date,close price,PKG_SHE,PKG_TA,PKG_TL,market cap,PB Ratio
2000-07-06,11.25,,,,,
2000-07-07,11.13,,,,,
2000-07-10,11.0,,,,,
2000-07-11,11.25,,,,,
2000-07-12,11.5,,,,,
2000-07-13,11.69,,,,,
2000-07-14,11.88,,,,,
2000-07-17,11.94,,,,,
2000-07-18,12.0,,,,,
2000-07-19,11.5,,,,,
2000-07-20,11.63,,,,,
2000-07-21,11.63,,,,,
2000-07-24,11.13,,,,,
2000-07-25,10.88,,,,,
2000-07-26,10.81,,,,,
2000-07-27,10.88,,,,,
2000-07-28,10.75,,,,,
2000-07-31,11.38,,,,,
2000-08-01,10.94,,,,,
2000-08-02,11.0,,,,,
2000-08-03,10.75,,,,,
2000-08-04,10.94,,,,,
2000-08-07,11.13,,,,,
2000-08-08,10.69,,,,,
2000-08-09,11.63,,,,,
2000-08-10,11.0,,,,,
2000-08-11,11.5,,,,,
2000-08-14,11.44,,,,,
2000-08-15,11.31,,,,,
2000-08-16,11.63,,,,,
2000-08-17,11.56,,,,,
2000-08-18,11.25,,,,,
2000-08-21,10.75,,,,,
2000-08-22,11.63,,,,,
2000-08-23,11.31,,,,,
2000-08-24,11.25,,,,,
2000-08-25,11.75,,,,,
2000-08-28,11.88,,,,,
2000-08-29,11.75,,,,,
2000-08-30,11.69,,,,,
2000-08-31,11.69,,,,,
2000-09-01,12.06,,,,,
2000-09-05,12.75,,,,,
2000-09-06,12.75,,,,,
2000-09-07,12.56,,,,,
2000-09-08,12.5,,,,,
2000-09-11,12.38,,,,,
2000-09-12,12.31,,,,,
2000-09-13,12.69,,,,,
2000-09-14,12.5,,,,,
2000-09-15,12.13,,,,,
2000-09-18,12.06,,,,,
2000-09-19,12.13,,,,,
2000-09-20,11.88,,,,,
2000-09-21,11.31,,,,,
2000-09-22,10.81,,,,,
2000-09-25,10.5,,,,,
2000-09-26,10.44,,,,,
2000-09-27,10.5,,,,,
2000-09-28,11.31,,,,,
2000-09-29,11.06,,,,,
2000-10-02,11.25,,,,,
2000-10-03,11.0,,,,,
2000-10-04,11.38,,,,,
2000-10-05,10.88,,,,,
2000-10-06,12.13,,,,,
2000-10-09,12.13,,,,,
2000-10-10,12.13,,,,,
2000-10-11,12.06,,,,,
2000-10-12,11.88,,,,,
2000-10-13,12.31,,,,,
2000-10-16,12.31,,,,,
2000-10-17,12.19,,,,,
2000-10-18,12.75,,,,,
2000-10-19,13.06,,,,,
2000-10-20,12.94,,,,,
2000-10-23,12.94,,,,,
2000-10-24,13.0,,,,,
2000-10-25,12.44,,,,,
2000-10-26,13.13,,,,,
2000-10-27,13.13,,,,,
2000-10-30,14.25,,,,,
2000-10-31,14.69,,,,,
2000-11-01,14.13,,,,,
2000-11-02,14.5,,,,,
2000-11-03,14.06,,,,,
2000-11-06,14.31,,,,,
2000-11-07,14.63,,,,,
2000-11-08,14.44,,,,,
2000-11-09,14.13,,,,,
2000-11-10,12.5,,,,,
2000-11-13,13.0,,,,,
2000-11-14,14.69,,,,,
2000-11-15,14.44,,,,,
2000-11-16,14.0,,,,,
2000-11-17,14.19,,,,,
2000-11-20,14.31,,,,,
2000-11-21,14.25,,,,,
2000-11-22,14.94,,,,,
2000-11-24,15.19,,,,,
2000-11-27,14.88,,,,,
2000-11-28,14.88,,,,,
2000-11-29,14.88,,,,,
2000-11-30,14.69,,,,,
2000-12-01,14.94,,,,,
2000-12-04,14.81,,,,,
2000-12-05,15.06,,,,,
2000-12-06,15.0,,,,,
2000-12-07,15.0,,,,,
2000-12-08,15.94,,,,,
2000-12-11,16.0,,,,,
2000-12-12,16.0,,,,,
2000-12-13,14.88,,,,,
2000-12-14,14.06,,,,,
2000-12-15,14.38,,,,,
2000-12-18,14.88,,,,,
2000-12-19,14.88,,,,,
2000-12-20,15.63,,,,,
2000-12-21,15.63,,,,,
2000-12-22,15.75,,,,,
2000-12-26,15.81,,,,,
2000-12-27,16.69,,,,,
2000-12-28,16.5,,,,,
2000-12-29,16.13,,,,,
2001-01-02,15.63,,,,,
2001-01-03,15.75,,,,,
2001-01-04,16.31,,,,,
2001-01-05,15.69,,,,,
2001-01-08,16.0,,,,,
2001-01-09,15.69,,,,,
2001-01-10,15.0,,,,,
2001-01-11,14.31,,,,,
2001-01-12,14.13,,,,,
2001-01-16,14.5,,,,,
2001-01-17,14.19,,,,,
2001-01-18,14.0,,,,,
2001-01-19,13.5,,,,,
2001-01-22,13.38,,,,,
2001-01-23,14.25,,,,,
2001-01-24,14.13,,,,,
2001-01-25,14.31,,,,,
2001-01-26,14.19,,,,,
2001-01-29,13.8,,,,,
2001-01-30,14.0,,,,,
2001-01-31,14.1,,,,,
2001-02-01,14.04,,,,,
2001-02-02,14.05,,,,,
2001-02-05,14.2,,,,,
2001-02-06,14.35,,,,,
2001-02-07,14.2,,,,,
2001-02-08,14.19,,,,,
2001-02-09,14.22,,,,,
2001-02-12,14.18,,,,,
2001-02-13,14.22,,,,,
2001-02-14,14.13,,,,,
2001-02-15,14.24,,,,,
2001-02-16,14.1,,,,,
2001-02-20,14.02,,,,,
2001-02-21,13.95,,,,,
2001-02-22,13.6,,,,,
2001-02-23,13.88,,,,,
2001-02-26,14.5,,,,,
2001-02-27,14.31,,,,,
2001-02-28,14.5,,,,,
2001-03-01,14.38,,,,,
2001-03-02,14.5,,,,,
2001-03-05,14.98,,,,,
2001-03-06,14.8,,,,,
2001-03-07,14.91,,,,,
2001-03-08,14.7,,,,,
2001-03-09,14.74,,,,,
2001-03-12,14.29,,,,,
2001-03-13,13.63,,,,,
2001-03-14,13.73,,,,,
2001-03-15,13.2,,,,,
2001-03-16,13.5,,,,,
2001-03-19,13.6,,,,,
2001-03-20,13.38,,,,,
2001-03-21,13.3,,,,,
2001-03-22,13.0,,,,,
2001-03-23,13.05,,,,,
2001-03-26,13.85,,,,,
2001-03-27,13.95,,,,,
2001-03-28,13.81,,,,,
2001-03-29,13.65,,,,,
2001-03-30,13.2,,,,,
2001-04-02,13.45,,,,,
2001-04-03,13.45,,,,,
2001-04-04,13.4,,,,,
2001-04-05,13.9,,,,,
2001-04-06,13.7,,,,,
2001-04-09,13.76,,,,,
2001-04-10,13.9,,,,,
2001-04-11,13.98,,,,,
2001-04-12,13.7,,,,,
2001-04-16,14.65,,,,,
2001-04-17,14.48,,,,,
2001-04-18,14.05,,,,,
2001-04-19,14.18,,,,,
2001-04-20,14.1,,,,,
2001-04-23,14.18,,,,,
2001-04-24,13.94,,,,,
2001-04-25,13.7,,,,,
2001-04-26,13.75,,,,,
2001-04-27,13.92,,,,,
2001-04-30,14.13,,,,,
2001-05-01,14.25,,,,,
2001-05-02,14.2,,,,,
2001-05-03,14.03,,,,,
2001-05-04,14.23,,,,,
2001-05-07,14.1,,,,,
2001-05-08,13.98,,,,,
2001-05-09,14.0,,,,,
2001-05-10,13.95,,,,,
2001-05-11,14.0,,,,,
2001-05-14,14.05,,,,,
2001-05-15,14.24,,,,,
2001-05-16,15.82,,,,,
2001-05-17,16.5,,,,,
2001-05-18,16.25,,,,,
2001-05-21,16.6,,,,,
2001-05-22,16.05,,,,,
2001-05-23,16.1,,,,,
2001-05-24,16.18,,,,,
2001-05-25,16.3,,,,,
2001-05-29,16.45,,,,,
2001-05-30,16.15,,,,,
2001-05-31,16.0,,,,,
2001-06-01,16.0,,,,,
2001-06-04,16.18,,,,,
2001-06-05,16.36,,,,,
2001-06-06,16.65,,,,,
2001-06-07,16.3,,,,,
2001-06-08,16.36,,,,,
2001-06-11,16.15,,,,,
2001-06-12,16.05,,,,,
2001-06-13,15.88,,,,,
2001-06-14,15.15,,,,,
2001-06-15,14.85,,,,,
2001-06-18,15.5,,,,,
2001-06-19,15.75,,,,,
2001-06-20,15.99,,,,,
2001-06-21,16.03,,,,,
2001-06-22,15.56,,,,,
2001-06-25,15.0,,,,,
2001-06-26,15.6,,,,,
2001-06-27,15.08,,,,,
2001-06-28,15.09,,,,,
2001-06-29,15.53,,,,,
2001-07-02,16.61,,,,,
2001-07-03,16.3,,,,,
2001-07-05,16.07,,,,,
2001-07-06,16.09,,,,,
2001-07-09,16.59,,,,,
2001-07-10,16.71,,,,,
2001-07-11,16.99,,,,,
2001-07-12,17.06,,,,,
2001-07-13,17.15,,,,,
2001-07-16,17.58,,,,,
2001-07-17,17.98,,,,,
2001-07-18,18.36,,,,,
2001-07-19,18.36,,,,,
2001-07-20,19.0,,,,,
2001-07-23,19.3,,,,,
2001-07-24,18.2,,,,,
2001-07-25,19.34,,,,,
2001-07-26,19.1,,,,,
2001-07-27,18.85,,,,,
2001-07-30,19.74,,,,,
2001-07-31,19.75,,,,,
2001-08-01,19.26,,,,,
2001-08-02,19.68,,,,,
2001-08-03,19.87,,,,,
2001-08-06,19.9,,,,,
2001-08-07,19.7,,,,,
2001-08-08,19.6,,,,,
2001-08-09,19.75,,,,,
2001-08-10,19.76,,,,,
2001-08-13,19.94,,,,,
2001-08-14,20.5,,,,,
2001-08-15,20.45,,,,,
2001-08-16,20.45,,,,,
2001-08-17,20.02,,,,,
2001-08-20,19.9,,,,,
2001-08-21,19.4,,,,,
2001-08-22,19.4,,,,,
2001-08-23,19.1,,,,,
2001-08-24,19.04,,,,,
2001-08-27,19.12,,,,,
2001-08-28,19.1,,,,,
2001-08-29,18.99,,,,,
2001-08-30,18.16,,,,,
2001-08-31,18.38,,,,,
2001-09-04,18.6,,,,,
2001-09-05,18.9,,,,,
2001-09-06,18.71,,,,,
2001-09-07,18.28,,,,,
2001-09-10,18.15,,,,,
2001-09-17,16.75,,,,,
2001-09-18,16.72,,,,,
2001-09-19,16.1,,,,,
2001-09-20,15.35,,,,,
2001-09-21,15.12,,,,,
2001-09-24,15.97,,,,,
2001-09-25,15.7,,,,,
2001-09-26,15.48,,,,,
2001-09-27,15.55,,,,,
2001-09-28,15.45,,,,,
2001-10-01,14.98,,,,,
2001-10-02,14.8,,,,,
2001-10-03,15.6,,,,,
2001-10-04,16.4,,,,,
2001-10-05,16.9,,,,,
2001-10-08,16.41,,,,,
2001-10-09,16.48,,,,,
2001-10-10,17.3,,,,,
2001-10-11,17.93,,,,,
2001-10-12,17.61,,,,,
2001-10-15,17.8,,,,,
2001-10-16,18.0,,,,,
2001-10-17,17.61,,,,,
2001-10-18,17.65,,,,,
2001-10-19,17.58,,,,,
2001-10-22,17.94,,,,,
2001-10-23,17.51,,,,,
2001-10-24,17.54,,,,,
2001-10-25,17.98,,,,,
2001-10-26,18.15,,,,,
2001-10-29,17.55,,,,,
2001-10-30,17.71,,,,,
2001-10-31,17.7,,,,,
2001-11-01,17.89,,,,,
2001-11-02,17.86,,,,,
2001-11-05,18.06,,,,,
2001-11-06,18.0,,,,,
2001-11-07,17.6,,,,,
2001-11-08,16.6,,,,,
2001-11-09,16.75,,,,,
2001-11-12,16.68,,,,,
2001-11-13,17.18,,,,,
2001-11-14,17.24,,,,,
2001-11-15,17.23,,,,,
2001-11-16,17.34,,,,,
2001-11-19,17.3,,,,,
2001-11-20,17.04,,,,,
2001-11-21,17.35,,,,,
2001-11-23,17.9,,,,,
2001-11-26,18.09,,,,,
2001-11-27,18.55,,,,,
2001-11-28,17.85,,,,,
2001-11-29,17.69,,,,,
2001-11-30,17.5,,,,,
2001-12-03,17.71,,,,,
2001-12-04,17.55,,,,,
2001-12-05,17.56,,,,,
2001-12-06,18.28,,,,,
2001-12-07,18.28,,,,,
2001-12-10,17.71,,,,,
2001-12-11,17.49,,,,,
2001-12-12,17.04,,,,,
2001-12-13,17.0,,,,,
2001-12-14,17.23,,,,,
2001-12-17,17.37,,,,,
2001-12-18,17.08,,,,,
2001-12-19,17.42,,,,,
2001-12-20,17.3,,,,,
2001-12-21,17.82,,,,,
2001-12-24,17.84,,,,,
2001-12-26,18.19,,,,,
2001-12-27,18.12,,,,,
2001-12-28,18.5,,,,,
2001-12-31,18.15,,,,,
2002-01-02,18.25,,,,,
2002-01-03,18.29,,,,,
2002-01-04,18.41,,,,,
2002-01-07,18.4,,,,,
2002-01-08,18.92,,,,,
2002-01-09,18.96,,,,,
2002-01-10,19.09,,,,,
2002-01-11,19.07,,,,,
2002-01-14,18.9,,,,,
2002-01-15,18.71,,,,,
2002-01-16,18.5,,,,,
2002-01-17,17.26,,,,,
2002-01-18,16.83,,,,,
2002-01-22,16.54,,,,,
2002-01-23,17.07,,,,,
2002-01-24,17.42,,,,,
2002-01-25,17.61,,,,,
2002-01-28,17.6,,,,,
2002-01-29,17.33,,,,,
2002-01-30,17.76,,,,,
2002-01-31,17.94,,,,,
2002-02-01,18.27,,,,,
2002-02-04,17.78,,,,,
2002-02-05,17.6,,,,,
2002-02-06,17.3,,,,,
2002-02-07,17.2,,,,,
2002-02-08,17.82,,,,,
2002-02-11,18.07,,,,,
2002-02-12,17.65,,,,,
2002-02-13,18.2,,,,,
2002-02-14,17.75,,,,,
2002-02-15,17.85,,,,,
2002-02-19,17.66,,,,,
2002-02-20,18.19,,,,,
2002-02-21,18.22,,,,,
2002-02-22,18.62,,,,,
2002-02-25,18.95,,,,,
2002-02-26,19.07,,,,,
2002-02-27,19.23,,,,,
2002-02-28,19.18,,,,,
2002-03-01,19.49,,,,,
2002-03-04,19.6,,,,,
2002-03-05,19.57,,,,,
2002-03-06,19.63,,,,,
2002-03-07,19.58,,,,,
2002-03-08,19.5,,,,,
2002-03-11,19.33,,,,,
2002-03-12,19.33,,,,,
2002-03-13,18.83,,,,,
2002-03-14,18.93,,,,,
2002-03-15,19.46,,,,,
2002-03-18,19.65,,,,,
2002-03-19,19.59,,,,,
2002-03-20,19.55,769834000.0,1971780000.0,1010051000.0,,
2002-03-21,19.5,769834000.0,1971780000.0,1010051000.0,,
2002-03-22,19.51,769834000.0,1971780000.0,1010051000.0,,
2002-03-25,19.4,769834000.0,1971780000.0,1010051000.0,,
2002-03-26,19.64,769834000.0,1971780000.0,1010051000.0,,
2002-03-27,19.8,769834000.0,1971780000.0,1010051000.0,,
2002-03-28,19.79,769834000.0,1971780000.0,1010051000.0,,
2002-04-01,19.75,769834000.0,1971780000.0,1010051000.0,2129247500.0,2.765852768259131
2002-04-02,19.8,769834000.0,1971780000.0,1010051000.0,2134638000.0,2.7728549271661165
2002-04-03,19.95,769834000.0,1971780000.0,1010051000.0,2150809500.0,2.793861403887072
2002-04-04,20.16,769834000.0,1971780000.0,1010051000.0,2173449600.0,2.8232704712964094
2002-04-05,19.99,769834000.0,1971780000.0,1010051000.0,2155121900.0,2.79946313101266
2002-04-08,19.95,769834000.0,1971780000.0,1010051000.0,2150809500.0,2.793861403887072
2002-04-09,19.71,769834000.0,1971780000.0,1010051000.0,2124935100.0,2.760251041133543
2002-04-10,19.85,769834000.0,1971780000.0,1010051000.0,2140028500.0000002,2.779857086073102
2002-04-11,19.6,769834000.0,1971780000.0,1010051000.0,2113076000.0000002,2.744846291538176
2002-04-12,19.59,769834000.0,1971780000.0,1010051000.0,2111997900.0,2.7434458597567786
2002-04-15,20.0,769834000.0,1971780000.0,1010051000.0,2156200000.0,2.800863562794057
2002-04-16,19.99,769834000.0,1971780000.0,1010051000.0,2155121900.0,2.79946313101266
2002-04-17,19.88,769834000.0,1971780000.0,1010051000.0,2143262800.0,2.7840583814172923
2002-04-18,19.76,769834000.0,1971780000.0,1010051000.0,2130325600.0000002,2.7672532000405283
2002-04-19,19.91,769834000.0,1971780000.0,1010051000.0,2146497100.0,2.788259676761484
2002-04-22,19.65,769834000.0,1971780000.0,1010051000.0,2118466499.9999998,2.7518484504451606
2002-04-23,19.67,769834000.0,1971780000.0,1010051000.0,2120622700.0000002,2.7546493140079553
2002-04-24,19.22,769834000.0,1971780000.0,1010051000.0,2072108199.9999998,2.6916298838450885
2002-04-25,19.2,769834000.0,1971780000.0,1010051000.0,2069952000.0,2.6888290202822946
2002-04-26,19.3,769834000.0,1971780000.0,1010051000.0,2080733000.0,2.702833338096265
2002-04-29,19.31,769834000.0,1971780000.0,1010051000.0,2081811099.9999998,2.7042337698776615
2002-04-30,19.75,769834000.0,1971780000.0,1010051000.0,2129247500.0,2.765852768259131
2002-05-01,19.53,769834000.0,1971780000.0,1010051000.0,2105529300.0000002,2.735043269068397
2002-05-02,19.9,769834000.0,1971780000.0,1010051000.0,2145418999.9999998,2.786859244980086
2002-05-03,20.25,769834000.0,1971780000.0,1010051000.0,2183152500.0,2.8358743573289824
2002-05-06,20.6,769834000.0,1971780000.0,1010051000.0,2220886000.0,2.8848894696778786
2002-05-07,20.72,769834000.0,1971780000.0,1010051000.0,2233823200.0,2.901694651054643
2002-05-08,20.42,769834000.0,1971780000.0,1010051000.0,2201480200.0,2.859681697612732
2002-05-09,20.4,769834000.0,1971780000.0,1010051000.0,2199324000.0,2.856880834049938
2002-05-10,19.99,769834000.0,1971780000.0,1010051000.0,2155121900.0,2.79946313101266
2002-05-13,20.34,769834000.0,1971780000.0,1010051000.0,2192855400.0,2.848478243361556
2002-05-14,20.75,769834000.0,1971780000.0,1010051000.0,2237057500.0,2.905895946398834
2002-05-15,20.86,777005000.0,1968679000.0,1001423000.0,2248916600.0,2.8943399334624615
2002-05-16,20.67,777005000.0,1968679000.0,1001423000.0,2228432700.0,2.8679772974433884
2002-05-17,20.3,777005000.0,1968679000.0,1001423000.0,2188543000.0,2.8166395325641407
2002-05-20,19.9,777005000.0,1968679000.0,1001423000.0,2145418999.9999998,2.7611392462081965
2002-05-21,19.94,777005000.0,1968679000.0,1001423000.0,2149731400.0,2.7666892748437912
2002-05-22,19.8,777005000.0,1968679000.0,1001423000.0,2134638000.0,2.747264174619211
2002-05-23,19.75,777005000.0,1968679000.0,1001423000.0,2129247500.0,2.740326638824718
2002-05-24,19.68,777005000.0,1968679000.0,1001423000.0,2121700800.0,2.7306140887124277
2002-05-28,19.95,777005000.0,1968679000.0,1001423000.0,2150809500.0,2.76807678200269
2002-05-29,19.72,777005000.0,1968679000.0,1001423000.0,2126013199.9999998,2.736164117348022
2002-05-30,19.66,777005000.0,1968679000.0,1001423000.0,2119544600.0,2.727839074394631
2002-05-31,20.14,777005000.0,1968679000.0,1001423000.0,2171293400.0,2.794439418021763
2002-06-03,19.38,777005000.0,1968679000.0,1001423000.0,2089357800.0,2.68898887394547
2002-06-04,19.25,777005000.0,1968679000.0,1001423000.0,2075342500.0,2.6709512808797884
2002-06-05,19.64,777005000.0,1968679000.0,1001423000.0,2117388400.0,2.7250640600768334
2002-06-06,19.26,777005000.0,1968679000.0,1001423000.0,2076420600.0000002,2.6723387880386875
2002-06-07,19.7,777005000.0,1968679000.0,1001423000.0,2123857000.0,2.733389103030225
2002-06-10,19.72,777005000.0,1968679000.0,1001423000.0,2126013199.9999998,2.736164117348022
2002-06-11,19.3,777005000.0,1968679000.0,1001423000.0,2080733000.0,2.6778888166742814
2002-06-12,19.55,777005000.0,1968679000.0,1001423000.0,2107685500.0,2.712576495646746
2002-06-13,19.25,777005000.0,1968679000.0,1001423000.0,2075342500.0,2.6709512808797884
2002-06-14,19.48,777005000.0,1968679000.0,1001423000.0,2100138800.0,2.702863945534456
2002-06-17,19.72,777005000.0,1968679000.0,1001423000.0,2126013199.9999998,2.736164117348022
2002-06-18,19.86,777005000.0,1968679000.0,1001423000.0,2141106600.0,2.7555892175726027
2002-06-19,19.78,777005000.0,1968679000.0,1001423000.0,2132481800.0000002,2.744489160301414
2002-06-20,19.54,777005000.0,1968679000.0,1001423000.0,2106607400.0,2.7111889884878475
2002-06-21,19.58,777005000.0,1968679000.0,1001423000.0,2110919799.9999998,2.716739017123442
2002-06-24,19.55,777005000.0,1968679000.0,1001423000.0,2107685500.0,2.712576495646746
2002-06-25,19.75,777005000.0,1968679000.0,1001423000.0,2129247500.0,2.740326638824718
2002-06-26,19.75,777005000.0,1968679000.0,1001423000.0,2129247500.0,2.740326638824718
2002-06-27,19.6,777005000.0,1968679000.0,1001423000.0,2113076000.0000002,2.7195140314412396
2002-06-28,19.89,777005000.0,1968679000.0,1001423000.0,2144340900.0,2.7597517390492983
2002-07-01,19.29,777005000.0,1968679000.0,1001423000.0,2061387270.0,2.6529909974839287
2002-07-02,18.82,777005000.0,1968679000.0,1001423000.0,2011161660.0,2.588350988732376
2002-07-03,18.98,777005000.0,1968679000.0,1001423000.0,2028259740.0,2.610356098094607
2002-07-05,19.45,777005000.0,1968679000.0,1001423000.0,2078485350.0,2.674996106846159
2002-07-08,19.06,777005000.0,1968679000.0,1001423000.0,2036808779.9999998,2.6213586527757218
2002-07-09,18.8,777005000.0,1968679000.0,1001423000.0,2009024400.0,2.5856003500620974
2002-07-10,18.35,777005000.0,1968679000.0,1001423000.0,1960936050.0000002,2.523710979980824
2002-07-11,18.28,777005000.0,1968679000.0,1001423000.0,1953455640.0000002,2.5140837446348483
2002-07-12,18.31,777005000.0,1968679000.0,1001423000.0,1956661529.9999998,2.5182097026402657
2002-07-15,17.5,777005000.0,1968679000.0,1001423000.0,1870102500.0,2.4068088364939735
2002-07-16,17.21,777005000.0,1968679000.0,1001423000.0,1839112230.0,2.366924575774931
2002-07-17,17.5,777005000.0,1968679000.0,1001423000.0,1870102500.0,2.4068088364939735
2002-07-18,17.3,777005000.0,1968679000.0,1001423000.0,1848729900.0,2.379302449791185
2002-07-19,17.1,777005000.0,1968679000.0,1001423000.0,1827357300.0000002,2.3517960630883974
2002-07-22,16.62,777005000.0,1968679000.0,1001423000.0,1776063060.0,2.285780735001705
2002-07-23,16.78,777005000.0,1968679000.0,1001423000.0,1793161140.0000002,2.307785844363936
2002-07-24,17.11,777005000.0,1968679000.0,1001423000.0,1828425930.0,2.3531713824235365
2002-07-25,17.71,777005000.0,1968679000.0,1001423000.0,1892543730.0,2.4356905425319013
2002-07-26,18.55,777005000.0,1968679000.0,1001423000.0,1982308650.0,2.551217366683612
2002-07-29,19.2,777005000.0,1968679000.0,1001423000.0,2051769600.0,2.640613123467674
2002-07-30,19.23,777005000.0,1968679000.0,1001423000.0,2054975490.0,2.6447390814730922
2002-07-31,19.0,777005000.0,1968679000.0,1001423000.0,2030397000.0,2.6131067367648857
2002-08-01,18.99,777005000.0,1968679000.0,1001423000.0,2029328369.9999998,2.611731417429746
2002-08-02,18.58,777005000.0,1968679000.0,1001423000.0,1985514539.9999998,2.55534332468903
2002-08-05,17.94,777005000.0,1968679000.0,1001423000.0,1917122220.0000002,2.4673228872401083
2002-08-06,18.52,777005000.0,1968679000.0,1001423000.0,1979102760.0,2.547091408678194
2002-08-07,18.89,777005000.0,1968679000.0,1001423000.0,2018642070.0,2.597978224078352
2002-08-08,19.12,777005000.0,1968679000.0,1001423000.0,2043220560.0,2.6296105687865587
2002-08-09,18.86,777005000.0,1968679000.0,1001423000.0,2015436180.0,2.593852266072934
2002-08-12,18.76,777005000.0,1968679000.0,1001423000.0,2004749880.0000002,2.58009907272154
2002-08-13,18.49,788187000.0,1984365000.0,1009448000.0,1975896869.9999998,2.5068884287611946
2002-08-14,18.65,788187000.0,1984365000.0,1009448000.0,1992994949.9999998,2.5285813518873055
2002-08-15,18.9,788187000.0,1984365000.0,1009448000.0,2019710699.9999998,2.562476544271854
2002-08-16,18.58,788187000.0,1984365000.0,1009448000.0,1985514539.9999998,2.519090698019632
2002-08-19,18.92,788187000.0,1984365000.0,1009448000.0,2021847960.0000002,2.5651881596626183
2002-08-20,18.96,788187000.0,1984365000.0,1009448000.0,2026122480.0,2.570611390444146
2002-08-21,19.29,788187000.0,1984365000.0,1009448000.0,2061387270.0,2.6153530443917496
2002-08-22,19.37,788187000.0,1984365000.0,1009448000.0,2069936310.0,2.6261995059548053
2002-08-23,18.92,788187000.0,1984365000.0,1009448000.0,2021847960.0000002,2.5651881596626183
2002-08-26,19.22,788187000.0,1984365000.0,1009448000.0,2053906859.9999998,2.605862390524076
2002-08-27,19.05,788187000.0,1984365000.0,1009448000.0,2035740150.0,2.5828136597025835
2002-08-28,18.68,788187000.0,1984365000.0,1009448000.0,1996200840.0,2.5326487749734516
2002-08-29,18.75,788187000.0,1984365000.0,1009448000.0,2003681250.0,2.5421394288411254
2002-08-30,18.83,788187000.0,1984365000.0,1009448000.0,2012230289.9999998,2.5529858904041802
