date,close price,C_SHE,C_TA,C_TL,market cap,PB Ratio
1990-03-08,22.62,2648000000.0,19679000000.0,17031000000.0,,
1990-03-09,22.72,2648000000.0,19679000000.0,17031000000.0,,
1990-03-12,22.62,2648000000.0,19679000000.0,17031000000.0,,
1990-03-13,22.51,2648000000.0,19679000000.0,17031000000.0,,
1990-03-14,23.34,2648000000.0,19679000000.0,17031000000.0,,
1990-03-15,23.55,2648000000.0,19679000000.0,17031000000.0,,
1990-03-16,23.86,2648000000.0,19679000000.0,17031000000.0,,
1990-03-19,23.66,2648000000.0,19679000000.0,17031000000.0,,
1990-03-20,23.03,2648000000.0,19679000000.0,17031000000.0,,
1990-03-21,23.03,2648000000.0,19679000000.0,17031000000.0,,
1990-03-22,22.41,2648000000.0,19679000000.0,17031000000.0,,
1990-03-23,22.51,2648000000.0,19679000000.0,17031000000.0,,
1990-03-26,22.41,2648000000.0,19679000000.0,17031000000.0,,
1990-03-27,22.72,2648000000.0,19679000000.0,17031000000.0,,
1990-03-28,23.24,2648000000.0,19679000000.0,17031000000.0,,
1990-03-29,23.03,2648000000.0,19679000000.0,17031000000.0,,
1990-03-30,22.83,2648000000.0,19679000000.0,17031000000.0,,
1990-04-02,22.41,2648000000.0,19679000000.0,17031000000.0,,
1990-04-03,23.24,2648000000.0,19679000000.0,17031000000.0,,
1990-04-04,23.34,2648000000.0,19679000000.0,17031000000.0,,
1990-04-05,23.66,2648000000.0,19679000000.0,17031000000.0,,
1990-04-06,23.86,2648000000.0,19679000000.0,17031000000.0,,
1990-04-09,23.66,2648000000.0,19679000000.0,17031000000.0,,
1990-04-10,24.17,2648000000.0,19679000000.0,17031000000.0,,
1990-04-11,24.59,2648000000.0,19679000000.0,17031000000.0,,
1990-04-12,24.49,2648000000.0,19679000000.0,17031000000.0,,
1990-04-16,25.11,2648000000.0,19679000000.0,17031000000.0,,
1990-04-17,25.73,2648000000.0,19679000000.0,17031000000.0,,
1990-04-18,24.8,2648000000.0,19679000000.0,17031000000.0,,
1990-04-19,24.69,2648000000.0,19679000000.0,17031000000.0,,
1990-04-20,23.66,2648000000.0,19679000000.0,17031000000.0,,
1990-04-23,23.66,2648000000.0,19679000000.0,17031000000.0,,
1990-04-24,23.24,2648000000.0,19679000000.0,17031000000.0,,
1990-04-25,23.76,2648000000.0,19679000000.0,17031000000.0,,
1990-04-26,24.07,2648000000.0,19679000000.0,17031000000.0,,
1990-04-27,23.76,2648000000.0,19679000000.0,17031000000.0,,
1990-04-30,23.86,2648000000.0,19679000000.0,17031000000.0,,
1990-05-01,24.07,2648000000.0,19679000000.0,17031000000.0,,
1990-05-02,25.0,2648000000.0,19679000000.0,17031000000.0,,
1990-05-03,24.38,2648000000.0,19679000000.0,17031000000.0,,
1990-05-04,24.69,2648000000.0,19679000000.0,17031000000.0,,
1990-05-07,24.8,2648000000.0,19679000000.0,17031000000.0,,
1990-05-08,24.59,2648000000.0,19679000000.0,17031000000.0,,
1990-05-09,24.59,2648000000.0,19679000000.0,17031000000.0,,
1990-05-10,24.69,2648000000.0,19679000000.0,17031000000.0,,
1990-05-11,25.32,2648000000.0,19679000000.0,17031000000.0,,
1990-05-14,25.94,2648000000.0,19679000000.0,17031000000.0,,
1990-05-15,26.46,2648000000.0,19679000000.0,17031000000.0,,
1990-05-16,26.46,2648000000.0,19679000000.0,17031000000.0,,
1990-05-17,26.66,2648000000.0,19679000000.0,17031000000.0,,
1990-05-18,26.46,2648000000.0,19679000000.0,17031000000.0,,
1990-05-21,26.77,2648000000.0,19679000000.0,17031000000.0,,
1990-05-22,26.98,2648000000.0,19679000000.0,17031000000.0,,
1990-05-23,26.87,2648000000.0,19679000000.0,17031000000.0,,
1990-05-24,27.08,2648000000.0,19679000000.0,17031000000.0,,
1990-05-25,26.56,2648000000.0,19679000000.0,17031000000.0,,
1990-05-29,27.39,2648000000.0,19679000000.0,17031000000.0,,
1990-05-30,27.08,2648000000.0,19679000000.0,17031000000.0,,
1990-05-31,27.08,2648000000.0,19679000000.0,17031000000.0,,
1990-06-01,27.29,2648000000.0,19679000000.0,17031000000.0,,
1990-06-04,27.6,2648000000.0,19679000000.0,17031000000.0,,
1990-06-05,28.53,2648000000.0,19679000000.0,17031000000.0,,
1990-06-06,27.81,2648000000.0,19679000000.0,17031000000.0,,
1990-06-07,27.39,2648000000.0,19679000000.0,17031000000.0,,
1990-06-08,26.56,2648000000.0,19679000000.0,17031000000.0,,
1990-06-11,27.18,2648000000.0,19679000000.0,17031000000.0,,
1990-06-12,27.49,2648000000.0,19679000000.0,17031000000.0,,
1990-06-13,27.6,2648000000.0,19679000000.0,17031000000.0,,
1990-06-14,28.12,2648000000.0,19679000000.0,17031000000.0,,
1990-06-15,27.91,2648000000.0,19679000000.0,17031000000.0,,
1990-06-18,27.39,2648000000.0,19679000000.0,17031000000.0,,
1990-06-19,27.29,2648000000.0,19679000000.0,17031000000.0,,
1990-06-20,27.7,2648000000.0,19679000000.0,17031000000.0,,
1990-06-21,27.91,2648000000.0,19679000000.0,17031000000.0,,
1990-06-22,28.32,2648000000.0,19679000000.0,17031000000.0,,
1990-06-25,28.22,2648000000.0,19679000000.0,17031000000.0,,
1990-06-26,27.81,2648000000.0,19679000000.0,17031000000.0,,
1990-06-27,28.53,2648000000.0,19679000000.0,17031000000.0,,
1990-06-28,28.43,2648000000.0,19679000000.0,17031000000.0,,
1990-06-29,28.32,2648000000.0,19679000000.0,17031000000.0,,
1990-07-02,28.64,2648000000.0,19679000000.0,17031000000.0,,
1990-07-03,29.26,2648000000.0,19679000000.0,17031000000.0,,
1990-07-05,29.05,2648000000.0,19679000000.0,17031000000.0,,
1990-07-06,29.26,2648000000.0,19679000000.0,17031000000.0,,
1990-07-09,28.95,2648000000.0,19679000000.0,17031000000.0,,
1990-07-10,28.95,2648000000.0,19679000000.0,17031000000.0,,
1990-07-11,29.57,2648000000.0,19679000000.0,17031000000.0,,
1990-07-12,30.19,2648000000.0,19679000000.0,17031000000.0,,
1990-07-13,30.5,2648000000.0,19679000000.0,17031000000.0,,
1990-07-16,31.02,2648000000.0,19679000000.0,17031000000.0,,
1990-07-17,30.61,2648000000.0,19679000000.0,17031000000.0,,
1990-07-18,30.09,2648000000.0,19679000000.0,17031000000.0,,
1990-07-19,28.74,2648000000.0,19679000000.0,17031000000.0,,
1990-07-20,27.7,2648000000.0,19679000000.0,17031000000.0,,
1990-07-23,27.18,2648000000.0,19679000000.0,17031000000.0,,
1990-07-24,26.66,2648000000.0,19679000000.0,17031000000.0,,
1990-07-25,27.29,2648000000.0,19679000000.0,17031000000.0,,
1990-07-26,27.81,2648000000.0,19679000000.0,17031000000.0,,
1990-07-27,26.46,2648000000.0,19679000000.0,17031000000.0,,
1990-07-30,26.25,2648000000.0,19679000000.0,17031000000.0,,
1990-07-31,26.77,2648000000.0,19679000000.0,17031000000.0,,
1990-08-01,26.77,2648000000.0,19679000000.0,17031000000.0,,
1990-08-02,26.35,2648000000.0,19679000000.0,17031000000.0,,
1990-08-03,25.83,2648000000.0,19679000000.0,17031000000.0,,
1990-08-06,24.8,2648000000.0,19679000000.0,17031000000.0,,
1990-08-07,24.9,2648000000.0,19679000000.0,17031000000.0,,
1990-08-08,24.9,2648000000.0,19679000000.0,17031000000.0,,
1990-08-09,25.83,2648000000.0,19679000000.0,17031000000.0,,
1990-08-10,25.11,2648000000.0,19679000000.0,17031000000.0,,
1990-08-13,25.0,2648000000.0,19679000000.0,17031000000.0,,
1990-08-14,25.0,2648000000.0,19679000000.0,17031000000.0,,
1990-08-15,25.0,2648000000.0,19679000000.0,17031000000.0,,
1990-08-16,24.59,2648000000.0,19679000000.0,17031000000.0,,
1990-08-17,24.17,2648000000.0,19679000000.0,17031000000.0,,
1990-08-20,24.38,2648000000.0,19679000000.0,17031000000.0,,
1990-08-21,23.86,2648000000.0,19679000000.0,17031000000.0,,
1990-08-22,22.41,2648000000.0,19679000000.0,17031000000.0,,
1990-08-23,22.2,2648000000.0,19679000000.0,17031000000.0,,
1990-08-24,23.66,2648000000.0,19679000000.0,17031000000.0,,
1990-08-27,23.66,2648000000.0,19679000000.0,17031000000.0,,
1990-08-28,23.14,2648000000.0,19679000000.0,17031000000.0,,
1990-08-29,23.03,2648000000.0,19679000000.0,17031000000.0,,
1990-08-30,22.72,2648000000.0,19679000000.0,17031000000.0,,
1990-08-31,23.14,2648000000.0,19679000000.0,17031000000.0,,
1990-09-04,23.03,2648000000.0,19679000000.0,17031000000.0,,
1990-09-05,23.03,2648000000.0,19679000000.0,17031000000.0,,
1990-09-06,22.83,2648000000.0,19679000000.0,17031000000.0,,
1990-09-07,23.03,2648000000.0,19679000000.0,17031000000.0,,
1990-09-10,23.03,2648000000.0,19679000000.0,17031000000.0,,
1990-09-11,23.14,2648000000.0,19679000000.0,17031000000.0,,
1990-09-12,23.14,2648000000.0,19679000000.0,17031000000.0,,
1990-09-13,22.1,2648000000.0,19679000000.0,17031000000.0,,
1990-09-14,21.58,2648000000.0,19679000000.0,17031000000.0,,
1990-09-17,21.37,2648000000.0,19679000000.0,17031000000.0,,
1990-09-18,19.19,2648000000.0,19679000000.0,17031000000.0,,
1990-09-19,17.64,2648000000.0,19679000000.0,17031000000.0,,
1990-09-20,17.12,2648000000.0,19679000000.0,17031000000.0,,
1990-09-21,17.22,2648000000.0,19679000000.0,17031000000.0,,
1990-09-24,16.7,2648000000.0,19679000000.0,17031000000.0,,
1990-09-25,17.74,2648000000.0,19679000000.0,17031000000.0,,
1990-09-26,17.64,2648000000.0,19679000000.0,17031000000.0,,
1990-09-27,17.22,2648000000.0,19679000000.0,17031000000.0,,
1990-09-28,17.01,2648000000.0,19679000000.0,17031000000.0,,
1990-10-01,16.39,2648000000.0,19679000000.0,17031000000.0,,
1990-10-02,15.36,2648000000.0,19679000000.0,17031000000.0,,
1990-10-03,15.77,2648000000.0,19679000000.0,17031000000.0,,
1990-10-04,16.08,2648000000.0,19679000000.0,17031000000.0,,
1990-10-05,15.77,2648000000.0,19679000000.0,17031000000.0,,
1990-10-08,15.36,2648000000.0,19679000000.0,17031000000.0,,
1990-10-09,14.94,2648000000.0,19679000000.0,17031000000.0,,
1990-10-10,15.15,2648000000.0,19679000000.0,17031000000.0,,
1990-10-11,15.25,2648000000.0,19679000000.0,17031000000.0,,
1990-10-12,15.98,2648000000.0,19679000000.0,17031000000.0,,
1990-10-15,15.87,2648000000.0,19679000000.0,17031000000.0,,
1990-10-16,15.46,2648000000.0,19679000000.0,17031000000.0,,
1990-10-17,15.98,2648000000.0,19679000000.0,17031000000.0,,
1990-10-18,17.43,2648000000.0,19679000000.0,17031000000.0,,
1990-10-19,16.91,2648000000.0,19679000000.0,17031000000.0,,
1990-10-22,17.53,2648000000.0,19679000000.0,17031000000.0,,
1990-10-23,17.53,2648000000.0,19679000000.0,17031000000.0,,
1990-10-24,17.53,2648000000.0,19679000000.0,17031000000.0,,
1990-10-25,17.43,2648000000.0,19679000000.0,17031000000.0,,
1990-10-26,15.77,2648000000.0,19679000000.0,17031000000.0,,
1990-10-29,15.46,2648000000.0,19679000000.0,17031000000.0,,
1990-10-30,15.25,2648000000.0,19679000000.0,17031000000.0,,
1990-10-31,15.04,2648000000.0,19679000000.0,17031000000.0,,
1990-11-01,14.94,2648000000.0,19679000000.0,17031000000.0,,
1990-11-02,16.18,2648000000.0,19679000000.0,17031000000.0,,
1990-11-05,16.39,2648000000.0,19679000000.0,17031000000.0,,
1990-11-06,15.87,2648000000.0,19679000000.0,17031000000.0,,
1990-11-07,15.56,2648000000.0,19679000000.0,17031000000.0,,
1990-11-08,15.46,2648000000.0,19679000000.0,17031000000.0,,
1990-11-09,15.98,2648000000.0,19679000000.0,17031000000.0,,
1990-11-12,17.01,2648000000.0,19679000000.0,17031000000.0,,
1990-11-13,17.53,2648000000.0,19679000000.0,17031000000.0,,
1990-11-14,17.95,2648000000.0,19679000000.0,17031000000.0,,
1990-11-15,17.84,2648000000.0,19679000000.0,17031000000.0,,
1990-11-16,17.95,2648000000.0,19679000000.0,17031000000.0,,
1990-11-19,18.05,2648000000.0,19679000000.0,17031000000.0,,
1990-11-20,18.05,2648000000.0,19679000000.0,17031000000.0,,
1990-11-21,17.64,2648000000.0,19679000000.0,17031000000.0,,
1990-11-23,17.74,2648000000.0,19679000000.0,17031000000.0,,
1990-11-26,17.74,2648000000.0,19679000000.0,17031000000.0,,
1990-11-27,18.26,2648000000.0,19679000000.0,17031000000.0,,
1990-11-28,18.36,2648000000.0,19679000000.0,17031000000.0,,
1990-11-29,18.57,2648000000.0,19679000000.0,17031000000.0,,
1990-11-30,18.78,2648000000.0,19679000000.0,17031000000.0,,
1990-12-03,19.09,2648000000.0,19679000000.0,17031000000.0,,
1990-12-04,19.71,2648000000.0,19679000000.0,17031000000.0,,
1990-12-05,20.75,2648000000.0,19679000000.0,17031000000.0,,
1990-12-06,20.65,2648000000.0,19679000000.0,17031000000.0,,
1990-12-07,20.23,2648000000.0,19679000000.0,17031000000.0,,
1990-12-10,19.71,2648000000.0,19679000000.0,17031000000.0,,
1990-12-11,19.61,2648000000.0,19679000000.0,17031000000.0,,
1990-12-12,19.71,2648000000.0,19679000000.0,17031000000.0,,
1990-12-13,19.5,2648000000.0,19679000000.0,17031000000.0,,
1990-12-14,18.88,2648000000.0,19679000000.0,17031000000.0,,
1990-12-17,18.26,2648000000.0,19679000000.0,17031000000.0,,
1990-12-18,19.3,2648000000.0,19679000000.0,17031000000.0,,
1990-12-19,19.61,2648000000.0,19679000000.0,17031000000.0,,
1990-12-20,18.99,2648000000.0,19679000000.0,17031000000.0,,
1990-12-21,19.19,2648000000.0,19679000000.0,17031000000.0,,
1990-12-24,18.99,2648000000.0,19679000000.0,17031000000.0,,
1990-12-26,18.88,2648000000.0,19679000000.0,17031000000.0,,
1990-12-27,18.88,2648000000.0,19679000000.0,17031000000.0,,
1990-12-28,18.67,2648000000.0,19679000000.0,17031000000.0,,
1990-12-31,18.99,2648000000.0,19679000000.0,17031000000.0,,
1991-01-02,19.19,2648000000.0,19679000000.0,17031000000.0,,
1991-01-03,19.19,2648000000.0,19679000000.0,17031000000.0,,
1991-01-04,19.71,2648000000.0,19679000000.0,17031000000.0,,
1991-01-07,19.4,2648000000.0,19679000000.0,17031000000.0,,
1991-01-08,18.99,2648000000.0,19679000000.0,17031000000.0,,
1991-01-09,18.16,2648000000.0,19679000000.0,17031000000.0,,
1991-01-10,18.47,2648000000.0,19679000000.0,17031000000.0,,
1991-01-11,18.88,2648000000.0,19679000000.0,17031000000.0,,
1991-01-14,19.09,2648000000.0,19679000000.0,17031000000.0,,
1991-01-15,18.99,2648000000.0,19679000000.0,17031000000.0,,
1991-01-16,18.99,2648000000.0,19679000000.0,17031000000.0,,
1991-01-17,19.92,2648000000.0,19679000000.0,17031000000.0,,
1991-01-18,20.33,2648000000.0,19679000000.0,17031000000.0,,
1991-01-21,20.65,2648000000.0,19679000000.0,17031000000.0,,
1991-01-22,20.54,2648000000.0,19679000000.0,17031000000.0,,
1991-01-23,20.44,2648000000.0,19679000000.0,17031000000.0,,
1991-01-24,20.75,2648000000.0,19679000000.0,17031000000.0,,
1991-01-25,20.54,2648000000.0,19679000000.0,17031000000.0,,
1991-01-28,19.92,2648000000.0,19679000000.0,17031000000.0,,
1991-01-29,20.75,2648000000.0,19679000000.0,17031000000.0,,
1991-01-30,21.37,2648000000.0,19679000000.0,17031000000.0,,
1991-01-31,21.89,2648000000.0,19679000000.0,17031000000.0,,
1991-02-01,22.41,2648000000.0,19679000000.0,17031000000.0,,
1991-02-04,22.83,2648000000.0,19679000000.0,17031000000.0,,
1991-02-05,23.34,2648000000.0,19679000000.0,17031000000.0,,
1991-02-06,23.86,2648000000.0,19679000000.0,17031000000.0,,
1991-02-07,23.45,2648000000.0,19679000000.0,17031000000.0,,
1991-02-08,23.45,2648000000.0,19679000000.0,17031000000.0,,
1991-02-11,24.28,2648000000.0,19679000000.0,17031000000.0,,
1991-02-12,24.59,2648000000.0,19679000000.0,17031000000.0,,
1991-02-13,24.8,2648000000.0,19679000000.0,17031000000.0,,
1991-02-14,25.0,2648000000.0,19679000000.0,17031000000.0,,
1991-02-15,25.42,2648000000.0,19679000000.0,17031000000.0,,
1991-02-19,25.83,2648000000.0,19679000000.0,17031000000.0,,
1991-02-20,25.83,2648000000.0,19679000000.0,17031000000.0,,
1991-02-21,25.63,2648000000.0,19679000000.0,17031000000.0,,
1991-02-22,25.73,2648000000.0,19679000000.0,17031000000.0,,
1991-02-25,25.73,2648000000.0,19679000000.0,17031000000.0,,
1991-02-26,25.32,2648000000.0,19679000000.0,17031000000.0,,
1991-02-27,25.83,2648000000.0,19679000000.0,17031000000.0,,
1991-02-28,25.52,2648000000.0,19679000000.0,17031000000.0,,
1991-03-01,25.94,2648000000.0,19679000000.0,17031000000.0,,
1991-03-04,26.77,2648000000.0,19679000000.0,17031000000.0,,
1991-03-05,27.7,2648000000.0,19679000000.0,17031000000.0,,
1991-03-06,26.98,2648000000.0,19679000000.0,17031000000.0,,
1991-03-07,26.56,2648000000.0,19679000000.0,17031000000.0,,
1991-03-08,26.35,2648000000.0,19679000000.0,17031000000.0,,
1991-03-11,25.94,2648000000.0,19679000000.0,17031000000.0,,
1991-03-12,25.73,2648000000.0,19679000000.0,17031000000.0,,
1991-03-13,25.73,2648000000.0,19679000000.0,17031000000.0,,
1991-03-14,25.32,2648000000.0,19679000000.0,17031000000.0,,
1991-03-15,25.32,2648000000.0,19679000000.0,17031000000.0,,
1991-03-18,25.32,2648000000.0,19679000000.0,17031000000.0,,
1991-03-19,24.49,2648000000.0,19679000000.0,17031000000.0,,
1991-03-20,24.38,2648000000.0,19679000000.0,17031000000.0,,
1991-03-21,24.28,2648000000.0,19679000000.0,17031000000.0,,
1991-03-22,24.17,2648000000.0,19679000000.0,17031000000.0,,
1991-03-25,24.69,2648000000.0,19679000000.0,17031000000.0,,
1991-03-26,25.32,2648000000.0,19679000000.0,17031000000.0,,
1991-03-27,25.42,2648000000.0,19679000000.0,17031000000.0,,
1991-03-28,25.32,2648000000.0,19679000000.0,17031000000.0,,
1991-04-01,24.69,2648000000.0,19679000000.0,17031000000.0,,
1991-04-02,25.73,2648000000.0,19679000000.0,17031000000.0,,
1991-04-03,26.04,2648000000.0,19679000000.0,17031000000.0,,
1991-04-04,26.46,2648000000.0,19679000000.0,17031000000.0,,
1991-04-05,26.25,2648000000.0,19679000000.0,17031000000.0,,
1991-04-08,26.25,2648000000.0,19679000000.0,17031000000.0,,
1991-04-09,25.52,2648000000.0,19679000000.0,17031000000.0,,
1991-04-10,25.73,2648000000.0,19679000000.0,17031000000.0,,
1991-04-11,26.35,2648000000.0,19679000000.0,17031000000.0,,
1991-04-12,25.94,2648000000.0,19679000000.0,17031000000.0,,
1991-04-15,26.87,2648000000.0,19679000000.0,17031000000.0,,
1991-04-16,27.49,2648000000.0,19679000000.0,17031000000.0,,
1991-04-17,26.87,2648000000.0,19679000000.0,17031000000.0,,
1991-04-18,26.35,2648000000.0,19679000000.0,17031000000.0,,
1991-04-19,25.21,2648000000.0,19679000000.0,17031000000.0,,
1991-04-22,24.38,2648000000.0,19679000000.0,17031000000.0,,
1991-04-23,24.69,2648000000.0,19679000000.0,17031000000.0,,
1991-04-24,25.52,2648000000.0,19679000000.0,17031000000.0,,
1991-04-25,25.11,2648000000.0,19679000000.0,17031000000.0,,
1991-04-26,25.0,2648000000.0,19679000000.0,17031000000.0,,
1991-04-29,24.59,2648000000.0,19679000000.0,17031000000.0,,
1991-04-30,24.38,2648000000.0,19679000000.0,17031000000.0,,
1991-05-01,25.0,2648000000.0,19679000000.0,17031000000.0,,
