date,close price,BLL_SHE,BLL_TA,BLL_TL,market cap,PB Ratio
1990-01-02,2.12,423000000.0,949000000.0,526000000.0,,
1990-01-03,2.05,423000000.0,949000000.0,526000000.0,,
1990-01-04,2.08,423000000.0,949000000.0,526000000.0,,
1990-01-05,2.09,423000000.0,949000000.0,526000000.0,,
1990-01-08,2.13,423000000.0,949000000.0,526000000.0,,
1990-01-09,2.13,423000000.0,949000000.0,526000000.0,,
1990-01-10,2.14,423000000.0,949000000.0,526000000.0,,
1990-01-11,2.13,423000000.0,949000000.0,526000000.0,,
1990-01-12,2.11,423000000.0,949000000.0,526000000.0,,
1990-01-15,2.09,423000000.0,949000000.0,526000000.0,,
1990-01-16,2.08,423000000.0,949000000.0,526000000.0,,
1990-01-17,2.07,423000000.0,949000000.0,526000000.0,,
1990-01-18,2.07,423000000.0,949000000.0,526000000.0,,
1990-01-19,2.07,423000000.0,949000000.0,526000000.0,,
1990-01-22,2.03,423000000.0,949000000.0,526000000.0,,
1990-01-23,2.04,423000000.0,949000000.0,526000000.0,,
1990-01-24,1.95,423000000.0,949000000.0,526000000.0,,
1990-01-25,1.91,423000000.0,949000000.0,526000000.0,,
1990-01-26,1.91,423000000.0,949000000.0,526000000.0,,
1990-01-29,1.92,423000000.0,949000000.0,526000000.0,,
1990-01-30,1.89,423000000.0,949000000.0,526000000.0,,
1990-01-31,1.95,423000000.0,949000000.0,526000000.0,,
1990-02-01,1.95,423000000.0,949000000.0,526000000.0,,
1990-02-02,1.95,423000000.0,949000000.0,526000000.0,,
1990-02-05,1.91,423000000.0,949000000.0,526000000.0,,
1990-02-06,1.91,423000000.0,949000000.0,526000000.0,,
1990-02-07,1.88,423000000.0,949000000.0,526000000.0,,
1990-02-08,1.88,423000000.0,949000000.0,526000000.0,,
1990-02-09,1.9,423000000.0,949000000.0,526000000.0,,
1990-02-12,1.89,423000000.0,949000000.0,526000000.0,,
1990-02-13,1.87,423000000.0,949000000.0,526000000.0,,
1990-02-14,1.86,423000000.0,949000000.0,526000000.0,,
1990-02-15,1.84,423000000.0,949000000.0,526000000.0,,
1990-02-16,1.82,423000000.0,949000000.0,526000000.0,,
1990-02-20,1.8,423000000.0,949000000.0,526000000.0,,
1990-02-21,1.83,423000000.0,949000000.0,526000000.0,,
1990-02-22,1.77,423000000.0,949000000.0,526000000.0,,
1990-02-23,1.77,423000000.0,949000000.0,526000000.0,,
1990-02-26,1.81,423000000.0,949000000.0,526000000.0,,
1990-02-27,1.87,423000000.0,949000000.0,526000000.0,,
1990-02-28,1.89,423000000.0,949000000.0,526000000.0,,
1990-03-01,1.88,423000000.0,949000000.0,526000000.0,,
1990-03-02,1.91,423000000.0,949000000.0,526000000.0,,
1990-03-05,1.88,423000000.0,949000000.0,526000000.0,,
1990-03-06,1.88,423000000.0,949000000.0,526000000.0,,
1990-03-07,1.82,423000000.0,949000000.0,526000000.0,,
1990-03-08,1.86,423000000.0,949000000.0,526000000.0,,
1990-03-09,1.87,423000000.0,949000000.0,526000000.0,,
1990-03-12,1.88,423000000.0,949000000.0,526000000.0,,
1990-03-13,1.82,423000000.0,949000000.0,526000000.0,,
1990-03-14,1.84,423000000.0,949000000.0,526000000.0,,
1990-03-15,1.85,423000000.0,949000000.0,526000000.0,,
1990-03-16,1.87,423000000.0,949000000.0,526000000.0,,
1990-03-19,1.91,423000000.0,949000000.0,526000000.0,,
1990-03-20,1.89,423000000.0,949000000.0,526000000.0,,
1990-03-21,1.87,423000000.0,949000000.0,526000000.0,,
1990-03-22,1.87,423000000.0,949000000.0,526000000.0,,
1990-03-23,1.86,423000000.0,949000000.0,526000000.0,,
1990-03-26,1.92,423000000.0,949000000.0,526000000.0,,
1990-03-27,1.95,423000000.0,949000000.0,526000000.0,,
1990-03-28,1.94,423000000.0,949000000.0,526000000.0,,
1990-03-29,1.95,423000000.0,949000000.0,526000000.0,,
1990-03-30,1.95,423000000.0,949000000.0,526000000.0,,
1990-04-02,1.97,423000000.0,949000000.0,526000000.0,,
1990-04-03,2.02,423000000.0,949000000.0,526000000.0,,
1990-04-04,2.0,423000000.0,949000000.0,526000000.0,,
1990-04-05,2.02,423000000.0,949000000.0,526000000.0,,
1990-04-06,1.99,423000000.0,949000000.0,526000000.0,,
1990-04-09,2.0,423000000.0,949000000.0,526000000.0,,
1990-04-10,1.98,423000000.0,949000000.0,526000000.0,,
1990-04-11,2.0,423000000.0,949000000.0,526000000.0,,
1990-04-12,2.01,423000000.0,949000000.0,526000000.0,,
1990-04-16,1.98,423000000.0,949000000.0,526000000.0,,
1990-04-17,1.98,423000000.0,949000000.0,526000000.0,,
1990-04-18,1.95,423000000.0,949000000.0,526000000.0,,
1990-04-19,1.96,423000000.0,949000000.0,526000000.0,,
1990-04-20,1.92,423000000.0,949000000.0,526000000.0,,
1990-04-23,1.92,423000000.0,949000000.0,526000000.0,,
1990-04-24,1.91,423000000.0,949000000.0,526000000.0,,
1990-04-25,1.95,423000000.0,949000000.0,526000000.0,,
1990-04-26,1.97,423000000.0,949000000.0,526000000.0,,
1990-04-27,1.97,423000000.0,949000000.0,526000000.0,,
1990-04-30,1.99,423000000.0,949000000.0,526000000.0,,
1990-05-01,1.98,423000000.0,949000000.0,526000000.0,,
1990-05-02,2.02,423000000.0,949000000.0,526000000.0,,
1990-05-03,2.03,423000000.0,949000000.0,526000000.0,,
1990-05-04,2.04,423000000.0,949000000.0,526000000.0,,
1990-05-07,2.07,423000000.0,949000000.0,526000000.0,,
1990-05-08,2.05,423000000.0,949000000.0,526000000.0,,
1990-05-09,2.03,423000000.0,949000000.0,526000000.0,,
1990-05-10,2.01,423000000.0,949000000.0,526000000.0,,
1990-05-11,2.02,423000000.0,949000000.0,526000000.0,,
1990-05-14,2.06,423000000.0,949000000.0,526000000.0,,
1990-05-15,2.02,423000000.0,949000000.0,526000000.0,,
1990-05-16,2.01,423000000.0,949000000.0,526000000.0,,
1990-05-17,2.0,423000000.0,949000000.0,526000000.0,,
1990-05-18,2.0,423000000.0,949000000.0,526000000.0,,
1990-05-21,2.0,423000000.0,949000000.0,526000000.0,,
1990-05-22,1.94,423000000.0,949000000.0,526000000.0,,
1990-05-23,1.95,423000000.0,949000000.0,526000000.0,,
1990-05-24,1.93,423000000.0,949000000.0,526000000.0,,
1990-05-25,1.91,423000000.0,949000000.0,526000000.0,,
1990-05-29,1.94,423000000.0,949000000.0,526000000.0,,
1990-05-30,1.91,423000000.0,949000000.0,526000000.0,,
1990-05-31,1.92,423000000.0,949000000.0,526000000.0,,
1990-06-01,1.88,423000000.0,949000000.0,526000000.0,,
1990-06-04,1.92,423000000.0,949000000.0,526000000.0,,
1990-06-05,1.88,423000000.0,949000000.0,526000000.0,,
1990-06-06,1.87,423000000.0,949000000.0,526000000.0,,
1990-06-07,1.89,423000000.0,949000000.0,526000000.0,,
1990-06-08,1.88,423000000.0,949000000.0,526000000.0,,
1990-06-11,1.9,423000000.0,949000000.0,526000000.0,,
1990-06-12,1.91,423000000.0,949000000.0,526000000.0,,
1990-06-13,1.89,423000000.0,949000000.0,526000000.0,,
1990-06-14,1.9,423000000.0,949000000.0,526000000.0,,
1990-06-15,1.88,423000000.0,949000000.0,526000000.0,,
1990-06-18,1.88,423000000.0,949000000.0,526000000.0,,
1990-06-19,1.88,423000000.0,949000000.0,526000000.0,,
1990-06-20,1.88,423000000.0,949000000.0,526000000.0,,
1990-06-21,1.91,423000000.0,949000000.0,526000000.0,,
1990-06-22,1.91,423000000.0,949000000.0,526000000.0,,
1990-06-25,1.91,423000000.0,949000000.0,526000000.0,,
1990-06-26,1.92,423000000.0,949000000.0,526000000.0,,
1990-06-27,1.93,423000000.0,949000000.0,526000000.0,,
1990-06-28,1.95,423000000.0,949000000.0,526000000.0,,
1990-06-29,1.95,423000000.0,949000000.0,526000000.0,,
1990-07-02,1.99,423000000.0,949000000.0,526000000.0,,
1990-07-03,2.0,423000000.0,949000000.0,526000000.0,,
1990-07-05,1.99,423000000.0,949000000.0,526000000.0,,
1990-07-06,1.99,423000000.0,949000000.0,526000000.0,,
1990-07-09,2.05,423000000.0,949000000.0,526000000.0,,
1990-07-10,2.05,423000000.0,949000000.0,526000000.0,,
1990-07-11,2.06,423000000.0,949000000.0,526000000.0,,
1990-07-12,2.03,423000000.0,949000000.0,526000000.0,,
1990-07-13,2.04,423000000.0,949000000.0,526000000.0,,
1990-07-16,2.05,423000000.0,949000000.0,526000000.0,,
1990-07-17,2.06,423000000.0,949000000.0,526000000.0,,
1990-07-18,2.12,423000000.0,949000000.0,526000000.0,,
1990-07-19,2.13,423000000.0,949000000.0,526000000.0,,
1990-07-20,2.09,423000000.0,949000000.0,526000000.0,,
1990-07-23,2.08,423000000.0,949000000.0,526000000.0,,
1990-07-24,2.09,423000000.0,949000000.0,526000000.0,,
1990-07-25,2.09,423000000.0,949000000.0,526000000.0,,
1990-07-26,2.07,423000000.0,949000000.0,526000000.0,,
1990-07-27,2.03,423000000.0,949000000.0,526000000.0,,
1990-07-30,2.05,423000000.0,949000000.0,526000000.0,,
1990-07-31,2.11,423000000.0,949000000.0,526000000.0,,
1990-08-01,2.11,423000000.0,949000000.0,526000000.0,,
1990-08-02,2.05,423000000.0,949000000.0,526000000.0,,
1990-08-03,1.99,423000000.0,949000000.0,526000000.0,,
1990-08-06,1.91,423000000.0,949000000.0,526000000.0,,
1990-08-07,1.91,423000000.0,949000000.0,526000000.0,,
1990-08-08,1.91,423000000.0,949000000.0,526000000.0,,
1990-08-09,1.91,423000000.0,949000000.0,526000000.0,,
1990-08-10,1.9,423000000.0,949000000.0,526000000.0,,
1990-08-13,1.91,423000000.0,949000000.0,526000000.0,,
1990-08-14,1.91,423000000.0,949000000.0,526000000.0,,
1990-08-15,1.95,423000000.0,949000000.0,526000000.0,,
1990-08-16,1.95,423000000.0,949000000.0,526000000.0,,
1990-08-17,1.95,423000000.0,949000000.0,526000000.0,,
1990-08-20,1.97,423000000.0,949000000.0,526000000.0,,
1990-08-21,1.98,423000000.0,949000000.0,526000000.0,,
1990-08-22,1.96,423000000.0,949000000.0,526000000.0,,
1990-08-23,1.88,423000000.0,949000000.0,526000000.0,,
1990-08-24,1.88,423000000.0,949000000.0,526000000.0,,
1990-08-27,1.9,423000000.0,949000000.0,526000000.0,,
1990-08-28,1.9,423000000.0,949000000.0,526000000.0,,
1990-08-29,1.88,423000000.0,949000000.0,526000000.0,,
1990-08-30,1.88,423000000.0,949000000.0,526000000.0,,
1990-08-31,1.87,423000000.0,949000000.0,526000000.0,,
1990-09-04,1.82,423000000.0,949000000.0,526000000.0,,
1990-09-05,1.83,423000000.0,949000000.0,526000000.0,,
1990-09-06,1.84,423000000.0,949000000.0,526000000.0,,
1990-09-07,1.88,423000000.0,949000000.0,526000000.0,,
1990-09-10,1.89,423000000.0,949000000.0,526000000.0,,
1990-09-11,1.9,423000000.0,949000000.0,526000000.0,,
1990-09-12,1.9,423000000.0,949000000.0,526000000.0,,
1990-09-13,1.84,423000000.0,949000000.0,526000000.0,,
1990-09-14,1.8,423000000.0,949000000.0,526000000.0,,
1990-09-17,1.8,423000000.0,949000000.0,526000000.0,,
1990-09-18,1.8,423000000.0,949000000.0,526000000.0,,
1990-09-19,1.79,423000000.0,949000000.0,526000000.0,,
1990-09-20,1.79,423000000.0,949000000.0,526000000.0,,
1990-09-21,1.76,423000000.0,949000000.0,526000000.0,,
1990-09-24,1.69,423000000.0,949000000.0,526000000.0,,
1990-09-25,1.7,423000000.0,949000000.0,526000000.0,,
1990-09-26,1.67,423000000.0,949000000.0,526000000.0,,
1990-09-27,1.67,423000000.0,949000000.0,526000000.0,,
1990-09-28,1.69,423000000.0,949000000.0,526000000.0,,
1990-10-01,1.73,423000000.0,949000000.0,526000000.0,,
1990-10-02,1.71,423000000.0,949000000.0,526000000.0,,
1990-10-03,1.69,423000000.0,949000000.0,526000000.0,,
1990-10-04,1.63,423000000.0,949000000.0,526000000.0,,
1990-10-05,1.68,423000000.0,949000000.0,526000000.0,,
1990-10-08,1.72,423000000.0,949000000.0,526000000.0,,
1990-10-09,1.73,423000000.0,949000000.0,526000000.0,,
1990-10-10,1.72,423000000.0,949000000.0,526000000.0,,
1990-10-11,1.72,423000000.0,949000000.0,526000000.0,,
1990-10-12,1.78,423000000.0,949000000.0,526000000.0,,
1990-10-15,1.77,423000000.0,949000000.0,526000000.0,,
1990-10-16,1.74,423000000.0,949000000.0,526000000.0,,
1990-10-17,1.68,423000000.0,949000000.0,526000000.0,,
1990-10-18,1.79,423000000.0,949000000.0,526000000.0,,
1990-10-19,1.88,423000000.0,949000000.0,526000000.0,,
1990-10-22,1.9,423000000.0,949000000.0,526000000.0,,
1990-10-23,1.86,423000000.0,949000000.0,526000000.0,,
1990-10-24,1.86,423000000.0,949000000.0,526000000.0,,
1990-10-25,1.85,423000000.0,949000000.0,526000000.0,,
1990-10-26,1.78,423000000.0,949000000.0,526000000.0,,
1990-10-29,1.7,423000000.0,949000000.0,526000000.0,,
1990-10-30,1.7,423000000.0,949000000.0,526000000.0,,
1990-10-31,1.66,423000000.0,949000000.0,526000000.0,,
1990-11-01,1.63,423000000.0,949000000.0,526000000.0,,
1990-11-02,1.69,423000000.0,949000000.0,526000000.0,,
1990-11-05,1.7,423000000.0,949000000.0,526000000.0,,
1990-11-06,1.7,423000000.0,949000000.0,526000000.0,,
1990-11-07,1.69,423000000.0,949000000.0,526000000.0,,
1990-11-08,1.69,423000000.0,949000000.0,526000000.0,,
1990-11-09,1.7,423000000.0,949000000.0,526000000.0,,
1990-11-12,1.72,423000000.0,949000000.0,526000000.0,,
1990-11-13,1.7,423000000.0,949000000.0,526000000.0,,
1990-11-14,1.73,423000000.0,949000000.0,526000000.0,,
1990-11-15,1.75,423000000.0,949000000.0,526000000.0,,
1990-11-16,1.78,423000000.0,949000000.0,526000000.0,,
1990-11-19,1.84,423000000.0,949000000.0,526000000.0,,
1990-11-20,1.85,423000000.0,949000000.0,526000000.0,,
1990-11-21,1.79,423000000.0,949000000.0,526000000.0,,
1990-11-23,1.7,423000000.0,949000000.0,526000000.0,,
1990-11-26,1.72,423000000.0,949000000.0,526000000.0,,
1990-11-27,1.71,423000000.0,949000000.0,526000000.0,,
1990-11-28,1.7,423000000.0,949000000.0,526000000.0,,
1990-11-29,1.66,423000000.0,949000000.0,526000000.0,,
1990-11-30,1.71,423000000.0,949000000.0,526000000.0,,
1990-12-03,1.7,423000000.0,949000000.0,526000000.0,,
1990-12-04,1.69,423000000.0,949000000.0,526000000.0,,
1990-12-05,1.71,423000000.0,949000000.0,526000000.0,,
1990-12-06,1.77,423000000.0,949000000.0,526000000.0,,
1990-12-07,1.75,423000000.0,949000000.0,526000000.0,,
1990-12-10,1.79,423000000.0,949000000.0,526000000.0,,
1990-12-11,1.8,423000000.0,949000000.0,526000000.0,,
1990-12-12,1.83,423000000.0,949000000.0,526000000.0,,
1990-12-13,1.82,423000000.0,949000000.0,526000000.0,,
1990-12-14,1.79,423000000.0,949000000.0,526000000.0,,
1990-12-17,1.78,423000000.0,949000000.0,526000000.0,,
1990-12-18,1.77,423000000.0,949000000.0,526000000.0,,
1990-12-19,1.73,423000000.0,949000000.0,526000000.0,,
1990-12-20,1.69,423000000.0,949000000.0,526000000.0,,
1990-12-21,1.68,423000000.0,949000000.0,526000000.0,,
1990-12-24,1.67,423000000.0,949000000.0,526000000.0,,
1990-12-26,1.67,423000000.0,949000000.0,526000000.0,,
1990-12-27,1.66,423000000.0,949000000.0,526000000.0,,
1990-12-28,1.66,423000000.0,949000000.0,526000000.0,,
1990-12-31,1.68,423000000.0,949000000.0,526000000.0,,
1991-01-02,1.68,423000000.0,949000000.0,526000000.0,,
1991-01-03,1.71,423000000.0,949000000.0,526000000.0,,
1991-01-04,1.75,423000000.0,949000000.0,526000000.0,,
1991-01-07,1.7,423000000.0,949000000.0,526000000.0,,
1991-01-08,1.7,423000000.0,949000000.0,526000000.0,,
1991-01-09,1.67,423000000.0,949000000.0,526000000.0,,
1991-01-10,1.66,423000000.0,949000000.0,526000000.0,,
1991-01-11,1.66,423000000.0,949000000.0,526000000.0,,
1991-01-14,1.62,423000000.0,949000000.0,526000000.0,,
1991-01-15,1.63,423000000.0,949000000.0,526000000.0,,
1991-01-16,1.63,423000000.0,949000000.0,526000000.0,,
1991-01-17,1.63,423000000.0,949000000.0,526000000.0,,
1991-01-18,1.68,423000000.0,949000000.0,526000000.0,,
1991-01-21,1.68,423000000.0,949000000.0,526000000.0,,
1991-01-22,1.72,423000000.0,949000000.0,526000000.0,,
1991-01-23,1.67,423000000.0,949000000.0,526000000.0,,
1991-01-24,1.68,423000000.0,949000000.0,526000000.0,,
1991-01-25,1.61,423000000.0,949000000.0,526000000.0,,
1991-01-28,1.66,423000000.0,949000000.0,526000000.0,,
1991-01-29,1.65,423000000.0,949000000.0,526000000.0,,
1991-01-30,1.65,423000000.0,949000000.0,526000000.0,,
1991-01-31,1.69,423000000.0,949000000.0,526000000.0,,
1991-02-01,1.72,423000000.0,949000000.0,526000000.0,,
1991-02-04,1.77,423000000.0,949000000.0,526000000.0,,
1991-02-05,1.73,423000000.0,949000000.0,526000000.0,,
1991-02-06,1.76,423000000.0,949000000.0,526000000.0,,
1991-02-07,1.76,423000000.0,949000000.0,526000000.0,,
1991-02-08,1.82,423000000.0,949000000.0,526000000.0,,
1991-02-11,1.88,423000000.0,949000000.0,526000000.0,,
1991-02-12,1.91,423000000.0,949000000.0,526000000.0,,
1991-02-13,1.92,423000000.0,949000000.0,526000000.0,,
1991-02-14,1.89,423000000.0,949000000.0,526000000.0,,
1991-02-15,1.91,423000000.0,949000000.0,526000000.0,,
1991-02-19,1.86,423000000.0,949000000.0,526000000.0,,
1991-02-20,1.8,423000000.0,949000000.0,526000000.0,,
1991-02-21,1.8,423000000.0,949000000.0,526000000.0,,
1991-02-22,1.71,423000000.0,949000000.0,526000000.0,,
1991-02-25,1.69,423000000.0,949000000.0,526000000.0,,
1991-02-26,1.7,423000000.0,949000000.0,526000000.0,,
1991-02-27,1.69,423000000.0,949000000.0,526000000.0,,
1991-02-28,1.7,423000000.0,949000000.0,526000000.0,,
1991-03-01,1.7,423000000.0,949000000.0,526000000.0,,
1991-03-04,1.72,423000000.0,949000000.0,526000000.0,,
1991-03-05,1.71,423000000.0,949000000.0,526000000.0,,
1991-03-06,1.7,423000000.0,949000000.0,526000000.0,,
1991-03-07,1.73,423000000.0,949000000.0,526000000.0,,
1991-03-08,1.7,423000000.0,949000000.0,526000000.0,,
1991-03-11,1.7,423000000.0,949000000.0,526000000.0,,
1991-03-12,1.69,423000000.0,949000000.0,526000000.0,,
1991-03-13,1.67,423000000.0,949000000.0,526000000.0,,
1991-03-14,1.67,423000000.0,949000000.0,526000000.0,,
1991-03-15,1.7,423000000.0,949000000.0,526000000.0,,
1991-03-18,1.71,423000000.0,949000000.0,526000000.0,,
1991-03-19,1.68,423000000.0,949000000.0,526000000.0,,
1991-03-20,1.7,423000000.0,949000000.0,526000000.0,,
1991-03-21,1.67,423000000.0,949000000.0,526000000.0,,
1991-03-22,1.67,423000000.0,949000000.0,526000000.0,,
1991-03-25,1.66,423000000.0,949000000.0,526000000.0,,
1991-03-26,1.63,423000000.0,949000000.0,526000000.0,,
1991-03-27,1.63,423000000.0,949000000.0,526000000.0,,
1991-03-28,1.65,423000000.0,949000000.0,526000000.0,,
1991-04-01,1.63,423000000.0,949000000.0,526000000.0,,
1991-04-02,1.65,423000000.0,949000000.0,526000000.0,,
1991-04-03,1.69,423000000.0,949000000.0,526000000.0,,
1991-04-04,1.68,423000000.0,949000000.0,526000000.0,,
1991-04-05,1.67,423000000.0,949000000.0,526000000.0,,
1991-04-08,1.69,423000000.0,949000000.0,526000000.0,,
1991-04-09,1.65,423000000.0,949000000.0,526000000.0,,
1991-04-10,1.64,423000000.0,949000000.0,526000000.0,,
1991-04-11,1.65,423000000.0,949000000.0,526000000.0,,
1991-04-12,1.63,423000000.0,949000000.0,526000000.0,,
1991-04-15,1.63,423000000.0,949000000.0,526000000.0,,
1991-04-16,1.62,423000000.0,949000000.0,526000000.0,,
1991-04-17,1.68,423000000.0,949000000.0,526000000.0,,
1991-04-18,1.75,423000000.0,949000000.0,526000000.0,,
1991-04-19,1.71,423000000.0,949000000.0,526000000.0,,
1991-04-22,1.73,423000000.0,949000000.0,526000000.0,,
1991-04-23,1.78,423000000.0,949000000.0,526000000.0,,
1991-04-24,1.78,423000000.0,949000000.0,526000000.0,,
1991-04-25,1.77,423000000.0,949000000.0,526000000.0,,
1991-04-26,1.75,423000000.0,949000000.0,526000000.0,,
1991-04-29,1.74,423000000.0,949000000.0,526000000.0,,
1991-04-30,1.73,423000000.0,949000000.0,526000000.0,,
1991-05-01,1.75,423000000.0,949000000.0,526000000.0,,
1991-05-02,1.74,423000000.0,949000000.0,526000000.0,,
1991-05-03,1.73,423000000.0,949000000.0,526000000.0,,
1991-05-06,1.73,423000000.0,949000000.0,526000000.0,,
1991-05-07,1.71,423000000.0,949000000.0,526000000.0,,
1991-05-08,1.7,423000000.0,949000000.0,526000000.0,,
1991-05-09,1.71,423000000.0,949000000.0,526000000.0,,
1991-05-10,1.71,423000000.0,949000000.0,526000000.0,,
1991-05-13,1.71,423000000.0,949000000.0,526000000.0,,
1991-05-14,1.69,423000000.0,949000000.0,526000000.0,,
1991-05-15,1.71,423000000.0,949000000.0,526000000.0,,
1991-05-16,1.71,423000000.0,949000000.0,526000000.0,,
1991-05-17,1.71,423000000.0,949000000.0,526000000.0,,
1991-05-20,1.72,423000000.0,949000000.0,526000000.0,,
1991-05-21,1.74,423000000.0,949000000.0,526000000.0,,
1991-05-22,1.75,423000000.0,949000000.0,526000000.0,,
1991-05-23,1.77,423000000.0,949000000.0,526000000.0,,
1991-05-24,1.74,423000000.0,949000000.0,526000000.0,,
1991-05-28,1.76,423000000.0,949000000.0,526000000.0,,
1991-05-29,1.78,423000000.0,949000000.0,526000000.0,,
1991-05-30,1.79,423000000.0,949000000.0,526000000.0,,
1991-05-31,1.87,423000000.0,949000000.0,526000000.0,,
1991-06-03,1.86,423000000.0,949000000.0,526000000.0,,
1991-06-04,1.87,423000000.0,949000000.0,526000000.0,,
1991-06-05,1.85,423000000.0,949000000.0,526000000.0,,
1991-06-06,1.88,423000000.0,949000000.0,526000000.0,,
1991-06-07,1.86,423000000.0,949000000.0,526000000.0,,
1991-06-10,1.86,423000000.0,949000000.0,526000000.0,,
1991-06-11,1.87,423000000.0,949000000.0,526000000.0,,
1991-06-12,1.8,423000000.0,949000000.0,526000000.0,,
1991-06-13,1.85,423000000.0,949000000.0,526000000.0,,
1991-06-14,1.87,423000000.0,949000000.0,526000000.0,,
1991-06-17,1.89,423000000.0,949000000.0,526000000.0,,
1991-06-18,1.93,423000000.0,949000000.0,526000000.0,,
1991-06-19,1.93,423000000.0,949000000.0,526000000.0,,
1991-06-20,1.97,423000000.0,949000000.0,526000000.0,,
1991-06-21,2.01,423000000.0,949000000.0,526000000.0,,
1991-06-24,1.96,423000000.0,949000000.0,526000000.0,,
1991-06-25,1.97,423000000.0,949000000.0,526000000.0,,
1991-06-26,1.98,423000000.0,949000000.0,526000000.0,,
