date,close price,DOW_SHE,DOW_TA,DOW_TL,market cap,PB Ratio
2020-03-27,28.56,13541000000.0,60524000000.0,46983000000.0,21205800000.0,1.5660438667749796
2020-03-30,28.65,13541000000.0,60524000000.0,46983000000.0,21272625000.0,1.570978878960195
2020-03-31,29.24,13541000000.0,60524000000.0,46983000000.0,21696080000.0,1.6022509415848165
2020-04-01,27.04,13541000000.0,60524000000.0,46983000000.0,20063680000.0,1.4816985451591462
2020-04-02,28.03,13541000000.0,60524000000.0,46983000000.0,20798260000.0,1.5359471235506978
2020-04-03,27.97,13541000000.0,60524000000.0,46983000000.0,20753740000.0,1.532659330920907
2020-04-06,30.54,13541000000.0,60524000000.0,46983000000.0,22660680000.0,1.6734864485636216
2020-04-07,32.33,13541000000.0,60524000000.0,46983000000.0,23988860000.0,1.7715722620190533
2020-04-08,34.79,13541000000.0,60524000000.0,46983000000.0,25814180000.0,1.9063717598404843
2020-04-09,36.56,13541000000.0,60524000000.0,46983000000.0,27127520000.0,2.003361642419319
2020-04-13,35.23,13541000000.0,60524000000.0,46983000000.0,26140659999.999996,1.9304822391256182
2020-04-14,35.37,13541000000.0,60524000000.0,46983000000.0,26244540000.0,1.9381537552617976
2020-04-15,32.23,13541000000.0,60524000000.0,46983000000.0,23914659999.999996,1.766092607636068
2020-04-16,31.63,13541000000.0,60524000000.0,46983000000.0,23469460000.0,1.7332146813381581
2020-04-17,33.42,13541000000.0,60524000000.0,46983000000.0,24797640000.0,1.8313004947935898
2020-04-20,31.53,13541000000.0,60524000000.0,46983000000.0,23395260000.0,1.7277350269551732
2020-04-21,30.88,13541000000.0,60524000000.0,46983000000.0,22912960000.0,1.6921172734657706
2020-04-22,31.84,13541000000.0,60524000000.0,46983000000.0,23625280000.0,1.7447219555424267
2020-04-23,32.56,13541000000.0,60524000000.0,46983000000.0,24159520000.0,1.7841754670999188
2020-04-24,33.12,13541000000.0,60524000000.0,46983000000.0,24575040000.0,1.8148615316446348
2020-04-27,34.44,13541000000.0,60524000000.0,46983000000.0,25554480000.0,1.887192969500037
2020-04-28,35.87,13541000000.0,60524000000.0,46983000000.0,26615540000.0,1.9655520271767226
2020-04-29,37.47,13541000000.0,60524000000.0,46983000000.0,27802740000.0,2.0532264973044825
2020-04-30,36.69,13541000000.0,60524000000.0,46983000000.0,27223980000.0,2.0104851931171996
2020-05-01,33.93,12906000000.0,60686000000.0,47780000000.0,25176060000.0,1.9507252440725245
2020-05-04,33.06,12906000000.0,60686000000.0,47780000000.0,24530520000.0,1.900706648070665
2020-05-05,33.37,12906000000.0,60686000000.0,47780000000.0,24760540000.0,1.91852936618627
2020-05-06,31.96,12906000000.0,60686000000.0,47780000000.0,23714320000.0,1.8374647450798078
2020-05-07,32.85,12906000000.0,60686000000.0,47780000000.0,24374700000.0,1.8886331938633194
2020-05-08,34.33,12906000000.0,60686000000.0,47780000000.0,25472860000.0,1.9737222997055632
2020-05-11,33.9,12906000000.0,60686000000.0,47780000000.0,25153800000.0,1.9490004649000465
2020-05-12,33.79,12906000000.0,60686000000.0,47780000000.0,25072180000.0,1.9426762746009607
