date,VTR,VTR_SHE,PB Ratio
2002-12-17,875020320.0,-125625000.0,-6.965335880597015
2002-12-18,886807440.0,-125625000.0,-7.059163701492538
2002-12-19,886807440.0,-125625000.0,-7.059163701492538
2002-12-20,886114080.0,-125625000.0,-7.053644417910448
2002-12-23,879873840.0,-125625000.0,-7.003970865671642
2002-12-24,863233200.0,-125625000.0,-6.871508059701492
2002-12-26,875713680.0,-125625000.0,-6.970855164179104
2002-12-27,880567200.0,-125625000.0,-7.009490149253732
2002-12-30,906914880.0,-125625000.0,-7.219222925373134
2002-12-31,906914880.0,-125625000.0,-7.219222925373134
2003-01-02,1032433920.0,-125625000.0,-8.218379462686567
2003-01-03,1026090240.0,-125625000.0,-8.167882507462686
2003-01-06,1059394560.0,-125625000.0,-8.43299152238806
2003-01-07,1037191680.0,-125625000.0,-8.256252179104477
2003-01-08,1026883200.0,-125625000.0,-8.174194626865672
2003-01-09,1046707200.0,-125625000.0,-8.331997611940299
2003-01-10,1047500160.0000001,-125625000.0,-8.338309731343285
2003-01-13,1034019839.9999999,-125625000.0,-8.231003701492536
2003-01-14,1041156480.0000001,-125625000.0,-8.287812776119404
2003-01-15,1046707200.0,-125625000.0,-8.331997611940299
2003-01-16,1041156480.0000001,-125625000.0,-8.287812776119404
2003-01-17,1054636800.0,-125625000.0,-8.39511880597015
2003-01-21,1021332480.0000001,-125625000.0,-8.130009791044778
2003-01-22,1028469120.0,-125625000.0,-8.186818865671642
2003-01-23,1040363519.9999999,-125625000.0,-8.281500656716418
2003-01-24,1032433920.0,-125625000.0,-8.218379462686567
2003-01-27,1027676160.0000001,-125625000.0,-8.180506746268657
2003-01-28,1014195839.9999999,-125625000.0,-8.07320071641791
2003-01-29,1018953600.0,-125625000.0,-8.111073432835822
2003-01-30,1014195839.9999999,-125625000.0,-8.07320071641791
2003-01-31,1027676160.0000001,-125625000.0,-8.180506746268657
2003-02-03,1016574720.0,-125625000.0,-8.092137074626866
2003-02-04,1021332480.0000001,-125625000.0,-8.130009791044778
2003-02-05,1028469120.0,-125625000.0,-8.186818865671642
2003-02-06,1043535360.0,-125625000.0,-8.306749134328358
2003-02-07,1021332480.0000001,-125625000.0,-8.130009791044778
2003-02-10,1034019839.9999999,-125625000.0,-8.231003701492536
2003-02-11,1026090240.0,-125625000.0,-8.167882507462686
2003-02-12,1020539519.9999999,-125625000.0,-8.12369767164179
2003-02-13,1021332480.0000001,-125625000.0,-8.130009791044778
2003-02-14,1014195839.9999999,-125625000.0,-8.07320071641791
2003-02-18,1019746560.0,-125625000.0,-8.117385552238806
2003-02-19,1018160640.0,-125625000.0,-8.104761313432835
2003-02-20,1018953600.0,-125625000.0,-8.111073432835822
2003-02-21,1025297280.0,-125625000.0,-8.161570388059701
2003-02-24,1038777600.0,-125625000.0,-8.268876417910448
2003-02-25,1058601600.0,-125625000.0,-8.426679402985075
2003-02-26,1073667839.9999999,-53627000.0,-20.021031196971673
2003-02-27,1093491840.0,-53627000.0,-20.390695731627726
2003-02-28,1086355200.0,-53627000.0,-20.257616499151545
2003-03-03,1093491840.0,-53627000.0,-20.390695731627726
2003-03-04,1104593280.0,-53627000.0,-20.597707871035112
2003-03-05,1106179200.0,-53627000.0,-20.6272810338076
2003-03-06,1080804480.0,-53627000.0,-20.154110429447854
2003-03-07,1087148160.0,-53627000.0,-20.27240308053779
2003-03-10,1077632640.0,-53627000.0,-20.094964103902885
2003-03-11,1080011520.0,-53627000.0,-20.13932384806161
2003-03-12,1072874880.0,-53627000.0,-20.006244615585434
2003-03-13,1080011520.0,-53627000.0,-20.13932384806161
2003-03-14,1059394560.0,-53627000.0,-19.75487273201932
2003-03-17,1089527040.0,-53627000.0,-20.316762824696514
2003-03-18,1083976320.0,-53627000.0,-20.21325675499282
2003-03-19,1095077760.0,-53627000.0,-20.42026889440021
2003-03-20,1086355200.0,-53627000.0,-20.257616499151545
2003-03-21,1095077760.0,-53627000.0,-20.42026889440021
2003-03-24,1077632640.0,-53627000.0,-20.094964103902885
2003-03-25,1037191680.0,-53627000.0,-19.340848453204543
2003-03-26,1077632640.0,-53627000.0,-20.094964103902885
2003-03-27,1068117120.0,-53627000.0,-19.917525127267982
2003-03-28,1059394560.0,-53627000.0,-19.75487273201932
2003-03-31,1050672000.0,-53627000.0,-19.592220336770655
2003-04-01,1068400750.0,-53627000.0,-19.922814067540603
2003-04-02,1087465150.0,-53627000.0,-20.27831409551159
2003-04-03,1076344250.0,-53627000.0,-20.07093907919518
2003-04-04,1069989450.0,-53627000.0,-19.95243906987152
2003-04-07,1093025600.0,-53627000.0,-20.382001603669792
2003-04-08,1096997350.0,-53627000.0,-20.45606410949708
2003-04-09,1106529550.0,-53627000.0,-20.633814123482573
2003-04-10,1118444800.0,-53627000.0,-20.85600164096444
2003-04-11,1110501300.0,-53627000.0,-20.70787662930986
2003-04-14,1124005250.0,-53627000.0,-20.959689149122642
2003-04-15,1131948750.0,-53627000.0,-21.10781416077722
2003-04-16,1143864000.0,-53627000.0,-21.330001678259087
2003-04-17,1150218800.0,-53627000.0,-21.44850168758275
2003-04-21,1168488850.0,-53627000.0,-21.789189214388273
2003-04-22,1183581500.0,-53627000.0,-22.07062673653197
2003-04-23,1181992800.0,-53627000.0,-22.041001734201057
2003-04-24,1188347600.0,-53627000.0,-22.159501743524718
2003-04-25,1179609750.0,-53627000.0,-21.99656423070468
2003-04-28,1165311450.0,-53627000.0,-21.729939209726442
2003-04-29,1156573600.0,-42766000.0,-27.044231398774727
2003-04-30,1179609750.0,-42766000.0,-27.582887106579992
2003-05-01,1175638000.0,-42766000.0,-27.490015432820464
2003-05-02,1187553250.0,-42766000.0,-27.76863045409905
2003-05-05,1202645900.0,-42766000.0,-28.121542814385258
2003-05-06,1205028950.0,-42766000.0,-28.177265818640976
2003-05-07,1219327250.0,-42766000.0,-28.51160384417528
2003-05-08,1216149850.0,-42766000.0,-28.437306505167655
2003-05-09,1240774700.0,-42766000.0,-29.013110882476735
2003-05-12,1237597300.0,-42766000.0,-28.93881354346911
2003-05-13,1250306900.0,-42766000.0,-29.236002899499603
2003-05-14,1256661700.0,-42766000.0,-29.38459757751485
2003-05-15,1247129500.0,-42766000.0,-29.16170556049198
2003-05-16,1253484300.0,-42766000.0,-29.310300238507224
2003-05-19,1247129500.0,-42766000.0,-29.16170556049198
2003-05-20,1260633450.0,-42766000.0,-29.47746925127438
2003-05-21,1270960000.0,-42766000.0,-29.71893560304915
2003-05-22,1285258300.0,-42766000.0,-30.053273628583455
2003-05-23,1305117050.0,-42766000.0,-30.5176319973811
2003-05-27,1317032299.9999998,-42766000.0,-30.796247018659678
2003-05-28,1315443600.0,-42766000.0,-30.75909834915587
2003-05-29,1270165650.0,-42766000.0,-29.700361268297247
2003-05-30,1283669600.0,-42766000.0,-30.016124959079644
2003-06-02,1282875250.0,-42766000.0,-29.997550624327737
2003-06-03,1292407450.0,-42766000.0,-30.220442641350605
2003-06-04,1317826650.0,-42766000.0,-30.81482135341159
2003-06-05,1292407450.0,-42766000.0,-30.220442641350605
2003-06-06,1297173549.9999998,-42766000.0,-30.331888649862034
2003-06-09,1297173549.9999998,-42766000.0,-30.331888649862034
2003-06-10,1334508000.0,-42766000.0,-31.20488238320161
2003-06-11,1347217600.0,-42766000.0,-31.5020717392321
2003-06-12,1337685400.0,-42766000.0,-31.279179722209232
2003-06-13,1341657150.0,-42766000.0,-31.37205139596876
2003-06-16,1336891049.9999998,-42766000.0,-31.26060538745732
2003-06-17,1339274100.0,-42766000.0,-31.316328391713043
2003-06-18,1336096700.0,-42766000.0,-31.24203105270542
2003-06-19,1321004050.0,-42766000.0,-30.88911869241921
2003-06-20,1342451500.0,-42766000.0,-31.390625730720664
2003-06-23,1310677500.0,-42766000.0,-30.647652340644438
2003-06-24,1333713650.0,-42766000.0,-31.186308048449703
2003-06-25,1339274100.0,-42766000.0,-31.316328391713043
2003-06-26,1369459399.9999998,-42766000.0,-32.02215311228545
2003-06-27,1372636800.0,-42766000.0,-32.09645045129308
2003-06-30,1374225500.0,-42766000.0,-32.133599120796895
2003-07-01,1381391629.9999998,-42766000.0,-32.301165177945094
2003-07-02,1410884700.0,-42766000.0,-32.99080344198663
2003-07-03,1415667360.0000002,-42766000.0,-33.102636673993366
2003-07-07,1451537310.0,-42766000.0,-33.94138591404386
2003-07-08,1476247720.0,-42766000.0,-34.51919094607866
2003-07-09,1498566800.0,-42766000.0,-35.04107936211009
2003-07-10,1462696850.0,-42766000.0,-34.20233012205958
2003-07-11,1485813040.0,-42766000.0,-34.74285741009213
2003-07-14,1479436160.0,-42766000.0,-34.59374643408315
2003-07-15,1461102629.9999998,-42766000.0,-34.16505237805733
2003-07-16,1489001480.0,-42766000.0,-34.81741289809662
2003-07-17,1451537310.0,-42766000.0,-33.94138591404386
2003-07-18,1451537310.0,-42766000.0,-33.94138591404386
2003-07-21,1442769100.0,-42766000.0,-33.73635832203152
2003-07-22,1465885290.0,-42766000.0,-34.27688561006407
2003-07-23,1447551760.0,-42766000.0,-33.84819155403825
2003-07-24,1474653500.0,-47204000.0,-31.2400114397085
2003-07-25,1465885290.0,-47204000.0,-31.05426002033726
2003-07-28,1498566800.0,-47204000.0,-31.74660621981188
2003-07-29,1496972580.0,-47204000.0,-31.712833234471656
2003-07-30,1501755240.0,-47204000.0,-31.81415219049233
2003-07-31,1506537900.0,-47204000.0,-31.915471146513006
2003-08-01,1492987030.0,-47204000.0,-31.62840077112109
2003-08-04,1453131530.0,-47204000.0,-30.784076137615457
2003-08-05,1412478920.0,-47204000.0,-29.922865011439708
2003-08-06,1418058690.0,-47204000.0,-30.0410704601305
2003-08-07,1429218230.0,-47204000.0,-30.277481357512077
2003-08-08,1461899740.0,-47204000.0,-30.969827556986697
2003-08-11,1479436160.0,-47204000.0,-31.341330395729177
2003-08-12,1474653500.0,-47204000.0,-31.2400114397085
2003-08-13,1483421710.0,-47204000.0,-31.42576285907974
2003-08-14,1492987030.0,-47204000.0,-31.62840077112109
2003-08-15,1492189920.0,-47204000.0,-31.61151427845098
2003-08-18,1496175470.0,-47204000.0,-31.695946741801542
2003-08-19,1506537900.0,-47204000.0,-31.915471146513006
2003-08-20,1506537900.0,-47204000.0,-31.915471146513006
2003-08-21,1512117670.0,-47204000.0,-32.033676595203794
2003-08-22,1480233270.0,-47204000.0,-31.358216888399287
2003-08-25,1473856389.9999998,-47204000.0,-31.223124947038382
2003-08-26,1518494550.0,-47204000.0,-32.1687685365647
2003-08-27,1543204960.0,-47204000.0,-32.69224980933819
2003-08-28,1540813629.9999998,-47204000.0,-32.64159033132785
2003-08-29,1539219410.0,-47204000.0,-32.60781734598763
2003-09-02,1570306700.0,-47204000.0,-33.266390560122026
2003-09-03,1610959310.0,-47204000.0,-34.12760168629777
2003-09-04,1636466830.0,-47204000.0,-34.66796945174138
2003-09-05,1633278389.9999998,-47204000.0,-34.60042348106092
2003-09-08,1627698620.0000002,-47204000.0,-34.48221803237014
2003-09-09,1610959310.0,-47204000.0,-34.12760168629777
2003-09-10,1560741379.9999998,-47204000.0,-33.063752648080666
2003-09-11,1570306700.0,-47204000.0,-33.266390560122026
2003-09-12,1579074910.0,-47204000.0,-33.45214197949326
2003-09-15,1579872020.0,-47204000.0,-33.46902847216337
2003-09-16,1579074910.0,-47204000.0,-33.45214197949326
2003-09-17,1592625780.0,-47204000.0,-33.739212354885176
2003-09-18,1592625780.0,-47204000.0,-33.739212354885176
2003-09-19,1610959310.0,-47204000.0,-34.12760168629777
2003-09-22,1586248900.0,-47204000.0,-33.60412041352428
2003-09-23,1616539080.0,-47204000.0,-34.24580713498856
2003-09-24,1575089360.0000002,-47204000.0,-33.3677095161427
2003-09-25,1562335600.0,-47204000.0,-33.097525633420894
2003-09-26,1524871430.0,-47204000.0,-32.303860477925596
2003-09-29,1589437340.0,-47204000.0,-33.67166638420473
2003-09-30,1558350050.0,-47204000.0,-33.013093170070334
2003-10-01,1621709600.0,-47204000.0,-34.35534276756207
2003-10-02,1612982199.9999998,-47204000.0,-34.17045589356834
2003-10-03,1634404000.0,-47204000.0,-34.62426912973477
2003-10-06,1638371000.0,-47204000.0,-34.70830861791374
2003-10-07,1653445600.0,-47204000.0,-35.027658672993816
2003-10-08,1636784200.0,-47204000.0,-34.67469282264215
2003-10-09,1643131400.0,-47204000.0,-34.809156003728496
2003-10-10,1639957800.0000002,-47204000.0,-34.74192441318533
2003-10-13,1648685200.0,-47204000.0,-34.92681128717905
2003-10-14,1639957800.0000002,-47204000.0,-34.74192441318533
2003-10-15,1613775600.0,-47204000.0,-34.18726379120414
2003-10-16,1630437000.0,-47204000.0,-34.5402296415558
2003-10-17,1630437000.0,-47204000.0,-34.5402296415558
2003-10-20,1641544600.0,-47204000.0,-34.77554020845691
2003-10-21,1635197400.0,-47204000.0,-34.641077027370564
2003-10-22,1608221800.0,-47204000.0,-34.06960850775358
2003-10-23,1612188800.0,-47204000.0,-34.153647995932545
2003-10-24,1590767000.0,-47204000.0,-33.69983475976612
2003-10-27,1612982199.9999998,-47204000.0,-34.17045589356834
2003-10-28,1648685200.0,-23705000.0,-69.55010335372285
2003-10-29,1724058200.0,-23705000.0,-72.72972790550517
2003-10-30,1725645000.0,-23705000.0,-72.79666736975322
2003-10-31,1693909000.0,-23705000.0,-71.45787808479224
2003-11-03,1759761200.0,-23705000.0,-74.23586585108627
2003-11-04,1765315000.0,-23705000.0,-74.47015397595445
2003-11-05,1757381000.0,-23705000.0,-74.13545665471419
2003-11-06,1820059600.0,-23705000.0,-76.77956549251213
2003-11-07,1802604800.0,-23705000.0,-76.04323138578359
2003-11-10,1789117000.0,-23705000.0,-75.47424593967517
2003-11-11,1775629200.0,-23705000.0,-74.90526049356676
2003-11-12,1797844400.0,-23705000.0,-75.84241299303945
2003-11-13,1801811400.0,-23705000.0,-76.00976165365957
2003-11-14,1801811400.0,-23705000.0,-76.00976165365957
2003-11-17,1793877400.0,-23705000.0,-75.67506433241932
2003-11-18,1786736800.0,-23705000.0,-75.3738367433031
2003-11-19,1785150000.0,-23705000.0,-75.30689727905505
2003-11-20,1773249000.0,-23705000.0,-74.80485129719469
2003-11-21,1743893200.0,-23705000.0,-73.56647120860578
2003-11-24,1765315000.0,-23705000.0,-74.47015397595445
2003-11-25,1780389600.0,-23705000.0,-75.10607888631091
2003-11-26,1813712400.0,-23705000.0,-76.51180763551993
2003-11-28,1813712400.0,-23705000.0,-76.51180763551993
2003-12-01,1830373800.0,-23705000.0,-77.21467201012445
2003-12-02,1854969200.0,-23705000.0,-78.2522337059692
2003-12-03,1827200200.0,-23705000.0,-77.08079308162834
2003-12-04,1802604800.0,-23705000.0,-76.04323138578359
2003-12-05,1807365200.0,-23705000.0,-76.24404977852774
2003-12-08,1857349400.0,-23705000.0,-78.35264290234127
2003-12-09,1840688000.0,-23705000.0,-77.64977852773677
2003-12-10,1837514400.0,-23705000.0,-77.51589959924067
2003-12-11,1880358000.0,-23705000.0,-79.323265133938
2003-12-12,1897812800.0000002,-23705000.0,-80.05959924066654
2003-12-15,1866076800.0,-23705000.0,-78.72080995570555
2003-12-16,1902573200.0,-23705000.0,-80.26041763341067
2003-12-17,1905746800.0,-23705000.0,-80.39429656190677
2003-12-18,1919234600.0,-23705000.0,-80.96328200801518
2003-12-19,1948590400.0,-23705000.0,-82.2016620966041
2003-12-22,2002541599.9999998,-23705000.0,-84.47760388103775
2003-12-23,2011269000.0,-23705000.0,-84.84577093440203
2003-12-24,2038244600.0,-23705000.0,-85.98374182661885
2003-12-26,2054906000.0,-23705000.0,-86.68660620122337
2003-12-29,2043005000.0,-23705000.0,-86.18456021936301
2003-12-30,2038244600.0,-23705000.0,-85.98374182661885
2003-12-31,1993020800.0,-23705000.0,-84.07596709554946
2004-01-02,2016029400.0,-23705000.0,-85.04658932714617
2004-01-05,2006508600.0,-23705000.0,-84.64495254165787
2004-01-06,2001748200.0,-23705000.0,-84.44413414891373
2004-01-07,2011269000.0,-23705000.0,-84.84577093440203
2004-01-08,2002541599.9999998,-23705000.0,-84.47760388103775
2004-01-09,2020789800.0,-23705000.0,-85.24740771989032
2004-01-12,2074741000.0,-23705000.0,-87.52334950432399
2004-01-13,2083468400.0000002,-23705000.0,-87.89151655768826
2004-01-14,2126312000.0,-23705000.0,-89.69888209238557
2004-01-15,2125518600.0,-23705000.0,-89.66541236026154
2004-01-16,2113617600.0,-23705000.0,-89.16336637840118
2004-01-20,2098543000.0,-23705000.0,-88.52744146804471
2004-01-21,2172329200.0,-23705000.0,-91.64012655557899
2004-01-22,2135832800.0000002,-23705000.0,-90.10051887787388
2004-01-23,2157254600.0,-23705000.0,-91.00420164522252
2004-01-26,2163601800.0,-23705000.0,-91.27195950221473
2004-01-27,2186610400.0,-23705000.0,-92.24258173381143
2004-01-28,2191370800.0,-23705000.0,-92.44340012655557
2004-01-29,2236594600.0,-23705000.0,-94.35117485762497
2004-01-30,2265157000.0,-23705000.0,-95.55608521408985
2004-02-02,2278644800.0,-23705000.0,-96.12507066019828
2004-02-03,2251669200.0,-23705000.0,-94.98709976798143
2004-02-04,2192957600.0,-23705000.0,-92.51033959080362
2004-02-05,2235007800.0,-23705000.0,-94.28423539337693
2004-02-06,2323868600.0,-23705000.0,-98.03284539126767
2004-02-09,2323868600.0,-23705000.0,-98.03284539126767
2004-02-10,2373852800.0,-23705000.0,-100.1414385150812
2004-02-11,2430184200.0,-23705000.0,-102.51778949588694
2004-02-12,2446052200.0,-23705000.0,-103.18718413836743
2004-02-13,2410349200.0,-23705000.0,-101.68104619278633
2004-02-17,2423043600.0,-23705000.0,-102.21656190677072
2004-02-18,2442878600.0,-23705000.0,-103.05330520987134
2004-02-19,2417489800.0,-23705000.0,-101.98227378190255
2004-02-20,2414316200.0,-23705000.0,-101.84839485340646
2004-02-23,2338943200.0,-23705000.0,-98.66877030162414
2004-02-24,2346877200.0,-23705000.0,-99.00346762286438
2004-02-25,2410349200.0,-23705000.0,-101.68104619278633
2004-02-26,2400828400.0,-23705000.0,-101.27940940729803
2004-02-27,2396068000.0,56315000.0,42.54759833081772
2004-03-01,2437324800.0,56315000.0,43.28020598419604
2004-03-02,2432564400.0,56315000.0,43.195674331883154
2004-03-03,2445258800.0,56315000.0,43.42109207138418
2004-03-04,2427804000.0,56315000.0,43.11114267957027
2004-03-05,2450812600.0,56315000.0,43.51971233241588
2004-03-08,2427010600.0,56315000.0,43.09705407085146
2004-03-09,2399241600.0,56315000.0,42.60395276569297
2004-03-10,2369885800.0,56315000.0,42.08267424309687
2004-03-11,2346877200.0,56315000.0,41.67410459025127
2004-03-12,2345290400.0,56315000.0,41.64592737281364
2004-03-15,2338943200.0,56315000.0,41.533218503063125
2004-03-16,2338943200.0,56315000.0,41.533218503063125
2004-03-17,2364332000.0,56315000.0,41.98405398206517
2004-03-18,2410349200.0,56315000.0,42.80119328775637
2004-03-19,2427804000.0,56315000.0,43.11114267957027
2004-03-22,2424630400.0,56315000.0,43.05478824469502
2004-03-23,2430977600.0,56315000.0,43.16749711444553
2004-03-24,2367505600.0,56315000.0,42.04040841694042
2004-03-25,2400828400.0,56315000.0,42.6321299831306
2004-03-26,2373059400.0,56315000.0,42.13902867797212
2004-03-29,2387340600.0,56315000.0,42.39262363491077
2004-03-30,2463507000.0,56315000.0,43.7451300719169
2004-03-31,2489689200.0,56315000.0,44.21005415963775
2004-04-01,2637026240.0,56315000.0,46.8263560330285
2004-04-02,2643719200.0,56315000.0,46.94520465240167
2004-04-05,2495637460.0,56315000.0,44.31567894877031
2004-04-06,2348392340.0,56315000.0,41.701009322560594
2004-04-07,2400262780.0,56315000.0,42.622086122702655
2004-04-08,2314927540.0,56315000.0,41.106766225694756
2004-04-12,2192781020.0,56315000.0,38.93777892213442
2004-04-13,2144257060.0,56315000.0,38.07612643167895
2004-04-14,2092386620.0000002,56315000.0,37.1550496315369
2004-04-15,2130871140.0,56315000.0,37.83842919293261
2004-04-16,2196964120.0,56315000.0,39.01205930924265
2004-04-19,2183578200.0,56315000.0,38.774362070496316
2004-04-20,2130871140.0,56315000.0,37.83842919293261
2004-04-21,2140910580.0,56315000.0,38.01670212199237
2004-04-22,2182741580.0,56315000.0,38.75950599307467
2004-04-23,2149276780.0,56315000.0,38.16526289620882
2004-04-26,2150950020.0,56315000.0,38.19497505105212
2004-04-27,2182741580.0,56315000.0,38.75950599307467
2004-04-28,2155133120.0,56315000.0,38.26925543816035
2004-04-29,2135054240.0,113893000.0,18.746141027104386
2004-04-30,2110792260.0,113893000.0,18.53311669725093
2004-05-03,2145093680.0,113893000.0,18.83428902566444
2004-05-04,2180231720.0,113893000.0,19.14280702062462
2004-05-05,2173538760.0,113893000.0,19.084041688251254
2004-05-06,2195290880.0,113893000.0,19.2750290184647
2004-05-07,2097406340.0,113893000.0,18.415586032504194
2004-05-10,2016254200.0,113893000.0,17.703056377477107
2004-05-11,2052228860.0,113893000.0,18.018920038983957
2004-05-12,2040516180.0,113893000.0,17.916080707330565
2004-05-13,2019600680.0,113893000.0,17.73243904366379
2004-05-14,2035496459.9999998,113893000.0,17.872006708050538
2004-05-17,2063941540.0000002,113893000.0,18.121759370637356
2004-05-18,2097406340.0,113893000.0,18.415586032504194
2004-05-19,2073144360.0,113893000.0,18.202561702650733
2004-05-20,2091550000.0,113893000.0,18.364166366677495
2004-05-21,2114138740.0,113893000.0,18.562499363437613
2004-05-24,2131707760.0,113893000.0,18.716758360917705
2004-05-25,2169355660.0,113893000.0,19.047313355517897
2004-05-26,2178558480.0,113893000.0,19.12811568753128
2004-05-27,2218716240.0,113893000.0,19.480707681771488
2004-05-28,2227919060.0,113893000.0,19.56151001378487
2004-06-01,2207003560.0,113893000.0,19.377868350118092
2004-06-02,2255527520.0,113893000.0,19.80391700982501
2004-06-03,2202820460.0,113893000.0,19.34114001738474
2004-06-04,2187761300.0,113893000.0,19.20891801954466
2004-06-07,2253017660.0,113893000.0,19.781880010185
2004-06-08,2239631740.0,113893000.0,19.66434934543826
2004-06-09,2170192280.0,113893000.0,19.05465902206457
2004-06-10,2139237340.0,113893000.0,18.782869359837743
2004-06-14,2089040140.0,113893000.0,18.342129367037483
2004-06-15,2148440160.0,113893000.0,18.863671691851124
2004-06-16,2154296500.0,113893000.0,18.91509135767782
2004-06-17,2227919060.0,113893000.0,19.56151001378487
2004-06-18,2215369760.0,113893000.0,19.451325015584803
2004-06-21,2259710620.0,113893000.0,19.840645342558368
2004-06-22,2186924680.0,113893000.0,19.20157235299799
2004-06-23,2216206380.0,113893000.0,19.458670682131473
2004-06-24,2172702140.0,113893000.0,19.07669602170458
2004-06-25,2226245820.0,113893000.0,19.546818680691526
2004-06-28,2221226100.0,113893000.0,19.5027446814115
2004-06-29,2207003560.0,113893000.0,19.377868350118092
2004-06-30,2230428920.0,113893000.0,19.58354701342488
2004-07-01,2246457280.0,113893000.0,19.72427875286453
2004-07-02,2301946120.0,113893000.0,20.211480249005646
2004-07-06,2352390520.0,113893000.0,20.654390700043024
2004-07-07,2391905300.0,113893000.0,21.0013372200223
2004-07-08,2336416460.0,113893000.0,20.514135723881186
2004-07-09,2323805360.0,113893000.0,20.40340811112184
2004-07-12,2323805360.0,113893000.0,20.40340811112184
2004-07-13,2299423900.0,113893000.0,20.189334726453776
2004-07-14,2320442400.0,113893000.0,20.37388074771935
2004-07-15,2373409020.0,113893000.0,20.838936721308595
2004-07-16,2423853420.0,113893000.0,21.281847172345973
2004-07-19,2416286760.0,113893000.0,21.215410604690366
2004-07-20,2466731160.0,113893000.0,21.658321055727743
2004-07-21,2399471960.0,113893000.0,21.067773787677908
2004-07-22,2345664600.0,113893000.0,20.59533597323804
2004-07-23,2322123880.0,113893000.0,20.388644429420598
2004-07-26,2306149820.0,113893000.0,20.24838945325876
2004-07-27,2299423900.0,113893000.0,20.189334726453776
2004-07-28,2421331200.0,129628000.0,18.67907550837782
2004-07-29,2428057120.0,129628000.0,18.730961829234424
2004-07-30,2449916360.0,129628000.0,18.89959237201839
2004-08-02,2501201500.0,129628000.0,19.295225568550006
2004-08-03,2502882980.0,129628000.0,19.308197148764155
2004-08-04,2496157060.0,129628000.0,19.25631082790755
2004-08-05,2483545960.0,129628000.0,19.159023976301416
2004-08-06,2476820040.0,129628000.0,19.107137655444813
2004-08-09,2476820040.0,129628000.0,19.107137655444813
2004-08-10,2481864480.0,129628000.0,19.146052396087264
2004-08-11,2472616340.0,129628000.0,19.074708704909433
2004-08-12,2460845980.0,129628000.0,18.983907643410376
