date,close price,D_SHE,D_TA,D_TL,market cap,PB Ratio
1980-04-15,3.54,4382000000.0,10991000000.0,6609000000.0,1070496000.0,0.24429392971246006
1980-04-16,3.63,4382000000.0,10991000000.0,6609000000.0,1097712000.0,0.25050479233226836
1980-04-17,3.67,4382000000.0,10991000000.0,6609000000.0,1109808000.0,0.2532651757188498
1980-04-18,3.67,4382000000.0,10991000000.0,6609000000.0,1109808000.0,0.2532651757188498
1980-04-21,3.71,4382000000.0,10991000000.0,6609000000.0,1121904000.0,0.2560255591054313
1980-04-22,3.67,4382000000.0,10991000000.0,6609000000.0,1109808000.0,0.2532651757188498
1980-04-23,3.71,4382000000.0,10991000000.0,6609000000.0,1121904000.0,0.2560255591054313
1980-04-24,3.75,4382000000.0,10991000000.0,6609000000.0,1134000000.0,0.25878594249201275
1980-04-25,3.75,4382000000.0,10991000000.0,6609000000.0,1134000000.0,0.25878594249201275
1980-04-28,3.71,4382000000.0,10991000000.0,6609000000.0,1121904000.0,0.2560255591054313
1980-04-29,3.75,4382000000.0,10991000000.0,6609000000.0,1134000000.0,0.25878594249201275
1980-04-30,3.75,4382000000.0,10991000000.0,6609000000.0,1134000000.0,0.25878594249201275
1980-05-01,3.79,4382000000.0,10991000000.0,6609000000.0,1146096000.0,0.2615463258785943
1980-05-02,3.83,4382000000.0,10991000000.0,6609000000.0,1158192000.0,0.26430670926517574
1980-05-05,3.88,4382000000.0,10991000000.0,6609000000.0,1173312000.0,0.2677571884984026
1980-05-06,3.83,4382000000.0,10991000000.0,6609000000.0,1158192000.0,0.26430670926517574
1980-05-07,3.96,4382000000.0,10991000000.0,6609000000.0,1197504000.0,0.2732779552715655
1980-05-08,3.88,4382000000.0,10991000000.0,6609000000.0,1173312000.0,0.2677571884984026
1980-05-09,3.83,4382000000.0,10991000000.0,6609000000.0,1158192000.0,0.26430670926517574
1980-05-12,3.83,4382000000.0,10991000000.0,6609000000.0,1158192000.0,0.26430670926517574
1980-05-13,3.88,4382000000.0,10991000000.0,6609000000.0,1173312000.0,0.2677571884984026
1980-05-14,4.0,4382000000.0,10991000000.0,6609000000.0,1209600000.0,0.276038338658147
1980-05-15,4.0,4382000000.0,10991000000.0,6609000000.0,1209600000.0,0.276038338658147
1980-05-16,3.96,4382000000.0,10991000000.0,6609000000.0,1197504000.0,0.2732779552715655
1980-05-19,3.92,4382000000.0,10991000000.0,6609000000.0,1185408000.0,0.27051757188498404
1980-05-20,3.83,4382000000.0,10991000000.0,6609000000.0,1158192000.0,0.26430670926517574
1980-05-21,3.92,4382000000.0,10991000000.0,6609000000.0,1185408000.0,0.27051757188498404
1980-05-22,3.92,4382000000.0,10991000000.0,6609000000.0,1185408000.0,0.27051757188498404
1980-05-23,3.75,4382000000.0,10991000000.0,6609000000.0,1134000000.0,0.25878594249201275
1980-05-27,3.71,4382000000.0,10991000000.0,6609000000.0,1121904000.0,0.2560255591054313
1980-05-28,3.71,4382000000.0,10991000000.0,6609000000.0,1121904000.0,0.2560255591054313
1980-05-29,3.75,4382000000.0,10991000000.0,6609000000.0,1134000000.0,0.25878594249201275
1980-05-30,3.79,4382000000.0,10991000000.0,6609000000.0,1146096000.0,0.2615463258785943
1980-06-02,3.75,4382000000.0,10991000000.0,6609000000.0,1134000000.0,0.25878594249201275
1980-06-03,3.75,4382000000.0,10991000000.0,6609000000.0,1134000000.0,0.25878594249201275
1980-06-04,3.75,4382000000.0,10991000000.0,6609000000.0,1134000000.0,0.25878594249201275
1980-06-05,3.79,4382000000.0,10991000000.0,6609000000.0,1146096000.0,0.2615463258785943
1980-06-06,3.88,4382000000.0,10991000000.0,6609000000.0,1173312000.0,0.2677571884984026
1980-06-09,3.88,4382000000.0,10991000000.0,6609000000.0,1173312000.0,0.2677571884984026
1980-06-10,3.88,4382000000.0,10991000000.0,6609000000.0,1173312000.0,0.2677571884984026
1980-06-11,3.83,4382000000.0,10991000000.0,6609000000.0,1158192000.0,0.26430670926517574
1980-06-12,3.83,4382000000.0,10991000000.0,6609000000.0,1158192000.0,0.26430670926517574
1980-06-13,3.96,4382000000.0,10991000000.0,6609000000.0,1197504000.0,0.2732779552715655
1980-06-16,4.0,4382000000.0,10991000000.0,6609000000.0,1209600000.0,0.276038338658147
1980-06-17,4.08,4382000000.0,10991000000.0,6609000000.0,1233792000.0,0.2815591054313099
1980-06-18,4.04,4382000000.0,10991000000.0,6609000000.0,1221696000.0,0.27879872204472844
1980-06-19,4.0,4382000000.0,10991000000.0,6609000000.0,1209600000.0,0.276038338658147
1980-06-20,4.04,4382000000.0,10991000000.0,6609000000.0,1221696000.0,0.27879872204472844
1980-06-23,4.0,4382000000.0,10991000000.0,6609000000.0,1209600000.0,0.276038338658147
1980-06-24,4.04,4382000000.0,10991000000.0,6609000000.0,1221696000.0,0.27879872204472844
1980-06-25,4.0,4382000000.0,10991000000.0,6609000000.0,1209600000.0,0.276038338658147
1980-06-26,4.0,4382000000.0,10991000000.0,6609000000.0,1209600000.0,0.276038338658147
1980-06-27,4.0,4382000000.0,10991000000.0,6609000000.0,1209600000.0,0.276038338658147
1980-06-30,3.96,4382000000.0,10991000000.0,6609000000.0,1197504000.0,0.2732779552715655
1980-07-01,3.96,4382000000.0,10991000000.0,6609000000.0,1197504000.0,0.2732779552715655
1980-07-02,3.92,4382000000.0,10991000000.0,6609000000.0,1185408000.0,0.27051757188498404
1980-07-03,3.96,4382000000.0,10991000000.0,6609000000.0,1197504000.0,0.2732779552715655
1980-07-07,3.92,4382000000.0,10991000000.0,6609000000.0,1185408000.0,0.27051757188498404
1980-07-08,3.96,4382000000.0,10991000000.0,6609000000.0,1197504000.0,0.2732779552715655
1980-07-09,3.92,4382000000.0,10991000000.0,6609000000.0,1185408000.0,0.27051757188498404
1980-07-10,3.96,4382000000.0,10991000000.0,6609000000.0,1197504000.0,0.2732779552715655
1980-07-11,3.88,4382000000.0,10991000000.0,6609000000.0,1173312000.0,0.2677571884984026
1980-07-14,3.88,4382000000.0,10991000000.0,6609000000.0,1173312000.0,0.2677571884984026
1980-07-15,3.83,4382000000.0,10991000000.0,6609000000.0,1158192000.0,0.26430670926517574
1980-07-16,3.83,4382000000.0,10991000000.0,6609000000.0,1158192000.0,0.26430670926517574
1980-07-17,3.75,4382000000.0,10991000000.0,6609000000.0,1134000000.0,0.25878594249201275
1980-07-18,3.75,4382000000.0,10991000000.0,6609000000.0,1134000000.0,0.25878594249201275
1980-07-21,3.71,4382000000.0,10991000000.0,6609000000.0,1121904000.0,0.2560255591054313
1980-07-22,3.71,4382000000.0,10991000000.0,6609000000.0,1121904000.0,0.2560255591054313
1980-07-23,3.79,4382000000.0,10991000000.0,6609000000.0,1146096000.0,0.2615463258785943
1980-07-24,3.79,4382000000.0,10991000000.0,6609000000.0,1146096000.0,0.2615463258785943
1980-07-25,3.79,4382000000.0,10991000000.0,6609000000.0,1146096000.0,0.2615463258785943
1980-07-28,3.79,4382000000.0,10991000000.0,6609000000.0,1146096000.0,0.2615463258785943
1980-07-29,3.75,4382000000.0,10991000000.0,6609000000.0,1134000000.0,0.25878594249201275
1980-07-30,3.79,4382000000.0,10991000000.0,6609000000.0,1146096000.0,0.2615463258785943
1980-07-31,3.79,4382000000.0,10991000000.0,6609000000.0,1146096000.0,0.2615463258785943
1980-08-01,3.75,4382000000.0,10991000000.0,6609000000.0,1134000000.0,0.25878594249201275
1980-08-04,3.75,4382000000.0,10991000000.0,6609000000.0,1134000000.0,0.25878594249201275
1980-08-05,3.75,4382000000.0,10991000000.0,6609000000.0,1134000000.0,0.25878594249201275
1980-08-06,3.75,4382000000.0,10991000000.0,6609000000.0,1134000000.0,0.25878594249201275
1980-08-07,3.75,4382000000.0,10991000000.0,6609000000.0,1134000000.0,0.25878594249201275
1980-08-08,3.79,4382000000.0,10991000000.0,6609000000.0,1146096000.0,0.2615463258785943
1980-08-11,3.75,4382000000.0,10991000000.0,6609000000.0,1134000000.0,0.25878594249201275
1980-08-12,3.75,4382000000.0,10991000000.0,6609000000.0,1134000000.0,0.25878594249201275
1980-08-13,3.88,4382000000.0,10991000000.0,6609000000.0,1173312000.0,0.2677571884984026
1980-08-14,3.83,4382000000.0,10991000000.0,6609000000.0,1158192000.0,0.26430670926517574
1980-08-15,3.83,4382000000.0,10991000000.0,6609000000.0,1158192000.0,0.26430670926517574
1980-08-18,3.79,4382000000.0,10991000000.0,6609000000.0,1146096000.0,0.2615463258785943
1980-08-19,3.79,4382000000.0,10991000000.0,6609000000.0,1146096000.0,0.2615463258785943
1980-08-20,3.83,4382000000.0,10991000000.0,6609000000.0,1158192000.0,0.26430670926517574
1980-08-21,3.88,4382000000.0,10991000000.0,6609000000.0,1173312000.0,0.2677571884984026
1980-08-22,3.83,4382000000.0,10991000000.0,6609000000.0,1158192000.0,0.26430670926517574
1980-08-25,3.71,4382000000.0,10991000000.0,6609000000.0,1121904000.0,0.2560255591054313
1980-08-26,3.71,4382000000.0,10991000000.0,6609000000.0,1121904000.0,0.2560255591054313
1980-08-27,3.71,4382000000.0,10991000000.0,6609000000.0,1121904000.0,0.2560255591054313
1980-08-28,3.67,4382000000.0,10991000000.0,6609000000.0,1109808000.0,0.2532651757188498
1980-08-29,3.63,4382000000.0,10991000000.0,6609000000.0,1097712000.0,0.25050479233226836
1980-09-02,3.63,4382000000.0,10991000000.0,6609000000.0,1097712000.0,0.25050479233226836
1980-09-03,3.75,4382000000.0,10991000000.0,6609000000.0,1134000000.0,0.25878594249201275
1980-09-04,3.75,4382000000.0,10991000000.0,6609000000.0,1134000000.0,0.25878594249201275
1980-09-05,3.67,4382000000.0,10991000000.0,6609000000.0,1109808000.0,0.2532651757188498
1980-09-08,3.67,4382000000.0,10991000000.0,6609000000.0,1109808000.0,0.2532651757188498
1980-09-09,3.71,4382000000.0,10991000000.0,6609000000.0,1121904000.0,0.2560255591054313
1980-09-10,3.71,4382000000.0,10991000000.0,6609000000.0,1121904000.0,0.2560255591054313
1980-09-11,3.71,4382000000.0,10991000000.0,6609000000.0,1121904000.0,0.2560255591054313
1980-09-12,3.67,4382000000.0,10991000000.0,6609000000.0,1109808000.0,0.2532651757188498
1980-09-15,3.71,4382000000.0,10991000000.0,6609000000.0,1121904000.0,0.2560255591054313
1980-09-16,3.75,4382000000.0,10991000000.0,6609000000.0,1134000000.0,0.25878594249201275
1980-09-17,3.67,4382000000.0,10991000000.0,6609000000.0,1109808000.0,0.2532651757188498
1980-09-18,3.67,4382000000.0,10991000000.0,6609000000.0,1109808000.0,0.2532651757188498
1980-09-19,3.67,4382000000.0,10991000000.0,6609000000.0,1109808000.0,0.2532651757188498
1980-09-22,3.63,4382000000.0,10991000000.0,6609000000.0,1097712000.0,0.25050479233226836
1980-09-23,3.67,4382000000.0,10991000000.0,6609000000.0,1109808000.0,0.2532651757188498
1980-09-24,3.58,4382000000.0,10991000000.0,6609000000.0,1082592000.0,0.24705431309904152
1980-09-25,3.58,4382000000.0,10991000000.0,6609000000.0,1082592000.0,0.24705431309904152
1980-09-26,3.54,4382000000.0,10991000000.0,6609000000.0,1070496000.0,0.24429392971246006
1980-09-29,3.5,4382000000.0,10991000000.0,6609000000.0,1058400000.0,0.2415335463258786
1980-09-30,3.58,4382000000.0,10991000000.0,6609000000.0,1082592000.0,0.24705431309904152
1980-10-01,3.58,4382000000.0,10991000000.0,6609000000.0,1082592000.0,0.24705431309904152
1980-10-02,3.63,4382000000.0,10991000000.0,6609000000.0,1097712000.0,0.25050479233226836
1980-10-03,3.63,4382000000.0,10991000000.0,6609000000.0,1097712000.0,0.25050479233226836
1980-10-06,3.63,4382000000.0,10991000000.0,6609000000.0,1097712000.0,0.25050479233226836
1980-10-07,3.63,4382000000.0,10991000000.0,6609000000.0,1097712000.0,0.25050479233226836
1980-10-08,3.63,4382000000.0,10991000000.0,6609000000.0,1097712000.0,0.25050479233226836
1980-10-09,3.54,4382000000.0,10991000000.0,6609000000.0,1070496000.0,0.24429392971246006
1980-10-10,3.54,4382000000.0,10991000000.0,6609000000.0,1070496000.0,0.24429392971246006
1980-10-13,3.58,4382000000.0,10991000000.0,6609000000.0,1082592000.0,0.24705431309904152
1980-10-14,3.58,4382000000.0,10991000000.0,6609000000.0,1082592000.0,0.24705431309904152
1980-10-15,3.58,4382000000.0,10991000000.0,6609000000.0,1082592000.0,0.24705431309904152
1980-10-16,3.5,4382000000.0,10991000000.0,6609000000.0,1058400000.0,0.2415335463258786
1980-10-17,3.54,4382000000.0,10991000000.0,6609000000.0,1070496000.0,0.24429392971246006
1980-10-20,3.5,4382000000.0,10991000000.0,6609000000.0,1058400000.0,0.2415335463258786
1980-10-21,3.54,4382000000.0,10991000000.0,6609000000.0,1070496000.0,0.24429392971246006
1980-10-22,3.5,4382000000.0,10991000000.0,6609000000.0,1058400000.0,0.2415335463258786
1980-10-23,3.5,4382000000.0,10991000000.0,6609000000.0,1058400000.0,0.2415335463258786
1980-10-24,3.54,4382000000.0,10991000000.0,6609000000.0,1070496000.0,0.24429392971246006
1980-10-27,3.54,4382000000.0,10991000000.0,6609000000.0,1070496000.0,0.24429392971246006
1980-10-28,3.5,4382000000.0,10991000000.0,6609000000.0,1058400000.0,0.2415335463258786
1980-10-29,3.5,4382000000.0,10991000000.0,6609000000.0,1058400000.0,0.2415335463258786
1980-10-30,3.46,4382000000.0,10991000000.0,6609000000.0,1046304000.0,0.23877316293929712
1980-10-31,3.54,4382000000.0,10991000000.0,6609000000.0,1070496000.0,0.24429392971246006
1980-11-03,3.54,4382000000.0,10991000000.0,6609000000.0,1070496000.0,0.24429392971246006
1980-11-05,3.5,4382000000.0,10991000000.0,6609000000.0,1058400000.0,0.2415335463258786
1980-11-06,3.46,4382000000.0,10991000000.0,6609000000.0,1046304000.0,0.23877316293929712
1980-11-07,3.54,4382000000.0,10991000000.0,6609000000.0,1070496000.0,0.24429392971246006
1980-11-10,3.38,4382000000.0,10991000000.0,6609000000.0,1022112000.0,0.2332523961661342
1980-11-11,3.46,4382000000.0,10991000000.0,6609000000.0,1046304000.0,0.23877316293929712
1980-11-12,3.67,4382000000.0,10991000000.0,6609000000.0,1109808000.0,0.2532651757188498
1980-11-13,3.58,4382000000.0,10991000000.0,6609000000.0,1082592000.0,0.24705431309904152
1980-11-14,3.63,4382000000.0,10991000000.0,6609000000.0,1097712000.0,0.25050479233226836
1980-11-17,3.58,4382000000.0,10991000000.0,6609000000.0,1082592000.0,0.24705431309904152
1980-11-18,3.63,4382000000.0,10991000000.0,6609000000.0,1097712000.0,0.25050479233226836
1980-11-19,3.54,4382000000.0,10991000000.0,6609000000.0,1070496000.0,0.24429392971246006
1980-11-20,3.54,4382000000.0,10991000000.0,6609000000.0,1070496000.0,0.24429392971246006
1980-11-21,3.54,4382000000.0,10991000000.0,6609000000.0,1070496000.0,0.24429392971246006
1980-11-24,3.46,4382000000.0,10991000000.0,6609000000.0,1046304000.0,0.23877316293929712
1980-11-25,3.33,4382000000.0,10991000000.0,6609000000.0,1006992000.0,0.22980191693290736
1980-11-26,3.38,4382000000.0,10991000000.0,6609000000.0,1022112000.0,0.2332523961661342
1980-11-28,3.33,4382000000.0,10991000000.0,6609000000.0,1006992000.0,0.22980191693290736
1980-12-01,3.25,4382000000.0,10991000000.0,6609000000.0,982800000.0,0.2242811501597444
1980-12-02,3.29,4382000000.0,10991000000.0,6609000000.0,994896000.0,0.2270415335463259
1980-12-03,3.29,4382000000.0,10991000000.0,6609000000.0,994896000.0,0.2270415335463259
1980-12-04,3.29,4382000000.0,10991000000.0,6609000000.0,994896000.0,0.2270415335463259
1980-12-05,3.29,4382000000.0,10991000000.0,6609000000.0,994896000.0,0.2270415335463259
1980-12-08,3.29,4382000000.0,10991000000.0,6609000000.0,994896000.0,0.2270415335463259
1980-12-09,3.29,4382000000.0,10991000000.0,6609000000.0,994896000.0,0.2270415335463259
1980-12-10,3.25,4382000000.0,10991000000.0,6609000000.0,982800000.0,0.2242811501597444
1980-12-11,3.21,4382000000.0,10991000000.0,6609000000.0,970704000.0,0.22152076677316293
1980-12-12,3.25,4382000000.0,10991000000.0,6609000000.0,982800000.0,0.2242811501597444
1980-12-15,3.25,4382000000.0,10991000000.0,6609000000.0,982800000.0,0.2242811501597444
1980-12-16,3.25,4382000000.0,10991000000.0,6609000000.0,982800000.0,0.2242811501597444
1980-12-17,3.29,4382000000.0,10991000000.0,6609000000.0,994896000.0,0.2270415335463259
1980-12-18,3.46,4382000000.0,10991000000.0,6609000000.0,1046304000.0,0.23877316293929712
1980-12-19,3.67,4382000000.0,10991000000.0,6609000000.0,1109808000.0,0.2532651757188498
1980-12-22,3.67,4382000000.0,10991000000.0,6609000000.0,1109808000.0,0.2532651757188498
1980-12-23,3.63,4382000000.0,10991000000.0,6609000000.0,1097712000.0,0.25050479233226836
1980-12-24,3.58,4382000000.0,10991000000.0,6609000000.0,1082592000.0,0.24705431309904152
1980-12-26,3.63,4382000000.0,10991000000.0,6609000000.0,1097712000.0,0.25050479233226836
1980-12-29,3.58,4382000000.0,10991000000.0,6609000000.0,1082592000.0,0.24705431309904152
1980-12-30,3.5,4382000000.0,10991000000.0,6609000000.0,1058400000.0,0.2415335463258786
1980-12-31,3.46,4382000000.0,10991000000.0,6609000000.0,1046304000.0,0.23877316293929712
1981-01-02,3.5,4382000000.0,10991000000.0,6609000000.0,1058400000.0,0.2415335463258786
1981-01-05,3.67,4382000000.0,10991000000.0,6609000000.0,1109808000.0,0.2532651757188498
1981-01-06,3.79,4382000000.0,10991000000.0,6609000000.0,1146096000.0,0.2615463258785943
1981-01-07,3.79,4382000000.0,10991000000.0,6609000000.0,1146096000.0,0.2615463258785943
1981-01-08,3.79,4382000000.0,10991000000.0,6609000000.0,1146096000.0,0.2615463258785943
1981-01-09,3.75,4382000000.0,10991000000.0,6609000000.0,1134000000.0,0.25878594249201275
1981-01-12,3.75,4382000000.0,10991000000.0,6609000000.0,1134000000.0,0.25878594249201275
1981-01-13,3.79,4382000000.0,10991000000.0,6609000000.0,1146096000.0,0.2615463258785943
1981-01-14,3.83,4382000000.0,10991000000.0,6609000000.0,1158192000.0,0.26430670926517574
1981-01-15,3.83,4382000000.0,10991000000.0,6609000000.0,1158192000.0,0.26430670926517574
1981-01-16,3.88,4382000000.0,10991000000.0,6609000000.0,1173312000.0,0.2677571884984026
1981-01-19,3.92,4382000000.0,10991000000.0,6609000000.0,1185408000.0,0.27051757188498404
1981-01-20,3.83,4382000000.0,10991000000.0,6609000000.0,1158192000.0,0.26430670926517574
1981-01-21,3.79,4382000000.0,10991000000.0,6609000000.0,1146096000.0,0.2615463258785943
1981-01-22,3.71,4382000000.0,10991000000.0,6609000000.0,1121904000.0,0.2560255591054313
1981-01-23,3.67,4382000000.0,10991000000.0,6609000000.0,1109808000.0,0.2532651757188498
1981-01-26,3.71,4382000000.0,10991000000.0,6609000000.0,1121904000.0,0.2560255591054313
1981-01-27,3.71,4382000000.0,10991000000.0,6609000000.0,1121904000.0,0.2560255591054313
1981-01-28,3.75,4382000000.0,10991000000.0,6609000000.0,1134000000.0,0.25878594249201275
1981-01-29,3.71,4382000000.0,10991000000.0,6609000000.0,1121904000.0,0.2560255591054313
1981-01-30,3.75,4382000000.0,10991000000.0,6609000000.0,1134000000.0,0.25878594249201275
1981-02-02,3.71,4382000000.0,10991000000.0,6609000000.0,1121904000.0,0.2560255591054313
1981-02-03,3.75,4382000000.0,10991000000.0,6609000000.0,1134000000.0,0.25878594249201275
1981-02-04,3.75,4382000000.0,10991000000.0,6609000000.0,1134000000.0,0.25878594249201275
1981-02-05,3.75,4382000000.0,10991000000.0,6609000000.0,1134000000.0,0.25878594249201275
1981-02-06,3.79,4382000000.0,10991000000.0,6609000000.0,1146096000.0,0.2615463258785943
1981-02-09,3.79,4382000000.0,10991000000.0,6609000000.0,1146096000.0,0.2615463258785943
1981-02-10,3.75,4382000000.0,10991000000.0,6609000000.0,1134000000.0,0.25878594249201275
1981-02-11,3.71,4382000000.0,10991000000.0,6609000000.0,1121904000.0,0.2560255591054313
1981-02-12,3.67,4382000000.0,10991000000.0,6609000000.0,1109808000.0,0.2532651757188498
1981-02-13,3.67,4382000000.0,10991000000.0,6609000000.0,1109808000.0,0.2532651757188498
1981-02-17,3.58,4382000000.0,10991000000.0,6609000000.0,1082592000.0,0.24705431309904152
1981-02-18,3.63,4382000000.0,10991000000.0,6609000000.0,1097712000.0,0.25050479233226836
1981-02-19,3.63,4382000000.0,10991000000.0,6609000000.0,1097712000.0,0.25050479233226836
1981-02-20,3.67,4382000000.0,10991000000.0,6609000000.0,1109808000.0,0.2532651757188498
1981-02-23,3.79,4382000000.0,10991000000.0,6609000000.0,1146096000.0,0.2615463258785943
1981-02-24,3.58,4382000000.0,10991000000.0,6609000000.0,1082592000.0,0.24705431309904152
1981-02-25,3.58,4382000000.0,10991000000.0,6609000000.0,1082592000.0,0.24705431309904152
1981-02-26,3.58,4382000000.0,10991000000.0,6609000000.0,1082592000.0,0.24705431309904152
1981-02-27,3.5,4382000000.0,10991000000.0,6609000000.0,1058400000.0,0.2415335463258786
1981-03-02,3.42,4382000000.0,10991000000.0,6609000000.0,1034208000.0,0.23601277955271566
1981-03-03,3.42,4382000000.0,10991000000.0,6609000000.0,1034208000.0,0.23601277955271566
1981-03-04,3.46,4382000000.0,10991000000.0,6609000000.0,1046304000.0,0.23877316293929712
1981-03-05,3.5,4382000000.0,10991000000.0,6609000000.0,1058400000.0,0.2415335463258786
1981-03-06,3.58,4382000000.0,10991000000.0,6609000000.0,1082592000.0,0.24705431309904152
1981-03-09,3.58,4382000000.0,10991000000.0,6609000000.0,1082592000.0,0.24705431309904152
1981-03-10,3.67,4382000000.0,10991000000.0,6609000000.0,1109808000.0,0.2532651757188498
1981-03-11,3.63,4382000000.0,10991000000.0,6609000000.0,1097712000.0,0.25050479233226836
1981-03-12,3.71,4382000000.0,10991000000.0,6609000000.0,1121904000.0,0.2560255591054313
1981-03-13,3.67,4382000000.0,10991000000.0,6609000000.0,1109808000.0,0.2532651757188498
1981-03-16,3.71,4382000000.0,10991000000.0,6609000000.0,1121904000.0,0.2560255591054313
1981-03-17,3.79,4382000000.0,10991000000.0,6609000000.0,1146096000.0,0.2615463258785943
1981-03-18,3.83,4382000000.0,10991000000.0,6609000000.0,1158192000.0,0.26430670926517574
1981-03-19,3.79,4382000000.0,10991000000.0,6609000000.0,1146096000.0,0.2615463258785943
1981-03-20,3.79,4382000000.0,10991000000.0,6609000000.0,1146096000.0,0.2615463258785943
1981-03-23,3.71,4382000000.0,10991000000.0,6609000000.0,1121904000.0,0.2560255591054313
1981-03-24,3.71,4382000000.0,10991000000.0,6609000000.0,1121904000.0,0.2560255591054313
1981-03-25,3.71,4382000000.0,10991000000.0,6609000000.0,1121904000.0,0.2560255591054313
1981-03-26,3.71,4382000000.0,10991000000.0,6609000000.0,1121904000.0,0.2560255591054313
1981-03-27,3.63,4382000000.0,10991000000.0,6609000000.0,1097712000.0,0.25050479233226836
1981-03-30,3.63,4382000000.0,10991000000.0,6609000000.0,1097712000.0,0.25050479233226836
1981-03-31,3.71,4382000000.0,10991000000.0,6609000000.0,1121904000.0,0.2560255591054313
1981-04-01,3.71,4382000000.0,10991000000.0,6609000000.0,1121904000.0,0.2560255591054313
1981-04-02,3.79,4382000000.0,10991000000.0,6609000000.0,1146096000.0,0.2615463258785943
1981-04-03,3.83,4382000000.0,10991000000.0,6609000000.0,1158192000.0,0.26430670926517574
1981-04-06,3.79,4382000000.0,10991000000.0,6609000000.0,1146096000.0,0.2615463258785943
1981-04-07,3.75,4382000000.0,10991000000.0,6609000000.0,1134000000.0,0.25878594249201275
1981-04-08,3.71,4382000000.0,10991000000.0,6609000000.0,1121904000.0,0.2560255591054313
1981-04-09,3.75,4382000000.0,10991000000.0,6609000000.0,1134000000.0,0.25878594249201275
1981-04-10,3.71,4382000000.0,10991000000.0,6609000000.0,1121904000.0,0.2560255591054313
1981-04-13,3.67,4382000000.0,10991000000.0,6609000000.0,1109808000.0,0.2532651757188498
1981-04-14,3.67,4382000000.0,10991000000.0,6609000000.0,1109808000.0,0.2532651757188498
1981-04-15,3.71,4382000000.0,10991000000.0,6609000000.0,1121904000.0,0.2560255591054313
1981-04-16,3.75,4382000000.0,10991000000.0,6609000000.0,1134000000.0,0.25878594249201275
1981-04-20,3.75,4382000000.0,10991000000.0,6609000000.0,1134000000.0,0.25878594249201275
1981-04-21,3.75,4382000000.0,10991000000.0,6609000000.0,1134000000.0,0.25878594249201275
1981-04-22,3.83,4382000000.0,10991000000.0,6609000000.0,1158192000.0,0.26430670926517574
1981-04-23,3.83,4382000000.0,10991000000.0,6609000000.0,1158192000.0,0.26430670926517574
1981-04-24,3.83,4382000000.0,10991000000.0,6609000000.0,1158192000.0,0.26430670926517574
1981-04-27,3.79,4382000000.0,10991000000.0,6609000000.0,1146096000.0,0.2615463258785943
1981-04-28,3.83,4382000000.0,10991000000.0,6609000000.0,1158192000.0,0.26430670926517574
1981-04-29,3.75,4382000000.0,10991000000.0,6609000000.0,1134000000.0,0.25878594249201275
1981-04-30,3.71,4382000000.0,10991000000.0,6609000000.0,1121904000.0,0.2560255591054313
1981-05-01,3.75,4382000000.0,10991000000.0,6609000000.0,1134000000.0,0.25878594249201275
1981-05-04,3.71,4382000000.0,10991000000.0,6609000000.0,1121904000.0,0.2560255591054313
1981-05-05,3.63,4382000000.0,10991000000.0,6609000000.0,1097712000.0,0.25050479233226836
1981-05-06,3.58,4382000000.0,10991000000.0,6609000000.0,1082592000.0,0.24705431309904152
1981-05-07,3.54,4382000000.0,10991000000.0,6609000000.0,1070496000.0,0.24429392971246006
1981-05-08,3.67,4382000000.0,10991000000.0,6609000000.0,1109808000.0,0.2532651757188498
