date,close price,DXCM_SHE,DXCM_TA,DXCM_TL,market cap,PB Ratio
2005-06-15,15.39,-54647250000.0,25364787000.0,25364787000.0,,
2005-06-16,15.25,-54647250000.0,25364787000.0,25364787000.0,,
2005-06-17,15.2,-54647250000.0,25364787000.0,25364787000.0,,
2005-06-20,15.01,-54647250000.0,25364787000.0,25364787000.0,,
2005-06-21,14.44,-54647250000.0,25364787000.0,25364787000.0,,
2005-06-22,13.53,-54647250000.0,25364787000.0,25364787000.0,,
2005-06-23,12.73,-54647250000.0,25364787000.0,25364787000.0,,
2005-06-24,12.0,-54647250000.0,25364787000.0,25364787000.0,,
2005-06-27,11.95,-54647250000.0,25364787000.0,25364787000.0,,
2005-06-28,12.5,-54647250000.0,25364787000.0,25364787000.0,,
2005-06-29,12.37,-54647250000.0,25364787000.0,25364787000.0,,
2005-06-30,12.4,-54647250000.0,25364787000.0,25364787000.0,208040628.0,-0.0038069734158626464
2005-07-01,12.44,-54647250000.0,25364787000.0,25364787000.0,208711726.79999998,-0.0038192539752686543
2005-07-05,12.52,-54647250000.0,25364787000.0,25364787000.0,210053924.4,-0.003843815094080672
2005-07-06,12.18,-54647250000.0,25364787000.0,25364787000.0,204349584.6,-0.003739430339129599
2005-07-07,11.79,-54647250000.0,25364787000.0,25364787000.0,197806371.29999998,-0.003619694884921016
2005-07-08,12.04,-54647250000.0,25364787000.0,25364787000.0,202000738.79999998,-0.0036964483812085692
2005-07-11,12.35,-54647250000.0,25364787000.0,25364787000.0,207201754.5,-0.0037916227166051356
2005-07-12,11.98,-54647250000.0,25364787000.0,25364787000.0,200994090.6,-0.0036780275420995566
2005-07-13,11.72,-54647250000.0,25364787000.0,25364787000.0,196631948.4,-0.0035982039059605014
2005-07-14,11.55,-54647250000.0,25364787000.0,25364787000.0,193779778.5,-0.003546011528484965
2005-07-15,11.54,-54647250000.0,25364787000.0,25364787000.0,193612003.79999998,-0.0035429413886334626
2005-07-18,11.62,-54647250000.0,25364787000.0,25364787000.0,194954201.39999998,-0.0035675025074454795
2005-07-19,11.52,-54647250000.0,25364787000.0,25364787000.0,193276454.4,-0.003536801108930459
2005-07-20,11.2,-54647250000.0,25364787000.0,25364787000.0,187907664.0,-0.00343855663368239
2005-07-21,11.25,-54647250000.0,25364787000.0,25364787000.0,188746537.5,-0.003453907332939901
2005-07-22,11.48,-54647250000.0,25364787000.0,25364787000.0,192605355.6,-0.00352452054952445
2005-07-25,10.43,-54647250000.0,25364787000.0,25364787000.0,174989012.1,-0.0032021558651167256
2005-07-26,11.0,-54647250000.0,25364787000.0,25364787000.0,184552170.0,-0.0033771538366523476
2005-07-27,11.0,-54647250000.0,25364787000.0,25364787000.0,184552170.0,-0.0033771538366523476
2005-07-28,11.0,-54647250000.0,25364787000.0,25364787000.0,184552170.0,-0.0033771538366523476
2005-07-29,11.02,-54647250000.0,25364787000.0,25364787000.0,184887719.4,-0.003383294116355352
2005-08-01,11.6,-54647250000.0,25364787000.0,25364787000.0,194618652.0,-0.0035613622277424757
2005-08-02,11.73,67061167000.0,70076599000.0,70076599000.0,196799723.1,0.002934630157867667
2005-08-03,11.6,67061167000.0,70076599000.0,70076599000.0,194618652.0,0.0029021065499799607
2005-08-04,11.08,67061167000.0,70076599000.0,70076599000.0,185894367.6,0.002772012118429135
2005-08-05,10.85,67061167000.0,70076599000.0,70076599000.0,182035549.5,0.002714470350627808
2005-08-08,10.39,67061167000.0,70076599000.0,70076599000.0,174317913.3,0.0025993868150251545
2005-08-09,10.25,67061167000.0,70076599000.0,70076599000.0,171969067.5,0.0025643613911460863
2005-08-10,10.2,67061167000.0,70076599000.0,70076599000.0,171130194.0,0.002551852311189276
2005-08-11,10.0,67061167000.0,70076599000.0,70076599000.0,167774700.0,0.002501815991362035
2005-08-12,10.12,67061167000.0,70076599000.0,70076599000.0,169787996.39999998,0.002531837783258379
2005-08-15,10.25,67061167000.0,70076599000.0,70076599000.0,171969067.5,0.0025643613911460863
2005-08-16,10.25,67061167000.0,70076599000.0,70076599000.0,171969067.5,0.0025643613911460863
2005-08-17,10.14,67061167000.0,70076599000.0,70076599000.0,170123545.8,0.002536841415241104
2005-08-18,11.55,67061167000.0,70076599000.0,70076599000.0,193779778.5,0.002889597470023151
2005-08-19,11.75,67061167000.0,70076599000.0,70076599000.0,197135272.5,0.0029396337898503913
2005-08-22,12.09,67061167000.0,70076599000.0,70076599000.0,202839612.3,0.0030246955335567005
2005-08-23,12.38,67061167000.0,70076599000.0,70076599000.0,207705078.60000002,0.0030972481973062
2005-08-24,12.32,67061167000.0,70076599000.0,70076599000.0,206698430.4,0.0030822373013580273
2005-08-25,12.34,67061167000.0,70076599000.0,70076599000.0,207033979.8,0.0030872409333407517
2005-08-26,11.69,67061167000.0,70076599000.0,70076599000.0,196128624.29999998,0.0029246228939022187
2005-08-29,11.9,67061167000.0,70076599000.0,70076599000.0,199651893.0,0.002977161029720822
2005-08-30,12.1,67061167000.0,70076599000.0,70076599000.0,203007387.0,0.0030271973495480625
2005-08-31,12.44,67061167000.0,70076599000.0,70076599000.0,208711726.79999998,0.0031122590932543717
2005-09-01,12.1,67061167000.0,70076599000.0,70076599000.0,203007387.0,0.0030271973495480625
2005-09-02,12.42,67061167000.0,70076599000.0,70076599000.0,208376177.4,0.003107255461271648
2005-09-06,12.58,67061167000.0,70076599000.0,70076599000.0,211060572.6,0.00314728451713344
2005-09-07,12.5,67061167000.0,70076599000.0,70076599000.0,209718375.0,0.003127269989202544
2005-09-08,12.35,67061167000.0,70076599000.0,70076599000.0,207201754.5,0.0030897427493321136
2005-09-09,12.45,67061167000.0,70076599000.0,70076599000.0,208879501.5,0.0031147609092457337
2005-09-12,12.25,67061167000.0,70076599000.0,70076599000.0,205524007.5,0.003064724589418493
2005-09-13,12.31,67061167000.0,70076599000.0,70076599000.0,206530655.70000002,0.003079735485366666
2005-09-14,12.48,67061167000.0,70076599000.0,70076599000.0,209382825.6,0.00312226635721982
2005-09-15,12.4,67061167000.0,70076599000.0,70076599000.0,208040628.0,0.0031022518292889234
2005-09-16,12.43,67061167000.0,70076599000.0,70076599000.0,208543952.1,0.0031097572772630097
2005-09-19,12.13,67061167000.0,70076599000.0,70076599000.0,203510711.10000002,0.0030347027975221492
2005-09-20,11.96,67061167000.0,70076599000.0,70076599000.0,200658541.20000002,0.002992171925668994
2005-09-21,12.31,67061167000.0,70076599000.0,70076599000.0,206530655.70000002,0.003079735485366666
2005-09-22,12.19,67061167000.0,70076599000.0,70076599000.0,204517359.29999998,0.0030497136934703206
2005-09-23,12.28,67061167000.0,70076599000.0,70076599000.0,206027331.6,0.003072230037392579
2005-09-26,12.46,67061167000.0,70076599000.0,70076599000.0,209047276.20000002,0.003117262725237096
2005-09-27,12.14,67061167000.0,70076599000.0,70076599000.0,203678485.8,0.0030372046135135108
2005-09-28,11.74,67061167000.0,70076599000.0,70076599000.0,196967497.8,0.0029371319738590294
2005-09-29,11.77,67061167000.0,70076599000.0,70076599000.0,197470821.9,0.0029446374218331157
2005-09-30,11.62,67061167000.0,70076599000.0,70076599000.0,194954201.39999998,0.0029071101819626846
2005-10-03,11.9,67061167000.0,70076599000.0,70076599000.0,225436075.20000002,0.0033616485558624416
2005-10-04,12.15,67061167000.0,70076599000.0,70076599000.0,230172127.20000002,0.003432271424683081
2005-10-05,12.01,67061167000.0,70076599000.0,70076599000.0,227519938.07999998,0.0033927226181435224
2005-10-06,12.16,67061167000.0,70076599000.0,70076599000.0,230361569.28,0.0034350963394359064
2005-10-07,12.17,67061167000.0,70076599000.0,70076599000.0,230551011.35999998,0.0034379212541887317
2005-10-10,12.3,67061167000.0,70076599000.0,70076599000.0,233013758.4,0.0034746451459754645
2005-10-11,11.82,67061167000.0,70076599000.0,70076599000.0,223920538.56,0.0033390492378398366
2005-10-12,11.24,67061167000.0,70076599000.0,70076599000.0,212932897.92000002,0.003175204182175953
2005-10-13,10.84,67061167000.0,70076599000.0,70076599000.0,205355214.72,0.0030622075920629294
2005-10-14,11.01,67061167000.0,70076599000.0,70076599000.0,208575730.07999998,0.003110231142860964
2005-10-17,11.42,67061167000.0,70076599000.0,70076599000.0,216342855.35999998,0.0032260526477268132
2005-10-18,11.41,67061167000.0,70076599000.0,70076599000.0,216153413.28,0.003223227732973988
2005-10-19,11.72,67061167000.0,70076599000.0,70076599000.0,222026117.76000002,0.003310800090311581
2005-10-20,11.61,67061167000.0,70076599000.0,70076599000.0,219942254.88,0.003279726028030499
2005-10-21,11.75,67061167000.0,70076599000.0,70076599000.0,222594444.0,0.0033192748345700577
2005-10-24,11.96,67061167000.0,70076599000.0,70076599000.0,226572727.68,0.0033785980443793947
2005-10-25,12.45,67061167000.0,70076599000.0,70076599000.0,235855389.6,0.003517018867267848
2005-10-26,12.79,67061167000.0,70076599000.0,70076599000.0,242296420.32,0.003613065968863918
2005-10-27,12.44,67061167000.0,70076599000.0,70076599000.0,235665947.51999998,0.0035141939525150222
2005-10-28,12.61,67061167000.0,70076599000.0,70076599000.0,238886462.88,0.0035622175033130574
2005-10-31,13.01,67061167000.0,70076599000.0,70076599000.0,246464146.07999998,0.0036752140934260802
2005-11-01,13.45,61116781000.0,64277435000.0,64277435000.0,254799597.6,0.00416906115523329
2005-11-02,13.68,61116781000.0,64277435000.0,64277435000.0,259156765.44,0.00424035365082464
2005-11-03,13.8,61116781000.0,64277435000.0,64277435000.0,261430070.4,0.004277549735480997
2005-11-04,13.27,61116781000.0,64277435000.0,64277435000.0,251389640.16,0.004113267028248755
2005-11-07,13.1,61116781000.0,64277435000.0,64277435000.0,248169124.79999998,0.004060572574985584
2005-11-08,12.86,61116781000.0,64277435000.0,64277435000.0,243622514.88,0.003986180405672871
2005-11-09,13.39,61116781000.0,64277435000.0,64277435000.0,253662945.12,0.004150463112905112
2005-11-10,13.34,61116781000.0,64277435000.0,64277435000.0,252715734.72,0.004134964744298297
2005-11-11,13.53,61116781000.0,64277435000.0,64277435000.0,256315134.23999998,0.0041938585450041945
2005-11-14,14.12,61116781000.0,64277435000.0,64277435000.0,267492216.95999998,0.004376739294564613
2005-11-15,13.91,61116781000.0,64277435000.0,64277435000.0,263513933.28,0.00431164614641599
2005-11-16,13.9,61116781000.0,64277435000.0,64277435000.0,263324491.20000002,0.004308546472694627
2005-11-17,14.19,61116781000.0,64277435000.0,64277435000.0,268818311.52,0.004398437010614155
2005-11-18,14.39,61116781000.0,64277435000.0,64277435000.0,272607153.12,0.004460430485041416
2005-11-21,14.88,61116781000.0,64277435000.0,64277435000.0,281889815.04,0.0046123144973882054
2005-11-22,15.01,61116781000.0,64277435000.0,64277435000.0,284352562.08,0.004652610255765925
2005-11-23,15.2,61116781000.0,64277435000.0,64277435000.0,287951961.59999996,0.004711504056471822
2005-11-25,15.2,61116781000.0,64277435000.0,64277435000.0,287951961.59999996,0.004711504056471822
2005-11-28,14.11,61116781000.0,64277435000.0,64277435000.0,267302774.88,0.00437363962084325
2005-11-29,13.96,61116781000.0,64277435000.0,64277435000.0,264461143.68,0.0043271445150228054
2005-11-30,14.02,61116781000.0,64277435000.0,64277435000.0,265597796.16,0.004345742557350984
2005-12-01,14.03,61116781000.0,64277435000.0,64277435000.0,265787238.23999998,0.0043488422310723465
2005-12-02,14.57,61116781000.0,64277435000.0,64277435000.0,276017110.56,0.004516224612025951
2005-12-05,14.14,61116781000.0,64277435000.0,64277435000.0,267871101.12,0.00438293864200734
2005-12-06,14.26,61116781000.0,64277435000.0,64277435000.0,270144406.08,0.004420134726663696
2005-12-07,14.3,61116781000.0,64277435000.0,64277435000.0,270902174.40000004,0.0044325334215491495
2005-12-08,14.23,61116781000.0,64277435000.0,64277435000.0,269576079.84000003,0.004410835705499608
2005-12-09,14.49,61116781000.0,64277435000.0,64277435000.0,274501573.92,0.004491427222255047
2005-12-12,14.16,61116781000.0,64277435000.0,64277435000.0,268249985.28,0.004389137989450066
2005-12-13,14.1,61116781000.0,64277435000.0,64277435000.0,267113332.79999998,0.0043705399471218875
2005-12-14,14.0,61116781000.0,64277435000.0,64277435000.0,265218912.0,0.004339543209908258
2005-12-15,15.28,61116781000.0,64277435000.0,64277435000.0,289467498.24,0.004736301446242727
2005-12-16,15.43,61116781000.0,64277435000.0,64277435000.0,292309129.44,0.004782796552063172
2005-12-19,15.95,61116781000.0,64277435000.0,64277435000.0,302160117.59999996,0.00494397958557405
2005-12-20,15.99,61116781000.0,64277435000.0,64277435000.0,302917885.92,0.004956378280459503
2005-12-21,15.56,61116781000.0,64277435000.0,64277435000.0,294771876.48,0.004823092310440892
2005-12-22,15.51,61116781000.0,64277435000.0,64277435000.0,293824666.08,0.004807593941834077
2005-12-23,15.58,61116781000.0,64277435000.0,64277435000.0,295150760.64,0.004829291657883618
2005-12-27,15.55,61116781000.0,64277435000.0,64277435000.0,294582434.40000004,0.004819992636719529
2005-12-28,15.6,61116781000.0,64277435000.0,64277435000.0,295529644.8,0.004835491005326344
2005-12-29,15.21,61116781000.0,64277435000.0,64277435000.0,288141403.68,0.004714603730193186
2005-12-30,14.92,61116781000.0,64277435000.0,64277435000.0,282647583.36,0.004624713192273658
2006-01-03,14.5,61116781000.0,64277435000.0,64277435000.0,370570743.5,0.006063322338589789
2006-01-04,15.25,61116781000.0,64277435000.0,64277435000.0,389738195.75,0.00637694245955133
2006-01-05,15.8,61116781000.0,64277435000.0,64277435000.0,403794327.40000004,0.006606930548256461
2006-01-06,15.65,61116781000.0,64277435000.0,64277435000.0,399960836.95,0.006544206524064152
2006-01-09,15.58,61116781000.0,64277435000.0,64277435000.0,398171874.74,0.006514935312774408
2006-01-10,15.61,61116781000.0,64277435000.0,64277435000.0,398938572.83,0.0065274801176128695
2006-01-11,15.42,61116781000.0,64277435000.0,64277435000.0,394082818.26,0.006448029686969279
2006-01-12,15.25,61116781000.0,64277435000.0,64277435000.0,389738195.75,0.00637694245955133
2006-01-13,15.08,61116781000.0,64277435000.0,64277435000.0,385393573.24,0.006305855232133381
2006-01-17,14.71,61116781000.0,64277435000.0,64277435000.0,375937630.13,0.006151135972459021
2006-01-18,14.7,61116781000.0,64277435000.0,64277435000.0,375682064.09999996,0.0061469543708462
2006-01-19,14.8,61116781000.0,64277435000.0,64277435000.0,378237724.40000004,0.006188770386974406
2006-01-20,15.07,61116781000.0,64277435000.0,64277435000.0,385138007.21,0.00630167363052056
2006-01-23,14.99,61116781000.0,64277435000.0,64277435000.0,383093478.97,0.0062682208176179964
2006-01-24,14.87,61116781000.0,64277435000.0,64277435000.0,380026686.60999995,0.006218041598264149
2006-01-25,15.59,61116781000.0,64277435000.0,64277435000.0,398427440.77,0.006519116914387228
2006-01-26,16.3,61116781000.0,64277435000.0,64277435000.0,416572628.90000004,0.006816010628897488
2006-01-27,16.24,61116781000.0,64277435000.0,64277435000.0,415039232.71999997,0.006790921019220564
2006-01-30,17.72,61116781000.0,64277435000.0,64277435000.0,452863005.15999997,0.007409798057918004
2006-01-31,19.0,61116781000.0,64277435000.0,64277435000.0,485575457.0,0.007945043064359034
2006-02-01,18.41,61116781000.0,64277435000.0,64277435000.0,470497061.23,0.0076983285692026225
2006-02-02,18.0,61116781000.0,64277435000.0,64277435000.0,460018854.0,0.00752688290307698
2006-02-03,17.88,61116781000.0,64277435000.0,64277435000.0,456952061.64,0.007476703683723133
2006-02-06,18.0,61116781000.0,64277435000.0,64277435000.0,460018854.0,0.00752688290307698
2006-02-07,17.86,61116781000.0,64277435000.0,64277435000.0,456440929.58,0.007468340480497492
2006-02-08,18.0,61116781000.0,64277435000.0,64277435000.0,460018854.0,0.00752688290307698
2006-02-09,18.0,61116781000.0,64277435000.0,64277435000.0,460018854.0,0.00752688290307698
2006-02-10,17.97,61116781000.0,64277435000.0,64277435000.0,459252155.90999997,0.007514338098238518
2006-02-13,17.64,61116781000.0,64277435000.0,64277435000.0,450818476.92,0.0073763452450154405
2006-02-14,17.49,61116781000.0,64277435000.0,64277435000.0,446984986.46999997,0.007313621220823132
2006-02-15,17.25,61116781000.0,64277435000.0,64277435000.0,440851401.75,0.007213262782115439
2006-02-16,17.25,61116781000.0,64277435000.0,64277435000.0,440851401.75,0.007213262782115439
2006-02-17,17.27,61116781000.0,64277435000.0,64277435000.0,441362533.81,0.00722162598534108
2006-02-21,16.97,61116781000.0,64277435000.0,64277435000.0,433695552.90999997,0.007096177936956463
2006-02-22,17.31,61116781000.0,64277435000.0,64277435000.0,442384797.92999995,0.0072383523917923616
2006-02-23,17.04,61116781000.0,64277435000.0,64277435000.0,435484515.12,0.007125449148246208
2006-02-24,17.0,61116781000.0,64277435000.0,64277435000.0,434462251.0,0.0071087227417949254
2006-02-27,16.99,49412063000.0,56726258000.0,56726258000.0,434206684.96999997,0.008787463194362072
2006-02-28,17.45,49412063000.0,56726258000.0,56726258000.0,445962722.34999996,0.009025381562190592
2006-03-01,18.2,49412063000.0,56726258000.0,56726258000.0,465130174.59999996,0.009413291944519701
2006-03-02,18.92,49412063000.0,56726258000.0,56726258000.0,483530928.76000005,0.009785685911555648
2006-03-03,18.2,49412063000.0,56726258000.0,56726258000.0,465130174.59999996,0.009413291944519701
2006-03-06,18.1,49412063000.0,56726258000.0,56726258000.0,462574514.3,0.009361570560209155
2006-03-07,17.86,49412063000.0,56726258000.0,56726258000.0,456440929.58,0.009237439237863838
2006-03-08,18.12,49412063000.0,56726258000.0,56726258000.0,463085646.36,0.009371914837071263
2006-03-09,18.35,49412063000.0,56726258000.0,56726258000.0,468963665.05,0.009490874020985524
2006-03-10,18.56,49412063000.0,56726258000.0,56726258000.0,474330551.67999995,0.009599488928037673
2006-03-13,18.68,49412063000.0,56726258000.0,56726258000.0,477397344.04,0.00966155458921033
2006-03-14,19.53,49412063000.0,56726258000.0,56726258000.0,499120456.59000003,0.010101186355849988
2006-03-15,20.8,49412063000.0,56726258000.0,56726258000.0,531577342.40000004,0.010758047936593946
2006-03-16,20.05,49412063000.0,56726258000.0,56726258000.0,512409890.15000004,0.010370137554264837
2006-03-17,19.28,49412063000.0,56726258000.0,56726258000.0,492731305.84000003,0.009971882895073619
2006-03-20,18.44,49412063000.0,56726258000.0,56726258000.0,471263759.32000005,0.009537423266865018
2006-03-21,18.49,49412063000.0,56726258000.0,56726258000.0,472541589.46999997,0.009563283959020289
2006-03-22,18.66,49412063000.0,56726258000.0,56726258000.0,476886211.98,0.009651210312348222
2006-03-23,19.25,49412063000.0,56726258000.0,56726258000.0,491964607.75,0.009956366479780454
2006-03-24,19.81,49412063000.0,56726258000.0,56726258000.0,506276305.42999995,0.01024600623191952
2006-03-27,21.2,49412063000.0,56726258000.0,56726258000.0,541799983.6,0.010964933473836137
2006-03-28,21.06,49412063000.0,56726258000.0,56726258000.0,538222059.18,0.010892523535801368
2006-03-29,20.61,49412063000.0,56726258000.0,56726258000.0,526721587.83,0.010659777306403903
2006-03-30,20.25,49412063000.0,56726258000.0,56726258000.0,517521210.75,0.010473580322885931
2006-03-31,20.27,49412063000.0,56726258000.0,56726258000.0,518032342.81,0.010483924599748042
2006-04-03,20.56,49412063000.0,56726258000.0,56726258000.0,541191977.52,0.010952628663166725
2006-04-04,20.61,49412063000.0,56726258000.0,56726258000.0,542508105.87,0.010979264433261976
2006-04-05,20.6,49412063000.0,56726258000.0,56726258000.0,542244880.2,0.010973937279242925
2006-04-06,20.22,49412063000.0,56726258000.0,56726258000.0,532242304.73999995,0.010771505426519026
2006-04-07,19.71,49412063000.0,56726258000.0,56726258000.0,518817795.57,0.010499820571547478
2006-04-10,19.86,49412063000.0,56726258000.0,56726258000.0,522766180.62,0.010579727881833229
2006-04-11,19.3,49412063000.0,56726258000.0,56726258000.0,508025543.1,0.01028140725676643
2006-04-12,20.31,49412063000.0,56726258000.0,56726258000.0,534611335.77,0.010819449812690476
2006-04-13,20.38,49412063000.0,56726258000.0,56726258000.0,536453915.46,0.010856739890823825
2006-04-17,20.65,49412063000.0,56726258000.0,56726258000.0,543561008.55,0.011000573049338174
2006-04-18,21.62,49412063000.0,56726258000.0,56726258000.0,569093898.5400001,0.011517306989186023
2006-04-19,21.81,49412063000.0,56726258000.0,56726258000.0,574095186.27,0.01161852291554797
2006-04-20,22.25,49412063000.0,56726258000.0,56726258000.0,585677115.75,0.011852917692386169
2006-04-21,23.3,49412063000.0,56726258000.0,56726258000.0,613315811.1,0.012412268864386415
2006-04-24,23.5,49412063000.0,56726258000.0,56726258000.0,618580324.5,0.012518811944767415
2006-04-25,24.99,49412063000.0,56726258000.0,56726258000.0,657800949.3299999,0.013312557893605857
2006-04-26,24.87,49412063000.0,56726258000.0,56726258000.0,654642241.2900001,0.01324863204537726
2006-04-27,25.02,49412063000.0,56726258000.0,56726258000.0,658590626.34,0.01332853935566301
2006-04-28,25.16,49412063000.0,56726258000.0,56726258000.0,662275785.72,0.013403119511929708
2006-05-01,25.05,49412063000.0,56726258000.0,56726258000.0,659380303.35,0.01334452081772016
2006-05-02,25.13,49412063000.0,56726258000.0,56726258000.0,661486108.7099999,0.013387138049872557
2006-05-03,25.27,49412063000.0,56726258000.0,56726258000.0,665171268.09,0.01346171820613926
2006-05-04,25.8,49412063000.0,56726258000.0,56726258000.0,679122228.6,0.013744057369148906
2006-05-05,25.25,49412063000.0,56726258000.0,56726258000.0,664644816.75,0.013451063898101159
2006-05-08,24.55,49412063000.0,56726258000.0,56726258000.0,646219019.85,0.013078163116767662
2006-05-09,23.48,49412063000.0,56726258000.0,56726258000.0,618053873.16,0.012508157636729314
2006-05-10,23.21,49412063000.0,56726258000.0,56726258000.0,610946780.07,0.012364324478214967
2006-05-11,22.3,49412063000.0,56726258000.0,56726258000.0,586993244.1,0.011879553462481419
2006-05-12,22.05,49412063000.0,56726258000.0,56726258000.0,580412602.35,0.011746374612005171
2006-05-15,21.81,40281834000.0,47487683000.0,47487683000.0,574095186.27,0.014251962467001875
2006-05-16,22.04,40281834000.0,47487683000.0,47487683000.0,580149376.68,0.014402258265599325
2006-05-17,21.84,40281834000.0,47487683000.0,47487683000.0,574884863.28,0.014271566266818933
2006-05-18,21.18,40281834000.0,47487683000.0,47487683000.0,557511969.06,0.013840282670843635
2006-05-19,21.0,40281834000.0,47487683000.0,47487683000.0,552773907.0,0.013722659871941283
2006-05-22,20.72,40281834000.0,47487683000.0,47487683000.0,545403588.24,0.013539691073648732
2006-05-23,21.04,40281834000.0,47487683000.0,47487683000.0,553826809.68,0.01374879827169736
2006-05-24,20.82,40281834000.0,47487683000.0,47487683000.0,548035844.94,0.01360503707303893
2006-05-25,20.6,40281834000.0,47487683000.0,47487683000.0,542244880.2,0.013461275874380497
2006-05-26,19.8,40281834000.0,47487683000.0,47487683000.0,521186826.6,0.012938507879258924
2006-05-30,19.75,40281834000.0,47487683000.0,47487683000.0,519870698.25,0.012905834879563826
2006-05-31,19.46,40281834000.0,47487683000.0,47487683000.0,512237153.82,0.012716331481332254
2006-06-01,19.75,40281834000.0,47487683000.0,47487683000.0,519870698.25,0.012905834879563826
2006-06-02,21.17,40281834000.0,47487683000.0,47487683000.0,557248743.39,0.013833748070904617
2006-06-05,21.23,40281834000.0,47487683000.0,47487683000.0,558828097.41,0.013872955670538733
2006-06-06,21.1,40281834000.0,47487683000.0,47487683000.0,555406163.7,0.01378800587133148
2006-06-07,20.33,40281834000.0,47487683000.0,47487683000.0,535137787.10999995,0.013284841676026964
2006-06-08,18.9,40281834000.0,47487683000.0,47487683000.0,497496516.29999995,0.012350393884747153
2006-06-09,18.7,40281834000.0,47487683000.0,47487683000.0,492232002.9,0.012219701885966761
2006-06-12,16.83,40281834000.0,47487683000.0,47487683000.0,443008802.60999995,0.010997731697370084
2006-06-13,13.97,40281834000.0,47487683000.0,47487683000.0,367726260.99,0.009128836114810463
2006-06-14,13.9,40281834000.0,47487683000.0,47487683000.0,365883681.3,0.009083093915237326
2006-06-15,13.49,40281834000.0,47487683000.0,47487683000.0,355091428.83,0.008815175317737518
2006-06-16,13.52,40281834000.0,47487683000.0,47487683000.0,355881105.84,0.008834779117554578
2006-06-19,13.58,40281834000.0,47487683000.0,47487683000.0,357460459.86,0.008873986717188696
2006-06-20,13.44,40281834000.0,47487683000.0,47487683000.0,353775300.47999996,0.00878250231804242
2006-06-21,12.83,40281834000.0,47487683000.0,47487683000.0,337718534.61,0.008383891721762222
2006-06-22,12.1,40281834000.0,47487683000.0,47487683000.0,318503060.7,0.007906865926213787
2006-06-23,12.46,40281834000.0,47487683000.0,47487683000.0,327979184.82,0.008142111524018494
2006-06-26,12.24,40281834000.0,47487683000.0,47487683000.0,322188220.08,0.007998350325360061
2006-06-27,11.89,40281834000.0,47487683000.0,47487683000.0,312975321.63,0.007769639327494374
2006-06-28,12.64,40281834000.0,47487683000.0,47487683000.0,332717246.88,0.008259734322920848
2006-06-29,13.11,40281834000.0,47487683000.0,47487683000.0,345088853.37,0.008566860520054773
2006-06-30,13.58,40281834000.0,47487683000.0,47487683000.0,357460459.86,0.008873986717188696
2006-07-03,13.79,40281834000.0,47487683000.0,47487683000.0,371482039.10999995,0.009222073630262216
2006-07-05,13.34,40281834000.0,47487683000.0,47487683000.0,359359710.06,0.00892113576705569
2006-07-06,13.0,40281834000.0,47487683000.0,47487683000.0,350200617.0,0.008693760492632981
