date,close price,FLT_SHE,FLT_TA,FLT_TL,market cap,PB Ratio
2011-04-21,34.64,626000000.0,1484000000.0,858000000.0,2891192.96,0.00461851910543131
2011-04-25,34.29,626000000.0,1484000000.0,858000000.0,2861980.56,0.0045718539297124605
2011-04-26,34.63,626000000.0,1484000000.0,858000000.0,2890358.3200000003,0.004617185814696486
2011-04-27,34.81,626000000.0,1484000000.0,858000000.0,2905381.8400000003,0.004641185047923323
2011-04-28,36.79,626000000.0,1484000000.0,858000000.0,3070640.56,0.00490517661341853
2011-04-29,37.51,626000000.0,1484000000.0,858000000.0,3130734.6399999997,0.005001173546325878
2011-05-02,36.13,626000000.0,1484000000.0,858000000.0,3015554.3200000003,0.004817179424920128
2011-05-03,34.12,626000000.0,1484000000.0,858000000.0,2847791.6799999997,0.0045491879872204466
2011-05-04,34.09,626000000.0,1484000000.0,858000000.0,2845287.7600000002,0.0045451881150159745
2011-05-05,34.72,626000000.0,1484000000.0,858000000.0,2897870.08,0.0046291854313099045
2011-05-06,33.18,626000000.0,1484000000.0,858000000.0,2769335.52,0.004423858658146965
2011-05-09,33.12,626000000.0,1484000000.0,858000000.0,2764327.6799999997,0.004415858913738018
2011-05-10,33.78,626000000.0,1484000000.0,858000000.0,2819413.92,0.004503856102236421
2011-05-11,33.39,626000000.0,1484000000.0,858000000.0,2786862.96,0.004451857763578274
2011-05-12,33.61,626000000.0,1484000000.0,858000000.0,2805225.04,0.004481190159744409
2011-05-13,35.38,626000000.0,1484000000.0,858000000.0,2952956.3200000003,0.004717182619808307
2011-05-16,35.15,668000000.0,1622000000.0,955000000.0,2933759.6,0.004391855688622754
2011-05-17,34.07,668000000.0,1622000000.0,955000000.0,2843618.48,0.004256913892215569
2011-05-18,35.0,668000000.0,1622000000.0,955000000.0,2921240.0,0.00437311377245509
2011-05-19,36.0,668000000.0,1622000000.0,955000000.0,3004704.0,0.004498059880239521
2011-05-20,35.5,668000000.0,1622000000.0,955000000.0,2962972.0,0.004435586826347306
2011-05-23,34.87,668000000.0,1622000000.0,955000000.0,2910389.6799999997,0.0043568707784431135
2011-05-24,34.34,668000000.0,1622000000.0,955000000.0,2866153.7600000002,0.0042906493413173655
2011-05-25,33.72,668000000.0,1622000000.0,955000000.0,2814406.08,0.0042131827544910185
2011-05-26,33.69,668000000.0,1622000000.0,955000000.0,2811902.1599999997,0.004209434371257485
2011-05-27,33.37,668000000.0,1622000000.0,955000000.0,2785193.6799999997,0.004169451616766466
2011-05-31,33.74,668000000.0,1622000000.0,955000000.0,2816075.3600000003,0.004215681676646707
2011-06-01,33.0,668000000.0,1622000000.0,955000000.0,2754312.0,0.004123221556886228
2011-06-02,32.91,668000000.0,1622000000.0,955000000.0,2746800.2399999998,0.004111976407185629
2011-06-03,31.79,668000000.0,1622000000.0,955000000.0,2653320.56,0.003972036766467066
2011-06-06,31.08,668000000.0,1622000000.0,955000000.0,2594061.1199999996,0.0038833250299401194
2011-06-07,30.62,668000000.0,1622000000.0,955000000.0,2555667.68,0.003825849820359282
2011-06-08,30.0,668000000.0,1622000000.0,955000000.0,2503920.0,0.003748383233532934
2011-06-09,30.04,668000000.0,1622000000.0,955000000.0,2507258.56,0.0037533810778443114
2011-06-10,29.16,668000000.0,1622000000.0,955000000.0,2433810.24,0.003643428502994012
2011-06-13,30.01,668000000.0,1622000000.0,955000000.0,2504754.64,0.0037496326946107788
2011-06-14,30.16,668000000.0,1622000000.0,955000000.0,2517274.24,0.0037683746107784436
2011-06-15,30.09,668000000.0,1622000000.0,955000000.0,2511431.76,0.0037596283832335327
2011-06-16,30.07,668000000.0,1622000000.0,955000000.0,2509762.48,0.0037571294610778444
2011-06-17,30.23,668000000.0,1622000000.0,955000000.0,2523116.72,0.0037771208383233536
2011-06-20,30.0,668000000.0,1622000000.0,955000000.0,2503920.0,0.003748383233532934
2011-06-21,30.35,668000000.0,1622000000.0,955000000.0,2533132.4,0.003792114371257485
2011-06-22,30.1,668000000.0,1622000000.0,955000000.0,2512266.4,0.003760877844311377
2011-06-23,30.16,668000000.0,1622000000.0,955000000.0,2517274.24,0.0037683746107784436
2011-06-24,30.04,668000000.0,1622000000.0,955000000.0,2507258.56,0.0037533810778443114
2011-06-27,29.93,668000000.0,1622000000.0,955000000.0,2498077.52,0.003739637005988024
2011-06-28,29.87,668000000.0,1622000000.0,955000000.0,2493069.68,0.0037321402395209583
2011-06-29,29.53,668000000.0,1622000000.0,955000000.0,2464691.92,0.0036896585628742513
2011-06-30,29.64,668000000.0,1622000000.0,955000000.0,2473872.96,0.0037034026347305387
2011-07-01,29.7,668000000.0,1622000000.0,955000000.0,2480722.1999999997,0.003713655988023952
2011-07-05,29.53,668000000.0,1622000000.0,955000000.0,2466522.7800000003,0.0036923993712574855
2011-07-06,30.1,668000000.0,1622000000.0,955000000.0,2514132.6,0.003763671556886228
2011-07-07,29.7,668000000.0,1622000000.0,955000000.0,2480722.1999999997,0.003713655988023952
2011-07-08,29.8,668000000.0,1622000000.0,955000000.0,2489074.8000000003,0.003726159880239521
2011-07-11,29.98,668000000.0,1622000000.0,955000000.0,2504109.48,0.003748666886227545
2011-07-12,30.0,668000000.0,1622000000.0,955000000.0,2505780.0,0.0037511676646706585
2011-07-13,30.15,668000000.0,1622000000.0,955000000.0,2518308.9,0.003769923502994012
2011-07-14,29.91,668000000.0,1622000000.0,955000000.0,2498262.66,0.003739914161676647
2011-07-15,29.62,668000000.0,1622000000.0,955000000.0,2474040.12,0.003703652874251497
2011-07-18,29.51,668000000.0,1622000000.0,955000000.0,2464852.2600000002,0.0036898985928143714
2011-07-19,29.72,668000000.0,1622000000.0,955000000.0,2482392.7199999997,0.0037161567664670656
2011-07-20,29.55,668000000.0,1622000000.0,955000000.0,2468193.3000000003,0.0036949001497005992
2011-07-21,29.51,668000000.0,1622000000.0,955000000.0,2464852.2600000002,0.0036898985928143714
2011-07-22,29.39,668000000.0,1622000000.0,955000000.0,2454829.14,0.003674893922155689
2011-07-25,29.16,668000000.0,1622000000.0,955000000.0,2435618.16,0.0036461349700598806
2011-07-26,29.33,668000000.0,1622000000.0,955000000.0,2449817.58,0.0036673915868263474
2011-07-27,29.3,668000000.0,1622000000.0,955000000.0,2447311.8000000003,0.0036636404191616773
2011-07-28,29.48,668000000.0,1622000000.0,955000000.0,2462346.48,0.0036861474251497005
2011-07-29,29.64,668000000.0,1622000000.0,955000000.0,2475710.64,0.003706153652694611
2011-08-01,29.62,668000000.0,1622000000.0,955000000.0,2474040.12,0.003703652874251497
2011-08-02,29.19,668000000.0,1622000000.0,955000000.0,2438123.94,0.0036498861377245507
2011-08-03,29.11,668000000.0,1622000000.0,955000000.0,2431441.86,0.0036398830239520955
2011-08-04,28.4,668000000.0,1622000000.0,955000000.0,2372138.4,0.0035511053892215566
2011-08-05,30.01,668000000.0,1622000000.0,955000000.0,2506615.2600000002,0.0037524180538922158
2011-08-08,26.97,668000000.0,1622000000.0,955000000.0,2252696.2199999997,0.003372299730538922
2011-08-09,28.86,668000000.0,1622000000.0,955000000.0,2410560.36,0.0036086232934131736
2011-08-10,28.42,668000000.0,1622000000.0,955000000.0,2373808.92,0.0035536061676646707
2011-08-11,27.45,668000000.0,1622000000.0,955000000.0,2292788.6999999997,0.003432318413173652
2011-08-12,26.96,668000000.0,1622000000.0,955000000.0,2251860.96,0.003371049341317365
2011-08-15,27.01,713000000.0,1619000000.0,906000000.0,2256037.2600000002,0.0031641476297335205
2011-08-16,26.29,713000000.0,1619000000.0,906000000.0,2195898.54,0.0030798015988779803
2011-08-17,27.0,713000000.0,1619000000.0,906000000.0,2255202.0,0.003162976157082749
2011-08-18,25.58,713000000.0,1619000000.0,906000000.0,2136595.08,0.0029966270406732117
2011-08-19,25.26,713000000.0,1619000000.0,906000000.0,2109866.7600000002,0.0029591399158485276
2011-08-22,25.25,713000000.0,1619000000.0,906000000.0,2109031.5,0.002957968443197756
2011-08-23,26.82,713000000.0,1619000000.0,906000000.0,2240167.32,0.0031418896493688635
2011-08-24,27.88,713000000.0,1619000000.0,906000000.0,2328704.88,0.003266065750350631
2011-08-25,27.91,713000000.0,1619000000.0,906000000.0,2331210.66,0.0032695801683029456
2011-08-26,28.0,713000000.0,1619000000.0,906000000.0,2338728.0,0.0032801234221598876
2011-08-29,28.47,713000000.0,1619000000.0,906000000.0,2377985.2199999997,0.0033351826367461427
2011-08-30,28.07,713000000.0,1619000000.0,906000000.0,2344574.82,0.0032883237307152874
2011-08-31,28.41,713000000.0,1619000000.0,906000000.0,2372973.66,0.003328153800841515
2011-09-01,28.26,713000000.0,1619000000.0,906000000.0,2360444.7600000002,0.0033105817110799444
2011-09-02,27.89,713000000.0,1619000000.0,906000000.0,2329540.14,0.0032672372230014026
2011-09-06,27.81,713000000.0,1619000000.0,906000000.0,2322858.06,0.0032578654417952315
2011-09-07,28.03,713000000.0,1619000000.0,906000000.0,2341233.7800000003,0.0032836378401122023
2011-09-08,27.8,713000000.0,1619000000.0,906000000.0,2322022.8000000003,0.0032566939691444606
2011-09-09,27.68,713000000.0,1619000000.0,906000000.0,2311999.68,0.0032426362973352035
2011-09-12,27.88,713000000.0,1619000000.0,906000000.0,2328704.88,0.003266065750350631
2011-09-13,28.02,713000000.0,1619000000.0,906000000.0,2340398.52,0.0032824663674614306
2011-09-14,28.42,713000000.0,1619000000.0,906000000.0,2373808.92,0.003329325273492286
2011-09-15,28.85,713000000.0,1619000000.0,906000000.0,2409725.1,0.003379698597475456
2011-09-16,29.1,713000000.0,1619000000.0,906000000.0,2430606.6,0.0034089854137447405
2011-09-19,28.22,713000000.0,1619000000.0,906000000.0,2357103.7199999997,0.003305895820476858
2011-09-20,27.85,713000000.0,1619000000.0,906000000.0,2326199.1,0.003262551332398317
2011-09-21,26.75,713000000.0,1619000000.0,906000000.0,2234320.5,0.003133689340813464
2011-09-22,26.24,713000000.0,1619000000.0,906000000.0,2191722.2399999998,0.003073944235624123
2011-09-23,26.61,713000000.0,1619000000.0,906000000.0,2222626.86,0.003117288723702665
2011-09-26,26.22,713000000.0,1619000000.0,906000000.0,2190051.7199999997,0.0030716012903225804
2011-09-27,27.06,713000000.0,1619000000.0,906000000.0,2260213.56,0.0031700049929873774
2011-09-28,26.81,713000000.0,1619000000.0,906000000.0,2239332.06,0.0031407181767180927
2011-09-29,26.24,713000000.0,1619000000.0,906000000.0,2191722.2399999998,0.003073944235624123
2011-09-30,26.26,713000000.0,1619000000.0,906000000.0,2193392.7600000002,0.0030762871809256664
2011-10-03,25.78,713000000.0,1619000000.0,906000000.0,2156600.12,0.003024684600280505
2011-10-04,27.3,713000000.0,1619000000.0,906000000.0,2283754.2,0.0032030213183730717
2011-10-05,27.75,713000000.0,1619000000.0,906000000.0,2321398.5,0.0032558183730715287
2011-10-06,28.03,713000000.0,1619000000.0,906000000.0,2344821.62,0.0032886698737727912
2011-10-07,27.8,713000000.0,1619000000.0,906000000.0,2325581.2,0.003261684712482469
2011-10-10,28.01,713000000.0,1619000000.0,906000000.0,2343148.54,0.0032863233380084154
2011-10-11,28.0,713000000.0,1619000000.0,906000000.0,2342312.0,0.003285150070126227
2011-10-12,28.22,713000000.0,1619000000.0,906000000.0,2360715.88,0.0033109619635343615
2011-10-13,28.11,713000000.0,1619000000.0,906000000.0,2351513.94,0.0032980560168302943
2011-10-14,28.08,713000000.0,1619000000.0,906000000.0,2349004.32,0.0032945362131837305
2011-10-17,27.26,713000000.0,1619000000.0,906000000.0,2280408.04,0.00319832824684432
2011-10-18,27.72,713000000.0,1619000000.0,906000000.0,2318888.88,0.003252298569424965
2011-10-19,27.9,713000000.0,1619000000.0,906000000.0,2333946.6,0.003273417391304348
2011-10-20,27.73,713000000.0,1619000000.0,906000000.0,2319725.42,0.003253471837307153
2011-10-21,27.75,713000000.0,1619000000.0,906000000.0,2321398.5,0.0032558183730715287
2011-10-24,28.05,713000000.0,1619000000.0,906000000.0,2346494.7,0.003291016409537167
2011-10-25,27.94,713000000.0,1619000000.0,906000000.0,2337292.7600000002,0.0032781104628331
2011-10-26,28.0,713000000.0,1619000000.0,906000000.0,2342312.0,0.003285150070126227
2011-10-27,28.22,713000000.0,1619000000.0,906000000.0,2360715.88,0.0033109619635343615
2011-10-28,28.19,713000000.0,1619000000.0,906000000.0,2358206.2600000002,0.003307442159887798
2011-10-31,27.96,713000000.0,1619000000.0,906000000.0,2338965.84,0.0032804569985974753
2011-11-01,27.3,713000000.0,1619000000.0,906000000.0,2283754.2,0.0032030213183730717
2011-11-02,27.83,713000000.0,1619000000.0,906000000.0,2328090.82,0.003265204516129032
2011-11-03,28.27,713000000.0,1619000000.0,906000000.0,2364898.58,0.0033168283029453016
2011-11-04,27.97,713000000.0,1619000000.0,906000000.0,2339802.38,0.003281630266479663
2011-11-07,28.05,713000000.0,1619000000.0,906000000.0,2346494.7,0.003291016409537167
2011-11-08,27.85,713000000.0,1619000000.0,906000000.0,2329763.9,0.003267551051893408
2011-11-09,26.91,713000000.0,1619000000.0,906000000.0,2251129.14,0.003157263870967742
2011-11-10,28.43,713000000.0,1619000000.0,906000000.0,2378283.22,0.003335600589060309
2011-11-11,29.55,713000000.0,1619000000.0,906000000.0,2471975.7,0.003467006591865358
2011-11-14,28.74,762000000.0,1740000000.0,978000000.0,2404215.96,0.00315513905511811
2011-11-15,28.97,762000000.0,1740000000.0,978000000.0,2423456.38,0.0031803889501312334
2011-11-16,28.81,762000000.0,1740000000.0,978000000.0,2410071.7399999998,0.003162823805774278
2011-11-17,28.16,762000000.0,1740000000.0,978000000.0,2355696.64,0.003091465406824147
2011-11-18,28.23,762000000.0,1740000000.0,978000000.0,2361552.42,0.003099150157480315
2011-11-21,27.9,762000000.0,1740000000.0,978000000.0,2333946.6,0.0030629220472440945
2011-11-22,27.75,762000000.0,1740000000.0,978000000.0,2321398.5,0.0030464547244094487
2011-11-23,27.19,762000000.0,1740000000.0,978000000.0,2274552.2600000002,0.0029849767191601055
2011-11-25,26.98,762000000.0,1740000000.0,978000000.0,2256984.92,0.002961922467191601
2011-11-28,27.37,762000000.0,1740000000.0,978000000.0,2289609.98,0.0030047375065616797
2011-11-29,27.73,762000000.0,1740000000.0,978000000.0,2319725.42,0.0030442590813648295
2011-11-30,28.4,762000000.0,1740000000.0,978000000.0,2375773.6,0.00311781312335958
2011-12-01,28.41,762000000.0,1740000000.0,978000000.0,2376610.14,0.00311891094488189
2011-12-02,28.68,762000000.0,1740000000.0,978000000.0,2399196.72,0.0031485521259842523
2011-12-05,28.95,762000000.0,1740000000.0,978000000.0,2421783.3,0.003178193307086614
2011-12-06,28.94,762000000.0,1740000000.0,978000000.0,2420946.7600000002,0.003177095485564305
2011-12-07,28.91,762000000.0,1740000000.0,978000000.0,2418437.14,0.0031738020209973756
2011-12-08,28.74,762000000.0,1740000000.0,978000000.0,2404215.96,0.00315513905511811
2011-12-09,29.26,762000000.0,1740000000.0,978000000.0,2447716.04,0.0032122257742782153
2011-12-12,28.93,762000000.0,1740000000.0,978000000.0,2420110.22,0.003175997664041995
2011-12-13,29.41,762000000.0,1740000000.0,978000000.0,2460264.14,0.003228693097112861
2011-12-14,29.96,762000000.0,1740000000.0,978000000.0,2506273.84,0.0032890732808398947
2011-12-15,28.44,762000000.0,1740000000.0,978000000.0,2379119.7600000002,0.0031222044094488194
2011-12-16,29.16,762000000.0,1740000000.0,978000000.0,2439350.64,0.003201247559055118
2011-12-19,28.52,762000000.0,1740000000.0,978000000.0,2385812.08,0.0031309869816272965
2011-12-20,29.5,762000000.0,1740000000.0,978000000.0,2467793.0,0.003238573490813648
2011-12-21,29.48,762000000.0,1740000000.0,978000000.0,2466119.92,0.003236377847769029
2011-12-22,29.52,762000000.0,1740000000.0,978000000.0,2469466.08,0.003240769133858268
2011-12-23,29.49,762000000.0,1740000000.0,978000000.0,2466956.46,0.0032374756692913386
2011-12-27,29.63,762000000.0,1740000000.0,978000000.0,2478668.02,0.0032528451706036747
2011-12-28,29.44,762000000.0,1740000000.0,978000000.0,2462773.7600000002,0.0032319865616797904
2011-12-29,29.68,762000000.0,1740000000.0,978000000.0,2482850.72,0.0032583342782152233
2011-12-30,29.87,762000000.0,1740000000.0,978000000.0,2498744.98,0.0032791928871391076
2012-01-03,30.56,762000000.0,1740000000.0,978000000.0,2602611.84,0.0034155011023622047
2012-01-04,30.55,762000000.0,1740000000.0,978000000.0,2601760.2,0.003414383464566929
2012-01-05,31.15,762000000.0,1740000000.0,978000000.0,2652858.6,0.003481441732283465
2012-01-06,31.18,762000000.0,1740000000.0,978000000.0,2655413.52,0.0034847946456692913
2012-01-09,31.57,762000000.0,1740000000.0,978000000.0,2688627.48,0.0035283825196850394
2012-01-10,32.02,762000000.0,1740000000.0,978000000.0,2726951.2800000003,0.0035786762204724413
2012-01-11,32.4,762000000.0,1740000000.0,978000000.0,2759313.6,0.0036211464566929135
2012-01-12,32.53,762000000.0,1740000000.0,978000000.0,2770384.92,0.003635675748031496
2012-01-13,32.32,762000000.0,1740000000.0,978000000.0,2752500.48,0.0036122053543307087
2012-01-17,32.55,762000000.0,1740000000.0,978000000.0,2772088.1999999997,0.0036379110236220468
2012-01-18,32.77,762000000.0,1740000000.0,978000000.0,2790824.2800000003,0.0036624990551181106
2012-01-19,33.24,762000000.0,1740000000.0,978000000.0,2830851.3600000003,0.0037150280314960636
2012-01-20,33.2,762000000.0,1740000000.0,978000000.0,2827444.8000000003,0.003710557480314961
2012-01-23,33.52,762000000.0,1740000000.0,978000000.0,2854697.2800000003,0.00374632188976378
2012-01-24,33.66,762000000.0,1740000000.0,978000000.0,2866620.2399999998,0.0037619688188976373
2012-01-25,33.97,762000000.0,1740000000.0,978000000.0,2893021.08,0.003796615590551181
2012-01-26,33.76,762000000.0,1740000000.0,978000000.0,2875136.6399999997,0.003773145196850393
2012-01-27,34.11,762000000.0,1740000000.0,978000000.0,2904944.04,0.003812262519685039
2012-01-30,33.82,762000000.0,1740000000.0,978000000.0,2880246.48,0.0037798510236220473
2012-01-31,33.99,762000000.0,1740000000.0,978000000.0,2894724.3600000003,0.003798850866141733
2012-02-01,34.35,762000000.0,1740000000.0,978000000.0,2925383.4,0.0038390858267716536
2012-02-02,34.47,762000000.0,1740000000.0,978000000.0,2935603.08,0.003852497480314961
2012-02-03,34.74,762000000.0,1740000000.0,978000000.0,2958597.3600000003,0.003882673700787402
2012-02-06,35.23,762000000.0,1740000000.0,978000000.0,3000327.7199999997,0.003937437952755905
2012-02-07,35.21,762000000.0,1740000000.0,978000000.0,2998624.44,0.003935202677165355
2012-02-08,35.74,762000000.0,1740000000.0,978000000.0,3043761.3600000003,0.003994437480314961
2012-02-09,36.75,762000000.0,1740000000.0,978000000.0,3129777.0,0.004107318897637795
2012-02-10,36.49,762000000.0,1740000000.0,978000000.0,3107634.3600000003,0.004078260314960631
2012-02-13,35.4,762000000.0,1740000000.0,978000000.0,3014805.6,0.00395643779527559
2012-02-14,36.14,762000000.0,1740000000.0,978000000.0,3077826.96,0.004039142992125985
2012-02-15,36.14,762000000.0,1740000000.0,978000000.0,3077826.96,0.004039142992125985
2012-02-16,36.42,762000000.0,1740000000.0,978000000.0,3101672.8800000004,0.004070436850393701
2012-02-17,36.66,762000000.0,1740000000.0,978000000.0,3122112.2399999998,0.0040972601574803145
2012-02-21,36.2,762000000.0,1740000000.0,978000000.0,3082936.8000000003,0.004045848818897638
2012-02-22,36.57,762000000.0,1740000000.0,978000000.0,3114447.48,0.004087201417322835
2012-02-23,37.17,762000000.0,1740000000.0,978000000.0,3165545.8800000004,0.00415425968503937
2012-02-24,37.4,762000000.0,1740000000.0,978000000.0,3185133.6,0.004179965354330709
2012-02-27,36.98,762000000.0,1740000000.0,978000000.0,3149364.7199999997,0.004133024566929134
2012-02-28,36.99,762000000.0,1740000000.0,978000000.0,3150216.3600000003,0.00413414220472441
2012-02-29,37.03,811000000.0,2349000000.0,1538000000.0,3153622.92,0.0038885609371146733
2012-03-01,37.5,811000000.0,2349000000.0,1538000000.0,3193650.0,0.003937916152897657
2012-03-02,36.95,811000000.0,2349000000.0,1538000000.0,3146809.8000000003,0.0038801600493218254
2012-03-05,37.12,811000000.0,2349000000.0,1538000000.0,3161287.6799999997,0.0038980119358816272
2012-03-06,35.89,811000000.0,2349000000.0,1538000000.0,3056535.96,0.0037688482860665845
2012-03-07,36.47,811000000.0,2349000000.0,1538000000.0,3105931.08,0.003829754722564735
2012-03-08,36.87,811000000.0,2349000000.0,1538000000.0,3139996.6799999997,0.003871759161528976
2012-03-09,37.24,811000000.0,2349000000.0,1538000000.0,3171507.3600000003,0.003910613267570901
2012-03-12,37.2,811000000.0,2349000000.0,1538000000.0,3168100.8000000003,0.0039064128236744764
2012-03-13,37.7,811000000.0,2349000000.0,1538000000.0,3210682.8000000003,0.0039589183723797786
2012-03-14,37.0,811000000.0,2349000000.0,1538000000.0,3151068.0,0.003885410604192355
2012-03-15,38.59,811000000.0,2349000000.0,1538000000.0,3286478.7600000002,0.004052378249075216
2012-03-16,38.61,811000000.0,2349000000.0,1538000000.0,3288182.04,0.004054478471023428
2012-03-19,38.63,811000000.0,2349000000.0,1538000000.0,3289885.3200000003,0.00405657869297164
2012-03-20,38.74,811000000.0,2349000000.0,1538000000.0,3299253.3600000003,0.004068129913686807
2012-03-21,38.96,811000000.0,2349000000.0,1538000000.0,3317989.44,0.004091232355117139
2012-03-22,39.03,811000000.0,2349000000.0,1538000000.0,3323950.92,0.004098583131935882
2012-03-23,39.41,811000000.0,2349000000.0,1538000000.0,3356313.2399999998,0.0041384873489519105
