date,close price,HLT_SHE,HLT_TA,HLT_TL,market cap,PB Ratio
2014-01-13,44.57,2301000000.0,27066000000.0,24765000000.0,10968677000.0,4.766917427205563
2014-01-14,45.35,2301000000.0,27066000000.0,24765000000.0,11160635000.0,4.850341156019122
2014-01-15,44.96,2301000000.0,27066000000.0,24765000000.0,11064656000.0,4.808629291612342
2014-01-16,45.06,2301000000.0,27066000000.0,24765000000.0,11089266000.0,4.819324641460235
2014-01-17,45.66,2301000000.0,27066000000.0,24765000000.0,11236926000.0,4.883496740547588
2014-01-21,44.98,2301000000.0,27066000000.0,24765000000.0,11069578000.0,4.810768361581921
2014-01-22,46.09,2301000000.0,27066000000.0,24765000000.0,11342749000.0,4.9294867448935245
2014-01-23,46.5,2301000000.0,27066000000.0,24765000000.0,11443650000.0,4.973337679269883
2014-01-24,46.07,2301000000.0,27066000000.0,24765000000.0,11337827000.0,4.927347674923946
2014-01-27,45.12,2301000000.0,27066000000.0,24765000000.0,11104032000.0,4.82574185136897
2014-01-28,44.94,2301000000.0,27066000000.0,24765000000.0,11059734000.0,4.806490221642764
2014-01-29,44.45,2301000000.0,27066000000.0,24765000000.0,10939145000.0,4.754083007388092
2014-01-30,44.45,2301000000.0,27066000000.0,24765000000.0,10939145000.0,4.754083007388092
2014-01-31,44.43,2301000000.0,27066000000.0,24765000000.0,10934223000.0,4.751943937418513
2014-02-03,42.99,2301000000.0,27066000000.0,24765000000.0,10579839000.0,4.5979308996088655
2014-02-04,43.15,2301000000.0,27066000000.0,24765000000.0,10619215000.0,4.615043459365493
2014-02-05,42.68,2301000000.0,27066000000.0,24765000000.0,10503548000.0,4.5647753150804
2014-02-06,43.5,2301000000.0,27066000000.0,24765000000.0,10705350000.0,4.652477183833116
2014-02-07,44.43,2301000000.0,27066000000.0,24765000000.0,10934223000.0,4.751943937418513
2014-02-10,43.93,2301000000.0,27066000000.0,24765000000.0,10811173000.0,4.698467188179053
2014-02-11,44.51,2301000000.0,27066000000.0,24765000000.0,10953911000.0,4.760500217296827
2014-02-12,44.92,2301000000.0,27066000000.0,24765000000.0,11054812000.0,4.804351151673186
2014-02-13,45.04,2301000000.0,27066000000.0,24765000000.0,11084344000.0,4.817185571490656
2014-02-14,45.14,2301000000.0,27066000000.0,24765000000.0,14819462000.0,6.440444154715341
2014-02-18,44.65,2301000000.0,27066000000.0,24765000000.0,14658595000.0,6.370532377227293
2014-02-19,44.18,2301000000.0,27066000000.0,24765000000.0,14504294000.0,6.3034741416775315
2014-02-20,44.1,2301000000.0,27066000000.0,24765000000.0,14478030000.0,6.29205997392438
2014-02-21,45.45,2301000000.0,27066000000.0,24765000000.0,14921235000.0,6.4846740547588
2014-02-24,45.68,2301000000.0,27066000000.0,24765000000.0,14996744000.0,6.517489787049109
2014-02-25,45.9,2301000000.0,27066000000.0,24765000000.0,15068970000.0,6.5488787483702735
2014-02-26,46.25,2301000000.0,27066000000.0,24765000000.0,15183875000.0,6.5988157322903085
2014-02-27,46.15,4363000000.0,26562000000.0,22199000000.0,15151045000.0,3.472620903048361
2014-02-28,45.88,4363000000.0,26562000000.0,22199000000.0,15062404000.0,3.452304377721751
2014-03-03,46.15,4363000000.0,26562000000.0,22199000000.0,15151045000.0,3.472620903048361
2014-03-04,46.29,4363000000.0,26562000000.0,22199000000.0,15197007000.0,3.483155397662159
2014-03-05,46.72,4363000000.0,26562000000.0,22199000000.0,15338176000.0,3.5155113454045384
2014-03-06,46.13,4363000000.0,26562000000.0,22199000000.0,15144479000.0,3.47111597524639
2014-03-07,46.6,4363000000.0,26562000000.0,22199000000.0,15298780000.0,3.5064817785927116
2014-03-10,45.92,4363000000.0,26562000000.0,22199000000.0,15075536000.0,3.4553142333256934
2014-03-11,45.37,4363000000.0,26562000000.0,22199000000.0,14894971000.0,3.4139287187714875
2014-03-12,45.86,4363000000.0,26562000000.0,22199000000.0,15055838000.0,3.45079944991978
2014-03-13,45.25,4363000000.0,26562000000.0,22199000000.0,14855575000.0,3.4048991519596608
2014-03-14,45.21,4363000000.0,26562000000.0,22199000000.0,14842443000.0,3.4018892963557184
2014-03-17,45.39,4363000000.0,26562000000.0,22199000000.0,14901537000.0,3.4154336465734585
2014-03-18,46.31,4363000000.0,26562000000.0,22199000000.0,15203573000.0,3.48466032546413
2014-03-19,45.68,4363000000.0,26562000000.0,22199000000.0,14996744000.0,3.43725509970204
2014-03-20,45.49,4363000000.0,26562000000.0,22199000000.0,14934367000.0,3.4229582855833143
2014-03-21,47.18,4363000000.0,26562000000.0,22199000000.0,15489194000.0,3.550124684849874
2014-03-24,46.7,4363000000.0,26562000000.0,22199000000.0,15331610000.0,3.514006417602567
2014-03-25,46.13,4363000000.0,26562000000.0,22199000000.0,15144479000.0,3.47111597524639
2014-03-26,45.84,4363000000.0,26562000000.0,22199000000.0,15049272000.0,3.4492945221178086
2014-03-27,45.62,4363000000.0,26562000000.0,22199000000.0,14977046000.0,3.4327403162961265
2014-03-28,45.66,4363000000.0,26562000000.0,22199000000.0,14990178000.0,3.435750171900069
2014-03-31,45.64,4363000000.0,26562000000.0,22199000000.0,14983612000.0,3.4342452440980975
2014-04-01,46.27,4363000000.0,26562000000.0,22199000000.0,15190441000.0,3.481650469860188
2014-04-02,46.11,4363000000.0,26562000000.0,22199000000.0,15137913000.0,3.469611047444419
2014-04-03,45.19,4363000000.0,26562000000.0,22199000000.0,14835877000.0,3.4003843685537474
2014-04-04,44.3,4363000000.0,26562000000.0,22199000000.0,14543690000.0,3.3334150813660326
2014-04-07,43.85,4363000000.0,26562000000.0,22199000000.0,14395955000.0,3.2995542058216825
2014-04-08,43.83,4363000000.0,26562000000.0,22199000000.0,14389389000.0,3.298049278019711
2014-04-09,44.14,4363000000.0,26562000000.0,22199000000.0,14491162000.0,3.3213756589502634
2014-04-10,43.46,4363000000.0,26562000000.0,22199000000.0,14267918000.0,3.2702081136832453
2014-04-11,43.61,4363000000.0,26562000000.0,22199000000.0,14317163000.0,3.281495072198029
2014-04-14,43.81,4363000000.0,26562000000.0,22199000000.0,14382823000.0,3.29654435021774
2014-04-15,43.87,4363000000.0,26562000000.0,22199000000.0,14402521000.0,3.3010591336236534
2014-04-16,44.32,4363000000.0,26562000000.0,22199000000.0,14550256000.0,3.3349200091680036
2014-04-17,44.67,4363000000.0,26562000000.0,22199000000.0,14665161000.0,3.3612562457024984
2014-04-21,44.04,4363000000.0,26562000000.0,22199000000.0,14458332000.0,3.313851019940408
2014-04-22,44.14,4363000000.0,26562000000.0,22199000000.0,14491162000.0,3.3213756589502634
2014-04-23,44.1,4363000000.0,26562000000.0,22199000000.0,14478030000.0,3.3183658033463215
2014-04-24,44.12,4363000000.0,26562000000.0,22199000000.0,14484596000.0,3.3198707311482925
2014-04-25,43.77,4363000000.0,26562000000.0,22199000000.0,14369691000.0,3.2935344946137977
2014-04-28,43.85,4363000000.0,26562000000.0,22199000000.0,14395955000.0,3.2995542058216825
2014-04-29,43.28,4363000000.0,26562000000.0,22199000000.0,14208824000.0,3.2566637634655056
2014-04-30,44.8,4363000000.0,26562000000.0,22199000000.0,14707840000.0,3.3710382764153106
2014-05-01,45.31,4363000000.0,26562000000.0,22199000000.0,14875273000.0,3.409413935365574
2014-05-02,45.25,4363000000.0,26562000000.0,22199000000.0,14855575000.0,3.4048991519596608
2014-05-05,45.47,4363000000.0,26562000000.0,22199000000.0,14927801000.0,3.4214533577813433
2014-05-06,45.47,4363000000.0,26562000000.0,22199000000.0,14927801000.0,3.4214533577813433
2014-05-07,46.5,4363000000.0,26562000000.0,22199000000.0,15265950000.0,3.498957139582856
2014-05-08,46.46,4363000000.0,26562000000.0,22199000000.0,15252818000.0,3.4959472839789134
2014-05-09,47.34,4536000000.0,26393000000.0,21857000000.0,15541722000.0,3.4263055555555555
2014-05-12,47.15,4536000000.0,26393000000.0,21857000000.0,15479345000.0,3.4125540123456792
2014-05-13,47.2,4536000000.0,26393000000.0,21857000000.0,15495760000.0,3.416172839506173
2014-05-14,46.27,4536000000.0,26393000000.0,21857000000.0,15190441000.0,3.3488626543209876
2014-05-15,44.94,4536000000.0,26393000000.0,21857000000.0,14753802000.0,3.252601851851852
2014-05-16,44.88,4536000000.0,26393000000.0,21857000000.0,14734104000.0,3.2482592592592594
2014-05-19,44.96,4536000000.0,26393000000.0,21857000000.0,14760368000.0,3.2540493827160493
2014-05-20,43.93,4536000000.0,26393000000.0,21857000000.0,14422219000.0,3.1795015432098763
2014-05-21,44.84,4536000000.0,26393000000.0,21857000000.0,14720972000.0,3.245364197530864
2014-05-22,45.12,4536000000.0,26393000000.0,21857000000.0,14812896000.0,3.2656296296296294
2014-05-23,45.25,4536000000.0,26393000000.0,21857000000.0,14855575000.0,3.2750385802469135
2014-05-27,45.64,4536000000.0,26393000000.0,21857000000.0,14983612000.0,3.3032654320987653
2014-05-28,45.16,4536000000.0,26393000000.0,21857000000.0,14826028000.0,3.268524691358025
2014-05-29,45.51,4536000000.0,26393000000.0,21857000000.0,14940933000.0,3.2938564814814817
2014-05-30,46.42,4536000000.0,26393000000.0,21857000000.0,15239686000.0,3.359719135802469
2014-06-02,46.74,4536000000.0,26393000000.0,21857000000.0,15344742000.0,3.3828796296296297
2014-06-03,46.6,4536000000.0,26393000000.0,21857000000.0,15298780000.0,3.372746913580247
2014-06-04,46.72,4536000000.0,26393000000.0,21857000000.0,15338176000.0,3.381432098765432
2014-06-05,47.24,4536000000.0,26393000000.0,21857000000.0,15508892000.0,3.419067901234568
2014-06-06,47.77,4536000000.0,26393000000.0,21857000000.0,15682891000.0,3.4574274691358027
2014-06-09,47.79,4536000000.0,26393000000.0,21857000000.0,15689457000.0,3.458875
2014-06-10,48.08,4536000000.0,26393000000.0,21857000000.0,15784664000.0,3.479864197530864
2014-06-11,46.81,4536000000.0,26393000000.0,21857000000.0,15367723000.0,3.387945987654321
2014-06-12,46.13,4536000000.0,26393000000.0,21857000000.0,15144479000.0,3.338729938271605
2014-06-13,45.74,4536000000.0,26393000000.0,21857000000.0,15016442000.0,3.310503086419753
2014-06-16,45.57,4536000000.0,26393000000.0,21857000000.0,14960631000.0,3.298199074074074
2014-06-17,45.84,4536000000.0,26393000000.0,21857000000.0,15049272000.0,3.317740740740741
2014-06-18,45.86,4536000000.0,26393000000.0,21857000000.0,15055838000.0,3.319188271604938
2014-06-19,45.82,4536000000.0,26393000000.0,21857000000.0,15042706000.0,3.316293209876543
2014-06-20,45.68,4536000000.0,26393000000.0,21857000000.0,14996744000.0,3.3061604938271607
2014-06-23,45.84,4536000000.0,26393000000.0,21857000000.0,15049272000.0,3.317740740740741
2014-06-24,46.17,4536000000.0,26393000000.0,21857000000.0,15157611000.0,3.341625
2014-06-25,47.11,4536000000.0,26393000000.0,21857000000.0,15466213000.0,3.409658950617284
2014-06-26,46.91,4536000000.0,26393000000.0,21857000000.0,15400553000.0,3.3951836419753088
2014-06-27,46.81,4536000000.0,26393000000.0,21857000000.0,15367723000.0,3.387945987654321
2014-06-30,47.81,4536000000.0,26393000000.0,21857000000.0,15696023000.0,3.4603225308641976
2014-07-01,48.49,4536000000.0,26393000000.0,21857000000.0,15919267000.0,3.5095385802469137
2014-07-02,48.96,4536000000.0,26393000000.0,21857000000.0,16073568000.0,3.5435555555555553
2014-07-03,50.89,4536000000.0,26393000000.0,21857000000.0,16707187000.0,3.683242283950617
2014-07-07,50.27,4536000000.0,26393000000.0,21857000000.0,16503641000.0,3.6383688271604937
2014-07-08,49.64,4536000000.0,26393000000.0,21857000000.0,16296812000.0,3.5927716049382714
2014-07-09,50.73,4536000000.0,26393000000.0,21857000000.0,16654659000.0,3.671662037037037
2014-07-10,50.32,4536000000.0,26393000000.0,21857000000.0,16520056000.0,3.6419876543209875
2014-07-11,49.9,4536000000.0,26393000000.0,21857000000.0,16382170000.0,3.6115895061728396
2014-07-14,50.19,4536000000.0,26393000000.0,21857000000.0,16477377000.0,3.632578703703704
2014-07-15,50.42,4536000000.0,26393000000.0,21857000000.0,16552886000.0,3.6492253086419755
2014-07-16,50.44,4536000000.0,26393000000.0,21857000000.0,16559452000.0,3.6506728395061727
2014-07-17,49.39,4536000000.0,26393000000.0,21857000000.0,16214737000.0,3.5746774691358025
2014-07-18,50.38,4536000000.0,26393000000.0,21857000000.0,16539754000.0,3.64633024691358
2014-07-21,50.95,4536000000.0,26393000000.0,21857000000.0,16726885000.0,3.6875848765432098
2014-07-22,51.57,4536000000.0,26393000000.0,21857000000.0,16930431000.0,3.732458333333333
2014-07-23,52.35,4536000000.0,26393000000.0,21857000000.0,17186505000.0,3.788912037037037
2014-07-24,51.9,4536000000.0,26393000000.0,21857000000.0,17038770000.0,3.7563425925925924
2014-07-25,51.87,4536000000.0,26393000000.0,21857000000.0,17028921000.0,3.7541712962962963
2014-07-28,51.79,4536000000.0,26393000000.0,21857000000.0,17002657000.0,3.748381172839506
2014-07-29,51.26,4536000000.0,26393000000.0,21857000000.0,16828658000.0,3.7100216049382717
2014-07-30,50.64,4536000000.0,26393000000.0,21857000000.0,16625112000.0,3.6651481481481483
2014-07-31,49.68,4536000000.0,26393000000.0,21857000000.0,16309944000.0,3.595666666666667
2014-08-01,49.84,4834000000.0,26497000000.0,21663000000.0,16362472000.0,3.3848721555647496
2014-08-04,49.62,4834000000.0,26497000000.0,21663000000.0,16290246000.0,3.36993090608192
2014-08-05,48.67,4834000000.0,26497000000.0,21663000000.0,15978361000.0,3.305411874224245
2014-08-06,48.12,4834000000.0,26497000000.0,21663000000.0,15797796000.0,3.26805875051717
2014-08-07,48.59,4834000000.0,26497000000.0,21663000000.0,15952097000.0,3.299978692594125
2014-08-08,48.65,4834000000.0,26497000000.0,21663000000.0,15971795000.0,3.304053578816715
2014-08-11,49.37,4834000000.0,26497000000.0,21663000000.0,16208171000.0,3.3529522134877947
2014-08-12,49.47,4834000000.0,26497000000.0,21663000000.0,16241001000.0,3.3597436905254447
2014-08-13,50.25,4834000000.0,26497000000.0,21663000000.0,16497075000.0,3.4127172114191144
2014-08-14,50.75,4834000000.0,26497000000.0,21663000000.0,16661225000.0,3.4466745966073646
2014-08-15,50.62,4834000000.0,26497000000.0,21663000000.0,16653980000.0,3.4451758378154738
2014-08-18,51.28,4834000000.0,26497000000.0,21663000000.0,16871120000.0,3.490095159288374
2014-08-19,51.53,4834000000.0,26497000000.0,21663000000.0,16953370000.0,3.5071100537856847
2014-08-20,52.2,4834000000.0,26497000000.0,21663000000.0,17173800000.0,3.5527099710384773
2014-08-21,52.41,4834000000.0,26497000000.0,21663000000.0,17242890000.0,3.5670024824162185
2014-08-22,52.61,4834000000.0,26497000000.0,21663000000.0,17308690000.0,3.5806143980140672
2014-08-25,52.78,4834000000.0,26497000000.0,21663000000.0,17364620000.0,3.5921845262722383
2014-08-26,52.63,4834000000.0,26497000000.0,21663000000.0,17315270000.0,3.581975589573852
2014-08-27,52.86,4834000000.0,26497000000.0,21663000000.0,17390940000.0,3.5976292925113778
2014-08-28,52.65,4834000000.0,26497000000.0,21663000000.0,17321850000.0,3.583336781133637
2014-08-29,51.96,4834000000.0,26497000000.0,21663000000.0,17094840000.0,3.5363756723210593
2014-09-02,52.24,4834000000.0,26497000000.0,21663000000.0,17186960000.0,3.555432354158047
2014-09-03,51.87,4834000000.0,26497000000.0,21663000000.0,17065230000.0,3.5302503103020273
2014-09-04,52.0,4834000000.0,26497000000.0,21663000000.0,17108000000.0,3.539098055440629
2014-09-05,52.86,4834000000.0,26497000000.0,21663000000.0,17390940000.0,3.5976292925113778
2014-09-08,52.7,4834000000.0,26497000000.0,21663000000.0,17338300000.0,3.586739760033099
2014-09-09,52.35,4834000000.0,26497000000.0,21663000000.0,17223150000.0,3.5629189077368637
2014-09-10,51.87,4834000000.0,26497000000.0,21663000000.0,17065230000.0,3.5302503103020273
2014-09-11,50.97,4834000000.0,26497000000.0,21663000000.0,16769130000.0,3.468996690111709
2014-09-12,50.07,4834000000.0,26497000000.0,21663000000.0,16473030000.0,3.40774306992139
2014-09-15,49.51,4834000000.0,26497000000.0,21663000000.0,16288790000.0,3.369629706247414
2014-09-16,50.58,4834000000.0,26497000000.0,21663000000.0,16640820000.0,3.442453454695904
2014-09-17,51.32,4834000000.0,26497000000.0,21663000000.0,16884280000.0,3.492817542407944
2014-09-18,50.75,4834000000.0,26497000000.0,21663000000.0,16696750000.0,3.4540235829540755
2014-09-19,50.79,4834000000.0,26497000000.0,21663000000.0,16709910000.0,3.456745966073645
2014-09-22,50.91,4834000000.0,26497000000.0,21663000000.0,16749390000.0,3.464913115432354
2014-09-23,50.66,4834000000.0,26497000000.0,21663000000.0,16667140000.0,3.4478982209350435
2014-09-24,50.68,4834000000.0,26497000000.0,21663000000.0,16673720000.0,3.449259412494828
2014-09-25,50.27,4834000000.0,26497000000.0,21663000000.0,16538830000.0,3.4213549855192387
2014-09-26,50.93,4834000000.0,26497000000.0,21663000000.0,16755970000.0,3.466274306992139
2014-09-29,50.38,4834000000.0,26497000000.0,21663000000.0,16575020000.0,3.4288415390980553
2014-09-30,50.54,4834000000.0,26497000000.0,21663000000.0,16627660000.0,3.4397310715763343
2014-10-01,49.25,4834000000.0,26497000000.0,21663000000.0,16203250000.0,3.351934215970211
2014-10-02,49.21,4834000000.0,26497000000.0,21663000000.0,16190090000.0,3.3492118328506413
2014-10-03,49.9,4834000000.0,26497000000.0,21663000000.0,16417100000.0,3.396172941663219
2014-10-06,49.68,4834000000.0,26497000000.0,21663000000.0,16344720000.0,3.3811998345055856
2014-10-07,49.21,4834000000.0,26497000000.0,21663000000.0,16190090000.0,3.3492118328506413
2014-10-08,49.08,4834000000.0,26497000000.0,21663000000.0,16147320000.0,3.3403640877120395
2014-10-09,47.96,4834000000.0,26497000000.0,21663000000.0,15778840000.0,3.2641373603640877
2014-10-10,46.72,4834000000.0,26497000000.0,21663000000.0,15370880000.0,3.1797434836574268
2014-10-13,45.23,4834000000.0,26497000000.0,21663000000.0,14880670000.0,3.078334712453455
2014-10-14,45.21,4834000000.0,26497000000.0,21663000000.0,14874090000.0,3.0769735208936697
2014-10-15,44.34,4834000000.0,26497000000.0,21663000000.0,14587860000.0,3.0177616880430285
2014-10-16,44.86,4834000000.0,26497000000.0,21663000000.0,14758940000.0,3.0531526685974346
2014-10-17,46.81,4834000000.0,26497000000.0,21663000000.0,15400490000.0,3.1858688456764583
2014-10-20,48.47,4834000000.0,26497000000.0,21663000000.0,15946630000.0,3.2988477451386014
2014-10-21,50.29,4834000000.0,26497000000.0,21663000000.0,16545410000.0,3.4227161770790238
2014-10-22,49.27,4834000000.0,26497000000.0,21663000000.0,16209830000.0,3.3532954075299957
2014-10-23,49.33,4834000000.0,26497000000.0,21663000000.0,16229570000.0,3.3573789822093505
2014-10-24,49.74,4834000000.0,26497000000.0,21663000000.0,16364460000.0,3.38528340918494
2014-10-27,49.62,4834000000.0,26497000000.0,21663000000.0,16324980000.0,3.3771162598262308
2014-10-28,49.99,4834000000.0,26497000000.0,21663000000.0,16446710000.0,3.4022983036822505
2014-10-29,50.4,4834000000.0,26497000000.0,21663000000.0,16581600000.0,3.4302027306578404
2014-10-30,51.32,4834000000.0,26497000000.0,21663000000.0,16884280000.0,3.492817542407944
2014-10-31,51.79,4790000000.0,26324000000.0,21534000000.0,17038910000.0,3.5571837160751567
2014-11-03,51.81,4790000000.0,26324000000.0,21534000000.0,17045490000.0,3.5585574112734863
2014-11-04,50.48,4790000000.0,26324000000.0,21534000000.0,16607920000.0,3.467206680584551
2014-11-05,51.38,4790000000.0,26324000000.0,21534000000.0,16904020000.0,3.5290229645093945
2014-11-06,51.4,4790000000.0,26324000000.0,21534000000.0,16910600000.0,3.5303966597077245
2014-11-07,51.24,4790000000.0,26324000000.0,21534000000.0,16857960000.0,3.5194070981210857
2014-11-10,51.59,4790000000.0,26324000000.0,21534000000.0,16973110000.0,3.543446764091858
2014-11-11,51.73,4790000000.0,26324000000.0,21534000000.0,17019170000.0,3.553062630480167
2014-11-12,51.96,4790000000.0,26324000000.0,21534000000.0,17094840000.0,3.56886012526096
2014-11-13,52.06,4790000000.0,26324000000.0,21534000000.0,17127740000.0,3.5757286012526097
2014-11-14,52.96,4790000000.0,26324000000.0,21534000000.0,17423840000.0,3.6375448851774532
2014-11-17,52.16,4790000000.0,26324000000.0,21534000000.0,17144992000.0,3.5793302713987476
2014-11-18,52.55,4790000000.0,26324000000.0,21534000000.0,17273185000.0,3.6060929018789145
2014-11-19,52.37,4790000000.0,26324000000.0,21534000000.0,17214019000.0,3.5937409185803757
2014-11-20,52.22,4790000000.0,26324000000.0,21534000000.0,17164714000.0,3.583447599164927
2014-11-21,52.37,4790000000.0,26324000000.0,21534000000.0,17214019000.0,3.5937409185803757
2014-11-24,52.94,4790000000.0,26324000000.0,21534000000.0,17401378000.0,3.6328555323590814
2014-11-25,53.66,4790000000.0,26324000000.0,21534000000.0,17638042000.0,3.682263465553236
2014-11-26,53.39,4790000000.0,26324000000.0,21534000000.0,17549293000.0,3.663735490605428
2014-11-28,53.8,4790000000.0,26324000000.0,21534000000.0,17684060000.0,3.6918705636743216
2014-12-01,52.18,4790000000.0,26324000000.0,21534000000.0,17151566000.0,3.580702713987474
2014-12-02,52.35,4790000000.0,26324000000.0,21534000000.0,17207445000.0,3.592368475991649
2014-12-03,53.23,4790000000.0,26324000000.0,21534000000.0,17496701000.0,3.652755949895616
2014-12-04,53.35,4790000000.0,26324000000.0,21534000000.0,17536145000.0,3.660990605427975
2014-12-05,54.21,4790000000.0,26324000000.0,21534000000.0,17818827000.0,3.720005636743215
2014-12-08,54.05,4790000000.0,26324000000.0,21534000000.0,17766235000.0,3.7090260960334027
2014-12-09,53.82,4790000000.0,26324000000.0,21534000000.0,17690634000.0,3.693243006263048
2014-12-10,53.33,4790000000.0,26324000000.0,21534000000.0,17529571000.0,3.6596181628392483
2014-12-11,53.89,4790000000.0,26324000000.0,21534000000.0,17713643000.0,3.698046555323591
2014-12-12,53.09,4790000000.0,26324000000.0,21534000000.0,17450683000.0,3.64314885177453
2014-12-15,51.96,4790000000.0,26324000000.0,21534000000.0,17079252000.0,3.5656058455114823
2014-12-16,50.77,4790000000.0,26324000000.0,21534000000.0,16688099000.0,3.4839455114822546
2014-12-17,51.92,4790000000.0,26324000000.0,21534000000.0,17066104000.0,3.5628609603340293
2014-12-18,53.09,4790000000.0,26324000000.0,21534000000.0,17450683000.0,3.64314885177453
2014-12-19,53.72,4790000000.0,26324000000.0,21534000000.0,17657764000.0,3.6863807933194153
2014-12-22,53.35,4790000000.0,26324000000.0,21534000000.0,17536145000.0,3.660990605427975
2014-12-23,53.56,4790000000.0,26324000000.0,21534000000.0,17605172000.0,3.6754012526096034
2014-12-24,53.78,4790000000.0,26324000000.0,21534000000.0,17677486000.0,3.690498121085595
2014-12-26,53.93,4790000000.0,26324000000.0,21534000000.0,17726791000.0,3.700791440501044
2014-12-29,53.58,4790000000.0,26324000000.0,21534000000.0,17611746000.0,3.67677369519833
2014-12-30,53.54,4790000000.0,26324000000.0,21534000000.0,17598598000.0,3.674028810020877
2014-12-31,53.54,4790000000.0,26324000000.0,21534000000.0,17598598000.0,3.674028810020877
2015-01-02,53.23,4790000000.0,26324000000.0,21534000000.0,17496701000.0,3.652755949895616
2015-01-05,51.51,4790000000.0,26324000000.0,21534000000.0,16931337000.0,3.5347258872651355
2015-01-06,51.03,4790000000.0,26324000000.0,21534000000.0,16773561000.0,3.5017872651356994
2015-01-07,51.85,4790000000.0,26324000000.0,21534000000.0,17043095000.0,3.5580574112734866
2015-01-08,53.29,4790000000.0,26324000000.0,21534000000.0,17516423000.0,3.6568732776617954
2015-01-09,52.76,4790000000.0,26324000000.0,21534000000.0,17342212000.0,3.6205035490605426
2015-01-12,52.22,4790000000.0,26324000000.0,21534000000.0,17164714000.0,3.583447599164927
2015-01-13,52.63,4790000000.0,26324000000.0,21534000000.0,17299481000.0,3.6115826722338205
2015-01-14,53.21,4790000000.0,26324000000.0,21534000000.0,17490127000.0,3.6513835073068894
2015-01-15,52.53,4790000000.0,26324000000.0,21534000000.0,17266611000.0,3.604720459290188
2015-01-16,53.06,4790000000.0,26324000000.0,21534000000.0,17440822000.0,3.6410901878914403
2015-01-20,52.9,4790000000.0,26324000000.0,21534000000.0,17388230000.0,3.6301106471816285
2015-01-21,53.11,4790000000.0,26324000000.0,21534000000.0,17457257000.0,3.644521294363257
2015-01-22,54.87,4790000000.0,26324000000.0,21534000000.0,18035769000.0,3.76529624217119
2015-01-23,54.5,4790000000.0,26324000000.0,21534000000.0,17914150000.0,3.7399060542797495
2015-01-26,55.22,4790000000.0,26324000000.0,21534000000.0,18150814000.0,3.789313987473904
2015-01-27,54.32,4790000000.0,26324000000.0,21534000000.0,17854984000.0,3.7275540709812107
2015-01-28,54.28,4790000000.0,26324000000.0,21534000000.0,17841836000.0,3.7248091858037577
2015-01-29,54.13,4790000000.0,26324000000.0,21534000000.0,17792531000.0,3.714515866388309
2015-01-30,53.29,4790000000.0,26324000000.0,21534000000.0,17516423000.0,3.6568732776617954
2015-02-02,53.6,4790000000.0,26324000000.0,21534000000.0,17618320000.0,3.6781461377870563
2015-02-03,54.52,4790000000.0,26324000000.0,21534000000.0,17920724000.0,3.741278496868476
2015-02-04,54.03,4790000000.0,26324000000.0,21534000000.0,17759661000.0,3.7076536534446762
2015-02-05,55.14,4790000000.0,26324000000.0,21534000000.0,18124518000.0,3.783824217118998
2015-02-06,54.09,4790000000.0,26324000000.0,21534000000.0,17779383000.0,3.711770981210856
2015-02-09,54.36,4790000000.0,26324000000.0,21534000000.0,17868132000.0,3.7302989561586637
2015-02-10,56.35,4790000000.0,26324000000.0,21534000000.0,18522245000.0,3.866856993736952
