date,WHR,WHR_SHE,PB Ratio
2003-03-24,3530.04,739000000.0,4.776779431664411e-06
2003-03-25,3581.1,739000000.0,4.845872801082544e-06
2003-03-26,3501.75,739000000.0,4.73849797023004e-06
2003-03-27,3488.6400000000003,739000000.0,4.720757780784845e-06
2003-03-28,3421.02,739000000.0,4.629255751014885e-06
2003-03-31,3383.07,739000000.0,4.577902571041948e-06
2003-04-01,3428.6099999999997,739000000.0,4.639526387009472e-06
2003-04-02,3584.55,739000000.0,4.850541271989175e-06
2003-04-03,3539.7,739000000.0,4.789851150202977e-06
2003-04-04,3510.7200000000003,739000000.0,4.750635994587281e-06
2003-04-07,3561.7799999999997,739000000.0,4.8197293640054125e-06
2003-04-08,3567.3,739000000.0,4.827198917456022e-06
2003-04-09,3528.66,739000000.0,4.774912043301759e-06
2003-04-10,3570.06,739000000.0,4.830933694181326e-06
2003-04-11,3584.55,739000000.0,4.850541271989175e-06
2003-04-14,3710.82,739000000.0,5.021407307171854e-06
2003-04-15,3744.63,739000000.0,5.067158322056834e-06
2003-04-16,3591.45,739000000.0,4.859878213802435e-06
2003-04-17,3703.92,739000000.0,5.012070365358593e-06
2003-04-21,3776.37,739000000.0,5.1101082543978345e-06
2003-04-22,3798.45,739000000.0,5.13998646820027e-06
2003-04-23,3720.48,739000000.0,5.0344790257104195e-06
2003-04-24,3674.94,739000000.0,4.972855209742896e-06
2003-04-25,3603.87,739000000.0,4.8766847090663055e-06
2003-04-28,3681.15,739000000.0,4.981258457374831e-06
2003-04-29,3687.3599999999997,739000000.0,4.989661705006765e-06
2003-04-30,3690.81,739000000.0,4.994330175913397e-06
2003-05-01,3636.3,739000000.0,4.920568335588634e-06
2003-05-02,3705.3,739000000.0,5.013937753721245e-06
2003-05-05,3657.69,739000000.0,4.949512855209743e-06
2003-05-06,3705.3,739000000.0,5.013937753721245e-06
2003-05-07,3675.63,739000000.0,4.973788903924222e-06
2003-05-08,3651.48,739000000.0,4.9411096075778076e-06
2003-05-09,3682.5299999999997,739000000.0,4.983125845737483e-06
2003-05-12,3797.07,739000000.0,5.1381190798376184e-06
2003-05-13,3739.8,841000000.0,4.446848989298455e-06
2003-05-14,3680.46,841000000.0,4.37629013079667e-06
2003-05-15,3693.57,841000000.0,4.391878715814507e-06
2003-05-16,3641.13,841000000.0,4.329524375743163e-06
2003-05-19,3556.95,841000000.0,4.229429250891795e-06
2003-05-20,3582.48,841000000.0,4.2597859690844234e-06
2003-05-21,3532.1099999999997,841000000.0,4.199892984542211e-06
2003-05-22,3609.3900000000003,841000000.0,4.291783590963139e-06
2003-05-23,3602.4900000000002,841000000.0,4.283579072532699e-06
2003-05-27,3688.7400000000002,841000000.0,4.3861355529131985e-06
2003-05-28,3757.7400000000002,841000000.0,4.468180737217598e-06
2003-05-29,3821.91,841000000.0,4.5444827586206894e-06
2003-05-30,3926.1,841000000.0,4.668370986920333e-06
2003-06-02,3937.1400000000003,841000000.0,4.681498216409038e-06
2003-06-03,4043.4,841000000.0,4.807847800237812e-06
2003-06-04,4018.56,841000000.0,4.778311533888228e-06
2003-06-05,4015.8,841000000.0,4.775029726516053e-06
2003-06-06,4119.3,841000000.0,4.8980975029726515e-06
2003-06-09,4074.45,841000000.0,4.844768133174791e-06
2003-06-10,4140.0,841000000.0,4.9227110582639715e-06
2003-06-11,4282.14,841000000.0,5.0917241379310346e-06
2003-06-12,4406.34,841000000.0,5.239405469678954e-06
2003-06-13,4362.18,841000000.0,5.186896551724138e-06
2003-06-16,4487.07,841000000.0,5.335398335315101e-06
2003-06-17,4497.42,841000000.0,5.347705112960761e-06
2003-06-18,4412.55,841000000.0,5.24678953626635e-06
2003-06-19,4338.72,841000000.0,5.1590011890606425e-06
2003-06-20,4347.69,841000000.0,5.169667063020214e-06
2003-06-23,4340.099999999999,841000000.0,5.16064209274673e-06
2003-06-24,4373.91,841000000.0,5.200844233055886e-06
2003-06-25,4354.59,841000000.0,5.177871581450654e-06
2003-06-26,4408.41,841000000.0,5.2418668252080855e-06
2003-06-27,4378.05,841000000.0,5.20576694411415e-06
2003-06-30,4395.3,841000000.0,5.22627824019025e-06
2003-07-01,4372.53,841000000.0,5.1992033293697975e-06
2003-07-02,4374.599999999999,841000000.0,5.201664684898929e-06
2003-07-03,4340.099999999999,841000000.0,5.16064209274673e-06
2003-07-07,4410.4800000000005,841000000.0,5.244328180737218e-06
2003-07-08,4416.0,841000000.0,5.2508917954815695e-06
2003-07-09,4391.16,841000000.0,5.221355529131985e-06
2003-07-10,4406.34,841000000.0,5.239405469678954e-06
2003-07-11,4420.14,841000000.0,5.255814506539834e-06
2003-07-14,4548.4800000000005,841000000.0,5.408418549346017e-06
2003-07-15,4466.37,841000000.0,5.310784780023781e-06
2003-07-16,4436.7,841000000.0,5.2755053507728895e-06
2003-07-17,4423.59,841000000.0,5.259916765755054e-06
2003-07-18,4416.0,841000000.0,5.2508917954815695e-06
2003-07-21,4411.17,841000000.0,5.245148632580262e-06
2003-07-22,4475.34,841000000.0,5.321450653983353e-06
2003-07-23,4550.55,841000000.0,5.410879904875149e-06
2003-07-24,4333.89,841000000.0,5.153258026159335e-06
2003-07-25,4479.4800000000005,841000000.0,5.3263733650416175e-06
2003-07-28,4523.64,841000000.0,5.378882282996433e-06
2003-07-29,4564.35,841000000.0,5.4272889417360286e-06
2003-07-30,4517.43,841000000.0,5.371498216409037e-06
2003-07-31,4469.82,841000000.0,5.314887039239001e-06
2003-08-01,4529.16,841000000.0,5.385445897740785e-06
2003-08-04,4596.09,841000000.0,5.465029726516052e-06
2003-08-05,4518.8099999999995,841000000.0,5.373139120095124e-06
2003-08-06,4557.45,841000000.0,5.419084423305589e-06
2003-08-07,4618.86,841000000.0,5.492104637336503e-06
2003-08-08,4653.36,841000000.0,5.533127229488703e-06
2003-08-11,4661.64,994000000.0,4.689778672032193e-06
2003-08-12,4711.32,994000000.0,4.7397585513078465e-06
2003-08-13,4676.82,994000000.0,4.705050301810865e-06
2003-08-14,4732.71,994000000.0,4.761277665995976e-06
2003-08-15,4720.9800000000005,994000000.0,4.7494768611670025e-06
2003-08-18,4811.37,994000000.0,4.840412474849094e-06
2003-08-19,4803.780000000001,994000000.0,4.832776659959759e-06
2003-08-20,4812.0599999999995,994000000.0,4.841106639839034e-06
2003-08-21,4826.55,994000000.0,4.8556841046277665e-06
2003-08-22,4772.04,994000000.0,4.800845070422535e-06
2003-08-25,4750.65,994000000.0,4.779325955734406e-06
2003-08-26,4738.92,994000000.0,4.767525150905433e-06
2003-08-27,4822.41,994000000.0,4.8515191146881284e-06
2003-08-28,4827.93,994000000.0,4.857072434607646e-06
2003-08-29,4801.0199999999995,994000000.0,4.8299999999999995e-06
2003-09-02,4851.39,994000000.0,4.880674044265594e-06
2003-09-03,4956.2699999999995,994000000.0,4.986187122736418e-06
2003-09-04,4826.55,994000000.0,4.8556841046277665e-06
2003-09-05,4827.24,994000000.0,4.856378269617706e-06
2003-09-08,4833.45,994000000.0,4.862625754527163e-06
2003-09-09,4709.25,994000000.0,4.737676056338028e-06
2003-09-10,4632.66,994000000.0,4.660623742454729e-06
2003-09-11,4607.82,994000000.0,4.635633802816901e-06
2003-09-12,4700.280000000001,994000000.0,4.728651911468813e-06
2003-09-15,4767.9,994000000.0,4.796680080482897e-06
2003-09-16,4826.55,994000000.0,4.8556841046277665e-06
2003-09-17,4805.16,994000000.0,4.8341649899396375e-06
2003-09-18,4830.0,994000000.0,4.859154929577465e-06
2003-09-19,4789.29,994000000.0,4.818199195171026e-06
2003-09-22,4740.99,994000000.0,4.7696076458752516e-06
2003-09-23,4765.83,994000000.0,4.794597585513078e-06
2003-09-24,4732.0199999999995,994000000.0,4.760583501006036e-06
2003-09-25,4709.25,994000000.0,4.737676056338028e-06
2003-09-26,4686.4800000000005,994000000.0,4.714768611670021e-06
2003-09-29,4669.2300000000005,994000000.0,4.69741448692153e-06
2003-09-30,4676.13,994000000.0,4.704356136820926e-06
2003-10-01,4826.5,994000000.0,4.855633802816902e-06
2003-10-02,4851.7,994000000.0,4.880985915492957e-06
2003-10-03,4869.9,994000000.0,4.899295774647887e-06
2003-10-06,4886.0,994000000.0,4.915492957746479e-06
2003-10-07,4889.5,994000000.0,4.919014084507042e-06
2003-10-08,4921.0,994000000.0,4.950704225352113e-06
2003-10-09,4939.2,994000000.0,4.9690140845070424e-06
2003-10-10,4932.9,994000000.0,4.9626760563380275e-06
2003-10-13,5033.0,994000000.0,5.063380281690141e-06
2003-10-14,5031.599999999999,994000000.0,5.061971830985915e-06
2003-10-15,5036.5,994000000.0,5.066901408450704e-06
2003-10-16,5001.5,994000000.0,5.03169014084507e-06
2003-10-17,5026.0,994000000.0,5.056338028169014e-06
2003-10-20,4986.799999999999,994000000.0,5.016901408450704e-06
2003-10-21,4893.0,994000000.0,4.9225352112676055e-06
2003-10-22,4606.7,994000000.0,4.6345070422535205e-06
2003-10-23,4684.400000000001,994000000.0,4.712676056338029e-06
2003-10-24,4733.400000000001,994000000.0,4.761971830985916e-06
2003-10-27,4773.3,994000000.0,4.802112676056338e-06
2003-10-28,4862.2,994000000.0,4.8915492957746475e-06
2003-10-29,4947.6,994000000.0,4.977464788732395e-06
2003-10-30,5002.2,994000000.0,5.032394366197183e-06
2003-10-31,4932.9,994000000.0,4.9626760563380275e-06
2003-11-03,4930.1,994000000.0,4.959859154929578e-06
2003-11-04,4910.5,994000000.0,4.9401408450704225e-06
2003-11-05,4896.5,994000000.0,4.926056338028169e-06
2003-11-06,4865.0,994000000.0,4.894366197183098e-06
2003-11-07,4880.4,994000000.0,4.909859154929577e-06
2003-11-10,4657.1,994000000.0,4.6852112676056344e-06
2003-11-11,4733.400000000001,994000000.0,4.761971830985916e-06
2003-11-12,4704.0,1123000000.0,4.188780053428317e-06
2003-11-13,4756.5,1123000000.0,4.23552983081033e-06
2003-11-14,4705.4,1123000000.0,4.190026714158503e-06
2003-11-17,4655.0,1123000000.0,4.145146927871772e-06
2003-11-18,4652.9,1123000000.0,4.143276936776491e-06
2003-11-19,4669.0,1123000000.0,4.157613535173642e-06
2003-11-20,4642.4,1123000000.0,4.133926981300088e-06
2003-11-21,4644.5,1123000000.0,4.1357969723953695e-06
2003-11-24,4796.4,1123000000.0,4.271059661620659e-06
2003-11-25,4792.9,1123000000.0,4.267943009795191e-06
2003-11-26,4761.4,1123000000.0,4.2398931433659835e-06
2003-11-28,4782.4,1123000000.0,4.258593054318788e-06
2003-12-01,4816.0,1123000000.0,4.288512911843277e-06
2003-12-02,4797.8,1123000000.0,4.272306322350846e-06
2003-12-03,4762.1,1123000000.0,4.240516473731078e-06
2003-12-04,4714.5,1123000000.0,4.198130008904719e-06
2003-12-05,4679.5,1123000000.0,4.166963490650045e-06
2003-12-08,4746.0,1123000000.0,4.226179875333927e-06
2003-12-09,4711.7,1123000000.0,4.195636687444346e-06
2003-12-10,4648.7,1123000000.0,4.139536954585931e-06
2003-12-11,4713.8,1123000000.0,4.197506678539626e-06
2003-12-12,4690.700000000001,1123000000.0,4.176936776491541e-06
2003-12-15,4711.7,1123000000.0,4.195636687444346e-06
2003-12-16,4873.400000000001,1123000000.0,4.339626001780945e-06
2003-12-17,4883.9,1123000000.0,4.348975957257346e-06
2003-12-18,5025.3,1123000000.0,4.474888691006233e-06
2003-12-19,4977.7,1123000000.0,4.432502226179875e-06
2003-12-22,5029.5,1123000000.0,4.4786286731967945e-06
2003-12-23,5049.8,1123000000.0,4.496705253784506e-06
2003-12-24,5008.5,1123000000.0,4.459928762243989e-06
2003-12-26,5032.3,1123000000.0,4.481121994657168e-06
2003-12-29,5086.900000000001,1123000000.0,4.529741763134461e-06
2003-12-30,5082.0,1123000000.0,4.525378450578807e-06
2003-12-31,5085.5,1123000000.0,4.528495102404275e-06
2004-01-02,4982.6,1123000000.0,4.43686553873553e-06
2004-01-05,5055.4,1123000000.0,4.501691896705253e-06
2004-01-06,5033.0,1123000000.0,4.4817453250222615e-06
2004-01-07,5056.1,1123000000.0,4.502315227070347e-06
2004-01-08,5094.6,1123000000.0,4.53659839715049e-06
2004-01-09,5131.7,1123000000.0,4.569634906500445e-06
2004-01-12,5103.0,1123000000.0,4.5440783615316114e-06
2004-01-13,5093.200000000001,1123000000.0,4.535351736420304e-06
2004-01-14,5253.5,1123000000.0,4.678094390026714e-06
2004-01-15,5301.1,1123000000.0,4.7204808548530725e-06
2004-01-16,5376.0,1123000000.0,4.787177203918076e-06
2004-01-20,5358.5,1123000000.0,4.771593944790739e-06
2004-01-21,5556.599999999999,1123000000.0,4.947996438112199e-06
2004-01-22,5527.9,1123000000.0,4.922439893143366e-06
2004-01-23,5471.900000000001,1123000000.0,4.872573463935886e-06
2004-01-26,5496.4,1123000000.0,4.894390026714158e-06
2004-01-27,5418.0,1123000000.0,4.8245770258236865e-06
2004-01-28,5218.5,1123000000.0,4.6469278717720395e-06
2004-01-29,5259.099999999999,1123000000.0,4.683081032947461e-06
2004-01-30,5316.5,1123000000.0,4.734194122885129e-06
2004-02-02,5243.0,1123000000.0,4.668744434550311e-06
2004-02-03,5131.7,1123000000.0,4.569634906500445e-06
2004-02-04,5106.5,1123000000.0,4.547195013357079e-06
2004-02-05,5111.4,1123000000.0,4.551558325912733e-06
2004-02-06,5146.4,1123000000.0,4.5827248441674085e-06
2004-02-09,5128.200000000001,1123000000.0,4.566518254674978e-06
2004-02-10,5146.4,1123000000.0,4.5827248441674085e-06
2004-02-11,5170.900000000001,1123000000.0,4.604541406945682e-06
2004-02-12,5159.0,1123000000.0,4.5939447907390915e-06
2004-02-13,5075.0,1123000000.0,4.519145146927872e-06
2004-02-17,5084.099999999999,1123000000.0,4.527248441674087e-06
2004-02-18,5051.900000000001,1123000000.0,4.498575244879787e-06
2004-02-19,5029.5,1123000000.0,4.4786286731967945e-06
2004-02-20,4993.099999999999,1123000000.0,4.4462154942119314e-06
2004-02-23,4914.0,1123000000.0,4.375779162956367e-06
2004-02-24,4921.7,1123000000.0,4.3826357969723955e-06
2004-02-25,4911.2,1123000000.0,4.373285841495993e-06
2004-02-26,5086.2,1123000000.0,4.529118432769368e-06
2004-02-27,5105.8,1123000000.0,4.546571682991986e-06
2004-03-01,5169.5,1123000000.0,4.603294746215494e-06
2004-03-02,5070.1,1123000000.0,4.514781834372218e-06
2004-03-03,5084.8,1123000000.0,4.527871772039181e-06
2004-03-04,5048.400000000001,1123000000.0,4.495458593054319e-06
2004-03-05,5108.6,1123000000.0,4.54906500445236e-06
2004-03-08,4994.5,1123000000.0,4.447462154942119e-06
2004-03-09,4914.7,1123000000.0,4.376402493321461e-06
2004-03-10,4793.6,1123000000.0,4.268566340160285e-06
2004-03-11,4672.5,1123000000.0,4.16073018699911e-06
2004-03-12,4756.5,1301000000.0,3.6560338201383553e-06
2004-03-15,4675.3,1301000000.0,3.593620292083013e-06
2004-03-16,4701.900000000001,1301000000.0,3.6140661029976946e-06
2004-03-17,4841.900000000001,1301000000.0,3.7216756341275947e-06
2004-03-18,4805.5,1301000000.0,3.69369715603382e-06
2004-03-19,4767.7,1301000000.0,3.664642582628747e-06
2004-03-22,4718.7,1301000000.0,3.626979246733282e-06
2004-03-23,4743.9,1301000000.0,3.646348962336664e-06
2004-03-24,4743.200000000001,1301000000.0,3.6458109146810152e-06
2004-03-25,4770.5,1301000000.0,3.666794773251345e-06
2004-03-26,4768.400000000001,1301000000.0,3.665180630284397e-06
2004-03-29,4781.0,1301000000.0,3.6748654880860877e-06
2004-03-30,4809.0,1301000000.0,3.696387394312068e-06
2004-03-31,4820.900000000001,1301000000.0,3.7055342044581096e-06
2004-04-01,4801.71,1301000000.0,3.690784012298232e-06
2004-04-02,4808.61,1301000000.0,3.6960876249039197e-06
2004-04-05,4850.7,1301000000.0,3.7284396617986165e-06
2004-04-06,4848.63,1301000000.0,3.72684857801691e-06
2004-04-07,4806.54,1301000000.0,3.6944965411222137e-06
2004-04-08,4727.88,1301000000.0,3.6340353574173713e-06
2004-04-12,4779.63,1301000000.0,3.6738124519600308e-06
2004-04-13,4637.49,1301000000.0,3.564558032282859e-06
2004-04-14,4685.1,1301000000.0,3.6011529592621064e-06
2004-04-15,4714.7699999999995,1301000000.0,3.623958493466564e-06
2004-04-16,4761.0,1301000000.0,3.659492697924673e-06
2004-04-19,4710.63,1301000000.0,3.6207763259031515e-06
2004-04-20,4653.36,1301000000.0,3.5767563412759414e-06
2004-04-21,4605.75,1301000000.0,3.540161414296695e-06
2004-04-22,4784.46,1301000000.0,3.6775249807840123e-06
2004-04-23,4775.49,1301000000.0,3.670630284396618e-06
2004-04-26,4709.25,1301000000.0,3.6197156033820138e-06
2004-04-27,4709.9400000000005,1301000000.0,3.620245964642583e-06
2004-04-28,4657.5,1301000000.0,3.5799385088393543e-06
2004-04-29,4533.99,1301000000.0,3.48500384319754e-06
2004-04-30,4520.1900000000005,1301000000.0,3.474396617986165e-06
2004-05-03,4563.66,1301000000.0,3.507809377401998e-06
2004-05-04,4488.45,1301000000.0,3.45e-06
2004-05-05,4498.8,1356000000.0,3.317699115044248e-06
2004-05-06,4400.13,1356000000.0,3.244933628318584e-06
2004-05-07,4284.21,1356000000.0,3.1594469026548673e-06
2004-05-10,4284.900000000001,1356000000.0,3.15995575221239e-06
2004-05-11,4396.68,1356000000.0,3.2423893805309737e-06
2004-05-12,4424.280000000001,1356000000.0,3.262743362831859e-06
2004-05-13,4446.36,1356000000.0,3.279026548672566e-06
2004-05-14,4442.219999999999,1356000000.0,3.2759734513274333e-06
2004-05-17,4416.0,1356000000.0,3.256637168141593e-06
2004-05-18,4460.85,1356000000.0,3.2897123893805312e-06
2004-05-19,4383.57,1356000000.0,3.2327212389380527e-06
2004-05-20,4418.07,1356000000.0,3.2581637168141593e-06
2004-05-21,4444.9800000000005,1356000000.0,3.2780088495575226e-06
2004-05-24,4510.530000000001,1356000000.0,3.3263495575221246e-06
2004-05-25,4706.49,1356000000.0,3.470862831858407e-06
2004-05-26,4684.41,1356000000.0,3.454579646017699e-06
2004-05-27,4667.85,1356000000.0,3.4423672566371683e-06
2004-05-28,4590.57,1356000000.0,3.38537610619469e-06
2004-06-01,4609.2,1356000000.0,3.3991150442477873e-06
2004-06-02,4611.96,1356000000.0,3.4011504424778762e-06
2004-06-03,4590.57,1356000000.0,3.38537610619469e-06
2004-06-04,4562.969999999999,1356000000.0,3.3650221238938047e-06
2004-06-07,4653.36,1356000000.0,3.4316814159292033e-06
2004-06-08,4632.66,1356000000.0,3.4164159292035396e-06
2004-06-09,4612.65,1356000000.0,3.401659292035398e-06
2004-06-10,4647.15,1356000000.0,3.427101769911504e-06
2004-06-14,4558.83,1356000000.0,3.3619690265486726e-06
2004-06-15,4669.92,1356000000.0,3.4438938053097346e-06
2004-06-16,4628.5199999999995,1356000000.0,3.4133628318584067e-06
2004-06-17,4627.14,1356000000.0,3.412345132743363e-06
2004-06-18,4633.35,1356000000.0,3.4169247787610622e-06
2004-06-21,4658.88,1356000000.0,3.4357522123893807e-06
2004-06-22,4691.3099999999995,1356000000.0,3.45966814159292e-06
2004-06-23,4803.780000000001,1356000000.0,3.542610619469027e-06
2004-06-24,4885.89,1356000000.0,3.6031637168141593e-06
2004-06-25,4818.2699999999995,1356000000.0,3.5532964601769907e-06
2004-06-28,4745.13,1356000000.0,3.499358407079646e-06
2004-06-29,4696.83,1356000000.0,3.463738938053097e-06
2004-06-30,4733.4,1356000000.0,3.4907079646017694e-06
2004-07-01,4665.09,1356000000.0,3.44033185840708e-06
2004-07-02,4700.280000000001,1356000000.0,3.4662831858407086e-06
2004-07-06,4716.15,1356000000.0,3.4779867256637164e-06
2004-07-07,4580.219999999999,1356000000.0,3.3777433628318578e-06
2004-07-08,4449.8099999999995,1356000000.0,3.2815707964601765e-06
2004-07-09,4487.07,1356000000.0,3.3090486725663715e-06
2004-07-12,4395.3,1356000000.0,3.2413716814159293e-06
2004-07-13,4395.3,1356000000.0,3.2413716814159293e-06
2004-07-14,4319.400000000001,1356000000.0,3.185398230088496e-06
2004-07-15,4300.08,1356000000.0,3.171150442477876e-06
2004-07-16,4285.59,1356000000.0,3.1604646017699117e-06
2004-07-19,4281.45,1356000000.0,3.157411504424779e-06
2004-07-20,4411.17,1356000000.0,3.2530752212389383e-06
2004-07-21,4323.54,1356000000.0,3.188451327433628e-06
2004-07-22,4397.37,1356000000.0,3.2428982300884955e-06
2004-07-23,4348.38,1356000000.0,3.206769911504425e-06
2004-07-26,4268.34,1356000000.0,3.1477433628318587e-06
2004-07-27,4281.45,1356000000.0,3.157411504424779e-06
2004-07-28,4274.55,1356000000.0,3.152323008849558e-06
2004-07-29,4315.95,1356000000.0,3.182853982300885e-06
2004-07-30,4308.36,1356000000.0,3.1772566371681413e-06
2004-08-02,4338.03,1356000000.0,3.1991371681415927e-06
2004-08-03,4269.72,1356000000.0,3.1487610619469027e-06
2004-08-04,4295.94,1356000000.0,3.168097345132743e-06
2004-08-05,4119.99,1254000000.0,3.2854784688995214e-06
2004-08-06,4050.9900000000002,1254000000.0,3.230454545454546e-06
2004-08-09,4140.0,1254000000.0,3.3014354066985648e-06
2004-08-10,4174.5,1254000000.0,3.3289473684210528e-06
2004-08-11,4099.29,1254000000.0,3.2689712918660286e-06
2004-08-12,4067.55,1254000000.0,3.2436602870813397e-06
2004-08-13,4104.81,1254000000.0,3.2733732057416273e-06
2004-08-16,4220.7300000000005,1254000000.0,3.365813397129187e-06
2004-08-17,4260.75,1254000000.0,3.3977272727272726e-06
2004-08-18,4340.099999999999,1254000000.0,3.4610047846889948e-06
2004-08-19,4279.38,1254000000.0,3.4125837320574166e-06
2004-08-20,4278.0,1254000000.0,3.411483253588517e-06
2004-08-23,4266.2699999999995,1254000000.0,3.4021291866028704e-06
2004-08-24,4230.39,1254000000.0,3.3735167464114835e-06
2004-08-25,4223.49,1254000000.0,3.3680143540669854e-06
2004-08-26,4248.33,1254000000.0,3.387822966507177e-06
2004-08-27,4249.71,1254000000.0,3.3889234449760765e-06
2004-08-30,4218.66,1254000000.0,3.364162679425837e-06
2004-08-31,4218.66,1254000000.0,3.364162679425837e-06
2004-09-01,4213.83,1254000000.0,3.360311004784689e-06
2004-09-02,4260.75,1254000000.0,3.3977272727272726e-06
2004-09-03,4251.09,1254000000.0,3.3900239234449763e-06
2004-09-07,4280.07,1254000000.0,3.4131339712918656e-06
2004-09-08,4231.08,1254000000.0,3.374066985645933e-06
2004-09-09,4194.51,1254000000.0,3.3449043062200957e-06
2004-09-10,4220.7300000000005,1254000000.0,3.365813397129187e-06
2004-09-13,4233.84,1254000000.0,3.376267942583732e-06
2004-09-14,4191.75,1254000000.0,3.3427033492822966e-06
2004-09-15,4196.58,1254000000.0,3.346555023923445e-06
2004-09-16,4216.59,1254000000.0,3.3625119617224883e-06
2004-09-17,4265.58,1254000000.0,3.401578947368421e-06
2004-09-20,4246.95,1254000000.0,3.3867224880382774e-06
2004-09-21,4387.71,1254000000.0,3.4989712918660285e-06
2004-09-22,4349.07,1254000000.0,3.468157894736842e-06
2004-09-23,4264.2,1254000000.0,3.4004784688995216e-06
2004-09-24,4239.36,1254000000.0,3.38066985645933e-06
2004-09-27,4169.67,1254000000.0,3.3250956937799044e-06
2004-09-28,4168.9800000000005,1254000000.0,3.324545454545455e-06
2004-09-29,4141.38,1254000000.0,3.302535885167464e-06
2004-09-30,4146.21,1254000000.0,3.3063875598086125e-06
2004-10-01,4135.76,1254000000.0,3.298054226475279e-06
2004-10-04,4054.16,1254000000.0,3.232982456140351e-06
2004-10-05,4038.52,1254000000.0,3.220510366826156e-06
2004-10-06,4100.4,1254000000.0,3.2698564593301433e-06
2004-10-07,4014.04,1254000000.0,3.200988835725678e-06
2004-10-08,3937.8799999999997,1254000000.0,3.140255183413078e-06
2004-10-11,3978.0,1254000000.0,3.172248803827751e-06
2004-10-12,3997.72,1254000000.0,3.187974481658692e-06
2004-10-13,3981.3999999999996,1254000000.0,3.1749601275917063e-06
2004-10-14,3934.48,1254000000.0,3.137543859649123e-06
2004-10-15,3935.84,1254000000.0,3.138628389154705e-06
2004-10-18,3963.04,1254000000.0,3.1603189792663478e-06
