date,close price,T_SHE,T_TA,T_TL,market cap,PB Ratio
1984-02-09,5.0,8169000000.0,20734000000.0,12565000000.0,,
1984-02-10,4.98,8169000000.0,20734000000.0,12565000000.0,,
1984-02-13,5.08,8169000000.0,20734000000.0,12565000000.0,,
1984-02-14,5.11,8169000000.0,20734000000.0,12565000000.0,,
1984-02-15,5.09,8169000000.0,20734000000.0,12565000000.0,,
1984-02-16,5.07,8169000000.0,20734000000.0,12565000000.0,,
1984-02-17,5.04,8169000000.0,20734000000.0,12565000000.0,,
1984-02-21,5.04,8169000000.0,20734000000.0,12565000000.0,,
1984-02-22,5.06,8169000000.0,20734000000.0,12565000000.0,,
1984-02-23,4.99,8169000000.0,20734000000.0,12565000000.0,,
1984-02-24,4.96,8169000000.0,20734000000.0,12565000000.0,,
1984-02-27,4.98,8169000000.0,20734000000.0,12565000000.0,,
1984-02-28,4.94,8169000000.0,20734000000.0,12565000000.0,,
1984-02-29,5.01,8169000000.0,20734000000.0,12565000000.0,,
1984-03-01,5.1,8169000000.0,20734000000.0,12565000000.0,,
1984-03-02,5.06,8169000000.0,20734000000.0,12565000000.0,,
1984-03-05,5.02,8169000000.0,20734000000.0,12565000000.0,,
1984-03-06,5.0,8169000000.0,20734000000.0,12565000000.0,,
1984-03-07,4.94,8169000000.0,20734000000.0,12565000000.0,,
1984-03-08,5.0,8169000000.0,20734000000.0,12565000000.0,,
1984-03-09,4.97,8169000000.0,20734000000.0,12565000000.0,,
1984-03-12,4.94,8169000000.0,20734000000.0,12565000000.0,,
1984-03-13,4.96,8169000000.0,20734000000.0,12565000000.0,,
1984-03-14,4.97,8169000000.0,20734000000.0,12565000000.0,,
1984-03-15,4.96,8169000000.0,20734000000.0,12565000000.0,,
1984-03-16,4.9,8169000000.0,20734000000.0,12565000000.0,,
1984-03-19,4.9,8169000000.0,20734000000.0,12565000000.0,,
1984-03-20,4.86,8169000000.0,20734000000.0,12565000000.0,,
1984-03-21,4.89,8169000000.0,20734000000.0,12565000000.0,,
1984-03-22,4.84,8169000000.0,20734000000.0,12565000000.0,,
1984-03-23,4.89,8169000000.0,20734000000.0,12565000000.0,,
1984-03-26,4.77,8169000000.0,20734000000.0,12565000000.0,,
1984-03-27,4.77,8169000000.0,20734000000.0,12565000000.0,,
1984-03-28,4.78,8169000000.0,20734000000.0,12565000000.0,,
1984-03-29,4.79,8169000000.0,20734000000.0,12565000000.0,,
1984-03-30,4.77,8169000000.0,20734000000.0,12565000000.0,,
1984-04-02,4.71,8169000000.0,20734000000.0,12565000000.0,,
1984-04-03,4.67,8169000000.0,20734000000.0,12565000000.0,,
1984-04-04,4.67,8169000000.0,20734000000.0,12565000000.0,,
1984-04-05,4.64,8169000000.0,20734000000.0,12565000000.0,,
1984-04-06,4.64,8169000000.0,20734000000.0,12565000000.0,,
1984-04-09,4.63,8169000000.0,20734000000.0,12565000000.0,,
1984-04-10,4.63,8169000000.0,20734000000.0,12565000000.0,,
1984-04-11,4.63,8169000000.0,20734000000.0,12565000000.0,,
1984-04-12,4.69,8169000000.0,20734000000.0,12565000000.0,,
1984-04-13,4.67,8169000000.0,20734000000.0,12565000000.0,,
1984-04-16,4.67,8169000000.0,20734000000.0,12565000000.0,,
1984-04-17,4.69,8169000000.0,20734000000.0,12565000000.0,,
1984-04-18,4.69,8169000000.0,20734000000.0,12565000000.0,,
1984-04-19,4.71,8169000000.0,20734000000.0,12565000000.0,,
1984-04-23,4.74,8169000000.0,20734000000.0,12565000000.0,,
1984-04-24,4.85,8169000000.0,20734000000.0,12565000000.0,,
1984-04-25,4.91,8169000000.0,20734000000.0,12565000000.0,,
1984-04-26,4.94,8169000000.0,20734000000.0,12565000000.0,,
1984-04-27,4.92,8169000000.0,20734000000.0,12565000000.0,,
1984-04-30,4.96,8169000000.0,20734000000.0,12565000000.0,,
1984-05-01,5.01,8169000000.0,20734000000.0,12565000000.0,,
1984-05-02,4.89,8169000000.0,20734000000.0,12565000000.0,,
1984-05-03,4.93,8169000000.0,20734000000.0,12565000000.0,,
1984-05-04,4.92,8169000000.0,20734000000.0,12565000000.0,,
1984-05-07,4.91,8169000000.0,20734000000.0,12565000000.0,,
1984-05-08,4.9,8169000000.0,20734000000.0,12565000000.0,,
1984-05-09,4.91,8169000000.0,20734000000.0,12565000000.0,,
1984-05-10,4.88,8169000000.0,20734000000.0,12565000000.0,,
1984-05-11,4.81,8169000000.0,20734000000.0,12565000000.0,,
1984-05-14,4.72,8169000000.0,20734000000.0,12565000000.0,,
1984-05-15,4.71,8169000000.0,20734000000.0,12565000000.0,,
1984-05-16,4.7,8169000000.0,20734000000.0,12565000000.0,,
1984-05-17,4.67,8169000000.0,20734000000.0,12565000000.0,,
1984-05-18,4.66,8169000000.0,20734000000.0,12565000000.0,,
1984-05-21,4.65,8169000000.0,20734000000.0,12565000000.0,,
1984-05-22,4.64,8169000000.0,20734000000.0,12565000000.0,,
1984-05-23,4.7,8169000000.0,20734000000.0,12565000000.0,,
1984-05-24,4.67,8169000000.0,20734000000.0,12565000000.0,,
1984-05-25,4.64,8169000000.0,20734000000.0,12565000000.0,,
1984-05-29,4.6,8169000000.0,20734000000.0,12565000000.0,,
1984-05-30,4.59,8169000000.0,20734000000.0,12565000000.0,,
1984-05-31,4.61,8169000000.0,20734000000.0,12565000000.0,,
1984-06-01,4.74,8169000000.0,20734000000.0,12565000000.0,,
1984-06-04,4.74,8169000000.0,20734000000.0,12565000000.0,,
1984-06-05,4.73,8169000000.0,20734000000.0,12565000000.0,,
1984-06-06,4.75,8169000000.0,20734000000.0,12565000000.0,,
1984-06-07,4.75,8169000000.0,20734000000.0,12565000000.0,,
1984-06-08,4.8,8169000000.0,20734000000.0,12565000000.0,,
1984-06-11,4.8,8169000000.0,20734000000.0,12565000000.0,,
1984-06-12,4.81,8169000000.0,20734000000.0,12565000000.0,,
1984-06-13,4.8,8169000000.0,20734000000.0,12565000000.0,,
1984-06-14,4.74,8169000000.0,20734000000.0,12565000000.0,,
1984-06-15,4.76,8169000000.0,20734000000.0,12565000000.0,,
1984-06-18,4.78,8169000000.0,20734000000.0,12565000000.0,,
1984-06-19,4.82,8169000000.0,20734000000.0,12565000000.0,,
1984-06-20,4.85,8169000000.0,20734000000.0,12565000000.0,,
1984-06-21,4.91,8169000000.0,20734000000.0,12565000000.0,,
1984-06-22,4.86,8169000000.0,20734000000.0,12565000000.0,,
1984-06-25,4.74,8169000000.0,20734000000.0,12565000000.0,,
1984-06-26,4.74,8169000000.0,20734000000.0,12565000000.0,,
1984-06-27,4.67,8169000000.0,20734000000.0,12565000000.0,,
1984-06-28,4.68,8169000000.0,20734000000.0,12565000000.0,,
1984-06-29,4.66,8169000000.0,20734000000.0,12565000000.0,,
1984-07-02,4.66,8169000000.0,20734000000.0,12565000000.0,,
1984-07-03,4.69,8169000000.0,20734000000.0,12565000000.0,,
1984-07-05,4.68,8169000000.0,20734000000.0,12565000000.0,,
1984-07-06,4.67,8169000000.0,20734000000.0,12565000000.0,,
1984-07-09,4.71,8169000000.0,20734000000.0,12565000000.0,,
1984-07-10,4.72,8169000000.0,20734000000.0,12565000000.0,,
1984-07-11,4.78,8169000000.0,20734000000.0,12565000000.0,,
1984-07-12,4.84,8169000000.0,20734000000.0,12565000000.0,,
1984-07-13,4.9,8169000000.0,20734000000.0,12565000000.0,,
1984-07-16,4.9,8169000000.0,20734000000.0,12565000000.0,,
1984-07-17,4.94,8169000000.0,20734000000.0,12565000000.0,,
1984-07-18,4.97,8169000000.0,20734000000.0,12565000000.0,,
1984-07-19,4.95,8169000000.0,20734000000.0,12565000000.0,,
1984-07-20,4.96,8169000000.0,20734000000.0,12565000000.0,,
1984-07-23,4.96,8169000000.0,20734000000.0,12565000000.0,,
1984-07-24,5.0,8169000000.0,20734000000.0,12565000000.0,,
1984-07-25,5.06,8169000000.0,20734000000.0,12565000000.0,,
1984-07-26,5.04,8169000000.0,20734000000.0,12565000000.0,,
1984-07-27,4.99,8169000000.0,20734000000.0,12565000000.0,,
1984-07-30,4.99,8169000000.0,20734000000.0,12565000000.0,,
1984-07-31,5.06,8169000000.0,20734000000.0,12565000000.0,,
1984-08-01,5.19,8169000000.0,20734000000.0,12565000000.0,,
1984-08-02,5.35,8169000000.0,20734000000.0,12565000000.0,,
1984-08-03,5.31,8169000000.0,20734000000.0,12565000000.0,,
1984-08-06,5.17,8169000000.0,20734000000.0,12565000000.0,,
1984-08-07,5.17,8169000000.0,20734000000.0,12565000000.0,,
1984-08-08,5.15,8169000000.0,20734000000.0,12565000000.0,,
1984-08-09,5.2,8169000000.0,20734000000.0,12565000000.0,,
1984-08-10,5.23,8169000000.0,20734000000.0,12565000000.0,,
1984-08-13,5.23,8169000000.0,20734000000.0,12565000000.0,,
1984-08-14,5.22,8169000000.0,20734000000.0,12565000000.0,,
1984-08-15,5.21,8169000000.0,20734000000.0,12565000000.0,,
1984-08-16,5.23,8169000000.0,20734000000.0,12565000000.0,,
1984-08-17,5.23,8169000000.0,20734000000.0,12565000000.0,,
1984-08-20,5.3,8169000000.0,20734000000.0,12565000000.0,,
1984-08-21,5.36,8169000000.0,20734000000.0,12565000000.0,,
1984-08-22,5.35,8169000000.0,20734000000.0,12565000000.0,,
1984-08-23,5.32,8169000000.0,20734000000.0,12565000000.0,,
1984-08-24,5.3,8169000000.0,20734000000.0,12565000000.0,,
1984-08-27,5.28,8169000000.0,20734000000.0,12565000000.0,,
1984-08-28,5.29,8169000000.0,20734000000.0,12565000000.0,,
1984-08-29,5.29,8169000000.0,20734000000.0,12565000000.0,,
1984-08-30,5.28,8169000000.0,20734000000.0,12565000000.0,,
1984-08-31,5.29,8169000000.0,20734000000.0,12565000000.0,,
1984-09-04,5.27,8169000000.0,20734000000.0,12565000000.0,,
1984-09-05,5.23,8169000000.0,20734000000.0,12565000000.0,,
1984-09-06,5.29,8169000000.0,20734000000.0,12565000000.0,,
1984-09-07,5.27,8169000000.0,20734000000.0,12565000000.0,,
1984-09-10,5.29,8169000000.0,20734000000.0,12565000000.0,,
1984-09-11,5.26,8169000000.0,20734000000.0,12565000000.0,,
1984-09-12,5.28,8169000000.0,20734000000.0,12565000000.0,,
1984-09-13,5.33,8169000000.0,20734000000.0,12565000000.0,,
1984-09-14,5.36,8169000000.0,20734000000.0,12565000000.0,,
1984-09-17,5.35,8169000000.0,20734000000.0,12565000000.0,,
1984-09-18,5.34,8169000000.0,20734000000.0,12565000000.0,,
1984-09-19,5.41,8169000000.0,20734000000.0,12565000000.0,,
1984-09-20,5.45,8169000000.0,20734000000.0,12565000000.0,,
1984-09-21,5.47,8169000000.0,20734000000.0,12565000000.0,,
1984-09-24,5.35,8169000000.0,20734000000.0,12565000000.0,,
1984-09-25,5.36,8169000000.0,20734000000.0,12565000000.0,,
1984-09-26,5.36,8169000000.0,20734000000.0,12565000000.0,,
1984-09-27,5.36,8169000000.0,20734000000.0,12565000000.0,,
1984-09-28,5.39,8169000000.0,20734000000.0,12565000000.0,,
1984-10-01,5.39,8169000000.0,20734000000.0,12565000000.0,,
1984-10-02,5.39,8169000000.0,20734000000.0,12565000000.0,,
1984-10-03,5.36,8169000000.0,20734000000.0,12565000000.0,,
1984-10-04,5.36,8169000000.0,20734000000.0,12565000000.0,,
1984-10-05,5.33,8169000000.0,20734000000.0,12565000000.0,,
1984-10-08,5.29,8169000000.0,20734000000.0,12565000000.0,,
1984-10-09,5.28,8169000000.0,20734000000.0,12565000000.0,,
1984-10-10,5.29,8169000000.0,20734000000.0,12565000000.0,,
1984-10-11,5.31,8169000000.0,20734000000.0,12565000000.0,,
1984-10-12,5.38,8169000000.0,20734000000.0,12565000000.0,,
1984-10-15,5.46,8169000000.0,20734000000.0,12565000000.0,,
1984-10-16,5.5,8169000000.0,20734000000.0,12565000000.0,,
1984-10-17,5.56,8169000000.0,20734000000.0,12565000000.0,,
1984-10-18,5.66,8169000000.0,20734000000.0,12565000000.0,,
1984-10-19,5.73,8169000000.0,20734000000.0,12565000000.0,,
1984-10-22,5.66,8169000000.0,20734000000.0,12565000000.0,,
1984-10-23,5.47,8169000000.0,20734000000.0,12565000000.0,,
1984-10-24,5.42,8169000000.0,20734000000.0,12565000000.0,,
1984-10-25,5.5,8169000000.0,20734000000.0,12565000000.0,,
1984-10-26,5.46,8169000000.0,20734000000.0,12565000000.0,,
1984-10-29,5.47,8169000000.0,20734000000.0,12565000000.0,,
1984-10-30,5.46,8169000000.0,20734000000.0,12565000000.0,,
1984-10-31,5.46,8169000000.0,20734000000.0,12565000000.0,,
1984-11-01,5.46,8169000000.0,20734000000.0,12565000000.0,,
1984-11-02,5.48,8169000000.0,20734000000.0,12565000000.0,,
1984-11-05,5.47,8169000000.0,20734000000.0,12565000000.0,,
1984-11-06,5.53,8169000000.0,20734000000.0,12565000000.0,,
1984-11-07,5.5,8169000000.0,20734000000.0,12565000000.0,,
1984-11-08,5.46,8169000000.0,20734000000.0,12565000000.0,,
1984-11-09,5.44,8169000000.0,20734000000.0,12565000000.0,,
1984-11-12,5.42,8169000000.0,20734000000.0,12565000000.0,,
1984-11-13,5.36,8169000000.0,20734000000.0,12565000000.0,,
1984-11-14,5.36,8169000000.0,20734000000.0,12565000000.0,,
1984-11-15,5.43,8169000000.0,20734000000.0,12565000000.0,,
1984-11-16,5.44,8169000000.0,20734000000.0,12565000000.0,,
1984-11-19,5.41,8169000000.0,20734000000.0,12565000000.0,,
1984-11-20,5.46,8169000000.0,20734000000.0,12565000000.0,,
1984-11-21,5.49,8169000000.0,20734000000.0,12565000000.0,,
1984-11-23,5.65,8169000000.0,20734000000.0,12565000000.0,,
1984-11-26,5.65,8169000000.0,20734000000.0,12565000000.0,,
1984-11-27,5.68,8169000000.0,20734000000.0,12565000000.0,,
1984-11-28,5.66,8169000000.0,20734000000.0,12565000000.0,,
1984-11-29,5.61,8169000000.0,20734000000.0,12565000000.0,,
1984-11-30,5.55,8169000000.0,20734000000.0,12565000000.0,,
1984-12-03,5.57,8169000000.0,20734000000.0,12565000000.0,,
1984-12-04,5.54,8169000000.0,20734000000.0,12565000000.0,,
1984-12-05,5.54,8169000000.0,20734000000.0,12565000000.0,,
1984-12-06,5.54,8169000000.0,20734000000.0,12565000000.0,,
1984-12-07,5.53,8169000000.0,20734000000.0,12565000000.0,,
1984-12-10,5.55,8169000000.0,20734000000.0,12565000000.0,,
1984-12-11,5.57,8169000000.0,20734000000.0,12565000000.0,,
1984-12-12,5.55,8169000000.0,20734000000.0,12565000000.0,,
1984-12-13,5.55,8169000000.0,20734000000.0,12565000000.0,,
1984-12-14,5.65,8169000000.0,20734000000.0,12565000000.0,,
1984-12-17,5.74,8169000000.0,20734000000.0,12565000000.0,,
1984-12-18,5.91,8169000000.0,20734000000.0,12565000000.0,,
1984-12-19,5.9,8169000000.0,20734000000.0,12565000000.0,,
1984-12-20,5.82,8169000000.0,20734000000.0,12565000000.0,,
1984-12-21,5.83,8169000000.0,20734000000.0,12565000000.0,,
1984-12-24,5.86,8169000000.0,20734000000.0,12565000000.0,,
1984-12-26,5.88,8169000000.0,20734000000.0,12565000000.0,,
1984-12-27,5.85,8169000000.0,20734000000.0,12565000000.0,,
1984-12-28,5.84,8169000000.0,20734000000.0,12565000000.0,,
1984-12-31,5.9,8169000000.0,20734000000.0,12565000000.0,,
1985-01-02,5.9,8169000000.0,20734000000.0,12565000000.0,,
1985-01-03,5.88,8169000000.0,20734000000.0,12565000000.0,,
1985-01-04,5.77,8169000000.0,20734000000.0,12565000000.0,,
1985-01-07,5.73,8169000000.0,20734000000.0,12565000000.0,,
1985-01-08,5.72,8169000000.0,20734000000.0,12565000000.0,,
1985-01-09,5.72,8169000000.0,20734000000.0,12565000000.0,,
1985-01-10,5.74,8169000000.0,20734000000.0,12565000000.0,,
1985-01-11,5.73,8169000000.0,20734000000.0,12565000000.0,,
1985-01-14,5.76,8169000000.0,20734000000.0,12565000000.0,,
1985-01-15,5.77,8169000000.0,20734000000.0,12565000000.0,,
1985-01-16,5.75,8169000000.0,20734000000.0,12565000000.0,,
1985-01-17,5.73,8169000000.0,20734000000.0,12565000000.0,,
1985-01-18,5.73,8169000000.0,20734000000.0,12565000000.0,,
1985-01-21,5.75,8169000000.0,20734000000.0,12565000000.0,,
1985-01-22,5.73,8169000000.0,20734000000.0,12565000000.0,,
1985-01-23,5.74,8169000000.0,20734000000.0,12565000000.0,,
1985-01-24,5.74,8169000000.0,20734000000.0,12565000000.0,,
1985-01-25,5.82,8169000000.0,20734000000.0,12565000000.0,,
1985-01-28,5.89,8169000000.0,20734000000.0,12565000000.0,,
1985-01-29,5.97,8169000000.0,20734000000.0,12565000000.0,,
1985-01-30,6.04,8169000000.0,20734000000.0,12565000000.0,,
1985-01-31,6.06,8169000000.0,20734000000.0,12565000000.0,,
1985-02-01,6.0,8169000000.0,20734000000.0,12565000000.0,,
1985-02-04,6.02,8169000000.0,20734000000.0,12565000000.0,,
1985-02-05,6.02,8169000000.0,20734000000.0,12565000000.0,,
1985-02-06,6.03,8169000000.0,20734000000.0,12565000000.0,,
1985-02-07,6.07,8169000000.0,20734000000.0,12565000000.0,,
1985-02-08,6.07,8169000000.0,20734000000.0,12565000000.0,,
1985-02-11,6.08,8169000000.0,20734000000.0,12565000000.0,,
1985-02-12,6.18,8169000000.0,20734000000.0,12565000000.0,,
1985-02-13,6.27,8169000000.0,20734000000.0,12565000000.0,,
1985-02-14,6.22,8169000000.0,20734000000.0,12565000000.0,,
1985-02-15,6.22,8169000000.0,20734000000.0,12565000000.0,,
1985-02-19,6.23,8169000000.0,20734000000.0,12565000000.0,,
1985-02-20,6.22,8169000000.0,20734000000.0,12565000000.0,,
1985-02-21,6.19,8169000000.0,20734000000.0,12565000000.0,,
1985-02-22,6.07,8169000000.0,20734000000.0,12565000000.0,,
1985-02-25,6.06,8169000000.0,20734000000.0,12565000000.0,,
1985-02-26,6.18,8169000000.0,20734000000.0,12565000000.0,,
1985-02-27,6.21,8169000000.0,20734000000.0,12565000000.0,,
1985-02-28,6.17,8169000000.0,20734000000.0,12565000000.0,,
1985-03-01,6.2,8169000000.0,20734000000.0,12565000000.0,,
1985-03-04,6.18,8169000000.0,20734000000.0,12565000000.0,,
1985-03-05,6.11,8169000000.0,20734000000.0,12565000000.0,,
1985-03-06,6.05,8169000000.0,20734000000.0,12565000000.0,,
1985-03-07,6.09,8169000000.0,20734000000.0,12565000000.0,,
1985-03-08,6.06,8169000000.0,20734000000.0,12565000000.0,,
1985-03-11,6.06,8169000000.0,20734000000.0,12565000000.0,,
1985-03-12,6.14,8169000000.0,20734000000.0,12565000000.0,,
1985-03-13,6.16,8169000000.0,20734000000.0,12565000000.0,,
1985-03-14,6.17,8169000000.0,20734000000.0,12565000000.0,,
1985-03-15,6.19,8169000000.0,20734000000.0,12565000000.0,,
1985-03-18,6.19,8169000000.0,20734000000.0,12565000000.0,,
1985-03-19,6.19,8169000000.0,20734000000.0,12565000000.0,,
1985-03-20,6.17,8169000000.0,20734000000.0,12565000000.0,,
1985-03-21,6.19,8169000000.0,20734000000.0,12565000000.0,,
1985-03-22,6.22,8169000000.0,20734000000.0,12565000000.0,,
1985-03-25,6.18,8169000000.0,20734000000.0,12565000000.0,,
1985-03-26,6.19,8169000000.0,20734000000.0,12565000000.0,,
1985-03-27,6.21,8169000000.0,20734000000.0,12565000000.0,,
1985-03-28,6.18,8169000000.0,20734000000.0,12565000000.0,,
1985-03-29,6.23,8169000000.0,20734000000.0,12565000000.0,,
1985-04-01,6.27,8169000000.0,20734000000.0,12565000000.0,,
1985-04-02,6.32,8169000000.0,20734000000.0,12565000000.0,,
1985-04-03,6.15,8169000000.0,20734000000.0,12565000000.0,,
1985-04-04,6.16,8169000000.0,20734000000.0,12565000000.0,,
1985-04-08,6.11,8169000000.0,20734000000.0,12565000000.0,,
1985-04-09,6.08,8169000000.0,20734000000.0,12565000000.0,,
1985-04-10,6.19,8169000000.0,20734000000.0,12565000000.0,,
1985-04-11,6.25,8169000000.0,20734000000.0,12565000000.0,,
1985-04-12,6.27,8169000000.0,20734000000.0,12565000000.0,,
1985-04-15,6.3,8169000000.0,20734000000.0,12565000000.0,,
1985-04-16,6.35,8169000000.0,20734000000.0,12565000000.0,,
1985-04-17,6.32,8169000000.0,20734000000.0,12565000000.0,,
1985-04-18,6.27,8169000000.0,20734000000.0,12565000000.0,,
1985-04-19,6.26,8169000000.0,20734000000.0,12565000000.0,,
1985-04-22,6.25,8169000000.0,20734000000.0,12565000000.0,,
1985-04-23,6.31,8169000000.0,20734000000.0,12565000000.0,,
1985-04-24,6.35,8169000000.0,20734000000.0,12565000000.0,,
1985-04-25,6.49,8169000000.0,20734000000.0,12565000000.0,,
1985-04-26,6.46,8169000000.0,20734000000.0,12565000000.0,,
1985-04-29,6.38,8169000000.0,20734000000.0,12565000000.0,,
1985-04-30,6.27,8169000000.0,20734000000.0,12565000000.0,,
1985-05-01,6.14,8169000000.0,20734000000.0,12565000000.0,,
1985-05-02,6.21,8169000000.0,20734000000.0,12565000000.0,,
1985-05-03,6.23,8169000000.0,20734000000.0,12565000000.0,,
1985-05-06,6.21,8169000000.0,20734000000.0,12565000000.0,,
1985-05-07,6.23,8169000000.0,20734000000.0,12565000000.0,,
1985-05-08,6.26,8169000000.0,20734000000.0,12565000000.0,,
1985-05-09,6.3,8169000000.0,20734000000.0,12565000000.0,,
1985-05-10,6.43,8169000000.0,20734000000.0,12565000000.0,,
1985-05-13,6.45,8169000000.0,20734000000.0,12565000000.0,,
1985-05-14,6.43,8169000000.0,20734000000.0,12565000000.0,,
1985-05-15,6.48,8169000000.0,20734000000.0,12565000000.0,,
1985-05-16,6.54,8169000000.0,20734000000.0,12565000000.0,,
1985-05-17,6.63,8169000000.0,20734000000.0,12565000000.0,,
1985-05-20,6.66,8169000000.0,20734000000.0,12565000000.0,,
1985-05-21,6.6,8169000000.0,20734000000.0,12565000000.0,,
1985-05-22,6.61,8169000000.0,20734000000.0,12565000000.0,,
1985-05-23,6.6,8169000000.0,20734000000.0,12565000000.0,,
1985-05-24,6.61,8169000000.0,20734000000.0,12565000000.0,,
1985-05-28,6.63,8169000000.0,20734000000.0,12565000000.0,,
1985-05-29,6.59,8169000000.0,20734000000.0,12565000000.0,,
1985-05-30,6.63,8169000000.0,20734000000.0,12565000000.0,,
1985-05-31,6.68,8169000000.0,20734000000.0,12565000000.0,,
1985-06-03,6.73,8169000000.0,20734000000.0,12565000000.0,,
1985-06-04,6.75,8169000000.0,20734000000.0,12565000000.0,,
1985-06-05,6.79,8169000000.0,20734000000.0,12565000000.0,,
1985-06-06,6.82,8169000000.0,20734000000.0,12565000000.0,,
1985-06-07,6.79,8169000000.0,20734000000.0,12565000000.0,,
1985-06-10,6.73,8169000000.0,20734000000.0,12565000000.0,,
1985-06-11,6.64,8169000000.0,20734000000.0,12565000000.0,,
1985-06-12,6.63,8169000000.0,20734000000.0,12565000000.0,,
1985-06-13,6.6,8169000000.0,20734000000.0,12565000000.0,,
1985-06-14,6.6,8169000000.0,20734000000.0,12565000000.0,,
1985-06-17,6.58,8169000000.0,20734000000.0,12565000000.0,,
1985-06-18,6.63,8169000000.0,20734000000.0,12565000000.0,,
1985-06-19,6.66,8169000000.0,20734000000.0,12565000000.0,,
1985-06-20,6.68,8169000000.0,20734000000.0,12565000000.0,,
1985-06-21,6.76,8169000000.0,20734000000.0,12565000000.0,,
1985-06-24,6.79,8169000000.0,20734000000.0,12565000000.0,,
1985-06-25,6.82,8169000000.0,20734000000.0,12565000000.0,,
1985-06-26,6.88,8169000000.0,20734000000.0,12565000000.0,,
1985-06-27,6.93,8169000000.0,20734000000.0,12565000000.0,,
1985-06-28,7.0,8169000000.0,20734000000.0,12565000000.0,,
1985-07-01,7.07,8169000000.0,20734000000.0,12565000000.0,,
1985-07-02,7.07,8169000000.0,20734000000.0,12565000000.0,,
1985-07-03,6.95,8169000000.0,20734000000.0,12565000000.0,,
