date,WFC,WFC_SHE,PB Ratio
2004-03-25,49012805808.6,74310000000.0,0.6595721411465483
2004-03-26,48858407750.4,74310000000.0,0.65749438501413
2004-03-29,49029961148.399994,74310000000.0,0.659803002939039
2004-03-30,48755475711.600006,74310000000.0,0.6561092142591846
2004-03-31,48601077653.399994,74310000000.0,0.6540314581267662
2004-04-01,49094103444.75,74310000000.0,0.6606661747375858
2004-04-02,48545374380.75,74310000000.0,0.6532818514432781
2004-04-05,48562522164.0,74310000000.0,0.6535126115462253
2004-04-06,49025512311.75,74310000000.0,0.6597431343257973
2004-04-07,48665408863.5,74310000000.0,0.654897172163908
2004-04-08,48768295563.0,74310000000.0,0.6562817327815906
2004-04-12,48888330045.75,74310000000.0,0.6578970535022204
2004-04-13,47722280784.75,74310000000.0,0.6422053665018167
2004-04-14,47362177336.5,74310000000.0,0.6373594043399273
2004-04-15,47104960587.75,74310000000.0,0.6338980027957206
2004-04-16,48082384233.0,74310000000.0,0.6470513286637061
2004-04-19,47945201967.0,74310000000.0,0.6452052478401292
2004-04-20,47465064036.0,74310000000.0,0.63874396495761
2004-04-21,48202418715.75,74310000000.0,0.6486666493843359
2004-04-22,48665408863.5,74310000000.0,0.654897172163908
2004-04-23,48356748765.0,74310000000.0,0.6507434903108599
2004-04-26,48356748765.0,74310000000.0,0.6507434903108599
2004-04-27,48956921178.75,74310000000.0,0.6588200939140089
2004-04-28,48271009848.75,74310000000.0,0.6495896897961243
2004-04-29,48373896548.25,74310000000.0,0.6509742504138071
2004-04-30,48408192114.75,74310000000.0,0.6514357706197013
2004-05-03,48854034479.25,74310000000.0,0.6574355332963262
2004-05-04,48922625612.25,74310000000.0,0.6583585737081147
2004-05-05,48545374380.75,74310000000.0,0.6532818514432781
2004-05-06,48150975366.0,74310000000.0,0.6479743690754945
2004-05-07,47242142853.75,82080000000.0,0.5755621692708334
2004-05-10,46984926105.0,82080000000.0,0.5724284369517544
2004-05-11,47242142853.75,82080000000.0,0.5755621692708334
2004-05-12,47928054183.75,82080000000.0,0.5839187887883772
2004-05-13,48099532016.25,82080000000.0,0.5860079436677632
2004-05-14,48871182262.5,82080000000.0,0.595409140625
2004-05-17,48802591129.5,82080000000.0,0.5945734786732456
2004-05-18,49591389159.0,82080000000.0,0.604183591118421
2004-05-19,49471354676.25,82080000000.0,0.6027211827028509
2004-05-20,49728571425.0,82080000000.0,0.6058549150219298
