date,ADBE,ADBE_SHE,PB Ratio
2000-07-17,,603804000000.0,
2000-09-01,8061418360.0,603804000000.0,0.013351051599525673
2000-09-05,7937506520.000001,603804000000.0,0.013145832952415023
2000-09-06,7596748960.0,603804000000.0,0.01258148167286073
2000-09-07,8156735159.999999,603804000000.0,0.013508912097303098
2000-09-08,7975633240.0,603804000000.0,0.013208977151525992
2000-09-11,7580068520.0,603804000000.0,0.01255385608574968
2000-09-12,7315564400.0,603804000000.0,0.012115793204417328
2000-09-13,7501432160.0,603804000000.0,0.012423621175083305
2000-09-14,7468071280.0,603804000000.0,0.012368370000861207
2000-09-15,7901762719.999999,603804000000.0,0.013086635265748487
2000-09-18,8459366000.0,603804000000.0,0.014010119177746421
2000-09-19,9107520240.0,603804000000.0,0.015083570562632907
2000-09-20,9398236480.0,603804000000.0,0.015565045080854052
2000-09-21,9352961000.0,603804000000.0,0.015490061344409776
2000-09-22,8909737880.0,603804000000.0,0.014756010029744752
2000-09-25,8795357720.0,603804000000.0,0.014566577432411841
2000-09-26,9014586360.0,603804000000.0,0.01492965657729992
2000-09-27,8838250280.0,603804000000.0,0.014637614656411684
2000-09-28,9562657960.0,603804000000.0,0.01583735443952011
2000-09-29,9248112520.0,603804000000.0,0.015316414796854609
2000-10-02,9710399000.0,603804000000.0,0.016082038211075116
2000-10-03,9736611120.0,603804000000.0,0.016125449847963907
2000-10-04,9412534000.0,603804000000.0,0.015588724155520666
2000-10-05,8847781960.0,603804000000.0,0.014653400706189425
2000-10-06,8795357720.0,603804000000.0,0.014566577432411841
2000-10-09,8916886640.0,603804000000.0,0.014767849567078058
2000-10-10,8559448640.0,603804000000.0,0.014175872700412716
2000-10-11,8976459640.0,603804000000.0,0.014866512378188949
2000-10-12,7792148400.000001,603804000000.0,0.012905095693304452
2000-10-13,8645233760.0,603804000000.0,0.014317947148412398
2000-10-16,8447451400.000001,673684000000.0,0.012539189590371749
2000-10-17,7918443159.999999,673684000000.0,0.011753942738732105
2000-10-18,7689682840.000001,673684000000.0,0.011414376532617667
2000-10-19,8194861880.0,673684000000.0,0.01216425190445372
2000-10-20,8344985840.000001,673684000000.0,0.012387092227216323
2000-10-23,8373580880.0,673684000000.0,0.012429538002980627
2000-10-24,8054269599.999999,673684000000.0,0.011955560173612554
2000-10-25,8042355000.0,673684000000.0,0.011937874433710761
2000-10-26,8630936240.0,673684000000.0,0.01281154998485937
2000-10-27,8914503720.0,673684000000.0,0.013232470594522061
2000-10-30,8294944520.000001,673684000000.0,0.012312812119628789
2000-10-31,9062244760.0,673684000000.0,0.013451773769304303
2000-11-01,9205219960.0,673684000000.0,0.013664002648125827
2000-11-02,9629379720.0,673684000000.0,0.014293614988629685
2000-11-03,9612699280.0,673684000000.0,0.014268854952767173
2000-11-06,9920095960.0,673684000000.0,0.01472514704223345
2000-11-07,9800949960.0,673684000000.0,0.014548289643215513
2000-11-08,9562657960.0,673684000000.0,0.01419457484517964
2000-11-09,9910564280.0,673684000000.0,0.014710998450312016
2000-11-10,9226666240.0,673684000000.0,0.013695836979949057
2000-11-13,8585660760.0,673684000000.0,0.012744344173232555
2000-11-14,9724696520.0,673684000000.0,0.014435100907844034
2000-11-15,9672272280.0,673684000000.0,0.014357283652276141
2000-11-16,9710399000.0,673684000000.0,0.01441387801996188
2000-11-17,9860522960.0,673684000000.0,0.014636718342724482
2000-11-20,9055096000.0,673684000000.0,0.013441162325363227
2000-11-21,9531680000.0,673684000000.0,0.014148591921434975
2000-11-22,8616638720.0,673684000000.0,0.012790327096977219
2000-11-24,9040798480.0,673684000000.0,0.013419939437481074
2000-11-27,8199627719.999999,673684000000.0,0.012171326200414436
2000-11-28,7718277880.0,673684000000.0,0.011456822308381971
2000-11-29,7663470719.999999,673684000000.0,0.011375467904833719
2000-11-30,7551473480.0,673684000000.0,0.01120922194975686
2000-12-01,8020908719.999999,673684000000.0,0.011906040101887531
2000-12-04,8169854340.0,673684000000.0,0.012127131325666039
2000-12-05,9204590520.0,673684000000.0,0.01366306832283385
