date,close price,IEX_SHE,IEX_TA,IEX_TL,market cap,PB Ratio
1989-08-29,3.04,-23300000.0,133700000.0,157000000.0,166288000.0,-7.136824034334764
1989-08-30,3.04,-23300000.0,133700000.0,157000000.0,166288000.0,-7.136824034334764
1989-08-31,3.04,-23300000.0,133700000.0,157000000.0,166288000.0,-7.136824034334764
1989-09-01,3.06,-23300000.0,133700000.0,157000000.0,167382000.0,-7.183776824034335
1989-09-05,3.09,-23300000.0,133700000.0,157000000.0,169023000.0,-7.254206008583691
1989-09-06,3.09,-23300000.0,133700000.0,157000000.0,169023000.0,-7.254206008583691
1989-09-07,3.14,-23300000.0,133700000.0,157000000.0,171758000.0,-7.371587982832618
1989-09-08,3.14,-23300000.0,133700000.0,157000000.0,171758000.0,-7.371587982832618
1989-09-11,3.16,-23300000.0,133700000.0,157000000.0,172852000.0,-7.418540772532189
1989-09-12,3.16,-23300000.0,133700000.0,157000000.0,172852000.0,-7.418540772532189
1989-09-13,3.14,-23300000.0,133700000.0,157000000.0,171758000.0,-7.371587982832618
1989-09-14,3.14,-23300000.0,133700000.0,157000000.0,171758000.0,-7.371587982832618
1989-09-15,3.16,-23300000.0,133700000.0,157000000.0,172852000.0,-7.418540772532189
1989-09-18,3.16,-23300000.0,133700000.0,157000000.0,172852000.0,-7.418540772532189
1989-09-19,3.14,-23300000.0,133700000.0,157000000.0,171758000.0,-7.371587982832618
1989-09-20,3.14,-23300000.0,133700000.0,157000000.0,171758000.0,-7.371587982832618
1989-09-21,3.14,-23300000.0,133700000.0,157000000.0,171758000.0,-7.371587982832618
1989-09-22,3.14,-23300000.0,133700000.0,157000000.0,171758000.0,-7.371587982832618
1989-09-25,3.09,-23300000.0,133700000.0,157000000.0,169023000.0,-7.254206008583691
1989-09-26,3.06,-23300000.0,133700000.0,157000000.0,167382000.0,-7.183776824034335
1989-09-27,3.14,-23300000.0,133700000.0,157000000.0,171758000.0,-7.371587982832618
1989-09-28,3.09,-23300000.0,133700000.0,157000000.0,169023000.0,-7.254206008583691
1989-09-29,3.09,-23300000.0,133700000.0,157000000.0,169023000.0,-7.254206008583691
1989-10-02,3.11,-23300000.0,133700000.0,157000000.0,170117000.0,-7.301158798283262
1989-10-03,3.14,-23300000.0,133700000.0,157000000.0,171758000.0,-7.371587982832618
1989-10-04,3.21,-23300000.0,133700000.0,157000000.0,175587000.0,-7.535922746781116
1989-10-05,3.14,-23300000.0,133700000.0,157000000.0,171758000.0,-7.371587982832618
1989-10-06,3.16,-23300000.0,133700000.0,157000000.0,172852000.0,-7.418540772532189
1989-10-09,3.23,-23300000.0,133700000.0,157000000.0,176681000.0,-7.582875536480687
1989-10-10,3.23,-23300000.0,133700000.0,157000000.0,176681000.0,-7.582875536480687
1989-10-11,3.26,-23300000.0,133700000.0,157000000.0,178322000.0,-7.653304721030043
1989-10-12,3.21,-23300000.0,133700000.0,157000000.0,175587000.0,-7.535922746781116
1989-10-13,3.06,-23300000.0,133700000.0,157000000.0,167382000.0,-7.183776824034335
1989-10-16,2.99,-23300000.0,133700000.0,157000000.0,163553000.0,-7.0194420600858365
1989-10-17,2.96,-23300000.0,133700000.0,157000000.0,161912000.0,-6.94901287553648
1989-10-18,2.96,-23300000.0,133700000.0,157000000.0,161912000.0,-6.94901287553648
1989-10-19,2.96,-23300000.0,133700000.0,157000000.0,161912000.0,-6.94901287553648
1989-10-20,3.06,-23300000.0,133700000.0,157000000.0,167382000.0,-7.183776824034335
1989-10-23,3.04,-23300000.0,133700000.0,157000000.0,166288000.0,-7.136824034334764
1989-10-24,2.99,-23300000.0,133700000.0,157000000.0,163553000.0,-7.0194420600858365
1989-10-25,3.01,-23300000.0,133700000.0,157000000.0,164647000.0,-7.066394849785408
1989-10-26,2.96,-23300000.0,133700000.0,157000000.0,161912000.0,-6.94901287553648
1989-10-27,2.96,-23300000.0,133700000.0,157000000.0,161912000.0,-6.94901287553648
1989-10-30,2.94,-23300000.0,133700000.0,157000000.0,160818000.0,-6.90206008583691
1989-10-31,2.94,-23300000.0,133700000.0,157000000.0,160818000.0,-6.90206008583691
1989-11-01,3.01,-23300000.0,133700000.0,157000000.0,164647000.0,-7.066394849785408
1989-11-02,2.94,-23300000.0,133700000.0,157000000.0,160818000.0,-6.90206008583691
1989-11-03,2.94,-23300000.0,133700000.0,157000000.0,160818000.0,-6.90206008583691
1989-11-06,2.91,-23300000.0,133700000.0,157000000.0,159177000.0,-6.831630901287554
1989-11-07,2.91,-23300000.0,133700000.0,157000000.0,159177000.0,-6.831630901287554
1989-11-08,2.96,-23300000.0,133700000.0,157000000.0,161912000.0,-6.94901287553648
1989-11-09,2.96,-23300000.0,133700000.0,157000000.0,161912000.0,-6.94901287553648
1989-11-10,2.99,-23300000.0,133700000.0,157000000.0,163553000.0,-7.0194420600858365
1989-11-13,2.96,-23300000.0,133700000.0,157000000.0,161912000.0,-6.94901287553648
1989-11-14,2.96,-23300000.0,133700000.0,157000000.0,161912000.0,-6.94901287553648
1989-11-15,3.01,-23300000.0,133700000.0,157000000.0,164647000.0,-7.066394849785408
1989-11-16,2.96,-23300000.0,133700000.0,157000000.0,161912000.0,-6.94901287553648
1989-11-17,2.96,-23300000.0,133700000.0,157000000.0,161912000.0,-6.94901287553648
1989-11-20,2.99,-23300000.0,133700000.0,157000000.0,163553000.0,-7.0194420600858365
1989-11-21,2.96,-23300000.0,133700000.0,157000000.0,161912000.0,-6.94901287553648
1989-11-22,3.06,-23300000.0,133700000.0,157000000.0,167382000.0,-7.183776824034335
1989-11-24,3.06,-23300000.0,133700000.0,157000000.0,167382000.0,-7.183776824034335
1989-11-27,3.06,-23300000.0,133700000.0,157000000.0,167382000.0,-7.183776824034335
1989-11-28,3.14,-23300000.0,133700000.0,157000000.0,171758000.0,-7.371587982832618
1989-11-29,3.14,-23300000.0,133700000.0,157000000.0,171758000.0,-7.371587982832618
1989-11-30,3.11,-23300000.0,133700000.0,157000000.0,170117000.0,-7.301158798283262
1989-12-01,3.04,-23300000.0,133700000.0,157000000.0,166288000.0,-7.136824034334764
1989-12-04,3.09,-23300000.0,133700000.0,157000000.0,169023000.0,-7.254206008583691
1989-12-05,3.04,-23300000.0,133700000.0,157000000.0,166288000.0,-7.136824034334764
1989-12-06,2.99,-23300000.0,133700000.0,157000000.0,163553000.0,-7.0194420600858365
1989-12-07,2.99,-23300000.0,133700000.0,157000000.0,163553000.0,-7.0194420600858365
1989-12-08,3.06,-23300000.0,133700000.0,157000000.0,167382000.0,-7.183776824034335
1989-12-11,2.99,-23300000.0,133700000.0,157000000.0,163553000.0,-7.0194420600858365
1989-12-12,3.01,-23300000.0,133700000.0,157000000.0,164647000.0,-7.066394849785408
1989-12-13,2.91,-23300000.0,133700000.0,157000000.0,159177000.0,-6.831630901287554
1989-12-14,2.99,-23300000.0,133700000.0,157000000.0,163553000.0,-7.0194420600858365
1989-12-15,3.04,-23300000.0,133700000.0,157000000.0,166288000.0,-7.136824034334764
1989-12-18,3.06,-23300000.0,133700000.0,157000000.0,167382000.0,-7.183776824034335
1989-12-19,3.06,-23300000.0,133700000.0,157000000.0,167382000.0,-7.183776824034335
1989-12-20,3.01,-23300000.0,133700000.0,157000000.0,164647000.0,-7.066394849785408
1989-12-21,3.01,-23300000.0,133700000.0,157000000.0,164647000.0,-7.066394849785408
1989-12-22,3.06,-23300000.0,133700000.0,157000000.0,167382000.0,-7.183776824034335
1989-12-26,3.09,-23300000.0,133700000.0,157000000.0,169023000.0,-7.254206008583691
1989-12-27,3.11,-23300000.0,133700000.0,157000000.0,170117000.0,-7.301158798283262
1989-12-28,3.09,-23300000.0,133700000.0,157000000.0,169023000.0,-7.254206008583691
1989-12-29,3.33,-23300000.0,133700000.0,157000000.0,182151000.0,-7.817639484978541
1990-01-02,3.36,-23300000.0,133700000.0,157000000.0,183792000.0,-7.888068669527897
1990-01-03,3.36,-23300000.0,133700000.0,157000000.0,183792000.0,-7.888068669527897
1990-01-04,3.26,-23300000.0,133700000.0,157000000.0,178322000.0,-7.653304721030043
1990-01-05,3.23,-23300000.0,133700000.0,157000000.0,176681000.0,-7.582875536480687
1990-01-08,3.28,-23300000.0,133700000.0,157000000.0,179416000.0,-7.700257510729614
1990-01-09,3.23,-23300000.0,133700000.0,157000000.0,176681000.0,-7.582875536480687
1990-01-10,3.21,-23300000.0,133700000.0,157000000.0,175587000.0,-7.535922746781116
1990-01-11,3.11,-23300000.0,133700000.0,157000000.0,170117000.0,-7.301158798283262
1990-01-12,3.09,-23300000.0,133700000.0,157000000.0,169023000.0,-7.254206008583691
1990-01-15,3.09,-23300000.0,133700000.0,157000000.0,169023000.0,-7.254206008583691
1990-01-16,3.11,-23300000.0,133700000.0,157000000.0,170117000.0,-7.301158798283262
1990-01-17,3.09,-23300000.0,133700000.0,157000000.0,169023000.0,-7.254206008583691
1990-01-18,3.04,-23300000.0,133700000.0,157000000.0,166288000.0,-7.136824034334764
1990-01-19,3.04,-23300000.0,133700000.0,157000000.0,166288000.0,-7.136824034334764
1990-01-22,3.04,-23300000.0,133700000.0,157000000.0,166288000.0,-7.136824034334764
1990-01-23,2.72,-23300000.0,133700000.0,157000000.0,148784000.0,-6.385579399141631
1990-01-24,2.67,-23300000.0,133700000.0,157000000.0,146049000.0,-6.268197424892704
1990-01-25,2.62,-23300000.0,133700000.0,157000000.0,143314000.0,-6.150815450643777
1990-01-26,2.47,-23300000.0,133700000.0,157000000.0,135109000.0,-5.798669527896996
1990-01-29,2.37,-23300000.0,133700000.0,157000000.0,129639000.0,-5.563905579399141
1990-01-30,2.1,-23300000.0,133700000.0,157000000.0,114870000.0,-4.9300429184549355
1990-01-31,2.17,-23300000.0,133700000.0,157000000.0,118699000.0,-5.094377682403434
1990-02-01,2.15,-23300000.0,133700000.0,157000000.0,117605000.0,-5.047424892703862
1990-02-02,2.17,-23300000.0,133700000.0,157000000.0,118699000.0,-5.094377682403434
1990-02-05,2.17,-23300000.0,133700000.0,157000000.0,118699000.0,-5.094377682403434
1990-02-06,2.3,-23300000.0,133700000.0,157000000.0,125810000.0,-5.399570815450644
1990-02-07,2.49,-23300000.0,133700000.0,157000000.0,136203000.0,-5.8456223175965665
1990-02-08,2.54,-23300000.0,133700000.0,157000000.0,138938000.0,-5.963004291845493
1990-02-09,2.52,-23300000.0,133700000.0,157000000.0,137844000.0,-5.916051502145923
1990-02-12,2.47,-23300000.0,133700000.0,157000000.0,135109000.0,-5.798669527896996
1990-02-13,2.4,-23300000.0,133700000.0,157000000.0,131280000.0,-5.634334763948498
1990-02-14,2.32,-23300000.0,133700000.0,157000000.0,126904000.0,-5.446523605150214
1990-02-15,2.25,-23300000.0,133700000.0,157000000.0,123075000.0,-5.282188841201717
1990-02-16,2.22,-23300000.0,133700000.0,157000000.0,121434000.0,-5.211759656652361
1990-02-20,2.25,-23300000.0,133700000.0,157000000.0,123075000.0,-5.282188841201717
1990-02-21,2.2,-23300000.0,133700000.0,157000000.0,120340000.0,-5.16480686695279
1990-02-22,2.3,-23300000.0,133700000.0,157000000.0,125810000.0,-5.399570815450644
1990-02-23,2.3,-23300000.0,133700000.0,157000000.0,125810000.0,-5.399570815450644
1990-02-26,2.25,-23300000.0,133700000.0,157000000.0,123075000.0,-5.282188841201717
1990-02-27,2.25,-23300000.0,133700000.0,157000000.0,123075000.0,-5.282188841201717
1990-02-28,2.35,-23300000.0,133700000.0,157000000.0,128545000.0,-5.5169527896995705
1990-03-01,2.35,-23300000.0,133700000.0,157000000.0,128545000.0,-5.5169527896995705
1990-03-02,2.37,-23300000.0,133700000.0,157000000.0,129639000.0,-5.563905579399141
1990-03-05,2.37,-23300000.0,133700000.0,157000000.0,129639000.0,-5.563905579399141
1990-03-06,2.37,-23300000.0,133700000.0,157000000.0,129639000.0,-5.563905579399141
1990-03-07,2.37,-23300000.0,133700000.0,157000000.0,129639000.0,-5.563905579399141
1990-03-08,2.42,-23300000.0,133700000.0,157000000.0,132374000.0,-5.681287553648069
1990-03-09,2.49,-23300000.0,133700000.0,157000000.0,136203000.0,-5.8456223175965665
1990-03-12,2.54,-23300000.0,133700000.0,157000000.0,138938000.0,-5.963004291845493
1990-03-13,2.57,-23300000.0,133700000.0,157000000.0,140579000.0,-6.033433476394849
1990-03-14,2.49,-23300000.0,133700000.0,157000000.0,136203000.0,-5.8456223175965665
1990-03-15,2.49,-23300000.0,133700000.0,157000000.0,136203000.0,-5.8456223175965665
1990-03-16,2.52,-23300000.0,133700000.0,157000000.0,137844000.0,-5.916051502145923
1990-03-19,2.59,-23300000.0,133700000.0,157000000.0,141673000.0,-6.080386266094421
1990-03-20,2.57,-23300000.0,133700000.0,157000000.0,140579000.0,-6.033433476394849
1990-03-21,2.52,-23300000.0,133700000.0,157000000.0,137844000.0,-5.916051502145923
1990-03-22,2.49,-23300000.0,133700000.0,157000000.0,136203000.0,-5.8456223175965665
1990-03-23,2.49,-23300000.0,133700000.0,157000000.0,136203000.0,-5.8456223175965665
1990-03-26,2.49,-23300000.0,133700000.0,157000000.0,136203000.0,-5.8456223175965665
1990-03-27,2.49,-23300000.0,133700000.0,157000000.0,136203000.0,-5.8456223175965665
1990-03-28,2.44,-23300000.0,133700000.0,157000000.0,133468000.0,-5.72824034334764
1990-03-29,2.47,-23300000.0,133700000.0,157000000.0,135109000.0,-5.798669527896996
1990-03-30,2.47,-23300000.0,133700000.0,157000000.0,135109000.0,-5.798669527896996
1990-04-02,2.47,-23300000.0,133700000.0,157000000.0,135109000.0,-5.798669527896996
1990-04-03,2.47,-23300000.0,133700000.0,157000000.0,135109000.0,-5.798669527896996
1990-04-04,2.47,-23300000.0,133700000.0,157000000.0,135109000.0,-5.798669527896996
1990-04-05,2.47,-23300000.0,133700000.0,157000000.0,135109000.0,-5.798669527896996
1990-04-06,2.47,-23300000.0,133700000.0,157000000.0,135109000.0,-5.798669527896996
1990-04-09,2.49,-23300000.0,133700000.0,157000000.0,136203000.0,-5.8456223175965665
1990-04-10,2.57,-23300000.0,133700000.0,157000000.0,140579000.0,-6.033433476394849
1990-04-11,2.57,-23300000.0,133700000.0,157000000.0,140579000.0,-6.033433476394849
1990-04-12,2.62,-23300000.0,133700000.0,157000000.0,143314000.0,-6.150815450643777
1990-04-16,2.57,-23300000.0,133700000.0,157000000.0,140579000.0,-6.033433476394849
1990-04-17,2.57,-23300000.0,133700000.0,157000000.0,140579000.0,-6.033433476394849
1990-04-18,2.59,-23300000.0,133700000.0,157000000.0,141673000.0,-6.080386266094421
1990-04-19,2.57,-23300000.0,133700000.0,157000000.0,140579000.0,-6.033433476394849
1990-04-20,2.57,-23300000.0,133700000.0,157000000.0,140579000.0,-6.033433476394849
1990-04-23,2.57,-23300000.0,133700000.0,157000000.0,140579000.0,-6.033433476394849
1990-04-24,2.57,-23300000.0,133700000.0,157000000.0,140579000.0,-6.033433476394849
1990-04-25,2.67,-23300000.0,133700000.0,157000000.0,146049000.0,-6.268197424892704
1990-04-26,2.64,-23300000.0,133700000.0,157000000.0,144408000.0,-6.197768240343348
1990-04-27,2.67,-23300000.0,133700000.0,157000000.0,146049000.0,-6.268197424892704
1990-04-30,2.72,-23300000.0,133700000.0,157000000.0,148784000.0,-6.385579399141631
1990-05-01,2.74,-23300000.0,133700000.0,157000000.0,149878000.0,-6.4325321888412015
1990-05-02,2.81,-23300000.0,133700000.0,157000000.0,153707000.0,-6.5968669527897
1990-05-03,2.89,-23300000.0,133700000.0,157000000.0,158083000.0,-6.784678111587983
1990-05-04,2.89,-23300000.0,133700000.0,157000000.0,158083000.0,-6.784678111587983
1990-05-07,2.86,-23300000.0,133700000.0,157000000.0,156442000.0,-6.714248927038627
1990-05-08,2.86,-23300000.0,133700000.0,157000000.0,156442000.0,-6.714248927038627
1990-05-09,2.89,-23300000.0,133700000.0,157000000.0,158083000.0,-6.784678111587983
1990-05-10,2.86,-23300000.0,133700000.0,157000000.0,156442000.0,-6.714248927038627
1990-05-11,2.91,-23300000.0,133700000.0,157000000.0,159177000.0,-6.831630901287554
1990-05-14,2.91,-23300000.0,133700000.0,157000000.0,159177000.0,-6.831630901287554
1990-05-15,2.89,-23300000.0,133700000.0,157000000.0,158083000.0,-6.784678111587983
1990-05-16,2.84,-23300000.0,133700000.0,157000000.0,155348000.0,-6.667296137339056
1990-05-17,2.86,-23300000.0,133700000.0,157000000.0,156442000.0,-6.714248927038627
1990-05-18,2.84,-23300000.0,133700000.0,157000000.0,155348000.0,-6.667296137339056
1990-05-21,2.84,-23300000.0,133700000.0,157000000.0,155348000.0,-6.667296137339056
1990-05-22,2.84,-23300000.0,133700000.0,157000000.0,155348000.0,-6.667296137339056
1990-05-23,2.86,-23300000.0,133700000.0,157000000.0,156442000.0,-6.714248927038627
1990-05-24,2.91,-23300000.0,133700000.0,157000000.0,159177000.0,-6.831630901287554
1990-05-25,2.96,-23300000.0,133700000.0,157000000.0,161912000.0,-6.94901287553648
1990-05-29,2.96,-23300000.0,133700000.0,157000000.0,161912000.0,-6.94901287553648
1990-05-30,3.01,-23300000.0,133700000.0,157000000.0,164647000.0,-7.066394849785408
1990-05-31,2.96,-23300000.0,133700000.0,157000000.0,161912000.0,-6.94901287553648
1990-06-01,2.96,-23300000.0,133700000.0,157000000.0,161912000.0,-6.94901287553648
1990-06-04,2.96,-23300000.0,133700000.0,157000000.0,161912000.0,-6.94901287553648
1990-06-05,2.91,-23300000.0,133700000.0,157000000.0,159177000.0,-6.831630901287554
1990-06-06,2.94,-23300000.0,133700000.0,157000000.0,160818000.0,-6.90206008583691
1990-06-07,2.96,-23300000.0,133700000.0,157000000.0,161912000.0,-6.94901287553648
1990-06-08,2.96,-23300000.0,133700000.0,157000000.0,161912000.0,-6.94901287553648
1990-06-11,2.96,-23300000.0,133700000.0,157000000.0,161912000.0,-6.94901287553648
1990-06-12,3.06,-23300000.0,133700000.0,157000000.0,167382000.0,-7.183776824034335
1990-06-13,3.04,-23300000.0,133700000.0,157000000.0,166288000.0,-7.136824034334764
1990-06-14,3.06,-23300000.0,133700000.0,157000000.0,167382000.0,-7.183776824034335
1990-06-15,3.04,-23300000.0,133700000.0,157000000.0,166288000.0,-7.136824034334764
1990-06-18,3.01,-23300000.0,133700000.0,157000000.0,164647000.0,-7.066394849785408
1990-06-19,2.99,-23300000.0,133700000.0,157000000.0,163553000.0,-7.0194420600858365
1990-06-20,2.91,-23300000.0,133700000.0,157000000.0,159177000.0,-6.831630901287554
1990-06-21,2.91,-23300000.0,133700000.0,157000000.0,159177000.0,-6.831630901287554
1990-06-22,2.96,-23300000.0,133700000.0,157000000.0,161912000.0,-6.94901287553648
1990-06-25,2.96,-23300000.0,133700000.0,157000000.0,161912000.0,-6.94901287553648
1990-06-26,2.99,-23300000.0,133700000.0,157000000.0,163553000.0,-7.0194420600858365
1990-06-27,2.96,-23300000.0,133700000.0,157000000.0,161912000.0,-6.94901287553648
1990-06-28,2.96,-23300000.0,133700000.0,157000000.0,161912000.0,-6.94901287553648
1990-06-29,3.11,-23300000.0,133700000.0,157000000.0,170117000.0,-7.301158798283262
1990-07-02,3.16,-23300000.0,133700000.0,157000000.0,172852000.0,-7.418540772532189
1990-07-03,3.09,-23300000.0,133700000.0,157000000.0,169023000.0,-7.254206008583691
1990-07-05,3.09,-23300000.0,133700000.0,157000000.0,169023000.0,-7.254206008583691
1990-07-06,3.01,-23300000.0,133700000.0,157000000.0,164647000.0,-7.066394849785408
1990-07-09,3.04,-23300000.0,133700000.0,157000000.0,166288000.0,-7.136824034334764
1990-07-10,3.04,-23300000.0,133700000.0,157000000.0,166288000.0,-7.136824034334764
1990-07-11,3.06,-23300000.0,133700000.0,157000000.0,167382000.0,-7.183776824034335
1990-07-12,3.11,-23300000.0,133700000.0,157000000.0,170117000.0,-7.301158798283262
1990-07-13,3.11,-23300000.0,133700000.0,157000000.0,170117000.0,-7.301158798283262
1990-07-16,3.16,-23300000.0,133700000.0,157000000.0,172852000.0,-7.418540772532189
1990-07-17,3.16,-23300000.0,133700000.0,157000000.0,172852000.0,-7.418540772532189
1990-07-18,3.11,-23300000.0,133700000.0,157000000.0,170117000.0,-7.301158798283262
1990-07-19,3.11,-23300000.0,133700000.0,157000000.0,170117000.0,-7.301158798283262
1990-07-20,3.11,-23300000.0,133700000.0,157000000.0,170117000.0,-7.301158798283262
1990-07-23,3.11,-23300000.0,133700000.0,157000000.0,170117000.0,-7.301158798283262
1990-07-24,3.11,-23300000.0,133700000.0,157000000.0,170117000.0,-7.301158798283262
1990-07-25,3.09,-23300000.0,133700000.0,157000000.0,169023000.0,-7.254206008583691
1990-07-26,3.11,-23300000.0,133700000.0,157000000.0,170117000.0,-7.301158798283262
1990-07-27,3.11,-23300000.0,133700000.0,157000000.0,170117000.0,-7.301158798283262
1990-07-30,3.09,-23300000.0,133700000.0,157000000.0,169023000.0,-7.254206008583691
1990-07-31,3.11,-23300000.0,133700000.0,157000000.0,170117000.0,-7.301158798283262
1990-08-01,3.09,-23300000.0,133700000.0,157000000.0,169023000.0,-7.254206008583691
1990-08-02,3.04,-23300000.0,133700000.0,157000000.0,166288000.0,-7.136824034334764
1990-08-03,3.01,-23300000.0,133700000.0,157000000.0,164647000.0,-7.066394849785408
1990-08-06,2.89,-23300000.0,133700000.0,157000000.0,158083000.0,-6.784678111587983
1990-08-07,2.77,-23300000.0,133700000.0,157000000.0,151519000.0,-6.502961373390558
1990-08-08,2.69,-23300000.0,133700000.0,157000000.0,147143000.0,-6.315150214592275
1990-08-09,2.74,-23300000.0,133700000.0,157000000.0,149878000.0,-6.4325321888412015
1990-08-10,2.72,-23300000.0,133700000.0,157000000.0,148784000.0,-6.385579399141631
1990-08-13,2.69,-23300000.0,133700000.0,157000000.0,147143000.0,-6.315150214592275
1990-08-14,2.69,-23300000.0,133700000.0,157000000.0,147143000.0,-6.315150214592275
1990-08-15,2.74,-23300000.0,133700000.0,157000000.0,149878000.0,-6.4325321888412015
1990-08-16,2.77,-23300000.0,133700000.0,157000000.0,151519000.0,-6.502961373390558
1990-08-17,2.77,-23300000.0,133700000.0,157000000.0,151519000.0,-6.502961373390558
1990-08-20,2.77,-23300000.0,133700000.0,157000000.0,151519000.0,-6.502961373390558
