date,MHK,MHK_SHE,PB Ratio
2003-10-20,4795505520.0,1897494000.0,2.527283627774317
2003-10-21,4677890000.0,1897494000.0,2.4652989680072768
2003-10-22,4605716840.0,1897494000.0,2.427262926786593
2003-10-23,4736697760.0,1897494000.0,2.496291297890797
2003-10-24,4733356410.0,1897494000.0,2.494530370056506
2003-10-27,4778130500.0,1897494000.0,2.5181268030360044
2003-10-28,4937847030.0,1897494000.0,2.60229915351511
2003-10-29,4963241290.0,1897494000.0,2.615682205055721
2003-10-30,4919135470.0,1897494000.0,2.5924379576430807
2003-10-31,4953217240.0,1897494000.0,2.6103994215528483
2003-11-03,5000664410.0,1897494000.0,2.6354045967997792
2003-11-04,4954553780.0,1897494000.0,2.6111037926865643
2003-11-05,5004005760.0,1897494000.0,2.63716552463407
2003-11-06,5010688460.0,1897494000.0,2.640687380302652
2003-11-07,4965914370.0,1897494000.0,2.6170909473231534
2003-11-10,4897750830.0,1897494000.0,2.581168019503619
2003-11-11,4867010410.0,1897494000.0,2.5649674834281426
2003-11-12,4948539350.0,1897494000.0,2.6079341225848407
2003-11-13,4947202810.0,1897494000.0,2.6072297514511247
2003-11-14,4895077750.0,1897494000.0,2.579759277236186
2003-11-17,4842952690.0,1897494000.0,2.552288803021248
2003-11-18,4814217080.0,1897494000.0,2.5371448236463463
2003-11-19,4810875730.0,1897494000.0,2.535383895812055
2003-11-20,4795505520.0,1897494000.0,2.527283627774317
2003-11-21,4784144930.0,1897494000.0,2.521296473137728
2003-11-24,4811544000.0,1897494000.0,2.5357360813789134
2003-11-25,4848967120.0,1897494000.0,2.5554584731229717
2003-11-26,4810875730.0,1897494000.0,2.535383895812055
2003-11-28,4816890160.0,1897494000.0,2.538553565913779
2003-12-01,4923813360.0,1897494000.0,2.594903256611088
2003-12-02,4883717160.0,1897494000.0,2.573772122599597
2003-12-03,4842284420.0,1897494000.0,2.55193661745439
2003-12-04,4808870920.0,1897494000.0,2.534327339111481
2003-12-05,4760755480.0,1897494000.0,2.5089699782976917
2003-12-08,4731351600.0,1897494000.0,2.4934738133559318
2003-12-09,4677890000.0,1897494000.0,2.4652989680072768
2003-12-10,4554928320.0,1897494000.0,2.4004968237053714
2003-12-11,4641803420.0,1897494000.0,2.446280947396935
2003-12-12,4594356250.0,1897494000.0,2.421275772150004
2003-12-15,4570966800.0,1897494000.0,2.4089492773099677
2003-12-16,4623760130.0,1897494000.0,2.436771937091764
2003-12-17,4646481310.0,1897494000.0,2.4487462463649425
2003-12-18,4691255400.0,1897494000.0,2.4723426793444405
2003-12-19,4687914050.0,1897494000.0,2.47058175151015
2003-12-22,4709966960.0,1897494000.0,2.4822038752164697
2003-12-23,4728010250.0,1897494000.0,2.4917128855216406
2003-12-24,4691255400.0,1897494000.0,2.4723426793444405
2003-12-26,4724668900.0,1897494000.0,2.48995195768735
2003-12-29,4741375650.0,1897494000.0,2.4987565968588044
2003-12-30,4736697760.0,1897494000.0,2.496291297890797
2003-12-31,4713976580.0,1897494000.0,2.4843169886176186
2004-01-02,4751399700.0,1897494000.0,2.504039380361677
2004-01-05,4731351600.0,1897494000.0,2.4934738133559318
2004-01-06,4715981390.0,1897494000.0,2.4853735453181933
2004-01-07,4751399700.0,1897494000.0,2.504039380361677
2004-01-08,4744717000.0,1897494000.0,2.500517524693095
2004-01-09,4730683330.0,1897494000.0,2.4931216277890735
2004-01-12,4780803580.0,1897494000.0,2.519535545303437
2004-01-13,4744717000.0,1897494000.0,2.500517524693095
2004-01-14,4774120880.0,1897494000.0,2.516013689634855
2004-01-15,4776793960.0,1897494000.0,2.517422431902288
2004-01-16,4798178600.0,1897494000.0,2.5286923700417496
2004-01-20,4758750670.0,1897494000.0,2.507913421597117
2004-01-21,4856318090.0,1897494000.0,2.559332514358412
2004-01-22,4884385430.0,1897494000.0,2.5741243081664553
2004-01-23,4849635390.0,1897494000.0,2.55581065868983
2004-01-26,4846294040.0,1897494000.0,2.5540497308555388
2004-01-27,4811544000.0,1897494000.0,2.5357360813789134
2004-01-28,4818894970.0,1897494000.0,2.5396101226143535
2004-01-29,4696601560.0,1897494000.0,2.475160163879306
2004-01-30,4649822660.0,1897494000.0,2.4505071741992333
2004-02-02,4808202650.0,1897494000.0,2.5339751535446227
2004-02-03,4804861300.0,1897494000.0,2.5322142257103315
2004-02-04,4783476660.0,1897494000.0,2.52094428757087
2004-02-05,4908443150.0,1897494000.0,2.58680298857335
2004-02-06,5322102280.0,1897494000.0,2.804805854458565
2004-02-09,5379573500.0,1897494000.0,2.8350938132083687
2004-02-10,5403631220.0,1897494000.0,2.847772493615263
2004-02-11,5473131300.0,1897494000.0,2.884399792568514
2004-02-12,5540626570.0,1897494000.0,2.9199705348211906
2004-02-13,5509217880.0,1897494000.0,2.903417813178856
2004-02-17,5535280410.0,1897494000.0,2.917153050286325
2004-02-18,5439717800.0,1897494000.0,2.8667905142256047
2004-02-19,5392938900.0,1897494000.0,2.842137524545532
2004-02-20,5382914850.0,1897494000.0,2.8368547410426594
2004-02-23,5364203290.0,1897494000.0,2.8269935451706303
