date,close price,KMI_SHE,KMI_TA,KMI_TL,market cap,PB Ratio
2011-05-11,28.31,3298000000.0,28406000000.0,16795000000.0,25752967731.89,7.808662138232262
2011-05-12,28.45,3298000000.0,28406000000.0,16795000000.0,25880322570.55,7.847277917086113
2011-05-13,27.93,3298000000.0,28406000000.0,16795000000.0,25407290312.67,7.703847881343238
2011-05-16,27.54,3298000000.0,28406000000.0,16795000000.0,25052516119.26,7.596275354536082
2011-05-17,27.5,3298000000.0,28406000000.0,16795000000.0,25016129022.5,7.585242274863553
2011-05-18,27.56,3298000000.0,28406000000.0,16795000000.0,25070709667.64,7.601791894372346
2011-05-19,28.29,3298000000.0,28406000000.0,16795000000.0,25734774183.51,7.803145598395997
2011-05-20,28.5,3298000000.0,28406000000.0,16795000000.0,25925806441.5,7.861069266676774
2011-05-23,28.33,3298000000.0,28406000000.0,16795000000.0,25771161280.269997,7.814178678068525
2011-05-24,29.06,3298000000.0,28406000000.0,16795000000.0,26435225796.14,8.015532382092177
2011-05-25,29.02,3298000000.0,28406000000.0,16795000000.0,26398838699.38,8.00449930241965
2011-05-26,28.69,3298000000.0,28406000000.0,16795000000.0,26098645151.11,7.913476395121286
2011-05-27,29.18,3298000000.0,28406000000.0,16795000000.0,26544387086.42,8.048631621109763
2011-05-31,29.29,3298000000.0,28406000000.0,16795000000.0,26644451602.51,8.078972590209217
2011-06-01,29.0,3298000000.0,28406000000.0,16795000000.0,26380645151.0,7.998982762583384
2011-06-02,29.38,3298000000.0,28406000000.0,16795000000.0,26726322570.219997,8.103797019472406
2011-06-03,29.75,3298000000.0,28406000000.0,16795000000.0,27062903215.25,8.205853006443299
2011-06-06,29.52,3298000000.0,28406000000.0,16795000000.0,26853677408.88,8.142412798326259
2011-06-07,29.79,3298000000.0,28406000000.0,16795000000.0,27099290312.01,8.216886086115828
2011-06-08,29.73,3298000000.0,28406000000.0,16795000000.0,27044709666.87,8.200336466607034
2011-06-09,29.69,3298000000.0,28406000000.0,16795000000.0,27008322570.11,8.189303386934506
2011-06-10,29.53,3298000000.0,28406000000.0,16795000000.0,26862774183.07,8.145171068244391
2011-06-13,29.45,3298000000.0,28406000000.0,16795000000.0,26789999989.55,8.123104908899332
2011-06-14,29.5,3298000000.0,28406000000.0,16795000000.0,26835483860.5,8.136896258489994
2011-06-15,29.36,3298000000.0,28406000000.0,16795000000.0,26708129021.84,8.098280479636143
2011-06-16,29.21,3298000000.0,28406000000.0,16795000000.0,26571677408.99,8.05690643086416
2011-06-17,29.7,3298000000.0,28406000000.0,16795000000.0,27017419344.3,8.192061656852637
2011-06-20,29.61,3298000000.0,28406000000.0,16795000000.0,26935548376.59,8.167237227589448
2011-06-21,29.62,3298000000.0,28406000000.0,16795000000.0,26944645150.780003,8.169995497507582
2011-06-22,29.62,3298000000.0,28406000000.0,16795000000.0,26944645150.780003,8.169995497507582
2011-06-23,29.1,3298000000.0,28406000000.0,16795000000.0,26471612892.9,8.026565461764706
2011-06-24,28.6,3298000000.0,28406000000.0,16795000000.0,26016774183.4,7.888651965858096
2011-06-27,28.26,3298000000.0,28406000000.0,16795000000.0,25707483860.940002,7.794870788641601
2011-06-28,28.3,3298000000.0,28406000000.0,16795000000.0,25743870957.7,7.80590386831413
2011-06-29,28.4,3298000000.0,28406000000.0,16795000000.0,25834838699.6,7.833486567495451
2011-06-30,28.73,3298000000.0,28406000000.0,16795000000.0,26135032247.87,7.9245094747938145
2011-07-01,29.27,3298000000.0,28406000000.0,16795000000.0,0.0,0.0
2011-07-05,29.26,3298000000.0,28406000000.0,16795000000.0,0.0,0.0
2011-07-06,29.11,3298000000.0,28406000000.0,16795000000.0,0.0,0.0
2011-07-07,28.98,3298000000.0,28406000000.0,16795000000.0,0.0,0.0
2011-07-08,28.92,3298000000.0,28406000000.0,16795000000.0,0.0,0.0
2011-07-11,28.36,3298000000.0,28406000000.0,16795000000.0,0.0,0.0
2011-07-12,28.17,3298000000.0,28406000000.0,16795000000.0,0.0,0.0
2011-07-13,28.19,3298000000.0,28406000000.0,16795000000.0,0.0,0.0
2011-07-14,28.03,3298000000.0,28406000000.0,16795000000.0,0.0,0.0
2011-07-15,28.59,3298000000.0,28406000000.0,16795000000.0,0.0,0.0
2011-07-18,28.19,3298000000.0,28406000000.0,16795000000.0,0.0,0.0
2011-07-19,28.35,3298000000.0,28406000000.0,16795000000.0,0.0,0.0
2011-07-20,28.5,3298000000.0,28406000000.0,16795000000.0,0.0,0.0
2011-07-21,28.51,3298000000.0,28406000000.0,16795000000.0,0.0,0.0
2011-07-22,28.36,3298000000.0,28406000000.0,16795000000.0,0.0,0.0
2011-07-25,27.5,3298000000.0,28406000000.0,16795000000.0,0.0,0.0
2011-07-26,27.57,3298000000.0,28406000000.0,16795000000.0,0.0,0.0
2011-07-27,28.18,3298000000.0,28406000000.0,16795000000.0,0.0,0.0
2011-07-28,28.16,3298000000.0,28406000000.0,16795000000.0,0.0,0.0
2011-07-29,28.23,3298000000.0,28406000000.0,16795000000.0,0.0,0.0
2011-08-01,28.23,3298000000.0,28406000000.0,16795000000.0,0.0,0.0
2011-08-02,27.85,3298000000.0,28406000000.0,16795000000.0,0.0,0.0
2011-08-03,27.72,3298000000.0,28406000000.0,16795000000.0,0.0,0.0
2011-08-04,26.47,3427000000.0,28969000000.0,17135000000.0,0.0,0.0
2011-08-05,25.92,3427000000.0,28969000000.0,17135000000.0,0.0,0.0
2011-08-08,23.66,3427000000.0,28969000000.0,17135000000.0,0.0,0.0
2011-08-09,25.92,3427000000.0,28969000000.0,17135000000.0,0.0,0.0
2011-08-10,26.05,3427000000.0,28969000000.0,17135000000.0,0.0,0.0
2011-08-11,27.45,3427000000.0,28969000000.0,17135000000.0,0.0,0.0
2011-08-12,26.77,3427000000.0,28969000000.0,17135000000.0,0.0,0.0
2011-08-15,27.08,3427000000.0,28969000000.0,17135000000.0,0.0,0.0
2011-08-16,26.5,3427000000.0,28969000000.0,17135000000.0,0.0,0.0
2011-08-17,26.28,3427000000.0,28969000000.0,17135000000.0,0.0,0.0
2011-08-18,24.82,3427000000.0,28969000000.0,17135000000.0,0.0,0.0
2011-08-19,23.82,3427000000.0,28969000000.0,17135000000.0,0.0,0.0
2011-08-22,23.76,3427000000.0,28969000000.0,17135000000.0,0.0,0.0
2011-08-23,24.54,3427000000.0,28969000000.0,17135000000.0,0.0,0.0
2011-08-24,24.45,3427000000.0,28969000000.0,17135000000.0,0.0,0.0
2011-08-25,24.45,3427000000.0,28969000000.0,17135000000.0,17295930000.0,5.046959439743215
2011-08-26,24.78,3427000000.0,28969000000.0,17135000000.0,17529372000.0,5.115077910709075
2011-08-29,25.31,3427000000.0,28969000000.0,17135000000.0,17904294000.0,5.224480303472425
2011-08-30,25.37,3427000000.0,28969000000.0,17135000000.0,17946738000.0,5.236865480011672
2011-08-31,25.85,3427000000.0,28969000000.0,17135000000.0,18286290000.0,5.33594689232565
2011-09-01,25.72,3427000000.0,28969000000.0,17135000000.0,18194328000.0,5.30911234315728
2011-09-02,25.19,3427000000.0,28969000000.0,17135000000.0,17819406000.0,5.19970995039393
2011-09-06,25.37,3427000000.0,28969000000.0,17135000000.0,17946738000.0,5.236865480011672
2011-09-07,25.44,3427000000.0,28969000000.0,17135000000.0,17996256000.0,5.251314852640793
2011-09-08,25.4,3427000000.0,28969000000.0,17135000000.0,17967960000.0,5.243058068281296
2011-09-09,24.85,3427000000.0,28969000000.0,17135000000.0,17578890000.0,5.129527283338197
2011-09-12,24.96,3427000000.0,28969000000.0,17135000000.0,17656704000.0,5.152233440326817
2011-09-13,24.97,3427000000.0,28969000000.0,17135000000.0,17663778000.0,5.154297636416691
2011-09-14,25.25,3427000000.0,28969000000.0,17135000000.0,17861850000.0,5.2120951269331774
2011-09-15,25.54,3427000000.0,28969000000.0,17135000000.0,18066996000.0,5.271956813539539
2011-09-16,25.5,3427000000.0,28969000000.0,17135000000.0,18038700000.0,5.263700029180041
2011-09-19,26.68,3427000000.0,28969000000.0,17135000000.0,18873432000.0,5.5072751677852345
2011-09-20,26.7,3427000000.0,28969000000.0,17135000000.0,18887580000.0,5.511403559964984
2011-09-21,26.55,3427000000.0,28969000000.0,17135000000.0,18781470000.0,5.480440618616866
2011-09-22,25.69,3427000000.0,28969000000.0,17135000000.0,18173106000.0,5.3029197548876565
2011-09-23,25.52,3427000000.0,28969000000.0,17135000000.0,18052848000.0,5.26782842135979
2011-09-26,26.34,3427000000.0,28969000000.0,17135000000.0,18632916000.0,5.437092500729501
2011-09-27,27.03,3427000000.0,28969000000.0,17135000000.0,19121022000.0,5.5795220309308435
2011-09-28,26.62,3427000000.0,28969000000.0,17135000000.0,18830988000.0,5.494889991245988
2011-09-29,26.32,3427000000.0,28969000000.0,17135000000.0,18618768000.0,5.4329641085497515
2011-09-30,25.89,3427000000.0,28969000000.0,17135000000.0,18222576901.170002,5.317355384058945
2011-10-03,25.48,3427000000.0,28969000000.0,17135000000.0,17933999978.44,5.233148520116719
2011-10-04,26.05,3427000000.0,28969000000.0,17135000000.0,18335192285.65,5.350216599255909
2011-10-05,26.59,3427000000.0,28969000000.0,17135000000.0,18715269208.27,5.461123200545667
2011-10-06,26.7,3427000000.0,28969000000.0,17135000000.0,18792692285.1,5.48371528599358
2011-10-07,26.34,3427000000.0,28969000000.0,17135000000.0,18539307670.02,5.409777551800409
2011-10-10,26.87,3427000000.0,28969000000.0,17135000000.0,18912346131.11,5.5186303271403565
2011-10-11,26.85,3427000000.0,28969000000.0,17135000000.0,18898269208.05,5.514522675240735
2011-10-12,26.9,3427000000.0,28969000000.0,17135000000.0,18933461515.7,5.524791804989787
2011-10-13,26.92,3427000000.0,28969000000.0,17135000000.0,18947538438.760002,5.528899456889408
2011-10-14,26.89,3427000000.0,28969000000.0,17135000000.0,18926423054.170002,5.522737979039977
2011-10-17,28.19,3427000000.0,28969000000.0,17135000000.0,19841423053.07,5.7897353525153195
2011-10-18,28.06,3427000000.0,28969000000.0,17135000000.0,19749923053.18,5.7630356151677855
2011-10-19,27.58,3427000000.0,28969000000.0,17135000000.0,19412076899.739998,5.664451969576889
2011-10-20,28.23,3427000000.0,28969000000.0,17135000000.0,19869576899.19,5.79795065631456
2011-10-21,29.22,3427000000.0,28969000000.0,17135000000.0,20566384590.66,6.001279425345784
2011-10-24,29.98,3427000000.0,28969000000.0,17135000000.0,21101307666.94,6.157370197531368
2011-10-25,30.11,3427000000.0,28969000000.0,17135000000.0,21192807666.829998,6.184069934878902
2011-10-26,29.66,3427000000.0,28969000000.0,17135000000.0,20876076897.98,6.091647767137438
2011-10-27,29.44,3427000000.0,28969000000.0,17135000000.0,20721230744.32,6.046463596241611
2011-10-28,29.1,3427000000.0,28969000000.0,17135000000.0,20481923052.3,5.976633513948059
2011-10-31,28.6,3427000000.0,28969000000.0,17135000000.0,20129999975.8,5.873942216457543
2011-11-01,27.82,3427000000.0,28969000000.0,17135000000.0,19580999976.46,5.713743792372337
2011-11-02,28.06,3455500000.0,30157400000.0,26701900000.0,19749923053.18,5.7155037051598905
2011-11-03,28.17,3455500000.0,30157400000.0,26701900000.0,19827346130.010002,5.737909457389669
2011-11-04,28.31,3455500000.0,30157400000.0,26701900000.0,19925884591.43,5.766425869318478
2011-11-07,27.96,3455500000.0,30157400000.0,26701900000.0,19679538437.88,5.695134839496455
2011-11-08,28.15,3455500000.0,30157400000.0,26701900000.0,19813269206.95,5.733835684256982
2011-11-09,27.03,3455500000.0,30157400000.0,26701900000.0,19024961515.59,5.5057043888265085
2011-11-10,27.43,3455500000.0,30157400000.0,26701900000.0,19306499976.79,5.587179851480249
2011-11-11,27.57,3455500000.0,30157400000.0,26701900000.0,19405038438.21,5.615696263409058
2011-11-14,27.73,3455500000.0,30157400000.0,26701900000.0,19517653822.69,5.648286448470554
2011-11-15,27.96,3455500000.0,30157400000.0,26701900000.0,19679538437.88,5.695134839496455
2011-11-16,27.77,3455500000.0,30157400000.0,26701900000.0,19545807668.81,5.656433994735929
2011-11-17,28.32,3455500000.0,30157400000.0,26701900000.0,19932923052.96,5.768462755884821
2011-11-18,28.25,3455500000.0,30157400000.0,26701900000.0,19883653822.25,5.754204549920416
2011-11-21,28.59,3455500000.0,30157400000.0,26701900000.0,20122961514.27,5.8234586931760965
2011-11-22,28.61,3455500000.0,30157400000.0,26701900000.0,20137038437.329998,5.827532466308782
2011-11-23,28.02,3455500000.0,30157400000.0,26701900000.0,19721769207.06,5.707356158894516
2011-11-25,29.0,3455500000.0,30157400000.0,26701900000.0,20411538437.0,5.90697104239618
2011-11-28,28.8,3455500000.0,30157400000.0,26701900000.0,20270769206.4,5.86623331106931
2011-11-29,29.54,3455500000.0,30157400000.0,26701900000.0,20791615359.62,6.016962916978729
2011-11-30,29.5,3455500000.0,30157400000.0,26701900000.0,20763461513.5,6.008815370713355
2011-12-01,30.26,3455500000.0,30157400000.0,26701900000.0,21298384589.780003,6.163618749755463
2011-12-02,31.0,3455500000.0,30157400000.0,26701900000.0,21819230743.0,6.314348355664882
2011-12-05,30.91,3455500000.0,30157400000.0,26701900000.0,21755884589.23,6.29601637656779
2011-12-06,30.86,3455500000.0,30157400000.0,26701900000.0,21720692281.579998,6.285831943736072
2011-12-07,30.42,3455500000.0,30157400000.0,26701900000.0,21410999974.260002,6.196208934816959
2011-12-08,29.55,3455500000.0,30157400000.0,26701900000.0,20798653821.15,6.018999803545073
2011-12-09,29.6,3455500000.0,30157400000.0,26701900000.0,20833846128.8,6.02918423637679
2011-12-12,29.49,3455500000.0,30157400000.0,26701900000.0,20756423051.969997,6.006778484147011
2011-12-13,29.2,3455500000.0,30157400000.0,26701900000.0,20552307667.6,5.94770877372305
2011-12-14,29.09,3455500000.0,30157400000.0,26701900000.0,20474884590.77,5.925303021493272
2011-12-15,28.83,3455500000.0,30157400000.0,26701900000.0,20291884590.989998,5.872343970768339
2011-12-16,29.84,3455500000.0,30157400000.0,26701900000.0,21002769205.52,6.078069513969035
2011-12-19,29.79,3455500000.0,30157400000.0,26701900000.0,20967576897.87,6.067885081137317
2011-12-20,30.14,3455500000.0,30157400000.0,26701900000.0,21213923051.420002,6.13917611095934
2011-12-21,30.71,3455500000.0,30157400000.0,26701900000.0,21615115358.63,6.255278645240921
2011-12-22,30.95,3455500000.0,30157400000.0,26701900000.0,21784038435.35,6.3041639228331645
2011-12-23,31.37,3455500000.0,30157400000.0,26701900000.0,22079653819.61,6.3897131586195925
2011-12-27,31.74,3455500000.0,30157400000.0,26701900000.0,22340076896.219997,6.465077961574301
2011-12-28,31.29,3455500000.0,30157400000.0,26701900000.0,22023346127.37,6.373418066088844
2011-12-29,31.56,3455500000.0,30157400000.0,26701900000.0,22213384588.68,6.4284140033801185
2011-12-30,32.17,3455500000.0,30157400000.0,26701900000.0,22642730742.010002,6.552664083927073
2012-01-03,32.49,3455500000.0,30157400000.0,26701900000.0,22867961510.97,6.617844454050066
2012-01-04,32.49,3455500000.0,30157400000.0,26701900000.0,22867961510.97,6.617844454050066
2012-01-05,32.65,3455500000.0,30157400000.0,26701900000.0,22980576895.45,6.650434639111562
2012-01-06,32.89,3455500000.0,30157400000.0,26701900000.0,23149499972.170002,6.699319916703806
2012-01-09,32.81,3455500000.0,30157400000.0,26701900000.0,23093192279.93,6.683024824173057
2012-01-10,33.18,3455500000.0,30157400000.0,26701900000.0,23353615356.54,6.758389627127768
2012-01-11,33.39,3455500000.0,30157400000.0,26701900000.0,23501423048.670002,6.801164245020981
2012-01-12,33.08,3455500000.0,30157400000.0,26701900000.0,23283230741.239998,6.738020761464331
2012-01-13,32.86,3455500000.0,30157400000.0,26701900000.0,23128384587.579998,6.693209257004774
2012-01-17,33.07,3455500000.0,30157400000.0,26701900000.0,23276192279.71,6.735983874897989
2012-01-18,32.83,3455500000.0,30157400000.0,26701900000.0,23107269202.989998,6.687098597305744
2012-01-19,33.03,3455500000.0,30157400000.0,26701900000.0,23248038433.59,6.727836328632614
2012-01-20,32.77,3455500000.0,30157400000.0,26701900000.0,23065038433.81,6.674877277907684
2012-01-23,32.81,3455500000.0,30157400000.0,26701900000.0,23093192279.93,6.683024824173057
2012-01-24,32.68,3455500000.0,30157400000.0,26701900000.0,23001692280.04,6.656545298810592
2012-01-25,33.23,3455500000.0,30157400000.0,26701900000.0,23388807664.19,6.768574059959485
2012-01-26,32.84,3455500000.0,30157400000.0,26701900000.0,23114307664.520004,6.689135483872089
2012-01-27,32.38,3455500000.0,30157400000.0,26701900000.0,22790538434.140003,6.595438701820288
2012-01-30,32.24,3455500000.0,30157400000.0,26701900000.0,22691999972.72,6.566922289891478
2012-01-31,32.47,3455500000.0,30157400000.0,26701900000.0,22853884587.91,6.613770680917378
2012-02-01,32.33,3455500000.0,30157400000.0,26701900000.0,22755346126.489998,6.585254268988568
2012-02-02,32.18,3455500000.0,30157400000.0,26701900000.0,22649769203.54,6.554700970493417
2012-02-03,31.92,3455500000.0,30157400000.0,26701900000.0,22466769203.760002,6.501741919768485
2012-02-06,32.26,3455500000.0,30157400000.0,26701900000.0,22706076895.78,6.570996063024164
2012-02-07,31.84,3455500000.0,30157400000.0,26701900000.0,22410461511.52,6.4854468272377375
2012-02-08,32.07,3455500000.0,30157400000.0,26701900000.0,22572346126.71,6.532295218263638
2012-02-09,32.64,3455500000.0,30157400000.0,26701900000.0,22973538433.920002,6.648397752545218
2012-02-10,32.35,3455500000.0,30157400000.0,26701900000.0,22769423049.55,6.589328042121256
2012-02-13,32.57,3455500000.0,30157400000.0,26701900000.0,22924269203.21,6.634139546580813
2012-02-14,32.31,3455500000.0,30157400000.0,26701900000.0,22741269203.43,6.581180495855882
2012-02-15,32.15,3455500000.0,30157400000.0,26701900000.0,22628653818.95,6.548590310794386
2012-02-16,32.33,3455500000.0,30157400000.0,26701900000.0,22755346126.489998,6.585254268988568
2012-02-17,32.23,3455500000.0,30157400000.0,26701900000.0,22684961511.19,6.564885403325134
2012-02-21,32.07,3455500000.0,30157400000.0,26701900000.0,22572346126.71,6.532295218263638
2012-02-22,32.23,3455500000.0,30157400000.0,26701900000.0,22684961511.19,6.564885403325134
2012-02-23,32.32,3320000000.0,30717000000.0,17620000000.0,22882560000.0,6.89233734939759
2012-02-24,33.24,3320000000.0,30717000000.0,17620000000.0,23533920000.0,7.088530120481928
2012-02-27,34.76,3320000000.0,30717000000.0,17620000000.0,24610080000.0,7.412674698795181
2012-02-28,35.26,3320000000.0,30717000000.0,17620000000.0,24964080000.0,7.5193012048192776
2012-02-29,35.24,3320000000.0,30717000000.0,17620000000.0,24949920000.0,7.515036144578313
2012-03-01,35.92,3320000000.0,30717000000.0,17620000000.0,25431360000.0,7.660048192771084
2012-03-02,36.29,3320000000.0,30717000000.0,17620000000.0,25693320000.0,7.738951807228916
2012-03-05,36.23,3320000000.0,30717000000.0,17620000000.0,25650839999.999996,7.726156626506023
2012-03-06,35.35,3320000000.0,30717000000.0,17620000000.0,25027800000.0,7.538493975903615
2012-03-07,36.3,3320000000.0,30717000000.0,17620000000.0,25700399999.999996,7.741084337349396
2012-03-08,36.73,3320000000.0,30717000000.0,17620000000.0,26004839999.999996,7.832783132530119
2012-03-09,37.52,3320000000.0,30717000000.0,17620000000.0,26564160000.000004,8.001253012048194
2012-03-12,36.74,3320000000.0,30717000000.0,17620000000.0,26011920000.0,7.8349156626506025
2012-03-13,36.61,3320000000.0,30717000000.0,17620000000.0,25919880000.0,7.807192771084337
2012-03-14,36.05,3320000000.0,30717000000.0,17620000000.0,25523399999.999996,7.687771084337348
2012-03-15,36.25,3320000000.0,30717000000.0,17620000000.0,25665000000.0,7.730421686746988
2012-03-16,36.85,3320000000.0,30717000000.0,17620000000.0,26089800000.0,7.858373493975904
2012-03-19,37.14,3320000000.0,30717000000.0,17620000000.0,26295120000.0,7.92021686746988
2012-03-20,36.75,3320000000.0,30717000000.0,17620000000.0,26019000000.0,7.837048192771085
2012-03-21,37.07,3320000000.0,30717000000.0,17620000000.0,26245560000.0,7.905289156626506
2012-03-22,37.38,3320000000.0,30717000000.0,17620000000.0,26465040000.0,7.971397590361446
2012-03-23,38.6,3320000000.0,30717000000.0,17620000000.0,27328800000.0,8.231566265060241
2012-03-26,38.37,3320000000.0,30717000000.0,17620000000.0,27165960000.0,8.182518072289156
2012-03-27,38.44,3320000000.0,30717000000.0,17620000000.0,27215520000.0,8.19744578313253
2012-03-28,39.25,3320000000.0,30717000000.0,17620000000.0,27789000000.0,8.370180722891567
2012-03-29,39.01,3320000000.0,30717000000.0,17620000000.0,27619080000.0,8.319
2012-03-30,38.65,3320000000.0,30717000000.0,17620000000.0,27364200000.0,8.24222891566265
2012-04-02,39.1,3320000000.0,30717000000.0,17620000000.0,30341600000.0,9.139036144578313
2012-04-03,39.73,3320000000.0,30717000000.0,17620000000.0,30830479999.999996,9.286289156626506
2012-04-04,39.22,3320000000.0,30717000000.0,17620000000.0,30434720000.0,9.167084337349397
2012-04-05,39.85,3320000000.0,30717000000.0,17620000000.0,30923600000.0,9.31433734939759
2012-04-09,39.38,3320000000.0,30717000000.0,17620000000.0,30558880000.000004,9.204481927710845
2012-04-10,38.1,3320000000.0,30717000000.0,17620000000.0,29565600000.0,8.905301204819278
2012-04-11,38.23,3320000000.0,30717000000.0,17620000000.0,29666479999.999996,8.935686746987951
2012-04-12,38.52,3320000000.0,30717000000.0,17620000000.0,29891520000.000004,9.003469879518073
2012-04-13,38.41,3320000000.0,30717000000.0,17620000000.0,29806159999.999996,8.977759036144578
2012-04-16,37.7,3320000000.0,30717000000.0,17620000000.0,29255200000.000004,8.811807228915663
2012-04-17,37.24,3320000000.0,30717000000.0,17620000000.0,28898240000.0,8.704289156626507
2012-04-18,37.25,3320000000.0,30717000000.0,17620000000.0,28906000000.0,8.706626506024097
2012-04-19,36.73,3320000000.0,30717000000.0,17620000000.0,28502479999.999996,8.585084337349397
2012-04-20,36.16,3320000000.0,30717000000.0,17620000000.0,28060159999.999996,8.451855421686746
2012-04-23,35.11,3320000000.0,30717000000.0,17620000000.0,27245360000.0,8.20643373493976
2012-04-24,35.09,3320000000.0,30717000000.0,17620000000.0,27229840000.000004,8.20175903614458
2012-04-25,35.92,3320000000.0,30717000000.0,17620000000.0,27873920000.0,8.395759036144579
2012-04-26,35.68,3320000000.0,30717000000.0,17620000000.0,27687680000.0,8.33966265060241
2012-04-27,35.84,3320000000.0,30717000000.0,17620000000.0,27811840000.000004,8.377060240963857
2012-04-30,35.9,3320000000.0,30717000000.0,17620000000.0,27858400000.0,8.391084337349398
2012-05-01,36.42,3320000000.0,30717000000.0,17620000000.0,28261920000.0,8.512626506024096
2012-05-02,36.37,3116000000.0,30370000000.0,27254000000.0,28223119999.999996,9.057483953786905
2012-05-03,35.75,3116000000.0,30370000000.0,27254000000.0,27742000000.0,8.903080872913993
2012-05-04,35.25,3116000000.0,30370000000.0,27254000000.0,27354000000.0,8.778562259306804
2012-05-07,35.15,3116000000.0,30370000000.0,27254000000.0,27276400000.0,8.753658536585366
2012-05-08,34.97,3116000000.0,30370000000.0,27254000000.0,27136720000.0,8.708831835686778
2012-05-09,34.08,3116000000.0,30370000000.0,27254000000.0,26446080000.0,8.487188703465982
2012-05-10,34.3,3116000000.0,30370000000.0,27254000000.0,26616799999.999996,8.541976893453144
2012-05-11,33.99,3116000000.0,30370000000.0,27254000000.0,26376240000.0,8.464775353016687
2012-05-14,33.55,3116000000.0,30370000000.0,27254000000.0,26034799999.999996,8.355198973042361
2012-05-15,33.3,3116000000.0,30370000000.0,27254000000.0,25840799999.999996,8.292939666238766
