date,ECL,ECL_SHE,PB Ratio
2001-03-09,,0.0,
2001-04-02,2739232080.0,0.0,inf
2001-04-03,2650785840.0,0.0,inf
2001-04-04,2644282440.0,0.0,inf
2001-04-05,2710617120.0,0.0,inf
2001-04-06,2659890600.0,0.0,inf
2001-04-09,2711917800.0,0.0,inf
2001-04-10,2765245680.0,0.0,inf
2001-04-11,2662491960.0,0.0,inf
2001-04-12,2654687880.0,0.0,inf
2001-04-16,2666394000.0,0.0,inf
2001-04-17,2704113720.0,0.0,inf
2001-04-18,2731428000.0,0.0,inf
2001-04-19,2665093320.0,0.0,inf
2001-04-20,2610464760.0,0.0,inf
2001-04-23,2512913760.0,0.0,inf
2001-04-24,2438775000.0,0.0,inf
2001-04-25,2415362760.0,0.0,inf
2001-04-26,2459585880.0,0.0,inf
2001-04-27,2472592680.0,0.0,inf
2001-04-30,2460886560.0,0.0,inf
2001-05-01,2460886560.0,0.0,inf
2001-05-02,2494704240.0,0.0,inf
2001-05-03,2471292000.0,0.0,inf
2001-05-04,2497305600.0,0.0,inf
2001-05-07,2502508320.0,1761952000.0,1.42030448048528
2001-05-08,2523319200.0,1761952000.0,1.4321157443562593
2001-05-09,2537626680.0,1761952000.0,1.4402359882675577
2001-05-10,2583150480.0,1761952000.0,1.4660731279853254
2001-05-11,2575346400.0,1761952000.0,1.4616439040337081
2001-05-14,2584451160.0,1761952000.0,1.4668113319772615
2001-05-15,2600059320.0,1761952000.0,1.475669779880496
2001-05-16,2692407600.0,1761952000.0,1.5280822633079676
2001-05-17,2715819840.0,1761952000.0,1.5413699351628194
2001-05-18,2698911000.0,1761952000.0,1.5317732832676485
2001-05-21,2680701480.0,1761952000.0,1.5214384273805417
2001-05-22,2657289240.0,1761952000.0,1.5081507555256897
2001-05-23,2624772240.0,1761952000.0,1.4896956557272842
2001-05-24,2619569520.0,1761952000.0,1.4867428397595395
2001-05-25,2620870200.0,1761952000.0,1.4874810437514756
2001-05-29,2632576320.0,1761952000.0,1.4941248796789015
2001-05-30,2607863400.0,1761952000.0,1.4800990038321136
2001-05-31,2658589920.0,1761952000.0,1.5088889595176258
2001-06-01,2659890600.0,1761952000.0,1.5096271635095622
2001-06-04,2676799440.0,1761952000.0,1.5192238154047328
2001-06-05,2680701480.0,1761952000.0,1.5214384273805417
2001-06-06,2692407600.0,1761952000.0,1.5280822633079676
2001-06-07,2706715080.0,1761952000.0,1.536202507219266
2001-06-08,2717120520.0,1761952000.0,1.5421081391547555
2001-06-11,2675498760.0,1761952000.0,1.5184856114127967
2001-06-12,2668995360.0,1761952000.0,1.5147945914531156
2001-06-13,2663792640.0,1761952000.0,1.5118417754853708
2001-06-14,2663792640.0,1761952000.0,1.5118417754853708
2001-06-15,2636478360.0,1761952000.0,1.4963394916547101
2001-06-18,2622170880.0,1761952000.0,1.4882192477434117
2001-06-19,2641681080.0,1761952000.0,1.4992923076224551
2001-06-20,2682002160.0,1761952000.0,1.5221766313724778
2001-06-21,2633877000.0,1761952000.0,1.4948630836708379
2001-06-22,2584451160.0,1761952000.0,1.4668113319772615
2001-06-25,2558437560.0,1761952000.0,1.4520472521385372
2001-06-26,2606562720.0,1761952000.0,1.4793607998401772
2001-06-27,2619569520.0,1761952000.0,1.4867428397595395
2001-06-28,2653387200.0,1761952000.0,1.505936143549881
2001-06-29,2665093320.0,1761952000.0,1.512579979477307
2001-07-02,2683880480.0,1761952000.0,1.5232426763044624
2001-07-03,2690385280.0,1761952000.0,1.526934490837435
2001-07-05,2704695840.0,1761952000.0,1.5350564828099744
2001-07-06,2591512320.0,1761952000.0,1.4708189099362525
2001-07-09,2629240160.0,1761952000.0,1.4922314342274932
2001-07-10,2601920000.0,1761952000.0,1.4767258131890086
2001-07-11,2634444000.0,1761952000.0,1.4951848858538712
2001-07-12,2677375680.0,1761952000.0,1.51955086177149
2001-07-13,2655259360.0,1761952000.0,1.5069986923593832
2001-07-16,2648754560.0,1761952000.0,1.5033068778264107
2001-07-17,2635744960.0,1761952000.0,1.4959232487604657
2001-07-18,2612327680.0,1761952000.0,1.4826327164417645
2001-07-19,2571997920.0,1761952000.0,1.459743466337335
2001-07-20,2562891200.0,1761952000.0,1.4545749259911733
2001-07-23,2564192160.0,1761952000.0,1.455313288897768
2001-07-24,2519959520.0,1761952000.0,1.4302089500735549
2001-07-25,2568095040.0,1761952000.0,1.4575283776175514
2001-07-26,2579803680.0,1761952000.0,1.464173643776902
2001-07-27,2555085440.0,1761952000.0,1.4501447485516064
2001-07-30,2569396000.0,1761952000.0,1.4582667405241458
2001-07-31,2604521920.0,1761952000.0,1.4782025390021976
2001-08-01,2583706560.0,1761952000.0,1.4663887324966856
2001-08-02,2594114240.0,1761952000.0,1.4722956357494414
2001-08-03,2598017120.0,1761952000.0,1.474510724469225
2001-08-06,2582405600.0,1761952000.0,1.465650369590091
2001-08-07,2590211360.0,1777770000.0,1.4570002643761566
2001-08-08,2577201760.0,1777770000.0,1.4496823323602042
2001-08-09,2556386400.0,1777770000.0,1.43797364113468
2001-08-10,2583706560.0,1777770000.0,1.4533412983681804
2001-08-13,2595415200.0,1777770000.0,1.4599274371825377
2001-08-14,2594114240.0,1777770000.0,1.4591956439809424
2001-08-15,2608424800.0,1777770000.0,1.4672453691984901
2001-08-16,2625337280.0,1777770000.0,1.4767586808192286
2001-08-17,2650055520.0,1777770000.0,1.4906627516495385
2001-08-20,2629240160.0,1777770000.0,1.4789540604240143
2001-08-21,2660463200.0,1777770000.0,1.4965170972623005
2001-08-22,2673472800.0,1777770000.0,1.5038350292782532
2001-08-23,2689084320.0,1777770000.0,1.5126165476973963
2001-08-24,2726812160.0,1777770000.0,1.5338385505436587
2001-08-27,2694288160.0,1777770000.0,1.5155437205037772
2001-08-28,2640948800.0,1777770000.0,1.4855401992383717
2001-08-29,2638346880.0,1777770000.0,1.4840766128351812
2001-08-30,2604521920.0,1777770000.0,1.4650499895937046
2001-08-31,2607123840.0,1777770000.0,1.466513575996895
2001-09-04,2599318080.0,1777770000.0,1.4621228167873235
2001-09-05,2592813280.0,1777770000.0,1.4584638507793473
2001-09-06,2573298880.0,1777770000.0,1.4474869527554184
2001-09-07,2543376800.0,1777770000.0,1.4306557091187273
2001-09-10,2526464320.0,1777770000.0,1.421142397497989
2001-09-17,2276680000.0,1777770000.0,1.2806381027916998
2001-09-18,2242855040.0,1777770000.0,1.2616114795502231
2001-09-19,2168700320.0,1777770000.0,1.2198992670592934
2001-09-20,2016488000.0,1777770000.0,1.1342794624726482
2001-09-21,2015187040.0,1777770000.0,1.133547669271053
2001-09-24,2211632000.0,1777770000.0,1.244048442711937
2001-09-25,2219437760.0,1777770000.0,1.2484392019215085
2001-09-26,2201224320.0,1777770000.0,1.2381940970991747
2001-09-27,2294893440.0,1777770000.0,1.2908832076140333
2001-09-28,2363844320.0,1777770000.0,1.329668247298582
2001-10-01,2266272320.0,1777770000.0,1.2747837571789375
2001-10-02,2340427040.0,1777770000.0,1.3164959696698673
2001-10-03,2309204000.0,1777770000.0,1.298932932831581
2001-10-04,2263670400.0,1777770000.0,1.273320170775747
2001-10-05,2350834720.0,1777770000.0,1.3223503152826293
2001-10-08,2276680000.0,1777770000.0,1.2806381027916998
2001-10-09,2284485760.0,1777770000.0,1.2850288620012713
2001-10-10,2359941440.0,1777770000.0,1.3274728676937961
2001-10-11,2422387520.0,1777770000.0,1.3625989413703685
2001-10-12,2371650080.0,1777770000.0,1.3340590065081535
2001-10-15,2358640480.0,1777770000.0,1.3267410744922008
2001-10-16,2362543360.0,1777770000.0,1.3289364540969866
2001-10-17,2272777120.0,1777770000.0,1.278442723186914
2001-10-18,2266272320.0,1777770000.0,1.2747837571789375
2001-10-19,2244156000.0,1777770000.0,1.2623432727518182
2001-10-22,2270175200.0,1777770000.0,1.2769791367837233
2001-10-23,2304000160.0,1777770000.0,1.2960057600252002
2001-10-24,2315708800.0,1777770000.0,1.3025918988395575
2001-10-25,2331320320.0,1777770000.0,1.3113734172587006
2001-10-26,2358640480.0,1777770000.0,1.3267410744922008
2001-10-29,2305301120.0,1777770000.0,1.2967375532267953
2001-10-30,2300097280.0,1777770000.0,1.2938103804204144
2001-10-31,2288388640.0,1777770000.0,1.287224241606057
2001-11-01,2318310720.0,1777770000.0,1.304055485242748
2001-11-02,2328718400.0,1777770000.0,1.30990983085551
2001-11-05,2315708800.0,1777770000.0,1.3025918988395575
2001-11-06,2375552960.0,1777770000.0,1.3362543861129392
2001-11-07,2383358720.0,1777770000.0,1.3406451453225108
2001-11-08,2375552960.0,1777770000.0,1.3362543861129392
2001-11-09,2398970240.0,1859917000.0,1.2898265030106182
2001-11-12,2339126080.0,1859917000.0,1.2576507876426744
2001-11-13,2391164480.0,1859917000.0,1.2856296705713213
2001-11-14,2409377920.0,1859917000.0,1.2954222795963475
2001-11-15,2475726880.0,1859917000.0,1.3310953553303724
2001-11-16,2483532640.0,1859917000.0,1.3352921877696693
2001-11-19,2538172960.0,1859917000.0,1.3646700148447484
2001-11-20,2504348000.0,1859917000.0,1.346483740941128
2001-11-21,2428892320.0,1859917000.0,1.3059143606945902
2001-11-23,2470523040.0,1859917000.0,1.3282974670375076
2001-11-26,2457513440.0,1859917000.0,1.321302746305346
2001-11-27,2449707680.0,1859917000.0,1.3171059138660488
2001-11-28,2411979840.0,1859917000.0,1.2968212237427799
2001-11-29,2406776000.0,1859917000.0,1.2940233354499153
2001-11-30,2432795200.0,1859917000.0,1.3080127769142387
2001-12-03,2363844320.0,1859917000.0,1.2709407570337816
2001-12-04,2419785600.0,1859917000.0,1.301018056182077
2001-12-05,2466620160.0,1859917000.0,1.3261990508178592
2001-12-06,2471824000.0,1859917000.0,1.3289969391107237
2001-12-07,2436698080.0,1859917000.0,1.3101111931338871
2001-12-10,2411979840.0,1859917000.0,1.2968212237427799
2001-12-11,2462717280.0,1859917000.0,1.3241006345982105
2001-12-12,2444503840.0,1859917000.0,1.3143080255731843
2001-12-13,2400271200.0,1859917000.0,1.2905259750838345
2001-12-14,2378154880.0,1859917000.0,1.2786349498391596
2001-12-17,2417183680.0,1859917000.0,1.2996191120356446
2001-12-18,2497843200.0,1859917000.0,1.3429863805750473
2001-12-19,2529066240.0,1859917000.0,1.3597737103322352
2001-12-20,2544677760.0,1859917000.0,1.3681673752108292
2001-12-21,2551182560.0,1859917000.0,1.37166473557691
2001-12-24,2590211360.0,1859917000.0,1.3926488977733953
2001-12-26,2579803680.0,1859917000.0,1.387053121187666
2001-12-27,2578502720.0,1859917000.0,1.3863536491144497
2001-12-28,2612327680.0,1859917000.0,1.4045399230180702
2001-12-31,2618832480.0,1859917000.0,1.408037283384151
2002-01-02,2612712600.0,1859917000.0,1.404746878489739
2002-01-03,2637446800.0,1859917000.0,1.4180454289089244
2002-01-04,2675199000.0,1859917000.0,1.438343216390839
2002-01-07,2668690000.0,1859917000.0,1.4348435978594745
2002-01-08,2629636000.0,1859917000.0,1.4138458866712869
2002-01-09,2658275600.0,1859917000.0,1.429244208209291
2002-01-10,2603600000.0,1859917000.0,1.3998474125458287
2002-01-11,2619221600.0,1859917000.0,1.4082464970211037
2002-01-14,2619221600.0,1859917000.0,1.4082464970211037
2002-01-15,2616618000.0,1859917000.0,1.4068466496085579
2002-01-16,2560640600.0,1859917000.0,1.3767499302388224
2002-01-17,2593185600.0,1859917000.0,1.3942480228956453
2002-01-18,2620523400.0,1859917000.0,1.4089464207273765
2002-01-22,2638748600.0,1859917000.0,1.4187453526151974
2002-01-23,2668690000.0,1859917000.0,1.4348435978594745
2002-01-24,2672595400.0,1859917000.0,1.4369433689782931
2002-01-25,2729874600.0,1859917000.0,1.4677400120543014
2002-01-28,2719460200.0,1859917000.0,1.462140622404118
2002-01-29,2707744000.0,1859917000.0,1.4558413090476618
2002-01-30,2765023200.0,1859917000.0,1.4866379521236701
2002-01-31,2785852000.0,1859917000.0,1.4978367314240366
2002-02-01,2806680800.0,1859917000.0,1.5090355107244033
2002-02-04,2779343000.0,1859917000.0,1.4943371128926721
2002-02-05,2733780000.0,1859917000.0,1.46983978317312
2002-02-06,2711649400.0,1859917000.0,1.4579410801664805
2002-02-07,2712951200.0,1859917000.0,1.4586410038727535
2002-02-08,2776739400.0,1859917000.0,1.4929372654801263
2002-02-11,2836622200.0,1859917000.0,1.5251337559686804
2002-02-12,2800171800.0,1859917000.0,1.5055358921930386
2002-02-13,2796266400.0,1859917000.0,1.50343612107422
