date,close price,GM_SHE,GM_TA,GM_TL,market cap,PB Ratio
2011-01-14,38.2,22747000000.0,137238000000.0,106522000000.0,57452800000.00001,2.525730865608652
2011-01-18,38.03,22747000000.0,137238000000.0,106522000000.0,57197120000.0,2.514490702070603
2011-01-19,37.4,22747000000.0,137238000000.0,106522000000.0,56249600000.0,2.472835978370774
2011-01-20,37.18,22747000000.0,137238000000.0,106522000000.0,55918720000.0,2.458289884380358
2011-01-21,37.24,22747000000.0,137238000000.0,106522000000.0,56008960000.0,2.4622570009231985
2011-01-24,37.64,22747000000.0,137238000000.0,106522000000.0,56610560000.0,2.4887044445421376
2011-01-25,38.4,22747000000.0,137238000000.0,106522000000.0,57753600000.0,2.538954587418121
2011-01-26,37.89,22747000000.0,137238000000.0,106522000000.0,56986560000.0,2.5052340968039744
2011-01-27,38.67,22747000000.0,137238000000.0,106522000000.0,58159680000.0,2.5568066118609045
2011-01-28,36.6,22747000000.0,137238000000.0,106522000000.0,55046400000.0,2.4199410911328965
2011-01-31,36.49,22747000000.0,137238000000.0,106522000000.0,54880960000.0,2.4126680441376886
2011-02-01,36.45,22747000000.0,137238000000.0,106522000000.0,54820800000.00001,2.410023299775795
2011-02-02,35.68,22747000000.0,137238000000.0,106522000000.0,53662720000.0,2.3591119708093373
2011-02-03,36.06,22747000000.0,137238000000.0,106522000000.0,54234240000.0,2.3842370422473294
2011-02-04,36.59,22747000000.0,137238000000.0,106522000000.0,55031360000.00001,2.4192799050424236
2011-02-07,36.7,22747000000.0,137238000000.0,106522000000.0,55196800000.00001,2.426552952037632
2011-02-08,36.89,22747000000.0,137238000000.0,106522000000.0,55482560000.0,2.4391154877566272
2011-02-09,36.41,22747000000.0,137238000000.0,106522000000.0,54760639999.99999,2.4073785554139002
2011-02-10,35.88,22747000000.0,137238000000.0,106522000000.0,53963520000.00001,2.3723356926188073
2011-02-11,36.45,22747000000.0,137238000000.0,106522000000.0,54820800000.00001,2.410023299775795
2011-02-14,36.29,22747000000.0,137238000000.0,106522000000.0,54580160000.0,2.399444322328219
2011-02-15,36.11,22747000000.0,137238000000.0,106522000000.0,54309440000.0,2.3875429726996966
2011-02-16,36.75,22747000000.0,137238000000.0,106522000000.0,55272000000.0,2.4298588824899987
2011-02-17,36.37,22747000000.0,137238000000.0,106522000000.0,54700479999.99999,2.4047338110520067
2011-02-18,36.51,22747000000.0,137238000000.0,106522000000.0,54911040000.0,2.4139904163186356
2011-02-22,35.77,22747000000.0,137238000000.0,106522000000.0,53798080000.00001,2.365062645623599
2011-02-23,34.59,22747000000.0,137238000000.0,106522000000.0,52023360000.00001,2.28704268694773
2011-02-24,33.02,22747000000.0,137238000000.0,106522000000.0,49662080000.00001,2.183236470743395
2011-02-25,33.25,22747000000.0,137238000000.0,106522000000.0,50008000000.0,2.1984437508242847
2011-02-28,33.53,22747000000.0,137238000000.0,106522000000.0,50429120000.0,2.2169569613575417
2011-03-01,32.95,36180000000.0,127966000000.0,94380000000.0,49556800000.00001,1.369729132117192
2011-03-02,32.88,36180000000.0,127966000000.0,94380000000.0,49451520000.00001,1.3668192371475956
2011-03-03,33.03,36180000000.0,127966000000.0,94380000000.0,49677120000.0,1.3730547263681592
2011-03-04,32.39,36180000000.0,127966000000.0,94380000000.0,48714560000.0,1.3464499723604202
2011-03-07,31.7,36180000000.0,127966000000.0,94380000000.0,47676800000.0,1.3177667219458264
2011-03-08,32.72,36180000000.0,127966000000.0,94380000000.0,49210880000.0,1.3601680486456607
2011-03-09,32.25,36180000000.0,127966000000.0,94380000000.0,48504000000.0,1.3406301824212272
2011-03-10,31.42,36180000000.0,127966000000.0,94380000000.0,47255680000.0,1.3061271420674405
2011-03-11,31.93,36180000000.0,127966000000.0,94380000000.0,48022720000.0,1.3273278054173576
2011-03-14,31.59,36180000000.0,127966000000.0,94380000000.0,47511360000.0,1.3131940298507463
2011-03-15,32.35,36180000000.0,127966000000.0,94380000000.0,48654400000.0,1.3447871752349365
2011-03-16,31.78,36180000000.0,127966000000.0,94380000000.0,47797120000.0,1.3210923161967938
2011-03-17,31.44,36180000000.0,127966000000.0,94380000000.0,47285760000.0,1.3069585406301825
2011-03-18,31.85,36180000000.0,127966000000.0,94380000000.0,47902400000.0,1.3240022111663903
2011-03-21,31.28,36180000000.0,127966000000.0,94380000000.0,47045120000.0,1.3003073521282476
2011-03-22,30.74,36180000000.0,127966000000.0,94380000000.0,46232960000.0,1.2778595909342179
2011-03-23,31.16,36180000000.0,127966000000.0,94380000000.0,46864640000.0,1.2953189607517965
2011-03-24,31.39,36180000000.0,127966000000.0,94380000000.0,47210560000.0,1.3048800442233277
2011-03-25,31.47,36180000000.0,127966000000.0,94380000000.0,47330880000.0,1.3082056384742953
2011-03-28,30.85,36180000000.0,127966000000.0,94380000000.0,46398400000.0,1.282432283029298
2011-03-29,31.1,36180000000.0,127966000000.0,94380000000.0,46774400000.0,1.2928247650635711
2011-03-30,31.55,36180000000.0,127966000000.0,94380000000.0,47451200000.0,1.3115312327252626
2011-03-31,31.03,36180000000.0,127966000000.0,94380000000.0,46669120000.0,1.2899148700939747
2011-04-01,32.41,36180000000.0,127966000000.0,94380000000.0,53833009999.99999,1.487921779988944
2011-04-04,32.39,36180000000.0,127966000000.0,94380000000.0,53799790000.0,1.4870035931453842
2011-04-05,32.87,36180000000.0,127966000000.0,94380000000.0,54597069999.99999,1.5090400773908235
2011-04-06,32.87,36180000000.0,127966000000.0,94380000000.0,54597069999.99999,1.5090400773908235
2011-04-07,32.31,36180000000.0,127966000000.0,94380000000.0,53666910000.0,1.4833308457711443
2011-04-08,31.52,36180000000.0,127966000000.0,94380000000.0,52354720000.0,1.447062465450525
2011-04-11,30.77,36180000000.0,127966000000.0,94380000000.0,51108970000.0,1.412630458817026
2011-04-12,31.15,36180000000.0,127966000000.0,94380000000.0,51740150000.0,1.4300760088446656
2011-04-13,30.86,36180000000.0,127966000000.0,94380000000.0,51258460000.0,1.4167622996130458
2011-04-14,30.58,36180000000.0,127966000000.0,94380000000.0,50793380000.0,1.4039076838032063
2011-04-15,30.24,36180000000.0,127966000000.0,94380000000.0,50228640000.0,1.3882985074626866
2011-04-18,29.97,36180000000.0,127966000000.0,94380000000.0,49780170000.0,1.375902985074627
2011-04-19,29.59,36180000000.0,127966000000.0,94380000000.0,49148990000.0,1.3584574350469873
2011-04-20,29.93,36180000000.0,127966000000.0,94380000000.0,49713730000.0,1.3740666113875069
2011-04-21,30.95,36180000000.0,127966000000.0,94380000000.0,51407950000.0,1.4208941404090658
2011-04-25,31.14,36180000000.0,127966000000.0,94380000000.0,51723540000.0,1.4296169154228855
2011-04-26,31.27,36180000000.0,127966000000.0,94380000000.0,51939470000.0,1.4355851299060254
2011-04-27,31.78,36180000000.0,127966000000.0,94380000000.0,52786580000.0,1.4589988944168049
2011-04-28,31.91,36180000000.0,127966000000.0,94380000000.0,53002510000.0,1.4649671088999447
2011-04-29,32.09,36180000000.0,127966000000.0,94380000000.0,53301490000.00001,1.4732307904919848
2011-05-02,32.18,36180000000.0,127966000000.0,94380000000.0,53450980000.0,1.4773626312880044
2011-05-03,32.99,36180000000.0,127966000000.0,94380000000.0,54796390000.0,1.5145491984521835
2011-05-04,33.04,36180000000.0,127966000000.0,94380000000.0,54879440000.0,1.5168446655610834
2011-05-05,32.02,36180000000.0,127966000000.0,94380000000.0,53185220000.00001,1.4700171365395247
2011-05-06,31.91,38198000000.0,134319000000.0,98857000000.0,53002510000.0,1.3875729095764175
2011-05-09,31.39,38198000000.0,134319000000.0,98857000000.0,52138790000.0,1.3649612545159433
2011-05-10,31.61,38198000000.0,134319000000.0,98857000000.0,52504210000.0,1.3745277239646054
2011-05-11,31.3,38198000000.0,134319000000.0,98857000000.0,51989300000.0,1.3610476988323996
2011-05-12,31.42,38198000000.0,134319000000.0,98857000000.0,52188620000.0,1.3662657730771244
2011-05-13,31.07,38198000000.0,134319000000.0,98857000000.0,51607270000.0,1.3510463898633436
2011-05-16,31.1,38198000000.0,134319000000.0,98857000000.0,51657100000.0,1.3523509084245249
2011-05-17,31.1,38198000000.0,134319000000.0,98857000000.0,51657100000.0,1.3523509084245249
2011-05-18,31.52,38198000000.0,134319000000.0,98857000000.0,52354720000.0,1.3706141682810618
2011-05-19,31.47,38198000000.0,134319000000.0,98857000000.0,52271670000.0,1.368439970679093
2011-05-20,31.18,38198000000.0,134319000000.0,98857000000.0,51789980000.0,1.3558296245876746
2011-05-23,30.96,38198000000.0,134319000000.0,98857000000.0,51424560000.0,1.3462631551390125
2011-05-24,30.83,38198000000.0,134319000000.0,98857000000.0,51208630000.0,1.3406102413738938
2011-05-25,31.27,38198000000.0,134319000000.0,98857000000.0,51939470000.0,1.3597431802712183
2011-05-26,30.68,38198000000.0,134319000000.0,98857000000.0,50959480000.0,1.3340876485679878
2011-05-27,31.28,38198000000.0,134319000000.0,98857000000.0,51956080000.0,1.3601780197916122
2011-05-31,31.81,38198000000.0,134319000000.0,98857000000.0,52836410000.0,1.3832245143724802
2011-06-01,30.23,38198000000.0,134319000000.0,98857000000.0,50212030000.0,1.3145198701502696
2011-06-02,29.6,38198000000.0,134319000000.0,98857000000.0,49165600000.0,1.287124980365464
2011-06-03,29.12,38198000000.0,134319000000.0,98857000000.0,48368320000.0,1.2662526833865648
2011-06-06,28.56,38198000000.0,134319000000.0,98857000000.0,47438160000.0,1.2419016702445154
2011-06-07,28.78,38198000000.0,134319000000.0,98857000000.0,47803580000.0,1.2514681396931777
2011-06-08,28.86,38198000000.0,134319000000.0,98857000000.0,47936460000.0,1.2549468558563275
2011-06-09,29.45,38198000000.0,134319000000.0,98857000000.0,48916450000.0,1.280602387559558
2011-06-10,28.85,38198000000.0,134319000000.0,98857000000.0,47919850000.0,1.2545120163359338
2011-06-13,28.59,38198000000.0,134319000000.0,98857000000.0,47487990000.0,1.2432061888056967
2011-06-14,29.11,38198000000.0,134319000000.0,98857000000.0,48351710000.0,1.265817843866171
2011-06-15,28.95,38198000000.0,134319000000.0,98857000000.0,48085950000.0,1.2588604115398712
2011-06-16,28.59,38198000000.0,134319000000.0,98857000000.0,47487990000.0,1.2432061888056967
2011-06-17,29.0,38198000000.0,134319000000.0,98857000000.0,48169000000.0,1.2610346091418398
2011-06-20,29.52,38198000000.0,134319000000.0,98857000000.0,49032720000.0,1.2836462642023143
2011-06-21,29.59,38198000000.0,134319000000.0,98857000000.0,49148990000.0,1.2866901408450704
2011-06-22,29.97,38198000000.0,134319000000.0,98857000000.0,49780170000.0,1.3032140426200325
2011-06-23,30.14,38198000000.0,134319000000.0,98857000000.0,50062540000.0,1.310606314466726
2011-06-24,29.92,38198000000.0,134319000000.0,98857000000.0,49697120000.0,1.3010398450180638
2011-06-27,30.26,38198000000.0,134319000000.0,98857000000.0,50261860000.0,1.315824388711451
2011-06-28,30.5,38198000000.0,134319000000.0,98857000000.0,50660500000.0,1.3262605372009006
2011-06-29,30.3,38198000000.0,134319000000.0,98857000000.0,50328300000.0,1.317563746793026
2011-06-30,30.36,38198000000.0,134319000000.0,98857000000.0,50427960000.0,1.3201727839153883
2011-07-01,30.58,38198000000.0,134319000000.0,98857000000.0,51007440000.0,1.3353432116864756
2011-07-05,30.86,38198000000.0,134319000000.0,98857000000.0,51474480000.0,1.3475700298444944
2011-07-06,31.19,38198000000.0,134319000000.0,98857000000.0,52024920000.0,1.3619802083878738
2011-07-07,31.8,38198000000.0,134319000000.0,98857000000.0,53042400000.0,1.3886172050892718
2011-07-08,31.58,38198000000.0,134319000000.0,98857000000.0,52675440000.0,1.3790104193936856
2011-07-11,30.75,38198000000.0,134319000000.0,98857000000.0,51291000000.0,1.3427666369967013
2011-07-12,30.68,38198000000.0,134319000000.0,98857000000.0,51174240000.0,1.3397099324571966
2011-07-13,30.75,38198000000.0,134319000000.0,98857000000.0,51291000000.0,1.3427666369967013
2011-07-14,30.1,38198000000.0,134319000000.0,98857000000.0,50206800000.0,1.314382951987015
2011-07-15,29.76,38198000000.0,134319000000.0,98857000000.0,49639680000.0,1.2995361013665636
2011-07-18,29.1,38198000000.0,134319000000.0,98857000000.0,48538800000.0,1.2707157442798052
2011-07-19,29.33,38198000000.0,134319000000.0,98857000000.0,48922440000.0,1.2807592020524634
2011-07-20,29.24,38198000000.0,134319000000.0,98857000000.0,48772320000.0,1.2768291533588145
2011-07-21,29.96,38198000000.0,134319000000.0,98857000000.0,49973280000.0,1.3082695429080056
2011-07-22,30.1,38198000000.0,134319000000.0,98857000000.0,50206800000.0,1.314382951987015
2011-07-25,29.5,38198000000.0,134319000000.0,98857000000.0,49206000000.0,1.288182627362689
2011-07-26,29.09,38198000000.0,134319000000.0,98857000000.0,48522120000.0,1.270279072202733
2011-07-27,28.14,38198000000.0,134319000000.0,98857000000.0,46937520000.0,1.2287952248808838
2011-07-28,28.1,38198000000.0,134319000000.0,98857000000.0,46870800000.0,1.2270485365725954
2011-07-29,27.68,38198000000.0,134319000000.0,98857000000.0,46170240000.0,1.2087083093355673
2011-08-01,28.07,38198000000.0,134319000000.0,98857000000.0,46820760000.0,1.225738520341379
2011-08-02,27.05,38198000000.0,134319000000.0,98857000000.0,45119400000.0,1.1811979684800251
2011-08-03,27.17,38198000000.0,134319000000.0,98857000000.0,45319560000.0,1.1864380334048903
2011-08-04,25.99,38198000000.0,134319000000.0,98857000000.0,43351320000.0,1.1349107283103828
2011-08-05,26.31,41118000000.0,150415000000.0,109297000000.0,43885080000.0,1.067296074711805
2011-08-08,24.57,41118000000.0,150415000000.0,109297000000.0,40982760000.0,0.9967109295199182
2011-08-09,25.54,41118000000.0,150415000000.0,109297000000.0,42600720000.0,1.0360601196556252
2011-08-10,23.92,41118000000.0,150415000000.0,109297000000.0,39898560000.0,0.9703429155114548
2011-08-11,25.81,41118000000.0,150415000000.0,109297000000.0,43051080000.0,1.047012987012987
2011-08-12,25.75,41118000000.0,150415000000.0,109297000000.0,42951000000.0,1.0445790164891289
2011-08-15,26.42,41118000000.0,150415000000.0,109297000000.0,44068560000.0,1.071758354005545
2011-08-16,25.83,41118000000.0,150415000000.0,109297000000.0,43084440000.0,1.0478243105209397
2011-08-17,24.94,41118000000.0,150415000000.0,109297000000.0,41599920000.0,1.0117204144170435
2011-08-18,23.6,41118000000.0,150415000000.0,109297000000.0,39364800000.0,0.9573617393842113
2011-08-19,22.16,41118000000.0,150415000000.0,109297000000.0,36962880000.0,0.8989464468116154
2011-08-22,21.71,41118000000.0,150415000000.0,109297000000.0,36212280000.0,0.8806916678826792
2011-08-23,22.06,41118000000.0,150415000000.0,109297000000.0,36796080000.0,0.8948898292718518
2011-08-24,22.37,41118000000.0,150415000000.0,109297000000.0,37313160000.0,0.9074653436451189
2011-08-25,22.3,41118000000.0,150415000000.0,109297000000.0,37196400000.0,0.9046257113672844
2011-08-26,22.87,41118000000.0,150415000000.0,109297000000.0,38147160000.0,0.9277484313439369
2011-08-29,23.79,41118000000.0,150415000000.0,109297000000.0,39681720000.0,0.9650693127097622
2011-08-30,23.58,41118000000.0,150415000000.0,109297000000.0,39331440000.0,0.9565504158762586
2011-08-31,24.03,41118000000.0,150415000000.0,109297000000.0,40082040000.0,0.9748051948051948
2011-09-01,23.03,41118000000.0,150415000000.0,109297000000.0,38414040000.0,0.9342390194075587
2011-09-02,22.07,41118000000.0,150415000000.0,109297000000.0,36812760000.0,0.8952954910258281
2011-09-06,21.44,41118000000.0,150415000000.0,109297000000.0,35761920000.0,0.8697388005253174
2011-09-07,22.86,41118000000.0,150415000000.0,109297000000.0,38130480000.0,0.9273427695899606
2011-09-08,22.48,41118000000.0,150415000000.0,109297000000.0,37496640000.0,0.9119276229388589
2011-09-09,21.76,41118000000.0,150415000000.0,109297000000.0,36295680000.0,0.882719976652561
2011-09-12,21.87,41118000000.0,150415000000.0,109297000000.0,36479160000.0,0.8871822559463008
2011-09-13,22.0,41118000000.0,150415000000.0,109297000000.0,36696000000.0,0.8924558587479936
2011-09-14,22.18,41118000000.0,150415000000.0,109297000000.0,36996240000.0,0.899757770319568
2011-09-15,22.7,41118000000.0,150415000000.0,109297000000.0,37863600000.0,0.9208521815263389
2011-09-16,22.61,41118000000.0,150415000000.0,109297000000.0,37713480000.0,0.9172012257405516
2011-09-19,23.05,41118000000.0,150415000000.0,109297000000.0,38447400000.0,0.9350503429155115
2011-09-20,22.43,41118000000.0,150415000000.0,109297000000.0,37413240000.0,0.9098993141689771
2011-09-21,21.28,41118000000.0,150415000000.0,109297000000.0,35495040000.0,0.8632482124616956
2011-09-22,20.24,41118000000.0,150415000000.0,109297000000.0,33760319999.999996,0.821059390048154
2011-09-23,21.0,41118000000.0,150415000000.0,109297000000.0,35028000000.0,0.8518896833503575
2011-09-26,21.08,41118000000.0,150415000000.0,109297000000.0,35161440000.0,0.8551349773821684
2011-09-27,21.19,41118000000.0,150415000000.0,109297000000.0,35344920000.0,0.8595972566759084
2011-09-28,20.41,41118000000.0,150415000000.0,109297000000.0,34043880000.0,0.8279556398657523
2011-09-29,20.76,41118000000.0,150415000000.0,109297000000.0,34627680000.0,0.8421538012549249
2011-09-30,20.18,41118000000.0,150415000000.0,109297000000.0,33660240000.0,0.8186254195242959
2011-10-03,19.73,41118000000.0,150415000000.0,109297000000.0,32909640000.0,0.8003706405953597
2011-10-04,21.42,41118000000.0,150415000000.0,109297000000.0,35728560000.0,0.8689274770173646
2011-10-05,22.27,41118000000.0,150415000000.0,109297000000.0,37146360000.0,0.9034087261053553
2011-10-06,22.35,41118000000.0,150415000000.0,109297000000.0,37279800000.0,0.9066540201371662
2011-10-07,22.01,41118000000.0,150415000000.0,109297000000.0,36712680000.0,0.89286152050197
2011-10-10,22.62,41118000000.0,150415000000.0,109297000000.0,37730160000.0,0.9176068874945279
2011-10-11,22.5,41118000000.0,150415000000.0,109297000000.0,37530000000.0,0.9127389464468116
2011-10-12,23.41,41118000000.0,150415000000.0,109297000000.0,39047880000.0,0.9496541660586605
2011-10-13,23.15,41118000000.0,150415000000.0,109297000000.0,38614200000.0,0.9391069604552751
2011-10-14,24.16,41118000000.0,150415000000.0,109297000000.0,40298880000.0,0.9800787976068875
2011-10-17,23.18,41118000000.0,150415000000.0,109297000000.0,38664240000.0,0.9403239457172041
2011-10-18,23.54,41118000000.0,150415000000.0,109297000000.0,39264720000.0,0.9549277688603531
2011-10-19,23.09,41118000000.0,150415000000.0,109297000000.0,38514120000.0,0.9366729899314169
2011-10-20,22.96,41118000000.0,150415000000.0,109297000000.0,38297280000.0,0.9313993871297243
2011-10-21,24.35,41118000000.0,150415000000.0,109297000000.0,40615800000.0,0.9877863709324384
2011-10-24,24.98,41118000000.0,150415000000.0,109297000000.0,41666640000.0,1.013343061432949
2011-10-25,24.86,41118000000.0,150415000000.0,109297000000.0,41466480000.0,1.0084751203852327
2011-10-26,24.99,41118000000.0,150415000000.0,109297000000.0,41683320000.0,1.0137487231869253
2011-10-27,26.32,41118000000.0,150415000000.0,109297000000.0,43901760000.0,1.0677017364657815
2011-10-28,26.45,41118000000.0,150415000000.0,109297000000.0,44118600000.0,1.0729753392674741
2011-10-31,25.85,41118000000.0,150415000000.0,109297000000.0,43117800000.0,1.0486356340288925
2011-11-01,23.33,41118000000.0,150415000000.0,109297000000.0,38914440000.0,0.9464088720268495
2011-11-02,23.2,41118000000.0,150415000000.0,109297000000.0,38697600000.0,0.9411352692251569
2011-11-03,24.03,41118000000.0,150415000000.0,109297000000.0,40082040000.0,0.9748051948051948
2011-11-04,23.61,41118000000.0,150415000000.0,109297000000.0,39381480000.0,0.9577674011381877
2011-11-07,24.01,41118000000.0,150415000000.0,109297000000.0,40048680000.0,0.9739938712972421
2011-11-08,25.04,41118000000.0,150415000000.0,109297000000.0,41766720000.0,1.0157770319568071
2011-11-09,22.31,44744000000.0,148497000000.0,103753000000.0,37213080000.0,0.8316887180404077
2011-11-10,22.7,44744000000.0,148497000000.0,103753000000.0,37863600000.0,0.8462274271410692
2011-11-11,22.51,44744000000.0,148497000000.0,103753000000.0,37546680000.0,0.8391444662971571
2011-11-14,22.99,44744000000.0,148497000000.0,103753000000.0,38347320000.0,0.857038262113356
2011-11-15,23.35,44744000000.0,148497000000.0,103753000000.0,38947800000.0,0.8704586089755051
2011-11-16,22.65,44744000000.0,148497000000.0,103753000000.0,37780200000.0,0.8443634900768818
2011-11-17,21.79,44744000000.0,148497000000.0,103753000000.0,36345720000.0,0.8123037725728589
2011-11-18,21.68,44744000000.0,148497000000.0,103753000000.0,36162240000.0,0.8082031110316467
2011-11-21,21.05,44744000000.0,148497000000.0,103753000000.0,35111400000.0,0.7847175040228858
2011-11-22,20.73,44744000000.0,148497000000.0,103753000000.0,34577640000.0,0.7727883068120865
2011-11-23,20.24,44744000000.0,148497000000.0,103753000000.0,33760319999.999996,0.7545217235830501
2011-11-25,20.34,44744000000.0,148497000000.0,103753000000.0,33927120000.0,0.758249597711425
2011-11-28,20.74,44744000000.0,148497000000.0,103753000000.0,34594320000.0,0.773161094224924
2011-11-29,20.31,44744000000.0,148497000000.0,103753000000.0,33877079999.999996,0.7571312354729125
2011-11-30,21.29,44744000000.0,148497000000.0,103753000000.0,35511720000.0,0.7936644019309852
2011-12-01,20.96,44744000000.0,148497000000.0,103753000000.0,34961280000.0,0.7813624173073485
2011-12-02,21.28,44744000000.0,148497000000.0,103753000000.0,35495040000.0,0.7932916145181477
2011-12-05,21.59,44744000000.0,148497000000.0,103753000000.0,36012120000.0,0.8048480243161095
2011-12-06,21.68,44744000000.0,148497000000.0,103753000000.0,36162240000.0,0.8082031110316467
2011-12-07,21.94,44744000000.0,148497000000.0,103753000000.0,36595920000.0,0.817895583765421
2011-12-08,20.98,44744000000.0,148497000000.0,103753000000.0,34994640000.0,0.7821079921330234
2011-12-09,21.15,44744000000.0,148497000000.0,103753000000.0,35278200000.0,0.7884453781512605
2011-12-12,20.8,44744000000.0,148497000000.0,103753000000.0,34694400000.0,0.7753978187019489
2011-12-13,20.11,44744000000.0,148497000000.0,103753000000.0,33543480000.0,0.7496754872161631
2011-12-14,19.47,44744000000.0,148497000000.0,103753000000.0,32475960000.0,0.7258170927945646
2011-12-15,20.1,44744000000.0,148497000000.0,103753000000.0,33526800000.000004,0.7493026998033256
2011-12-16,20.15,44744000000.0,148497000000.0,103753000000.0,33610199999.999996,0.7511666368675128
2011-12-19,19.05,44744000000.0,148497000000.0,103753000000.0,31775400000.0,0.7101600214553907
2011-12-20,19.69,44744000000.0,148497000000.0,103753000000.0,32842920000.000004,0.7340184158769891
2011-12-21,20.32,44744000000.0,148497000000.0,103753000000.0,33893760000.0,0.75750402288575
2011-12-22,20.7,44744000000.0,148497000000.0,103753000000.0,34527600000.0,0.7716699445735741
2011-12-23,20.5,44744000000.0,148497000000.0,103753000000.0,34194000000.0,0.7642141963168246
2011-12-27,20.09,44744000000.0,148497000000.0,103753000000.0,33510120000.0,0.7489299123904881
2011-12-28,19.86,44744000000.0,148497000000.0,103753000000.0,33126480000.0,0.7403558018952262
2011-12-29,20.21,44744000000.0,148497000000.0,103753000000.0,33710280000.0,0.7534033613445378
2011-12-30,20.27,44744000000.0,148497000000.0,103753000000.0,33810360000.0,0.7556400858215626
2012-01-03,21.05,44744000000.0,148497000000.0,103753000000.0,35616600000.0,0.7960084033613445
2012-01-04,21.15,44744000000.0,148497000000.0,103753000000.0,35785800000.0,0.7997899159663866
2012-01-05,22.17,44744000000.0,148497000000.0,103753000000.0,37511640000.0,0.8383613445378151
2012-01-06,22.92,44744000000.0,148497000000.0,103753000000.0,38780640000.0,0.8667226890756302
2012-01-09,22.84,44744000000.0,148497000000.0,103753000000.0,38645280000.0,0.8636974789915967
