date,VAR,VAR_SHE,PB Ratio
2001-12-14,,394396000000.0,
2001-12-28,1095493080.0,394396000000.0,0.0027776475420643212
2001-12-31,1095493080.0,394396000000.0,0.0027776475420643212
2002-01-02,1074452880.0,394396000000.0,0.0027242996379273623
2002-01-03,1053412680.0,394396000000.0,0.0026709517337904034
2002-01-04,1051308660.0,394396000000.0,0.0026656169433767075
2002-01-07,1037281859.9999999,394396000000.0,0.002630051673952068
2002-01-08,1073050200.0,394396000000.0,0.002720743110984898
2002-01-09,1077959580.0,394396000000.0,0.0027331909552835223
2002-01-10,1082167620.0,394396000000.0,0.002743860536110914
2002-01-11,1095493080.0,394396000000.0,0.0027776475420643212
2002-01-14,1105311840.0,394396000000.0,0.0028025432306615686
2002-01-15,1108117200.0,394396000000.0,0.0028096562845464964
2002-01-16,1098999780.0,394396000000.0,0.002786538859420481
2002-01-17,1111623900.0,394396000000.0,0.0028185476019026564
2002-01-18,1122144000.0,394396000000.0,0.0028452215539711357
2002-01-22,1114429260.0,394396000000.0,0.002825660655787584
2002-01-23,1111623900.0,394396000000.0,0.0028185476019026564
2002-01-24,1111623900.0,394396000000.0,0.0028185476019026564
2002-01-25,1120741320.0,394396000000.0,0.0028416650270286716
2002-01-28,1133365440.0,394396000000.0,0.002873673769510847
2002-01-29,1135469460.0,394396000000.0,0.0028790085599245427
2002-01-30,1156509660.0,394396000000.0,0.0029323564640615016
2002-01-31,1211214180.0,394396000000.0,0.0030710610148175946
2002-02-01,1195784700.0,394396000000.0,0.003031939218450491
2002-02-04,1194382020.0,394396000000.0,0.0030283826915080275
2002-02-05,1197888719.9999998,401330000.0,2.984797348815189
2002-02-06,1190173980.0,401330000.0,2.9655744150698924
2002-02-07,1181056560.0,401330000.0,2.9428564024618145
2002-02-08,1187368620.0,401330000.0,2.95858425734433
2002-02-11,1191576660.0,401330000.0,2.969069493932674
2002-02-12,1211214180.0,401330000.0,3.0180005980116116
2002-02-13,1230150360.0,401330000.0,3.0651841626591585
2002-02-14,1221032940.0,401330000.0,3.04246615005108
2002-02-15,1223838300.0,401330000.0,3.0494563077766426
2002-02-19,1204902120.0,401330000.0,3.0022727431290956
2002-02-20,1210512840.0,401330000.0,3.016253058580221
2002-02-21,1234358400.0,401330000.0,3.075669399247502
2002-02-22,1230150360.0,401330000.0,3.0651841626591585
2002-02-25,1250489219.9999998,401330000.0,3.1158628061694857
2002-02-26,1276438800.0,401330000.0,3.1805217651309396
2002-02-27,1298881680.0,401330000.0,3.2364430269354396
2002-02-28,1241371800.0,401330000.0,3.0931447935614083
2002-03-01,1268724060.0,401330000.0,3.161298831385643
2002-03-04,1227345000.0,401330000.0,3.0581940049335956
2002-03-05,1200694080.0,401330000.0,2.991787506540752
2002-03-06,1207006140.0,401330000.0,3.0075153614232675
2002-03-07,1227345000.0,401330000.0,3.0581940049335956
2002-03-08,1213318200.0,401330000.0,3.0232432163057834
2002-03-11,1197888719.9999998,401330000.0,2.984797348815189
2002-03-12,1195784700.0,401330000.0,2.9795547305210177
2002-03-13,1192278000.0,401330000.0,2.9708170333640647
2002-03-14,1186667280.0000002,401330000.0,2.9568367179129402
2002-03-15,1194382020.0,401330000.0,2.9760596516582365
2002-03-18,1200694080.0,401330000.0,2.991787506540752
2002-03-19,1195784700.0,401330000.0,2.9795547305210177
2002-03-20,1195784700.0,401330000.0,2.9795547305210177
2002-03-21,1199291400.0,401330000.0,2.9882924276779708
2002-03-22,1160717700.0,401330000.0,2.8921777589514863
2002-03-25,1178952540.0,401330000.0,2.9376137841676426
2002-03-26,1195784700.0,401330000.0,2.9795547305210177
2002-03-27,1261009320.0,401330000.0,3.142075897640346
2002-03-28,1257502620.0,401330000.0,3.1333382004833927
2002-04-01,1254331040.0,401330000.0,3.125435526873147
2002-04-02,1241696480.0,401330000.0,3.09395380360302
2002-04-03,1263456000.0,401330000.0,3.148172327012683
2002-04-04,1262052160.0,401330000.0,3.1446743577604463
2002-04-05,1262754080.0,401330000.0,3.146423342386565
2002-04-08,1283109760.0,401330000.0,3.197143896543991
2002-04-09,1262754080.0,401330000.0,3.146423342386565
2002-04-10,1264157920.0,401330000.0,3.149921311638801
2002-04-11,1266263680.0,401330000.0,3.1551682655171556
2002-04-12,1249417600.0,401330000.0,3.1131926344903196
2002-04-15,1237484960.0,401330000.0,3.083459895846311
2002-04-16,1255032960.0,401330000.0,3.127184511499265
2002-04-17,1252225280.0,401330000.0,3.1201885729947922
2002-04-18,1290830880.0,401330000.0,3.216382727431291
2002-04-19,1298552000.0,401330000.0,3.2356215583185906
2002-04-22,1309080800.0,401330000.0,3.261856327710363
2002-04-23,1298552000.0,401330000.0,3.2356215583185906
2002-04-24,1293638560.0,401330000.0,3.2233786659357637
2002-04-25,1288023200.0,401330000.0,3.2093867889268184
2002-04-26,1339965280.0,401330000.0,3.338811651259562
2002-04-29,1329436480.0,401330000.0,3.3125768818677894
2002-04-30,1334349920.0,401330000.0,3.3248197742506167
2002-05-01,1350494080.0,427454000.0,3.1593904373336077
2002-05-02,1363128640.0000002,427454000.0,3.1889481441277896
2002-05-03,1353301760.0,427454000.0,3.165958816621204
2002-05-06,1342772960.0,427454000.0,3.1413273942927193
2002-05-07,1328032640.0000002,427454000.0,3.1068434030328413
2002-05-08,1378570880.0,427454000.0,3.2250742302095663
2002-05-09,1379974720.0,427454000.0,3.228358419853364
2002-05-10,1384888160.0,427454000.0,3.2398530836066572
2002-05-13,1377167040.0,427454000.0,3.2217900405657685
2002-05-14,1421388000.0,427454000.0,3.3252420143454033
2002-05-15,1417176480.0,427454000.0,3.3153894454140094
2002-05-16,1424195680.0,427454000.0,3.331810393632999
2002-05-17,1429811040.0,427454000.0,3.344947152208191
2002-05-20,1431214880.0,427454000.0,3.3482313418519887
2002-05-21,1427705280.0,427454000.0,3.340020867742494
2002-05-22,1419984160.0,427454000.0,3.3219578247016055
2002-05-23,1398926560.0,427454000.0,3.2726949800446365
2002-05-24,1402436160.0,427454000.0,3.2809054541541314
2002-05-28,1422791840.0,427454000.0,3.328526203989201
2002-05-29,1419984160.0,427454000.0,3.3219578247016055
2002-05-30,1434724480.0,427454000.0,3.3564418159614835
2002-05-31,1443147520.0,427454000.0,3.376146953824271
2002-06-03,1408753440.0,427454000.0,3.295684307551222
2002-06-04,1358917120.0,427454000.0,3.179095575196395
2002-06-05,1377167040.0,427454000.0,3.2217900405657685
2002-06-06,1354003680.0,427454000.0,3.1676009114431025
2002-06-07,1356109440.0,427454000.0,3.1725271959087995
2002-06-10,1356811359.9999998,427454000.0,3.1741692907306978
2002-06-11,1333648000.0,427454000.0,3.1199801616080327
2002-06-12,1294340480.0,427454000.0,3.0280228515816905
2002-06-13,1306975040.0,427454000.0,3.057580558375872
2002-06-14,1297148160.0,427454000.0,3.0345912308692866
2002-06-17,1315398080.0,427454000.0,3.0772856962386594
2002-06-18,1319609600.0,427454000.0,3.0871382651700534
2002-06-19,1304869280.0,427454000.0,3.052654273910175
2002-06-20,1297148160.0,427454000.0,3.0345912308692866
2002-06-21,1258542560.0,427454000.0,2.9442760156648435
2002-06-24,1235379200.0,427454000.0,2.8900868865421776
2002-06-25,1200985120.0,427454000.0,2.8096242402691285
2002-06-26,1221340800.0,427454000.0,2.8572449901041983
2002-06-27,1229763840.0,427454000.0,2.876950127966986
2002-06-28,1248013760.0,427454000.0,2.919644593336359
2002-07-01,1188443880.0000002,427454000.0,2.7802848493639085
2002-07-02,1140681360.0,427454000.0,2.668547633195619
2002-07-03,1154729160.0,427454000.0,2.7014115203039393
2002-07-05,1165967400.0,427454000.0,2.7277026299905955
2002-07-08,1166669790.0,427454000.0,2.7293458243460114
2002-07-09,1116097710.0,427454000.0,2.611035830756058
2002-07-10,1039537200.0,427454000.0,2.4319276460157115
2002-07-11,1070442360.0,427454000.0,2.5042281976540166
2002-07-12,1092216450.0,427454000.0,2.5551672226719133
2002-07-15,1065525630.0,427454000.0,2.4927258371661045
2002-07-16,1131550290.0,427454000.0,2.6471861065752105
2002-07-17,1170181740.0,427454000.0,2.737561796123092
2002-07-18,1090811670.0,427454000.0,2.5518808339610812
2002-07-19,1069739970.0,427454000.0,2.5025850032986003
2002-07-22,1020572670.0,427454000.0,2.387561398419479
2002-07-23,1024084620.0,427454000.0,2.395777370196559
2002-07-24,1087299720.0,427454000.0,2.5436648621840012
2002-07-25,1130847900.0,427454000.0,2.645542912219794
2002-07-26,1178610420.0,427454000.0,2.757280128388084
2002-07-29,1239718350.0,427454000.0,2.9002380373092778
2002-07-30,1257278100.0,427454000.0,2.941317896194678
2002-07-31,1287480869.9999998,427454000.0,3.0119752534775666
2002-08-01,1260790050.0,427454000.0,2.949533867971758
2002-08-02,1234099230.0,427454000.0,2.8870924824659494
2002-08-05,1188443880.0000002,427454000.0,2.7802848493639085
2002-08-06,1219349040.0,454430000000.0,0.0026832494333560723
2002-08-07,1246039860.0,454430000000.0,0.0027419841559756177
2002-08-08,1278349800.0,454430000000.0,0.0028130840833571727
2002-08-09,1312766910.0,454430000000.0,0.0028888209625244814
2002-08-12,1333136220.0,454430000000.0,0.002933644829786766
2002-08-13,1255873320.0,454430000000.0,0.0027636232643091347
2002-08-14,1288885650.0,454430000000.0,0.0028362688422859405
2002-08-15,1336648170.0,454430000000.0,0.002941373082763022
2002-08-16,1347886410.0,454430000000.0,0.002966103492287041
2002-08-19,1322600369.9999998,454430000000.0,0.0029104600708579976
2002-08-20,1281159360.0,454430000000.0,0.0028192666857381776
2002-08-21,1300123890.0,454430000000.0,0.0028609992518099595
2002-08-22,1324005150.0,454430000000.0,0.0029135513720485004
2002-08-23,1328921880.0000002,454430000000.0,0.0029243709262152594
2002-08-26,1343672070.0,454430000000.0,0.0029568295887155336
2002-08-27,1300123890.0,454430000000.0,0.0028609992518099595
2002-08-28,1302231060.0,454430000000.0,0.002865636203595713
2002-08-29,1298719110.0,454430000000.0,0.0028579079506194575
2002-08-30,1309957350.0,454430000000.0,0.0028826383601434765
2002-09-03,1307147790.0,454430000000.0,0.0028764557577624717
2002-09-04,1286778480.0,454430000000.0,0.002831631890500187
2002-09-05,1289588040.0,454430000000.0,0.0028378144928811917
2002-09-06,1327517100.0,454430000000.0,0.0029212796250247565
2002-09-09,1311362130.0000002,454430000000.0,0.0028857296613339794
2002-09-10,1330326660.0,454430000000.0,0.002927462227405761
2002-09-11,1329624270.0,454430000000.0,0.0029259165768105097
2002-09-12,1330326660.0,454430000000.0,0.002927462227405761
2002-09-13,1345076850.0,454430000000.0,0.002959920889906036
2002-09-16,1342267290.0,454430000000.0,0.002953738287525031
2002-09-17,1314874080.0,454430000000.0,0.0028934579143102346
2002-09-18,1307147790.0,454430000000.0,0.0028764557577624717
2002-09-19,1293099990.0,454430000000.0,0.002845542745857448
2002-09-20,1324005150.0,454430000000.0,0.0029135513720485004
2002-09-23,1319790810.0,454430000000.0,0.002904277468476993
2002-09-24,1316981250.0,454430000000.0,0.0028980948660959883
2002-09-25,1367553330.0,454430000000.0,0.0030093817089540745
2002-09-26,1371767670.0,454430000000.0,0.0030186556125255813
2002-09-27,1345076850.0,454430000000.0,0.002959920889906036
2002-09-30,1337313250.0,454430000000.0,0.002942836630504148
2002-10-01,1374204650.0,454430000000.0,0.003024018330655987
2002-10-02,1367819600.0,454430000000.0,0.003009967651783553
2002-10-03,1399035400.0,454430000000.0,0.0030786598596043396
2002-10-04,1306806900.0000002,454430000000.0,0.0028757056092247437
2002-10-07,1327380950.0,454430000000.0,0.0029209800189248067
2002-10-08,1384846400.0,454430000000.0,0.003047436128776709
2002-10-09,1386974750.0,454430000000.0,0.003052119688400854
2002-10-10,1368529050.0,454430000000.0,0.0030115288383249345
2002-10-11,1403292100.0,454430000000.0,0.0030880269788526285
2002-10-14,1418190550.0,454430000000.0,0.00312081189622164
2002-10-15,1447987450.0,454430000000.0,0.0031863817309596637
2002-10-16,1430251200.0,454430000000.0,0.0031473520674251258
2002-10-17,1426703950.0,454430000000.0,0.0031395461347182184
2002-10-18,1460757550.0,454430000000.0,0.003214483088704531
2002-10-21,1471399300.0,454430000000.0,0.0032379008868252536
2002-10-22,1443021300.0,454430000000.0,0.0031754534251699934
2002-10-23,1452953600.0,454430000000.0,0.003197310036749334
2002-10-24,1423156700.0,454430000000.0,0.003131740202011311
2002-10-25,1492682800.0,454430000000.0,0.003284736483066699
2002-10-28,1518223000.0,454430000000.0,0.0033409391985564332
2002-10-29,1521770250.0,454430000000.0,0.003348745131263341
2002-10-30,1513256849.9999998,454430000000.0,0.0033300108927667624
2002-10-31,1499777300.0,454430000000.0,0.0033003483484805142
2002-11-01,1554404950.0,454430000000.0,0.0034205597121668902
2002-11-04,1537378150.0000002,454430000000.0,0.0033830912351737346
2002-11-05,1503324550.0,454430000000.0,0.0033081542811874217
2002-11-06,1530993099.9999998,454430000000.0,0.0033690405563013
2002-11-07,1521770250.0,454430000000.0,0.003348745131263341
2002-11-08,1482750500.0,454430000000.0,0.0032628798714873578
2002-11-11,1469270950.0,454430000000.0,0.003233217327201109
2002-11-12,1483459950.0,454430000000.0,0.0032644410580287392
2002-11-13,1488426100.0,454430000000.0,0.00327536936381841
2002-11-14,1516094650.0,454430000000.0,0.003336255638932289
2002-11-15,1536668700.0,454430000000.0,0.0033815300486323527
2002-11-18,1548729349.9999998,454430000000.0,0.003408070219835838
2002-11-19,1536668700.0,454430000000.0,0.0033815300486323527
2002-11-20,1523898600.0,454430000000.0,0.0033534286908874856
2002-11-21,1518932450.0,454430000000.0,0.0033425003850978147
2002-11-22,1508290700.0,454430000000.0,0.003319082586977092
2002-11-25,1477784349.9999998,454430000000.0,0.0032519515656976865
2002-11-26,1423156700.0,472803000000.0,0.003010041602950912
2002-11-27,1452953600.0,472803000000.0,0.0030730634111881695
2002-11-29,1452244150.0,472803000000.0,0.003071562891944425
2002-12-02,1433798450.0,472803000000.0,0.003032549391607075
2002-12-03,1406129900.0,472803000000.0,0.0029740291411010505
2002-12-04,1438764600.0,472803000000.0,0.003043053026313285
2002-12-05,1465014250.0,472803000000.0,0.0030985722383318213
2002-12-06,1465014250.0,472803000000.0,0.0030985722383318213
2002-12-09,1504034000.0,472803000000.0,0.0031811007967377535
2002-12-10,1514675750.0,472803000000.0,0.0032036085853939167
2002-12-11,1543763200.0,472803000000.0,0.00326512987438743
2002-12-12,1508290700.0,472803000000.0,0.0031901039122002187
2002-12-13,1496939500.0,472803000000.0,0.003166095604300311
2002-12-16,1510419050.0,472803000000.0,0.0031946054699314515
2002-12-17,1501905650.0000002,472803000000.0,0.003176599239006521
2002-12-18,1540215950.0,472803000000.0,0.003257627278168709
