date,MU,MU_SHE,PB Ratio
2001-01-12,,7496000000.0,
2001-03-01,21252800000.0,7496000000.0,2.8352187833511207
2001-03-02,21365280000.000004,7496000000.0,2.8502241195304165
2001-03-05,23088000000.0,7496000000.0,3.080042689434365
2001-03-06,25965120000.0,7496000000.0,3.463863393810032
2001-03-07,24272000000.0,7496000000.0,3.2379935965848454
2001-03-08,25367200000.0,7496000000.0,3.3840981856990395
2001-03-09,24124000000.0,7496000000.0,3.218249733191035
2001-03-12,24129920000.0,7496000000.0,3.219039487726788
2001-03-13,26077600000.0,7496000000.0,3.4788687299893275
2001-03-14,25763840000.0,7496000000.0,3.43701173959445
2001-03-15,24449600000.0,7496000000.0,3.2616862326574174
2001-03-16,23709600000.0,7496000000.0,3.1629669156883673
2001-03-19,25491520000.0,7496000000.0,3.40068303094984
2001-03-20,24035200000.0,7496000000.0,3.206403415154749
2001-03-21,24869920000.0,7496000000.0,3.317758804695838
2001-03-22,27646400000.0,7496000000.0,3.688153681963714
2001-03-23,28907360000.0,7496000000.0,3.8563713980789753
2001-03-26,27747040000.0,7496000000.0,3.7015795090715047
2001-03-27,28416000000.0,7496000000.0,3.790821771611526
2001-03-28,26196000000.0,7496000000.0,3.4946638207043756
2001-03-29,26788000000.0,7496000000.0,3.573639274279616
2001-03-30,24585760000.0,7496000000.0,3.2798505869797223
2001-04-02,21460000000.0,7496000000.0,2.862860192102455
2001-04-03,21465920000.0,7496000000.0,2.863649946638207
2001-04-04,20483200000.0,7496000000.0,2.7325506937033084
2001-04-05,22732800000.0,7496000000.0,3.032657417289221
2001-04-06,21797440000.0,7496000000.0,2.9078762006403416
2001-04-09,21246880000.0,7496000000.0,2.8344290288153684
2001-04-10,22584800000.0,7496000000.0,3.012913553895411
2001-04-11,24627200000.0,7496000000.0,3.2853788687299894
2001-04-12,27474719999.999996,7496000000.0,3.665250800426894
2001-04-16,26344000000.0,7465000000.0,3.529002009377093
2001-04-17,25420480000.0,7465000000.0,3.405288680509042
2001-04-18,28001600000.0,7465000000.0,3.7510515740120565
2001-04-19,28386400000.0,7465000000.0,3.8025987943737443
2001-04-20,27551680000.0,7465000000.0,3.690780977896852
2001-04-23,25663200000.0,7465000000.0,3.4378030810448763
2001-04-24,23680000000.0,7465000000.0,3.172136637642331
2001-04-25,25266560000.0,7465000000.0,3.384669792364367
2001-04-26,25148160000.0,7465000000.0,3.3688091091761554
2001-04-27,26089440000.0,7465000000.0,3.494901540522438
2001-04-30,26864960000.0,7465000000.0,3.5987890154052242
2001-05-01,25917760000.0,7465000000.0,3.471903549899531
2001-05-02,25515200000.0,7465000000.0,3.4179772270596116
2001-05-03,24556160000.0,7465000000.0,3.289505693235097
2001-05-04,24745600000.0,7465000000.0,3.3148827863362356
2001-05-07,25396800000.0,7465000000.0,3.4021165438714
2001-05-08,24798880000.0,7465000000.0,3.322020093770931
2001-05-09,24568000000.0,7465000000.0,3.2910917615539184
2001-05-10,23709600000.0,7465000000.0,3.176101808439384
2001-05-11,23869440000.0,7465000000.0,3.1975137307434696
2001-05-14,24094400000.0,7465000000.0,3.2276490288010717
2001-05-15,23147200000.0,7465000000.0,3.1007635632953785
2001-05-16,23206400000.0,7465000000.0,3.1086939048894844
2001-05-17,24295680000.0,7465000000.0,3.2546121902210317
2001-05-18,23733280000.000004,7465000000.0,3.1792739450770267
2001-05-21,25231040000.0,7465000000.0,3.3799115874079035
2001-05-22,24165440000.0,7465000000.0,3.2371654387139985
2001-05-23,23828000000.0,7465000000.0,3.1919624916275953
2001-05-24,23816160000.0,7465000000.0,3.1903764233087744
2001-05-25,24094400000.0,7465000000.0,3.2276490288010717
2001-05-29,22484160000.0,7465000000.0,3.0119437374413933
2001-05-30,21750080000.0,7465000000.0,2.913607501674481
2001-05-31,22200000000.0,7465000000.0,2.9738780977896853
2001-06-01,23206400000.0,7465000000.0,3.1086939048894844
2001-06-04,22738719999.999996,7465000000.0,3.0460442062960476
2001-06-05,24864000000.0,7465000000.0,3.3307434695244473
2001-06-06,24550240000.0,7465000000.0,3.2887126590756863
2001-06-07,26551200000.0,7465000000.0,3.5567582049564637
2001-06-08,25645440000.0,7465000000.0,3.4354239785666443
2001-06-11,24633120000.0,7465000000.0,3.2998151373074345
2001-06-12,24716000000.0,7465000000.0,3.310917615539183
2001-06-13,24212800000.0,7465000000.0,3.2435097119892835
2001-06-14,22377600000.0,7465000000.0,2.9976691225720025
2001-06-15,23384000000.0,7465000000.0,3.1324849296718016
2001-06-18,22792000000.0,7465000000.0,3.0531815137307436
2001-06-19,22507840000.0,7465000000.0,3.0151158740790356
2001-06-20,21809280000.000004,7465000000.0,2.9215378432685872
2001-06-21,22324320000.0,7465000000.0,2.9905318151373073
2001-06-22,22720960000.0,7465000000.0,3.0436651038178164
2001-06-25,23099840000.0,7465000000.0,3.094419290020094
2001-06-26,23680000000.0,7465000000.0,3.172136637642331
2001-06-27,23526080000.0,7465000000.0,3.1515177494976556
2001-06-28,24627200000.0,7465000000.0,3.2990221031480242
2001-06-29,24331200000.0,7465000000.0,3.259370395177495
2001-07-02,25041600000.0,7465000000.0,3.354534494306765
2001-07-03,25604000000.0,7465000000.0,3.4298727394507704
2001-07-05,24798880000.0,7465000000.0,3.322020093770931
2001-07-06,23028800000.0,7465000000.0,3.0849028801071667
2001-07-09,22792000000.0,7465000000.0,3.0531815137307436
2001-07-10,22253280000.000004,7465000000.0,2.981015405224381
2001-07-11,23384000000.0,7465000000.0,3.1324849296718016
2001-07-12,23674080000.0,7465000000.0,3.1713436034829203
2001-07-13,23093920000.0,7465000000.0,3.0936262558606833
2001-07-16,21756000000.0,7465000000.0,2.9144005358338916
2001-07-17,22892640000.0,7465000000.0,3.0666630944407234
2001-07-18,22644000000.0,7465000000.0,3.033355659745479
2001-07-19,23419520000.0,7465000000.0,3.137243134628265
2001-07-20,23141280000.000004,7465000000.0,3.0999705291359683
2001-07-23,22555200000.0,7465000000.0,3.02146014735432
2001-07-24,22401280000.000004,7465000000.0,3.0008412592096456
2001-07-25,22720960000.0,7465000000.0,3.0436651038178164
2001-07-26,24129920000.0,7465000000.0,3.2324072337575354
2001-07-27,24420000000.0,7465000000.0,3.2712659075686537
2001-07-30,24485120000.0,7465000000.0,3.27998928332217
2001-07-31,24864000000.0,7465000000.0,3.3307434695244473
2001-08-01,25870400000.0,7465000000.0,3.4655592766242465
2001-08-02,26580800000.0,7465000000.0,3.5607233757535166
2001-08-03,25722400000.0,7465000000.0,3.4457334226389817
2001-08-06,24869920000.0,7465000000.0,3.331536503683858
2001-08-07,24230560000.0,7465000000.0,3.245888814467515
2001-08-08,23236000000.0,7465000000.0,3.1126590756865373
2001-08-09,22945920000.0,7465000000.0,3.0738004018754186
2001-08-10,23200480000.0,7465000000.0,3.1079008707300737
2001-08-13,22963680000.0,7465000000.0,3.07617950435365
2001-08-14,22140800000.0,7465000000.0,2.9659477561955794
2001-08-15,21578400000.0,7465000000.0,2.890609511051574
2001-08-16,22330240000.0,7465000000.0,2.991324849296718
2001-08-17,21371200000.0,7465000000.0,2.862853315472204
2001-08-20,21341600000.0,7465000000.0,2.858888144675151
2001-08-21,20897600000.0,7465000000.0,2.799410582719357
2001-08-22,22052000000.0,7465000000.0,2.9540522438044206
2001-08-23,21477760000.0,7465000000.0,2.877127930341594
2001-08-24,22815680000.0,7465000000.0,3.056353650368386
2001-08-27,23887200000.0,7465000000.0,3.199892833221701
2001-08-28,23099840000.0,7465000000.0,3.094419290020094
2001-08-29,22229600000.0,7465000000.0,2.977843268586738
2001-08-30,21744160000.0,7465000000.0,2.9128144675150702
2001-08-31,22528390000.0,7465000000.0,3.017868720696584
2001-09-04,21743700000.0,7465000000.0,2.9127528466175487
2001-09-05,21564000000.0,7465000000.0,2.8886805090421968
2001-09-06,20042540000.0,7465000000.0,2.6848680509042198
2001-09-07,19617250000.0,7465000000.0,2.6278968519758874
2001-09-10,19024240000.0,7465000000.0,2.548458137977227
2001-09-17,17490800000.0,7465000000.0,2.3430408573342265
2001-09-18,15226580000.000002,7465000000.0,2.039729403884796
2001-09-19,14046550000.0,7465000000.0,1.8816543871399867
2001-09-20,13231910000.0,7465000000.0,1.7725264567983925
2001-09-21,12644890000.0,7465000000.0,1.6938901540522437
2001-09-24,13357700000.0,7465000000.0,1.7893770931011386
2001-09-25,12722760000.0,7465000000.0,1.7043215003348962
2001-09-26,10332750000.0,7465000000.0,1.3841594105827193
2001-09-27,10650220000.0,7465000000.0,1.4266872069658405
2001-09-28,11279169999.999998,7465000000.0,1.5109403884795711
2001-10-01,10632250000.0,7465000000.0,1.4242799732083053
2001-10-02,10943730000.0,7465000000.0,1.466005358338915
2001-10-03,11381000000.0,7465000000.0,1.5245813797722707
2001-10-04,11674510000.0,7465000000.0,1.563899531145345
2001-10-05,12015940000.0,7465000000.0,1.6096369725385131
2001-10-08,12668850000.0,7465000000.0,1.6970997990622907
2001-10-09,11980000000.0,7465000000.0,1.6048225050234428
2001-10-10,12716770000.0,7465000000.0,1.7035190890823844
2001-10-11,14076500000.0,7465000000.0,1.8856664434025452
2001-10-12,15274500000.0,7465000000.0,2.0461486939048896
2001-10-15,13860860000.0,7134000000.0,1.9429296327446033
2001-10-16,13207950000.0,7134000000.0,1.8514087468460891
2001-10-17,12375340000.0,7134000000.0,1.7346986262966078
2001-10-18,11830250000.0,7134000000.0,1.6582912811886739
2001-10-19,12459200000.0,7134000000.0,1.7464536024670592
2001-10-22,13022260000.0,7134000000.0,1.8253798710400897
2001-10-23,13052210000.0,7134000000.0,1.829578076815251
2001-10-24,13417600000.0,7134000000.0,1.8807961872722176
2001-10-25,13914770000.0,7134000000.0,1.9504864031398934
2001-10-26,14346050000.0,7134000000.0,2.0109405663022146
2001-10-29,13477500000.0,7134000000.0,1.88919259882254
2001-10-30,12626919999.999998,7134000000.0,1.7699635548079615
2001-10-31,13633240000.0,7134000000.0,1.9110232688533781
2001-11-01,13777000000.0,7134000000.0,1.9311746565741519
2001-11-02,14825250000.0,7134000000.0,2.0781118587047938
2001-11-05,14735400000.0,7134000000.0,2.06551724137931
2001-11-06,14657530000.0,7134000000.0,2.0546019063638914
2001-11-07,15514100000.0,7134000000.0,2.1746705915335016
2001-11-08,16119090000.0,7134000000.0,2.2594743481917576
2001-11-09,15639890000.0,7134000000.0,2.1923030557891785
2001-11-12,16262850000.0,7134000000.0,2.2796257359125316
2001-11-13,17371000000.0,7134000000.0,2.434959349593496
2001-11-14,16628240000.0,7134000000.0,2.3308438463694983
2001-11-15,16628240000.0,7134000000.0,2.3308438463694983
2001-11-16,15753700000.0,7134000000.0,2.208256237734791
2001-11-19,16364680000.0,7134000000.0,2.2938996355480796
2001-11-20,15609940000.0,7134000000.0,2.1881048500140174
2001-11-21,15514100000.0,7134000000.0,2.1746705915335016
2001-11-23,16017260000.0,7134000000.0,2.2452004485562096
2001-11-26,17131400000.0,7134000000.0,2.4013737033922062
2001-11-27,17460850000.0,7134000000.0,2.4475539669189796
2001-11-28,16011270000.0,7134000000.0,2.2443608074011774
2001-11-29,16682150000.0,7134000000.0,2.338400616764788
2001-11-30,16268840000.0,7134000000.0,2.280465377067564
2001-12-03,17107440000.0,7134000000.0,2.3980151387720774
2001-12-04,18263510000.0,7134000000.0,2.5600658816932995
2001-12-05,19802940000.0,7134000000.0,2.7758536585365854
2001-12-06,19497450000.0,7134000000.0,2.7330319596299413
2001-12-07,19018250000.0,7134000000.0,2.665860667227362
2001-12-10,18616920000.0,7134000000.0,2.6096047098402018
2001-12-11,18509100000.0,7134000000.0,2.5944911690496215
2001-12-12,19018250000.0,7134000000.0,2.665860667227362
2001-12-13,17784310000.0,7134000000.0,2.4928945892907204
2001-12-14,18119750000.0,7134000000.0,2.539914493972526
2001-12-17,18389300000.0,7134000000.0,2.577698345948977
2001-12-18,19054190000.0,7134000000.0,2.6708985141575554
2001-12-19,18029900000.0,7134000000.0,2.5273198766470424
2001-12-20,17676490000.0,7134000000.0,2.47778104850014
2001-12-21,18065840000.0,7134000000.0,2.5323577235772357
2001-12-24,17802280000.0,7134000000.0,2.495413512755817
2001-12-26,18209600000.0,7134000000.0,2.5525091112980096
2001-12-27,18670830000.0,7134000000.0,2.617161480235492
2001-12-28,18964340000.0,7134000000.0,2.658303896832072
2001-12-31,18569000000.0,7134000000.0,2.602887580599944
2002-01-02,19910760000.0,7134000000.0,2.7909671993271656
2002-01-03,21869490000.0,7134000000.0,3.065529857022708
2002-01-04,21534050000.0,7134000000.0,3.018509952340903
2002-01-07,21653850000.0,7134000000.0,3.0353027754415476
2002-01-08,21144700000.0,7134000000.0,2.963933277263807
2002-01-09,20970990000.0,7134000000.0,2.9395836837678724
2002-01-10,20216250000.0,7134000000.0,2.8337888982338097
2002-01-11,21042870000.0,7134000000.0,2.949659377628259
2002-01-14,21324400000.0,6903000000.0,3.0891496450818483
2002-01-15,21144700000.0,6903000000.0,3.0631174851513836
2002-01-16,20186300000.0,6903000000.0,2.92427929885557
2002-01-17,20366000000.0,6903000000.0,2.950311458786035
2002-01-18,19042210000.0,6903000000.0,2.758541213964943
2002-01-22,18497120000.0,6903000000.0,2.679576995509199
2002-01-23,18952360000.0,6903000000.0,2.74552513399971
2002-01-24,19078150000.0,6903000000.0,2.7637476459510357
2002-01-25,19467500000.0,6903000000.0,2.8201506591337098
2002-01-28,19347700000.0,6903000000.0,2.8027958858467334
2002-01-29,18263510000.0,6903000000.0,2.6457351875995943
2002-01-30,19407600000.0,6903000000.0,2.811473272490222
2002-01-31,20216250000.0,6903000000.0,2.928617992177314
2002-02-01,20875150000.0,6903000000.0,3.024069245255686
2002-02-04,20605600000.0,6903000000.0,2.9850210053599886
2002-02-05,20635550000.0,6903000000.0,2.989359698681733
2002-02-06,21977310000.0,6903000000.0,3.1837331594958713
2002-02-07,20282140000.0,6903000000.0,2.9381631174851512
2002-02-08,20905100000.0,6903000000.0,3.02840793857743
2002-02-11,22522400000.0,6903000000.0,3.262697377951615
2002-02-12,22642200000.0,6903000000.0,3.280052151238592
2002-02-13,23366990000.0,6903000000.0,3.3850485296248007
2002-02-14,22911750000.0,6903000000.0,3.3191003911342896
2002-02-15,22133050000.0,6903000000.0,3.206294364768941
2002-02-19,21917410000.000004,6903000000.0,3.1750557728523834
2002-02-20,21863500000.0,6903000000.0,3.1672461248732433
2002-02-21,19892790000.0,6903000000.0,2.881760104302477
2002-02-22,19485470000.0,6903000000.0,2.8227538751267565
2002-02-25,20395950000.0,6903000000.0,2.9546501521077793
2002-02-26,20186300000.0,6903000000.0,2.92427929885557
2002-02-27,20485800000.0,6903000000.0,2.967666232073012
2002-02-28,19257850000.0,6903000000.0,2.789779805881501
2002-03-01,21846580000.0,6903000000.0,3.1647950166594234
2002-03-04,23297400000.0,6903000000.0,3.3749674054758803
2002-03-05,23779000000.0,6903000000.0,3.444734173547733
2002-03-06,22791720000.0,6903000000.0,3.3017122990004344
2002-03-07,22358280000.0,6903000000.0,3.238922207735767
2002-03-08,22972319999.999996,6903000000.0,3.327874837027379
2002-03-11,22243900000.0,6903000000.0,3.222352600318702
2002-03-12,21485380000.0,6903000000.0,3.112469940605534
2002-03-13,20528200000.0,6903000000.0,2.9738084890627263
2002-03-14,19276040000.0,6903000000.0,2.792414892075909
2002-03-15,20100780000.0,6903000000.0,2.911890482398957
2002-03-18,20016500000.0,6903000000.0,2.899681297986383
2002-03-19,20347600000.0,6903000000.0,2.9476459510357818
2002-03-20,19565000000.0,6903000000.0,2.8342749529190208
2002-03-21,20775020000.0,6903000000.0,3.0095639576995508
2002-03-22,20407800000.0,6903000000.0,2.956366797044763
2002-03-25,19866000000.0,6903000000.0,2.8778791829639285
2002-03-26,20486060000.0,6903000000.0,2.967703896856439
2002-03-27,19866000000.0,6903000000.0,2.8778791829639285
2002-03-28,19805800000.0,6903000000.0,2.869158336954947
2002-04-01,20227200000.0,6903000000.0,2.9302042590178186
2002-04-02,19504800000.0,6903000000.0,2.825554106910039
2002-04-03,18529560000.0,6903000000.0,2.6842764015645373
2002-04-04,18415180000.0,6903000000.0,2.667706794147472
2002-04-05,17969700000.0,6903000000.0,2.603172533681008
2002-04-08,18601800000.0,6903000000.0,2.694741416775315
2002-04-09,18090100000.0,6903000000.0,2.6206142256989713
2002-04-10,18379060000.0,6903000000.0,2.662474286542083
2002-04-11,17578400000.0,6896000000.0,2.54907192575406
2002-04-12,17494120000.0,6896000000.0,2.5368503480278424
2002-04-15,17277400000.0,6896000000.0,2.50542343387471
2002-04-16,18126220000.0,6896000000.0,2.628512180974478
2002-04-17,18204480000.0,6896000000.0,2.639860788863109
2002-04-18,17458000000.0,6896000000.0,2.53161252900232
2002-04-19,17759000000.0,6896000000.0,2.5752610208816704
2002-04-22,18601800000.0,6896000000.0,2.6974767981438514
2002-04-23,17692780000.0,6896000000.0,2.5656583526682133
2002-04-24,16434600000.0,6896000000.0,2.383207656612529
2002-04-25,16585100000.0,6896000000.0,2.4050319025522042
2002-04-26,15652000000.0,6896000000.0,2.269721577726218
2002-04-29,15922900000.0,6896000000.0,2.3090052204176335
2002-04-30,14267400000.0,6896000000.0,2.0689385150812063
2002-05-01,14869400000.0,6896000000.0,2.1562354988399073
2002-05-02,14062720000.0,6896000000.0,2.039257540603248
2002-05-03,13611220000.0,6896000000.0,1.9737848027842226
2002-05-06,13713560000.0,6896000000.0,1.9886252900232018
2002-05-07,13996500000.0,6896000000.0,2.0296548723897914
2002-05-08,14755020000.0,6896000000.0,2.139649071925754
2002-05-09,13755700000.0,6896000000.0,1.9947360788863109
2002-05-10,13526940000.0,6896000000.0,1.9615632250580046
2002-05-13,14207200000.0,6896000000.0,2.0602088167053365
2002-05-14,15832600000.0,6896000000.0,2.2959106728538283
2002-05-15,15344980000.0,6896000000.0,2.225200116009281
2002-05-16,15658020000.0,6896000000.0,2.270594547563805
2002-05-17,15056020000.0,6896000000.0,2.1832975638051044
2002-05-20,14724920000.0,6896000000.0,2.135284222737819
2002-05-21,14207200000.0,6896000000.0,2.0602088167053365
2002-05-22,14177100000.0,6896000000.0,2.055843967517401
2002-05-23,14628600000.0,6896000000.0,2.121316705336427
2002-05-24,14062720000.0,6896000000.0,2.039257540603248
2002-05-28,13918240000.0,6896000000.0,2.01830626450116
2002-05-29,13773760000.0,6896000000.0,1.997354988399072
2002-05-30,14147000000.0,6896000000.0,2.0514791183294663
2002-05-31,14171579999.999998,6896000000.0,2.0550435034802783
2002-06-03,13402300000.0,6896000000.0,1.9434889791183294
2002-06-04,13720829999.999998,6896000000.0,1.9896795243619487
2002-06-05,13492450000.0,6896000000.0,1.9565617749419955
2002-06-06,13402300000.0,6896000000.0,1.9434889791183294
2002-06-07,13312150000.0,6896000000.0,1.9304161832946636
2002-06-10,12897460000.0,6896000000.0,1.8702813225058004
2002-06-11,12536860000.0,6896000000.0,1.8179901392111368
2002-06-12,13011650000.0,6896000000.0,1.8868401972157773
2002-06-13,12681100000.0,6896000000.0,1.8389066125290023
2002-06-14,13402300000.0,6896000000.0,1.9434889791183294
2002-06-17,14003300000.0,6896000000.0,2.030640951276102
2002-06-18,14183600000.0,6896000000.0,2.056786542923434
2002-06-19,12068079999.999998,6896000000.0,1.750011600928074
2002-06-20,11058400000.0,6896000000.0,1.6035962877030163
2002-06-21,11292790000.0,6896000000.0,1.6375855568445477
2002-06-24,11851720000.0,6896000000.0,1.7186368909512761
2002-06-25,11869750000.0,6896000000.0,1.7212514501160092
2002-06-26,11419000000.0,6896000000.0,1.6558874709976799
2002-06-27,12320500000.0,6896000000.0,1.7866154292343388
2002-06-28,12152220000.0,6893000000.0,1.7629798346148267
2002-07-01,12020000000.0,6893000000.0,1.7437980559988393
2002-07-02,11563240000.0,6893000000.0,1.6775337298708834
2002-07-03,12320500000.0,6893000000.0,1.7873930073988105
2002-07-05,13408310000.0,6893000000.0,1.9452067314667054
2002-07-08,12981600000.0,6893000000.0,1.8833019004787466
2002-07-09,13480430000.0,6893000000.0,1.9556695198026983
2002-07-10,12789280000.0,6893000000.0,1.8554011315827652
2002-07-11,13432350000.0,6893000000.0,1.948694327578703
2002-07-12,14057390000.0,6893000000.0,2.0393718264906426
2002-07-15,14694450000.0,6893000000.0,2.131793123458581
2002-07-16,13961230000.0,6893000000.0,2.025421442042652
2002-07-17,14424000000.0,6893000000.0,2.0925576671986073
2002-07-18,13690780000.0,6893000000.0,1.986185985782678
2002-07-19,13390280000.0,6893000000.0,1.942591034382707
2002-07-22,12320500000.0,6893000000.0,1.7873930073988105
2002-07-23,11989950000.0,6893000000.0,1.7394385608588423
2002-07-24,13071750000.0,6893000000.0,1.8963803858987378
2002-07-25,11539200000.0,6893000000.0,1.674046133758886
2002-07-26,11797630000.0,6893000000.0,1.711537791962861
2002-07-29,12536860000.0,6893000000.0,1.8187813724067894
2002-07-30,12608980000.0,6893000000.0,1.8292441607427825
2002-07-31,11713490000.0,6893000000.0,1.699331205570869
2002-08-01,11118500000.0,6893000000.0,1.6130132017989265
2002-08-02,10926180000.0,6893000000.0,1.5851124329029451
2002-08-05,10367250000.0,6893000000.0,1.504025823298999
2002-08-06,10998300000.0,6893000000.0,1.595575221238938
2002-08-07,11232690000.0,6893000000.0,1.6295792833309155
2002-08-08,11539200000.0,6893000000.0,1.674046133758886
2002-08-09,11358900000.0,6893000000.0,1.6478891629189032
2002-08-12,11052390000.0,6893000000.0,1.6034223124909328
2002-08-13,10896130000.0,6893000000.0,1.580752937762948
2002-08-14,11689450000.0,6893000000.0,1.6958436094588714
2002-08-15,12013990000.0,6893000000.0,1.74292615697084
2002-08-16,12530850000.0,6893000000.0,1.8179094733787902
2002-08-19,13300130000.0,6893000000.0,1.9295125489627158
2002-08-20,12206310000.0,6893000000.0,1.7708269258668214
2002-08-21,12735190000.0,6893000000.0,1.8475540403307704
2002-08-22,12681100000.0,6893000000.0,1.8397069490787756
2002-08-23,12086110000.0,6893000000.0,1.753388945306833
2002-08-26,11707480000.0,6893000000.0,1.6984593065428695
2002-08-27,11034360000.0,6893000000.0,1.6008066154069345
2002-08-28,10715829999.999998,6893000000.0,1.554595966922965
2002-08-29,10367250000.0,6893000000.0,1.504025823298999
2002-08-30,10436250000.0,6893000000.0,1.5140359785289423
2002-09-03,10291050000.0,6893000000.0,1.492971130132018
2002-09-04,10527000000.0,6893000000.0,1.52720150877702
2002-09-05,10406000000.0,6893000000.0,1.5096474684462498
2002-09-06,10738750000.0,6893000000.0,1.5579210793558682
2002-09-09,10545150000.0,6893000000.0,1.5298346148266357
2002-09-10,11349800000.0,6893000000.0,1.6465689830262584
2002-09-11,11313500000.0,6893000000.0,1.6413027709270274
2002-09-12,10696400000.0,6893000000.0,1.5517771652400987
2002-09-13,9982500000.0,6893000000.0,1.4482083272885535
2002-09-16,9831250000.0,6893000000.0,1.4262657768750906
2002-09-17,9752600000.0,6893000000.0,1.41485565066009
2002-09-18,9498500000.0,6893000000.0,1.3779921659654721
2002-09-19,9244400000.0,6893000000.0,1.3411286812708545
