date,PLD,PLD_SHE,PB Ratio
2002-02-26,2228915414880.0,1767388000.0,1261.1353109107904
2002-02-27,2202633034560.0,1767388000.0,1246.2645636159123
2002-02-28,2208567765600.0,1767388000.0,1249.622474295401
2002-03-01,2229763233600.0,1767388000.0,1261.6150124364317
2002-03-04,2245871789280.0,1767388000.0,1270.7293414236149
2002-03-05,2293349637600.0,1767388000.0,1297.5926268595238
2002-03-06,2320479836640.0,1767388000.0,1312.9430756800432
2002-03-07,2321327655360.0,1767388000.0,1313.4227772056843
2002-03-08,2331501480000.0,1767388000.0,1319.179195513379
2002-03-11,2288262725280.0,1767388000.0,1294.7144177056764
2002-03-12,2286567087840.0,1767388000.0,1293.755014654394
2002-03-13,2287414906560.0,1767388000.0,1294.234716180035
2002-03-14,2301827824800.0,1767388000.0,1302.389642115936
2002-03-15,2322175474080.0,1767388000.0,1313.9024787313256
2002-03-18,2339979667200.0,1767388000.0,1323.9762107697914
2002-03-19,2335740573600.0,1767388000.0,1321.5777031415853
2002-03-20,2332349298720.0,1767388000.0,1319.6588970390203
2002-03-21,2339979667200.0,1767388000.0,1323.9762107697914
2002-03-22,2336588392320.0,1767388000.0,1322.0574046672264
2002-03-25,2312849468160.0,1767388000.0,1308.6257619492721
2002-03-26,2331501480000.0,1767388000.0,1319.179195513379
2002-03-27,2335740573600.0,1767388000.0,1321.5777031415853
2002-03-28,2331501480000.0,1767388000.0,1319.179195513379
2002-04-01,2303084523060.0,1752342000.0,1314.2894041574077
2002-04-02,2296394371940.0,1752342000.0,1310.4715700131596
2002-04-03,2298066909720.0,1752342000.0,1311.4260285492217
2002-04-04,2308102136400.0,1752342000.0,1317.1527797655938
2002-04-05,2329008858650.0,1752342000.0,1329.083511466369
2002-04-08,2338207816440.0,1752342000.0,1334.3330334147101
2002-04-09,2404273058750.0,1752342000.0,1372.03414558916
2002-04-10,2442741427690.0,1752342000.0,1393.9866919185868
2002-04-11,2425179781000.0,1752342000.0,1383.9648772899354
2002-04-12,2425179781000.0,1752342000.0,1383.9648772899354
2002-04-15,2414308285430.0,1752342000.0,1377.7608968055322
2002-04-16,2400091714300.0,1752342000.0,1369.6479992490051
2002-04-17,2340716623110.0,1752342000.0,1335.7647212188033
2002-04-18,2364132152030.0,1752342000.0,1349.1271407236716
2002-04-19,2356605732020.0,1752342000.0,1344.8320773113924
2002-04-22,2329008858650.0,1752342000.0,1329.083511466369
2002-04-23,2308938405290.0,1752342000.0,1317.6300090336247
2002-04-24,2343225429780.0,1752342000.0,1337.1964090228962
2002-04-25,2344897967560.0,1752342000.0,1338.1508675589582
2002-04-26,2334862740880.0,1748707000.0,1335.1937979775914
2002-04-29,2335699009770.0,1748707000.0,1335.6720192519388
2002-04-30,2344897967560.0,1748707000.0,1340.9324532697588
2002-05-01,2373331109820.0,1748707000.0,1357.191976597566
2002-05-02,2400927983190.0,1748707000.0,1372.9732786510262
2002-05-03,2426852318780.0,1748707000.0,1387.7981381557918
2002-05-06,2397582907630.0,1748707000.0,1371.0603935536371
2002-05-07,2392565294290.0,1748707000.0,1368.1910659075534
2002-05-08,2354096925350.0,1748707000.0,1346.1928872875787
2002-05-09,2341552892000.0,1748707000.0,1339.0195681723696
2002-05-10,2329008858650.0,1748707000.0,1331.8462490571605
2002-05-13,2324827514200.0,1748707000.0,1329.455142685424
2002-05-14,2329008858650.0,1748707000.0,1331.8462490571605
2002-05-15,2361623345360.0,1748707000.0,1350.4968787567043
2002-05-16,2345734236450.0,1748707000.0,1341.410674544106
2002-05-17,2361623345360.0,1748707000.0,1350.4968787567043
2002-05-20,2349915580900.0,1748707000.0,1343.8017809158423
2002-05-21,2341552892000.0,1748707000.0,1339.0195681723696
2002-05-22,2350751849790.0,1748707000.0,1344.2800021901896
2002-05-23,2400091714300.0,1748707000.0,1372.495057376679
2002-05-24,2400091714300.0,1748707000.0,1372.495057376679
2002-05-28,2415144554320.0,1748707000.0,1381.1030403149298
2002-05-29,2440232621020.0,1748707000.0,1395.449678545348
2002-05-30,2445250234360.0,1748707000.0,1398.3190061914318
2002-05-31,2437723814350.0,1748707000.0,1394.0150147223062
2002-06-03,2433542469900.0,1748707000.0,1391.62390835057
2002-06-04,2436887545460.0,1748707000.0,1393.5367934479589
2002-06-05,2431869932120.0,1748707000.0,1390.6674658018753
2002-06-06,2441905158800.0,1748707000.0,1396.4061210940426
2002-06-07,2446086503250.0,1748707000.0,1398.797227465779
2002-06-10,2454449192150.0,1748707000.0,1403.5794402092517
2002-06-11,2471174569950.0,1748707000.0,1413.1438656961973
2002-06-12,2478700989960.0,1748707000.0,1417.4478571653228
2002-06-13,2492081292200.0,1748707000.0,1425.099397554879
2002-06-14,2482046065520.0,1748707000.0,1419.3607422627117
2002-06-17,2474519645510.0,1748707000.0,1415.0567507935864
2002-06-18,2471174569950.0,1748707000.0,1413.1438656961973
2002-06-19,2471174569950.0,1748707000.0,1413.1438656961973
2002-06-20,2500443981100.0,1748707000.0,1429.881610298352
2002-06-21,2550620114500.0,1748707000.0,1458.5748867591883
2002-06-24,2550620114500.0,1748707000.0,1458.5748867591883
2002-06-25,2567345492300.0,1748707000.0,1468.1393122461338
2002-06-26,2550620114500.0,1748707000.0,1458.5748867591883
2002-06-27,2583234601210.0,1748707000.0,1477.225516458732
2002-06-28,2592433559000.0,1748707000.0,1482.485950476552
2002-07-01,2631655274300.0,1748707000.0,1504.9149310318996
2002-07-02,2553977483200.0,1748707000.0,1460.4948017020577
2002-07-03,2510443776100.0,1748707000.0,1435.6000039457724
2002-07-05,2513004582400.0,1748707000.0,1437.0644038137893
2002-07-08,2509590174000.0,1748707000.0,1435.1118706564337
2002-07-09,2424229964000.0,1748707000.0,1386.2985417225414
2002-07-10,2424229964000.0,1748707000.0,1386.2985417225414
2002-07-11,2385817869500.0,1748707000.0,1364.3325437022897
2002-07-12,2383257063200.0,1748707000.0,1362.868143834273
2002-07-15,2370453031700.0,1748707000.0,1355.546144494189
2002-07-16,2398621901000.0,1748707000.0,1371.6545430423737
2002-07-17,2396914696800.0,1748707000.0,1370.6782764636957
2002-07-18,2351673785500.0,1748707000.0,1344.8072121287328
2002-07-19,2336308947700.0,1748707000.0,1336.0208129206321
2002-07-22,2288507230100.0,1748707000.0,1308.6853487176525
2002-07-23,2261191962900.0,1748707000.0,1293.065083458807
2002-07-24,2249241533500.0,1748707000.0,1286.231217408062
2002-07-25,2340576958200.0,1748707000.0,1338.4614793673268
2002-07-26,2359356204400.0,1748707000.0,1349.200411732783
2002-07-29,2441302006000.0,1748707000.0,1396.0612075093197
2002-07-30,2525808613900.0,1748707000.0,1444.386403153873
2002-07-31,2522394205500.0,1748707000.0,1442.4338699965174
2002-08-01,2495932540400.0,1748707000.0,1427.3017380270107
2002-08-02,2483982111000.0,1748707000.0,1420.467871976266
2002-08-05,2462642058500.0,1748707000.0,1408.2645397427927
2002-08-06,2488250121500.0,1748707000.0,1422.9085384229604
2002-08-07,2492518132000.0,1748707000.0,1425.349204869655
2002-08-08,2507029367700.0,1748707000.0,1433.6474707884167
2002-08-09,2479714100500.0,1746009000.0,1420.2183954950976
2002-08-12,2507029367700.0,1746009000.0,1435.8627977862657
2002-08-13,2445570016500.0,1746009000.0,1400.6628926311375
2002-08-14,2458374048000.0,1746009000.0,1407.9962062051227
2002-08-15,2475446090000.0,1746009000.0,1417.7739576371027
2002-08-16,2521540603400.0,1746009000.0,1444.1738865034488
2002-08-19,2479714100500.0,1746009000.0,1420.2183954950976
2002-08-20,2501054153000.0,1746009000.0,1432.4405847850726
2002-08-21,2518126195000.0,1746009000.0,1442.2183362170526
2002-08-22,2508736571900.0,1746009000.0,1436.8405729294636
2002-08-23,2530930226500.0,1746009000.0,1449.5516497910378
2002-08-26,2533491032800.0,1746009000.0,1451.0183125058347
2002-08-27,2529223022300.0,1746009000.0,1448.5738746478398
2002-08-28,2536905441200.0,1746009000.0,1452.9738627922306
2002-08-29,2534344634900.0,1746009000.0,1451.5072000774337
2002-08-30,2539466247500.0,1746009000.0,1454.4405255070278
2002-09-03,2496786142500.0,1746009000.0,1429.9961469270777
2002-09-04,2482274906800.0,1746009000.0,1421.6850582098946
2002-09-05,2474592487900.0,1746009000.0,1417.2850700655038
2002-09-06,2479714100500.0,1746009000.0,1420.2183954950976
2002-09-09,2508736571900.0,1746009000.0,1436.8405729294636
2002-09-10,2492518132000.0,1746009000.0,1427.5517090690828
2002-09-11,2501054153000.0,1746009000.0,1432.4405847850726
2002-09-12,2484835713100.0,1746009000.0,1423.1517209246917
2002-09-13,2488250121500.0,1746009000.0,1425.1072712110877
2002-09-16,2482274906800.0,1746009000.0,1421.6850582098946
2002-09-17,2483982111000.0,1746009000.0,1422.6628333530928
2002-09-18,2509590174000.0,1746009000.0,1437.3294605010626
2002-09-19,2492518132000.0,1746009000.0,1427.5517090690828
2002-09-20,2509590174000.0,1746009000.0,1437.3294605010626
2002-09-23,2496786142500.0,1746009000.0,1429.9961469270777
2002-09-24,2475446090000.0,1746009000.0,1417.7739576371027
2002-09-25,2445570016500.0,1746009000.0,1400.6628926311375
2002-09-26,2477153294200.0,1746009000.0,1418.7517327803007
2002-09-27,2454106037500.0,1746009000.0,1405.5517683471276
2002-09-30,2466910069000.0,1746009000.0,1412.8850819211127
2002-10-01,2452299944040.0,1746009000.0,1404.517355889918
2002-10-02,2391246833400.0,1746009000.0,1369.5501188138205
2002-10-03,2408206030800.0,1746009000.0,1379.2632402238476
2002-10-04,2369199876780.0,1746009000.0,1356.9230609807853
2002-10-07,2268292652250.0,1746009000.0,1299.1299885911242
2002-10-08,2213175260700.0,1746009000.0,1267.562344008536
2002-10-09,2119051715129.9998,1746009000.0,1213.6545201828856
2002-10-10,2197064023170.0,1746009000.0,1258.3348786690103
2002-10-11,2227590578490.0,1746009000.0,1275.8184972070592
2002-10-14,2227590578490.0,1746009000.0,1275.8184972070592
2002-10-15,2248789575240.0,1746009000.0,1287.959898969593
2002-10-16,2230134458100.0,1746009000.0,1277.275465418563
2002-10-17,2281012050300.0,1746009000.0,1306.4148296486444
2002-10-18,2306450846400.0,1746009000.0,1320.984511763685
2002-10-21,2302211047050.0,1746009000.0,1318.5562314111783
2002-10-22,2238614056800.0,1746009000.0,1282.1320261235767
2002-10-23,2238614056800.0,1746009000.0,1282.1320261235767
2002-10-24,2297123287830.0,1746009000.0,1315.64229498817
2002-10-25,2297123287830.0,1746009000.0,1315.64229498817
2002-10-28,2297123287830.0,1746009000.0,1315.64229498817
2002-10-29,2275924291080.0,1746009000.0,1303.5008932256362
2002-10-30,2272532451600.0,1746009000.0,1301.5582689436308
2002-10-31,2272532451600.0,1746009000.0,1301.5582689436308
2002-11-01,2292883488480.0,1746009000.0,1313.2140146356635
2002-11-04,2341217201070.0,1746009000.0,1340.8964106542405
2002-11-05,2375135595870.0,1746009000.0,1360.3226534742948
2002-11-06,2331889642500.0,1746009000.0,1335.5541938787258
2002-11-07,2330193722760.0,1746009000.0,1334.582881737723
2002-11-08,2289491649000.0,1746009000.0,1311.271390353658
2002-11-11,2289491649000.0,1746009000.0,1311.271390353658
2002-11-12,2269140612120.0,1738453000.0,1305.26428503963
2002-11-13,2258965093680.0,1738453000.0,1299.4110819677035
2002-11-14,2289491649000.0,1738453000.0,1316.9706911834833
2002-11-15,2276772250950.0,1738453000.0,1309.654187343575
2002-11-18,2272532451600.0,1738453000.0,1307.2153527302723
2002-11-19,2255573254200.0,1738453000.0,1297.4600142770612
2002-11-20,2253877334460.0,1738453000.0,1296.4844804317402
2002-11-21,2258965093680.0,1738453000.0,1299.4110819677035
2002-11-22,2258965093680.0,1738453000.0,1299.4110819677035
2002-11-25,2270836531860.0,1738453000.0,1306.239818884951
2002-11-26,2316626364840.0,1738453000.0,1332.5792327086208
2002-11-27,2344609040550.0,1738453000.0,1348.675541156419
2002-11-29,2344609040550.0,1738453000.0,1348.675541156419
2002-12-02,2378527435350.0,1738453000.0,1368.186218062841
2002-12-03,2366655997170.0,1738453000.0,1361.3574811455933
2002-12-04,2362416197820.0,1738453000.0,1358.9186465322905
2002-12-05,2374287636000.0,1738453000.0,1365.7473834495381
2002-12-06,2365808037300.0,1738453000.0,1360.8697142229328
2002-12-09,2403966231450.0,1738453000.0,1382.8192257426574
2002-12-10,2394638672880.0,1738453000.0,1377.4537895933913
2002-12-11,2398878472230.0,1738453000.0,1379.892624206694
2002-12-12,2403966231450.0,1738453000.0,1382.8192257426574
2002-12-13,2374287636000.0,1738453000.0,1365.7473834495381
2002-12-16,2387007034050.0,1738453000.0,1373.0638872894465
2002-12-17,2368351916910.0,1738453000.0,1362.3330149909143
2002-12-18,2327649843150.0,1738453000.0,1338.920202703208
2002-12-19,2296275327960.0,1738453000.0,1320.8728265647676
2002-12-20,2306450846400.0,1738453000.0,1326.7260296366942
2002-12-23,2304754926660.0,1738453000.0,1325.7504957913732
2002-12-24,2291187568740.0,1738453000.0,1317.9462250288043
2002-12-26,2289491649000.0,1738453000.0,1316.9706911834833
2002-12-27,2289491649000.0,1738453000.0,1316.9706911834833
2002-12-30,2303059006920.0,1738453000.0,1324.7749619460521
2002-12-31,2320018204320.0,1738453000.0,1334.530300399263
2003-01-02,2239434193840.0,1738453000.0,1288.1764383851619
2003-01-03,2283166696520.0,1738453000.0,1313.3324263123593
2003-01-06,2307920943320.0,1738453000.0,1327.5716647617164
2003-01-07,2280691271840.0,1738453000.0,1311.9085024674237
2003-01-08,2269964431560.0,1738453000.0,1305.7381658060356
2003-01-09,2256762166600.0,1738453000.0,1298.1439052997118
2003-01-10,2241909618520.0,1738453000.0,1289.6003622300977
2003-01-13,2243559901640.0,1738453000.0,1290.549644793388
2003-01-14,2236958769160.0,1738453000.0,1286.7525145402262
2003-01-15,2203127965200.0,1738453000.0,1267.2922219927718
2003-01-16,2153619471600.0,1738453000.0,1238.8137450940578
2003-01-17,2145368056000.0,1738453000.0,1234.0673322776054
2003-01-21,2153619471600.0,1738453000.0,1238.8137450940578
2003-01-22,2151969188479.9998,1738453000.0,1237.8644625307672
2003-01-23,2165996595000.0,1738453000.0,1245.9333643187363
2003-01-24,2215505088600.0,1738453000.0,1274.4118412174503
2003-01-27,2215505088600.0,1738453000.0,1274.4118412174503
2003-01-28,2215505088600.0,1738453000.0,1274.4118412174503
2003-01-29,2236958769160.0,1738453000.0,1286.7525145402262
2003-01-30,2227882212000.0,1738453000.0,1281.5314604421287
2003-01-31,2281516413400.0,1738453000.0,1312.383143749069
2003-02-03,2257587308160.0,1738453000.0,1298.6185465813571
2003-02-04,2241909618520.0,1738453000.0,1289.6003622300977
2003-02-05,2249335892560.0,1738453000.0,1293.8721337649047
2003-02-06,2265013582200.0,1738453000.0,1302.8903181161643
2003-02-07,2250986175680.0,1738453000.0,1294.8214163281953
2003-02-10,2269139290000.0,1738453000.0,1305.2635245243903
2003-02-11,2242734760080.0,1738453000.0,1290.0750035117428
2003-02-12,2236133627600.0,1738453000.0,1286.277873258581
2003-02-13,2237783910720.0,1738453000.0,1287.2271558218715
2003-02-14,2220455937960.0,1738453000.0,1277.2596889073216
2003-02-18,2244385043200.0,1738453000.0,1291.0242860750334
2003-02-19,2265013582200.0,1738453000.0,1302.8903181161643
2003-02-20,2278215847160.0,1738453000.0,1310.484578622488
2003-02-21,2306270660200.0,1738453000.0,1326.6223821984258
2003-02-24,2267489006880.0,1738453000.0,1304.3142419611
2003-02-25,2310396368000.0,1738453000.0,1328.995588606652
2003-02-26,2283166696520.0,1738453000.0,1313.3324263123593
2003-02-27,2305445518640.0,1738453000.0,1326.1477409167805
2003-02-28,2310396368000.0,1738453000.0,1328.995588606652
2003-03-03,2308746084880.0,1738453000.0,1328.0463060433615
2003-03-04,2291418112120.0,1738453000.0,1318.0788391288118
2003-03-05,2310396368000.0,1738453000.0,1328.995588606652
2003-03-06,2293068395240.0,1738453000.0,1319.028121692102
2003-03-07,2306270660200.0,1738453000.0,1326.6223821984258
2003-03-10,2274090139360.0,1738453000.0,1308.1113722142618
2003-03-11,2283166696520.0,1738453000.0,1313.3324263123593
2003-03-12,2261713015960.0,1738453000.0,1300.9917529895833
2003-03-13,2302144952400.0,1738453000.0,1324.2491757901996
2003-03-14,2302144952400.0,1738453000.0,1324.2491757901996
2003-03-17,2322773491400.0,1684150000.0,1379.1963253866936
2003-03-18,2321123208280.0,1684150000.0,1378.2164345693673
2003-03-19,2341751747280.0,1684150000.0,1390.4650697859454
2003-03-20,2331024907000.0,1684150000.0,1384.095779473325
2003-03-21,2372281985000.0,1684150000.0,1408.593049906481
2003-03-24,2319472925160.0,1684150000.0,1377.2365437520411
2003-03-25,2341751747280.0,1684150000.0,1390.4650697859454
2003-03-26,2354954012240.0,1684150000.0,1398.3041963245555
2003-03-27,2331024907000.0,1684150000.0,1384.095779473325
2003-03-28,2340101464160.0,1684150000.0,1389.4851789686193
2003-03-31,2331024907000.0,1684150000.0,1384.095779473325
2003-04-01,2329665492120.0,1684150000.0,1383.2885978802362
2003-04-02,2321559488320.0,1684150000.0,1378.4754851527478
2003-04-03,2314264084900.0,1684150000.0,1374.1436836980079
2003-04-04,2284271870840.0,1684150000.0,1356.3351666063
2003-04-07,2296430876540.0,1684150000.0,1363.5548356975328
2003-04-08,2271302264760.0,1684150000.0,1348.634186242318
2003-04-09,2217802639680.0,1684150000.0,1316.867642240893
2003-04-10,2193484628280.0,1684150000.0,1302.428304058427
2003-04-11,2186999825240.0,1684150000.0,1298.5778138764363
2003-04-14,2229151045000.0,1684150000.0,1323.606000059377
2003-04-15,2238878249560.0,1684150000.0,1329.3817353323634
2003-04-16,2236446448420.0,1684150000.0,1327.937801514117
2003-04-17,2237257048800.0,1684150000.0,1328.4191127868658
2003-04-21,2270491664380.0,1684150000.0,1348.1528749695692
2003-04-22,2289946073500.0,1684150000.0,1359.704345515542
2003-04-23,2306158081100.0,1684150000.0,1369.3305709705191
2003-04-24,2246984253360.0,1684150000.0,1334.1948480598521
2003-04-25,2237257048800.0,1684150000.0,1328.4191127868658
2003-04-28,2225098043100.0,1684150000.0,1321.199443695633
2003-04-29,2237257048800.0,1684150000.0,1328.4191127868658
2003-04-30,2212939037400.0,1684150000.0,1313.9797746043998
2003-05-01,2234014647280.0,1684150000.0,1326.4938676958702
2003-05-02,2234825247660.0,1684150000.0,1326.9751789686193
2003-05-05,2233204046900.0,1684150000.0,1326.0125564231214
2003-05-06,2230772245760.0,1684150000.0,1324.568622604875
2003-05-07,2219423840440.0,1684150000.0,1317.8302647863907
2003-05-08,2257522058300.0,1684150000.0,1340.4518946055873
2003-05-09,2268870463620.0,1684150000.0,1347.1902524240716
2003-05-12,2269681064000.0,1684150000.0,1347.6715636968204
2003-05-13,2256711457920.0,1684150000.0,1339.9705833328385
2003-05-14,2236446448420.0,1687101000.0,1325.615033373817
2003-05-15,2244552452220.0,1687101000.0,1330.4197272243925
2003-05-16,2231582846140.0,1687101000.0,1322.7322170634716
2003-05-19,2229151045000.0,1687101000.0,1321.290808908299
2003-05-20,2250226654880.0,1687101000.0,1333.7830129197955
2003-05-21,2259953859440.0,1687101000.0,1339.5486455404864
2003-05-22,2281029469320.0,1687101000.0,1352.040849551983
2003-05-23,2292377874640.0,1687101000.0,1358.767420942789
2003-05-27,2285893071600.0,1687101000.0,1354.9236658623283
2003-05-28,2239688849940.0,1687101000.0,1327.5369109140472
2003-05-29,2184568024100.0,1687101000.0,1294.8649927301328
2003-05-30,2221855641580.0,1687101000.0,1316.966584442781
2003-06-02,2264817461720.0,1687101000.0,1342.4314618508317
2003-06-03,2288324872740.0,1687101000.0,1356.365074017501
2003-06-04,2365590668000.0,1687101000.0,1402.1630406241238
2003-06-05,2355685892000.0,1687101000.0,1396.2921555970863
2003-06-06,2402733578000.0,1687101000.0,1424.1788594755144
2003-06-09,2354860494000.0,1687101000.0,1395.8029151781666
2003-06-10,2364765270000.0,1687101000.0,1401.673800205204
2003-06-11,2397781190000.0,1687101000.0,1421.2434169619958
2003-06-12,2370543056000.0,1687101000.0,1405.0984831376427
2003-06-13,2331749350000.0,1687101000.0,1382.1041834484124
2003-06-16,2377971638000.0,1687101000.0,1409.5016469079208
2003-06-17,2359812882000.0,1687101000.0,1398.7383576916852
2003-06-18,2319368380000.0,1687101000.0,1374.7655771646155
2003-06-19,2323495370000.0,1687101000.0,1377.2117792592144
2003-06-20,2322669972000.0,1687101000.0,1376.7225388402946
2003-06-23,2287177858000.0,1687101000.0,1355.6852008267435
2003-06-24,2282225470000.0,1687101000.0,1352.749758313225
2003-06-25,2302860420000.0,1687101000.0,1364.9807687862196
2003-06-26,2351558902000.0,1687101000.0,1393.8459535024874
2003-06-27,2364765270000.0,1687101000.0,1401.673800205204
2003-06-30,2325146166000.0,1687101000.0,1378.190260097054
2003-07-01,2340003330000.0,1687101000.0,1386.9965876376102
2003-07-02,2349908106000.0,1687101000.0,1392.8674726646477
2003-07-03,2354860494000.0,1687101000.0,1395.8029151781666
2003-07-07,2358987484000.0,1687101000.0,1398.2491172727655
2003-07-08,2319368380000.0,1687101000.0,1374.7655771646155
2003-07-09,2285527062000.0,1687101000.0,1354.706719988904
2003-07-10,2227749202000.0,1687101000.0,1320.4598906645185
2003-07-11,2228574600000.0,1687101000.0,1320.9491310834385
2003-07-14,2253336540000.0,1687101000.0,1335.6263436510321
2003-07-15,2273971490000.0,1687101000.0,1347.8573541240269
2003-07-16,2283050868000.0,1687101000.0,1353.2389987321446
2003-07-17,2253336540000.0,1687101000.0,1335.6263436510321
2003-07-18,2272320694000.0,1687101000.0,1346.8788732861874
2003-07-21,2266542908000.0,1687101000.0,1343.4541903537488
2003-07-22,2268193704000.0,1687101000.0,1344.4326711915885
2003-07-23,2256638132000.0,1687101000.0,1337.5833053267113
2003-07-24,2280574674000.0,1687101000.0,1351.7712774753852
2003-07-25,2290479450000.0,1687101000.0,1357.6421625024227
2003-07-28,2249209550000.0,1687101000.0,1333.1801415564332
2003-07-29,2297908032000.0,1687101000.0,1362.045326272701
2003-07-30,2342479524000.0,1687101000.0,1388.4643088943697
2003-07-31,2319368380000.0,1687101000.0,1374.7655771646155
2003-08-01,2311114400000.0,1687101000.0,1369.8731729754177
2003-08-04,2290479450000.0,1687101000.0,1357.6421625024227
2003-08-05,2299558828000.0,1687101000.0,1363.0238071105405
2003-08-06,2296257236000.0,1687101000.0,1361.0668454348613
2003-08-07,2301209624000.0,1687101000.0,1364.0022879483802
2003-08-08,2280574674000.0,1687101000.0,1351.7712774753852
2003-08-11,2298733430000.0,1687101000.0,1362.5345666916207
2003-08-12,2310289002000.0,1687101000.0,1369.3839325564977
2003-08-13,2297082634000.0,1722506000.0,1333.5701785654157
2003-08-14,2299558828000.0,1722506000.0,1335.0077317582638
2003-08-15,2306987410000.0,1722506000.0,1339.3203913368081
2003-08-18,2323495370000.0,1722506000.0,1348.9040792891287
2003-08-19,2327622360000.0,1722506000.0,1351.3000012772088
2003-08-20,2335876340000.0,1722506000.0,1356.0918452533692
2003-08-21,2345781116000.0,1722506000.0,1361.8420580247616
2003-08-22,2306987410000.0,1722506000.0,1339.3203913368081
2003-08-25,2288003256000.0,1722506000.0,1328.2991501916395
2003-08-26,2292130246000.0,1722506000.0,1330.6950721797195
2003-08-27,2340003330000.0,1722506000.0,1358.4877672414493
2003-08-28,2332574748000.0,1722506000.0,1354.175107662905
2003-08-29,2352384300000.0,1722506000.0,1365.6755332056898
2003-09-02,2393654200000.0,1722506000.0,1389.6347530864914
2003-09-03,2427495518000.0,1722506000.0,1409.2813133887487
2003-09-04,2439051090000.0,1722506000.0,1415.989894955373
2003-09-05,2426670120000.0,1722506000.0,1408.8021289911326
2003-09-08,2443178080000.0,1722506000.0,1418.3858169434534
2003-09-09,2455559050000.0,1722506000.0,1425.573582907694
2003-09-10,2400257384000.0,1722506000.0,1393.4682282674196
2003-09-11,2423368528000.0,1722506000.0,1406.8853914006686
2003-09-12,2425844722000.0,1722506000.0,1408.3229445935167
2003-09-15,2424193926000.0,1722506000.0,1407.3645757982847
2003-09-16,2424193926000.0,1722506000.0,1407.3645757982847
2003-09-17,2418416140000.0,1722506000.0,1404.0102850149724
2003-09-18,2459686040000.0,1722506000.0,1427.969504895774
2003-09-19,2492701960000.0,1722506000.0,1447.1368808004152
2003-09-22,2500130542000.0,1722506000.0,1451.4495403789595
2003-09-23,2529844870000.0,1722506000.0,1468.7001786931366
2003-09-24,2496828950000.0,1722506000.0,1449.5328027884955
2003-09-25,2487749572000.0,1722506000.0,1444.261774414719
2003-09-26,2505908328000.0,1722506000.0,1454.8038311622718
2003-09-29,2525717880000.0,1722506000.0,1466.3042567050566
2003-09-30,2543051238000.0,1722506000.0,1476.367129054993
2003-10-01,2579803736000.0,1722506000.0,1497.7037734556513
2003-10-02,2595078889700.0,1722506000.0,1506.5717563247965
2003-10-03,2610354043400.0,1722506000.0,1515.439739193942
2003-10-06,2626477816750.0,1722506000.0,1524.8003877780397
2003-10-07,2598473368300.0,1722506000.0,1508.5424191846066
2003-10-08,2595927509350.0,1722506000.0,1507.0644220397492
2003-10-09,2585744073550.0,1722506000.0,1501.152433460319
2003-10-10,2605262325500.0,1722506000.0,1512.4837449042268
2003-10-13,2616294380950.0,1722506000.0,1518.8883991986095
2003-10-14,2662968461700.0,1722506000.0,1545.9850135209979
2003-10-15,2647693308000.0,1722506000.0,1537.1170306518527
2003-10-16,2668060179600.0,1722506000.0,1548.941007810713
