date,PFE,PFE_SHE,PB Ratio
2001-11-21,0.0,18896000000.0,0.0
2001-11-23,0.0,18896000000.0,0.0
2001-11-26,0.0,18896000000.0,0.0
2001-11-27,0.0,18896000000.0,0.0
2001-11-28,0.0,18896000000.0,0.0
2001-11-29,0.0,18896000000.0,0.0
2001-11-30,0.0,18896000000.0,0.0
2001-12-03,0.0,18896000000.0,0.0
2001-12-04,0.0,18896000000.0,0.0
2001-12-05,0.0,18896000000.0,0.0
2001-12-06,0.0,18896000000.0,0.0
2001-12-07,0.0,18896000000.0,0.0
2001-12-10,0.0,18896000000.0,0.0
2001-12-11,0.0,18896000000.0,0.0
2001-12-12,0.0,18896000000.0,0.0
2001-12-13,0.0,18896000000.0,0.0
2001-12-14,0.0,18896000000.0,0.0
2001-12-17,0.0,18896000000.0,0.0
2001-12-18,0.0,18896000000.0,0.0
2001-12-19,0.0,18896000000.0,0.0
2001-12-20,0.0,18896000000.0,0.0
2001-12-21,0.0,18896000000.0,0.0
2001-12-24,0.0,18896000000.0,0.0
2001-12-26,0.0,18896000000.0,0.0
2001-12-27,0.0,18896000000.0,0.0
2001-12-28,0.0,18896000000.0,0.0
2001-12-31,0.0,18896000000.0,0.0
2002-01-02,0.0,18896000000.0,0.0
2002-01-03,0.0,18896000000.0,0.0
2002-01-04,0.0,18896000000.0,0.0
2002-01-07,0.0,18896000000.0,0.0
2002-01-08,0.0,18896000000.0,0.0
2002-01-09,0.0,18896000000.0,0.0
2002-01-10,0.0,18896000000.0,0.0
2002-01-11,0.0,18896000000.0,0.0
2002-01-14,0.0,18896000000.0,0.0
2002-01-15,0.0,18896000000.0,0.0
2002-01-16,0.0,18896000000.0,0.0
2002-01-17,0.0,18896000000.0,0.0
2002-01-18,0.0,18896000000.0,0.0
2002-01-22,0.0,18896000000.0,0.0
2002-01-23,0.0,18896000000.0,0.0
2002-01-24,0.0,18896000000.0,0.0
2002-01-25,0.0,18896000000.0,0.0
2002-01-28,0.0,18896000000.0,0.0
2002-01-29,0.0,18896000000.0,0.0
2002-01-30,0.0,18896000000.0,0.0
2002-01-31,0.0,18896000000.0,0.0
2002-02-01,0.0,18896000000.0,0.0
2002-02-04,0.0,18896000000.0,0.0
2002-02-05,0.0,18896000000.0,0.0
2002-02-06,0.0,18896000000.0,0.0
2002-02-07,0.0,18896000000.0,0.0
2002-02-08,0.0,18896000000.0,0.0
2002-02-11,0.0,18896000000.0,0.0
2002-02-12,0.0,18896000000.0,0.0
2002-02-13,0.0,18896000000.0,0.0
2002-02-14,0.0,18896000000.0,0.0
2002-02-15,0.0,18896000000.0,0.0
2002-02-19,0.0,18896000000.0,0.0
2002-02-20,0.0,18896000000.0,0.0
2002-02-21,0.0,18896000000.0,0.0
2002-02-22,0.0,18896000000.0,0.0
2002-02-25,0.0,18896000000.0,0.0
2002-02-26,0.0,18896000000.0,0.0
2002-02-27,0.0,18896000000.0,0.0
2002-02-28,0.0,18896000000.0,0.0
2002-03-01,0.0,18896000000.0,0.0
2002-03-04,0.0,18896000000.0,0.0
2002-03-05,0.0,18896000000.0,0.0
2002-03-06,0.0,18896000000.0,0.0
2002-03-07,0.0,18896000000.0,0.0
2002-03-08,0.0,18896000000.0,0.0
2002-03-11,0.0,18896000000.0,0.0
2002-03-12,0.0,18896000000.0,0.0
2002-03-13,0.0,18896000000.0,0.0
2002-03-14,0.0,18896000000.0,0.0
2002-03-15,0.0,18896000000.0,0.0
2002-03-18,0.0,18896000000.0,0.0
2002-03-19,0.0,18896000000.0,0.0
2002-03-20,0.0,18896000000.0,0.0
2002-03-21,0.0,18896000000.0,0.0
2002-03-22,0.0,18896000000.0,0.0
2002-03-25,0.0,18896000000.0,0.0
2002-03-26,0.0,18896000000.0,0.0
2002-03-27,0.0,18896000000.0,0.0
2002-03-28,0.0,0.0,
2002-04-01,0.0,0.0,
2002-04-02,0.0,0.0,
2002-04-03,0.0,0.0,
2002-04-04,0.0,0.0,
2002-04-05,0.0,0.0,
2002-04-08,0.0,0.0,
2002-04-09,0.0,0.0,
2002-04-10,0.0,0.0,
2002-04-11,0.0,0.0,
2002-04-12,0.0,0.0,
2002-04-15,0.0,0.0,
2002-04-16,0.0,0.0,
2002-04-17,0.0,0.0,
2002-04-18,0.0,0.0,
2002-04-19,0.0,0.0,
2002-04-22,0.0,0.0,
2002-04-23,0.0,0.0,
2002-04-24,0.0,0.0,
2002-04-25,0.0,0.0,
2002-04-26,0.0,0.0,
2002-04-29,0.0,0.0,
2002-04-30,0.0,0.0,
2002-05-01,0.0,0.0,
2002-05-02,0.0,0.0,
2002-05-03,0.0,0.0,
2002-05-06,0.0,0.0,
2002-05-07,0.0,0.0,
2002-05-08,0.0,0.0,
2002-05-09,0.0,0.0,
2002-05-10,0.0,0.0,
2002-05-13,0.0,0.0,
2002-05-14,0.0,0.0,
2002-05-15,0.0,19674000000.0,0.0
2002-05-16,0.0,19674000000.0,0.0
2002-05-17,0.0,19674000000.0,0.0
2002-05-20,0.0,19674000000.0,0.0
2002-05-21,0.0,19674000000.0,0.0
2002-05-22,0.0,19674000000.0,0.0
2002-05-23,0.0,19674000000.0,0.0
2002-05-24,0.0,19674000000.0,0.0
2002-05-28,0.0,19674000000.0,0.0
2002-05-29,0.0,19674000000.0,0.0
2002-05-30,0.0,19674000000.0,0.0
2002-05-31,0.0,19674000000.0,0.0
2002-06-03,0.0,19674000000.0,0.0
2002-06-04,0.0,19674000000.0,0.0
2002-06-05,0.0,19674000000.0,0.0
2002-06-06,0.0,19674000000.0,0.0
2002-06-07,0.0,19674000000.0,0.0
2002-06-10,0.0,19674000000.0,0.0
2002-06-11,0.0,19674000000.0,0.0
2002-06-12,0.0,19674000000.0,0.0
2002-06-13,0.0,19674000000.0,0.0
2002-06-14,0.0,19674000000.0,0.0
2002-06-17,0.0,19674000000.0,0.0
2002-06-18,0.0,19674000000.0,0.0
2002-06-19,0.0,19674000000.0,0.0
2002-06-20,0.0,19674000000.0,0.0
2002-06-21,0.0,19674000000.0,0.0
2002-06-24,0.0,19674000000.0,0.0
2002-06-25,0.0,19674000000.0,0.0
2002-06-26,0.0,19674000000.0,0.0
2002-06-27,0.0,19674000000.0,0.0
2002-06-28,0.0,19674000000.0,0.0
2002-07-01,0.0,19674000000.0,0.0
2002-07-02,0.0,19674000000.0,0.0
2002-07-03,0.0,19674000000.0,0.0
2002-07-05,0.0,19674000000.0,0.0
2002-07-08,0.0,19674000000.0,0.0
2002-07-09,0.0,19674000000.0,0.0
2002-07-10,0.0,19674000000.0,0.0
2002-07-11,0.0,19674000000.0,0.0
2002-07-12,0.0,19674000000.0,0.0
2002-07-15,0.0,19674000000.0,0.0
2002-07-16,0.0,19674000000.0,0.0
2002-07-17,0.0,19674000000.0,0.0
2002-07-18,0.0,19674000000.0,0.0
2002-07-19,0.0,19674000000.0,0.0
2002-07-22,0.0,19674000000.0,0.0
2002-07-23,0.0,19674000000.0,0.0
2002-07-24,0.0,19674000000.0,0.0
2002-07-25,0.0,19674000000.0,0.0
2002-07-26,0.0,19674000000.0,0.0
2002-07-29,0.0,19674000000.0,0.0
2002-07-30,0.0,19674000000.0,0.0
2002-07-31,0.0,19674000000.0,0.0
2002-08-01,0.0,19674000000.0,0.0
2002-08-02,0.0,19674000000.0,0.0
2002-08-05,0.0,19674000000.0,0.0
2002-08-06,0.0,19674000000.0,0.0
2002-08-07,0.0,19674000000.0,0.0
2002-08-08,0.0,19674000000.0,0.0
2002-08-09,0.0,19674000000.0,0.0
2002-08-12,0.0,19674000000.0,0.0
2002-08-13,0.0,18830000000.0,0.0
2002-08-14,0.0,18830000000.0,0.0
2002-08-15,0.0,18830000000.0,0.0
2002-08-16,0.0,18830000000.0,0.0
2002-08-19,0.0,18830000000.0,0.0
2002-08-20,0.0,18830000000.0,0.0
2002-08-21,0.0,18830000000.0,0.0
2002-08-22,0.0,18830000000.0,0.0
2002-08-23,0.0,18830000000.0,0.0
2002-08-26,0.0,18830000000.0,0.0
2002-08-27,0.0,18830000000.0,0.0
2002-08-28,0.0,18830000000.0,0.0
2002-08-29,0.0,18830000000.0,0.0
2002-08-30,0.0,18830000000.0,0.0
2002-09-03,0.0,18830000000.0,0.0
2002-09-04,0.0,18830000000.0,0.0
2002-09-05,0.0,18830000000.0,0.0
2002-09-06,0.0,18830000000.0,0.0
2002-09-09,0.0,18830000000.0,0.0
2002-09-10,0.0,18830000000.0,0.0
2002-09-11,0.0,18830000000.0,0.0
2002-09-12,0.0,18830000000.0,0.0
2002-09-13,0.0,18830000000.0,0.0
2002-09-16,0.0,18830000000.0,0.0
2002-09-17,0.0,18830000000.0,0.0
2002-09-18,0.0,18830000000.0,0.0
2002-09-19,0.0,18830000000.0,0.0
2002-09-20,0.0,18830000000.0,0.0
2002-09-23,0.0,18830000000.0,0.0
2002-09-24,0.0,18830000000.0,0.0
2002-09-25,0.0,18830000000.0,0.0
2002-09-26,0.0,18830000000.0,0.0
2002-09-27,0.0,18830000000.0,0.0
2002-09-30,178647120000.0,18830000000.0,9.487366967604887
2002-10-01,187758000000.0,18830000000.0,9.971216144450345
2002-10-02,184618440000.0,18830000000.0,9.804484333510356
2002-10-03,182463840000.0,18830000000.0,9.690060541688794
2002-10-04,175753800000.0,18830000000.0,9.333712161444504
2002-10-07,174214800000.0,18830000000.0,9.25198088157196
2002-10-08,182833200000.0,18830000000.0,9.709676048858205
2002-10-09,180063000000.0,18830000000.0,9.562559745087626
2002-10-10,184556880000.0,18830000000.0,9.801215082315455
2002-10-11,185603400000.0,18830000000.0,9.856792352628784
2002-10-14,190405080000.0,18830000000.0,10.11179394583112
2002-10-15,195699240000.0,18830000000.0,10.392949548592672
2002-10-16,196437960000.0,18830000000.0,10.432180562931492
2002-10-17,201609000000.0,18830000000.0,10.70679766330324
2002-10-18,206164440000.0,18830000000.0,10.94872225172597
2002-10-21,197915400000.0,18830000000.0,10.510642591609134
2002-10-22,192682800000.0,18830000000.0,10.232756240042486
2002-10-23,191020680000.0,18830000000.0,10.144486457780138
2002-10-24,188188920000.0,18830000000.0,9.994100902814658
2002-10-25,196376400000.0,18830000000.0,10.42891131173659
2002-10-28,194283360000.0,18830000000.0,10.31775677110993
2002-10-29,192375000000.0,18830000000.0,10.216409984067976
2002-10-30,197299799999.99997,18830000000.0,10.477950079660115
2002-10-31,195576120000.0,18830000000.0,10.386411046202868
2002-11-01,197853840000.0,18830000000.0,10.507373340414233
2002-11-04,197299799999.99997,18830000000.0,10.477950079660115
2002-11-05,200808719999.99997,18830000000.0,10.664297397769515
2002-11-06,207087840000.0,18830000000.0,10.997761019649495
2002-11-07,206718480000.0,18830000000.0,10.978145512480085
2002-11-08,208503719999.99997,18830000000.0,11.072953797132234
2002-11-11,204009840000.0,18830000000.0,10.834298459904408
2002-11-12,206656920000.0,18830000000.0,10.974876261285184
2002-11-13,200685600000.0,18953000000.0,10.588592834907402
2002-11-14,203455799999.99997,18953000000.0,10.734754392444467
2002-11-15,203455799999.99997,18953000000.0,10.734754392444467
2002-11-18,202655520000.0,18953000000.0,10.692529942489315
2002-11-19,203148000000.0,18953000000.0,10.718514219384794
2002-11-20,203702040000.00003,18953000000.0,10.747746530892208
2002-11-21,203148000000.0,18953000000.0,10.718514219384794
2002-11-22,199269719999.99997,18953000000.0,10.513888038832901
2002-11-25,194591160000.0,18953000000.0,10.267037408325859
2002-11-26,195822360000.0,18953000000.0,10.331998100564554
2002-11-27,194837400000.0,18953000000.0,10.280029546773598
2002-11-29,194098680000.0,18953000000.0,10.24105313143038
2002-12-02,192682800000.0,18953000000.0,10.166348335355881
2002-12-03,191944080000.0,18953000000.0,10.127371920012664
2002-12-04,190466640000.0,18953000000.0,10.049419089326229
2002-12-05,188989200000.0,18953000000.0,9.971466258639794
2002-12-06,190836000000.0,18953000000.0,10.068907296997837
2002-12-09,192251880000.0,18953000000.0,10.143612093072337
2002-12-10,195329880000.0,18953000000.0,10.306013823669076
2002-12-11,194591160000.0,18953000000.0,10.267037408325859
2002-12-12,191574720000.0,18953000000.0,10.107883712341055
2002-12-13,187758000000.0,18953000000.0,9.906505566401098
2002-12-16,191143800000.0,18953000000.0,10.08514747005751
2002-12-17,187634880000.0,18953000000.0,9.900009497177228
2002-12-18,186403680000.0,18953000000.0,9.835048804938532
2002-12-19,185295600000.0,18953000000.0,9.776584181923706
2002-12-20,187696440000.0,18953000000.0,9.903257531789162
2002-12-23,191820960000.0,18953000000.0,10.120875850788794
2002-12-24,193175280000.0,18953000000.0,10.19233261225136
2002-12-26,184803120000.0,18953000000.0,9.750599905028228
2002-12-27,183387240000.0,18953000000.0,9.675895108953728
2002-12-30,189666360000.0,18953000000.0,10.007194639371075
2002-12-31,188188920000.0,18953000000.0,9.92924180868464
2003-01-02,194098680000.0,18953000000.0,10.24105313143038
2003-01-03,195637680000.0,18953000000.0,10.32225399672875
2003-01-06,196992000000.0,18953000000.0,10.393710758191315
2003-01-07,194714280000.0,18953000000.0,10.273533477549728
2003-01-08,190220400000.0,18953000000.0,10.03642695087849
2003-01-09,191697840000.0,18953000000.0,10.114379781564924
2003-01-10,189604800000.0,18953000000.0,10.003946604759141
2003-01-13,190220400000.0,18953000000.0,10.03642695087849
2003-01-14,190959120000.0,18953000000.0,10.075403366221707
2003-01-15,187450200000.0,18953000000.0,9.890265393341423
2003-01-16,184372200000.0,18953000000.0,9.727863662744685
2003-01-17,184926240000.0,18953000000.0,9.757095974252097
2003-01-21,187758000000.0,18953000000.0,9.906505566401098
2003-01-22,189050760000.0,18953000000.0,9.974714293251727
2003-01-23,190897560000.0,18953000000.0,10.072155331609771
2003-01-24,186219000000.0,18953000000.0,9.825304701102727
2003-01-27,183510360000.0,18953000000.0,9.682391178177598
2003-01-28,184680000000.0,18953000000.0,9.744103835804358
2003-01-29,188065800000.0,18953000000.0,9.92274573946077
2003-01-30,182894760000.0,18953000000.0,9.64991083205825
2003-01-31,186896160000.0,18953000000.0,9.86103308183401
2003-02-03,187327080000.0,18953000000.0,9.883769324117553
2003-02-04,183695040000.0,18953000000.0,9.692135282013401
2003-02-05,182710080000.0,18953000000.0,9.640166728222445
2003-02-06,183325680000.0,18953000000.0,9.672647074341793
2003-02-07,180370800000.0,18953000000.0,9.516741412968923
2003-02-10,182032920000.0,18953000000.0,9.604438347491163
2003-02-11,179693640000.0,18953000000.0,9.481013032237641
2003-02-12,176985000000.0,18953000000.0,9.33809950931251
2003-02-13,175876920000.0,18953000000.0,9.279634886297684
2003-02-14,175815360000.0,18953000000.0,9.276386851685748
2003-02-18,180986400000.0,18953000000.0,9.54922175908827
2003-02-19,179078040000.0,18953000000.0,9.448532686118293
2003-02-20,176307840000.0,18953000000.0,9.302371128581227
2003-02-21,178154640000.0,18953000000.0,9.39981216693927
2003-02-24,176554080000.0,18953000000.0,9.315363267028966
2003-02-25,176615640000.0,18953000000.0,9.318611301640901
2003-02-26,177908400000.0,18953000000.0,9.386820028491531
2003-02-27,180986400000.0,18953000000.0,9.54922175908827
2003-02-28,183571920000.0,18953000000.0,9.685639212789532
2003-03-03,180801720000.0,18953000000.0,9.539477655252467
2003-03-04,176307840000.0,18953000000.0,9.302371128581227
2003-03-05,179693640000.0,18953000000.0,9.481013032237641
2003-03-06,180924840000.0,18953000000.0,9.545973724476337
2003-03-07,184556880000.0,18953000000.0,9.737607766580489
2003-03-10,180370800000.0,18953000000.0,9.516741412968923
2003-03-11,178524000000.0,18953000000.0,9.419300374610879
2003-03-12,179508960000.0,18953000000.0,9.471268928401836
2003-03-13,180247680000.0,18953000000.0,9.510245343745053
2003-03-14,178216200000.0,18953000000.0,9.403060201551206
2003-03-17,182833200000.0,18953000000.0,9.646662797446314
2003-03-18,184803120000.0,18953000000.0,9.750599905028228
2003-03-19,189543240000.0,18953000000.0,10.000698570147206
2003-03-20,189604800000.0,18953000000.0,10.003946604759141
2003-03-21,196745760000.0,18953000000.0,10.380718619743575
2003-03-24,190774440000.0,18953000000.0,10.065659262385902
2003-03-25,196992000000.0,18953000000.0,10.393710758191315
2003-03-26,195206760000.0,18953000000.0,10.299517754445207
2003-03-27,195699240000.0,19950000000.0,9.809485714285714
2003-03-28,195822360000.0,19950000000.0,9.815657142857143
2003-03-31,211171320000.0,19950000000.0,10.585028571428571
2003-04-01,216118530000.0,19950000000.0,10.833009022556391
2003-04-02,220116959999.99997,19950000000.0,11.033431578947367
2003-04-03,218897099999.99997,19950000000.0,10.972285714285713
2003-04-04,222285599999.99997,19950000000.0,11.142135338345863
2003-04-07,220252500000.0,19950000000.0,11.040225563909775
2003-04-08,219168180000.00003,19950000000.0,10.985873684210528
2003-04-09,214830900000.0,19950000000.0,10.768466165413534
2003-04-10,215101980000.0,19950000000.0,10.782054135338345
2003-04-11,213543270000.0,19950000000.0,10.703923308270676
2003-04-14,217677239999.99997,19950000000.0,10.911139849624059
2003-04-15,218287170000.0,19950000000.0,10.941712781954887
2003-04-16,212526720000.0,19950000000.0,10.652968421052632
2003-04-17,212526720000.0,19950000000.0,10.652968421052632
2003-04-21,214153200000.0,19950000000.0,10.734496240601503
2003-04-22,215644140000.0,19950000000.0,10.809230075187969
2003-04-23,211103550000.0,19950000000.0,10.581631578947368
2003-04-24,210019230000.0,19950000000.0,10.52727969924812
2003-04-25,205817490000.0,19950000000.0,10.316666165413533
2003-04-28,208053900000.0,19950000000.0,10.428766917293233
2003-04-29,208731600000.0,19950000000.0,10.462736842105263
2003-04-30,208392750000.0,19950000000.0,10.445751879699248
2003-05-01,210019230000.0,19950000000.0,10.52727969924812
2003-05-02,213814350000.0,19950000000.0,10.717511278195488
2003-05-05,216254070000.0,19950000000.0,10.839803007518796
2003-05-06,217135080000.0,19950000000.0,10.883963909774437
2003-05-07,215847450000.0,19950000000.0,10.81942105263158
2003-05-08,216186300000.0,19950000000.0,10.836406015037594
2003-05-09,221269050000.0,19950000000.0,11.09118045112782
2003-05-12,225335250000.0,19950000000.0,11.295
2003-05-13,225606330000.0,19950000000.0,11.308587969924812
2003-05-14,225064170000.0,24843000000.0,9.059460210119552
2003-05-15,227232810000.0,24843000000.0,9.146754015215553
2003-05-16,227774970000.0,24843000000.0,9.168577466489554
2003-05-19,215508600000.0,24843000000.0,8.674821881415289
2003-05-20,210764700000.0,24843000000.0,8.48386668276778
2003-05-21,213475500000.0,24843000000.0,8.592983939137785
2003-05-22,217948319999.99997,24843000000.0,8.77302741214829
2003-05-23,216050760000.0,24843000000.0,8.696645332689288
2003-05-27,216660690000.0,24843000000.0,8.721196715372539
2003-05-28,215169750000.0,24843000000.0,8.661182224369037
2003-05-29,211984560000.0,24843000000.0,8.532969448134283
2003-05-30,210222540000.0,24843000000.0,8.46204323149378
2003-06-02,210154770000.0,24843000000.0,8.459315300084532
2003-06-03,214763130000.0,24843000000.0,8.644814635913537
2003-06-04,219574800000.0,24843000000.0,8.838497765970294
2003-06-05,221946750000.0,24843000000.0,8.933975365294046
2003-06-06,224250930000.00003,24843000000.0,9.026725033208551
2003-06-09,224793090000.0,24843000000.0,9.04854848448255
2003-06-10,225741870000.00003,24843000000.0,9.086739524212053
2003-06-11,225538560000.0,24843000000.0,9.078555729984302
2003-06-12,227165040000.00003,24843000000.0,9.144026083806304
2003-06-13,224183160000.0,24843000000.0,9.0239971017993
2003-06-16,234484200000.0,24843000000.0,9.438642676005314
2003-06-17,245191860000.0,24843000000.0,9.869655838666828
2003-06-18,244310849999.99997,24843000000.0,9.834192730346576
2003-06-19,241261200000.0,24843000000.0,9.711435816930322
2003-06-20,241057890000.0,24843000000.0,9.703252022702571
2003-06-23,239770260000.00003,24843000000.0,9.651421325926822
2003-06-24,239905800000.0,24843000000.0,9.656877188745321
2003-06-25,239431410000.0,24843000000.0,9.63778166888057
2003-06-26,243972000000.0,24843000000.0,9.820553073300326
2003-06-27,237195000000.0,24843000000.0,9.547759932375318
2003-06-30,244514.0,24843000000.0,9.842370084128326e-06
2003-07-01,247234.80000000002,24843000000.0,9.951889868373385e-06
2003-07-02,248094.0,24843000000.0,9.986475063398141e-06
2003-07-03,245086.8,24843000000.0,9.865426880811496e-06
2003-07-07,246304.0,24843000000.0,9.914422573763233e-06
2003-07-08,245659.6,24843000000.0,9.888483677494667e-06
2003-07-09,245015.19999999998,24843000000.0,9.8625447812261e-06
2003-07-10,241005.59999999998,24843000000.0,9.701147204443907e-06
2003-07-11,244872.00000000003,24843000000.0,9.856780582055309e-06
2003-07-14,242294.40000000002,24843000000.0,9.753024996981042e-06
2003-07-15,242437.6,24843000000.0,9.758789196151833e-06
2003-07-16,238786.0,24843000000.0,9.611802117296623e-06
2003-07-17,234561.59999999998,24843000000.0,9.441758241758241e-06
2003-07-18,239072.4,24843000000.0,9.623330515638209e-06
2003-07-21,232986.4,24843000000.0,9.378352050879523e-06
2003-07-22,232198.8,24843000000.0,9.346648955440163e-06
2003-07-23,235778.8,24843000000.0,9.490753934709979e-06
2003-07-24,233057.99999999997,24843000000.0,9.381234150464919e-06
2003-07-25,236566.4,24843000000.0,9.522457030149338e-06
2003-07-28,234704.80000000002,24843000000.0,9.447522440929036e-06
2003-07-29,233201.2,24843000000.0,9.386998349635713e-06
2003-07-30,239072.4,24843000000.0,9.623330515638209e-06
2003-07-31,238857.6,24843000000.0,9.61468421688202e-06
2003-08-01,233988.8,24843000000.0,9.418701445075071e-06
2003-08-04,236781.2,24843000000.0,9.531103328905527e-06
2003-08-05,232700.0,24843000000.0,9.366823652537938e-06
2003-08-06,232342.00000000003,24843000000.0,9.352413154610958e-06
2003-08-07,235850.4,24843000000.0,9.493636034295375e-06
2003-08-08,236065.19999999998,24843000000.0,9.502282333051564e-06
2003-08-11,235635.59999999998,24843000000.0,9.484989735539186e-06
2003-08-12,235349.19999999998,24843000000.0,9.4734613371976e-06
2003-08-13,225969.59999999998,70282000000.0,3.215184542272559e-06
2003-08-14,222747.6,70282000000.0,3.16934065621354e-06
2003-08-15,224967.2,70282000000.0,3.2009219999430865e-06
2003-08-18,225325.19999999998,70282000000.0,3.206015765060755e-06
2003-08-19,223893.19999999998,70282000000.0,3.18564070459008e-06
2003-08-20,220098.4,70282000000.0,3.1316467943427903e-06
2003-08-21,213296.4,70282000000.0,3.0348652571070828e-06
2003-08-22,211578.0,70282000000.0,3.0104151845422726e-06
2003-08-25,213869.2,70282000000.0,3.0430152812953534e-06
2003-08-26,214871.6,70282000000.0,3.0572778236248258e-06
2003-08-27,214155.6,70282000000.0,3.047090293389488e-06
2003-08-28,213439.59999999998,70282000000.0,3.03690276315415e-06
2003-08-29,214227.2,70282000000.0,3.048109046413022e-06
2003-09-02,218093.6,70282000000.0,3.103121709683845e-06
2003-09-03,221100.8,70282000000.0,3.145909336672263e-06
2003-09-04,219096.0,70282000000.0,3.117384252013318e-06
2003-09-05,218451.6,70282000000.0,3.108215474801514e-06
2003-09-08,225325.19999999998,70282000000.0,3.206015765060755e-06
2003-09-09,226828.8,70282000000.0,3.227409578554964e-06
2003-09-10,227473.19999999998,70282000000.0,3.236578355766768e-06
2003-09-11,227974.4,70282000000.0,3.2437096269315045e-06
2003-09-12,228404.0,70282000000.0,3.249822145072707e-06
2003-09-15,228117.6,70282000000.0,3.245747132978572e-06
2003-09-16,229048.4,70282000000.0,3.2589909222845107e-06
2003-09-17,229907.6,70282000000.0,3.2712159585669164e-06
2003-09-18,229477.99999999997,70282000000.0,3.2651034404257133e-06
2003-09-19,225182.0,70282000000.0,3.203978259013688e-06
2003-09-22,222962.4,70282000000.0,3.172396915284141e-06
