date,close price,CE_SHE,CE_TA,CE_TL,market cap,PB Ratio
2005-06-28,15.72,61000000.0,8403000000.0,8403000000.0,2360873427.36,38.702843071475414
2005-06-29,15.8,61000000.0,8403000000.0,8403000000.0,2372888050.4,38.89980410491803
2005-06-30,15.89,61000000.0,8403000000.0,8403000000.0,2386404501.32,39.12138526754099
2005-07-01,15.97,61000000.0,8403000000.0,8403000000.0,2398419124.36,39.318346300983606
2005-07-05,16.04,61000000.0,8403000000.0,8403000000.0,2408931919.52,39.4906872052459
2005-07-06,16.22,61000000.0,8403000000.0,8403000000.0,2435964821.3599997,39.9338495304918
2005-07-07,16.1,61000000.0,8403000000.0,8403000000.0,2417942886.8,39.63840798032787
2005-07-08,16.23,61000000.0,8403000000.0,8403000000.0,2437466649.2400002,39.95846965967213
2005-07-11,16.94,61000000.0,8403000000.0,8403000000.0,2544096428.7200003,41.706498831475415
2005-07-12,17.42,61000000.0,8403000000.0,8403000000.0,2616184166.96,42.88826503213115
2005-07-13,17.78,61000000.0,8403000000.0,8403000000.0,2670249970.6400003,43.77458968262296
2005-07-14,17.77,61000000.0,8403000000.0,8403000000.0,2668748142.7599998,43.74996955344262
2005-07-15,17.86,61000000.0,8403000000.0,8403000000.0,2682264593.68,43.97155071606557
2005-07-18,17.69,61000000.0,8403000000.0,8403000000.0,2656733519.7200003,43.553008520000006
2005-07-19,17.98,61000000.0,8403000000.0,8403000000.0,2700286528.2400002,44.266992266229515
2005-07-20,18.42,61000000.0,8403000000.0,8403000000.0,2766366954.96,45.350277950163935
2005-07-21,18.53,61000000.0,8403000000.0,8403000000.0,2782887061.6400003,45.621099371147544
2005-07-22,18.42,61000000.0,8403000000.0,8403000000.0,2766366954.96,45.350277950163935
2005-07-25,18.4,61000000.0,8403000000.0,8403000000.0,2763363299.2,45.30103769180327
2005-07-26,18.4,61000000.0,8403000000.0,8403000000.0,2763363299.2,45.30103769180327
2005-07-27,18.79,61000000.0,8403000000.0,8403000000.0,2821934586.52,46.261222729836064
2005-07-28,18.7,61000000.0,8403000000.0,8403000000.0,2808418135.6,46.03964156721311
2005-07-29,18.82,61000000.0,8403000000.0,8403000000.0,2826440070.16,46.335083117377046
2005-08-01,18.81,61000000.0,8403000000.0,8403000000.0,2824938242.2799997,46.31046298819672
2005-08-02,18.88,61000000.0,8403000000.0,8403000000.0,2835451037.44,46.48280389245902
2005-08-03,18.59,61000000.0,8403000000.0,8403000000.0,2791898028.92,45.76882014622951
2005-08-04,18.44,61000000.0,8403000000.0,8403000000.0,2769370610.7200003,45.3995182085246
2005-08-05,18.44,61000000.0,8403000000.0,8403000000.0,2769370610.7200003,45.3995182085246
2005-08-08,18.42,61000000.0,8403000000.0,8403000000.0,2766366954.96,45.350277950163935
2005-08-09,19.01,61000000.0,8403000000.0,8403000000.0,2854974799.88,46.80286557180328
2005-08-10,19.12,61000000.0,8403000000.0,8403000000.0,2871494906.56,47.07368699278688
2005-08-11,19.58,61000000.0,8403000000.0,8403000000.0,2940578989.04,48.206212935081965
2005-08-12,19.61,126000000.0,7396000000.0,7396000000.0,2945084472.68,23.37368629111111
2005-08-15,19.74,126000000.0,7396000000.0,7396000000.0,2964608235.12,23.528636786666667
2005-08-16,19.6,126000000.0,7396000000.0,7396000000.0,2943582644.8,23.361767022222224
2005-08-17,19.44,126000000.0,7396000000.0,7396000000.0,2919553398.7200003,23.17105872
2005-08-18,19.23,126000000.0,7396000000.0,7396000000.0,2888015013.2400002,22.920754073333335
2005-08-19,19.21,126000000.0,7396000000.0,7396000000.0,2885011357.48,22.896915535555557
2005-08-22,19.46,126000000.0,7396000000.0,7396000000.0,2922557054.48,23.19489725777778
2005-08-23,20.06,126000000.0,7396000000.0,7396000000.0,3012666727.2799997,23.91005339111111
2005-08-24,19.75,126000000.0,7396000000.0,7396000000.0,2966110063.0,23.540556055555555
2005-08-25,19.15,126000000.0,7396000000.0,7396000000.0,2876000390.2,22.82539992222222
2005-08-26,18.83,126000000.0,7396000000.0,7396000000.0,2827941898.04,22.44398331777778
2005-08-29,18.61,126000000.0,7396000000.0,7396000000.0,2794901684.68,22.18175940222222
2005-08-30,18.41,126000000.0,7396000000.0,7396000000.0,2764865127.08,21.943374024444445
2005-08-31,18.43,126000000.0,7396000000.0,7396000000.0,2767868782.84,21.967212562222223
2005-09-01,18.65,126000000.0,7396000000.0,7396000000.0,2800908996.2,22.229436477777778
2005-09-02,18.59,126000000.0,7396000000.0,7396000000.0,2791898028.92,22.157920864444446
2005-09-06,18.66,126000000.0,7396000000.0,7396000000.0,2802410824.08,22.241355746666667
2005-09-07,18.82,126000000.0,7396000000.0,7396000000.0,2826440070.16,22.432064048888886
2005-09-08,18.89,126000000.0,7396000000.0,7396000000.0,2836952865.32,22.51549893111111
2005-09-09,19.03,126000000.0,7396000000.0,7396000000.0,2857978455.6400003,22.682368695555557
2005-09-12,19.23,126000000.0,7396000000.0,7396000000.0,2888015013.2400002,22.920754073333335
2005-09-13,19.26,126000000.0,7396000000.0,7396000000.0,2892520496.88,22.95651188
2005-09-14,19.13,126000000.0,7396000000.0,7396000000.0,2872996734.44,22.801561384444444
2005-09-15,18.48,126000000.0,7396000000.0,7396000000.0,2775377922.2400002,22.02680890666667
2005-09-16,18.42,126000000.0,7396000000.0,7396000000.0,2766366954.96,21.955293293333334
2005-09-19,18.15,126000000.0,7396000000.0,7396000000.0,2725817602.2,21.63347303333333
2005-09-20,17.68,126000000.0,7396000000.0,7396000000.0,2655231691.84,21.073267395555558
2005-09-21,17.11,126000000.0,7396000000.0,7396000000.0,2569627502.68,20.393869068888886
2005-09-22,17.1,126000000.0,7396000000.0,7396000000.0,2568125674.8,20.3819498
2005-09-23,17.35,126000000.0,7396000000.0,7396000000.0,2605671371.8,20.679931522222223
2005-09-26,17.11,126000000.0,7396000000.0,7396000000.0,2569627502.68,20.393869068888886
2005-09-27,16.95,126000000.0,7396000000.0,7396000000.0,2545598256.6,20.203160766666667
2005-09-28,16.86,126000000.0,7396000000.0,7396000000.0,2532081805.68,20.095887346666665
2005-09-29,17.03,126000000.0,7396000000.0,7396000000.0,2557612879.6400003,20.29851491777778
2005-09-30,17.25,126000000.0,7396000000.0,7396000000.0,2590653093.0,20.560738833333332
2005-10-03,16.77,126000000.0,7396000000.0,7396000000.0,2589331182.75,20.550247482142858
2005-10-04,16.92,126000000.0,7396000000.0,7396000000.0,2612491569.0000005,20.734060071428576
2005-10-05,16.86,126000000.0,7396000000.0,7396000000.0,2603227414.5,20.660535035714286
2005-10-06,16.7,126000000.0,7396000000.0,7396000000.0,2578523002.5,20.464468273809523
2005-10-07,17.03,126000000.0,7396000000.0,7396000000.0,2629475852.25,20.868855970238094
2005-10-10,16.68,126000000.0,7396000000.0,7396000000.0,2575434951.0,20.43995992857143
2005-10-11,16.85,126000000.0,7396000000.0,7396000000.0,2601683388.75,20.648280863095238
2005-10-12,16.68,126000000.0,7396000000.0,7396000000.0,2575434951.0,20.43995992857143
2005-10-13,16.71,126000000.0,7396000000.0,7396000000.0,2580067028.25,20.47672244642857
2005-10-14,16.93,126000000.0,7396000000.0,7396000000.0,2614035594.75,20.746314244047618
2005-10-17,16.68,126000000.0,7396000000.0,7396000000.0,2575434951.0,20.43995992857143
2005-10-18,16.6,126000000.0,7396000000.0,7396000000.0,2563082745.0,20.341926547619046
2005-10-19,16.62,126000000.0,7396000000.0,7396000000.0,2566170796.5,20.366434892857143
2005-10-20,16.35,126000000.0,7396000000.0,7396000000.0,2524482101.25,20.035572232142858
2005-10-21,16.31,126000000.0,7396000000.0,7396000000.0,2518305998.25,19.986555541666668
2005-10-24,16.66,126000000.0,7396000000.0,7396000000.0,2572346899.5,20.415451583333333
2005-10-25,16.5,126000000.0,7396000000.0,7396000000.0,2547642487.5,20.219384821428573
2005-10-26,16.48,126000000.0,7396000000.0,7396000000.0,2544554436.0,20.194876476190476
2005-10-27,16.26,126000000.0,7396000000.0,7396000000.0,2510585869.5000005,19.925284678571433
2005-10-28,17.25,126000000.0,7396000000.0,7396000000.0,2663444418.75,21.138447767857144
2005-10-31,17.64,126000000.0,7396000000.0,7396000000.0,2723661423.0,21.6163605
2005-11-01,17.8,126000000.0,7396000000.0,7396000000.0,2748365835.0,21.812427261904762
2005-11-02,18.22,126000000.0,7396000000.0,7396000000.0,2813214916.5,22.327102511904762
2005-11-03,17.92,126000000.0,7396000000.0,7396000000.0,2766894144.0000005,21.959477333333336
2005-11-04,18.12,126000000.0,7396000000.0,7396000000.0,2797774659.0,22.204560785714285
2005-11-07,18.3,126000000.0,7396000000.0,7396000000.0,2825567122.5,22.425135892857142
2005-11-08,17.75,126000000.0,7396000000.0,7396000000.0,2740645706.25,21.751156398809524
2005-11-09,16.57,126000000.0,7396000000.0,7396000000.0,2558450667.75,20.305164029761904
2005-11-10,16.3,59000000.0,7340000000.0,7340000000.0,2516761972.5,42.65698258474576
2005-11-11,17.55,59000000.0,7340000000.0,7340000000.0,2709765191.25,45.92822358050847
2005-11-14,17.01,59000000.0,7340000000.0,7340000000.0,2626387800.7500005,44.51504747033899
2005-11-15,17.15,59000000.0,7340000000.0,7340000000.0,2648004161.25,44.88142646186441
2005-11-16,17.1,59000000.0,7340000000.0,7340000000.0,2640284032.5,44.7505768220339
2005-11-17,17.09,59000000.0,7340000000.0,7340000000.0,2638740006.75,44.7244068940678
2005-11-18,17.01,59000000.0,7340000000.0,7340000000.0,2626387800.7500005,44.51504747033899
2005-11-21,16.89,59000000.0,7340000000.0,7340000000.0,2607859491.75,44.201008334745765
2005-11-22,17.16,59000000.0,7340000000.0,7340000000.0,2649548187.0,44.90759638983051
2005-11-23,17.37,59000000.0,7340000000.0,7340000000.0,2681972727.75,45.45716487711864
2005-11-25,17.52,59000000.0,7340000000.0,7340000000.0,2705133114.0,45.84971379661017
2005-11-28,17.42,59000000.0,7340000000.0,7340000000.0,2689692856.5000005,45.58801451694916
2005-11-29,17.41,59000000.0,7340000000.0,7340000000.0,2688148830.75,45.56184458898305
2005-11-30,17.3,59000000.0,7340000000.0,7340000000.0,2671164547.5,45.27397538135593
2005-12-01,17.49,59000000.0,7340000000.0,7340000000.0,2700501036.7499995,45.771204012711856
2005-12-02,17.4,59000000.0,7340000000.0,7340000000.0,2686604805.0,45.53567466101695
2005-12-05,17.5,59000000.0,7340000000.0,7340000000.0,2702045062.5,45.797373940677964
2005-12-06,17.65,59000000.0,7340000000.0,7340000000.0,2725205448.75,46.18992286016949
2005-12-07,17.4,59000000.0,7340000000.0,7340000000.0,2686604805.0,45.53567466101695
2005-12-08,17.2,59000000.0,7340000000.0,7340000000.0,2655724290.0,45.012276101694916
2005-12-09,17.1,59000000.0,7340000000.0,7340000000.0,2640284032.5,44.7505768220339
2005-12-12,17.45,59000000.0,7340000000.0,7340000000.0,2694324933.75,45.666524300847456
2005-12-13,18.79,59000000.0,7340000000.0,7340000000.0,2901224384.25,49.17329464830509
2005-12-14,18.7,59000000.0,7340000000.0,7340000000.0,2887328152.5,48.937765296610166
2005-12-15,18.88,59000000.0,7340000000.0,7340000000.0,2915120616.0,49.408824
2005-12-16,19.29,59000000.0,7340000000.0,7340000000.0,2978425671.75,50.48179104661017
2005-12-19,19.64,59000000.0,7340000000.0,7340000000.0,3032466573.0,51.397738525423726
2005-12-20,19.33,59000000.0,7340000000.0,7340000000.0,2984601774.7499995,50.58647075847457
2005-12-21,19.15,59000000.0,7340000000.0,7340000000.0,2956809311.25,50.11541205508475
2005-12-22,19.09,59000000.0,7340000000.0,7340000000.0,2947545156.75,49.95839248728814
2005-12-23,19.39,59000000.0,7340000000.0,7340000000.0,2993865929.25,50.743490326271186
2005-12-27,19.35,59000000.0,7340000000.0,7340000000.0,2987689826.25,50.63881061440678
2005-12-28,19.3,59000000.0,7340000000.0,7340000000.0,2979969697.5,50.50796097457627
2005-12-29,19.18,59000000.0,7340000000.0,7340000000.0,2961441388.5,50.19392183898305
2005-12-30,19.12,59000000.0,7340000000.0,7340000000.0,2952177234.0,50.03690227118644
2006-01-03,19.77,59000000.0,7340000000.0,7340000000.0,3052538907.75,51.73794758898305
2006-01-04,19.8,59000000.0,7340000000.0,7340000000.0,3057170985.0,51.81645737288136
2006-01-05,19.77,59000000.0,7340000000.0,7340000000.0,3052538907.75,51.73794758898305
2006-01-06,19.73,59000000.0,7340000000.0,7340000000.0,3046362804.75,51.63326787711864
2006-01-09,19.38,59000000.0,7340000000.0,7340000000.0,2992321903.5,50.717320398305084
2006-01-10,19.5,59000000.0,7340000000.0,7340000000.0,3010850212.5,51.0313595338983
2006-01-11,19.27,59000000.0,7340000000.0,7340000000.0,2975337620.25,50.429451190677966
2006-01-12,19.02,59000000.0,7340000000.0,7340000000.0,2936736976.5,49.775202991525425
2006-01-13,19.14,59000000.0,7340000000.0,7340000000.0,2955265285.5,50.089242127118645
2006-01-17,20.05,59000000.0,7340000000.0,7340000000.0,3095771628.75,52.4707055720339
2006-01-18,19.81,59000000.0,7340000000.0,7340000000.0,3058715010.75,51.84262730084746
2006-01-19,20.0,59000000.0,7340000000.0,7340000000.0,3088051500.0,52.33985593220339
2006-01-20,19.62,59000000.0,7340000000.0,7340000000.0,3029378521.5,51.34539866949152
2006-01-23,19.73,59000000.0,7340000000.0,7340000000.0,3046362804.75,51.63326787711864
2006-01-24,20.29,59000000.0,7340000000.0,7340000000.0,3132828246.75,53.09878384322034
2006-01-25,20.34,59000000.0,7340000000.0,7340000000.0,3140548375.5,53.22963348305085
2006-01-26,20.35,59000000.0,7340000000.0,7340000000.0,3142092401.25,53.25580341101695
2006-01-27,20.28,59000000.0,7340000000.0,7340000000.0,3131284221.0,53.07261391525424
2006-01-30,20.16,59000000.0,7340000000.0,7340000000.0,3112755912.0,52.75857477966102
2006-01-31,20.47,59000000.0,7340000000.0,7340000000.0,3160620710.25,53.56984254661017
2006-02-01,20.18,59000000.0,7340000000.0,7340000000.0,3115843963.5,52.81091463559322
2006-02-02,20.02,59000000.0,7340000000.0,7340000000.0,3091139551.5,52.392195788135595
2006-02-03,20.22,59000000.0,7340000000.0,7340000000.0,3122020066.5,52.91559434745763
2006-02-06,20.62,59000000.0,7340000000.0,7340000000.0,3183781096.5,53.96239146610169
2006-02-07,20.32,59000000.0,7340000000.0,7340000000.0,3137460324.0,53.177293627118644
2006-02-08,20.24,59000000.0,7340000000.0,7340000000.0,3125108117.9999995,52.967934203389824
2006-02-09,20.32,59000000.0,7340000000.0,7340000000.0,3137460324.0,53.177293627118644
2006-02-10,20.63,59000000.0,7340000000.0,7340000000.0,3185325122.25,53.988561394067794
2006-02-13,20.19,59000000.0,7340000000.0,7340000000.0,3117387989.25,52.83708456355932
2006-02-14,20.22,59000000.0,7340000000.0,7340000000.0,3122020066.5,52.91559434745763
2006-02-15,21.15,59000000.0,7340000000.0,7340000000.0,3265614461.25,55.349397648305086
2006-02-16,20.68,59000000.0,7340000000.0,7340000000.0,3193045251.0,54.1194110338983
2006-02-17,21.22,59000000.0,7340000000.0,7340000000.0,3276422641.5,55.5325871440678
2006-02-21,21.38,59000000.0,7340000000.0,7340000000.0,3301127053.5,55.95130599152542
2006-02-22,21.57,59000000.0,7340000000.0,7340000000.0,3330463542.75,56.448534622881354
2006-02-23,21.59,59000000.0,7340000000.0,7340000000.0,3333551594.25,56.50087447881356
2006-02-24,21.51,59000000.0,7340000000.0,7340000000.0,3321199388.2500005,56.29151505508475
2006-02-27,21.86,59000000.0,7340000000.0,7340000000.0,3375240289.5,57.20746253389831
2006-02-28,21.4,59000000.0,7340000000.0,7340000000.0,3304215105.0,56.003645847457626
2006-03-01,21.39,59000000.0,7340000000.0,7340000000.0,3302671079.25,55.977475919491525
2006-03-02,21.9,59000000.0,7340000000.0,7340000000.0,3381416392.5,57.312142245762715
2006-03-03,21.73,59000000.0,7340000000.0,7340000000.0,3355167954.75,56.86725347033898
2006-03-06,20.98,59000000.0,7340000000.0,7340000000.0,3239366023.5,54.90450887288136
2006-03-07,20.49,59000000.0,7340000000.0,7340000000.0,3163708761.7499995,53.622182402542364
2006-03-08,20.35,59000000.0,7340000000.0,7340000000.0,3142092401.25,53.25580341101695
2006-03-09,20.3,59000000.0,7340000000.0,7340000000.0,3134372272.5,53.12495377118644
2006-03-10,20.62,59000000.0,7340000000.0,7340000000.0,3183781096.5,53.96239146610169
2006-03-13,20.87,59000000.0,7340000000.0,7340000000.0,3222381740.25,54.61663966525424
2006-03-14,20.73,59000000.0,7340000000.0,7340000000.0,3200765379.75,54.25026067372881
2006-03-15,21.5,59000000.0,7340000000.0,7340000000.0,3319655362.5,56.26534512711864
2006-03-16,21.69,59000000.0,7340000000.0,7340000000.0,3348991851.75,56.76257375847457
2006-03-17,21.02,59000000.0,7340000000.0,7340000000.0,3245542126.5,55.009188584745765
2006-03-20,21.04,59000000.0,7340000000.0,7340000000.0,3248630178.0,55.06152844067797
2006-03-21,21.02,59000000.0,7340000000.0,7340000000.0,3245542126.5,55.009188584745765
2006-03-22,21.37,59000000.0,7340000000.0,7340000000.0,3299583027.75,55.92513606355932
2006-03-23,20.86,59000000.0,7340000000.0,7340000000.0,3220837714.5,54.59046973728814
2006-03-24,20.59,59000000.0,7340000000.0,7340000000.0,3179149019.25,53.88388168220339
2006-03-27,20.8,59000000.0,7340000000.0,7340000000.0,3211573560.0,54.43345016949153
2006-03-28,20.16,59000000.0,7340000000.0,7340000000.0,3112755912.0,52.75857477966102
2006-03-29,20.43,59000000.0,7340000000.0,7340000000.0,3154444607.25,53.46516283474576
2006-03-30,20.84,59000000.0,7340000000.0,7340000000.0,3217749663.0,54.538129881355935
2006-03-31,20.97,235000000.0,6455000000.0,4278000000.0,3237821997.75,13.77796594787234
2006-04-03,20.58,235000000.0,6455000000.0,4278000000.0,0.0,0.0
2006-04-04,21.01,235000000.0,6455000000.0,4278000000.0,0.0,0.0
2006-04-05,20.54,235000000.0,6455000000.0,4278000000.0,0.0,0.0
2006-04-06,20.19,235000000.0,6455000000.0,4278000000.0,0.0,0.0
2006-04-07,20.03,235000000.0,6455000000.0,4278000000.0,0.0,0.0
2006-04-10,20.04,235000000.0,6455000000.0,4278000000.0,0.0,0.0
2006-04-11,19.94,235000000.0,6455000000.0,4278000000.0,0.0,0.0
2006-04-12,20.24,235000000.0,6455000000.0,4278000000.0,0.0,0.0
2006-04-13,20.24,235000000.0,6455000000.0,4278000000.0,0.0,0.0
2006-04-17,20.44,235000000.0,6455000000.0,4278000000.0,0.0,0.0
2006-04-18,20.88,235000000.0,6455000000.0,4278000000.0,0.0,0.0
2006-04-19,21.49,235000000.0,6455000000.0,4278000000.0,0.0,0.0
2006-04-20,21.5,235000000.0,6455000000.0,4278000000.0,0.0,0.0
2006-04-21,21.79,235000000.0,6455000000.0,4278000000.0,0.0,0.0
2006-04-24,21.98,235000000.0,6455000000.0,4278000000.0,0.0,0.0
2006-04-25,21.7,235000000.0,6455000000.0,4278000000.0,0.0,0.0
2006-04-26,21.81,235000000.0,6455000000.0,4278000000.0,0.0,0.0
2006-04-27,22.11,235000000.0,6455000000.0,4278000000.0,0.0,0.0
2006-04-28,21.95,235000000.0,6455000000.0,4278000000.0,0.0,0.0
2006-05-01,22.01,235000000.0,6455000000.0,4278000000.0,0.0,0.0
2006-05-02,22.08,235000000.0,6455000000.0,4278000000.0,0.0,0.0
2006-05-03,22.51,235000000.0,6455000000.0,4278000000.0,0.0,0.0
2006-05-04,22.44,235000000.0,6455000000.0,4278000000.0,0.0,0.0
2006-05-05,22.5,235000000.0,6455000000.0,4278000000.0,0.0,0.0
2006-05-08,22.73,235000000.0,6455000000.0,4278000000.0,0.0,0.0
2006-05-09,22.42,342000000.0,7521000000.0,7521000000.0,0.0,0.0
2006-05-10,21.27,342000000.0,7521000000.0,7521000000.0,0.0,0.0
2006-05-11,21.54,342000000.0,7521000000.0,7521000000.0,0.0,0.0
2006-05-12,20.82,342000000.0,7521000000.0,7521000000.0,0.0,0.0
2006-05-15,20.73,342000000.0,7521000000.0,7521000000.0,0.0,0.0
2006-05-16,21.06,342000000.0,7521000000.0,7521000000.0,0.0,0.0
2006-05-17,20.4,342000000.0,7521000000.0,7521000000.0,0.0,0.0
2006-05-18,20.27,342000000.0,7521000000.0,7521000000.0,0.0,0.0
2006-05-19,20.6,342000000.0,7521000000.0,7521000000.0,0.0,0.0
2006-05-22,19.81,342000000.0,7521000000.0,7521000000.0,0.0,0.0
