date,close price,KIM_SHE,KIM_TA,KIM_TL,market cap,PB Ratio
1992-04-06,5.17,-50000000.0,386000000.0,437000000.0,,
1992-04-07,5.06,-50000000.0,386000000.0,437000000.0,,
1992-04-08,5.0,-50000000.0,386000000.0,437000000.0,,
1992-04-09,4.94,-50000000.0,386000000.0,437000000.0,,
1992-04-10,4.97,-50000000.0,386000000.0,437000000.0,,
1992-04-13,5.03,-50000000.0,386000000.0,437000000.0,,
1992-04-14,5.11,-50000000.0,386000000.0,437000000.0,,
1992-04-15,5.17,-50000000.0,386000000.0,437000000.0,,
1992-04-16,5.17,-50000000.0,386000000.0,437000000.0,,
1992-04-20,5.22,-50000000.0,386000000.0,437000000.0,,
1992-04-21,5.25,-50000000.0,386000000.0,437000000.0,,
1992-04-22,5.28,-50000000.0,386000000.0,437000000.0,,
1992-04-23,5.19,-50000000.0,386000000.0,437000000.0,,
1992-04-24,5.19,-50000000.0,386000000.0,437000000.0,,
1992-04-27,5.25,-50000000.0,386000000.0,437000000.0,,
1992-04-28,5.25,-50000000.0,386000000.0,437000000.0,,
1992-04-29,5.31,-50000000.0,386000000.0,437000000.0,,
1992-04-30,5.42,-50000000.0,386000000.0,437000000.0,,
1992-05-01,5.42,-50000000.0,386000000.0,437000000.0,,
1992-05-04,5.42,-50000000.0,386000000.0,437000000.0,,
1992-05-05,5.58,-50000000.0,386000000.0,437000000.0,,
1992-05-06,5.53,-50000000.0,386000000.0,437000000.0,,
1992-05-07,5.61,-50000000.0,386000000.0,437000000.0,,
1992-05-08,5.61,-50000000.0,386000000.0,437000000.0,,
1992-05-11,5.67,-50000000.0,386000000.0,437000000.0,,
1992-05-12,5.78,-50000000.0,386000000.0,437000000.0,,
1992-05-13,5.69,-50000000.0,386000000.0,437000000.0,,
1992-05-14,5.64,-50000000.0,386000000.0,437000000.0,,
1992-05-15,5.53,-50000000.0,386000000.0,437000000.0,,
1992-05-18,5.61,-50000000.0,386000000.0,437000000.0,,
1992-05-19,5.64,-50000000.0,386000000.0,437000000.0,,
1992-05-20,5.61,-50000000.0,386000000.0,437000000.0,,
1992-05-21,5.61,-50000000.0,386000000.0,437000000.0,,
1992-05-22,5.67,-50000000.0,386000000.0,437000000.0,,
1992-05-26,5.69,-50000000.0,386000000.0,437000000.0,,
1992-05-27,5.72,-50000000.0,386000000.0,437000000.0,,
1992-05-28,5.72,-50000000.0,386000000.0,437000000.0,,
1992-05-29,5.72,-50000000.0,386000000.0,437000000.0,,
1992-06-01,5.78,-50000000.0,386000000.0,437000000.0,,
1992-06-02,5.72,-50000000.0,386000000.0,437000000.0,,
1992-06-03,5.69,-50000000.0,386000000.0,437000000.0,,
1992-06-04,5.72,-50000000.0,386000000.0,437000000.0,,
1992-06-05,5.72,-50000000.0,386000000.0,437000000.0,,
1992-06-08,5.69,-50000000.0,386000000.0,437000000.0,,
1992-06-09,5.69,-50000000.0,386000000.0,437000000.0,,
1992-06-10,5.61,-50000000.0,386000000.0,437000000.0,,
1992-06-11,5.64,-50000000.0,386000000.0,437000000.0,,
1992-06-12,5.64,-50000000.0,386000000.0,437000000.0,,
1992-06-15,5.69,-50000000.0,386000000.0,437000000.0,,
1992-06-16,5.72,-50000000.0,386000000.0,437000000.0,,
1992-06-17,5.72,-50000000.0,386000000.0,437000000.0,,
1992-06-18,5.72,-50000000.0,386000000.0,437000000.0,,
1992-06-19,5.69,-50000000.0,386000000.0,437000000.0,,
1992-06-22,5.72,-50000000.0,386000000.0,437000000.0,,
1992-06-23,5.72,-50000000.0,386000000.0,437000000.0,,
1992-06-24,5.69,-50000000.0,386000000.0,437000000.0,,
1992-06-25,5.72,-50000000.0,386000000.0,437000000.0,,
1992-06-26,5.72,-50000000.0,386000000.0,437000000.0,,
1992-06-29,5.69,-50000000.0,386000000.0,437000000.0,,
1992-06-30,5.64,-50000000.0,386000000.0,437000000.0,,
1992-07-01,5.64,-50000000.0,386000000.0,437000000.0,,
1992-07-02,5.64,-50000000.0,386000000.0,437000000.0,,
1992-07-06,5.64,-50000000.0,386000000.0,437000000.0,,
1992-07-07,5.64,-50000000.0,386000000.0,437000000.0,,
1992-07-08,5.64,-50000000.0,386000000.0,437000000.0,,
1992-07-09,5.69,-50000000.0,386000000.0,437000000.0,,
1992-07-10,5.75,-50000000.0,386000000.0,437000000.0,,
1992-07-13,5.83,-50000000.0,386000000.0,437000000.0,,
1992-07-14,5.83,-50000000.0,386000000.0,437000000.0,,
1992-07-15,5.81,-50000000.0,386000000.0,437000000.0,,
1992-07-16,5.81,-50000000.0,386000000.0,437000000.0,,
1992-07-17,5.78,-50000000.0,386000000.0,437000000.0,,
1992-07-20,5.78,-50000000.0,386000000.0,437000000.0,,
1992-07-21,5.81,-50000000.0,386000000.0,437000000.0,,
1992-07-22,5.86,-50000000.0,386000000.0,437000000.0,,
1992-07-23,5.89,-50000000.0,386000000.0,437000000.0,,
1992-07-24,5.75,-50000000.0,386000000.0,437000000.0,,
1992-07-27,5.81,-50000000.0,386000000.0,437000000.0,,
1992-07-28,5.81,-50000000.0,386000000.0,437000000.0,,
1992-07-29,5.86,-50000000.0,386000000.0,437000000.0,,
1992-07-30,5.92,-50000000.0,386000000.0,437000000.0,,
1992-07-31,6.03,-50000000.0,386000000.0,437000000.0,,
1992-08-03,6.03,-50000000.0,386000000.0,437000000.0,,
1992-08-04,5.97,-50000000.0,386000000.0,437000000.0,,
1992-08-05,5.89,-50000000.0,386000000.0,437000000.0,,
1992-08-06,5.81,-50000000.0,386000000.0,437000000.0,,
1992-08-07,5.86,-50000000.0,386000000.0,437000000.0,,
1992-08-10,5.83,-50000000.0,386000000.0,437000000.0,,
1992-08-11,5.83,-50000000.0,386000000.0,437000000.0,,
1992-08-12,5.83,-50000000.0,386000000.0,437000000.0,,
1992-08-13,5.89,-50000000.0,386000000.0,437000000.0,,
1992-08-14,5.86,-50000000.0,386000000.0,437000000.0,,
1992-08-17,5.86,-50000000.0,386000000.0,437000000.0,,
1992-08-18,5.86,-50000000.0,386000000.0,437000000.0,,
1992-08-19,5.89,-50000000.0,386000000.0,437000000.0,,
1992-08-20,5.86,-50000000.0,386000000.0,437000000.0,,
1992-08-21,5.89,-50000000.0,386000000.0,437000000.0,,
1992-08-24,5.83,-50000000.0,386000000.0,437000000.0,,
1992-08-25,5.81,-50000000.0,386000000.0,437000000.0,,
1992-08-26,5.83,-50000000.0,386000000.0,437000000.0,,
1992-08-27,5.83,-50000000.0,386000000.0,437000000.0,,
1992-08-28,5.81,-50000000.0,386000000.0,437000000.0,,
1992-08-31,5.83,-50000000.0,386000000.0,437000000.0,,
1992-09-01,5.83,-50000000.0,386000000.0,437000000.0,,
1992-09-02,5.83,-50000000.0,386000000.0,437000000.0,,
1992-09-03,5.89,-50000000.0,386000000.0,437000000.0,,
1992-09-04,5.86,-50000000.0,386000000.0,437000000.0,,
1992-09-08,5.92,-50000000.0,386000000.0,437000000.0,,
1992-09-09,5.89,-50000000.0,386000000.0,437000000.0,,
1992-09-10,5.92,-50000000.0,386000000.0,437000000.0,,
1992-09-11,5.92,-50000000.0,386000000.0,437000000.0,,
1992-09-14,5.89,-50000000.0,386000000.0,437000000.0,,
1992-09-15,5.94,-50000000.0,386000000.0,437000000.0,,
1992-09-16,5.94,-50000000.0,386000000.0,437000000.0,,
1992-09-17,5.92,-50000000.0,386000000.0,437000000.0,,
1992-09-18,6.06,-50000000.0,386000000.0,437000000.0,,
1992-09-21,6.08,-50000000.0,386000000.0,437000000.0,,
1992-09-22,6.03,-50000000.0,386000000.0,437000000.0,,
1992-09-23,6.06,-50000000.0,386000000.0,437000000.0,,
1992-09-24,6.03,-50000000.0,386000000.0,437000000.0,,
1992-09-25,6.0,-50000000.0,386000000.0,437000000.0,,
1992-09-28,5.94,-50000000.0,386000000.0,437000000.0,,
1992-09-29,6.0,-50000000.0,386000000.0,437000000.0,,
1992-09-30,6.06,-50000000.0,386000000.0,437000000.0,,
1992-10-01,6.06,-50000000.0,386000000.0,437000000.0,,
1992-10-02,6.08,-50000000.0,386000000.0,437000000.0,,
1992-10-05,6.08,-50000000.0,386000000.0,437000000.0,,
1992-10-06,6.08,-50000000.0,386000000.0,437000000.0,,
1992-10-07,6.14,-50000000.0,386000000.0,437000000.0,,
1992-10-08,6.14,-50000000.0,386000000.0,437000000.0,,
1992-10-09,6.17,-50000000.0,386000000.0,437000000.0,,
1992-10-12,6.22,-50000000.0,386000000.0,437000000.0,,
1992-10-13,6.25,-50000000.0,386000000.0,437000000.0,,
1992-10-14,6.22,-50000000.0,386000000.0,437000000.0,,
1992-10-15,6.25,-50000000.0,386000000.0,437000000.0,,
1992-10-16,6.28,-50000000.0,386000000.0,437000000.0,,
1992-10-19,6.31,-50000000.0,386000000.0,437000000.0,,
1992-10-20,6.36,-50000000.0,386000000.0,437000000.0,,
1992-10-21,6.36,-50000000.0,386000000.0,437000000.0,,
1992-10-22,6.31,-50000000.0,386000000.0,437000000.0,,
1992-10-23,6.28,-50000000.0,386000000.0,437000000.0,,
1992-10-26,6.22,-50000000.0,386000000.0,437000000.0,,
1992-10-27,6.22,-50000000.0,386000000.0,437000000.0,,
1992-10-28,6.25,-50000000.0,386000000.0,437000000.0,,
1992-10-29,6.31,-50000000.0,386000000.0,437000000.0,,
1992-10-30,6.31,-50000000.0,386000000.0,437000000.0,,
1992-11-02,6.33,-50000000.0,386000000.0,437000000.0,,
1992-11-03,6.25,-50000000.0,386000000.0,437000000.0,,
1992-11-04,6.25,-50000000.0,386000000.0,437000000.0,,
1992-11-05,6.19,-50000000.0,386000000.0,437000000.0,,
1992-11-06,6.19,-50000000.0,386000000.0,437000000.0,,
1992-11-09,6.17,-50000000.0,386000000.0,437000000.0,,
1992-11-10,6.19,-50000000.0,386000000.0,437000000.0,,
1992-11-11,6.19,-50000000.0,386000000.0,437000000.0,,
1992-11-12,6.06,-50000000.0,386000000.0,437000000.0,,
1992-11-13,6.11,-50000000.0,386000000.0,437000000.0,,
1992-11-16,6.14,-50000000.0,386000000.0,437000000.0,,
1992-11-17,6.11,-50000000.0,386000000.0,437000000.0,,
1992-11-18,6.14,-50000000.0,386000000.0,437000000.0,,
1992-11-19,6.19,-50000000.0,386000000.0,437000000.0,,
1992-11-20,6.19,-50000000.0,386000000.0,437000000.0,,
1992-11-23,6.17,-50000000.0,386000000.0,437000000.0,,
1992-11-24,6.14,-50000000.0,386000000.0,437000000.0,,
1992-11-25,6.19,-50000000.0,386000000.0,437000000.0,,
1992-11-27,6.19,-50000000.0,386000000.0,437000000.0,,
1992-11-30,6.19,-50000000.0,386000000.0,437000000.0,,
1992-12-01,6.25,-50000000.0,386000000.0,437000000.0,,
1992-12-02,6.28,-50000000.0,386000000.0,437000000.0,,
1992-12-03,6.28,-50000000.0,386000000.0,437000000.0,,
1992-12-04,6.25,-50000000.0,386000000.0,437000000.0,,
1992-12-07,6.22,-50000000.0,386000000.0,437000000.0,,
1992-12-08,6.33,-50000000.0,386000000.0,437000000.0,,
1992-12-09,6.42,-50000000.0,386000000.0,437000000.0,,
1992-12-10,6.39,-50000000.0,386000000.0,437000000.0,,
1992-12-11,6.39,-50000000.0,386000000.0,437000000.0,,
1992-12-14,6.39,-50000000.0,386000000.0,437000000.0,,
1992-12-15,6.53,-50000000.0,386000000.0,437000000.0,,
1992-12-16,6.42,-50000000.0,386000000.0,437000000.0,,
1992-12-17,6.5,-50000000.0,386000000.0,437000000.0,,
1992-12-18,6.5,-50000000.0,386000000.0,437000000.0,,
1992-12-21,6.47,-50000000.0,386000000.0,437000000.0,,
1992-12-22,6.56,-50000000.0,386000000.0,437000000.0,,
1992-12-23,6.53,-50000000.0,386000000.0,437000000.0,,
1992-12-24,6.58,-50000000.0,386000000.0,437000000.0,,
1992-12-28,6.64,-50000000.0,386000000.0,437000000.0,,
1992-12-29,6.69,-50000000.0,386000000.0,437000000.0,,
1992-12-30,6.86,-50000000.0,386000000.0,437000000.0,,
1992-12-31,6.89,-50000000.0,386000000.0,437000000.0,,
1993-01-04,6.89,-50000000.0,386000000.0,437000000.0,,
1993-01-05,6.92,-50000000.0,386000000.0,437000000.0,,
1993-01-06,6.94,-50000000.0,386000000.0,437000000.0,,
1993-01-07,7.03,-50000000.0,386000000.0,437000000.0,,
1993-01-08,6.92,-50000000.0,386000000.0,437000000.0,,
1993-01-11,7.11,-50000000.0,386000000.0,437000000.0,,
1993-01-12,7.08,-50000000.0,386000000.0,437000000.0,,
1993-01-13,7.11,-50000000.0,386000000.0,437000000.0,,
1993-01-14,7.14,-50000000.0,386000000.0,437000000.0,,
1993-01-15,7.19,-50000000.0,386000000.0,437000000.0,,
1993-01-18,7.17,-50000000.0,386000000.0,437000000.0,,
1993-01-19,7.22,-50000000.0,386000000.0,437000000.0,,
1993-01-20,7.17,-50000000.0,386000000.0,437000000.0,,
1993-01-21,7.17,-50000000.0,386000000.0,437000000.0,,
1993-01-22,7.25,-50000000.0,386000000.0,437000000.0,,
1993-01-25,7.22,-50000000.0,386000000.0,437000000.0,,
1993-01-26,7.14,-50000000.0,386000000.0,437000000.0,,
1993-01-27,7.22,-50000000.0,386000000.0,437000000.0,,
1993-01-28,7.25,-50000000.0,386000000.0,437000000.0,,
1993-01-29,7.31,-50000000.0,386000000.0,437000000.0,,
1993-02-01,7.39,-50000000.0,386000000.0,437000000.0,,
1993-02-02,7.42,-50000000.0,386000000.0,437000000.0,,
1993-02-03,7.33,-50000000.0,386000000.0,437000000.0,,
1993-02-04,7.31,-50000000.0,386000000.0,437000000.0,,
1993-02-05,7.31,-50000000.0,386000000.0,437000000.0,,
1993-02-08,7.28,-50000000.0,386000000.0,437000000.0,,
1993-02-09,7.25,-50000000.0,386000000.0,437000000.0,,
1993-02-10,7.25,-50000000.0,386000000.0,437000000.0,,
1993-02-11,7.22,-50000000.0,386000000.0,437000000.0,,
1993-02-12,7.25,-50000000.0,386000000.0,437000000.0,,
1993-02-16,7.33,-50000000.0,386000000.0,437000000.0,,
1993-02-17,7.33,-50000000.0,386000000.0,437000000.0,,
1993-02-18,7.31,-50000000.0,386000000.0,437000000.0,,
1993-02-19,7.28,-50000000.0,386000000.0,437000000.0,,
1993-02-22,7.33,-50000000.0,386000000.0,437000000.0,,
1993-02-23,7.31,-50000000.0,386000000.0,437000000.0,,
1993-02-24,7.28,-50000000.0,386000000.0,437000000.0,,
1993-02-25,7.28,-50000000.0,386000000.0,437000000.0,,
1993-02-26,7.28,-50000000.0,386000000.0,437000000.0,,
1993-03-01,7.25,-50000000.0,386000000.0,437000000.0,,
1993-03-02,7.11,-50000000.0,386000000.0,437000000.0,,
1993-03-03,7.14,-50000000.0,386000000.0,437000000.0,,
1993-03-04,7.14,-50000000.0,386000000.0,437000000.0,,
1993-03-05,7.14,-50000000.0,386000000.0,437000000.0,,
1993-03-08,7.06,-50000000.0,386000000.0,437000000.0,,
1993-03-09,7.03,-50000000.0,386000000.0,437000000.0,,
1993-03-10,7.03,-50000000.0,386000000.0,437000000.0,,
1993-03-11,7.03,-50000000.0,386000000.0,437000000.0,,
1993-03-12,7.03,-50000000.0,386000000.0,437000000.0,,
1993-03-15,7.06,-50000000.0,386000000.0,437000000.0,,
1993-03-16,7.11,-50000000.0,386000000.0,437000000.0,,
1993-03-17,7.08,-50000000.0,386000000.0,437000000.0,,
1993-03-18,7.11,-50000000.0,386000000.0,437000000.0,,
1993-03-19,7.11,-50000000.0,386000000.0,437000000.0,,
1993-03-22,7.11,-50000000.0,386000000.0,437000000.0,,
1993-03-23,7.11,-50000000.0,386000000.0,437000000.0,,
1993-03-24,7.08,-50000000.0,386000000.0,437000000.0,,
1993-03-25,7.17,-50000000.0,386000000.0,437000000.0,,
1993-03-26,7.33,-50000000.0,386000000.0,437000000.0,,
1993-03-29,7.36,-50000000.0,386000000.0,437000000.0,,
1993-03-30,7.44,-50000000.0,386000000.0,437000000.0,,
1993-03-31,7.58,-50000000.0,386000000.0,437000000.0,,
1993-04-01,7.64,-50000000.0,386000000.0,437000000.0,,
1993-04-02,7.78,-50000000.0,386000000.0,437000000.0,,
1993-04-05,7.75,-50000000.0,386000000.0,437000000.0,,
1993-04-06,7.67,-50000000.0,386000000.0,437000000.0,,
1993-04-07,7.61,-50000000.0,386000000.0,437000000.0,,
1993-04-08,7.61,-50000000.0,386000000.0,437000000.0,,
1993-04-12,7.61,-50000000.0,386000000.0,437000000.0,,
1993-04-13,7.64,-50000000.0,386000000.0,437000000.0,,
1993-04-14,7.64,-50000000.0,386000000.0,437000000.0,,
1993-04-15,7.67,-50000000.0,386000000.0,437000000.0,,
1993-04-16,7.69,-50000000.0,386000000.0,437000000.0,,
1993-04-19,7.69,-50000000.0,386000000.0,437000000.0,,
1993-04-20,7.58,-50000000.0,386000000.0,437000000.0,,
1993-04-21,7.53,-50000000.0,386000000.0,437000000.0,,
1993-04-22,7.5,-50000000.0,386000000.0,437000000.0,,
1993-04-23,7.58,-50000000.0,386000000.0,437000000.0,,
1993-04-26,7.53,-50000000.0,386000000.0,437000000.0,,
1993-04-27,7.56,-50000000.0,386000000.0,437000000.0,,
1993-04-28,7.5,-50000000.0,386000000.0,437000000.0,,
1993-04-29,7.53,-50000000.0,386000000.0,437000000.0,,
1993-04-30,7.44,-50000000.0,386000000.0,437000000.0,,
1993-05-03,7.39,-50000000.0,386000000.0,437000000.0,,
1993-05-04,7.42,-50000000.0,386000000.0,437000000.0,,
1993-05-05,7.39,-50000000.0,386000000.0,437000000.0,,
1993-05-06,7.44,-50000000.0,386000000.0,437000000.0,,
1993-05-07,7.36,-50000000.0,386000000.0,437000000.0,,
1993-05-10,7.36,-50000000.0,386000000.0,437000000.0,,
1993-05-11,7.19,-50000000.0,386000000.0,437000000.0,,
1993-05-12,7.33,-50000000.0,386000000.0,437000000.0,,
1993-05-13,7.36,-50000000.0,386000000.0,437000000.0,,
1993-05-14,7.44,-50000000.0,386000000.0,437000000.0,,
1993-05-17,7.47,-50000000.0,386000000.0,437000000.0,,
1993-05-18,7.42,-50000000.0,386000000.0,437000000.0,,
1993-05-19,7.42,-50000000.0,386000000.0,437000000.0,,
1993-05-20,7.39,-50000000.0,386000000.0,437000000.0,,
1993-05-21,7.28,-50000000.0,386000000.0,437000000.0,,
1993-05-24,7.19,-50000000.0,386000000.0,437000000.0,,
1993-05-25,7.06,-50000000.0,386000000.0,437000000.0,,
1993-05-26,6.89,-50000000.0,386000000.0,437000000.0,,
1993-05-27,6.86,-50000000.0,386000000.0,437000000.0,,
1993-05-28,6.89,-50000000.0,386000000.0,437000000.0,,
1993-06-01,6.86,-50000000.0,386000000.0,437000000.0,,
1993-06-02,6.89,-50000000.0,386000000.0,437000000.0,,
1993-06-03,6.89,-50000000.0,386000000.0,437000000.0,,
1993-06-04,6.86,-50000000.0,386000000.0,437000000.0,,
1993-06-07,6.83,-50000000.0,386000000.0,437000000.0,,
1993-06-08,6.83,-50000000.0,386000000.0,437000000.0,,
1993-06-09,6.86,-50000000.0,386000000.0,437000000.0,,
1993-06-10,6.81,-50000000.0,386000000.0,437000000.0,,
1993-06-11,6.89,-50000000.0,386000000.0,437000000.0,,
1993-06-14,6.89,-50000000.0,386000000.0,437000000.0,,
1993-06-15,6.92,-50000000.0,386000000.0,437000000.0,,
1993-06-16,6.94,-50000000.0,386000000.0,437000000.0,,
1993-06-17,7.06,-50000000.0,386000000.0,437000000.0,,
1993-06-18,7.33,-50000000.0,386000000.0,437000000.0,,
1993-06-21,7.19,-50000000.0,386000000.0,437000000.0,,
1993-06-22,7.22,-50000000.0,386000000.0,437000000.0,,
1993-06-23,7.39,-50000000.0,386000000.0,437000000.0,,
1993-06-24,7.44,-50000000.0,386000000.0,437000000.0,,
1993-06-25,7.44,-50000000.0,386000000.0,437000000.0,,
1993-06-28,7.44,-50000000.0,386000000.0,437000000.0,,
1993-06-29,7.5,-50000000.0,386000000.0,437000000.0,,
1993-06-30,7.61,-50000000.0,386000000.0,437000000.0,,
1993-07-01,7.56,-50000000.0,386000000.0,437000000.0,,
1993-07-02,7.53,-50000000.0,386000000.0,437000000.0,,
1993-07-06,7.53,-50000000.0,386000000.0,437000000.0,,
1993-07-07,7.5,-50000000.0,386000000.0,437000000.0,,
1993-07-08,7.53,-50000000.0,386000000.0,437000000.0,,
1993-07-09,7.5,-50000000.0,386000000.0,437000000.0,,
1993-07-12,7.47,-50000000.0,386000000.0,437000000.0,,
1993-07-13,7.5,-50000000.0,386000000.0,437000000.0,,
1993-07-14,7.56,-50000000.0,386000000.0,437000000.0,,
1993-07-15,7.61,-50000000.0,386000000.0,437000000.0,,
1993-07-16,7.61,-50000000.0,386000000.0,437000000.0,,
1993-07-19,7.64,-50000000.0,386000000.0,437000000.0,,
1993-07-20,7.61,-50000000.0,386000000.0,437000000.0,,
1993-07-21,7.58,-50000000.0,386000000.0,437000000.0,,
1993-07-22,7.67,-50000000.0,386000000.0,437000000.0,,
1993-07-23,7.72,-50000000.0,386000000.0,437000000.0,,
1993-07-26,7.67,-50000000.0,386000000.0,437000000.0,,
1993-07-27,7.72,-50000000.0,386000000.0,437000000.0,,
1993-07-28,7.83,-50000000.0,386000000.0,437000000.0,,
1993-07-29,8.06,-50000000.0,386000000.0,437000000.0,,
1993-07-30,8.0,-50000000.0,386000000.0,437000000.0,,
1993-08-02,7.94,-50000000.0,386000000.0,437000000.0,,
1993-08-03,7.97,-50000000.0,386000000.0,437000000.0,,
1993-08-04,8.03,-50000000.0,386000000.0,437000000.0,,
1993-08-05,7.97,-50000000.0,386000000.0,437000000.0,,
1993-08-06,7.97,-50000000.0,386000000.0,437000000.0,,
1993-08-09,8.08,-50000000.0,386000000.0,437000000.0,,
1993-08-10,8.06,-50000000.0,386000000.0,437000000.0,,
1993-08-11,8.03,-50000000.0,386000000.0,437000000.0,,
