date,NI,NI_SHE,PB Ratio
2005-06-10,2887937500.0,0.0,inf
2005-06-13,2921624999.9999995,0.0,inf
2005-06-14,2915500000.0,0.0,inf
2005-06-15,2915500000.0,0.0,inf
2005-06-16,2927750000.0,0.0,inf
2005-06-17,2967562500.0,0.0,inf
2005-06-20,2955312500.0,0.0,inf
2005-06-21,2955312500.0,0.0,inf
2005-06-22,2967562500.0,0.0,inf
2005-06-23,2970625000.0,0.0,inf
2005-06-24,2946124999.9999995,0.0,inf
2005-06-27,2964500000.0,0.0,inf
2005-06-28,3007375000.0,0.0,inf
2005-06-29,2989000000.0,0.0,inf
2005-06-30,2976750000.0,0.0,inf
2005-07-01,2990256409.0,0.0,inf
2005-07-05,2996358973.1,0.0,inf
2005-07-06,2984153844.8999996,0.0,inf
2005-07-07,2999410255.15,0.0,inf
2005-07-08,3011615383.35,0.0,inf
2005-07-11,3029923075.65,0.0,inf
2005-07-12,3026871793.6,0.0,inf
2005-07-13,3032974357.7,0.0,inf
2005-07-14,3011615383.35,0.0,inf
2005-07-15,2950589742.35,0.0,inf
2005-07-18,2947538460.3,0.0,inf
2005-07-19,2932282050.0499997,0.0,inf
2005-07-20,2944487178.25,0.0,inf
2005-07-21,2898717947.5,0.0,inf
2005-07-22,2926179485.95,0.0,inf
2005-07-25,2913974357.75,0.0,inf
2005-07-26,2944487178.25,0.0,inf
2005-07-27,2913974357.75,0.0,inf
2005-07-28,2923128203.9,0.0,inf
2005-07-29,2910923075.7,0.0,inf
2005-08-01,2895666665.4500003,0.0,inf
2005-08-02,2929230768.0,0.0,inf
2005-08-03,2910923075.7,0.0,inf
2005-08-04,2877358973.15,0.0,inf
2005-08-05,2828538460.35,0.0,inf
2005-08-08,2752256409.1,0.0,inf
2005-08-09,2794974357.8,0.0,inf
2005-08-10,2791923075.75,0.0,inf
2005-08-11,2804128203.95,0.0,inf
2005-08-12,2782769229.6,0.0,inf
2005-08-15,2785820511.65,0.0,inf
2005-08-16,2749205127.0499997,0.0,inf
2005-08-17,2761410255.25,0.0,inf
2005-08-18,2776666665.5,0.0,inf
2005-08-19,2782769229.6,0.0,inf
2005-08-22,2825487178.2999997,0.0,inf
2005-08-23,2819384614.2000003,0.0,inf
2005-08-24,2810230768.05,0.0,inf
2005-08-25,2852948716.75,0.0,inf
2005-08-26,2843794870.6,0.0,inf
2005-08-29,2852948716.75,0.0,inf
2005-08-30,2852948716.75,0.0,inf
2005-08-31,2895666665.4500003,0.0,inf
2005-09-01,2938384614.15,0.0,inf
2005-09-02,2907871793.6499996,0.0,inf
2005-09-06,2935333332.1,0.0,inf
2005-09-07,2889564101.3500004,0.0,inf
2005-09-08,2868205127.0,0.0,inf
2005-09-09,2920076921.85,0.0,inf
2005-09-12,2898717947.5,0.0,inf
2005-09-13,2843794870.6,0.0,inf
2005-09-14,2895666665.4500003,0.0,inf
2005-09-15,2883461537.25,0.0,inf
2005-09-16,2926179485.95,0.0,inf
2005-09-19,2889564101.3500004,0.0,inf
2005-09-20,2874307691.1,0.0,inf
2005-09-21,2840743588.55,0.0,inf
2005-09-22,2813282050.1000004,0.0,inf
2005-09-23,2825487178.2999997,0.0,inf
2005-09-26,2804128203.95,0.0,inf
2005-09-27,2816333332.15,0.0,inf
2005-09-28,2865153844.9500003,0.0,inf
2005-09-29,2923128203.9,0.0,inf
2005-09-30,2907871793.6499996,0.0,inf
2005-10-03,2803542853.02,0.0,inf
2005-10-04,2745257138.82,0.0,inf
2005-10-05,2654914281.81,0.0,inf
2005-10-06,2619942853.29,0.0,inf
2005-10-07,2675314281.7799997,0.0,inf
2005-10-10,2617028567.58,0.0,inf
2005-10-11,2622857139.0,0.0,inf
2005-10-12,2622857139.0,0.0,inf
2005-10-13,2573314281.93,0.0,inf
2005-10-14,2596628567.61,0.0,inf
2005-10-17,2628685710.42,0.0,inf
2005-10-18,2593714281.9,0.0,inf
2005-10-19,2628685710.42,0.0,inf
2005-10-20,2544171424.83,0.0,inf
2005-10-21,2567485710.51,0.0,inf
2005-10-24,2643257138.9700003,0.0,inf
2005-10-25,2651999996.1,0.0,inf
2005-10-26,2637428567.55,0.0,inf
2005-10-27,2599542853.32,0.0,inf
2005-10-28,2660742853.23,0.0,inf
2005-10-31,2707371424.5899997,0.0,inf
2005-11-01,2660742853.23,0.0,inf
2005-11-02,2678228567.49,0.0,inf
2005-11-03,2643257138.9700003,0.0,inf
2005-11-04,2579142853.35,0.0,inf
2005-11-07,2517942853.44,0.0,inf
2005-11-08,2491714282.05,0.0,inf
2005-11-09,2517942853.44,0.0,inf
2005-11-10,2523771424.86,0.0,inf
2005-11-11,2500457139.18,0.0,inf
2005-11-14,2465485710.6600003,0.0,inf
2005-11-15,2462571424.95,0.0,inf
2005-11-16,2462571424.95,0.0,inf
2005-11-17,2459657139.24,0.0,inf
2005-11-18,2468399996.3700004,0.0,inf
2005-11-21,2480057139.21,0.0,inf
2005-11-22,2494628567.76,0.0,inf
2005-11-23,2494628567.76,0.0,inf
2005-11-25,2515028567.73,0.0,inf
2005-11-28,2494628567.76,0.0,inf
2005-11-29,2500457139.18,0.0,inf
2005-11-30,2465485710.6600003,0.0,inf
2005-12-01,2477142853.5,0.0,inf
2005-12-02,2468399996.3700004,0.0,inf
2005-12-05,2447999996.4,0.0,inf
2005-12-06,2436342853.56,0.0,inf
2005-12-07,2430514282.14,0.0,inf
2005-12-08,2427599996.43,0.0,inf
2005-12-09,2439257139.27,0.0,inf
2005-12-12,2436342853.56,0.0,inf
2005-12-13,2439257139.27,0.0,inf
2005-12-14,2477142853.5,0.0,inf
2005-12-15,2509199996.31,0.0,inf
2005-12-16,2515028567.73,0.0,inf
2005-12-19,2480057139.21,0.0,inf
2005-12-20,2459657139.24,0.0,inf
2005-12-21,2445085710.69,0.0,inf
2005-12-22,2433428567.85,0.0,inf
2005-12-23,2421771425.01,0.0,inf
2005-12-27,2401371425.04,0.0,inf
2005-12-28,2404285710.75,0.0,inf
2005-12-29,2386799996.49,0.0,inf
2005-12-30,2389714282.2,0.0,inf
2006-01-03,2287873015.7400002,0.0,inf
2006-01-04,2276952380.82,0.0,inf
2006-01-05,2238730158.6,0.0,inf
2006-01-06,2263301587.1699996,0.0,inf
2006-01-09,2249650793.52,0.0,inf
2006-01-10,2244190476.06,0.0,inf
2006-01-11,2257841269.71,0.0,inf
2006-01-12,2255111110.98,0.0,inf
2006-01-13,2252380952.25,0.0,inf
2006-01-17,2263301587.1699996,0.0,inf
2006-01-18,2279682539.5499997,0.0,inf
2006-01-19,2282412698.2799997,0.0,inf
2006-01-20,2268761904.63,0.0,inf
2006-01-23,2241460317.3300004,0.0,inf
2006-01-24,2260571428.44,0.0,inf
2006-01-25,2249650793.52,0.0,inf
2006-01-26,2260571428.44,0.0,inf
2006-01-27,2203238095.11,0.0,inf
2006-01-30,2173206349.08,0.0,inf
2006-01-31,2203238095.11,0.0,inf
2006-02-01,2170476190.35,0.0,inf
2006-02-02,2145904761.78,0.0,inf
2006-02-03,2132253968.1299999,0.0,inf
2006-02-06,2173206349.08,0.0,inf
2006-02-07,2200507936.38,0.0,inf
2006-02-08,2214158730.0299997,0.0,inf
2006-02-09,2230539682.41,0.0,inf
2006-02-10,2214158730.0299997,0.0,inf
2006-02-13,2200507936.38,0.0,inf
2006-02-14,2197777777.65,0.0,inf
2006-02-15,2175936507.81,0.0,inf
2006-02-16,2203238095.11,0.0,inf
2006-02-17,2233269841.14,0.0,inf
2006-02-21,2249650793.52,0.0,inf
2006-02-22,2257841269.71,0.0,inf
2006-02-23,2222349206.2200003,0.0,inf
2006-02-24,2222349206.2200003,0.0,inf
2006-02-27,2219619047.4900002,0.0,inf
2006-02-28,2203238095.11,0.0,inf
2006-03-01,2192317460.19,0.0,inf
2006-03-02,2170476190.35,0.0,inf
2006-03-03,2170476190.35,0.0,inf
2006-03-06,2159555555.43,0.0,inf
2006-03-07,2140444444.32,0.0,inf
2006-03-08,2151365079.24,0.0,inf
2006-03-09,2151365079.24,0.0,inf
2006-03-10,2178666666.54,0.0,inf
2006-03-13,2181396825.27,0.0,inf
2006-03-14,2211428571.2999997,0.0,inf
2006-03-15,2230539682.41,0.0,inf
2006-03-16,2252380952.25,0.0,inf
2006-03-17,2252380952.25,0.0,inf
2006-03-20,2244190476.06,0.0,inf
2006-03-21,2216888888.7599998,0.0,inf
2006-03-22,2230539682.41,0.0,inf
2006-03-23,2230539682.41,0.0,inf
2006-03-24,2222349206.2200003,0.0,inf
2006-03-27,2203238095.11,0.0,inf
2006-03-28,2195047618.9199996,0.0,inf
2006-03-29,2203238095.11,0.0,inf
2006-03-30,2189587301.46,0.0,inf
2006-03-31,2167746031.62,0.0,inf
2006-04-03,2190957739.1,0.0,inf
2006-04-04,2215422527.75,0.0,inf
2006-04-05,2229014077.0,0.0,inf
2006-04-06,2193676048.9500003,0.0,inf
2006-04-07,2158338020.9,0.0,inf
2006-04-10,2158338020.9,0.0,inf
2006-04-11,2150183091.35,0.0,inf
2006-04-12,2155619711.0499997,0.0,inf
2006-04-13,2139309851.95,0.0,inf
2006-04-17,2150183091.35,0.0,inf
2006-04-18,2201830978.5,0.0,inf
2006-04-19,2215422527.75,0.0,inf
2006-04-20,2229014077.0,0.0,inf
2006-04-21,2223577457.2999997,0.0,inf
2006-04-24,2231732386.8500004,0.0,inf
2006-04-25,2220859147.45,0.0,inf
2006-04-26,2193676048.9500003,0.0,inf
2006-04-27,2242605626.25,0.0,inf
2006-04-28,2253478865.6499996,0.0,inf
2006-05-01,2226295767.15,0.0,inf
2006-05-02,2253478865.6499996,0.0,inf
2006-05-03,2264352105.05,0.0,inf
2006-05-04,2264352105.05,0.0,inf
2006-05-05,2313281682.35,0.0,inf
2006-05-08,2345901400.55,0.0,inf
2006-05-09,2318718302.0499997,0.0,inf
2006-05-10,2343183090.7,0.0,inf
2006-05-11,2315999992.2,0.0,inf
2006-05-12,2310563372.5,0.0,inf
2006-05-15,2299690133.1000004,0.0,inf
2006-05-16,2275225344.45,0.0,inf
2006-05-17,2231732386.8500004,0.0,inf
2006-05-18,2231732386.8500004,0.0,inf
2006-05-19,2269788724.75,0.0,inf
2006-05-22,2280661964.15,0.0,inf
2006-05-23,2245323936.1,0.0,inf
2006-05-24,2267070414.9,0.0,inf
2006-05-25,2269788724.75,0.0,inf
2006-05-26,2267070414.9,0.0,inf
2006-05-30,2267070414.9,0.0,inf
2006-05-31,2324154921.75,0.0,inf
2006-06-01,2337746471.0,0.0,inf
2006-06-02,2340464780.85,0.0,inf
2006-06-05,2313281682.35,0.0,inf
2006-06-06,2310563372.5,0.0,inf
2006-06-07,2299690133.1000004,0.0,inf
2006-06-08,2315999992.2,0.0,inf
2006-06-09,2340464780.85,0.0,inf
2006-06-12,2324154921.75,0.0,inf
2006-06-13,2299690133.1000004,0.0,inf
2006-06-14,2299690133.1000004,0.0,inf
2006-06-15,2335028161.15,0.0,inf
2006-06-16,2343183090.7,0.0,inf
2006-06-19,2302408442.9500003,0.0,inf
2006-06-20,2302408442.9500003,0.0,inf
2006-06-21,2335028161.15,0.0,inf
2006-06-22,2329591541.4500003,0.0,inf
2006-06-23,2340464780.85,0.0,inf
2006-06-26,2329591541.4500003,0.0,inf
2006-06-27,2321436611.8999996,0.0,inf
2006-06-28,2335028161.15,0.0,inf
2006-06-29,2340464780.85,0.0,inf
2006-06-30,2332309851.3,0.0,inf
2006-07-03,2327888885.7,0.0,inf
2006-07-05,2341407404.2,0.0,inf
2006-07-06,2344111107.9,0.0,inf
2006-07-07,2365740737.5,0.0,inf
2006-07-10,2395481478.2,0.0,inf
2006-07-11,2411703700.4,0.0,inf
2006-07-12,2390074070.8,0.0,inf
2006-07-13,2365740737.5,0.0,inf
2006-07-14,2368444441.2,0.0,inf
2006-07-17,2363037033.8,0.0,inf
2006-07-18,2360333330.1,0.0,inf
2006-07-19,2400888885.6000004,0.0,inf
2006-07-20,2419814811.5,0.0,inf
2006-07-21,2444148144.7999997,0.0,inf
2006-07-24,2465777774.3999996,0.0,inf
2006-07-25,2454962959.6,0.0,inf
2006-07-26,2471185181.8,0.0,inf
2006-07-27,2430629626.3,0.0,inf
2006-07-28,2446851848.5,0.0,inf
2006-07-31,2417111107.7999997,0.0,inf
2006-08-01,2441444441.1,0.0,inf
2006-08-02,2365740737.5,0.0,inf
2006-08-03,2346814811.6,0.0,inf
2006-08-04,2349518515.2999997,0.0,inf
2006-08-07,2295444441.3,0.0,inf
2006-08-08,2300851848.7,0.0,inf
2006-08-09,2295444441.3,0.0,inf
2006-08-10,2284629626.5,0.0,inf
2006-08-11,2271111108.0,0.0,inf
2006-08-14,2281925922.7999997,0.0,inf
2006-08-15,2279222219.1,0.0,inf
2006-08-16,2271111108.0,0.0,inf
2006-08-17,2257592589.5,0.0,inf
2006-08-18,2262999996.8999996,0.0,inf
2006-08-21,2262999996.8999996,0.0,inf
2006-08-22,2260296293.2,0.0,inf
2006-08-23,2238666663.6,0.0,inf
2006-08-24,2246777774.7000003,0.0,inf
2006-08-25,2238666663.6,0.0,inf
2006-08-28,2246777774.7000003,0.0,inf
2006-08-29,2241370367.2999997,0.0,inf
2006-08-30,2230555552.5,0.0,inf
2006-08-31,2249481478.4,0.0,inf
2006-09-01,2254888885.8,0.0,inf
2006-09-05,2257592589.5,0.0,inf
2006-09-06,2246777774.7000003,0.0,inf
2006-09-07,2230555552.5,0.0,inf
2006-09-08,2235962959.9,0.0,inf
2006-09-11,2246777774.7000003,0.0,inf
2006-09-12,2241370367.2999997,0.0,inf
2006-09-13,2249481478.4,0.0,inf
2006-09-14,2244074071.0,0.0,inf
2006-09-15,2238666663.6,0.0,inf
2006-09-18,2233259256.2,0.0,inf
2006-09-19,2249481478.4,0.0,inf
2006-09-20,2265703700.6000004,0.0,inf
2006-09-21,2241370367.2999997,0.0,inf
2006-09-22,2241370367.2999997,0.0,inf
2006-09-25,2268407404.3,0.0,inf
2006-09-26,2268407404.3,0.0,inf
2006-09-27,2300851848.7,0.0,inf
2006-09-28,2298148145.0,0.0,inf
2006-09-29,2308962959.7999997,0.0,inf
2006-10-02,2116226084.3300002,0.0,inf
2006-10-03,2113773910.4199998,0.0,inf
2006-10-04,2111321736.5099998,0.0,inf
2006-10-05,2101513040.8700001,0.0,inf
2006-10-06,2084347823.5,0.0,inf
2006-10-09,2084347823.5,0.0,inf
2006-10-10,2091704345.2299998,0.0,inf
2006-10-11,2099060866.96,0.0,inf
2006-10-12,2123582606.06,0.0,inf
2006-10-13,2116226084.3300002,0.0,inf
2006-10-16,2123582606.06,0.0,inf
2006-10-17,2157913040.8,0.0,inf
2006-10-18,2197147823.36,0.0,inf
2006-10-19,2214313040.73,0.0,inf
2006-10-20,2221669562.46,0.0,inf
2006-10-23,2241286953.7400002,0.0,inf
2006-10-24,2236382605.9199996,0.0,inf
2006-10-25,2268260866.75,0.0,inf
2006-10-26,2268260866.75,0.0,inf
2006-10-27,2224121736.37,0.0,inf
2006-10-30,2226573910.28,0.0,inf
2006-10-31,2241286953.7400002,0.0,inf
2006-11-01,2243739127.65,0.0,inf
2006-11-02,2295234779.7599998,0.0,inf
2006-11-03,2275617388.48,0.0,inf
2006-11-06,2251095649.38,0.0,inf
2006-11-07,2258452171.11,0.0,inf
2006-11-08,2292782605.85,0.0,inf
2006-11-09,2292782605.85,0.0,inf
2006-11-10,2305043475.4,0.0,inf
2006-11-13,2295234779.7599998,0.0,inf
2006-11-14,2297686953.6699996,0.0,inf
2006-11-15,2302591301.4900002,0.0,inf
2006-11-16,2300139127.5800004,0.0,inf
2006-11-17,2300139127.5800004,0.0,inf
2006-11-20,2307495649.31,0.0,inf
2006-11-21,2302591301.4900002,0.0,inf
2006-11-22,2292782605.85,0.0,inf
2006-11-24,2300139127.5800004,0.0,inf
2006-11-27,2268260866.75,0.0,inf
2006-11-28,2302591301.4900002,0.0,inf
2006-11-29,2368799997.06,0.0,inf
2006-11-30,2376156518.79,0.0,inf
2006-12-01,2354086953.6,0.0,inf
2006-12-04,2363895649.2400002,0.0,inf
2006-12-05,2385965214.4300003,0.0,inf
2006-12-06,2376156518.79,0.0,inf
2006-12-07,2366347823.15,0.0,inf
2006-12-08,2349182605.78,0.0,inf
2006-12-11,2344278257.96,0.0,inf
2006-12-12,2346730431.87,0.0,inf
2006-12-13,2356539127.5099998,0.0,inf
2006-12-14,2363895649.2400002,0.0,inf
2006-12-15,2346730431.87,0.0,inf
2006-12-18,2327113040.59,0.0,inf
2006-12-19,2327113040.59,0.0,inf
2006-12-20,2312399997.13,0.0,inf
2006-12-21,2307495649.31,0.0,inf
2006-12-22,2319756518.86,0.0,inf
2006-12-26,2341826084.05,0.0,inf
2006-12-27,2346730431.87,0.0,inf
2006-12-28,2327113040.59,0.0,inf
2006-12-29,2322208692.77,0.0,inf
2007-01-03,2711368418.04,0.0,inf
2007-01-04,2699999997.0,0.0,inf
2007-01-05,2631789470.7599998,0.0,inf
2007-01-08,2628947365.5,0.0,inf
2007-01-09,2634631576.02,0.0,inf
2007-01-10,2654526312.84,0.0,inf
2007-01-11,2643157891.8,0.0,inf
2007-01-12,2634631576.02,0.0,inf
2007-01-16,2640315786.54,0.0,inf
2007-01-17,2631789470.7599998,0.0,inf
2007-01-18,2611894733.94,0.0,inf
2007-01-19,2600526312.9,0.0,inf
2007-01-22,2591999997.12,0.0,inf
2007-01-23,2614736839.2,0.0,inf
2007-01-24,2648842102.32,0.0,inf
2007-01-25,2674421049.66,0.0,inf
2007-01-26,2702842102.2599998,0.0,inf
2007-01-29,2660210523.3599997,0.0,inf
2007-01-30,2660210523.3599997,0.0,inf
2007-01-31,2657368418.1,0.0,inf
2007-02-01,2668736839.1400003,0.0,inf
2007-02-02,2674421049.66,0.0,inf
2007-02-05,2674421049.66,0.0,inf
2007-02-06,2685789470.7,0.0,inf
2007-02-07,2691473681.2200003,0.0,inf
2007-02-08,2717052628.56,0.0,inf
2007-02-09,2719894733.82,0.0,inf
2007-02-12,2699999997.0,0.0,inf
2007-02-13,2725578944.34,0.0,inf
2007-02-14,2745473681.16,0.0,inf
2007-02-15,2731263154.8599997,0.0,inf
2007-02-16,2714210523.3,0.0,inf
2007-02-20,2745473681.16,0.0,inf
2007-02-21,2717052628.56,0.0,inf
2007-02-22,2711368418.04,0.0,inf
2007-02-23,2714210523.3,0.0,inf
2007-02-26,2734105260.12,0.0,inf
2007-02-27,2671578944.4,0.0,inf
2007-02-28,2657368418.1,0.0,inf
2007-03-01,2660210523.3599997,5013000000.0,0.5306623824775583
2007-03-02,2628947365.5,5013000000.0,0.5244259655894674
2007-03-05,2603368418.16,5013000000.0,0.5193234426810293
2007-03-06,2640315786.54,5013000000.0,0.5266937535487732
2007-03-07,2614736839.2,5013000000.0,0.5215912306403351
2007-03-08,2617578944.46,5013000000.0,0.5221581776301616
2007-03-09,2628947365.5,5013000000.0,0.5244259655894674
2007-03-12,2657368418.1,5013000000.0,0.5300954354877319
2007-03-13,2617578944.46,5013000000.0,0.5221581776301616
2007-03-14,2626105260.2400002,5013000000.0,0.523859018599641
2007-03-15,2665894733.88,5013000000.0,0.5317962764572113
2007-03-16,2654526312.84,5013000000.0,0.5295284884979055
2007-03-19,2668736839.1400003,5013000000.0,0.5323632234470378
2007-03-20,2702842102.2599998,5013000000.0,0.539166587324955
2007-03-21,2705684207.52,5013000000.0,0.5397335343147815
2007-03-22,2711368418.04,5013000000.0,0.5408674282944345
2007-03-23,2719894733.82,5013000000.0,0.5425682692639139
2007-03-26,2725578944.34,5013000000.0,0.5437021632435668
2007-03-27,2736947365.38,5013000000.0,0.5459699512028725
2007-03-28,2728421049.6,5013000000.0,0.5442691102333932
2007-03-29,2748315786.42,5013000000.0,0.5482377391621783
2007-03-30,2728421049.6,5013000000.0,0.5442691102333932
2007-04-02,2731655164.3199997,5013000000.0,0.5449142557989227
2007-04-03,2726068957.44,5013000000.0,0.5437999117175344
2007-04-04,2717689647.12,5013000000.0,0.5421283955954518
2007-04-05,2726068957.44,5013000000.0,0.5437999117175344
2007-04-09,2748413784.96,5013000000.0,0.5482572880430879
2007-04-10,2745620681.52,5013000000.0,0.5477001160023938
2007-04-11,2737241371.2000003,5013000000.0,0.5460285998803113
2007-04-12,2723275854.0,5013000000.0,0.5432427396768402
2007-04-13,2745620681.52,5013000000.0,0.5477001160023938
2007-04-16,2717689647.12,5013000000.0,0.5421283955954518
2007-04-17,2728862060.88,5013000000.0,0.5443570837582287
2007-04-18,2720482750.56,5013000000.0,0.5426855676361461
2007-04-19,2717689647.12,5013000000.0,0.5421283955954518
2007-04-20,2720482750.56,5013000000.0,0.5426855676361461
2007-04-23,2717689647.12,5013000000.0,0.5421283955954518
2007-04-24,2700931026.48,5013000000.0,0.5387853633512867
2007-04-25,2759586198.7200003,5013000000.0,0.5504859762058648
2007-04-26,2734448267.7599998,5013000000.0,0.545471427839617
2007-04-27,2731655164.3199997,5013000000.0,0.5449142557989227
2007-04-30,2698137923.04,5013000000.0,0.5382281913105924
2007-05-01,2720482750.56,5013000000.0,0.5426855676361461
2007-05-02,2742827578.08,5013000000.0,0.5471429439616996
2007-05-03,2751206888.4,5013000000.0,0.5488144600837822
2007-05-04,2745620681.52,5127000000.0,0.5355218805383265
2007-05-07,2776344819.3599997,5127000000.0,0.5415144956816851
2007-05-08,2753999991.8399997,5127000000.0,0.5371562301228788
2007-05-09,2753999991.8399997,5127000000.0,0.5371562301228788
2007-05-10,2714896543.6800003,5127000000.0,0.5295292653949679
2007-05-11,2731655164.3199997,5127000000.0,0.5327979645640725
2007-05-14,2753999991.8399997,5127000000.0,0.5371562301228788
2007-05-15,2745620681.52,5127000000.0,0.5355218805383265
2007-05-16,2748413784.96,5127000000.0,0.5360666637331774
2007-05-17,2734448267.7599998,5127000000.0,0.5333427477589233
2007-05-18,2781931026.2400002,5127000000.0,0.5426040620713868
2007-05-21,2759586198.7200003,5127000000.0,0.5382457965125805
2007-05-22,2765172405.6,5127000000.0,0.539335362902282
2007-05-23,2706517233.3599997,5127000000.0,0.5278949158104154
2007-05-24,2628310337.04,5127000000.0,0.5126409863545933
2007-05-25,2622724130.1600003,5127000000.0,0.5115514199648918
2007-05-29,2628310337.04,5127000000.0,0.5126409863545933
2007-05-30,2421620682.48,5127000000.0,0.47232702993563486
2007-05-31,2438379303.12,5127000000.0,0.4755957291047396
2007-06-01,2418827579.04,5127000000.0,0.47178224674078406
2007-06-04,2410448268.7200003,5127000000.0,0.4701478971562318
2007-06-05,2388103441.2000003,5127000000.0,0.4657896315974254
2007-06-06,2374137924.0,5127000000.0,0.46306571562317145
2007-06-07,2298724131.12,5127000000.0,0.4483565693622001
2007-06-08,2309896544.88,5127000000.0,0.4505357021416033
2007-06-11,2346206889.6,5127000000.0,0.45761788367466355
2007-06-12,2312689648.3199997,5127000000.0,0.451080485336454
2007-06-13,2332241372.4,5127000000.0,0.45489396770040963
2007-06-14,2326655165.52,5127000000.0,0.45380440131070804
2007-06-15,2360172406.7999997,5127000000.0,0.4603417996489174
2007-06-18,2354586199.92,5127000000.0,0.45925223325921594
2007-06-19,2340620682.7200003,5127000000.0,0.456528317284962
2007-06-20,2290344820.7999997,5127000000.0,0.4467222197776477
2007-06-21,2301517234.56,5127000000.0,0.4489013525570509
2007-06-22,2259620682.96,5127000000.0,0.44072960463428906
2007-06-25,2265206889.8399997,5127000000.0,0.4418191710239906
2007-06-26,2234482752.0,5127000000.0,0.43582655588063196
2007-06-27,2248448269.2000003,5127000000.0,0.43855047185488594
2007-06-28,2265206889.8399997,5127000000.0,0.4418191710239906
2007-06-29,2273586200.1600003,5127000000.0,0.4434535206085431
2007-07-02,2342444442.6000004,5127000000.0,0.456884034055003
2007-07-03,2336799998.16,5127000000.0,0.4557831086717378
2007-07-05,2308577775.96,5127000000.0,0.4502784817554125
2007-07-06,2311399998.18,5127000000.0,0.450828944447045
2007-07-09,2311399998.18,5127000000.0,0.450828944447045
2007-07-10,2294466664.86,5127000000.0,0.4475261682972499
2007-07-11,2317044442.6200004,5127000000.0,0.4519298698303102
2007-07-12,2336799998.16,5127000000.0,0.4557831086717378
2007-07-13,2356555553.7,5127000000.0,0.45963634751316557
2007-07-16,2325511109.28,5127000000.0,0.45358125790520776
2007-07-17,2325511109.28,5127000000.0,0.45358125790520776
2007-07-18,2333977775.94,5127000000.0,0.4552326459801053
2007-07-19,2376311109.24,5127000000.0,0.4634895863545933
2007-07-20,2336799998.16,5127000000.0,0.4557831086717378
2007-07-23,2348088887.04,5127000000.0,0.457984959438268
2007-07-24,2249311109.34,5127000000.0,0.43871876523112935
2007-07-25,2257777776.0,5127000000.0,0.4403701533060269
2007-07-26,2215444442.7,5127000000.0,0.43211321293153887
2007-07-27,2133599998.32,5127000000.0,0.4161497948741954
2007-07-30,2158999998.3,5127000000.0,0.42110395909888826
2007-07-31,2113844442.78,5127000000.0,0.4122965560327677
2007-08-01,2173111109.4,5127000000.0,0.42385627255705094
2007-08-02,2252133331.56,5127000000.0,0.43926922792276185
2007-08-03,2102555553.9,5074000000.0,0.4143783117658652
2007-08-06,2130777776.1,5074000000.0,0.419940436756011
2007-08-07,2127955553.88,5074000000.0,0.41938422425699645
2007-08-08,2094088887.24,5074000000.0,0.41270967426882144
2007-08-09,2012244442.86,5074000000.0,0.3965795117973985
2007-08-10,2150533331.64,5074000000.0,0.4238339242491131
2007-08-13,2057399998.38,5074000000.0,0.40547891178163187
2007-08-14,2054577776.16,5074000000.0,0.40492269928261726
2007-08-15,2040466665.0600002,5074000000.0,0.4021416367875444
