date,LYB,LYB_SHE,PB Ratio
2011-08-15,19413680000.0,13579000000.0,1.429684070991973
2011-08-16,18658640000.0,13579000000.0,1.3740805655792032
2011-08-17,18252520000.0,13579000000.0,1.3441726194859709
2011-08-18,16616600000.0,13579000000.0,1.2236983577583032
2011-08-19,16004560000.0,13579000000.0,1.1786258192797703
2011-08-22,16445000000.0,13579000000.0,1.2110611974372192
2011-08-23,17074200000.0,13579000000.0,1.2573974519478606
2011-08-24,17611880000.0,13579000000.0,1.2969938876205906
2011-08-25,17400240000.0,13579000000.0,1.2814080565579202
2011-08-26,18218200000.0,13579000000.0,1.341645187421754
2011-08-29,19842680000.0,13579000000.0,1.461276971794683
2011-08-30,19482320000.0,13579000000.0,1.4347389351204065
2011-08-31,19819800000.0,13579000000.0,1.459592017085205
2011-09-01,19402240000.0,13579000000.0,1.428841593637234
2011-09-02,18366920000.0,13579000000.0,1.3525973930333604
2011-09-06,18361200000.0,13579000000.0,1.352176154355991
2011-09-07,19413680000.0,13579000000.0,1.429684070991973
2011-09-08,19076200000.0,13579000000.0,1.4048309890271744
2011-09-09,17840680000.0,13579000000.0,1.3138434347153694
2011-09-12,17972240000.0,13579000000.0,1.323531924294867
2011-09-13,18595720000.0,13579000000.0,1.369446940128139
2011-09-14,19041880000.0,13579000000.0,1.4023035569629576
2011-09-15,19270680000.0,13579000000.0,1.4191531040577363
2011-09-16,19448000000.0,13579000000.0,1.4322115030561897
2011-09-19,18830240000.0,13579000000.0,1.3867177259002872
2011-09-20,18166720000.0,13579000000.0,1.337854039325429
2011-09-21,16525080000.0,13579000000.0,1.2169585389203919
2011-09-22,15907320000.0,13579000000.0,1.1714647617644893
2011-09-23,16284840000.0,13579000000.0,1.199266514470874
2011-09-26,16588000000.0,13579000000.0,1.221592164371456
2011-09-27,16925480000.0,13579000000.0,1.2464452463362545
2011-09-28,15884440000.0,13579000000.0,1.1697798070550114
2011-09-29,15243800000.0,13579000000.0,1.1226010751896311
2011-09-30,13973960000.0,13579000000.0,1.0290860888136093
2011-10-03,13785200000.0,13579000000.0,1.0151852124604168
2011-10-04,14803360000.0,13579000000.0,1.090165697032182
2011-10-05,14923480000.0,13579000000.0,1.099011709256941
2011-10-06,15667080000.0,13579000000.0,1.1537727373149715
2011-10-07,15169440000.0,13579000000.0,1.117124972383828
2011-10-10,15587000000.0,13579000000.0,1.147875395831799
2011-10-11,16044600000.0,13579000000.0,1.1815744900213565
2011-10-12,16416400000.0,13579000000.0,1.2089550040503718
2011-10-13,16050320000.0,13579000000.0,1.181995728698726
2011-10-14,16702400000.0,13579000000.0,1.2300169379188453
2011-10-17,16153280000.0,13579000000.0,1.1895780248913763
2011-10-18,16181880000.0,13579000000.0,1.1916842182782237
2011-10-19,15403960000.0,13579000000.0,1.134395758155976
2011-10-20,15667080000.0,13579000000.0,1.1537727373149715
2011-10-21,17743440000.0,13579000000.0,1.3066823772000884
2011-10-24,18492760000.0,13579000000.0,1.3618646439354887
2011-10-25,17577560000.0,13579000000.0,1.2944664555563739
2011-10-26,18155280000.0,13579000000.0,1.33701156197069
2011-10-27,19213480000.000004,13579000000.0,1.4149407172840418
2011-10-28,19734000000.0,13579000000.0,1.4532734369246632
2011-10-31,18795920000.0,13579000000.0,1.3841902938360704
2011-11-01,18366920000.0,14025000000.0,1.3095843137254901
2011-11-02,18996120000.0,14025000000.0,1.3544470588235293
2011-11-03,19711120000.0,14025000000.0,1.4054274509803921
2011-11-04,20025720000.0,14025000000.0,1.4278588235294118
2011-11-07,19899880000.0,14025000000.0,1.4188862745098039
2011-11-08,19985680000.0,14025000000.0,1.4250039215686274
2011-11-09,19482320000.0,14025000000.0,1.3891137254901962
2011-11-10,20060040000.0,14025000000.0,1.430305882352941
2011-11-11,20637760000.0,14025000000.0,1.4714980392156862
2011-11-14,20323160000.0,14025000000.0,1.4490666666666667
2011-11-15,19974240000.0,14025000000.0,1.4241882352941178
2011-11-16,20031440000.0,14025000000.0,1.4282666666666666
2011-11-17,20128680000.0,14025000000.0,1.4352
2011-11-18,19751160000.0,14025000000.0,1.4082823529411765
2011-11-21,19739720000.0,14025000000.0,1.4074666666666666
2011-11-22,17028440000.0,14025000000.0,1.214149019607843
2011-11-23,16204759999.999998,14025000000.0,1.1554196078431371
2011-11-25,16387800000.0,14025000000.0,1.1684705882352941
2011-11-28,17108520000.0,14025000000.0,1.2198588235294117
2011-11-29,17365920000.0,14025000000.0,1.2382117647058823
2011-11-30,18687240000.0,14025000000.0,1.3324235294117648
2011-12-01,18538519999.999996,14025000000.0,1.321819607843137
2011-12-02,18761600000.0,14025000000.0,1.3377254901960784
2011-12-05,19287840000.0,14025000000.0,1.3752470588235295
2011-12-06,19276400000.0,14025000000.0,1.3744313725490196
2011-12-07,18841680000.0,14025000000.0,1.343435294117647
2011-12-08,18658640000.0,14025000000.0,1.3303843137254903
2011-12-09,18978960000.0,14025000000.0,1.3532235294117647
2011-12-12,18464160000.0,14025000000.0,1.3165176470588236
2011-12-13,18241080000.0,14025000000.0,1.3006117647058824
2011-12-14,17560400000.0,14025000000.0,1.252078431372549
2011-12-15,17617600000.0,14025000000.0,1.256156862745098
2011-12-16,18332600000.0,14025000000.0,1.3071372549019609
2011-12-19,17846400000.0,14025000000.0,1.272470588235294
2011-12-20,18830240000.0,14025000000.0,1.3426196078431372
2011-12-21,18853120000.0,14025000000.0,1.344250980392157
2011-12-22,18813080000.0,14025000000.0,1.3413960784313725
2011-12-23,18870280000.0,14025000000.0,1.3454745098039216
2011-12-27,18858840000.0,14025000000.0,1.3446588235294117
2011-12-28,18447000000.0,14025000000.0,1.3152941176470587
2011-12-29,18767320000.0,14025000000.0,1.3381333333333334
2011-12-30,18584280000.0,14025000000.0,1.3250823529411764
2012-01-03,19245250000.0,14025000000.0,1.372210338680927
2012-01-04,19975500000.0,14025000000.0,1.4242780748663102
2012-01-05,19688000000.0,14025000000.0,1.4037789661319073
2012-01-06,19808750000.0,14025000000.0,1.4123885918003565
2012-01-09,19734000000.0,14025000000.0,1.4070588235294117
2012-01-10,21246250000.0,14025000000.0,1.5148841354723708
2012-01-11,21505000000.0,14025000000.0,1.5333333333333334
2012-01-12,22361750000.0,14025000000.0,1.5944206773618539
2012-01-13,22373249999.999996,14025000000.0,1.5952406417112297
2012-01-17,22534250000.0,14025000000.0,1.6067201426024955
2012-01-18,23362250000.0,14025000000.0,1.6657575757575758
2012-01-19,23000000000.0,14025000000.0,1.6399286987522281
2012-01-20,22942500000.0,14025000000.0,1.6358288770053475
2012-01-23,22620500000.000004,14025000000.0,1.6128698752228168
2012-01-24,22982750000.0,14025000000.0,1.638698752228164
2012-01-25,23126500000.0,14025000000.0,1.6489483065953654
2012-01-26,23166750000.0,14025000000.0,1.6518181818181819
2012-01-27,23707250000.0,14025000000.0,1.6903565062388592
2012-01-30,24391500000.0,14025000000.0,1.739144385026738
2012-01-31,24782500000.0,14025000000.0,1.767023172905526
2012-02-01,25070000000.0,14025000000.0,1.7875222816399288
2012-02-02,24897500000.0,14025000000.0,1.775222816399287
2012-02-03,25760000000.0,14025000000.0,1.8367201426024955
2012-02-06,25731250000.0,14025000000.0,1.8346702317290553
2012-02-07,25800250000.0,14025000000.0,1.839590017825312
2012-02-08,25702500000.0,14025000000.0,1.8326203208556149
2012-02-09,25633500000.0,14025000000.0,1.8277005347593582
2012-02-10,25731250000.0,14025000000.0,1.8346702317290553
2012-02-13,26455750000.0,14025000000.0,1.8863279857397504
2012-02-14,25650750000.0,14025000000.0,1.8289304812834224
2012-02-15,25047000000.0,14025000000.0,1.7858823529411765
2012-02-16,25294250000.0,14025000000.0,1.8035115864527629
2012-02-17,25288500000.0,14025000000.0,1.803101604278075
2012-02-21,24661750000.0,14025000000.0,1.7584135472370765
2012-02-22,24897500000.0,14025000000.0,1.775222816399287
2012-02-23,24834250000.0,14025000000.0,1.7707130124777184
2012-02-24,25386250000.0,14025000000.0,1.8100713012477718
2012-02-27,25438000000.0,14025000000.0,1.8137611408199643
2012-02-28,25300000000.0,14025000000.0,1.803921568627451
2012-02-29,24828500000.0,10593000000.0,2.343859152270367
2012-03-01,25052750000.0,10593000000.0,2.365028792598886
2012-03-02,25133250000.0,10593000000.0,2.372628150665534
2012-03-05,24035000000.0,10593000000.0,2.2689511941848393
2012-03-06,22586000000.0,10593000000.0,2.132162748985179
2012-03-07,23345000000.0,10593000000.0,2.203813839327858
2012-03-08,24564000000.0,10593000000.0,2.3188898329085244
2012-03-09,24230500000.0,10593000000.0,2.2874067780609835
2012-03-12,23345000000.0,10593000000.0,2.203813839327858
2012-03-13,24299500000.0,10593000000.0,2.2939205135466816
2012-03-14,24127000000.0,10593000000.0,2.2776361748324363
2012-03-15,24558250000.0,10593000000.0,2.3183470216180497
2012-03-16,24667500000.0,10593000000.0,2.3286604361370715
2012-03-19,24460500000.0,10593000000.0,2.309119229679977
2012-03-20,24656000000.0,10593000000.0,2.327574813556122
2012-03-21,25098750000.0,10593000000.0,2.369371282922685
2012-03-22,23925750000.0,10593000000.0,2.258637779665817
2012-03-23,24449000000.0,10593000000.0,2.3080336070990275
2012-03-26,25225250000.0,10593000000.0,2.3813131313131315
2012-03-27,24891750000.0,10593000000.0,2.3498300764655906
2012-03-28,24518000000.0,10593000000.0,2.3145473425847256
2012-03-29,24799750000.0,10593000000.0,2.341145095817993
2012-03-30,25098750000.0,10593000000.0,2.369371282922685
2012-04-02,25672320000.0,10593000000.0,2.423517417162277
2012-04-03,25246080000.0,10593000000.0,2.3832795242141036
2012-04-04,25395840000.000004,10593000000.0,2.3974171622769758
2012-04-05,25004159999.999996,10593000000.0,2.3604418011894643
2012-04-09,24462720000.0,10593000000.0,2.3093288020390825
2012-04-10,23587200000.0,10593000000.0,2.226677994902294
2012-04-11,23742720000.0,10593000000.0,2.241359388275276
2012-04-12,24670080000.0,10593000000.0,2.3289039932030584
2012-04-13,25384320000.0,10593000000.0,2.3963296516567545
2012-04-16,25505280000.0,10593000000.0,2.407748513169074
2012-04-17,25418880000.0,10593000000.0,2.399592183517417
2012-04-18,25269120000.0,10593000000.0,2.3854545454545453
2012-04-19,25395840000.000004,10593000000.0,2.3974171622769758
2012-04-20,25436159999.999996,10593000000.0,2.4012234494477482
2012-04-23,25200000000.0,10593000000.0,2.37892948173322
2012-04-24,25395840000.000004,10593000000.0,2.3974171622769758
2012-04-25,26023680000.0,10593000000.0,2.4566864910790143
2012-04-26,26225280000.0,10593000000.0,2.47571792693288
2012-04-27,26340480000.0,10593000000.0,2.4865930331350894
2012-04-30,24065280000.0,11310000000.0,2.127787798408488
2012-05-01,24687360000.0,11310000000.0,2.182790450928382
2012-05-02,24848640000.0,11310000000.0,2.1970503978779843
2012-05-03,23760000000.0,11310000000.0,2.1007957559681696
2012-05-04,22740480000.0,11310000000.0,2.0106525198938994
2012-05-07,22596480000.0,11310000000.0,1.997920424403183
2012-05-08,22377600000.0,11310000000.0,1.9785676392572944
2012-05-09,23097600000.0,11310000000.0,2.0422281167108753
2012-05-10,23304960000.0,11310000000.0,2.0605623342175066
2012-05-11,23086080000.0,11310000000.0,2.0412095490716182
2012-05-14,22648320000.0,11310000000.0,2.0025039787798407
2012-05-15,22890240000.0,11310000000.0,2.023893899204244
2012-05-16,22590720000.0,11310000000.0,1.9974111405835544
2012-05-17,21288960000.0,11310000000.0,1.8823129973474801
2012-05-18,21335040000.0,11310000000.0,1.8863872679045093
2012-05-21,22464000000.0,11310000000.0,1.986206896551724
2012-05-22,22613760000.0,11310000000.0,1.9994482758620689
2012-05-23,22440960000.0,11310000000.0,1.9841697612732097
2012-05-24,22446720000.0,11310000000.0,1.9846790450928382
2012-05-25,22809600000.0,11310000000.0,2.016763925729443
2012-05-29,23552640000.0,11310000000.0,2.0824615384615384
2012-05-30,22665600000.0,11310000000.0,2.004031830238727
2012-05-31,22728960000.0,11310000000.0,2.009633952254642
2012-06-01,21461760000.0,11310000000.0,1.8975915119363396
2012-06-04,21173760000.0,11310000000.0,1.8721273209549072
2012-06-05,21611520000.0,11310000000.0,1.9108328912466843
2012-06-06,22141440000.0,11310000000.0,1.95768700265252
2012-06-07,21888000000.0,11310000000.0,1.9352785145888594
2012-06-08,22020480000.0,11310000000.0,1.9469920424403182
2012-06-11,21346560000.0,11310000000.0,1.8874058355437666
2012-06-12,21790080000.0,11310000000.0,1.9266206896551725
2012-06-13,21755520000.0,11310000000.0,1.9235649867374005
2012-06-14,21657600000.0,11310000000.0,1.9149071618037135
2012-06-15,22429440000.0,11310000000.0,1.9831511936339523
2012-06-18,23345280000.0,11310000000.0,2.064127320954907
2012-06-19,23892480000.0,11310000000.0,2.1125092838196284
2012-06-20,23857920000.0,11310000000.0,2.1094535809018566
2012-06-21,22613760000.0,11310000000.0,1.9994482758620689
2012-06-22,22821120000.0,11310000000.0,2.0177824933687
2012-06-25,22533120000.0,11310000000.0,1.992318302387268
2012-06-26,22769280000.0,11310000000.0,2.0131989389920424
2012-06-27,22406400000.0,11310000000.0,1.9811140583554376
2012-06-28,22245120000.0,11310000000.0,1.9668541114058355
2012-06-29,23195520000.0,11310000000.0,2.0508859416445624
2012-07-02,23570450000.0,11310000000.0,2.084036251105217
2012-07-03,24199380000.0,11310000000.0,2.1396445623342175
2012-07-05,24412870000.0,11310000000.0,2.158520778072502
2012-07-06,23743550000.0,11310000000.0,2.099341290893015
2012-07-09,23547370000.0,11310000000.0,2.08199557913351
2012-07-10,23351190000.0,11310000000.0,2.0646498673740052
2012-07-11,22895360000.0,11310000000.0,2.0243465959328026
2012-07-12,22860740000.0,11310000000.0,2.021285587975243
2012-07-13,23530060000.0,11310000000.0,2.0804650751547302
2012-07-16,23778170000.0,11310000000.0,2.1024022988505746
2012-07-17,24216690000.0,11310000000.0,2.1411750663129974
2012-07-18,24372480000.0,11310000000.0,2.154949602122016
2012-07-19,24210920000.0,11310000000.0,2.140664898320071
2012-07-20,24003200000.0,11310000000.0,2.1222988505747127
2012-07-23,23674310000.0,11310000000.0,2.0932192749778955
2012-07-24,23328110000.0,11310000000.0,2.062609195402299
2012-07-25,23322340000.0,11310000000.0,2.0620990274093725
2012-07-26,23599300000.0,11310000000.0,2.0865870910698496
2012-07-27,25682270000.0,11492000000.0,2.234795509919944
2012-07-30,25722660000.0,11492000000.0,2.238310128785242
2012-07-31,25693810000.0,11492000000.0,2.2357996867386007
2012-08-01,25520710000.0,11492000000.0,2.220737034458754
2012-08-02,25624569999.999996,11492000000.0,2.2297746258266615
2012-08-03,26178490000.0,11492000000.0,2.277975113122172
2012-08-06,26518920000.0,11492000000.0,2.3075983292725373
2012-08-07,26951670000.0,11492000000.0,2.3452549599721544
2012-08-08,27240170000.0,11492000000.0,2.370359380438566
2012-08-09,27320950000.0,11492000000.0,2.377388618169161
2012-08-10,27280560000.0,11492000000.0,2.3738739993038633
2012-08-13,27326720000.0,11492000000.0,2.3778907065784893
2012-08-14,27436350000.0,11492000000.0,2.387430386355726
2012-08-15,27563290000.0,11492000000.0,2.3984763313609467
2012-08-16,27996040000.0,11492000000.0,2.436132962060564
2012-08-17,28411480000.0,11492000000.0,2.4722833275321965
2012-08-20,28769220000.0,11492000000.0,2.5034128089105465
2012-08-21,28307620000.0,11492000000.0,2.4632457361642883
2012-08-22,28030660000.0,11492000000.0,2.4391454925165332
2012-08-23,27540210000.0,11492000000.0,2.396467977723634
2012-08-24,27638300000.0,11492000000.0,2.405003480682214
2012-08-27,27194010000.0,11492000000.0,2.36634267316394
2012-08-28,27395960000.0,11492000000.0,2.383915767490428
2012-08-29,27286330000.0,11492000000.0,2.3743760877131916
2012-08-30,28082590000.0,11492000000.0,2.443664288200487
2012-08-31,28180680000.000004,11492000000.0,2.4521997911590674
2012-09-04,27124770000.0,11492000000.0,2.3603176122520013
2012-09-05,27101690000.0,11492000000.0,2.3583092586146885
2012-09-06,27961420000.0,11492000000.0,2.4331204316045945
2012-09-07,28538420000.0,11492000000.0,2.4833292725374174
2012-09-10,28463410000.0,11492000000.0,2.4768021232161503
2012-09-11,28503800000.0,11492000000.0,2.480316742081448
2012-09-12,28624970000.0,11492000000.0,2.4908605986773407
2012-09-13,29957840000.0,11492000000.0,2.6068430212321614
2012-09-14,30823340000.0,11492000000.0,2.6821562826313956
2012-09-17,29992460000.0,11492000000.0,2.6098555516881308
2012-09-18,29969380000.0,11492000000.0,2.607847198050818
2012-09-19,30292500000.0,11492000000.0,2.6359641489731986
2012-09-20,30304040000.0,11492000000.0,2.6369683257918552
2012-09-21,30217490000.0,11492000000.0,2.6294369996519316
2012-09-24,30027080000.0,11492000000.0,2.6128680821441
2012-09-25,29311600000.0,11492000000.0,2.5506091193874
2012-09-26,29403920000.0,11492000000.0,2.5586425339366516
2012-09-27,29934760000.0,11492000000.0,2.6048346675948486
2012-09-28,29807819999.999996,11492000000.0,2.5937887225896272
2012-10-01,30119400000.0,11492000000.0,2.6209014966933517
2012-10-02,30529069999.999996,11492000000.0,2.6565497737556556
2012-10-03,30200180000.000004,11492000000.0,2.6279307344239475
2012-10-04,30004000000.0,11492000000.0,2.6108597285067874
2012-10-05,30396360000.0,11492000000.0,2.645001740341107
2012-10-08,30223260000.0,11492000000.0,2.62993908806126
2012-10-09,29553940000.0,11492000000.0,2.5716968325791854
2012-10-10,29253900000.0,11492000000.0,2.5455882352941175
2012-10-11,29628950000.0,11492000000.0,2.5782239819004524
2012-10-12,29346220000.0,11492000000.0,2.5536216498433695
2012-10-15,29669340000.0,11492000000.0,2.58173860076575
2012-10-16,31365720000.0,11492000000.0,2.729352593108249
2012-10-17,32161980000.0,11492000000.0,2.7986407935955446
2012-10-18,31867710000.0,11492000000.0,2.773034284719805
2012-10-19,31348410000.0,11492000000.0,2.7278463278802647
2012-10-22,32006190000.0,11492000000.0,2.7850844065436826
2012-10-23,30598310000.0,11492000000.0,2.662574834667595
2012-10-24,31059910000.0,11492000000.0,2.702741907413853
2012-10-25,30811800000.0,11492000000.0,2.6811521058127394
2012-10-26,31013750000.0,12312000000.0,2.5189855425601038
2012-10-31,30806030000.0,12312000000.0,2.5021141975308643
2012-11-01,31763850000.0,12312000000.0,2.5799098440545807
2012-11-02,30615620000.0,12312000000.0,2.486648797920728
2012-11-05,30817569999.999996,12312000000.0,2.503051494476933
2012-11-06,31054140000.0,12312000000.0,2.522266081871345
2012-11-07,30454060000.0,12312000000.0,2.4735266406757637
2012-11-08,29957840000.0,12312000000.0,2.433222871994802
2012-11-09,29340450000.0,12312000000.0,2.383077485380117
2012-11-12,29225050000.0,12312000000.0,2.373704515919428
2012-11-13,28884620000.0,12312000000.0,2.3460542560103965
2012-11-14,28394170000.0,12312000000.0,2.3062191358024693
2012-11-15,26201569999.999996,12312000000.0,2.1281327160493824
2012-11-16,27043990000.0,12312000000.0,2.1965553931124107
2012-11-19,27696000000.0,12312000000.0,2.249512670565302
2012-11-20,27436350000.0,12312000000.0,2.2284234892787524
2012-11-21,27690230000.0,12312000000.0,2.2490440220922676
2012-11-23,28053740000.0,12312000000.0,2.2785688758934373
2012-11-26,27696000000.0,12312000000.0,2.249512670565302
2012-11-27,27436350000.0,12312000000.0,2.2284234892787524
2012-11-28,27736390000.0,12312000000.0,2.2527932098765433
2012-11-29,28122980000.0,12312000000.0,2.2841926575698506
2012-11-30,28694210000.0,12312000000.0,2.3305888564002597
2012-12-03,28203760000.0,12312000000.0,2.2907537361923325
2012-12-04,28711520000.0,12312000000.0,2.3319948018193632
