date,close price,IP_SHE,IP_TA,IP_TL,market cap,PB Ratio
1962-03-16,9.19,5296000000.0,12404000000.0,7107000000.0,,
1962-03-19,9.15,5296000000.0,12404000000.0,7107000000.0,,
1962-03-20,9.03,5296000000.0,12404000000.0,7107000000.0,,
1962-03-21,9.03,5296000000.0,12404000000.0,7107000000.0,,
1962-03-22,8.88,5296000000.0,12404000000.0,7107000000.0,,
1962-03-23,9.03,5296000000.0,12404000000.0,7107000000.0,,
1962-03-26,9.06,5296000000.0,12404000000.0,7107000000.0,,
1962-03-27,9.09,5296000000.0,12404000000.0,7107000000.0,,
1962-03-28,9.09,5296000000.0,12404000000.0,7107000000.0,,
1962-03-29,9.06,5296000000.0,12404000000.0,7107000000.0,,
1962-03-30,8.94,5296000000.0,12404000000.0,7107000000.0,,
1962-04-02,9.03,5296000000.0,12404000000.0,7107000000.0,,
1962-04-03,8.91,5296000000.0,12404000000.0,7107000000.0,,
1962-04-04,8.85,5296000000.0,12404000000.0,7107000000.0,,
1962-04-05,8.79,5296000000.0,12404000000.0,7107000000.0,,
1962-04-06,8.76,5296000000.0,12404000000.0,7107000000.0,,
1962-04-09,8.67,5296000000.0,12404000000.0,7107000000.0,,
1962-04-10,8.61,5296000000.0,12404000000.0,7107000000.0,,
1962-04-11,8.61,5296000000.0,12404000000.0,7107000000.0,,
1962-04-12,8.64,5296000000.0,12404000000.0,7107000000.0,,
1962-04-13,8.58,5296000000.0,12404000000.0,7107000000.0,,
1962-04-16,8.55,5296000000.0,12404000000.0,7107000000.0,,
1962-04-17,8.52,5296000000.0,12404000000.0,7107000000.0,,
1962-04-18,8.55,5296000000.0,12404000000.0,7107000000.0,,
1962-04-19,8.58,5296000000.0,12404000000.0,7107000000.0,,
1962-04-23,8.46,5296000000.0,12404000000.0,7107000000.0,,
1962-04-24,8.34,5296000000.0,12404000000.0,7107000000.0,,
1962-04-25,8.28,5296000000.0,12404000000.0,7107000000.0,,
1962-04-26,8.16,5296000000.0,12404000000.0,7107000000.0,,
1962-04-27,8.07,5296000000.0,12404000000.0,7107000000.0,,
1962-04-30,7.92,5296000000.0,12404000000.0,7107000000.0,,
1962-05-01,7.98,5296000000.0,12404000000.0,7107000000.0,,
1962-05-02,7.92,5296000000.0,12404000000.0,7107000000.0,,
1962-05-03,7.98,5296000000.0,12404000000.0,7107000000.0,,
1962-05-04,7.95,5296000000.0,12404000000.0,7107000000.0,,
1962-05-07,7.86,5296000000.0,12404000000.0,7107000000.0,,
1962-05-08,7.73,5296000000.0,12404000000.0,7107000000.0,,
1962-05-09,7.64,5296000000.0,12404000000.0,7107000000.0,,
1962-05-10,7.55,5296000000.0,12404000000.0,7107000000.0,,
1962-05-11,7.52,5296000000.0,12404000000.0,7107000000.0,,
1962-05-14,7.64,5296000000.0,12404000000.0,7107000000.0,,
1962-05-15,7.67,5296000000.0,12404000000.0,7107000000.0,,
1962-05-16,7.52,5296000000.0,12404000000.0,7107000000.0,,
1962-05-17,7.4,5296000000.0,12404000000.0,7107000000.0,,
1962-05-18,7.46,5296000000.0,12404000000.0,7107000000.0,,
1962-05-21,7.31,5296000000.0,12404000000.0,7107000000.0,,
1962-05-22,7.22,5296000000.0,12404000000.0,7107000000.0,,
1962-05-23,7.25,5296000000.0,12404000000.0,7107000000.0,,
1962-05-24,7.25,5296000000.0,12404000000.0,7107000000.0,,
1962-05-25,7.04,5296000000.0,12404000000.0,7107000000.0,,
1962-05-28,6.77,5296000000.0,12404000000.0,7107000000.0,,
1962-05-29,7.07,5296000000.0,12404000000.0,7107000000.0,,
1962-05-31,7.13,5296000000.0,12404000000.0,7107000000.0,,
1962-06-01,7.13,5296000000.0,12404000000.0,7107000000.0,,
1962-06-04,7.01,5296000000.0,12404000000.0,7107000000.0,,
1962-06-05,6.77,5296000000.0,12404000000.0,7107000000.0,,
1962-06-06,6.83,5296000000.0,12404000000.0,7107000000.0,,
1962-06-07,6.8,5296000000.0,12404000000.0,7107000000.0,,
1962-06-08,6.77,5296000000.0,12404000000.0,7107000000.0,,
1962-06-11,6.68,5296000000.0,12404000000.0,7107000000.0,,
1962-06-12,6.5,5296000000.0,12404000000.0,7107000000.0,,
1962-06-13,6.38,5296000000.0,12404000000.0,7107000000.0,,
1962-06-14,6.31,5296000000.0,12404000000.0,7107000000.0,,
1962-06-15,6.53,5296000000.0,12404000000.0,7107000000.0,,
1962-06-18,6.77,5296000000.0,12404000000.0,7107000000.0,,
1962-06-19,6.74,5296000000.0,12404000000.0,7107000000.0,,
1962-06-20,6.56,5296000000.0,12404000000.0,7107000000.0,,
1962-06-21,6.34,5296000000.0,12404000000.0,7107000000.0,,
1962-06-22,6.22,5296000000.0,12404000000.0,7107000000.0,,
1962-06-25,6.25,5296000000.0,12404000000.0,7107000000.0,,
1962-06-26,6.22,5296000000.0,12404000000.0,7107000000.0,,
1962-06-27,6.1,5296000000.0,12404000000.0,7107000000.0,,
1962-06-28,6.19,5296000000.0,12404000000.0,7107000000.0,,
1962-06-29,6.28,5296000000.0,12404000000.0,7107000000.0,,
1962-07-02,6.34,5296000000.0,12404000000.0,7107000000.0,,
1962-07-03,6.34,5296000000.0,12404000000.0,7107000000.0,,
1962-07-05,6.47,5296000000.0,12404000000.0,7107000000.0,,
1962-07-06,6.38,5296000000.0,12404000000.0,7107000000.0,,
1962-07-09,6.5,5296000000.0,12404000000.0,7107000000.0,,
1962-07-10,6.47,5296000000.0,12404000000.0,7107000000.0,,
1962-07-11,6.44,5296000000.0,12404000000.0,7107000000.0,,
1962-07-12,6.53,5296000000.0,12404000000.0,7107000000.0,,
1962-07-13,6.53,5296000000.0,12404000000.0,7107000000.0,,
1962-07-16,6.44,5296000000.0,12404000000.0,7107000000.0,,
1962-07-17,6.28,5296000000.0,12404000000.0,7107000000.0,,
1962-07-18,6.28,5296000000.0,12404000000.0,7107000000.0,,
1962-07-19,6.19,5296000000.0,12404000000.0,7107000000.0,,
1962-07-20,6.28,5296000000.0,12404000000.0,7107000000.0,,
1962-07-23,6.25,5296000000.0,12404000000.0,7107000000.0,,
1962-07-24,6.22,5296000000.0,12404000000.0,7107000000.0,,
1962-07-25,6.19,5296000000.0,12404000000.0,7107000000.0,,
1962-07-26,6.19,5296000000.0,12404000000.0,7107000000.0,,
1962-07-27,6.34,5296000000.0,12404000000.0,7107000000.0,,
1962-07-30,6.68,5296000000.0,12404000000.0,7107000000.0,,
1962-07-31,6.56,5296000000.0,12404000000.0,7107000000.0,,
1962-08-01,6.34,5296000000.0,12404000000.0,7107000000.0,,
1962-08-02,6.41,5296000000.0,12404000000.0,7107000000.0,,
1962-08-03,6.53,5296000000.0,12404000000.0,7107000000.0,,
1962-08-06,6.47,5296000000.0,12404000000.0,7107000000.0,,
1962-08-07,6.44,5296000000.0,12404000000.0,7107000000.0,,
1962-08-08,6.31,5296000000.0,12404000000.0,7107000000.0,,
1962-08-09,6.31,5296000000.0,12404000000.0,7107000000.0,,
1962-08-10,6.38,5296000000.0,12404000000.0,7107000000.0,,
1962-08-13,6.28,5296000000.0,12404000000.0,7107000000.0,,
1962-08-14,6.41,5296000000.0,12404000000.0,7107000000.0,,
1962-08-15,6.41,5296000000.0,12404000000.0,7107000000.0,,
1962-08-16,6.38,5296000000.0,12404000000.0,7107000000.0,,
1962-08-17,6.31,5296000000.0,12404000000.0,7107000000.0,,
1962-08-20,6.47,5296000000.0,12404000000.0,7107000000.0,,
1962-08-21,6.34,5296000000.0,12404000000.0,7107000000.0,,
1962-08-22,6.53,5296000000.0,12404000000.0,7107000000.0,,
1962-08-23,6.59,5296000000.0,12404000000.0,7107000000.0,,
1962-08-24,6.62,5296000000.0,12404000000.0,7107000000.0,,
1962-08-27,6.5,5296000000.0,12404000000.0,7107000000.0,,
1962-08-28,6.44,5296000000.0,12404000000.0,7107000000.0,,
1962-08-29,6.38,5296000000.0,12404000000.0,7107000000.0,,
1962-08-30,6.41,5296000000.0,12404000000.0,7107000000.0,,
1962-08-31,6.38,5296000000.0,12404000000.0,7107000000.0,,
1962-09-04,6.25,5296000000.0,12404000000.0,7107000000.0,,
1962-09-05,6.25,5296000000.0,12404000000.0,7107000000.0,,
1962-09-06,6.25,5296000000.0,12404000000.0,7107000000.0,,
1962-09-07,6.28,5296000000.0,12404000000.0,7107000000.0,,
1962-09-10,6.38,5296000000.0,12404000000.0,7107000000.0,,
1962-09-11,6.44,5296000000.0,12404000000.0,7107000000.0,,
1962-09-12,6.44,5296000000.0,12404000000.0,7107000000.0,,
1962-09-13,6.44,5296000000.0,12404000000.0,7107000000.0,,
1962-09-14,6.5,5296000000.0,12404000000.0,7107000000.0,,
1962-09-17,6.44,5296000000.0,12404000000.0,7107000000.0,,
1962-09-18,6.34,5296000000.0,12404000000.0,7107000000.0,,
1962-09-19,6.31,5296000000.0,12404000000.0,7107000000.0,,
1962-09-20,6.34,5296000000.0,12404000000.0,7107000000.0,,
1962-09-21,6.31,5296000000.0,12404000000.0,7107000000.0,,
1962-09-24,6.31,5296000000.0,12404000000.0,7107000000.0,,
1962-09-25,6.28,5296000000.0,12404000000.0,7107000000.0,,
1962-09-26,6.13,5296000000.0,12404000000.0,7107000000.0,,
1962-09-27,6.07,5296000000.0,12404000000.0,7107000000.0,,
1962-09-28,6.13,5296000000.0,12404000000.0,7107000000.0,,
1962-10-01,6.1,5296000000.0,12404000000.0,7107000000.0,,
1962-10-02,6.13,5296000000.0,12404000000.0,7107000000.0,,
1962-10-03,6.1,5296000000.0,12404000000.0,7107000000.0,,
1962-10-04,6.16,5296000000.0,12404000000.0,7107000000.0,,
1962-10-05,6.22,5296000000.0,12404000000.0,7107000000.0,,
1962-10-08,6.13,5296000000.0,12404000000.0,7107000000.0,,
1962-10-09,6.19,5296000000.0,12404000000.0,7107000000.0,,
1962-10-10,6.19,5296000000.0,12404000000.0,7107000000.0,,
1962-10-11,6.1,5296000000.0,12404000000.0,7107000000.0,,
1962-10-12,6.1,5296000000.0,12404000000.0,7107000000.0,,
1962-10-15,6.07,5296000000.0,12404000000.0,7107000000.0,,
1962-10-16,5.98,5296000000.0,12404000000.0,7107000000.0,,
1962-10-17,5.89,5296000000.0,12404000000.0,7107000000.0,,
1962-10-18,5.83,5296000000.0,12404000000.0,7107000000.0,,
1962-10-19,5.8,5296000000.0,12404000000.0,7107000000.0,,
1962-10-22,5.71,5296000000.0,12404000000.0,7107000000.0,,
1962-10-23,5.62,5296000000.0,12404000000.0,7107000000.0,,
1962-10-24,5.77,5296000000.0,12404000000.0,7107000000.0,,
1962-10-25,5.71,5296000000.0,12404000000.0,7107000000.0,,
1962-10-26,5.8,5296000000.0,12404000000.0,7107000000.0,,
1962-10-29,6.22,5296000000.0,12404000000.0,7107000000.0,,
1962-10-30,6.28,5296000000.0,12404000000.0,7107000000.0,,
1962-10-31,6.25,5296000000.0,12404000000.0,7107000000.0,,
1962-11-01,6.28,5296000000.0,12404000000.0,7107000000.0,,
1962-11-02,6.38,5296000000.0,12404000000.0,7107000000.0,,
1962-11-05,6.59,5296000000.0,12404000000.0,7107000000.0,,
1962-11-07,6.65,5296000000.0,12404000000.0,7107000000.0,,
1962-11-08,6.41,5296000000.0,12404000000.0,7107000000.0,,
1962-11-09,6.68,5296000000.0,12404000000.0,7107000000.0,,
1962-11-12,6.77,5296000000.0,12404000000.0,7107000000.0,,
1962-11-13,6.65,5296000000.0,12404000000.0,7107000000.0,,
1962-11-14,6.8,5296000000.0,12404000000.0,7107000000.0,,
1962-11-15,6.77,5296000000.0,12404000000.0,7107000000.0,,
1962-11-16,6.89,5296000000.0,12404000000.0,7107000000.0,,
1962-11-19,6.9,5296000000.0,12404000000.0,7107000000.0,,
1962-11-20,6.96,5296000000.0,12404000000.0,7107000000.0,,
1962-11-21,6.9,5296000000.0,12404000000.0,7107000000.0,,
1962-11-23,7.03,5296000000.0,12404000000.0,7107000000.0,,
1962-11-26,6.93,5296000000.0,12404000000.0,7107000000.0,,
1962-11-27,6.87,5296000000.0,12404000000.0,7107000000.0,,
1962-11-28,6.93,5296000000.0,12404000000.0,7107000000.0,,
1962-11-29,6.93,5296000000.0,12404000000.0,7107000000.0,,
1962-11-30,6.9,5296000000.0,12404000000.0,7107000000.0,,
1962-12-03,6.78,5296000000.0,12404000000.0,7107000000.0,,
1962-12-04,6.9,5296000000.0,12404000000.0,7107000000.0,,
1962-12-05,6.96,5296000000.0,12404000000.0,7107000000.0,,
1962-12-06,7.03,5296000000.0,12404000000.0,7107000000.0,,
1962-12-07,7.03,5296000000.0,12404000000.0,7107000000.0,,
1962-12-10,7.0,5296000000.0,12404000000.0,7107000000.0,,
1962-12-11,6.96,5296000000.0,12404000000.0,7107000000.0,,
1962-12-12,6.96,5296000000.0,12404000000.0,7107000000.0,,
1962-12-13,6.84,5296000000.0,12404000000.0,7107000000.0,,
1962-12-14,6.78,5296000000.0,12404000000.0,7107000000.0,,
1962-12-17,6.66,5296000000.0,12404000000.0,7107000000.0,,
1962-12-18,6.56,5296000000.0,12404000000.0,7107000000.0,,
1962-12-19,6.6,5296000000.0,12404000000.0,7107000000.0,,
1962-12-20,6.66,5296000000.0,12404000000.0,7107000000.0,,
1962-12-21,6.66,5296000000.0,12404000000.0,7107000000.0,,
1962-12-24,6.66,5296000000.0,12404000000.0,7107000000.0,,
1962-12-26,6.69,5296000000.0,12404000000.0,7107000000.0,,
1962-12-27,6.63,5296000000.0,12404000000.0,7107000000.0,,
1962-12-28,6.63,5296000000.0,12404000000.0,7107000000.0,,
1962-12-31,6.63,5296000000.0,12404000000.0,7107000000.0,,
1963-01-02,6.56,5296000000.0,12404000000.0,7107000000.0,,
1963-01-03,6.78,5296000000.0,12404000000.0,7107000000.0,,
1963-01-04,6.81,5296000000.0,12404000000.0,7107000000.0,,
1963-01-07,6.78,5296000000.0,12404000000.0,7107000000.0,,
1963-01-08,6.9,5296000000.0,12404000000.0,7107000000.0,,
1963-01-09,7.0,5296000000.0,12404000000.0,7107000000.0,,
1963-01-10,7.15,5296000000.0,12404000000.0,7107000000.0,,
1963-01-11,7.18,5296000000.0,12404000000.0,7107000000.0,,
1963-01-14,7.21,5296000000.0,12404000000.0,7107000000.0,,
1963-01-15,7.18,5296000000.0,12404000000.0,7107000000.0,,
1963-01-16,7.03,5296000000.0,12404000000.0,7107000000.0,,
1963-01-17,7.09,5296000000.0,12404000000.0,7107000000.0,,
1963-01-18,7.09,5296000000.0,12404000000.0,7107000000.0,,
1963-01-21,7.06,5296000000.0,12404000000.0,7107000000.0,,
1963-01-22,7.09,5296000000.0,12404000000.0,7107000000.0,,
1963-01-23,7.12,5296000000.0,12404000000.0,7107000000.0,,
1963-01-24,7.06,5296000000.0,12404000000.0,7107000000.0,,
1963-01-25,7.18,5296000000.0,12404000000.0,7107000000.0,,
1963-01-28,7.21,5296000000.0,12404000000.0,7107000000.0,,
1963-01-29,7.18,5296000000.0,12404000000.0,7107000000.0,,
1963-01-30,7.15,5296000000.0,12404000000.0,7107000000.0,,
1963-01-31,7.15,5296000000.0,12404000000.0,7107000000.0,,
1963-02-01,7.21,5296000000.0,12404000000.0,7107000000.0,,
1963-02-04,7.15,5296000000.0,12404000000.0,7107000000.0,,
1963-02-05,7.09,5296000000.0,12404000000.0,7107000000.0,,
1963-02-06,7.06,5296000000.0,12404000000.0,7107000000.0,,
1963-02-07,7.0,5296000000.0,12404000000.0,7107000000.0,,
1963-02-08,7.15,5296000000.0,12404000000.0,7107000000.0,,
1963-02-11,7.24,5296000000.0,12404000000.0,7107000000.0,,
1963-02-12,7.18,5296000000.0,12404000000.0,7107000000.0,,
1963-02-13,7.27,5296000000.0,12404000000.0,7107000000.0,,
1963-02-14,7.33,5296000000.0,12404000000.0,7107000000.0,,
1963-02-15,7.43,5296000000.0,12404000000.0,7107000000.0,,
1963-02-18,7.46,5296000000.0,12404000000.0,7107000000.0,,
1963-02-19,7.37,5296000000.0,12404000000.0,7107000000.0,,
1963-02-20,7.3,5296000000.0,12404000000.0,7107000000.0,,
1963-02-21,7.27,5296000000.0,12404000000.0,7107000000.0,,
1963-02-25,7.21,5296000000.0,12404000000.0,7107000000.0,,
1963-02-26,7.12,5296000000.0,12404000000.0,7107000000.0,,
1963-02-27,7.0,5296000000.0,12404000000.0,7107000000.0,,
1963-02-28,6.78,5296000000.0,12404000000.0,7107000000.0,,
1963-03-01,6.66,5296000000.0,12404000000.0,7107000000.0,,
1963-03-04,6.87,5296000000.0,12404000000.0,7107000000.0,,
1963-03-05,6.84,5296000000.0,12404000000.0,7107000000.0,,
1963-03-06,6.81,5296000000.0,12404000000.0,7107000000.0,,
1963-03-07,6.96,5296000000.0,12404000000.0,7107000000.0,,
1963-03-08,7.0,5296000000.0,12404000000.0,7107000000.0,,
1963-03-11,6.9,5296000000.0,12404000000.0,7107000000.0,,
1963-03-12,6.93,5296000000.0,12404000000.0,7107000000.0,,
1963-03-13,6.96,5296000000.0,12404000000.0,7107000000.0,,
1963-03-14,6.9,5296000000.0,12404000000.0,7107000000.0,,
1963-03-15,6.84,5296000000.0,12404000000.0,7107000000.0,,
1963-03-18,6.93,5296000000.0,12404000000.0,7107000000.0,,
1963-03-19,6.93,5296000000.0,12404000000.0,7107000000.0,,
1963-03-20,7.0,5296000000.0,12404000000.0,7107000000.0,,
1963-03-21,6.9,5296000000.0,12404000000.0,7107000000.0,,
1963-03-22,6.96,5296000000.0,12404000000.0,7107000000.0,,
1963-03-25,7.03,5296000000.0,12404000000.0,7107000000.0,,
1963-03-26,7.18,5296000000.0,12404000000.0,7107000000.0,,
1963-03-27,7.37,5296000000.0,12404000000.0,7107000000.0,,
1963-03-28,7.46,5296000000.0,12404000000.0,7107000000.0,,
1963-03-29,7.52,5296000000.0,12404000000.0,7107000000.0,,
1963-04-01,7.61,5296000000.0,12404000000.0,7107000000.0,,
1963-04-02,7.67,5296000000.0,12404000000.0,7107000000.0,,
1963-04-03,7.77,5296000000.0,12404000000.0,7107000000.0,,
1963-04-04,7.86,5296000000.0,12404000000.0,7107000000.0,,
1963-04-05,7.92,5296000000.0,12404000000.0,7107000000.0,,
1963-04-08,7.95,5296000000.0,12404000000.0,7107000000.0,,
1963-04-09,7.8,5296000000.0,12404000000.0,7107000000.0,,
1963-04-10,7.74,5296000000.0,12404000000.0,7107000000.0,,
1963-04-11,7.83,5296000000.0,12404000000.0,7107000000.0,,
1963-04-15,7.89,5296000000.0,12404000000.0,7107000000.0,,
1963-04-16,7.95,5296000000.0,12404000000.0,7107000000.0,,
1963-04-17,7.77,5296000000.0,12404000000.0,7107000000.0,,
1963-04-18,7.74,5296000000.0,12404000000.0,7107000000.0,,
1963-04-19,7.77,5296000000.0,12404000000.0,7107000000.0,,
1963-04-22,7.83,5296000000.0,12404000000.0,7107000000.0,,
1963-04-23,7.86,5296000000.0,12404000000.0,7107000000.0,,
1963-04-24,7.86,5296000000.0,12404000000.0,7107000000.0,,
1963-04-25,7.8,5296000000.0,12404000000.0,7107000000.0,,
1963-04-26,7.89,5296000000.0,12404000000.0,7107000000.0,,
1963-04-29,7.8,5296000000.0,12404000000.0,7107000000.0,,
1963-04-30,7.92,5296000000.0,12404000000.0,7107000000.0,,
1963-05-01,7.89,5296000000.0,12404000000.0,7107000000.0,,
1963-05-02,7.92,5296000000.0,12404000000.0,7107000000.0,,
1963-05-03,7.8,5296000000.0,12404000000.0,7107000000.0,,
1963-05-06,7.77,5296000000.0,12404000000.0,7107000000.0,,
1963-05-07,7.64,5296000000.0,12404000000.0,7107000000.0,,
1963-05-08,7.58,5296000000.0,12404000000.0,7107000000.0,,
1963-05-09,7.52,5296000000.0,12404000000.0,7107000000.0,,
1963-05-10,7.52,5296000000.0,12404000000.0,7107000000.0,,
1963-05-13,7.67,5296000000.0,12404000000.0,7107000000.0,,
1963-05-14,7.67,5296000000.0,12404000000.0,7107000000.0,,
1963-05-15,7.67,5296000000.0,12404000000.0,7107000000.0,,
1963-05-16,7.64,5296000000.0,12404000000.0,7107000000.0,,
1963-05-17,7.89,5296000000.0,12404000000.0,7107000000.0,,
1963-05-20,7.86,5296000000.0,12404000000.0,7107000000.0,,
1963-05-21,7.8,5296000000.0,12404000000.0,7107000000.0,,
1963-05-22,7.86,5296000000.0,12404000000.0,7107000000.0,,
1963-05-23,7.86,5296000000.0,12404000000.0,7107000000.0,,
1963-05-24,7.86,5296000000.0,12404000000.0,7107000000.0,,
1963-05-27,7.92,5296000000.0,12404000000.0,7107000000.0,,
1963-05-28,7.86,5296000000.0,12404000000.0,7107000000.0,,
1963-05-29,7.89,5296000000.0,12404000000.0,7107000000.0,,
1963-05-31,7.8,5296000000.0,12404000000.0,7107000000.0,,
1963-06-03,7.74,5296000000.0,12404000000.0,7107000000.0,,
1963-06-04,7.74,5296000000.0,12404000000.0,7107000000.0,,
1963-06-05,7.7,5296000000.0,12404000000.0,7107000000.0,,
1963-06-06,7.61,5296000000.0,12404000000.0,7107000000.0,,
1963-06-07,7.52,5296000000.0,12404000000.0,7107000000.0,,
1963-06-10,7.7,5296000000.0,12404000000.0,7107000000.0,,
1963-06-11,7.67,5296000000.0,12404000000.0,7107000000.0,,
1963-06-12,7.67,5296000000.0,12404000000.0,7107000000.0,,
1963-06-13,7.77,5296000000.0,12404000000.0,7107000000.0,,
1963-06-14,7.86,5296000000.0,12404000000.0,7107000000.0,,
1963-06-17,7.89,5296000000.0,12404000000.0,7107000000.0,,
1963-06-18,7.77,5296000000.0,12404000000.0,7107000000.0,,
1963-06-19,7.7,5296000000.0,12404000000.0,7107000000.0,,
1963-06-20,7.7,5296000000.0,12404000000.0,7107000000.0,,
1963-06-21,7.74,5296000000.0,12404000000.0,7107000000.0,,
1963-06-24,7.77,5296000000.0,12404000000.0,7107000000.0,,
1963-06-25,7.74,5296000000.0,12404000000.0,7107000000.0,,
1963-06-26,7.52,5296000000.0,12404000000.0,7107000000.0,,
1963-06-27,7.52,5296000000.0,12404000000.0,7107000000.0,,
1963-06-28,7.52,5296000000.0,12404000000.0,7107000000.0,,
1963-07-01,7.43,5296000000.0,12404000000.0,7107000000.0,,
1963-07-02,7.43,5296000000.0,12404000000.0,7107000000.0,,
1963-07-03,7.43,5296000000.0,12404000000.0,7107000000.0,,
1963-07-05,7.46,5296000000.0,12404000000.0,7107000000.0,,
1963-07-08,7.4,5296000000.0,12404000000.0,7107000000.0,,
1963-07-09,7.37,5296000000.0,12404000000.0,7107000000.0,,
1963-07-10,7.3,5296000000.0,12404000000.0,7107000000.0,,
1963-07-11,7.15,5296000000.0,12404000000.0,7107000000.0,,
1963-07-12,7.12,5296000000.0,12404000000.0,7107000000.0,,
1963-07-15,7.03,5296000000.0,12404000000.0,7107000000.0,,
1963-07-16,7.06,5296000000.0,12404000000.0,7107000000.0,,
1963-07-17,7.06,5296000000.0,12404000000.0,7107000000.0,,
1963-07-18,7.12,5296000000.0,12404000000.0,7107000000.0,,
1963-07-19,7.12,5296000000.0,12404000000.0,7107000000.0,,
1963-07-22,7.09,5296000000.0,12404000000.0,7107000000.0,,
1963-07-23,7.03,5296000000.0,12404000000.0,7107000000.0,,
1963-07-24,7.06,5296000000.0,12404000000.0,7107000000.0,,
1963-07-25,7.03,5296000000.0,12404000000.0,7107000000.0,,
1963-07-26,7.06,5296000000.0,12404000000.0,7107000000.0,,
1963-07-29,7.03,5296000000.0,12404000000.0,7107000000.0,,
1963-07-30,7.06,5296000000.0,12404000000.0,7107000000.0,,
1963-07-31,7.06,5296000000.0,12404000000.0,7107000000.0,,
1963-08-01,7.09,5296000000.0,12404000000.0,7107000000.0,,
1963-08-02,7.18,5296000000.0,12404000000.0,7107000000.0,,
1963-08-05,7.21,5296000000.0,12404000000.0,7107000000.0,,
1963-08-06,7.24,5296000000.0,12404000000.0,7107000000.0,,
1963-08-07,7.15,5296000000.0,12404000000.0,7107000000.0,,
1963-08-08,7.15,5296000000.0,12404000000.0,7107000000.0,,
1963-08-09,7.18,5296000000.0,12404000000.0,7107000000.0,,
1963-08-12,7.3,5296000000.0,12404000000.0,7107000000.0,,
1963-08-13,7.33,5296000000.0,12404000000.0,7107000000.0,,
