date,close price,DRI_SHE,DRI_TA,DRI_TL,market cap,PB Ratio
1995-10-06,6.78,,,,,
1995-10-09,6.85,,,,,
1995-10-10,6.93,,,,,
1995-10-11,6.93,,,,,
1995-10-12,7.0,,,,,
1995-10-13,6.93,,,,,
1995-10-16,6.93,,,,,
1995-10-17,6.85,,,,,
1995-10-18,6.85,,,,,
1995-10-19,7.0,,,,,
1995-10-20,7.0,,,,,
1995-10-23,7.08,,,,,
1995-10-24,7.0,,,,,
1995-10-25,6.93,,,,,
1995-10-26,6.78,,,,,
1995-10-27,6.7,,,,,
1995-10-30,6.78,,,,,
1995-10-31,6.78,,,,,
1995-11-01,6.78,,,,,
1995-11-02,7.0,,,,,
1995-11-03,7.0,,,,,
1995-11-06,7.0,,,,,
1995-11-07,7.0,,,,,
1995-11-08,7.08,,,,,
1995-11-09,7.08,,,,,
1995-11-10,6.93,,,,,
1995-11-13,6.93,,,,,
1995-11-14,6.78,,,,,
1995-11-15,7.0,,,,,
1995-11-16,6.85,,,,,
1995-11-17,6.85,,,,,
1995-11-20,6.93,,,,,
1995-11-21,6.85,,,,,
1995-11-22,6.7,,,,,
1995-11-24,6.7,,,,,
1995-11-27,6.85,,,,,
1995-11-28,7.0,,,,,
1995-11-29,7.0,,,,,
1995-11-30,6.85,,,,,
1995-12-01,7.0,,,,,
1995-12-04,7.0,,,,,
1995-12-05,7.0,,,,,
1995-12-06,7.0,,,,,
1995-12-07,6.93,,,,,
1995-12-08,6.85,,,,,
1995-12-11,6.93,,,,,
1995-12-12,6.93,,,,,
1995-12-13,6.93,,,,,
1995-12-14,7.23,,,,,
1995-12-15,7.0,,,,,
1995-12-18,7.08,,,,,
1995-12-19,7.15,,,,,
1995-12-20,7.0,,,,,
1995-12-21,7.0,,,,,
1995-12-22,6.85,,,,,
1995-12-26,6.93,,,,,
1995-12-27,6.93,,,,,
1995-12-28,6.93,,,,,
1995-12-29,7.08,,,,,
1996-01-02,7.0,,,,,
1996-01-03,6.93,,,,,
1996-01-04,6.85,,,,,
1996-01-05,6.7,,,,,
1996-01-08,6.78,,,,,
1996-01-09,6.63,,,,,
1996-01-10,6.48,,,,,
1996-01-11,6.63,,,,,
1996-01-12,7.0,,,,,
1996-01-15,6.93,,,,,
1996-01-16,7.0,,,,,
1996-01-17,6.93,,,,,
1996-01-18,6.85,,,,,
1996-01-19,6.93,,,,,
1996-01-22,7.0,,,,,
1996-01-23,6.93,,,,,
1996-01-24,7.08,,,,,
1996-01-25,7.0,,,,,
1996-01-26,6.93,,,,,
1996-01-29,6.85,,,,,
1996-01-30,6.85,,,,,
1996-01-31,6.85,,,,,
1996-02-01,6.85,,,,,
1996-02-02,7.0,,,,,
1996-02-05,7.15,,,,,
1996-02-06,7.3,,,,,
1996-02-07,7.6,,,,,
1996-02-08,7.67,,,,,
1996-02-09,7.6,,,,,
1996-02-12,7.67,,,,,
1996-02-13,7.3,,,,,
1996-02-14,7.45,,,,,
1996-02-15,7.45,,,,,
1996-02-16,7.45,,,,,
1996-02-20,7.23,,,,,
1996-02-21,7.45,,,,,
1996-02-22,7.45,,,,,
1996-02-23,7.37,,,,,
1996-02-26,7.3,,,,,
1996-02-27,7.45,,,,,
1996-02-28,7.45,,,,,
1996-02-29,7.37,,,,,
1996-03-01,7.45,,,,,
1996-03-04,7.6,,,,,
1996-03-05,7.6,,,,,
1996-03-06,7.6,,,,,
1996-03-07,7.52,,,,,
1996-03-08,7.52,,,,,
1996-03-11,7.75,,,,,
1996-03-12,7.75,,,,,
1996-03-13,7.82,,,,,
1996-03-14,7.75,,,,,
1996-03-15,7.9,,,,,
1996-03-18,8.12,,,,,
1996-03-19,8.12,,,,,
1996-03-20,7.9,,,,,
1996-03-21,7.82,,,,,
1996-03-22,7.9,,,,,
1996-03-25,7.82,,,,,
1996-03-26,8.12,,,,,
1996-03-27,7.9,,,,,
1996-03-28,7.82,,,,,
1996-03-29,8.05,,,,,
1996-04-01,8.05,,,,,
1996-04-02,7.82,,,,,
1996-04-03,7.97,,,,,
1996-04-04,8.12,,,,,
1996-04-08,8.12,,,,,
1996-04-09,8.19,,,,,
1996-04-10,8.12,,,,,
1996-04-11,7.9,,,,,
1996-04-12,7.9,,,,,
1996-04-15,7.97,,,,,
1996-04-16,7.97,,,,,
1996-04-17,7.97,,,,,
1996-04-18,8.05,,,,,
1996-04-19,8.27,,,,,
1996-04-22,8.19,,,,,
1996-04-23,8.05,,,,,
1996-04-24,8.12,,,,,
1996-04-25,7.9,,,,,
1996-04-26,7.9,,,,,
1996-04-29,7.97,,,,,
1996-04-30,8.19,,,,,
1996-05-01,8.19,,,,,
1996-05-02,8.12,,,,,
1996-05-03,7.97,,,,,
1996-05-06,7.82,,,,,
1996-05-07,7.67,,,,,
1996-05-08,7.6,,,,,
1996-05-09,7.08,,,,,
1996-05-10,7.0,,,,,
1996-05-13,7.15,,,,,
1996-05-14,7.08,,,,,
1996-05-15,6.85,,,,,
1996-05-16,7.0,,,,,
1996-05-17,7.08,,,,,
1996-05-20,7.15,,,,,
1996-05-21,7.08,,,,,
1996-05-22,7.0,,,,,
1996-05-23,7.0,,,,,
1996-05-24,7.0,,,,,
1996-05-28,6.93,,,,,
1996-05-29,7.0,,,,,
1996-05-30,7.08,,,,,
1996-05-31,7.08,,,,,
1996-06-03,7.15,,,,,
1996-06-04,7.15,,,,,
1996-06-05,7.08,,,,,
1996-06-06,7.08,,,,,
1996-06-07,7.08,,,,,
1996-06-10,7.0,,,,,
1996-06-11,6.93,,,,,
1996-06-12,6.93,,,,,
1996-06-13,6.78,,,,,
1996-06-14,6.7,,,,,
1996-06-17,6.48,,,,,
1996-06-18,6.78,,,,,
1996-06-19,6.56,,,,,
1996-06-20,6.63,,,,,
1996-06-21,6.56,,,,,
1996-06-24,6.41,,,,,
1996-06-25,6.26,,,,,
1996-06-26,6.33,,,,,
1996-06-27,6.41,,,,,
1996-06-28,6.41,,,,,
1996-07-01,6.26,,,,,
1996-07-02,6.33,,,,,
1996-07-03,6.41,,,,,
1996-07-05,6.11,,,,,
1996-07-08,5.96,,,,,
1996-07-09,5.96,,,,,
1996-07-10,5.96,,,,,
1996-07-11,5.88,,,,,
1996-07-12,5.59,,,,,
1996-07-15,5.59,,,,,
1996-07-16,5.36,,,,,
1996-07-17,5.36,,,,,
1996-07-18,5.36,,,,,
1996-07-19,5.36,,,,,
1996-07-22,5.21,,,,,
1996-07-23,5.21,,,,,
1996-07-24,5.21,,,,,
1996-07-25,5.07,,,,,
1996-07-26,5.07,,,,,
1996-07-29,4.92,,,,,
1996-07-30,4.77,,,,,
1996-07-31,4.69,,,,,
1996-08-01,4.54,,,,,
1996-08-02,4.92,,,,,
1996-08-05,4.92,,,,,
1996-08-06,4.99,,,,,
1996-08-07,4.92,,,,,
1996-08-08,4.84,,,,,
1996-08-09,4.99,,,,,
1996-08-12,4.77,,,,,
1996-08-13,4.77,,,,,
1996-08-14,4.92,,,,,
1996-08-15,4.84,,,,,
1996-08-16,4.92,,,,,
1996-08-19,4.84,,,,,
1996-08-20,4.84,,,,,
1996-08-21,4.69,,,,,
1996-08-22,4.69,,,,,
1996-08-23,4.77,,,,,
1996-08-26,4.69,,,,,
1996-08-27,4.84,,,,,
1996-08-28,4.77,,,,,
1996-08-29,4.77,,,,,
1996-08-30,4.77,,,,,
1996-09-03,4.69,,,,,
1996-09-04,4.77,,,,,
1996-09-05,4.69,,,,,
1996-09-06,4.62,,,,,
1996-09-09,4.69,,,,,
1996-09-10,4.69,,,,,
1996-09-11,4.77,,,,,
1996-09-12,4.99,,,,,
1996-09-13,4.99,,,,,
1996-09-16,4.99,,,,,
1996-09-17,5.14,,,,,
1996-09-18,5.07,,,,,
1996-09-19,5.07,,,,,
1996-09-20,4.92,,,,,
1996-09-23,5.14,,,,,
1996-09-24,5.29,,,,,
1996-09-25,5.21,,,,,
1996-09-26,5.14,,,,,
1996-09-27,5.21,,,,,
1996-09-30,5.14,,,,,
1996-10-01,5.14,,,,,
1996-10-02,5.14,,,,,
1996-10-03,5.07,,,,,
1996-10-04,4.99,,,,,
1996-10-07,4.99,,,,,
1996-10-08,4.99,,,,,
1996-10-09,4.92,,,,,
1996-10-10,4.84,,,,,
1996-10-11,5.07,,,,,
1996-10-14,4.99,,,,,
1996-10-15,4.99,,,,,
1996-10-16,5.07,,,,,
1996-10-17,5.07,,,,,
1996-10-18,5.29,,,,,
1996-10-21,5.36,,,,,
1996-10-22,5.36,,,,,
1996-10-23,5.36,,,,,
1996-10-24,5.29,,,,,
1996-10-25,5.29,,,,,
1996-10-28,5.21,,,,,
1996-10-29,5.21,,,,,
1996-10-30,5.21,,,,,
1996-10-31,4.99,,,,,
1996-11-01,4.92,,,,,
1996-11-04,5.07,,,,,
1996-11-05,5.07,,,,,
1996-11-06,5.07,,,,,
1996-11-07,5.07,,,,,
1996-11-08,5.14,,,,,
1996-11-11,4.99,,,,,
1996-11-12,5.14,,,,,
1996-11-13,5.14,,,,,
1996-11-14,5.14,,,,,
1996-11-15,5.07,,,,,
1996-11-18,5.07,,,,,
1996-11-19,5.07,,,,,
1996-11-20,5.14,,,,,
1996-11-21,5.14,,,,,
1996-11-22,5.07,,,,,
1996-11-25,5.14,,,,,
1996-11-26,5.21,,,,,
1996-11-27,5.14,,,,,
1996-11-29,5.14,,,,,
1996-12-02,5.14,,,,,
1996-12-03,5.29,,,,,
1996-12-04,5.14,,,,,
1996-12-05,5.21,,,,,
1996-12-06,5.29,,,,,
1996-12-09,5.36,,,,,
1996-12-10,5.29,,,,,
1996-12-11,5.29,,,,,
1996-12-12,5.14,,,,,
1996-12-13,5.29,,,,,
1996-12-16,5.21,,,,,
1996-12-17,5.29,,,,,
1996-12-18,5.51,,,,,
1996-12-19,5.44,,,,,
1996-12-20,5.36,,,,,
1996-12-23,5.44,,,,,
1996-12-24,5.36,,,,,
1996-12-26,5.29,,,,,
1996-12-27,5.36,,,,,
1996-12-30,5.29,,,,,
1996-12-31,5.21,,,,,
1997-01-02,5.07,,,,,
1997-01-03,5.07,,,,,
1997-01-06,4.99,,,,,
1997-01-07,4.99,,,,,
1997-01-08,4.84,,,,,
1997-01-09,4.92,,,,,
1997-01-10,4.69,,,,,
1997-01-13,4.84,,,,,
1997-01-14,4.84,,,,,
1997-01-15,4.84,,,,,
1997-01-16,4.69,,,,,
1997-01-17,4.62,,,,,
1997-01-20,4.69,,,,,
1997-01-21,4.69,,,,,
1997-01-22,4.69,,,,,
1997-01-23,4.69,,,,,
1997-01-24,4.54,,,,,
1997-01-27,4.47,,,,,
1997-01-28,4.4,,,,,
1997-01-29,4.4,,,,,
1997-01-30,4.4,,,,,
1997-01-31,4.32,,,,,
1997-02-03,4.4,,,,,
1997-02-04,4.4,,,,,
1997-02-05,4.4,,,,,
1997-02-06,4.32,,,,,
1997-02-07,4.32,,,,,
1997-02-10,4.25,,,,,
1997-02-11,4.32,,,,,
1997-02-12,4.32,,,,,
1997-02-13,4.32,,,,,
1997-02-14,4.25,,,,,
1997-02-18,4.25,,,,,
1997-02-19,4.17,,,,,
1997-02-20,4.17,,,,,
1997-02-21,4.17,,,,,
1997-02-24,4.17,,,,,
1997-02-25,4.25,,,,,
1997-02-26,4.25,,,,,
1997-02-27,4.25,,,,,
1997-02-28,4.32,,,,,
1997-03-03,4.25,,,,,
1997-03-04,4.1,,,,,
1997-03-05,4.17,,,,,
1997-03-06,4.1,,,,,
1997-03-07,4.25,,,,,
1997-03-10,4.4,,,,,
1997-03-11,4.32,,,,,
1997-03-12,4.4,,,,,
1997-03-13,4.4,,,,,
1997-03-14,4.4,,,,,
1997-03-17,4.4,,,,,
1997-03-18,4.54,,,,,
1997-03-19,4.69,,,,,
1997-03-20,4.77,,,,,
1997-03-21,4.77,,,,,
1997-03-24,4.84,,,,,
1997-03-25,4.69,,,,,
1997-03-26,4.77,,,,,
1997-03-27,4.69,,,,,
1997-03-31,4.69,,,,,
1997-04-01,4.77,,,,,
1997-04-02,4.69,,,,,
1997-04-03,4.69,,,,,
1997-04-04,4.54,,,,,
1997-04-07,4.47,,,,,
1997-04-08,4.4,,,,,
1997-04-09,4.4,,,,,
1997-04-10,4.4,,,,,
1997-04-11,4.25,,,,,
1997-04-14,4.4,,,,,
1997-04-15,4.32,,,,,
1997-04-16,4.4,,,,,
1997-04-17,4.47,,,,,
1997-04-18,4.54,,,,,
1997-04-21,4.47,,,,,
1997-04-22,4.54,,,,,
1997-04-23,4.54,,,,,
1997-04-24,4.54,,,,,
1997-04-25,4.54,,,,,
1997-04-28,4.54,,,,,
1997-04-29,4.62,,,,,
1997-04-30,4.62,,,,,
1997-05-01,4.62,,,,,
1997-05-02,4.62,,,,,
1997-05-05,4.69,,,,,
1997-05-06,4.69,,,,,
1997-05-07,4.77,,,,,
1997-05-08,4.69,,,,,
1997-05-09,4.77,,,,,
1997-05-12,4.69,,,,,
1997-05-13,4.69,,,,,
1997-05-14,4.69,,,,,
1997-05-15,4.69,,,,,
1997-05-16,4.84,,,,,
1997-05-19,4.92,,,,,
1997-05-20,4.84,,,,,
1997-05-21,4.99,,,,,
1997-05-22,4.92,,,,,
1997-05-23,4.92,,,,,
1997-05-27,4.99,,,,,
1997-05-28,4.99,,,,,
1997-05-29,5.07,,,,,
1997-05-30,4.99,,,,,
1997-06-02,5.07,,,,,
1997-06-03,5.36,,,,,
1997-06-04,5.44,,,,,
1997-06-05,5.36,,,,,
1997-06-06,5.51,,,,,
1997-06-09,5.44,,,,,
1997-06-10,5.51,,,,,
1997-06-11,5.51,,,,,
1997-06-12,5.59,,,,,
1997-06-13,5.59,,,,,
1997-06-16,5.44,,,,,
1997-06-17,5.36,,,,,
1997-06-18,5.36,,,,,
1997-06-19,5.36,,,,,
1997-06-20,5.36,,,,,
1997-06-23,5.44,,,,,
1997-06-24,5.44,,,,,
1997-06-25,5.36,,,,,
1997-06-26,5.48,,,,,
1997-06-27,5.44,,,,,
1997-06-30,5.4,,,,,
1997-07-01,5.44,,,,,
1997-07-02,5.55,,,,,
1997-07-03,5.62,,,,,
1997-07-07,5.55,,,,,
1997-07-08,5.55,,,,,
1997-07-09,5.44,,,,,
1997-07-10,5.44,,,,,
1997-07-11,5.44,,,,,
1997-07-14,5.51,,,,,
1997-07-15,5.51,,,,,
1997-07-16,5.51,,,,,
1997-07-17,5.44,,,,,
1997-07-18,5.4,,,,,
1997-07-21,5.36,,,,,
1997-07-22,5.25,,,,,
1997-07-23,5.36,,,,,
1997-07-24,5.36,,,,,
1997-07-25,5.4,,,,,
1997-07-28,5.4,,,,,
1997-07-29,5.4,,,,,
1997-07-30,5.59,,,,,
1997-07-31,5.7,,,,,
1997-08-01,5.7,,,,,
1997-08-04,5.92,,,,,
1997-08-05,5.92,,,,,
1997-08-06,5.88,,,,,
1997-08-07,6.29,,,,,
1997-08-08,6.11,,,,,
1997-08-11,6.15,,,,,
1997-08-12,6.15,,,,,
1997-08-13,6.07,,,,,
1997-08-14,6.11,,,,,
1997-08-15,5.88,,,,,
1997-08-18,5.85,,,,,
1997-08-19,5.92,,,,,
1997-08-20,5.92,,,,,
1997-08-21,5.88,,,,,
1997-08-22,5.96,,,,,
1997-08-25,6.33,,,,,
1997-08-26,6.26,,,,,
1997-08-27,6.18,,,,,
1997-08-28,6.11,,,,,
1997-08-29,6.0,,,,,
1997-09-02,6.07,,,,,
1997-09-03,6.07,,,,,
1997-09-04,6.15,,,,,
1997-09-05,6.03,,,,,
1997-09-08,6.15,,,,,
1997-09-09,6.18,,,,,
1997-09-10,6.26,,,,,
1997-09-11,6.67,,,,,
1997-09-12,6.59,,,,,
1997-09-15,6.37,,,,,
1997-09-16,6.44,,,,,
1997-09-17,6.37,,,,,
1997-09-18,6.33,,,,,
1997-09-19,6.29,,,,,
1997-09-22,6.18,,,,,
1997-09-23,6.26,,,,,
1997-09-24,6.26,,,,,
1997-09-25,6.15,,,,,
1997-09-26,6.33,,,,,
1997-09-29,6.63,,,,,
1997-09-30,6.89,,,,,
1997-10-01,6.89,,,,,
1997-10-02,6.89,,,,,
1997-10-03,6.96,,,,,
1997-10-06,7.11,,,,,
1997-10-07,7.11,,,,,
1997-10-08,7.04,,,,,
1997-10-09,6.96,,,,,
1997-10-10,6.96,,,,,
1997-10-13,7.08,,,,,
1997-10-14,6.93,,,,,
1997-10-15,6.89,,,,,
1997-10-16,6.93,,,,,
1997-10-17,6.59,,,,,
1997-10-20,6.82,,,,,
1997-10-21,6.93,,,,,
1997-10-22,6.85,,,,,
1997-10-23,6.74,,,,,
1997-10-24,6.74,,,,,
1997-10-27,5.96,,,,,
1997-10-28,6.63,,,,,
1997-10-29,6.85,,,,,
1997-10-30,6.44,,,,,
1997-10-31,6.78,,,,,
1997-11-03,6.82,,,,,
1997-11-04,6.7,,,,,
1997-11-05,6.56,,,,,
1997-11-06,6.63,,,,,
1997-11-07,6.56,,,,,
1997-11-10,6.48,,,,,
1997-11-11,6.56,,,,,
1997-11-12,6.59,,,,,
1997-11-13,6.56,,,,,
1997-11-14,6.48,,,,,
1997-11-17,6.63,,,,,
1997-11-18,6.56,,,,,
1997-11-19,6.41,,,,,
1997-11-20,6.59,,,,,
1997-11-21,6.67,,,,,
1997-11-24,6.74,,,,,
1997-11-25,6.93,,,,,
1997-11-26,7.0,,,,,
1997-11-28,7.08,,,,,
1997-12-01,7.08,,,,,
1997-12-02,7.04,,,,,
1997-12-03,7.0,,,,,
1997-12-04,7.04,,,,,
1997-12-05,7.04,,,,,
1997-12-08,7.04,,,,,
1997-12-09,7.08,,,,,
1997-12-10,6.93,,,,,
1997-12-11,7.23,,,,,
1997-12-12,7.0,,,,,
1997-12-15,6.96,,,,,
1997-12-16,6.96,,,,,
1997-12-17,6.78,,,,,
1997-12-18,6.63,,,,,
1997-12-19,6.56,,,,,
1997-12-22,6.67,,,,,
1997-12-23,6.56,,,,,
1997-12-24,6.52,,,,,
1997-12-26,6.56,,,,,
1997-12-29,6.63,,,,,
1997-12-30,7.04,,,,,
1997-12-31,7.45,,,,,
1998-01-02,7.04,,,,,
1998-01-05,7.15,,,,,
1998-01-06,7.19,,,,,
1998-01-07,7.26,,,,,
1998-01-08,7.26,,,,,
1998-01-09,7.23,,,,,
1998-01-12,7.23,,,,,
1998-01-13,7.45,,,,,
1998-01-14,7.52,,,,,
1998-01-15,7.56,,,,,
1998-01-16,7.67,,,,,
1998-01-20,7.56,,,,,
1998-01-21,7.56,,,,,
1998-01-22,7.56,,,,,
1998-01-23,7.52,,,,,
1998-01-26,7.37,,,,,
1998-01-27,7.52,,,,,
1998-01-28,7.67,,,,,
1998-01-29,7.67,,,,,
1998-01-30,7.6,,,,,
1998-02-02,7.67,,,,,
1998-02-03,7.71,,,,,
1998-02-04,7.86,,,,,
1998-02-05,7.93,,,,,
1998-02-06,7.82,,,,,
1998-02-09,7.9,,,,,
1998-02-10,7.82,,,,,
1998-02-11,7.93,,,,,
1998-02-12,7.86,,,,,
1998-02-13,7.9,,,,,
1998-02-17,7.86,,,,,
1998-02-18,7.9,,,,,
1998-02-19,7.93,,,,,
1998-02-20,8.01,,,,,
1998-02-23,7.97,,,,,
1998-02-24,7.9,,,,,
1998-02-25,7.97,,,,,
1998-02-26,8.05,,,,,
1998-02-27,8.05,,,,,
1998-03-02,8.12,,,,,
1998-03-03,7.97,,,,,
1998-03-04,8.08,,,,,
1998-03-05,7.9,,,,,
1998-03-06,8.08,,,,,
1998-03-09,8.27,,,,,
1998-03-10,8.42,,,,,
1998-03-11,8.31,,,,,
1998-03-12,8.31,,,,,
1998-03-13,8.27,,,,,
1998-03-16,8.27,,,,,
1998-03-17,8.34,,,,,
1998-03-18,8.38,,,,,
1998-03-19,8.45,,,,,
1998-03-20,8.75,,,,,
1998-03-23,8.72,,,,,
1998-03-24,8.98,,,,,
1998-03-25,8.64,,,,,
1998-03-26,9.01,,,,,
1998-03-27,9.24,,,,,
1998-03-30,9.27,,,,,
1998-03-31,9.27,,,,,
1998-04-01,9.24,,,,,
1998-04-02,9.16,,,,,
1998-04-03,9.53,,,,,
1998-04-06,9.46,,,,,
1998-04-07,9.46,,,,,
1998-04-08,9.57,,,,,
1998-04-09,9.98,,,,,
1998-04-13,10.02,,,,,
1998-04-14,10.28,,,,,
1998-04-15,10.54,,,,,
1998-04-16,10.13,,,,,
1998-04-17,10.13,,,,,
1998-04-20,9.8,,,,,
1998-04-21,9.76,,,,,
1998-04-22,9.87,,,,,
1998-04-23,9.76,,,,,
1998-04-24,9.16,,,,,
1998-04-27,9.16,,,,,
1998-04-28,9.35,,,,,
1998-04-29,9.42,,,,,
1998-04-30,9.53,,,,,
1998-05-01,9.5,,,,,
1998-05-04,9.46,,,,,
1998-05-05,9.46,,,,,
1998-05-06,9.65,,,,,
1998-05-07,9.5,,,,,
1998-05-08,9.39,,,,,
1998-05-11,9.09,,,,,
1998-05-12,9.2,,,,,
1998-05-13,9.09,,,,,
1998-05-14,9.31,,,,,
1998-05-15,9.01,,,,,
1998-05-18,9.01,,,,,
1998-05-19,9.13,,,,,
1998-05-20,9.13,,,,,
1998-05-21,9.01,,,,,
1998-05-22,8.94,,,,,
1998-05-26,8.72,,,,,
1998-05-27,8.79,,,,,
1998-05-28,9.09,,,,,
1998-05-29,9.2,,,,,
1998-06-01,9.35,,,,,
1998-06-02,9.39,,,,,
1998-06-03,9.42,,,,,
1998-06-04,9.53,,,,,
1998-06-05,9.65,,,,,
1998-06-08,9.46,,,,,
1998-06-09,9.42,,,,,
1998-06-10,9.2,,,,,
1998-06-11,9.13,,,,,
1998-06-12,9.2,,,,,
1998-06-15,9.05,,,,,
1998-06-16,9.13,,,,,
1998-06-17,9.2,,,,,
1998-06-18,9.31,,,,,
1998-06-19,9.72,,,,,
1998-06-22,9.57,,,,,
1998-06-23,9.35,,,,,
1998-06-24,9.61,,,,,
1998-06-25,9.5,,,,,
1998-06-26,9.5,,,,,
1998-06-29,9.57,,,,,
1998-06-30,9.46,,,,,
1998-07-01,9.87,,,,,
1998-07-02,9.91,,,,,
1998-07-06,10.13,,,,,
1998-07-07,10.02,,,,,
1998-07-08,10.17,,,,,
1998-07-09,10.24,,,,,
1998-07-10,10.69,,,,,
1998-07-13,10.58,,,,,
1998-07-14,10.65,,,,,
1998-07-15,10.39,,,,,
1998-07-16,10.43,,,,,
1998-07-17,10.35,,,,,
1998-07-20,10.32,,,,,
1998-07-21,10.21,,,,,
1998-07-22,10.24,,,,,
1998-07-23,10.24,,,,,
1998-07-24,10.24,,,,,
1998-07-27,10.09,,,,,
1998-07-28,10.06,,,,,
1998-07-29,9.76,,,,,
1998-07-30,10.21,,,,,
1998-07-31,10.32,,,,,
1998-08-03,10.43,,,,,
1998-08-04,10.02,,,,,
1998-08-05,10.17,,,,,
1998-08-06,10.21,,,,,
1998-08-07,10.35,,,,,
1998-08-10,10.28,,,,,
1998-08-11,9.53,,,,,
1998-08-12,9.91,,,,,
1998-08-13,9.68,,,,,
1998-08-14,9.8,,,,,
1998-08-17,9.94,,,,,
1998-08-18,9.8,,,,,
1998-08-19,9.8,,,,,
1998-08-20,9.98,,,,,
1998-08-21,9.8,,,,,
1998-08-24,9.65,,,,,
1998-08-25,9.98,,,,,
1998-08-26,9.76,,,,,
1998-08-27,9.5,,,,,
1998-08-28,9.24,,,,,
1998-08-31,9.24,,,,,
1998-09-01,9.31,,,,,
1998-09-02,9.39,,,,,
1998-09-03,9.16,,,,,
1998-09-04,9.42,,,,,
1998-09-08,9.65,,,,,
1998-09-09,9.72,,,,,
1998-09-10,9.42,,,,,
1998-09-11,9.31,,,,,
1998-09-14,9.39,,,,,
1998-09-15,9.39,,,,,
1998-09-16,9.57,,,,,
1998-09-17,9.8,,,,,
1998-09-18,9.87,,,,,
1998-09-21,9.68,,,,,
1998-09-22,9.8,,,,,
1998-09-23,10.35,,,,,
1998-09-24,10.47,,,,,
1998-09-25,9.94,,,,,
1998-09-28,9.35,,,,,
1998-09-29,9.53,,,,,
1998-09-30,9.53,,,,,
1998-10-01,9.53,,,,,
1998-10-02,9.42,,,,,
1998-10-05,9.35,,,,,
1998-10-06,9.35,,,,,
1998-10-07,9.13,,,,,
1998-10-08,8.86,,,,,
1998-10-09,8.53,,,,,
1998-10-12,8.68,,,,,
1998-10-13,8.75,,,,,
1998-10-14,8.79,,,,,
1998-10-15,9.09,,,,,
