date,SHW,SHW_SHE,PB Ratio
2004-03-11,,0.0,
2004-08-05,,1503340000.0,
2004-11-08,,1570534000.0,
2004-12-31,6409329652.72,1570534000.0,4.0809875193532905
2005-01-03,6336088377.28,1570534000.0,4.034352887158126
2005-01-04,6261410998.400001,1570534000.0,3.9868038504101158
2005-01-05,6172372585.12,1570534000.0,3.930110768133641
2005-01-06,6176680895.44,1570534000.0,3.93285398179218
2005-01-07,6135033895.68,1570534000.0,3.906336249759636
2005-01-10,6195350240.16,1570534000.0,3.944741240979183
2005-01-11,6160883757.599999,1570534000.0,3.92279553171087
2005-01-12,6251358274.32,1570534000.0,3.9804030185401906
2005-01-13,6192478033.28,1570534000.0,3.94291243187349
2005-01-14,6285824756.88,1570534000.0,4.002348727808504
2005-01-18,6336088377.28,1570534000.0,4.034352887158126
2005-01-19,6235561136.4800005,1570534000.0,3.970344568458881
2005-01-20,6446668342.16,1570534000.0,4.104762037727295
2005-01-21,6374863170.16,1570534000.0,4.059041810084977
2005-01-24,6091950792.4800005,1570534000.0,3.8789041131742454
2005-01-25,6175244792.0,1570534000.0,3.931939577239334
2005-01-26,6150831033.5199995,1570534000.0,3.9163946998409456
2005-01-27,6147958826.64,1570534000.0,3.914565890735253
2005-01-28,6129289481.92,1570534000.0,3.9026786315482505
2005-01-31,6203966860.8,1570534000.0,3.950227668296261
2005-02-01,6208275171.12,1570534000.0,3.9529708819548
2005-02-02,6215455688.32,1570534000.0,3.957542904719032
2005-02-03,6438051721.5199995,1570534000.0,4.099275610410217
2005-02-04,6535706755.44,1570534000.0,4.161455120003769
2005-02-07,6458157169.68,1570534000.0,4.112077274150066
2005-02-08,6468209893.76,1570534000.0,4.118478106019991
2005-02-09,6455284962.8,1570534000.0,4.110248465044373
2005-02-10,6535706755.44,1570534000.0,4.161455120003769
2005-02-11,6574481548.32,1570534000.0,4.1861440429306205
2005-02-14,6537142858.88,1570534000.0,4.162369524556616
2005-02-15,6580225962.08,1570534000.0,4.189801661142006
2005-02-16,6548631686.400001,1570534000.0,4.169684760979387
2005-02-17,6452412755.92,1570534000.0,4.108419655938681
2005-02-18,6472518204.08,1570534000.0,4.12122131967853
2005-02-22,6419382376.8,1570534000.0,4.087388351223215
2005-02-23,6295877480.96,1570534000.0,4.008749559678428
2005-02-24,6277208136.24,1570534000.0,3.996862300491425
2005-02-25,6413637963.04,1570534000.0,4.083730733011829
2005-02-28,6361938239.2,1570534000.0,4.05081216910936
2005-03-01,6426562894.0,1570534000.0,4.091960373987447
2005-03-02,6448104445.599999,1570534000.0,4.105676442280141
2005-03-03,6465337686.88,1570534000.0,4.116649296914298
2005-03-04,6629053479.04,1570534000.0,4.220891415938783
2005-03-07,6616128548.08,1570534000.0,4.212661774963165
2005-03-08,6647722823.76,1570534000.0,4.232778675125785
2005-03-09,6562992720.8,1570534000.0,4.17882880650785
2005-03-10,6550067789.84,0.0,inf
2005-03-11,6482570928.16,0.0,inf
2005-03-14,6482570928.16,0.0,inf
2005-03-15,6455284962.8,0.0,inf
2005-03-16,6386351997.68,0.0,inf
2005-03-17,6429435100.88,0.0,inf
2005-03-18,6417946273.36,0.0,inf
2005-03-21,6410765756.16,0.0,inf
2005-03-22,6353321618.56,0.0,inf
2005-03-23,6317419032.56,0.0,inf
2005-03-24,6349013308.24,0.0,inf
2005-03-28,6361938239.2,0.0,inf
2005-03-29,6297313584.400001,0.0,inf
2005-03-30,6326035653.2,0.0,inf
2005-03-31,6317419032.56,0.0,inf
2005-04-01,6220629428.9,0.0,inf
2005-04-04,6147965182.25,0.0,inf
2005-04-05,6156513917.150001,0.0,inf
2005-04-06,6204956748.25,0.0,inf
2005-04-07,6175036176.1,0.0,inf
2005-04-08,6113770242.65,0.0,inf
2005-04-11,6062477833.25,0.0,inf
2005-04-12,6257673946.8,0.0,inf
2005-04-13,6199257591.65,0.0,inf
2005-04-14,6474241897.599999,0.0,inf
2005-04-15,6340311717.5,0.0,inf
2005-04-18,6411551175.0,0.0,inf
2005-04-19,6452870060.349999,0.0,inf
2005-04-20,6298992832.150001,0.0,inf
2005-04-21,6261948314.25,0.0,inf
2005-04-22,6150814760.55,0.0,inf
2005-04-25,6304691988.75,0.0,inf
2005-04-26,6270497049.15,0.0,inf
2005-04-27,6293293675.55,0.0,inf
2005-04-28,6200682380.8,0.0,inf
2005-04-29,6350285241.55,0.0,inf
2005-05-02,6360258765.6,0.0,inf
2005-05-03,6260523525.099999,0.0,inf
2005-05-04,6276196205.75,0.0,inf
2005-05-05,6279045784.05,0.0,inf
2005-05-06,6223479007.2,1593666000.0,3.9051338280417602
2005-05-09,6226328585.5,1593666000.0,3.90692189298134
2005-05-10,6123743766.7,1593666000.0,3.8425515551564757
2005-05-11,6125168555.85,1593666000.0,3.843445587626266
2005-05-12,6021158947.9,1593666000.0,3.7781812173316114
2005-05-13,5992663164.900001,1593666000.0,3.760300567935816
2005-05-16,6102371929.45,1593666000.0,3.829141068109629
2005-05-17,6197832802.5,1593666000.0,3.8890412435855444
2005-05-18,6297568043.0,1593666000.0,3.951623516470829
2005-05-19,6269072260.0,1593666000.0,3.933742867075033
2005-05-20,6226328585.5,1593666000.0,3.90692189298134
2005-05-23,6304691988.75,1593666000.0,3.956093678819778
2005-05-24,6274771416.599999,1593666000.0,3.937318996954192
2005-05-25,6240576477.0,1593666000.0,3.9158622176792375
2005-05-26,6354559609.0,1593666000.0,3.9873848152624203
2005-05-27,6411551175.0,1593666000.0,4.023146114054011
2005-05-31,6333187771.75,1593666000.0,3.9739743282155735
2005-06-01,6434347801.4,1593666000.0,4.037450633570647
2005-06-02,6424374277.35,1593666000.0,4.03119240628212
2005-06-03,6418675120.75,1593666000.0,4.02761627640296
2005-06-06,6488489789.099999,1593666000.0,4.071423867422659
2005-06-07,6468542741.0,1593666000.0,4.058907412845603
2005-06-08,6408701596.7,1593666000.0,4.021358049114432
2005-06-09,6410126385.85,1593666000.0,4.022252081584222
2005-06-10,6414400753.3,1593666000.0,4.024934178993591
2005-06-13,6475666686.75,1593666000.0,4.063377575194552
2005-06-14,6485640210.8,1593666000.0,4.06963580248308
2005-06-15,6452870060.349999,1593666000.0,4.049073055677915
2005-06-16,6511286415.5,1593666000.0,4.085728386939296
2005-06-17,6643791806.450001,1593666000.0,4.168873406629746
2005-06-20,6596773764.5,1593666000.0,4.139370335126682
2005-06-21,6611021656.0,1593666000.0,4.14831065982458
2005-06-22,6703632950.75,1593666000.0,4.206422770360916
2005-06-23,6546906144.25,1593666000.0,4.108079198684041
2005-06-24,6481365843.35,1593666000.0,4.066953705073711
2005-06-27,6477091475.900001,1593666000.0,4.064271607664342
2005-06-28,6603897710.25,1593666000.0,4.143840497475631
2005-06-29,6632393493.25,1593666000.0,4.161721146871427
2005-06-30,6709332107.35,1593666000.0,4.209998900240076
2005-07-01,6700453106.610001,1593666000.0,4.204427468873654
2005-07-05,6699031410.639999,1593666000.0,4.203535377324985
2005-07-06,6578187253.190001,1593666000.0,4.127707595688181
2005-07-07,6588139124.9800005,1593666000.0,4.133952236528859
2005-07-08,6704718194.5199995,1593666000.0,4.207103743519658
2005-07-11,6797128432.570001,1593666000.0,4.265089694183097
2005-07-12,6740260593.7699995,1593666000.0,4.229406032236366
2005-07-13,6717513458.25,1593666000.0,4.215132567457673
2005-07-14,6826984047.940001,1593666000.0,4.283823616705131
2005-07-15,6824140656.0,1593666000.0,4.282039433607795
2005-07-18,6824140656.0,1593666000.0,4.282039433607795
2005-07-19,6801393520.4800005,1593666000.0,4.267765968829102
2005-07-20,6913707502.110001,1593666000.0,4.338241201173897
2005-07-21,6868213231.070001,1593666000.0,4.309694271616512
2005-07-22,6883851886.74,1593666000.0,4.319507278651863
2005-07-25,6792863344.66,1593666000.0,4.262413419537093
2005-07-26,6787176560.780001,1593666000.0,4.258845053342419
2005-07-27,6738838897.8,1593666000.0,4.228513940687698
2005-07-28,6772959601.08,1593666000.0,4.249924137855737
2005-07-29,6768694513.17,1593666000.0,4.247247863209732
2005-08-01,6875321710.92,1593666000.0,4.314154729359854
2005-08-02,6851152879.429999,1593666000.0,4.298989173032492
2005-08-03,6807080304.360001,1593666000.0,4.271334335023775
2005-08-04,6727465330.04,1593666000.0,4.221377208298351
2005-08-05,6697609714.67,1593666000.0,4.202643285776317
2005-08-08,6645006963.780001,1710357000.0,3.885157872759898
2005-08-09,6711826674.37,1710357000.0,3.9242255706674105
2005-08-10,6691922930.79,1710357000.0,3.912588384056662
2005-08-11,6696188018.7,1710357000.0,3.9150820669018223
2005-08-12,6717513458.25,1710357000.0,3.927550481127624
2005-08-15,6694766322.7300005,1710357000.0,3.914250839286769
2005-08-16,6521319414.389999,1710357000.0,3.8128410702502458
2005-08-17,6606621172.59,1710357000.0,3.862714727153454
2005-08-18,6617994740.349999,1710357000.0,3.8693645480738814
2005-08-19,6575343861.25,1710357000.0,3.844427719622278
2005-08-22,6640741875.87,1710357000.0,3.882664189914737
