date,MA,dcf,Deviation
2006-07-20,4.56,1821981310.0,-0.9999999974972301
2006-07-21,4.53,1817927500.0,-0.9999999975081515
2006-07-24,4.5,1832791470.0,-0.9999999975447289
2006-07-25,4.61,1840899090.0,-0.9999999974957888
2006-07-26,4.67,1838196550.0,-0.9999999974594664
2006-07-27,4.65,1835494010.0,-0.999999997466622
2006-07-28,4.63,1830088930.0,-0.9999999974700683
2006-07-31,4.59,1817927500.0,-0.9999999974751468
2006-08-01,4.5,1885491000.0,-0.9999999976133538
2006-08-02,5.0,1885491000.0,-0.9999999973481708
2006-08-03,5.0,1886842270.0,-0.99999999735007
2006-08-04,5.01,1900354970.0,-0.9999999973636504
2006-08-07,5.11,1920624020.0,-0.9999999973394064
2006-08-08,5.26,1924677830.0,-0.9999999972670751
2006-08-09,5.29,1934136720.0,-0.9999999972649296
2006-08-10,5.36,1935487990.0,-0.9999999972306726
2006-08-11,5.37,1942244340.0,-0.9999999972351573
2006-08-14,5.42,1946298150.0,-0.9999999972152263
2006-08-15,5.45,1943595610.0,-0.9999999971959187
2006-08-16,5.43,1932785450.0,-0.9999999971905832
2006-08-17,5.35,1932785450.0,-0.9999999972319742
2006-08-18,5.35,1943595610.0,-0.9999999972473698
2006-08-21,5.43,1955757040.0,-0.9999999972235815
2006-08-22,5.52,1947649420.0,-0.9999999971658143
2006-08-23,5.46,1962513390.0,-0.9999999972178534
2006-08-24,5.57,1953054500.0,-0.9999999971480571
2006-08-25,5.5,1953054500.0,-0.9999999971838983
2006-08-28,5.5,1958459580.0,-0.9999999971916704
2006-08-29,5.54,1957108310.0,-0.9999999971692931
2006-08-30,5.53,1965215930.0,-0.9999999971860598
2006-08-31,5.59,1974674820.0,-0.9999999971691541
2006-09-01,5.66,1978728630.0,-0.9999999971395774
2006-09-05,5.69,2005754030.0,-0.9999999971631617
2006-09-06,5.89,2021969270.0,-0.9999999970869983
2006-09-07,6.01,2017915460.0,-0.999999997021679
2006-09-08,5.98,2046292130.0,-0.9999999970776411
2006-09-11,6.19,2048994670.0,-0.9999999969790063
2006-09-12,6.21,2039535780.0,-0.9999999969551895
2006-09-13,6.14,2058453560.0,-0.9999999970171782
2006-09-14,6.28,2088181500.0,-0.9999999969925986
2006-09-15,6.5,2089532770.0,-0.9999999968892568
2006-09-18,6.51,2085478960.0,-0.9999999968784149
2006-09-19,6.48,2109801820.0,-0.9999999969286215
2006-09-20,6.66,2143583570.0,-0.9999999968930533
2006-09-21,6.91,2100342930.0,-0.999999996710061
2006-09-22,6.59,2080073880.0,-0.9999999968318433
2006-09-25,6.44,2101694200.0,-0.9999999969358054
2006-09-26,6.6,2126017060.0,-0.9999999968956035
2006-09-27,6.78,2138178490.0,-0.9999999968290767
2006-09-28,6.87,2161150080.0,-0.999999996821137
2006-09-29,7.04,2368323000.0,-0.9999999970274325
2006-10-02,7.0,2364263640.0,-0.9999999970392472
2006-10-03,6.97,2362910520.0,-0.999999997050248
2006-10-04,6.96,2403504120.0,-0.9999999971042279
2006-10-05,7.26,2438685240.0,-0.999999997022986
2006-10-06,7.52,2406210360.0,-0.9999999968747537
2006-10-09,7.28,2394032280.0,-0.9999999969591054
2006-10-10,7.19,2361557400.0,-0.999999996955399
2006-10-11,6.95,2373735480.0,-0.9999999970721253
2006-10-12,7.04,2369676120.0,-0.9999999970291299
2006-10-13,7.01,2385913560.0,-0.9999999970619221
2006-10-16,7.13,2361557400.0,-0.999999996980806
2006-10-17,6.95,2375088600.0,-0.9999999970737934
2006-10-18,7.05,2399444760.0,-0.9999999970618203
2006-10-19,7.23,2384560440.0,-0.9999999969679947
2006-10-20,7.12,2372382360.0,-0.9999999969987975
2006-10-23,7.03,2384560440.0,-0.9999999970518676
2006-10-24,7.12,2379147960.0,-0.999999997007332
2006-10-25,7.08,2398091640.0,-0.9999999970476524
2006-10-26,7.22,2403504120.0,-0.9999999969960526
2006-10-27,7.26,2402151000.0,-0.9999999969777087
2006-10-30,7.25,2423800920.0,-0.9999999970088302
2006-10-31,7.41,2572644120.0,-0.9999999971196949
2006-11-01,8.51,2606472120.0,-0.9999999967350505
2006-11-02,8.76,2632181400.0,-0.9999999966719619
2006-11-03,8.95,2724193560.0,-0.999999996714624
2006-11-06,9.63,2672775000.0,-0.9999999963970031
2006-11-07,9.25,2617297080.0,-0.9999999964658196
2006-11-08,8.84,2614590840.0,-0.9999999966189739
2006-11-09,8.82,2628122040.0,-0.9999999966439914
2006-11-10,8.92,2728252920.0,-0.9999999967305084
2006-11-13,9.66,2709309240.0,-0.9999999964345155
2006-11-14,9.52,2710662360.0,-0.9999999964879432
2006-11-15,9.53,2699837400.0,-0.9999999964701578
2006-11-16,9.45,2703896760.0,-0.9999999965050441
2006-11-17,9.48,2722840440.0,-0.9999999965183417
2006-11-20,9.62,2782377720.0,-0.9999999965425255
2006-11-21,10.06,2818911960.0,-0.9999999964312472
2006-11-22,10.33,2848680600.0,-0.9999999963737598
2006-11-24,10.55,2760727800.0,-0.999999996178544
2006-11-27,9.9,2785083960.0,-0.9999999964453495
2006-11-28,10.08,2763434040.0,-0.9999999963523646
2006-11-29,9.92,2798615160.0,-0.9999999964553897
2006-11-30,10.18,2790496440.0,-0.9999999963519036
2006-12-01,10.12,2775612120.0,-0.9999999963539574
2006-12-04,10.01,2764787160.0,-0.9999999963794681
2006-12-05,9.93,2762080920.0,-0.9999999964048845
2006-12-06,9.91,2770199640.0,-0.9999999964226405
2006-12-07,9.97,2775612120.0,-0.9999999964079995
2006-12-08,10.01,2762080920.0,-0.9999999963759209
2006-12-11,9.91,2717427960.0,-0.9999999963531692
2006-12-12,9.58,2717427960.0,-0.9999999964746076
2006-12-13,9.58,2714721720.0,-0.9999999964710932
2006-12-14,9.56,2722840440.0,-0.9999999964889607
2006-12-15,9.62,2678187480.0,-0.9999999964080185
2006-12-18,9.29,2739077880.0,-0.9999999966083476
2006-12-19,9.74,2740431000.0,-0.9999999964458145
2006-12-20,9.75,2716074840.0,-0.9999999964102609
2006-12-21,9.57,2725546680.0,-0.9999999964887778
2006-12-22,9.64,2707956120.0,-0.9999999964401196
2006-12-26,9.51,2766140280.0,-0.9999999965619965
2006-12-27,9.94,2760727800.0,-0.9999999963995002
2006-12-28,9.9,2753962200.0,-0.9999999964051794
2006-12-29,9.85,2490442040.0,-0.9999999960448789
2007-01-03,9.64,2554085210.0,-0.9999999962256545
2007-01-04,10.11,2554085210.0,-0.9999999960416356
2007-01-05,10.11,2554085210.0,-0.9999999960416356
2007-01-08,10.11,2616374270.0,-0.999999996135874
2007-01-09,10.57,2602833170.0,-0.9999999959390405
2007-01-10,10.47,2613666050.0,-0.9999999959941325
2007-01-11,10.55,2610957830.0,-0.9999999959593373
2007-01-12,10.53,2620436600.0,-0.9999999959815856
2007-01-16,10.6,2661059900.0,-0.9999999960166248
2007-01-17,10.9,2573042750.0,-0.9999999957637703
2007-01-18,10.25,2606895500.0,-0.9999999960681201
2007-01-19,10.5,2642102360.0,-0.9999999960258921
2007-01-22,10.76,2652935240.0,-0.999999995944115
2007-01-23,10.84,2693558540.0,-0.999999995975584
2007-01-24,11.14,2646164690.0,-0.9999999957901335
2007-01-25,10.79,2654289350.0,-0.9999999959348818
2007-01-26,10.85,2670538670.0,-0.9999999959371493
2007-01-29,10.97,2685433880.0,-0.999999995914999
2007-01-30,11.08,2696266760.0,-0.9999999958906143
2007-01-31,11.16,2700329090.0,-0.9999999958671704
2007-02-01,11.19,2688142100.0,-0.9999999958372736
2007-02-02,11.1,2678663330.0,-0.9999999958561422
2007-02-05,11.03,2682725660.0,-0.9999999958885099
2007-02-06,11.06,2700329090.0,-0.999999995904203
2007-02-07,11.19,2738244170.0,-0.9999999959134397
2007-02-08,11.47,2587937960.0,-0.9999999955679
2007-02-09,10.36,2567626310.0,-0.999999995965145
2007-02-12,10.21,2602833170.0,-0.9999999960773513
2007-02-13,10.47,2647518800.0,-0.9999999960453538
2007-02-14,10.8,2647518800.0,-0.9999999959207089
2007-02-15,10.8,2651581130.0,-0.9999999959269585
2007-02-16,10.83,2644810580.0,-0.9999999959051888
2007-02-20,10.78,2638040030.0,-0.9999999959136329
2007-02-21,10.73,2619082490.0,-0.9999999959031455
2007-02-22,10.59,2601479060.0,-0.9999999959292388
2007-02-23,10.46,2594708510.0,-0.9999999959687187
2007-02-26,10.41,2579813300.0,-0.9999999959648243
2007-02-27,10.3,2636685920.0,-0.999999996093581
2007-02-28,10.72,2624498930.0,-0.9999999959154108
2007-03-01,10.63,2581167410.0,-0.9999999958817084
2007-03-02,10.31,2551376990.0,-0.9999999959590449
2007-03-05,10.09,2593354400.0,-0.9999999961092861
2007-03-06,10.4,2535127670.0,-0.9999999958976425
2007-03-07,9.97,2577105080.0,-0.999999996131318
2007-03-08,10.28,2571688640.0,-0.9999999960026265
2007-03-09,10.24,2583875630.0,-0.999999996036961
2007-03-12,10.33,2592000290.0,-0.9999999960146609
2007-03-13,10.39,2613666050.0,-0.9999999960247408
2007-03-14,10.55,2610957830.0,-0.9999999959593373
2007-03-15,10.53,2610957830.0,-0.9999999959669973
2007-03-16,10.53,2632623590.0,-0.9999999960001877
2007-03-19,10.69,2640748250.0,-0.9999999959519049
2007-03-20,10.75,2684079770.0,-0.999999995994903
2007-03-21,11.07,2669184560.0,-0.999999995852666
2007-03-22,10.96,2673246890.0,-0.9999999959001168
2007-03-23,10.99,2654289350.0,-0.999999995859532
2007-03-26,10.85,2638040030.0,-0.9999999958870981
2007-03-27,10.73,2629915370.0,-0.9999999959200208
2007-03-28,10.67,2636685920.0,-0.9999999959532533
2007-03-29,10.72,2623144820.0,-0.9999999959133022
2007-03-30,10.62,2663381900.0,-0.9999999960125884
2007-04-02,10.7,2683758950.0,-0.9999999960130548
2007-04-03,10.85,2666098840.0,-0.9999999959303835
2007-04-04,10.72,2676966600.0,-0.9999999959954674
2007-04-05,10.8,2681042010.0,-0.9999999959717155
2007-04-09,10.83,2704136000.0,-0.9999999959950239
2007-04-10,11.0,2701419060.0,-0.9999999959280661
2007-04-11,10.98,2701419060.0,-0.9999999959354695
2007-04-12,10.98,2695985180.0,-0.9999999959272773
2007-04-13,10.94,2695985180.0,-0.9999999959421142
2007-04-16,10.94,2700060590.0,-0.9999999959482391
2007-04-17,10.97,2693268240.0,-0.9999999959268817
2007-04-18,10.92,2694626710.0,-0.9999999959474907
2007-04-19,10.93,2705494470.0,-0.999999995960073
2007-04-20,11.01,2704136000.0,-0.9999999959284592
2007-04-23,11.0,2678325070.0,-0.9999999958929556
2007-04-24,10.81,2694626710.0,-0.9999999959883126
2007-04-25,10.93,2685117420.0,-0.9999999959294145
2007-04-26,10.86,2759833270.0,-0.9999999960649797
2007-04-27,11.41,2727229990.0,-0.9999999958162678
2007-04-30,11.17,2770701030.0,-0.9999999959685293
2007-05-01,11.49,2926925080.0,-0.9999999960743785
2007-05-02,12.64,3041036560.0,-0.9999999958435225
2007-05-03,13.48,3039678090.0,-0.9999999955653199
2007-05-04,13.47,3031527270.0,-0.999999995556695
2007-05-07,13.41,3072281370.0,-0.9999999956351654
2007-05-08,13.71,3106243120.0,-0.9999999955863081
2007-05-09,13.96,3095375360.0,-0.9999999954900461
2007-05-10,13.88,3095375360.0,-0.9999999955158911
2007-05-11,13.88,3049187380.0,-0.9999999954479675
2007-05-14,13.54,3049187380.0,-0.9999999955594726
2007-05-15,13.54,3060055140.0,-0.9999999955752431
2007-05-16,13.62,3058696670.0,-0.999999995547123
2007-05-17,13.61,3085866070.0,-0.9999999955895688
2007-05-18,13.81,3104884650.0,-0.9999999955521697
2007-05-21,13.95,3094016890.0,-0.999999995491298
2007-05-22,13.87,3113035470.0,-0.9999999955445417
2007-05-23,14.01,3098092300.0,-0.9999999954778623
2007-05-24,13.9,3099450770.0,-0.9999999955153345
2007-05-25,13.91,3167374270.0,-0.9999999956083497
2007-05-29,14.41,3208128370.0,-0.9999999955082844
2007-05-30,14.71,3242090120.0,-0.9999999954628035
2007-05-31,14.96,3262467170.0,-0.9999999954145132
2007-06-01,15.11,3265184110.0,-0.9999999953723896
2007-06-04,15.13,3236656240.0,-0.9999999953254226
2007-06-05,14.92,3206769900.0,-0.9999999953473432
2007-06-06,14.7,3103526180.0,-0.9999999952634522
2007-06-07,13.94,3160581920.0,-0.9999999955894198
2007-06-08,14.36,3133412520.0,-0.9999999954171371
2007-06-11,14.16,3183675910.0,-0.9999999955523111
2007-06-12,14.53,3251599410.0,-0.9999999955314298
2007-06-13,15.03,3251599410.0,-0.9999999953776594
2007-06-14,15.03,3352126190.0,-0.9999999955162786
2007-06-15,15.77,3445860620.0,-0.9999999954234945
2007-06-18,16.46,3455369910.0,-0.9999999952364
2007-06-19,16.53,3430917450.0,-0.9999999951820467
2007-06-20,16.35,3447219090.0,-0.9999999952570464
2007-06-21,16.47,3497482480.0,-0.9999999952908984
2007-06-22,16.84,3410540400.0,-0.999999995062366
2007-06-25,16.2,3407823460.0,-0.9999999952462326
2007-06-26,16.18,3424125100.0,-0.9999999952747054
2007-06-27,16.3,3448577560.0,-0.9999999952734135
2007-06-28,16.48,3463520730.0,-0.9999999952418359
2007-06-29,16.59,3778249720.0,-0.9999999956090779
2007-07-02,16.62,3723907320.0,-0.9999999955369459
2007-07-03,16.22,3717114520.0,-0.9999999956364003
2007-07-05,16.17,3719831640.0,-0.9999999956530291
2007-07-06,16.19,3710321720.0,-0.999999995636497
2007-07-09,16.12,3672282040.0,-0.9999999956103589
2007-07-10,15.84,3645110840.0,-0.9999999956544531
2007-07-11,15.64,3801345240.0,-0.999999995885667
2007-07-12,16.79,3819006520.0,-0.9999999956035687
2007-07-13,16.92,3825799320.0,-0.9999999955773948
2007-07-16,16.97,3819006520.0,-0.9999999955564359
2007-07-17,16.92,3813572280.0,-0.9999999955632151
2007-07-18,16.88,3794552440.0,-0.9999999955515175
2007-07-19,16.74,3766022680.0,-0.9999999955549923
2007-07-20,16.53,3797269560.0,-0.9999999956468721
2007-07-23,16.76,3677716280.0,-0.9999999954428241
2007-07-24,15.88,3708963160.0,-0.99999999571848
2007-07-25,16.11,3676357720.0,-0.9999999956179455
2007-07-26,15.87,3612505400.0,-0.999999995606927
2007-07-27,15.4,3756512760.0,-0.9999999959004532
2007-07-30,16.46,3704887480.0,-0.99999999555722
2007-07-31,16.08,3558163000.0,-0.9999999954808141
2007-08-01,15.0,3457629560.0,-0.9999999956617678
2007-08-02,14.26,3304112280.0,-0.9999999956841661
2007-08-03,13.13,3389701560.0,-0.9999999961265027
2007-08-06,13.76,3480725080.0,-0.9999999960468007
2007-08-07,14.43,3530991800.0,-0.9999999959133296
2007-08-08,14.8,3439968280.0,-0.9999999956976348
2007-08-09,14.13,3400570040.0,-0.9999999958448142
2007-08-10,13.84,3376115960.0,-0.9999999959006147
2007-08-13,13.66,3334000600.0,-0.9999999959028202
2007-08-14,13.35,3272865400.0,-0.9999999959210055
2007-08-15,12.9,3286451000.0,-0.9999999960747932
2007-08-16,13.0,3381550200.0,-0.9999999961556093
2007-08-17,13.7,3393777240.0,-0.9999999959632
2007-08-20,13.79,3425024120.0,-0.999999995973751
2007-08-21,14.02,3487517880.0,-0.9999999959799489
2007-08-22,14.48,3453553880.0,-0.9999999958072175
2007-08-23,14.23,3419589880.0,-0.9999999958386823
2007-08-24,13.98,3399211480.0,-0.9999999958872815
2007-08-27,13.83,3314980760.0,-0.9999999958280301
2007-08-28,13.21,3332642040.0,-0.999999996036178
2007-08-29,13.34,3320415000.0,-0.99999999598243
2007-08-30,13.25,3381550200.0,-0.9999999960816788
2007-08-31,13.7,3397852920.0,-0.9999999959680421
2007-09-04,13.82,3362530360.0,-0.9999999958899999
2007-09-05,13.56,3351661880.0,-0.9999999959542458
2007-09-06,13.48,3289168120.0,-0.9999999959016993
2007-09-07,13.02,3282375320.0,-0.9999999960333604
2007-09-10,12.97,3316339320.0,-0.9999999960890612
2007-09-11,13.22,3378833080.0,-0.9999999960874066
2007-09-12,13.68,3415514200.0,-0.9999999959947465
2007-09-13,13.95,3393777240.0,-0.9999999958895358
2007-09-14,13.79,3377474520.0,-0.9999999959170677
2007-09-17,13.67,3501103480.0,-0.9999999960955167
2007-09-18,14.58,3551370200.0,-0.9999999958945424
2007-09-19,14.95,3551370200.0,-0.9999999957903571
2007-09-20,14.95,3511971960.0,-0.9999999957431323
2007-09-21,14.66,3453553880.0,-0.9999999957550973
2007-09-24,14.23,3463063800.0,-0.9999999958909218
2007-09-25,14.3,3461705240.0,-0.9999999958690879
2007-09-26,14.29,3530991800.0,-0.9999999959529784
2007-09-27,14.8,3530991800.0,-0.999999995808543
2007-09-28,14.8,3768861580.0,-0.9999999960730848
2007-10-01,15.34,3763434100.0,-0.9999999959239355
2007-10-02,15.3,3816352030.0,-0.9999999959909359
2007-10-03,15.69,3880124920.0,-0.9999999959563157
2007-10-04,16.16,3892336750.0,-0.9999999958482524
2007-10-05,16.25,3890979880.0,-0.9999999958236742
2007-10-08,16.24,3895050490.0,-0.9999999958306061
2007-10-09,16.27,3923544760.0,-0.9999999958532396
2007-10-10,16.48,3882838660.0,-0.9999999957556825
2007-10-11,16.18,3901834840.0,-0.999999995853233
2007-10-12,16.32,3829920730.0,-0.9999999957388152
2007-10-15,15.79,3798712720.0,-0.9999999958433288
2007-10-16,15.56,3785144020.0,-0.9999999958891921
2007-10-17,15.46,3772932190.0,-0.9999999959023912
2007-10-18,15.37,3744437920.0,-0.999999995895245
2007-10-19,15.16,3676594420.0,-0.9999999958766189
2007-10-22,14.66,3699661210.0,-0.999999996037475
2007-10-23,14.83,3686092510.0,-0.9999999959767695
2007-10-24,14.73,3741724180.0,-0.9999999960633121
2007-10-25,15.14,3817708900.0,-0.9999999960342707
2007-10-26,15.7,3823136380.0,-0.999999995893424
2007-10-29,15.74,3820422640.0,-0.999999995880037
2007-10-30,15.72,4264119130.0,-0.9999999963134238
2007-10-31,18.99,4258691650.0,-0.999999995540884
2007-11-01,18.95,4265476000.0,-0.999999995557354
2007-11-02,19.0,4209844330.0,-0.999999995486769
2007-11-05,18.59,4393021780.0,-0.9999999957682887
2007-11-06,19.94,4394378650.0,-0.9999999954623846
2007-11-07,19.95,4284472180.0,-0.9999999953436505
2007-11-08,19.14,4306182100.0,-0.9999999955552274
2007-11-09,19.3,4155569530.0,-0.9999999953556306
2007-11-12,18.19,4249193560.0,-0.9999999957191877
2007-11-13,18.88,4222056160.0,-0.9999999955282451
2007-11-14,18.68,4196275630.0,-0.9999999955484336
2007-11-15,18.49,4196275630.0,-0.9999999955937118
2007-11-16,18.49,4155569530.0,-0.9999999955505497
2007-11-19,18.19,4158283270.0,-0.9999999956255986
2007-11-20,18.21,4142000830.0,-0.999999995603574
2007-11-21,18.09,4144714570.0,-0.9999999956354051
2007-11-23,18.11,4146071440.0,-0.9999999956320097
2007-11-26,18.12,4182706930.0,-0.9999999956678772
2007-11-27,18.39,4341460720.0,-0.9999999957640985
2007-11-28,19.56,4369954990.0,-0.9999999955239813
2007-11-29,19.77,4410661090.0,-0.9999999955176787
2007-11-30,20.07,4426943530.0,-0.9999999954663981
2007-12-03,20.19,4344174460.0,-0.9999999953523966
2007-12-04,19.58,4402519870.0,-0.999999995552547
2007-12-05,20.01,4482575200.0,-0.9999999955360481
2007-12-06,20.6,4531422520.0,-0.9999999954539662
2007-12-07,20.96,4611477850.0,-0.9999999954548193
2007-12-10,21.55,4638615250.0,-0.999999995354217
2007-12-11,21.75,4589767930.0,-0.9999999952611983
2007-12-12,21.39,4715956840.0,-0.999999995464335
2007-12-13,22.32,4626403420.0,-0.999999995175518
2007-12-14,21.66,4467649630.0,-0.9999999951518131
2007-12-17,20.49,4425586660.0,-0.9999999953701053
2007-12-18,20.18,4568058010.0,-0.9999999955823679
2007-12-19,21.23,4492073290.0,-0.9999999952738973
2007-12-20,20.67,4569414880.0,-0.9999999954764449
2007-12-21,21.24,4565344270.0,-0.9999999953475579
2007-12-24,21.21,4530065650.0,-0.9999999953179487
2007-12-26,20.95,4536850000.0,-0.9999999953822586
2007-12-27,21.0,4536850000.0,-0.9999999953712377
2007-12-28,21.0,4607407240.0,-0.999999995442122
2007-12-31,21.52,4555318890.0,-0.9999999952758521
2008-01-02,21.47,4520248270.0,-0.9999999952502608
2008-01-03,21.21,4373221440.0,-0.9999999951500284
2008-01-04,20.12,4363779350.0,-0.9999999953893177
2008-01-07,20.05,4330057600.0,-0.9999999953695766
2008-01-08,19.8,4311173420.0,-0.9999999954072829
2008-01-09,19.66,4303080200.0,-0.9999999954311798
2008-01-10,19.6,4076470040.0,-0.9999999951919185
2008-01-11,17.92,4062981340.0,-0.9999999955894456
2008-01-14,17.82,4019817500.0,-0.999999995566963
2008-01-15,17.5,4026561850.0,-0.9999999956538603
2008-01-16,17.55,4045446030.0,-0.9999999956617887
2008-01-17,17.69,4014422020.0,-0.999999995593388
2008-01-18,17.46,4116936140.0,-0.999999995758982
2008-01-22,18.22,4257218620.0,-0.9999999957202104
2008-01-23,19.26,4246427660.0,-0.9999999954644229
2008-01-24,19.18,4268009580.0,-0.999999995506102
2008-01-25,19.34,4208659300.0,-0.9999999954047124
2008-01-28,18.9,4242381050.0,-0.9999999955449547
2008-01-29,19.15,4208659300.0,-0.9999999954498574
2008-01-30,18.9,4451455900.0,-0.9999999957541981
2008-01-31,20.7,4564760980.0,-0.999999995465261
2008-02-01,21.54,4572854200.0,-0.9999999952895939
2008-02-04,21.6,4448758160.0,-0.9999999951447125
2008-02-05,20.68,4424478500.0,-0.9999999953260028
2008-02-06,20.5,4369174830.0,-0.9999999953080385
2008-02-07,20.09,4432571720.0,-0.9999999954676424
2008-02-08,20.56,4439316070.0,-0.9999999953686559
2008-02-11,20.61,4410989800.0,-0.9999999953275793
2008-02-12,20.4,4421780760.0,-0.9999999953864741
2008-02-13,20.48,4386710140.0,-0.9999999953313533
2008-02-14,20.22,4437967200.0,-0.99999999544386
2008-02-15,20.6,4413687540.0,-0.9999999953327009
2008-02-19,20.42,4467642340.0,-0.9999999954293566
2008-02-20,20.82,4417734150.0,-0.9999999952871768
2008-02-21,20.45,4404245450.0,-0.9999999953567529
2008-02-22,20.35,4335453080.0,-0.9999999953061423
2008-02-25,19.84,4301731330.0,-0.9999999953879035
2008-02-26,19.59,4238334440.0,-0.9999999953779013
2008-02-27,19.12,4285544890.0,-0.9999999955384903
2008-02-28,19.47,4222148000.0,-0.9999999953886032
2008-02-29,19.0,4203263820.0,-0.9999999954797032
2008-03-03,18.86,4255869750.0,-0.9999999955684734
2008-03-04,19.25,4235636700.0,-0.9999999954552288
2008-03-05,19.1,4222148000.0,-0.9999999954762363
2008-03-06,19.0,4255869750.0,-0.9999999955355776
2008-03-07,19.25,4242381050.0,-0.9999999954624538
2008-03-10,19.15,4300382460.0,-0.9999999955469077
2008-03-11,19.58,4409640930.0,-0.9999999955597292
2008-03-12,20.39,4487875390.0,-0.9999999954566474
2008-03-13,20.97,4474386690.0,-0.9999999953133242
2008-03-14,20.87,4377268050.0,-0.999999995232186
2008-03-17,20.15,4495968610.0,-0.9999999955182072
2008-03-18,21.03,4470340080.0,-0.99999999529566
2008-03-19,20.84,4632204480.0,-0.9999999955010621
2008-03-20,22.04,4579598550.0,-0.999999995187351
2008-03-24,21.65,4694252500.0,-0.9999999953879771
2008-03-25,22.5,4665926230.0,-0.9999999951778064
2008-03-26,22.29,4636251090.0,-0.9999999951922363
2008-03-27,22.07,4594436120.0,-0.9999999951963637
2008-03-28,21.76,4667275100.0,-0.9999999953377507
2008-03-31,22.3,4890090960.0,-0.9999999954397576
2008-04-01,22.96,4813863880.0,-0.9999999952304426
2008-04-02,22.38,4912433380.0,-0.999999995444213
2008-04-03,23.13,4850663160.0,-0.9999999952315798
2008-04-04,22.66,4846720380.0,-0.9999999953246735
2008-04-07,22.63,4915061900.0,-0.9999999953957853
2008-04-08,23.15,4879576880.0,-0.9999999952557362
2008-04-09,22.88,4880891140.0,-0.9999999953123314
2008-04-10,22.89,4876948360.0,-0.9999999953064912
2008-04-11,22.86,4857234460.0,-0.9999999952936182
2008-04-14,22.71,4825692220.0,-0.9999999952939395
2008-04-15,22.47,4901919300.0,-0.9999999954160812
2008-04-16,23.05,4901919300.0,-0.9999999952977602
2008-04-17,23.05,4943975620.0,-0.9999999953377602
2008-04-18,23.37,4974203600.0,-0.9999999953017604
2008-04-21,23.6,4955803960.0,-0.9999999952379068
2008-04-22,23.46,4946604140.0,-0.9999999952573525
2008-04-23,23.39,5021516960.0,-0.999999995342045
2008-04-24,23.96,4992603240.0,-0.9999999952009004
2008-04-25,23.74,5059630500.0,-0.9999999953079578
2008-04-28,24.25,5473622400.0,-0.9999999955696615
2008-04-29,27.4,5528821320.0,-0.9999999950441516
2008-04-30,27.82,5735160140.0,-0.99999999514922
2008-05-01,29.39,5618191000.0,-0.9999999947687788
2008-05-02,28.5,5694418080.0,-0.9999999949950987
2008-05-05,29.08,5762759600.0,-0.9999999949538065
2008-05-06,29.6,5697046600.0,-0.9999999948043254
2008-05-07,29.1,5728588840.0,-0.999999994920215
2008-05-08,29.34,5641847680.0,-0.999999994799576
2008-05-09,28.68,5687846780.0,-0.9999999949576701
2008-05-12,29.03,5668132880.0,-0.999999994878384
2008-05-13,28.88,5637904900.0,-0.9999999948775298
2008-05-14,28.65,5641847680.0,-0.9999999949218764
2008-05-15,28.68,5597162840.0,-0.9999999948759755
2008-05-16,28.34,5552478000.0,-0.9999999948959726
2008-05-19,28.0,5520935760.0,-0.999999994928396
2008-05-20,27.76,5535392620.0,-0.9999999949849989
2008-05-21,27.87,5498593340.0,-0.999999994931431
2008-05-22,27.59,5463108320.0,-0.9999999949497614
