date,ZTS,dcf,Deviation
2013-04-26,32.64,33.59579225411959,-0.028449760817960357
2013-04-29,32.66,33.95579225411959,-0.03816115508135087
2013-04-30,33.02,34.325792254119584,-0.03804113957378119
2013-05-01,33.39,34.215792254119584,-0.024134827800755043
2013-05-02,33.28,34.145792254119584,-0.02535575240651
2013-05-03,33.21,33.87579225411959,-0.019653924227812647
2013-05-06,32.94,33.815792254119586,-0.025898912778330563
2013-05-07,32.88,34.19579225411959,-0.03847819182961232
2013-05-08,33.26,34.48579225411959,-0.0355448482983064
2013-05-09,33.55,34.11579225411958,-0.01658446768303512
2013-05-10,33.18,33.97579225411958,-0.02342233105758096
2013-05-13,33.04,34.01579225411959,-0.0286864479542267
2013-05-14,33.08,33.72579225411958,-0.01914831975639364
2013-05-15,32.79,34.325792254119584,-0.04474164041866413
2013-05-16,33.39,34.83579225411958,-0.04150306798171377
2013-05-17,33.9,34.645792254119584,-0.021526200025947073
2013-05-20,33.71,33.97579225411958,-0.007822989148615234
2013-05-21,33.04,34.48579225411959,-0.04192428706482387
2013-05-22,33.55,33.77579225411959,-0.006685032061447771
2013-05-23,32.84,34.395792254119584,-0.04523205171799016
2013-05-24,33.46,35.19579225411959,-0.049318175354226224
2013-05-28,34.26,33.885792254119586,0.011043204865157641
2013-05-29,32.95,33.175792254119585,-0.006805934049443629
2013-05-30,32.24,32.93579225411958,-0.02112571784371009
2013-05-31,32.0,33.68579225411958,-0.050044607572304334
2013-06-03,32.75,33.33579225411958,-0.017572471344135865
2013-06-04,32.4,33.105792254119585,-0.021319298106564966
2013-06-05,32.17,33.01579225411959,-0.025617808823413912
2013-06-06,32.08,32.43579225411958,-0.010969124827663101
2013-06-07,31.5,32.94579225411959,-0.043883972890007006
2013-06-10,32.01,32.635792254119586,-0.01917502873062915
2013-06-11,31.7,32.465792254119584,-0.023587665692107462
2013-06-12,31.53,32.105792254119585,-0.01793421727650102
2013-06-13,31.17,31.735792254119584,-0.017828206385682277
2013-06-14,30.8,31.895792254119584,-0.034355385982865916
2013-06-17,30.96,32.11579225411958,-0.03598828404961196
2013-06-18,31.18,31.935792254119587,-0.023665993569396804
2013-06-19,31.0,31.125792254119585,-0.004041415334671061
2013-06-20,30.19,31.535792254119585,-0.04267507355689726
2013-06-21,30.6,31.315792254119586,-0.02285722961472969
2013-06-24,30.38,32.425792254119585,-0.06309151178440908
2013-06-25,31.49,31.905792254119586,-0.01303187367384373
2013-06-26,30.97,31.805792254119584,-0.026277988846868938
2013-06-27,30.87,31.825792254119584,-0.03003200192120481
2013-06-28,30.89,31.347758015370957,-0.014602575889047675
2013-07-01,30.61,30.437758015370957,0.005658826269072215
2013-07-02,29.7,30.01775801537096,-0.010585667830630419
2013-07-03,29.28,30.90775801537096,-0.05266503039662229
2013-07-05,30.17,31.67775801537096,-0.047596740105134594
2013-07-08,30.94,31.717758015370958,-0.0245212166318326
2013-07-09,30.98,31.77775801537096,-0.025104288823178833
2013-07-10,31.04,31.65775801537096,-0.019513637544105844
2013-07-11,30.92,32.08775801537096,-0.03639263344019139
2013-07-12,31.35,32.317758015370956,-0.02994508514206551
2013-07-15,31.58,31.897758015370957,-0.009961766441949793
2013-07-16,31.16,31.72775801537096,-0.01789467806379197
2013-07-17,30.99,31.557758015370958,-0.017991075763190145
2013-07-18,30.82,30.97775801537096,-0.005092622109472256
2013-07-19,30.24,31.007758015370957,-0.02476019114282213
2013-07-22,30.27,30.79775801537096,-0.017136247875821353
2013-07-23,30.06,30.63775801537096,-0.018857711947496303
2013-07-24,29.9,31.257758015370957,-0.04343747285724342
2013-07-25,30.52,31.167758015370957,-0.02078295189058843
2013-07-26,30.43,30.827758015370957,-0.012902593019337716
2013-07-29,30.09,30.77775801537096,-0.0223459426455781
2013-07-30,30.04,30.54775801537096,-0.01662177679669541
2013-07-31,29.81,30.897758015370957,-0.03520507911382509
2013-08-01,30.16,31.67775801537096,-0.04791241901129806
2013-08-02,30.94,31.987758015370957,-0.03275496878735551
2013-08-05,31.25,31.86775801537096,-0.01938504789301443
2013-08-06,31.13,31.97775801537096,-0.02651086467548669
2013-08-07,31.24,31.97775801537096,-0.02307097373794431
2013-08-08,31.24,31.647758015370957,-0.012884262296650406
2013-08-09,30.91,31.06775801537096,-0.005077869323332207
2013-08-12,30.33,31.187758015370957,-0.02750303548425026
2013-08-13,30.45,30.877758015370958,-0.013853273128120902
2013-08-14,30.14,30.757758015370957,-0.020084624342978308
2013-08-15,30.02,30.737758015370957,-0.023351020429402514
2013-08-16,30.0,30.60775801537096,-0.019856338875449353
2013-08-19,29.87,30.967758015370958,-0.035448417506558916
2013-08-20,30.23,30.58775801537096,-0.011696117616439183
2013-08-21,29.85,30.60775801537096,-0.02475705718107213
2013-08-22,29.87,30.937758015370957,-0.03451310256032314
2013-08-23,30.2,30.537758015370958,-0.011060340945820313
2013-08-26,29.8,29.937758015370957,-0.00460148068870847
2013-08-27,29.2,30.307758015370958,-0.036550312128305396
2013-08-28,29.57,30.20775801537096,-0.021112391560023758
2013-08-29,29.47,29.88775801537096,-0.013977562825425394
2013-08-30,29.15,30.167758015370957,-0.03373661426389041
2013-09-03,29.43,30.42775801537096,-0.03279104608584471
2013-09-04,29.69,31.06775801537096,-0.044346876098664834
2013-09-05,30.33,31.347758015370957,-0.03246669235075483
2013-09-06,30.61,31.327758015370957,-0.0229112474317118
2013-09-09,30.59,31.687758015370957,-0.034642968897908855
2013-09-10,30.95,32.067758015370956,-0.034856132282000685
2013-09-11,31.33,31.81775801537096,-0.015329741810699793
2013-09-12,31.08,31.787758015370958,-0.022265112721341462
2013-09-13,31.05,32.58775801537096,-0.047188211433435545
2013-09-16,31.85,33.11775801537096,-0.038280309155666714
2013-09-17,32.38,33.457758015370956,-0.03221249956066441
2013-09-18,32.72,33.247758015370955,-0.015873491834455855
2013-09-19,32.51,32.927758015370955,-0.012687107794461583
2013-09-20,32.19,32.317758015370956,-0.003953183117164083
2013-09-23,31.58,32.21775801537096,-0.019795232649853833
2013-09-24,31.48,31.79775801537096,-0.009993094960259685
2013-09-25,31.06,32.317758015370956,-0.03891847988875785
2013-09-26,31.58,31.88775801537096,-0.009651290480271801
2013-09-27,31.15,31.897646948285477,-0.023438937345366284
2013-09-30,31.12,32.55764694828548,-0.044156967196340546
2013-10-01,31.78,32.77764694828548,-0.030436808043588504
2013-10-02,32.0,32.257646948285476,-0.007987158787450599
2013-10-03,31.48,32.82764694828548,-0.04105219452397768
2013-10-04,32.05,32.70764694828548,-0.02010682545660647
2013-10-07,31.93,32.30764694828548,-0.011689088620102095
2013-10-08,31.53,32.20764694828548,-0.02103993965698736
2013-10-09,31.43,33.13764694828548,-0.0515319313694913
2013-10-10,32.36,33.17764694828548,-0.024644512902315174
2013-10-11,32.4,33.06764694828548,-0.020190337381114976
2013-10-14,32.29,32.84764694828548,-0.0169767700305421
2013-10-15,32.07,33.66764694828548,-0.047453478134052984
2013-10-16,32.89,33.80764694828548,-0.027143177095086735
2013-10-17,33.03,33.99764694828548,-0.028462174154505027
2013-10-18,33.22,33.547646948285475,-0.00976661489226216
2013-10-21,32.77,33.28764694828548,-0.015550722136943862
2013-10-22,32.51,33.37764694828548,-0.025994850674458725
2013-10-23,32.6,33.51764694828548,-0.027378024170411575
2013-10-24,32.74,33.24764694828548,-0.015268657931645113
2013-10-25,32.47,32.757646948285476,-0.008781062594013123
2013-10-28,31.98,32.80764694828548,-0.025227257218114252
2013-10-29,32.03,32.83764694828548,-0.024595152921809693
2013-10-30,32.06,32.437646948285476,-0.011642242388529178
2013-10-31,31.66,32.617646948285476,-0.029359780299412885
2013-11-01,31.84,32.70764694828548,-0.026527342356890693
2013-11-04,31.93,32.46764694828548,-0.016559467618390777
2013-11-05,31.69,32.047646948285475,-0.011159850483331901
2013-11-06,31.27,31.81764694828548,-0.017212050569785697
2013-11-07,31.04,32.367646948285476,-0.041017715943537314
2013-11-08,31.59,32.547646948285475,-0.029422924176579324
2013-11-11,31.77,32.617646948285476,-0.02598737271359275
2013-11-12,31.84,32.49764694828548,-0.02023675588980378
2013-11-13,31.72,32.45764694828548,-0.022726445618832636
2013-11-14,31.68,32.58764694828548,-0.027852485014516648
2013-11-15,31.81,32.39764694828548,-0.018138568804811794
2013-11-18,31.62,32.19764694828548,-0.017940657254030823
2013-11-19,31.42,32.14764694828548,-0.02263453214650546
2013-11-20,31.37,32.35764694828548,-0.03052282973060283
2013-11-21,31.58,32.13764694828548,-0.01735182881257058
2013-11-22,31.36,32.06764694828548,-0.022067317549887
2013-11-25,31.29,32.19764694828548,-0.028189853430696576
2013-11-26,31.42,32.05764694828548,-0.019890634809039853
2013-11-27,31.28,31.927646948285478,-0.020284831805315817
2013-11-29,31.15,31.927646948285478,-0.02435653806699456
2013-12-02,31.15,31.86764694828548,-0.022519608976780514
2013-12-03,31.09,31.98764694828548,-0.02806230010405919
2013-12-04,31.21,32.21764694828548,-0.031276242796468456
2013-12-05,31.44,32.31764694828548,-0.027156895107180445
2013-12-06,31.54,32.52764694828548,-0.030363307553592955
2013-12-09,31.75,32.13764694828548,-0.012062082482555803
2013-12-10,31.36,31.86764694828548,-0.015929853531680083
2013-12-11,31.09,31.947646948285477,-0.026845387069469484
2013-12-12,31.17,32.35764694828548,-0.0367037488907519
2013-12-13,31.58,32.77764694828548,-0.03653852731329532
2013-12-16,32.0,32.41764694828548,-0.012883320894688466
2013-12-17,31.64,32.94764694828548,-0.039688629368220374
2013-12-18,32.17,33.08764694828548,-0.027733823131022906
2013-12-19,32.31,33.15764694828548,-0.02556414662377937
2013-12-20,32.38,33.14764694828548,-0.023158414516816217
2013-12-23,32.37,33.14764694828548,-0.023460095055878538
2013-12-24,32.37,33.367646948285476,-0.029898630545680094
2013-12-26,32.59,33.44764694828548,-0.025641473363179013
2013-12-27,32.67,33.44764694828548,-0.023249675813901804
2013-12-30,32.67,33.46764694828548,-0.02383337404981012
2013-12-31,32.69,33.57922701007561,-0.026481461583639176
2014-01-02,32.36,33.26922701007561,-0.027329369864837916
2014-01-03,32.05,33.19922701007561,-0.03461607734803085
2014-01-06,31.98,33.319227010075615,-0.040193819912767936
2014-01-07,32.1,32.959227010075615,-0.02606939203437475
2014-01-08,31.74,33.179227010075614,-0.043377352029285166
2014-01-09,31.96,33.75922701007561,-0.05329585921912916
2014-01-10,32.54,32.999227010075614,-0.01391629597673305
2014-01-13,31.78,33.069227010075615,-0.03898570141003932
2014-01-14,31.85,33.029227010075616,-0.035702531267712945
2014-01-15,31.81,33.21922701007561,-0.04242202895474323
2014-01-16,32.0,32.94922701007561,-0.028808779331464862
2014-01-17,31.73,32.48922701007561,-0.023368577216077102
2014-01-21,31.27,32.679227010075614,-0.04312302153417291
2014-01-22,31.46,32.959227010075615,-0.04548732315892301
2014-01-23,31.74,32.679227010075614,-0.02874079640213134
2014-01-24,31.46,32.57922701007561,-0.034354007531531505
2014-01-27,31.36,32.65922701007561,-0.03978131538982199
2014-01-28,31.44,31.99922701007561,-0.017476266220416092
2014-01-29,30.78,31.88922701007561,-0.034783753451444355
2014-01-30,30.67,31.579227010075613,-0.028791933690635152
2014-01-31,30.36,31.58922701007561,-0.03891285499589914
2014-02-03,30.37,31.449227010075614,-0.03431648764307793
2014-02-04,30.23,31.349227010075612,-0.03570190134882412
2014-02-05,30.13,31.26922701007561,-0.03643284849057915
2014-02-06,30.05,31.919227010075613,-0.058561161568404296
2014-02-07,30.7,32.359227010075614,-0.05127523625823893
2014-02-10,31.14,30.349227010075612,0.02605578684629628
2014-02-11,29.13,31.219227010075613,-0.06692116398017611
2014-02-12,30.0,30.88922701007561,-0.028787609666812264
2014-02-13,29.67,31.099227010075612,-0.045956994674258844
2014-02-14,29.88,31.489227010075613,-0.05110404931695245
2014-02-18,30.27,30.969227010075613,-0.02257812278776361
2014-02-19,29.75,31.189227010075612,-0.046145004158348435
2014-02-20,29.97,30.829227010075613,-0.027870533691772503
2014-02-21,29.61,30.919227010075613,-0.04234345863979638
2014-02-24,29.7,31.349227010075612,-0.05260821932054505
2014-02-25,30.13,31.619227010075612,-0.04709877978993804
2014-02-26,30.4,31.939227010075612,-0.04819236888826539
2014-02-27,30.72,32.23922701007561,-0.04712355571058857
2014-02-28,31.02,32.209227010075615,-0.03692193574541869
2014-03-03,30.99,32.109227010075614,-0.03485686558958301
2014-03-04,30.89,31.939227010075612,-0.0328507327288986
2014-03-05,30.72,31.99922701007561,-0.03997680974208595
2014-03-06,30.78,31.79922701007561,-0.032051942952973866
2014-03-07,30.58,31.56922701007561,-0.031335167305803546
2014-03-10,30.35,31.49922701007561,-0.03648429244654183
2014-03-11,30.28,30.919227010075613,-0.02067409414431054
2014-03-12,29.7,30.469227010075613,-0.02524602970141787
2014-03-13,29.25,30.63922701007561,-0.04534145099740172
2014-03-14,29.42,30.599227010075612,-0.0385378039022789
2014-03-17,29.38,30.49922701007561,-0.03669689758713779
2014-03-18,29.28,31.129227010075613,-0.05940484835929505
2014-03-19,29.91,31.309227010075613,-0.04469056389112791
2014-03-20,30.09,30.47922701007561,-0.01277023888916029
2014-03-21,29.26,30.35922701007561,-0.036207345124788515
2014-03-24,29.14,30.47922701007561,-0.043939008349289765
2014-03-25,29.26,30.42922701007561,-0.03842447294794771
2014-03-26,29.21,30.51922701007561,-0.04289843283525441
2014-03-27,29.3,30.22922701007561,-0.030739357303641746
2014-03-28,29.01,29.95058114407372,-0.03140443718100705
2014-03-31,28.94,30.36058114407372,-0.046790314629764906
2014-04-01,29.35,30.63058114407372,-0.041807275482315776
2014-04-02,29.62,30.63058114407372,-0.03299255535898449
2014-04-03,29.62,30.33058114407372,-0.02342787764924037
2014-04-04,29.32,30.010581144073722,-0.023011255288873045
2014-04-07,29.0,30.16058114407372,-0.03848006570330176
2014-04-08,29.15,30.07058114407372,-0.030614012401790514
2014-04-09,29.06,29.87058114407372,-0.027136437023574267
2014-04-10,28.86,29.41058114407372,-0.018720512232539233
2014-04-11,28.4,29.49058114407372,-0.03698065964674546
2014-04-14,28.48,29.56058114407372,-0.03655480042178916
2014-04-15,28.55,29.54058114407372,-0.03353289291238082
2014-04-16,28.53,29.61058114407372,-0.03649307451333106
2014-04-17,28.6,30.04058114407372,-0.04795450318236971
2014-04-21,29.03,30.90058114407372,-0.060535468098549594
2014-04-22,29.89,30.40058114407372,-0.01679511130573408
2014-04-23,29.39,30.90058114407372,-0.04888520177114619
2014-04-24,29.89,31.170581144073722,-0.04108300509877372
2014-04-25,30.16,31.41058114407372,-0.0398140084813321
2014-04-28,30.4,31.54058114407372,-0.036162337620339935
2014-04-29,30.53,31.27058114407372,-0.023682999067450083
2014-04-30,30.26,31.32058114407372,-0.03386211575050535
2014-05-01,30.31,31.65058114407372,-0.04235565653506912
2014-05-02,30.64,31.54058114407372,-0.028553092917342537
2014-05-05,30.53,31.90058114407372,-0.042964143439384817
2014-05-06,30.89,31.66058114407372,-0.024338818689623398
2014-05-07,30.65,31.49058114407372,-0.026693097222561413
2014-05-08,30.48,31.55058114407372,-0.033932216309581764
2014-05-09,30.54,31.82058114407372,-0.04024380127677896
2014-05-12,30.81,31.74058114407372,-0.029318339820235684
2014-05-13,30.73,31.65058114407372,-0.02908575801130553
2014-05-14,30.64,31.47058114407372,-0.02639230398292558
2014-05-15,30.46,31.61058114407372,-0.03639860775825776
2014-05-16,30.6,31.47058114407372,-0.02766333230670759
2014-05-19,30.46,31.29058114407372,-0.026544126497664244
2014-05-20,30.28,31.43058114407372,-0.036607059182253265
2014-05-21,30.42,31.34058114407372,-0.02937345481380116
2014-05-22,30.33,31.54058114407372,-0.03838170065871416
2014-05-23,30.53,31.71058114407372,-0.0372298804209823
2014-05-27,30.7,31.49058114407372,-0.025105320872190418
2014-05-28,30.48,31.73058114407372,-0.039412487858177414
2014-05-29,30.72,31.71058114407372,-0.03123818953595081
2014-05-30,30.7,31.93058114407372,-0.03853926549351627
2014-06-02,30.92,32.26058114407372,-0.04155477355125026
2014-06-03,31.25,32.38058114407372,-0.034915406213475
2014-06-04,31.37,32.62058114407372,-0.03833718162623578
2014-06-05,31.61,32.75058114407372,-0.0348262871750632
2014-06-06,31.74,33.020581144073724,-0.038781302439419796
2014-06-09,32.01,33.51058114407372,-0.04477932321203848
2014-06-10,32.5,33.14058114407372,-0.019329206729625237
2014-06-11,32.13,33.00058114407372,-0.0263807822132871
2014-06-12,31.99,33.13058114407372,-0.03442683782435696
2014-06-13,32.12,33.14058114407372,-0.030795511389401953
2014-06-16,32.13,33.82058114407372,-0.04998675619652837
2014-06-17,32.81,33.90058114407372,-0.03216998373682345
2014-06-18,32.89,33.56058114407372,-0.019981213710065227
2014-06-19,32.55,33.47058114407372,-0.02750418763603446
2014-06-20,32.46,33.65058114407372,-0.03538070082582789
2014-06-23,32.64,33.38058114407372,-0.0221859871425637
2014-06-24,32.37,33.38058114407372,-0.030274522175391838
2014-06-25,32.37,33.25058114407372,-0.026483180557301922
2014-06-26,32.24,33.39058114407372,-0.034458254533192734
2014-06-27,32.38,33.42324834943824,-0.03121325427532151
2014-06-30,32.27,33.66324834943824,-0.041387816617569184
2014-07-01,32.51,33.89324834943824,-0.040811914372355096
2014-07-02,32.74,34.06324834943824,-0.038846804505068944
2014-07-03,32.91,33.71324834943824,-0.02382589601312113
2014-07-07,32.56,33.63324834943824,-0.03191033878998384
2014-07-08,32.48,33.61324834943824,-0.033714336015881696
2014-07-09,32.46,33.67324834943824,-0.036030035975382235
2014-07-10,32.52,33.52324834943824,-0.029926943206118328
2014-07-11,32.37,33.88324834943824,-0.04466066340015862
2014-07-14,32.73,33.543248349438244,-0.02424477024306637
2014-07-15,32.39,33.78324834943824,-0.04124080476297376
2014-07-16,32.63,33.36324834943824,-0.021977726561825617
2014-07-17,32.21,33.84324834943824,-0.04825920764385938
2014-07-18,32.69,34.00324834943824,-0.03862126159073076
2014-07-21,32.85,34.02324834943824,-0.0344837252865543
2014-07-22,32.87,33.99324834943824,-0.03304327782657479
2014-07-23,32.84,34.043248349438244,-0.03534469851664712
2014-07-24,32.89,33.973248349438244,-0.031885333374550684
2014-07-25,32.82,34.01324834943824,-0.03508186978142447
2014-07-28,32.86,34.18324834943824,-0.03871043313120315
2014-07-29,33.03,34.293248349438244,-0.036836648910191006
2014-07-30,33.14,34.06324834943824,-0.027103943228405147
2014-07-31,32.91,33.89324834943824,-0.029010153860172472
2014-08-01,32.74,34.39324834943824,-0.04806897948809885
2014-08-04,33.24,33.36324834943824,-0.0036941351797451505
2014-08-05,32.21,33.45324834943824,-0.03716375571220476
2014-08-06,32.3,32.94324834943824,-0.01952595392582812
2014-08-07,31.79,33.473248349438244,-0.05028637591028695
2014-08-08,32.32,33.75324834943824,-0.04246253085333318
2014-08-11,32.6,33.60324834943824,-0.029855695467459475
2014-08-12,32.45,34.02324834943824,-0.04624039225414567
2014-08-13,32.87,34.223248349438244,-0.039541785619554126
2014-08-14,33.07,34.84324834943824,-0.050892165152185975
2014-08-15,33.69,35.08324834943824,-0.039712638224406405
2014-08-18,33.93,35.67324834943824,-0.048867104345592716
2014-08-19,34.52,35.94324834943824,-0.039597098615058335
2014-08-20,34.79,36.043248349438244,-0.03477068263348626
2014-08-21,34.89,36.043248349438244,-0.031996237915560055
2014-08-22,34.89,36.05324834943824,-0.03226473071618152
2014-08-25,34.9,36.28324834943824,-0.0381236083416896
2014-08-26,35.13,36.49324834943824,-0.03735617987153572
2014-08-27,35.34,36.48324834943824,-0.03133625434029752
2014-08-28,35.33,36.59324834943824,-0.034521350424405184
2014-08-29,35.44,36.63324834943824,-0.0325728239564248
2014-09-02,35.48,36.91324834943824,-0.038827478304549023
2014-09-03,35.76,36.66324834943824,-0.024636342661985777
2014-09-04,35.51,37.19324834943824,-0.045256825476058915
2014-09-05,36.04,37.43324834943824,-0.037219541740869166
2014-09-08,36.28,37.33324834943824,-0.028212073580628827
2014-09-09,36.18,37.39324834943824,-0.032445652704479855
2014-09-10,36.24,37.42324834943824,-0.03161800222123157
2014-09-11,36.27,37.33324834943824,-0.028479931333225128
2014-09-12,36.18,37.42324834943824,-0.03322128367450772
2014-09-15,36.27,37.64324834943824,-0.036480601692248205
2014-09-16,36.49,37.80324834943824,-0.03473903452156002
2014-09-17,36.65,37.85324834943824,-0.031787188732934624
2014-09-18,36.7,38.35324834943824,-0.04310582338099278
2014-09-19,37.2,37.77324834943824,-0.015176040570700988
2014-09-22,36.62,37.03324834943824,-0.011158846924226418
2014-09-23,35.88,37.73324834943824,-0.04911446616723181
2014-09-24,36.58,37.45324834943824,-0.023315690572172754
2014-09-25,36.3,37.78324834943824,-0.039256771565018056
2014-09-26,36.63,37.98216124080461,-0.03559990260248713
2014-09-29,36.79,38.14216124080461,-0.035450566953140195
2014-09-30,36.95,37.64216124080461,-0.018387925081578382
2014-10-01,36.45,38.10216124080461,-0.04336135240106187
2014-10-02,36.91,38.86216124080461,-0.050232956132014506
2014-10-03,37.67,38.85216124080461,-0.030427168091823997
2014-10-06,37.66,37.90216124080461,-0.006389114311083355
2014-10-07,36.71,38.742161240804606,-0.05245348157459684
2014-10-08,37.55,38.21216124080461,-0.017328547229554014
2014-10-09,37.02,37.87216124080461,-0.022500993153949267
2014-10-10,36.68,36.76216124080461,-0.002234940439611921
2014-10-13,35.57,37.062161240804606,-0.04026104228270877
2014-10-14,35.87,36.45216124080461,-0.01597055485843013
2014-10-15,35.26,36.26216124080461,-0.027636555751589076
2014-10-16,35.07,36.562161240804606,-0.040811625739982316
2014-10-17,35.37,36.60216124080461,-0.03366361982556876
2014-10-20,35.41,37.28216124080461,-0.050216006221108556
2014-10-21,36.09,37.08216124080461,-0.026755755533279135
2014-10-22,35.89,37.30216124080461,-0.03785735715655669
2014-10-23,36.11,37.77216124080461,-0.04400492813233581
2014-10-24,36.58,37.76216124080461,-0.03130544444387373
2014-10-27,36.57,38.20216124080461,-0.042724316839468646
2014-10-28,37.01,37.812161240804606,-0.02121437163287465
2014-10-29,36.62,38.51216124080461,-0.049131525726990866
2014-10-30,37.32,38.35216124080461,-0.02691272688190638
2014-10-31,37.16,38.91216124080461,-0.04502862819573317
2014-11-03,37.72,40.312161240804606,-0.06430221454315832
2014-11-04,39.12,40.46216124080461,-0.03317077485843967
2014-11-05,39.27,40.90216124080461,-0.039904034195052174
2014-11-06,39.71,41.42216124080461,-0.04133442557115963
2014-11-07,40.23,41.35216124080461,-0.027136701133224306
2014-11-10,40.16,44.91216124080461,-0.10581012156874492
2014-11-11,43.72,43.83216124080461,-0.0025588800011119295
2014-11-12,42.64,44.43216124080461,-0.040334775323932814
2014-11-13,43.24,44.33216124080461,-0.024635867285426882
2014-11-14,43.14,45.42216124080461,-0.050243343303410515
2014-11-17,44.23,45.38216124080461,-0.02538797644940416
2014-11-18,44.19,44.59216124080461,-0.009018653270310817
2014-11-19,43.4,44.34216124080461,-0.0212475263821289
2014-11-20,43.15,45.062161240804606,-0.042433855548701715
2014-11-21,43.87,45.77216124080461,-0.04155716464419179
2014-11-24,44.58,45.10216124080461,-0.011577299766562077
2014-11-25,43.91,45.86216124080461,-0.042565836148771186
2014-11-26,44.67,46.12216124080461,-0.03148510828065598
2014-11-28,44.93,45.562161240804606,-0.01387469829325072
2014-12-01,44.37,45.93216124080461,-0.034010183684037965
2014-12-02,44.74,46.07216124080461,-0.028914667880280742
2014-12-03,44.88,45.19216124080461,-0.006907420053253621
2014-12-04,44.0,45.17216124080461,-0.0259487526965122
2014-12-05,43.98,45.29216124080461,-0.02897104498564884
2014-12-08,44.1,45.01216124080461,-0.020264773244829448
2014-12-09,43.82,43.96216124080461,-0.003233718197472535
2014-12-10,42.77,44.07216124080461,-0.02954611718925615
2014-12-11,42.88,42.96216124080461,-0.0019124093954233645
2014-12-12,41.77,42.93216124080461,-0.02706971201114461
2014-12-15,41.74,42.04216124080461,-0.007187100564928661
2014-12-16,40.85,42.32216124080461,-0.034784642316074255
2014-12-17,41.13,44.34216124080461,-0.07244034009439992
2014-12-18,43.15,44.70216124080461,-0.03472228629938767
2014-12-19,43.51,44.60216124080461,-0.024486733611586597
2014-12-22,43.41,44.16216124080461,-0.017031803237691934
2014-12-23,42.97,45.03216124080461,-0.045793077302628826
2014-12-24,43.84,45.39216124080461,-0.03419447760088845
2014-12-26,44.2,45.20216124080461,-0.022170648776411617
2014-12-29,44.01,44.54216124080461,-0.011947360118599426
2014-12-30,43.35,44.22216124080461,-0.01972226631021934
2014-12-31,43.03,45.066884617299934,-0.04519692529441077
2015-01-02,43.31,44.806884617299936,-0.03340746918883053
2015-01-05,43.05,44.386884617299934,-0.030118910773451302
2015-01-06,42.63,45.26688461729994,-0.058251957023174095
2015-01-07,43.51,45.93688461729994,-0.052830849055575
2015-01-08,44.18,46.00688461729994,-0.0397089399227214
2015-01-09,44.25,45.17688461729993,-0.02051678917551991
2015-01-12,43.42,44.566884617299934,-0.025734009167307503
2015-01-13,42.81,44.78688461729993,-0.0441398108886617
2015-01-14,43.03,44.696884617299936,-0.037293082763418584
2015-01-15,42.94,45.97688461729994,-0.06605242270280398
2015-01-16,44.22,45.316884617299934,-0.024204766646319542
2015-01-20,43.56,46.00688461729994,-0.05318518386223947
2015-01-21,44.25,46.26688461729994,-0.04359240164931677
2015-01-22,44.51,45.876884617299936,-0.029794625958199705
2015-01-23,44.12,45.846884617299935,-0.03766634596254137
2015-01-26,44.09,45.056884617299936,-0.021459198200505236
2015-01-27,43.3,44.86688461729994,-0.03492296446844845
2015-01-28,43.11,45.07688461729993,-0.04363399631537679
2015-01-29,43.32,44.486884617299935,-0.026229856896883286
2015-01-30,42.73,45.136884617299934,-0.053324119236564105
