date,CDW,dcf,Deviation
2013-06-27,18.37,19.62409556313993,-0.06390590379591843
2013-06-28,18.62,19.563890784982934,-0.048246578114587324
2013-07-01,18.34,20.443890784982933,-0.10291048837574246
2013-07-02,19.22,20.303890784982936,-0.05338340303645639
2013-07-03,19.08,20.443890784982933,-0.06671385595469825
2013-07-05,19.22,20.453890784982935,-0.06032548026944817
2013-07-08,19.23,20.723890784982935,-0.0720854399631099
2013-07-09,19.5,20.323890784982936,-0.040538044299652465
2013-07-10,19.1,20.803890784982936,-0.08190250576651126
2013-07-11,19.58,20.733890784982936,-0.05565240007045247
2013-07-12,19.51,20.783890784982937,-0.06129221896717074
2013-07-15,19.56,21.323890784982936,-0.08271899358184365
2013-07-16,20.1,21.593890784982936,-0.06918117720692707
2013-07-17,20.37,22.053890784982936,-0.07635345624045353
2013-07-18,20.83,22.063890784982934,-0.05592353574478093
2013-07-19,20.84,21.563890784982934,-0.033569581306127305
2013-07-22,20.34,21.443890784982933,-0.05147810143465115
2013-07-23,20.22,21.793890784982935,-0.07221706305270759
2013-07-24,20.57,23.203890784982935,-0.11351073875453388
2013-07-25,21.98,22.813890784982934,-0.03655188818260835
2013-07-26,21.59,22.923890784982934,-0.058187800556821045
2013-07-29,21.7,22.823890784982936,-0.04924185782217316
2013-07-30,21.6,22.723890784982935,-0.049458554242201136
2013-07-31,21.5,22.883890784982935,-0.06047445331678836
2013-08-01,21.66,23.653890784982934,-0.08429441072116517
2013-08-02,22.43,24.013890784982934,-0.06595727444439858
2013-08-05,22.79,24.033890784982937,-0.05175569765675048
2013-08-06,22.81,24.173890784982934,-0.056419994493819625
2013-08-07,22.95,24.293890784982935,-0.05531805493312136
2013-08-08,23.07,24.273890784982935,-0.049596119371506875
2013-08-09,23.05,24.383890784982935,-0.05470377130315984
2013-08-12,23.16,24.623890784982937,-0.0594500194045573
2013-08-13,23.4,24.583890784982934,-0.04815717720752788
2013-08-14,23.36,24.223890784982935,-0.035662759242560904
2013-08-15,23.0,24.273890784982935,-0.052479876269816206
2013-08-16,23.05,24.313890784982934,-0.051982251469335106
2013-08-19,23.09,24.333890784982934,-0.051117628330549225
2013-08-20,23.11,24.253890784982936,-0.047163186934575774
2013-08-21,23.03,24.233890784982936,-0.04967798178445837
2013-08-22,23.01,24.493890784982934,-0.06058207730283083
2013-08-23,23.27,24.203890784982935,-0.03858432486244556
2013-08-26,22.98,23.443890784982933,-0.01978727802639657
2013-08-27,22.22,23.203890784982935,-0.04240197448350724
2013-08-28,21.98,23.303890784982936,-0.056809860516341515
2013-08-29,22.08,23.153890784982934,-0.04638057572939047
2013-08-30,21.93,23.753890784982936,-0.07678282271702574
2013-09-03,22.53,24.233890784982936,-0.07031024444654133
2013-09-04,23.01,24.543890784982935,-0.06249582832732603
2013-09-05,23.32,24.463890784982937,-0.0467583343564103
2013-09-06,23.24,24.183890784982935,-0.039029732369162407
2013-09-09,22.96,24.253890784982936,-0.05334776166239119
2013-09-10,23.03,24.643890784982936,-0.06548847335285135
2013-09-11,23.42,24.313890784982934,-0.036764612989667156
2013-09-12,23.09,24.723890784982935,-0.06608550406537728
2013-09-13,23.5,25.093890784982936,-0.06351708464184347
2013-09-16,23.87,24.453890784982935,-0.02387721406449972
2013-09-17,23.23,25.013890784982934,-0.07131600598711696
2013-09-18,23.79,24.683890784982935,-0.036213528603309064
2013-09-19,23.46,24.113890784982935,-0.027116768123962354
2013-09-20,22.89,25.083890784982934,-0.08746214069375391
2013-09-23,23.86,25.523890784982935,-0.06518954335762517
2013-09-24,24.3,25.353890784982934,-0.041567221138585575
2013-09-25,24.13,25.213890784982937,-0.04298784325775251
2013-09-26,23.99,25.203890784982935,-0.04816283308552505
2013-09-27,23.98,24.053890784982936,-0.003071884945493597
2013-09-30,22.83,25.46960466623461,-0.10363744160245913
2013-10-01,23.2,25.049604666234607,-0.07383767891266424
2013-10-02,22.78,25.589604666234607,-0.10979476638581565
2013-10-03,23.32,25.619604666234608,-0.08975956874406321
2013-10-04,23.35,25.319604666234607,-0.07778970849656297
2013-10-07,23.05,25.389604666234607,-0.09214813294615909
2013-10-08,23.12,24.94960466623461,-0.073332010294764
2013-10-09,22.68,25.319604666234607,-0.10425141707503427
2013-10-10,23.05,25.25960466623461,-0.08747582139273391
2013-10-11,22.99,25.049604666234607,-0.08222104475009284
2013-10-14,22.78,24.91960466623461,-0.08586029733985767
2013-10-15,22.65,24.939604666234608,-0.09180597274400559
2013-10-16,22.67,25.049604666234607,-0.09499569745474556
2013-10-17,22.78,25.25960466623461,-0.09816482478639821
2013-10-18,22.99,24.82960466623461,-0.07408916456637182
2013-10-21,22.56,25.069604666234607,-0.10010547432424055
2013-10-22,22.8,24.98960466623461,-0.08762062047316632
2013-10-23,22.72,24.279604666234608,-0.06423517547645807
2013-10-24,22.01,24.41960466623461,-0.09867500719888422
2013-10-25,22.15,24.319604666234607,-0.08921216837241164
2013-10-28,22.05,24.21960466623461,-0.08958051529467492
2013-10-29,21.95,24.369604666234608,-0.09928780952228988
2013-10-30,22.1,24.25960466623461,-0.08902060424918723
2013-10-31,21.99,24.319604666234607,-0.09579122268665152
2013-11-01,22.05,25.209604666234608,-0.12533336829619302
2013-11-04,22.94,25.269604666234606,-0.09218999256238614
2013-11-05,23.0,25.25960466623461,-0.08945526646563473
2013-11-06,22.99,25.249604666234607,-0.08949069484863248
2013-11-07,22.98,25.21960466623461,-0.08880411473035954
2013-11-08,22.95,23.98960466623461,-0.04333563144114061
2013-11-11,21.72,23.359604666234606,-0.07018974377612608
2013-11-12,21.09,23.05960466623461,-0.08541363543489688
2013-11-13,20.79,22.929604666234606,-0.09331188641840471
2013-11-14,20.66,23.849604666234608,-0.1337382615297742
2013-11-15,21.58,23.589604666234607,-0.08519026472330382
2013-11-18,21.32,23.529604666234608,-0.09390742843229438
2013-11-19,21.26,23.999604666234607,-0.11415207476683964
2013-11-20,21.73,24.25960466623461,-0.10427229549026418
2013-11-21,21.99,24.439604666234608,-0.10023094479997652
2013-11-22,22.17,24.569604666234607,-0.09766557902872253
2013-11-25,22.3,24.479604666234607,-0.08903757621711084
2013-11-26,22.21,24.46960466623461,-0.09234332540535961
2013-11-27,22.2,24.569604666234607,-0.0964445581613731
2013-11-29,22.3,24.729604666234607,-0.09824680576280898
2013-12-02,22.46,24.729604666234607,-0.09177682768756457
2013-12-03,22.46,25.16960466623461,-0.1076538428857241
2013-12-04,22.9,24.779604666234608,-0.07585289158369068
2013-12-05,22.51,24.859604666234606,-0.09451496505195589
2013-12-06,22.59,24.889604666234607,-0.09239217324147642
2013-12-09,22.62,24.75960466623461,-0.08641513849178895
2013-12-10,22.49,24.619604666234608,-0.08650035998162586
2013-12-11,22.35,24.819604666234607,-0.09950217577777687
2013-12-12,22.55,24.519604666234606,-0.0803277496943865
2013-12-13,22.25,24.71960466623461,-0.09990469910742261
2013-12-16,22.45,24.41960466623461,-0.08065669748364168
2013-12-17,22.15,24.659604666234607,-0.10176986615162198
2013-12-18,22.39,24.32960466623461,-0.07972199683649006
2013-12-19,22.06,24.639604666234607,-0.10469342756012734
2013-12-20,22.37,24.55960466623461,-0.08915471954827314
2013-12-23,22.29,24.889604666234607,-0.10444539803242625
2013-12-24,22.62,25.16960466623461,-0.10129696910396613
2013-12-26,22.9,25.269604666234606,-0.0937729219563489
2013-12-27,23.0,25.48960466623461,-0.09767137226465195
2013-12-30,23.22,25.62960466623461,-0.09401645860769414
2013-12-31,23.36,24.565255198487712,-0.04906341044492424
2014-01-02,23.38,24.555255198487714,-0.04786165686276789
2014-01-03,23.37,24.935255198487713,-0.06277277637738565
2014-01-06,23.75,25.165255198487714,-0.056238460024548576
2014-01-07,23.98,25.165255198487714,-0.04709887458478623
2014-01-08,23.98,25.685255198487713,-0.0663904323827047
2014-01-09,24.5,26.065255198487712,-0.06005140508190865
2014-01-10,24.88,25.875255198487714,-0.038463589667161346
2014-01-13,24.69,25.665255198487714,-0.03799904543887711
2014-01-14,24.48,25.645255198487714,-0.04543745770782692
2014-01-15,24.46,25.655255198487712,-0.04658909799338762
2014-01-16,24.47,25.625255198487714,-0.045082680720225365
2014-01-17,24.44,25.985255198487714,-0.059466616228484925
2014-01-21,24.8,25.685255198487713,-0.03446550137994475
2014-01-22,24.5,25.53525519848771,-0.04054219119568547
2014-01-23,24.35,24.805255198487714,-0.01835317535920644
2014-01-24,23.62,24.485255198487714,-0.035337806017278206
2014-01-27,23.3,24.885255198487712,-0.06370258957939268
2014-01-28,23.7,24.165255198487714,-0.01925306373411817
2014-01-29,22.98,24.755255198487713,-0.07171225601407505
2014-01-30,23.57,24.85525519848771,-0.05170959574641221
2014-01-31,23.67,24.26525519848771,-0.024531174043651016
2014-02-03,23.08,24.555255198487714,-0.06007900087222762
2014-02-04,23.37,24.485255198487714,-0.04554803245655348
2014-02-05,23.3,24.58525519848771,-0.05227748046995129
2014-02-06,23.4,24.735255198487714,-0.0539818646613095
2014-02-07,23.55,24.325255198487714,-0.0318703829481678
2014-02-10,23.14,24.26525519848771,-0.046373103817916594
2014-02-11,23.08,24.85525519848771,-0.07142373652215517
2014-02-12,23.67,26.025255198487713,-0.09049883202008224
2014-02-13,24.84,25.495255198487712,-0.0257010645073511
2014-02-14,24.31,25.845255198487713,-0.05940182005157946
2014-02-18,24.66,25.885255198487712,-0.047334097697414035
2014-02-19,24.7,25.94525519848771,-0.04799548853773827
2014-02-20,24.76,25.83525519848771,-0.04161968558958351
2014-02-21,24.65,25.825255198487714,-0.04550798005498646
2014-02-24,24.64,25.475255198487712,-0.03278692173954334
2014-02-25,24.29,25.915255198487714,-0.06271422704656815
2014-02-26,24.73,26.725255198487712,-0.07465804100537143
2014-02-27,25.54,27.35525519848771,-0.06635855470242757
2014-02-28,26.17,27.115255198487713,-0.03486064178884918
2014-03-03,25.93,27.325255198487714,-0.0510610125450881
2014-03-04,26.14,27.885255198487712,-0.06258702622819678
2014-03-05,26.7,27.985255198487714,-0.045926156090839165
2014-03-06,26.8,26.935255198487713,-0.00502149311343103
2014-03-07,25.75,26.865255198487713,-0.04151292032210041
2014-03-10,25.68,26.775255198487713,-0.04090549988668546
2014-03-11,25.59,26.575255198487714,-0.03707415756232435
2014-03-12,25.39,26.03525519848771,-0.024783901427829713
2014-03-13,24.85,25.975255198487712,-0.043320275003620456
2014-03-14,24.79,26.655255198487712,-0.06997701521137711
2014-03-17,25.47,26.625255198487714,-0.04338945072546507
2014-03-18,25.44,26.685255198487713,-0.04666454149399635
2014-03-19,25.5,26.575255198487714,-0.04046076662130804
2014-03-20,25.39,26.505255198487713,-0.04207675761414076
2014-03-21,25.32,26.475255198487712,-0.04363528093786617
2014-03-24,25.29,27.435255198487713,-0.07819337501937884
2014-03-25,26.25,27.505255198487713,-0.04563692245097695
2014-03-26,26.32,27.545255198487713,-0.044481533739973544
2014-03-27,26.36,27.895255198487714,-0.055036427792599873
2014-03-28,26.71,28.625255198487714,-0.06690788205056408
2014-03-31,27.44,30.210034822983168,-0.09169253988663995
2014-04-01,28.43,30.38003482298317,-0.06418803778025706
2014-04-02,28.6,29.840034822983167,-0.04155607828004526
2014-04-03,28.06,29.750034822983167,-0.056807826714795784
2014-04-04,27.97,29.340034822983167,-0.04669506465309192
2014-04-07,27.56,29.15003482298317,-0.05454658399685741
2014-04-08,27.37,30.04003482298317,-0.08888254753088254
2014-04-09,28.26,29.710034822983168,-0.04880623101328185
2014-04-10,27.93,29.17003482298317,-0.042510570539536774
2014-04-11,27.39,29.33003482298317,-0.06614498873567476
2014-04-14,27.55,29.60003482298317,-0.06925785173034338
2014-04-15,27.82,30.13003482298317,-0.07666884013094721
2014-04-16,28.35,30.22003482298317,-0.06188063097667096
2014-04-17,28.44,30.19003482298317,-0.057967300575979985
2014-04-21,28.41,30.44003482298317,-0.06668963536961625
2014-04-22,28.66,30.340034822983167,-0.055373529819105816
2014-04-23,28.56,30.18003482298317,-0.053679024311445
2014-04-24,28.4,29.62003482298317,-0.04118951345852251
2014-04-25,27.84,29.74003482298317,-0.06388811695387853
2014-04-28,27.96,29.67003482298317,-0.05763507974242521
2014-04-29,27.89,29.97003482298317,-0.06940381735519541
2014-04-30,28.19,29.99003482298317,-0.06002109812835876
2014-05-01,28.21,30.12003482298317,-0.06341409743410087
2014-05-02,28.34,30.320034822983168,-0.06530450359121165
2014-05-05,28.54,29.92003482298317,-0.046124104839713964
2014-05-06,28.14,29.53003482298317,-0.047071899214331636
2014-05-07,27.75,30.460034822983168,-0.08897018137807089
2014-05-08,28.68,31.08003482298317,-0.07722111112978491
2014-05-09,29.3,31.800034822983168,-0.07861736117270823
2014-05-12,30.02,31.67003482298317,-0.052100821240200434
2014-05-13,29.89,31.43003482298317,-0.048998826493727665
2014-05-14,29.65,31.49003482298317,-0.058432289240919255
2014-05-15,29.71,31.62003482298317,-0.06040584185552034
2014-05-16,29.84,31.20003482298317,-0.04359081105836826
2014-05-19,29.42,31.02003482298317,-0.05158069074112326
2014-05-20,29.24,31.42003482298317,-0.06938359028770125
2014-05-21,29.64,29.890034822983168,-0.008365156630426807
2014-05-22,28.11,30.230034822983168,-0.07013008206564675
2014-05-23,28.45,30.60003482298317,-0.07026249595534173
2014-05-27,28.82,30.77003482298317,-0.06337447566119181
2014-05-28,28.99,30.90003482298317,-0.061813355030995165
2014-05-29,29.12,31.19003482298317,-0.06636846783697115
2014-05-30,29.41,31.27003482298317,-0.05948297894494392
2014-06-02,29.49,31.35003482298317,-0.059331188417677705
2014-06-03,29.57,31.550034822983168,-0.06275856220420961
2014-06-04,29.77,31.76003482298317,-0.06265845847067775
2014-06-05,29.98,31.85003482298317,-0.05871374500456561
2014-06-06,30.07,32.06003482298317,-0.06207213541628953
2014-06-09,30.28,32.24003482298317,-0.06079505911655858
2014-06-10,30.46,32.24003482298317,-0.055211938596115395
2014-06-11,30.46,32.080034822983166,-0.050499783803929055
2014-06-12,30.3,32.28003482298317,-0.06133930257018794
2014-06-13,30.5,32.50003482298317,-0.06153946707677971
2014-06-16,30.72,33.11003482298317,-0.07218460614013422
2014-06-17,31.33,33.10003482298317,-0.05347531603665079
2014-06-18,31.32,33.53003482298317,-0.06591209447442326
2014-06-19,31.75,33.88003482298317,-0.06286991244584617
2014-06-20,32.1,33.76003482298317,-0.049171596880375645
2014-06-23,31.98,33.540034822983166,-0.046512617867473405
2014-06-24,31.76,34.00003482298317,-0.06588330966852296
2014-06-25,32.22,33.830034822983166,-0.04759187601809245
2014-06-26,32.05,33.46003482298317,-0.04214086537694339
2014-06-27,31.68,33.66003482298317,-0.05882450310571863
2014-06-30,31.88,33.36942028985507,-0.04463428722817475
2014-07-01,32.05,33.669420289855076,-0.048097658822567446
2014-07-02,32.35,33.819420289855074,-0.04344900880207758
2014-07-03,32.5,32.87942028985507,-0.011539749986776315
2014-07-07,31.56,33.01942028985507,-0.044198846528612945
2014-07-08,31.7,33.32942028985507,-0.048888347762563455
2014-07-09,32.01,33.209420289855075,-0.036116869231272886
2014-07-10,31.89,32.79942028985507,-0.027726718393750294
2014-07-11,31.48,32.819420289855074,-0.04081182050217713
2014-07-14,31.5,32.489420289855076,-0.030453614777608884
2014-07-15,31.17,32.669420289855076,-0.045896752270216834
2014-07-16,31.35,32.529420289855075,-0.03625703376653466
2014-07-17,31.21,32.599420289855075,-0.04262101219902559
2014-07-18,31.28,32.429420289855074,-0.035443750754146075
2014-07-21,31.11,32.489420289855076,-0.04245752240417178
2014-07-22,31.17,32.499420289855074,-0.04090596933724566
2014-07-23,31.18,32.65942028985507,-0.04529842467273126
2014-07-24,31.34,32.32942028985507,-0.030604331317550804
2014-07-25,31.01,32.319420289855074,-0.040514968341375024
2014-07-28,31.0,32.43942028985507,-0.04437256513813925
2014-07-29,31.12,32.599420289855075,-0.04538179748906357
2014-07-30,31.28,32.209420289855075,-0.028855542306913562
2014-07-31,30.89,32.29942028985507,-0.04363608625811022
2014-08-01,30.98,32.05942028985507,-0.033669363952804954
2014-08-04,30.74,32.33942028985507,-0.04945729625081785
2014-08-05,31.02,32.429420289855074,-0.043461162033043954
2014-08-06,31.11,31.95942028985507,-0.026578088155269297
