date,WU,dcf,Deviation
2007-01-31,22.34,25.415645515856145,-0.12101386580708062
2007-02-01,23.55,24.885645515856144,-0.05367132289195087
2007-02-02,23.02,24.71564551585615,-0.06860615939682091
2007-02-05,22.85,24.39564551585615,-0.06335743462297572
2007-02-06,22.53,24.41564551585615,-0.077231032643866
2007-02-07,22.55,23.965645515856142,-0.059069784492953525
2007-02-08,22.1,23.66564551585615,-0.06615689036697325
2007-02-09,21.8,23.83564551585614,-0.08540341458350564
2007-02-12,21.97,23.825645515856145,-0.07788437524688263
2007-02-13,21.96,24.185645515856148,-0.09202340761990457
2007-02-14,22.32,24.345645515856145,-0.08320360676149896
2007-02-15,22.48,24.015645515856146,-0.06394354525437373
2007-02-16,22.15,24.02564551585614,-0.07806847539718664
2007-02-20,22.16,24.00564551585614,-0.07688381112838893
2007-02-21,22.14,23.66564551585615,-0.06446667659388183
2007-02-22,21.8,23.75564551585614,-0.0823234003281792
2007-02-23,21.89,24.23564551585614,-0.09678494077335409
2007-02-26,22.37,23.515645515856146,-0.04871843790482633
2007-02-27,21.65,23.535645515856146,-0.08011870822008149
2007-02-28,21.67,23.27564551585614,-0.06898393063953134
2007-03-01,21.41,22.945645515856143,-0.0669253569177195
2007-03-02,21.08,23.055645515856146,-0.0856903145261072
2007-03-05,21.19,23.73564551585614,-0.10724989611744795
2007-03-06,21.87,23.225645515856147,-0.058368475267163045
2007-03-07,21.36,23.27564551585614,-0.08230257307154554
2007-03-08,21.41,23.00564551585614,-0.06935886735959562
2007-03-09,21.14,23.41564551585615,-0.09718482944726725
2007-03-12,21.55,23.035645515856146,-0.06449333120851897
2007-03-13,21.17,23.135645515856144,-0.08496177530507965
2007-03-14,21.27,23.685645515856148,-0.10198774250163523
2007-03-15,21.82,23.475645515856147,-0.0705260911670299
2007-03-16,21.61,23.695645515856143,-0.08801809237315417
2007-03-19,21.83,23.37564551585615,-0.06612204633269747
2007-03-20,21.51,23.715645515856142,-0.09300381532442192
2007-03-21,21.85,23.54564551585614,-0.0720152486248149
2007-03-22,21.68,24.205645515856148,-0.10434117587162461
2007-03-23,22.34,24.495645515856143,-0.0880011720638586
2007-03-26,22.63,24.48564551585615,-0.0757850355488685
2007-03-27,22.62,24.31564551585614,-0.06973475225037373
2007-03-28,22.45,24.075645515856145,-0.06752240619199601
2007-03-29,22.21,23.81564551585614,-0.06741977725470938
2007-03-30,21.95,24.17361430395913,-0.09198518169436287
2007-04-02,22.18,24.47361430395913,-0.09371784140555361
2007-04-03,22.48,24.593614303959132,-0.08594158946450081
2007-04-04,22.6,24.86361430395913,-0.09104124107968836
2007-04-05,22.87,25.01361430395913,-0.08569790346610728
2007-04-09,23.02,25.163614303959132,-0.0851870593018057
2007-04-10,23.17,25.123614303959133,-0.07776008182275229
2007-04-11,23.13,24.81361430395913,-0.06785042611428449
2007-04-12,22.82,24.47361430395913,-0.06756722907460477
2007-04-13,22.48,24.54361430395913,-0.08407947902058788
2007-04-16,22.55,24.873614303959133,-0.09341683422297353
2007-04-17,22.88,24.83361430395913,-0.07866814230289765
2007-04-18,22.84,25.15361430395913,-0.09197939810959777
2007-04-19,23.16,25.253614303959132,-0.08290355110202607
2007-04-20,23.26,24.843614303959132,-0.06374331385859433
2007-04-23,22.85,24.92361430395913,-0.08319878002725045
2007-04-24,22.93,23.58361430395913,-0.02771476396853234
2007-04-25,21.59,23.683614303959132,-0.08839927373792555
2007-04-26,21.69,23.70361430395913,-0.08494967384036467
2007-04-27,21.71,23.04361430395913,-0.057873486614033576
2007-04-30,21.05,22.86361430395913,-0.0793231673631356
2007-05-01,20.87,22.933614303959132,-0.08998207943188785
2007-05-02,20.94,23.503614303959132,-0.10907319490548717
2007-05-03,21.51,23.53361430395913,-0.08598824973598251
2007-05-04,21.54,23.63361430395913,-0.08858629395540263
2007-05-07,21.64,23.33361430395913,-0.07258259615921425
2007-05-08,21.34,23.47361430395913,-0.09089415359437292
2007-05-09,21.48,23.15361430395913,-0.07228306915663496
2007-05-10,21.16,23.47361430395913,-0.09856233786583557
2007-05-11,21.48,23.20361430395913,-0.07428214765942898
2007-05-14,21.21,23.11361430395913,-0.0823590062084345
2007-05-15,21.12,23.373614303959133,-0.09641702282977282
2007-05-16,21.38,23.22361430395913,-0.07938533080291621
2007-05-17,21.23,23.63361430395913,-0.10170320430237678
2007-05-18,21.64,23.753614303959132,-0.08898074528417532
2007-05-21,21.76,23.61361430395913,-0.07849769544378249
2007-05-22,21.62,24.08361430395913,-0.10229421019892904
2007-05-23,22.09,23.63361430395913,-0.06531435624302895
2007-05-24,21.64,24.273614303959132,-0.10849699888036768
2007-05-25,22.28,23.88361430395913,-0.06714286554582749
2007-05-29,21.89,24.29361430395913,-0.0989401689631425
2007-05-30,22.3,24.44361430395913,-0.08769629062637962
2007-05-31,22.45,24.483614303959133,-0.0830602164660913
2007-06-01,22.49,24.17361430395913,-0.0696467761415136
2007-06-04,22.18,24.15361430395913,-0.08171093067573021
2007-06-05,22.16,24.163614303959132,-0.0829186511072082
2007-06-06,22.17,23.81361430395913,-0.06901994308717219
2007-06-07,21.82,24.15361430395913,-0.0966155323419492
2007-06-08,22.16,24.74361430395913,-0.10441539672503453
2007-06-11,22.75,24.413614303959132,-0.06814289286487774
2007-06-12,22.42,24.893614303959133,-0.09936742305699342
2007-06-13,22.9,25.053614303959133,-0.08596022425470196
2007-06-14,23.06,24.88361430395913,-0.0732857486731332
2007-06-15,22.89,24.683614303959132,-0.07266416829691935
2007-06-18,22.69,24.44361430395913,-0.07174120333240142
2007-06-19,22.45,23.20361430395913,-0.03247831540755042
2007-06-20,21.21,23.03361430395913,-0.07917186942067
2007-06-21,21.04,22.963614303959133,-0.0837679242691115
2007-06-22,20.97,22.70361430395913,-0.07635851634674828
2007-06-25,20.71,22.44361430395913,-0.07724309821405695
2007-06-26,20.45,22.733614303959133,-0.10045100059436807
2007-06-27,20.74,22.51361430395913,-0.07877963440313684
2007-06-28,20.52,22.823614303959133,-0.1009311791410501
2007-06-29,20.83,22.763969270166452,-0.08495747148547761
2007-07-02,20.86,22.633969270166453,-0.07837641065037149
2007-07-03,20.73,22.393969270166455,-0.07430434730404034
2007-07-05,20.49,22.21396927016645,-0.07760743922887114
2007-07-06,20.31,22.023969270166454,-0.07782290508769407
2007-07-09,20.12,22.583969270166453,-0.10910257805838275
2007-07-10,20.68,22.643969270166455,-0.08673255323456008
2007-07-11,20.74,22.813969270166453,-0.0909078663868702
2007-07-12,20.91,22.563969270166453,-0.07330134385324183
2007-07-13,20.66,22.543969270166453,-0.08356865854406581
2007-07-16,20.64,22.393969270166455,-0.07832328646190989
2007-07-17,20.49,22.243969270166453,-0.07885145177389152
2007-07-18,20.34,22.403969270166453,-0.09212516073724819
2007-07-19,20.5,22.573969270166454,-0.09187437288254807
2007-07-20,20.67,22.603969270166452,-0.08555883469187753
2007-07-23,20.7,23.343969270166454,-0.11326134127264476
2007-07-24,21.44,23.333969270166453,-0.08116789939326685
2007-07-25,21.43,22.783969270166452,-0.059426399944251695
2007-07-26,20.88,22.093969270166454,-0.05494573000088676
2007-07-27,20.19,22.153969270166453,-0.08865089800459469
2007-07-30,20.25,21.853969270166452,-0.0733948716746885
2007-07-31,19.95,21.683969270166454,-0.07996549195225566
2007-08-01,19.78,21.683969270166454,-0.08780538500328894
2007-08-02,19.78,21.413969270166454,-0.076303895347551
2007-08-03,19.51,22.043969270166453,-0.11495068057438451
2007-08-06,20.14,22.12396927016645,-0.08967510512870658
2007-08-07,20.22,22.423969270166452,-0.09828631334679372
2007-08-08,20.52,21.843969270166454,-0.06061028807501001
2007-08-09,19.94,21.543969270166453,-0.0744509635180175
2007-08-10,19.64,21.403969270166453,-0.08241318457811142
2007-08-13,19.5,20.903969270166453,-0.06716280779125317
2007-08-14,19.0,20.823969270166454,-0.08758989443859633
2007-08-15,18.92,20.263969270166452,-0.0663231004867888
2007-08-16,18.36,20.633969270166453,-0.11020513020993317
2007-08-17,18.73,20.433969270166454,-0.08338904926583424
2007-08-20,18.53,20.89396927016645,-0.11314122460885656
2007-08-21,18.99,21.433969270166454,-0.11402317691889996
2007-08-22,19.53,21.513969270166452,-0.09221772352894608
2007-08-23,19.61,21.753969270166454,-0.09855531390800987
2007-08-24,19.85,21.333969270166453,-0.06955898601774224
2007-08-27,19.43,20.80396927016645,-0.0660436117898312
2007-08-28,18.9,21.043969270166453,-0.10188046003307516
2007-08-29,19.14,20.663969270166454,-0.07375007435607639
2007-08-30,18.76,20.73396927016645,-0.09520460093508198
2007-08-31,18.83,22.003969270166454,-0.1442453055262991
2007-09-04,20.1,21.773969270166454,-0.07687938057577937
2007-09-05,19.87,21.80396927016645,-0.08869803686673816
2007-09-06,19.9,21.283969270166452,-0.06502402125276274
2007-09-07,19.38,21.223969270166453,-0.08688145213056053
2007-09-10,19.32,21.693969270166452,-0.10942991762374876
2007-09-11,19.79,21.833969270166453,-0.09361418644842079
2007-09-12,19.93,22.003969270166454,-0.09425432496755914
2007-09-13,20.1,22.033969270166452,-0.08777216880233218
2007-09-14,20.13,21.673969270166452,-0.07123611051214696
2007-09-17,19.77,22.083969270166453,-0.10478049674215162
2007-09-18,20.18,21.933969270166454,-0.07996588526966342
2007-09-19,20.03,21.543969270166453,-0.07027346034432747
2007-09-20,19.64,22.323969270166454,-0.12022813853956005
2007-09-21,20.42,23.063969270166453,-0.11463635071637301
2007-09-24,21.16,22.96396927016645,-0.07855650950160742
2007-09-25,21.06,23.343969270166454,-0.09783979938173426
2007-09-26,21.44,23.393969270166455,-0.08352448648627941
2007-09-27,21.49,22.87396927016645,-0.06050411512843579
2007-09-28,20.97,23.23077319587629,-0.09731803486754376
2007-10-01,21.08,23.16077319587629,-0.0898404029208647
2007-10-02,21.01,23.110773195876288,-0.09090016928776457
2007-10-03,20.96,23.07077319587629,-0.09149122042661195
2007-10-04,20.92,23.03077319587629,-0.09165012298650166
2007-10-05,20.88,22.87077319587629,-0.08704442035371307
2007-10-08,20.72,23.060773195876287,-0.10150454089262118
2007-10-09,20.91,22.49077319587629,-0.0702854091368511
2007-10-10,20.34,22.23077319587629,-0.08505206630541395
2007-10-11,20.08,22.28077319587629,-0.09877454325883128
2007-10-12,20.13,21.84077319587629,-0.07832933296515798
2007-10-15,19.69,21.58077319587629,-0.08761378374698747
2007-10-16,19.43,21.460773195876286,-0.0946272148417514
2007-10-17,19.31,21.230773195876285,-0.09047118435843704
2007-10-18,19.08,20.58077319587629,-0.07292112796699968
2007-10-19,18.43,21.130773195876287,-0.12781232238124385
2007-10-22,18.98,22.44077319587629,-0.1542180906900409
2007-10-23,20.29,23.540773195876287,-0.13809118200271076
2007-10-24,21.39,23.840773195876288,-0.1027975550851763
2007-10-25,21.69,23.970773195876287,-0.09514808626484561
2007-10-26,21.82,24.23077319587629,-0.09949221085056281
2007-10-29,22.08,24.39077319587629,-0.09473964508295984
2007-10-30,22.24,24.19077319587629,-0.08064120894692328
2007-10-31,22.04,23.930773195876288,-0.07901011724109708
2007-11-01,21.78,24.28077319587629,-0.10299396875471023
2007-11-02,22.13,24.250773195876288,-0.08745177643395363
2007-11-05,22.1,24.430773195876288,-0.09540316948583938
2007-11-06,22.28,24.840773195876288,-0.10308749955904717
2007-11-07,22.69,24.78077319587629,-0.08437078130492748
2007-11-08,22.63,24.15077319587629,-0.06296995891361201
2007-11-09,22.0,24.560773195876287,-0.10426272721358121
2007-11-12,22.41,25.200773195876288,-0.1107415702758261
2007-11-13,23.05,24.880773195876287,-0.07358184496371345
2007-11-14,22.73,24.14077319587629,-0.05843943706481103
2007-11-15,21.99,24.790773195876287,-0.11297643577902494
2007-11-16,22.64,24.17077319587629,-0.06333157749945084
2007-11-19,22.02,23.680773195876288,-0.07013171327385082
2007-11-20,21.53,23.250773195876288,-0.07400928912684412
2007-11-21,21.1,23.83077319587629,-0.11459020542182097
2007-11-23,21.68,22.67077319587629,-0.04370266454152116
2007-11-26,20.52,23.73077319587629,-0.13529998240572405
2007-11-27,21.58,24.65077319587629,-0.12457107010298507
2007-11-28,22.5,24.65077319587629,-0.08724972554759791
2007-11-29,22.5,24.750773195876288,-0.09093749023773079
2007-11-30,22.6,25.270773195876288,-0.10568624771291546
2007-12-03,23.12,25.08077319587629,-0.07817833926262985
2007-12-04,22.93,25.110773195876288,-0.08684611894923322
2007-12-05,22.96,24.94077319587629,-0.0794190773605924
2007-12-06,22.79,24.860773195876288,-0.08329480260170563
2007-12-07,22.71,25.83077319587629,-0.12081609683966021
2007-12-10,23.68,25.250773195876288,-0.062206934563604266
2007-12-11,23.1,25.42077319587629,-0.09129435906586669
2007-12-12,23.27,25.540773195876287,-0.08890777027231567
2007-12-13,23.39,25.810773195876287,-0.09378925526582238
2007-12-14,23.66,25.12077319587629,-0.05815000933634018
2007-12-17,22.97,25.110773195876288,-0.08525317715934966
2007-12-18,22.96,25.680773195876288,-0.1059459220765665
2007-12-19,23.53,25.770773195876288,-0.08695017331629162
2007-12-20,23.62,26.250773195876288,-0.1002169793722325
2007-12-21,24.1,26.48077319587629,-0.08990572813965392
2007-12-24,24.33,26.87077319587629,-0.09455526930152536
2007-12-26,24.72,26.14077319587629,-0.0543508482029299
2007-12-27,23.99,26.10077319587629,-0.08087014051406627
2007-12-28,23.95,26.430773195876288,-0.09385927447114328
2007-12-31,24.28,25.35253886010363,-0.042304988309925906
2008-01-02,23.03,25.572538860103627,-0.09942457704386587
2008-01-03,23.25,24.26253886010363,-0.04173260127235112
2008-01-04,21.94,24.182538860103627,-0.09273380570488265
2008-01-07,21.86,23.692538860103628,-0.0773466647421851
2008-01-08,21.37,24.67253886010363,-0.13385484480658572
2008-01-09,22.35,24.622538860103628,-0.09229506644360974
2008-01-10,22.3,23.662538860103627,-0.05758210765798022
2008-01-11,21.34,24.002538860103627,-0.11092738462468354
2008-01-14,21.68,23.742538860103625,-0.08687103229593807
2008-01-15,21.42,24.192538860103628,-0.11460305493921819
2008-01-16,21.87,23.542538860103626,-0.0710432664056464
2008-01-17,21.22,23.362538860103626,-0.09170830588804102
2008-01-18,21.04,22.332538860103625,-0.05787693321392606
2008-01-22,20.01,22.072538860103627,-0.09344366197183096
2008-01-23,19.75,23.132538860103626,-0.1462242808954033
2008-01-24,20.81,22.792538860103626,-0.08698192299998186
2008-01-25,20.47,23.35253886010363,-0.12343578046789039
2008-01-28,21.03,23.242538860103625,-0.0951935102021707
2008-01-29,20.92,23.182538860103627,-0.09759668144015832
2008-01-30,20.86,24.722538860103626,-0.15623552588835676
2008-01-31,22.4,25.362538860103626,-0.1168076617425643
2008-02-01,23.04,24.912538860103627,-0.07516451336489105
2008-02-04,22.59,24.132538860103626,-0.06391946032059559
2008-02-05,21.81,24.35253886010363,-0.10440549442132419
2008-02-06,22.03,24.10253886010363,-0.08598840446365807
2008-02-07,21.78,23.992538860103625,-0.09221778791334079
2008-02-08,21.67,24.282538860103628,-0.10758919712452497
2008-02-11,21.96,23.862538860103626,-0.0797291047384957
2008-02-12,21.54,24.152538860103625,-0.10816829134344752
2008-02-13,21.83,23.412538860103627,-0.06759364584762617
2008-02-14,21.09,23.692538860103628,-0.10984634764010448
2008-02-15,21.37,23.722538860103626,-0.09916893271740423
2008-02-19,21.4,23.612538860103626,-0.09370186210014009
2008-02-20,21.29,23.312538860103626,-0.08675755447489841
2008-02-21,20.99,23.76253886010363,-0.11667687852827102
2008-02-22,21.44,24.17253886010363,-0.1130431054808908
2008-02-25,21.85,23.912538860103627,-0.08625344519752465
2008-02-26,21.59,23.952538860103626,-0.09863417293265608
2008-02-27,21.63,23.612538860103626,-0.08396127463673031
2008-02-28,21.29,23.122538860103628,-0.07925335843052905
2008-02-29,20.8,23.442538860103628,-0.11272408999184425
2008-03-03,21.12,23.892538860103627,-0.11604203623304687
2008-03-04,21.57,24.51253886010363,-0.12004219052531018
2008-03-05,22.19,24.082538860103625,-0.07858552086627801
2008-03-06,21.76,23.60253886010363,-0.07806528234206822
2008-03-07,21.28,23.292538860103626,-0.08640272630609536
2008-03-10,20.97,24.10253886010363,-0.12996717392659607
2008-03-11,21.78,23.462538860103628,-0.0717117133033145
2008-03-12,21.14,23.402538860103625,-0.09667920534727859
2008-03-13,21.08,22.942538860103628,-0.08118277020083975
2008-03-14,20.62,22.732538860103627,-0.09293017700769024
2008-03-17,20.41,24.022538860103626,-0.1503812266114508
2008-03-18,21.7,24.26253886010363,-0.1056170945208611
2008-03-19,21.94,24.272538860103626,-0.09609785253810355
2008-03-20,21.95,24.392538860103627,-0.10013467126616482
2008-03-24,22.07,24.122538860103628,-0.0850880113410587
2008-03-25,21.8,23.502538860103627,-0.0724406358920544
2008-03-26,21.18,23.212538860103628,-0.08756210909772733
2008-03-27,20.89,23.302538860103628,-0.10353115918343747
2008-03-28,20.98,23.592538860103627,-0.1107358082822355
2008-03-31,21.27,24.006613756613756,-0.11399415945782132
2008-04-01,21.5,23.906613756613755,-0.10066727898458505
2008-04-02,21.4,23.546613756613755,-0.09116443573593747
2008-04-03,21.04,23.276613756613756,-0.0960884508374098
2008-04-04,20.77,23.566613756613755,-0.11866845977517293
2008-04-07,21.06,23.506613756613756,-0.10408193123628384
2008-04-08,21.0,23.326613756613757,-0.09974074166483315
2008-04-09,20.82,23.096613756613756,-0.09856915739268679
2008-04-10,20.59,22.786613756613757,-0.09639930619248749
2008-04-11,20.28,22.526613756613756,-0.09973153448126015
2008-04-14,20.02,23.046613756613755,-0.13132574653164397
2008-04-15,20.54,23.616613756613756,-0.13027328084883294
2008-04-16,21.11,23.636613756613755,-0.10689406624105724
2008-04-17,21.13,23.066613756613755,-0.08395743636442876
2008-04-18,20.56,23.666613756613756,-0.13126566346001223
2008-04-21,21.16,24.506613756613756,-0.13655961569601116
2008-04-22,22.0,25.006613756613756,-0.12023274266067174
2008-04-23,22.5,25.766613756613758,-0.12677699085605632
2008-04-24,23.26,25.566613756613755,-0.09021975997963605
2008-04-25,23.06,25.736613756613757,-0.10400023025274352
2008-04-28,23.23,25.516613756613758,-0.08961274322777568
2008-04-29,23.01,25.506613756613756,-0.09788103510864488
2008-04-30,23.0,26.146613756613757,-0.12034498179779873
2008-05-01,23.64,25.856613756613758,-0.0857271480897911
2008-05-02,23.35,25.806613756613757,-0.09519318496345419
2008-05-05,23.3,25.606613756613758,-0.09007882801442257
2008-05-06,23.1,25.24661375661376,-0.08502580889888323
2008-05-07,22.74,25.726613756613755,-0.11609043401003227
2008-05-08,23.22,25.476613756613755,-0.08857589074324834
2008-05-09,22.97,25.606613756613758,-0.10296612358331703
2008-05-12,23.1,26.406613756613755,-0.1252191510464148
2008-05-13,23.9,26.096613756613756,-0.08417236723124899
2008-05-14,23.59,25.906613756613755,-0.08942171209166005
2008-05-15,23.4,25.926613756613758,-0.09745251656588716
2008-05-16,23.42,26.266613756613758,-0.10837383847763771
2008-05-19,23.76,26.126613756613757,-0.09058249104381788
2008-05-20,23.62,25.806613756613757,-0.0847307506996483
2008-05-21,23.3,25.756613756613756,-0.09537797863599007
2008-05-22,23.25,25.226613756613755,-0.07835430373985641
2008-05-23,22.72,25.646613756613757,-0.11411306710458191
2008-05-27,23.14,25.856613756613758,-0.10506456035523548
2008-05-28,23.35,25.406613756613755,-0.08094796797067783
2008-05-29,22.9,26.146613756613757,-0.12416956883346053
2008-05-30,23.64,25.826613756613757,-0.08466513563179767
2008-06-02,23.32,26.456613756613756,-0.11855688658680474
2008-06-03,23.95,25.856613756613758,-0.07373795248521564
2008-06-04,23.35,26.276613756613756,-0.11137712734682692
2008-06-05,23.77,25.436613756613756,-0.06552026824641399
2008-06-06,22.93,25.636613756613755,-0.10557610230077674
2008-06-09,23.13,26.216613756613757,-0.11773502807299385
2008-06-10,23.71,25.696613756613758,-0.07731033261541886
2008-06-11,23.19,26.266613756613758,-0.11713020129361307
2008-06-12,23.76,26.536613756613757,-0.10463331086927907
2008-06-13,24.03,26.026613756613756,-0.07671431156142561
2008-06-16,23.52,25.646613756613757,-0.08291986524206707
2008-06-17,23.14,25.406613756613755,-0.08921353228443196
2008-06-18,22.9,25.666613756613756,-0.10779036856394264
2008-06-19,23.16,27.606613756613758,-0.16107059691623626
2008-06-20,25.1,28.396613756613757,-0.11609179125613
2008-06-23,25.89,27.666613756613756,-0.06421507786398517
2008-06-24,25.16,28.136613756613755,-0.10579147094109986
2008-06-25,25.63,27.256613756613756,-0.05967776375812872
2008-06-26,24.75,27.696613756613758,-0.10638895362831591
2008-06-27,25.19,27.226613756613755,-0.07480231566141893
2008-06-30,24.72,27.322021276595745,-0.09523531404408425
2008-07-01,24.83,26.382021276595744,-0.05882874781746117
2008-07-02,23.89,25.822021276595745,-0.07482068331911984
2008-07-03,23.33,26.142021276595745,-0.10756709463446401
2008-07-07,23.65,26.772021276595744,-0.11661507528103732
2008-07-08,24.28,26.012021276595746,-0.06658541672630902
2008-07-09,23.52,26.562021276595743,-0.11452521797639403
2008-07-10,24.07,26.532021276595746,-0.09279433522720437
2008-07-11,24.04,26.672021276595746,-0.09868098294092553
2008-07-14,24.18,27.162021276595745,-0.10978642738805355
2008-07-15,24.67,27.602021276595746,-0.10622487560655058
2008-07-16,25.11,27.812021276595743,-0.09715299904755714
2008-07-17,25.32,28.352021276595746,-0.10694197944534711
2008-07-18,25.86,27.562021276595743,-0.06175241138940024
2008-07-21,25.07,29.722021276595743,-0.15651766188118987
2008-07-22,27.23,30.272021276595744,-0.10048953285282036
2008-07-23,27.78,30.052021276595745,-0.07560294383144117
2008-07-24,27.56,29.902021276595743,-0.07832317604659189
2008-07-25,27.41,29.812021276595743,-0.0805722381018652
2008-07-28,27.32,29.482021276595745,-0.07333354983744145
2008-07-29,26.99,30.522021276595744,-0.11572042508548075
2008-07-30,28.03,30.132021276595744,-0.06976038073583968
2008-07-31,27.64,30.062021276595743,-0.08056747928927066
2008-08-01,27.57,29.772021276595744,-0.07396277384521377
2008-08-04,27.28,29.732021276595745,-0.08247072251780974
2008-08-05,27.24,29.442021276595746,-0.07479178334628112
2008-08-06,26.95,29.212021276595745,-0.07743460321275497
2008-08-07,26.72,29.332021276595746,-0.0890501630271181
2008-08-08,26.84,29.422021276595746,-0.08775812009386519
2008-08-11,26.93,29.452021276595744,-0.08563151754205356
2008-08-12,26.96,29.832021276595746,-0.09627310365486186
2008-08-13,27.34,30.262021276595746,-0.0965573730151198
2008-08-14,27.77,30.842021276595744,-0.09960505665453667
2008-08-15,28.35,30.692021276595746,-0.07630716971976226
2008-08-18,28.2,30.642021276595745,-0.0796951759334803
2008-08-19,28.15,30.592021276595744,-0.0798254307721733
2008-08-20,28.1,30.502021276595745,-0.0787495771120853
2008-08-21,28.01,30.692021276595746,-0.08738496733158874
2008-08-22,28.2,30.402021276595743,-0.07243009458357674
2008-08-25,27.91,30.512021276595746,-0.08527856129254952
2008-08-26,28.02,30.692021276595746,-0.08705914975477036
2008-08-27,28.2,30.402021276595743,-0.07243009458357674
2008-08-28,27.91,30.112021276595744,-0.07312764747238143
2008-08-29,27.62,30.652021276595743,-0.09891749875923628
2008-09-02,28.16,30.152021276595743,-0.06606592832772928
2008-09-03,27.66,28.822021276595745,-0.04031713339755727
2008-09-04,26.33,29.352021276595746,-0.10295785929418766
2008-09-05,26.86,29.732021276595745,-0.0965969064086647
2008-09-08,27.24,28.752021276595745,-0.05258834716523175
2008-09-09,26.26,28.202021276595744,-0.06886106699761219
2008-09-10,25.71,27.752021276595745,-0.07358099275881758
2008-09-11,25.26,28.002021276595745,-0.09792226245065894
2008-09-12,25.51,28.052021276595745,-0.09061811452127311
2008-09-15,25.56,27.962021276595745,-0.08590299151965253
2008-09-16,25.47,27.062021276595743,-0.05882861669215311
2008-09-17,24.57,27.632021276595744,-0.11081423417943259
2008-09-18,25.14,28.212021276595745,-0.10889050615966489
2008-09-19,25.72,27.622021276595746,-0.06885887377863031
2008-09-22,25.13,27.342021276595744,-0.08090189288562932
2008-09-23,24.85,28.342021276595744,-0.12321002946530779
2008-09-24,25.85,27.862021276595744,-0.07221375852892098
2008-09-25,25.37,27.722021276595743,-0.08484306584749035
2008-09-26,25.23,26.052021276595745,-0.031553070983180165
2008-09-29,23.56,27.162021276595745,-0.1326124164293856
2008-09-30,24.67,24.411378848728248,0.010594286905068806
2008-10-01,22.9,23.391378848728245,-0.021006835548515013
2008-10-02,21.88,22.751378848728244,-0.038300045659736104
2008-10-03,21.24,21.631378848728247,-0.018093106845625706
2008-10-06,20.12,19.931378848728247,0.00946352747109569
2008-10-07,18.42,20.151378848728246,-0.08591862927719762
2008-10-08,18.64,20.11137884872825,-0.07316151019756123
2008-10-09,18.6,19.641378848728245,-0.05301964066518028
2008-10-10,18.13,21.961378848728245,-0.1744598494984807
2008-10-13,20.45,22.671378848728246,-0.09798163859155196
2008-10-14,21.16,20.601378848728245,0.027115716640793597
2008-10-15,19.09,20.70137884872825,-0.07783920387637577
2008-10-16,19.19,20.721378848728246,-0.07390332756848528
2008-10-17,19.21,21.891378848728245,-0.12248560802208286
