date,EQR,dcf,Deviation
2004-12-15,35.75,35.59305340007745,0.0044094727743198
2004-12-16,35.36,35.98305340007745,-0.017315189824221866
2004-12-17,35.75,35.88305340007745,-0.0037079731926370485
2004-12-20,35.65,36.433053400077455,-0.021492939158258784
2004-12-21,36.2,36.63305340007745,-0.011821384238654087
2004-12-22,36.4,36.23305340007745,0.004607577453634937
2004-12-23,36.0,36.33305340007745,-0.009166677967031078
2004-12-27,36.1,36.34305340007745,-0.006687753981533429
2004-12-28,36.11,36.683053400077455,-0.015621747563583255
2004-12-29,36.45,36.80305340007745,-0.009593046431215613
2004-12-30,36.57,36.41305340007745,0.004310174107019948
2004-12-31,36.18,35.748505061770764,0.01207029321879749
2005-01-03,35.45,35.52850506177076,-0.002209635942583721
2005-01-04,35.23,34.39850506177076,0.024172414956292076
2005-01-05,34.1,34.39850506177076,-0.00867784984361164
2005-01-06,34.1,34.248505061770764,-0.004336103473798869
2005-01-07,33.95,34.04850506177076,-0.0028930803743674183
2005-01-10,33.75,33.65850506177076,0.0027183304208349135
2005-01-11,33.36,33.62850506177076,-0.007984448350515594
2005-01-12,33.33,33.928505061770764,-0.017640183694540013
2005-01-13,33.63,34.13850506177077,-0.014895352355080327
2005-01-14,33.84,34.498505061770764,-0.01908793034920453
2005-01-18,34.2,34.51850506177076,-0.009227081566852147
2005-01-19,34.22,34.19850506177076,0.000628534440040962
2005-01-20,33.9,34.00850506177076,-0.0031905272393973894
2005-01-21,33.71,33.59850506177076,0.0033184493781570623
2005-01-24,33.3,32.90850506177076,0.011896466809853123
2005-01-25,32.61,32.77850506177076,-0.005140718329076144
2005-01-26,32.48,32.26850506177076,0.006554221765910029
2005-01-27,31.97,32.12850506177076,-0.004933471428752001
2005-01-28,31.83,31.83850506177076,-0.0002671313164440692
2005-01-31,31.54,32.358505061770764,-0.025294897283056783
2005-02-01,32.06,32.29850506177076,-0.007384399411508924
2005-02-02,32.0,32.05850506177076,-0.0018249466610508192
2005-02-03,31.76,32.50850506177076,-0.023024899494716644
2005-02-04,32.21,32.50850506177076,-0.009182368158842102
2005-02-07,32.21,32.61850506177076,-0.012523721151449507
2005-02-08,32.32,32.97850506177076,-0.019967705041127215
2005-02-09,32.68,33.178505061770764,-0.015024940419788746
2005-02-10,32.88,33.22850506177076,-0.010488135446445668
2005-02-11,32.93,33.15850506177076,-0.00689129565235469
2005-02-14,32.86,33.39850506177076,-0.016123627712521738
2005-02-15,33.1,33.51850506177076,-0.012485791385967282
2005-02-16,33.22,33.84850506177076,-0.018568177844894174
2005-02-17,33.55,33.68850506177076,-0.004111344849431653
2005-02-18,33.39,32.88850506177077,0.015248334860077373
2005-02-22,32.59,32.34850506177076,0.007465412629365842
2005-02-23,32.05,32.44850506177076,-0.012281153199882322
2005-02-24,32.15,33.11850506177076,-0.0292436225597853
2005-02-25,32.82,33.108505061770764,-0.008713925960489588
2005-02-28,32.81,33.34850506177076,-0.016147802151049828
2005-03-01,33.05,33.22850506177076,-0.00537204612241593
2005-03-02,32.93,33.54850506177076,-0.018436143745658606
2005-03-03,33.25,34.30850506177076,-0.030852555652453373
2005-03-04,34.01,34.46850506177076,-0.013302145275783883
2005-03-07,34.17,34.45850506177076,-0.008372535641159695
2005-03-08,34.16,33.248505061770764,0.02741461417696267
2005-03-09,32.95,33.75850506177076,-0.02394967017323102
2005-03-10,33.46,32.72850506177076,0.022350392627119353
2005-03-11,32.43,33.48850506177076,-0.031608011758611165
2005-03-14,33.19,33.59850506177076,-0.012158429698575168
2005-03-15,33.3,32.52850506177076,0.023717503671447204
2005-03-16,32.23,32.82850506177076,-0.018231261540682664
2005-03-17,32.53,32.59850506177076,-0.0021014786304140998
2005-03-18,32.3,32.16850506177076,0.004087691920303449
2005-03-21,31.87,31.49850506177076,0.011794049828736775
2005-03-22,31.2,31.738505061770763,-0.01696693214512479
2005-03-23,31.44,31.56850506177076,-0.004070673017911752
2005-03-24,31.27,31.688505061770762,-0.013206841438400674
2005-03-28,31.39,31.848505061770762,-0.014396439044202625
2005-03-29,31.55,32.54850506177076,-0.0306774477007713
2005-03-30,32.25,32.50850506177076,-0.007951920928986667
2005-03-31,32.21,32.42008604236743,-0.006480119827346642
2005-04-01,32.1,32.17008604236743,-0.0021786091052142798
2005-04-04,31.85,32.18008604236743,-0.010257463014015644
2005-04-05,31.86,32.52008604236743,-0.020297795076786307
2005-04-06,32.2,32.94008604236743,-0.02246764144500213
2005-04-07,32.62,32.36008604236743,0.008031930362987216
2005-04-08,32.04,32.57008604236743,-0.01627524230908972
2005-04-11,32.25,32.88008604236743,-0.01916315065464058
2005-04-12,32.56,32.75008604236743,-0.005804138716506535
2005-04-13,32.43,32.37008604236743,0.001850905108937484
2005-04-14,32.05,32.28008604236743,-0.007127801396360711
2005-04-15,31.96,32.26008604236743,-0.009302084376753617
2005-04-18,31.94,32.42008604236743,-0.014808290198244367
2005-04-19,32.1,32.31008604236743,-0.0065021814578873904
2005-04-20,31.99,32.59008604236743,-0.018413146917971135
2005-04-21,32.27,33.230086042367425,-0.028892072116314726
2005-04-22,32.91,33.71008604236743,-0.023734322165831045
2005-04-25,33.39,33.79008604236743,-0.011840338076256507
2005-04-26,33.47,34.07008604236743,-0.01761328226823966
2005-04-27,33.75,33.74008604236743,0.0002938332054078785
2005-04-28,33.42,34.67008604236743,-0.03605661782436309
2005-04-29,34.35,34.72008604236743,-0.010659133791195874
2005-05-02,34.4,34.63008604236743,-0.0066441083076126395
2005-05-03,34.31,35.04008604236743,-0.020835737717215363
2005-05-04,34.72,35.22008604236743,-0.014198887582666853
2005-05-05,34.9,34.81008604236743,0.002582985791047321
2005-05-06,34.49,35.53008604236743,-0.029273389350287227
2005-05-09,35.21,35.43008604236743,-0.006211840470955909
2005-05-10,35.11,35.85008604236743,-0.020643912583439894
2005-05-11,35.53,35.66008604236744,-0.0036479452745258323
2005-05-12,35.34,35.22008604236743,0.0034047037105000566
2005-05-13,34.9,35.67008604236743,-0.021589127692396293
2005-05-16,35.35,35.68008604236743,-0.00925126811565069
2005-05-17,35.36,35.94008604236743,-0.01614036320568646
2005-05-18,35.62,36.54008604236743,-0.025180182698546716
2005-05-19,36.22,36.92008604236743,-0.018962199642873268
2005-05-20,36.6,36.82008604236743,-0.005977336449300652
2005-05-23,36.5,36.52008604236743,-0.0005499998642973791
2005-05-24,36.2,36.080086042367434,0.0033235496581620616
2005-05-25,35.76,36.13008604236743,-0.010243154193805615
2005-05-26,35.81,36.25008604236743,-0.012140275801085676
2005-05-27,35.93,36.22008604236743,-0.008008982696178779
2005-05-31,35.9,36.51008604236743,-0.016710068600207406
2005-06-01,36.19,36.44008604236743,-0.006862937756970999
2005-06-02,36.12,36.37008604236743,-0.006876146569356756
2005-06-03,36.05,36.52008604236743,-0.012871986167340421
2005-06-06,36.2,36.88008604236743,-0.018440467887904433
2005-06-07,36.56,37.230086042367425,-0.017998509098390847
2005-06-08,36.91,36.91008604236744,-2.3311342960408155e-06
2005-06-09,36.59,36.89008604236743,-0.008134598602529186
2005-06-10,36.57,37.17008604236743,-0.016144327502589984
2005-06-13,36.85,37.22008604236743,-0.009943180731666224
2005-06-14,36.9,36.87008604236743,0.0008113340879700726
2005-06-15,36.55,36.93008604236743,-0.010292043238983584
2005-06-16,36.61,37.62008604236743,-0.026849647319516556
2005-06-17,37.3,37.52008604236743,-0.005865819233967451
2005-06-20,37.2,37.11008604236743,0.0024228981180458575
2005-06-21,36.79,36.97008604236743,-0.004871128570300032
2005-06-22,36.65,36.78008604236743,-0.003536860740825487
2005-06-23,36.46,36.57008604236743,-0.0030102757275410896
2005-06-24,36.25,36.57008604236743,-0.008752674029713803
2005-06-27,36.25,37.02008604236743,-0.020801843666330533
2005-06-28,36.7,37.230086042367425,-0.014238109516163666
2005-06-29,36.91,37.14008604236743,-0.006195086411619033
2005-06-30,36.82,37.74066114658177,-0.024394409599927114
2005-07-01,37.38,38.36066114658177,-0.025564239960164326
2005-07-05,38.0,38.36066114658177,-0.009401849076678515
2005-07-06,38.0,38.800661146581774,-0.02063524493969382
2005-07-07,38.44,39.270661146581766,-0.021152206821302033
2005-07-08,38.91,39.89066114658177,-0.024583727579200798
2005-07-11,39.53,40.03066114658177,-0.012506941735198396
2005-07-12,39.67,39.76066114658177,-0.002280172008396253
2005-07-13,39.4,39.28066114658177,0.0030381070464393645
2005-07-14,38.92,39.20066114658178,-0.007159602373345453
2005-07-15,38.84,39.14066114658177,-0.007681555134078866
2005-07-18,38.78,39.53066114658177,-0.018989339535665173
2005-07-19,39.17,39.76066114658177,-0.014855415618071133
2005-07-20,39.4,39.370661146581774,0.0007451958530488856
2005-07-21,39.01,39.33066114658177,-0.008152955918709237
2005-07-22,38.97,39.51066114658177,-0.013683930637757635
2005-07-25,39.15,39.90066114658177,-0.018813250833716544
2005-07-26,39.54,39.91066114658177,-0.009287271519267226
2005-07-27,39.55,40.86066114658177,-0.03207635681370802
2005-07-28,40.5,40.76066114658177,-0.006394919494666418
2005-07-29,40.4,40.520661146581766,-0.0029777684560792217
2005-08-01,40.16,40.94066114658177,-0.01906811284230936
2005-08-02,40.58,40.76066114658177,-0.004432242792433705
2005-08-03,40.4,39.870661146581774,0.013276400194923932
2005-08-04,39.51,38.36066114658177,0.02996139323632696
2005-08-05,38.0,36.92066114658177,0.02923400664828435
2005-08-08,36.56,37.24066114658177,-0.018277364730519663
2005-08-09,36.88,37.61066114658177,-0.019426968957927282
2005-08-10,37.25,37.71066114658177,-0.012215674097867835
2005-08-11,37.35,37.84066114658177,-0.0129665056506576
2005-08-12,37.48,38.33066114658177,-0.022192707381923915
2005-08-15,37.97,38.66066114658177,-0.01786470086383507
2005-08-16,38.3,38.25066114658177,0.0012898823690694616
2005-08-17,37.89,37.90066114658177,-0.0002812918365865391
2005-08-18,37.54,37.49066114658177,0.0013160304969102032
2005-08-19,37.13,37.42066114658177,-0.00776739741297483
2005-08-22,37.06,37.370661146581774,-0.00831296897219036
2005-08-23,37.01,37.520661146581766,-0.013610131884051024
2005-08-24,37.16,37.91066114658177,-0.01980079280810587
2005-08-25,37.55,37.50066114658177,0.0013156795616315886
2005-08-26,37.14,37.41066114658177,-0.007234866700732034
2005-08-29,37.05,37.44066114658177,-0.01043414124158537
2005-08-30,37.08,38.13066114658177,-0.027554233653144022
2005-08-31,37.77,38.36066114658177,-0.015397574727003871
2005-09-01,38.0,38.520661146581766,-0.013516412519517962
2005-09-02,38.16,39.520661146581766,-0.03442910890420303
2005-09-06,39.16,39.480661146581774,-0.008121980161153952
2005-09-07,39.12,39.36066114658177,-0.006114255695185977
2005-09-08,39.0,39.66066114658177,-0.01665784501524159
2005-09-09,39.3,39.49066114658177,-0.004828005939786051
2005-09-12,39.13,39.07066114658177,0.0015187573405939236
2005-09-13,38.71,39.06066114658177,-0.008977347957983994
2005-09-14,38.7,38.95066114658178,-0.006435350240615256
2005-09-15,38.59,39.11066114658177,-0.013312512018919698
2005-09-16,38.75,38.60066114658177,0.0038688159472484163
2005-09-19,38.24,38.25066114658177,-0.0002787179688453767
2005-09-20,37.89,37.53066114658177,0.009574540987028701
2005-09-21,37.17,37.58066114658177,-0.010927459338195278
2005-09-22,37.22,37.59066114658177,-0.009860458296713892
2005-09-23,37.23,37.71066114658177,-0.012746028098352347
2005-09-26,37.35,37.66066114658177,-0.008248956261618035
2005-09-27,37.3,37.300661146581774,-1.772479525707915e-05
2005-09-28,36.94,37.39066114658177,-0.012052772878635598
2005-09-29,37.03,38.21066114658177,-0.030898736403763838
2005-09-30,37.85,,
2005-10-03,38.29,,
2005-10-04,37.75,,
2005-10-05,37.4,,
2005-10-06,37.48,,
2005-10-07,36.95,,
2005-10-10,36.58,,
2005-10-11,36.62,,
2005-10-12,36.0,,
2005-10-13,36.04,,
2005-10-14,37.05,,
2005-10-17,37.4,,
2005-10-18,37.31,,
2005-10-19,38.03,,
2005-10-20,37.47,,
2005-10-21,38.04,,
2005-10-24,38.8,,
2005-10-25,38.82,,
2005-10-26,38.82,,
2005-10-27,38.3,,
2005-10-28,39.48,,
2005-10-31,39.25,,
2005-11-01,37.93,,
2005-11-02,38.52,,
2005-11-03,38.05,,
2005-11-04,37.92,,
2005-11-07,38.0,,
2005-11-08,37.88,,
2005-11-09,38.61,,
2005-11-10,39.45,,
2005-11-11,39.81,,
2005-11-14,39.91,,
2005-11-15,39.68,,
2005-11-16,39.74,,
2005-11-17,40.14,,
2005-11-18,40.33,,
2005-11-21,40.83,,
2005-11-22,41.65,,
2005-11-23,41.99,,
2005-11-25,41.88,,
2005-11-28,41.53,,
2005-11-29,41.17,,
2005-11-30,40.76,,
2005-12-01,41.05,,
2005-12-02,40.9,,
2005-12-05,40.6,,
2005-12-06,40.55,,
2005-12-07,40.4,,
2005-12-08,40.37,,
2005-12-09,40.5,,
2005-12-12,40.45,,
2005-12-13,40.8,,
2005-12-14,40.67,,
2005-12-15,39.59,,
2005-12-16,39.86,,
2005-12-19,39.3,,
2005-12-20,39.62,,
2005-12-21,39.92,,
2005-12-22,39.99,,
2005-12-23,40.11,,
2005-12-27,40.06,,
2005-12-28,39.68,,
2005-12-29,39.29,,
2005-12-30,39.12,,
2006-01-03,39.99,,
2006-01-04,40.13,,
2006-01-05,40.21,,
2006-01-06,40.89,,
2006-01-09,41.29,,
2006-01-10,41.61,,
2006-01-11,41.39,,
2006-01-12,41.0,,
2006-01-13,40.57,,
2006-01-17,40.49,,
2006-01-18,40.64,,
2006-01-19,41.25,,
2006-01-20,40.79,,
2006-01-23,40.99,,
2006-01-24,41.35,,
2006-01-25,41.64,,
2006-01-26,41.82,,
2006-01-27,42.59,,
2006-01-30,42.45,,
2006-01-31,42.41,,
2006-02-01,43.07,,
2006-02-02,43.03,,
2006-02-03,42.8,,
2006-02-06,43.12,,
2006-02-07,43.31,,
2006-02-08,43.14,,
2006-02-09,43.3,,
2006-02-10,43.45,,
2006-02-13,43.73,,
2006-02-14,44.08,,
2006-02-15,44.87,,
2006-02-16,45.0,,
2006-02-17,45.25,,
2006-02-21,45.63,,
2006-02-22,46.15,,
2006-02-23,46.06,,
2006-02-24,45.91,,
2006-02-27,45.86,,
2006-02-28,45.28,,
2006-03-01,44.96,,
2006-03-02,44.65,,
2006-03-03,44.02,,
2006-03-06,45.26,,
2006-03-07,44.3,,
2006-03-08,44.32,,
2006-03-09,44.74,,
2006-03-10,45.11,,
2006-03-13,44.77,,
2006-03-14,45.0,,
2006-03-15,45.88,,
2006-03-16,45.95,,
2006-03-17,46.71,,
2006-03-20,46.07,,
2006-03-21,45.6,,
2006-03-22,45.85,,
2006-03-23,46.01,,
2006-03-24,46.1,,
2006-03-27,46.05,,
2006-03-28,46.56,,
2006-03-29,47.4,,
2006-03-30,46.75,,
2006-03-31,46.79,46.550391165882026,0.005147300121799869
2006-04-03,46.25,45.950391165882024,0.006520267325611728
2006-04-04,45.65,45.90039116588203,-0.005455098737113695
2006-04-05,45.6,45.160391165882025,0.009734389423315948
2006-04-06,44.86,44.29039116588203,0.012860776776267402
2006-04-07,43.99,43.590391165882025,0.009167360590944806
2006-04-10,43.29,43.51039116588203,-0.005065253609001008
2006-04-11,43.21,43.590391165882025,-0.008726491222215804
2006-04-12,43.29,42.93039116588203,0.008376556196016294
2006-04-13,42.63,43.020391165882025,-0.009074561046567786
2006-04-17,42.72,44.140391165882036,-0.03217894378289776
2006-04-18,43.84,44.79039116588203,-0.02121863955959291
2006-04-19,44.49,44.950391165882024,-0.010242205995116382
2006-04-20,44.65,45.25039116588203,-0.013268198360563921
2006-04-21,44.95,45.08039116588203,-0.0028924142517358087
2006-04-24,44.78,44.79039116588203,-0.00023199542606233692
2006-04-25,44.49,44.61039116588203,-0.0026987247306206052
2006-04-26,44.31,45.01039116588203,-0.015560654945227848
2006-04-27,44.71,45.17039116588203,-0.01019232187277963
2006-04-28,44.87,44.640391165882036,0.005143522001515244
2006-05-01,44.34,43.97039116588203,0.008405857312562715
2006-05-02,43.67,43.060391165882024,0.014157066798802909
2006-05-03,42.76,44.230391165882025,-0.03324391051319131
2006-05-04,43.93,44.550391165882026,-0.013925605357134052
2006-05-05,44.25,45.04039116588203,-0.017548496925149815
2006-05-08,44.74,44.90039116588203,-0.0035721552021555913
2006-05-09,44.6,45.01039116588203,-0.009117698274817565
2006-05-10,44.71,43.770391165882025,0.02146676803862735
2006-05-11,43.47,43.200391165882024,0.006240888724426741
2006-05-12,42.9,43.93039116588203,-0.023455087435740207
2006-05-15,43.63,43.92039116588203,-0.006611761830290996
2006-05-16,43.62,43.18039116588203,0.010180751545977529
2006-05-17,42.88,42.75039116588203,0.003031757852578698
2006-05-18,42.45,42.660391165882025,-0.004931768324953456
2006-05-19,42.36,42.310391165882024,0.0011724976477640592
2006-05-22,42.01,42.21039116588202,-0.004747436835979779
2006-05-23,41.91,42.60039116588203,-0.016206216585986533
2006-05-24,42.3,43.79039116588203,-0.034034662084572176
2006-05-25,43.49,44.22039116588203,-0.016517067050405343
2006-05-26,43.92,44.200391165882024,-0.006343635395210101
2006-05-30,43.9,44.40039116588203,-0.011269972014718133
2006-05-31,44.1,45.410391165882025,-0.0288566368233919
2006-06-01,45.11,45.40039116588203,-0.006396226077017952
2006-06-02,45.1,45.310391165882024,-0.004643331484642799
2006-06-05,45.01,45.15039116588203,-0.0031094119509670337
2006-06-06,44.85,45.230391165882025,-0.008410079065797715
2006-06-07,44.93,44.590391165882025,0.007616188717757266
2006-06-08,44.29,44.940391165882026,-0.014472307628149772
2006-06-09,44.64,44.57039116588203,0.0015617730133643537
2006-06-12,44.27,44.57039116588203,-0.006739702255787461
2006-06-13,44.27,44.82039116588203,-0.012279927764240361
2006-06-14,44.52,45.120391165882026,-0.013306426437544094
2006-06-15,44.82,44.79039116588203,0.0006610532604709451
2006-06-16,44.49,44.85039116588203,-0.008035407418167217
2006-06-19,44.55,44.78039116588203,-0.00514491186619126
2006-06-20,44.48,44.910391165882025,-0.009583331489862235
2006-06-21,44.61,44.590391165882025,0.00043975470062651567
2006-06-22,44.29,44.22039116588203,0.0015741342915047696
2006-06-23,43.92,44.700391165882024,-0.017458262568352256
2006-06-26,44.4,44.050391165882026,0.007936565938800433
2006-06-27,43.75,44.340391165882025,-0.013314974233612609
2006-06-28,44.04,44.76039116588203,-0.016094389417024013
2006-06-29,44.46,45.03039116588203,-0.012666804598273074
2006-06-30,44.73,45.57958156391352,-0.01863952091622889
2006-07-03,45.33,45.52958156391352,-0.004383558052984737
2006-07-05,45.28,45.819581563913516,-0.01177622198842776
2006-07-06,45.57,45.47958156391352,0.0019881105537309374
2006-07-07,45.23,45.94958156391352,-0.01566024193087856
2006-07-10,45.7,46.05958156391352,-0.007806878649441296
2006-07-11,45.81,46.39958156391352,-0.012706613810760214
2006-07-12,46.15,45.70958156391352,0.009635144777483173
2006-07-13,45.46,44.91958156391352,0.012030798535323628
2006-07-14,44.67,44.75958156391352,-0.0020013941324630302
2006-07-17,44.51,45.15958156391351,-0.014384136022034921
2006-07-18,44.91,46.33958156391353,-0.030850118099184587
2006-07-19,46.09,46.01958156391352,0.0015301841888475387
2006-07-20,45.77,45.19958156391352,0.012619993733346657
2006-07-21,44.95,45.86958156391352,-0.020047742590199924
2006-07-24,45.62,45.929581563913516,-0.006740352369261626
2006-07-25,45.68,46.37958156391352,-0.015083826553058843
2006-07-26,46.13,46.39958156391352,-0.0058099998928262675
2006-07-27,46.15,47.12958156391352,-0.020784855952626802
2006-07-28,46.88,46.75958156391352,0.0025752676148713682
2006-07-31,46.51,46.65958156391351,-0.003205805943815032
2006-08-01,46.41,47.319581563913516,-0.019222096515899456
2006-08-02,47.07,47.94958156391352,-0.018343884038718783
2006-08-03,47.7,48.749581563913516,-0.021530063033206814
2006-08-04,48.5,48.11958156391352,0.007905688780381448
2006-08-07,47.87,47.57958156391352,0.006103845946950015
2006-08-08,47.33,47.54958156391352,-0.004617949447533465
2006-08-09,47.3,47.59958156391352,-0.006293785660936191
2006-08-10,47.35,47.55958156391352,-0.004406715892398383
2006-08-11,47.31,48.08958156391353,-0.016211028221932433
2006-08-14,47.84,48.749581563913516,-0.01865824351171097
2006-08-15,48.5,47.88958156391352,0.012746372303792608
2006-08-16,47.64,47.48958156391352,0.003167398640563812
2006-08-17,47.24,47.51958156391352,-0.005883502226076698
2006-08-18,47.27,48.179581563913516,-0.018878984299747215
2006-08-21,47.93,48.84958156391352,-0.01882475825735297
2006-08-22,48.6,48.59958156391352,8.609870147502363e-06
2006-08-23,48.35,48.97958156391352,-0.012853959625848899
2006-08-24,48.73,49.12958156391352,-0.008133217324346576
2006-08-25,48.88,49.66958156391352,-0.015896682417134933
2006-08-28,49.42,49.609581563913515,-0.0038214707307956397
2006-08-29,49.36,50.11958156391352,-0.015155385185027681
2006-08-30,49.87,50.11958156391352,-0.004979721620286259
2006-08-31,49.87,49.61958156391352,0.005046766381210155
2006-09-01,49.37,50.34958156391352,-0.0194556048627742
2006-09-05,50.1,49.929581563913516,0.0034131757316719913
2006-09-06,49.68,49.46958156391352,0.004253491326071224
2006-09-07,49.22,50.21958156391352,-0.019904219286283276
2006-09-08,49.97,50.539581563913515,-0.011270009491337163
2006-09-11,50.29,51.07958156391352,-0.01545787063516868
2006-09-12,50.83,51.179581563913516,-0.0068304889026291615
2006-09-13,50.93,50.749581563913516,0.003555072387331215
2006-09-14,50.5,51.05958156391352,-0.01095938405239505
2006-09-15,50.81,50.999581563913516,-0.0037173160661313487
2006-09-18,50.75,51.039581563913515,-0.005673666496479601
2006-09-19,50.79,50.51958156391352,0.0053527449696781915
2006-09-20,50.27,49.539581563913515,0.014744138182599231
2006-09-21,49.29,49.929581563913516,-0.01280967201967842
2006-09-22,49.68,49.93958156391352,-0.005197912272879246
2006-09-25,49.69,49.59958156391352,0.001822967719394386
2006-09-26,49.35,50.77958156391352,-0.0281526849943452
2006-09-27,50.53,50.66958156391352,-0.0027547408051407096
2006-09-28,50.42,50.82958156391352,-0.008057936959376844
2006-09-29,50.58,,
2006-10-02,50.71,,
2006-10-03,51.18,,
2006-10-04,51.65,,
2006-10-05,52.26,,
2006-10-06,51.63,,
2006-10-09,51.97,,
2006-10-10,51.94,,
2006-10-11,51.93,,
2006-10-12,52.31,,
2006-10-13,53.06,,
2006-10-16,53.53,,
2006-10-17,53.38,,
2006-10-18,53.84,,
2006-10-19,53.37,,
2006-10-20,53.74,,
2006-10-23,54.33,,
2006-10-24,54.1,,
2006-10-25,54.5,,
2006-10-26,54.73,,
2006-10-27,54.45,,
2006-10-30,54.71,,
2006-10-31,54.61,,
2006-11-01,53.14,,
2006-11-02,51.41,,
2006-11-03,49.94,,
2006-11-06,50.47,,
2006-11-07,49.95,,
2006-11-08,50.17,,
2006-11-09,50.44,,
2006-11-10,50.82,,
2006-11-13,50.61,,
2006-11-14,51.77,,
2006-11-15,51.18,,
2006-11-16,51.05,,
2006-11-17,50.57,,
2006-11-20,52.27,,
2006-11-21,53.42,,
2006-11-22,53.39,,
2006-11-24,53.62,,
2006-11-27,51.83,,
2006-11-28,51.68,,
2006-11-29,52.61,,
2006-11-30,53.26,,
2006-12-01,52.84,,
2006-12-04,53.73,,
2006-12-05,53.1,,
2006-12-06,52.95,,
2006-12-07,52.68,,
2006-12-08,52.6,,
2006-12-11,52.95,,
2006-12-12,52.94,,
2006-12-13,52.27,,
2006-12-14,52.2,,
2006-12-15,51.89,,
2006-12-18,51.65,,
2006-12-19,50.93,,
2006-12-20,50.89,,
2006-12-21,50.3,,
2006-12-22,49.78,,
2006-12-26,50.4,,
2006-12-27,50.61,,
2006-12-28,50.58,,
2006-12-29,50.75,,
2007-01-03,50.82,,
2007-01-04,50.92,,
2007-01-05,49.92,,
2007-01-08,49.88,,
2007-01-09,50.6,,
2007-01-10,51.4,,
2007-01-11,52.22,,
2007-01-12,52.66,,
2007-01-16,53.61,,
2007-01-17,53.4,,
2007-01-18,53.45,,
2007-01-19,53.87,,
2007-01-22,53.16,,
2007-01-23,53.25,,
2007-01-24,54.46,,
2007-01-25,54.72,,
2007-01-26,55.08,,
2007-01-29,55.05,,
2007-01-30,55.61,,
2007-01-31,56.28,,
2007-02-01,56.07,,
2007-02-02,55.75,,
2007-02-05,55.7,,
2007-02-06,56.35,,
2007-02-07,53.5,,
2007-02-08,53.5,,
2007-02-09,52.75,,
2007-02-12,52.06,,
2007-02-13,52.42,,
2007-02-14,52.35,,
2007-02-15,52.92,,
2007-02-16,52.2,,
2007-02-20,53.45,,
2007-02-21,53.14,,
2007-02-22,53.03,,
2007-02-23,52.16,,
2007-02-26,51.74,,
2007-02-27,49.85,,
2007-02-28,50.79,,
2007-03-01,49.87,,
2007-03-02,48.95,,
2007-03-05,46.7,,
2007-03-06,48.07,,
2007-03-07,47.5,,
2007-03-08,47.83,,
2007-03-09,48.36,,
2007-03-12,48.88,,
2007-03-13,47.62,,
2007-03-14,48.1,,
2007-03-15,48.02,,
2007-03-16,47.63,,
2007-03-19,48.0,,
2007-03-20,48.34,,
2007-03-21,49.15,,
2007-03-22,49.3,,
2007-03-23,49.32,,
2007-03-26,48.3,,
2007-03-27,47.6,,
2007-03-28,47.12,,
2007-03-29,47.67,,
2007-03-30,48.23,49.25765239468813,-0.020862796839236974
2007-04-02,48.67,49.93765239468813,-0.025384701400640308
2007-04-03,49.35,49.847652394688126,-0.009983467039686666
2007-04-04,49.26,49.917652394688126,-0.013174746069550936
2007-04-05,49.33,49.957652394688125,-0.012563688736399903
2007-04-09,49.37,50.137652394688125,-0.01531089626305393
2007-04-10,49.55,49.08765239468813,0.00941881680538259
2007-04-11,48.5,48.747652394688124,-0.005080293768466859
2007-04-12,48.16,49.317652394688125,-0.023473388096891923
2007-04-13,48.73,49.30765239468813,-0.01171526865777861
2007-04-16,48.72,49.46765239468813,-0.015113965561228349
2007-04-17,48.88,48.917652394688126,-0.000769709764163018
2007-04-18,48.33,48.387652394688125,-0.001191469142124646
2007-04-19,47.8,48.54765239468813,-0.015400382053693984
2007-04-20,47.96,49.03765239468813,-0.021976019284415504
2007-04-23,48.45,48.25765239468813,0.003985846715847341
2007-04-24,47.67,48.37765239468813,-0.014627671241976725
2007-04-25,47.79,47.93765239468813,-0.003080092313917593
2007-04-26,47.35,47.92765239468813,-0.012052591058103856
2007-04-27,47.34,47.01765239468813,0.006855884734651152
2007-04-30,46.43,46.60765239468813,-0.0038116572185123987
2007-05-01,46.02,46.93765239468813,-0.019550453588342953
2007-05-02,46.35,46.747652394688124,-0.008506360732957519
2007-05-03,46.16,46.17765239468813,-0.00038227137528035193
2007-05-04,45.59,46.527652394688126,-0.020152583387060607
2007-05-07,45.94,46.10765239468813,-0.0036361078038197325
2007-05-08,45.52,46.737652394688126,-0.02605292162313466
2007-05-09,46.15,46.46765239468813,-0.0068359897330307895
2007-05-10,45.88,48.19765239468813,-0.04808641665176938
2007-05-11,47.61,48.03765239468813,-0.008902441592575028
2007-05-14,47.45,47.777652394688126,-0.00685785881611356
2007-05-15,47.19,47.597652394688126,-0.008564548337548272
2007-05-16,47.01,47.18765239468813,-0.003764806801622722
2007-05-17,46.6,46.72765239468813,-0.002731838390037322
2007-05-18,46.14,47.25765239468813,-0.023650188658414062
2007-05-21,46.67,47.777652394688126,-0.023183483054752818
2007-05-22,47.19,47.25765239468813,-0.0014315648632545752
2007-05-23,46.67,46.957652394688125,-0.00612578312625911
2007-05-24,46.37,48.137652394688125,-0.03672078522223876
2007-05-25,47.55,51.33765239468813,-0.07377922865596476
2007-05-29,50.75,52.42765239468813,-0.03199938044256412
2007-05-30,51.84,51.25765239468813,0.011361183708292977
2007-05-31,50.67,51.47765239468813,-0.015689378926912134
2007-06-01,50.89,51.18765239468813,-0.005814925685457273
2007-06-04,50.6,50.55765239468813,0.0008376101995655194
