date,CME,dcf,Deviation
2003-02-24,9.11,13.18163276081882,-0.3088868302355814
2003-02-25,9.14,13.11163276081882,-0.30290909097813923
2003-02-26,9.07,12.70163276081882,-0.285918576706252
2003-02-27,8.66,12.65163276081882,-0.315503369113006
2003-02-28,8.61,12.67163276081882,-0.3205295511228472
2003-03-03,8.63,12.60163276081882,-0.31516810846666454
2003-03-04,8.56,12.49163276081882,-0.3147413021259122
2003-03-05,8.45,12.51163276081882,-0.32462851479609833
2003-03-06,8.47,12.51163276081882,-0.32303000240508306
2003-03-07,8.47,12.51163276081882,-0.32303000240508306
2003-03-10,8.47,12.49163276081882,-0.32194612488393426
2003-03-11,8.45,12.52163276081882,-0.32516787855009466
2003-03-12,8.48,12.54163276081882,-0.32385199266141185
2003-03-13,8.5,12.68163276081882,-0.32973930405384355
2003-03-14,8.64,13.23163276081882,-0.34701936214670714
2003-03-17,9.19,13.25163276081882,-0.30650055235667817
2003-03-18,9.21,13.43163276081882,-0.3143052550642741
2003-03-19,9.39,13.15163276081882,-0.28602020975109865
2003-03-20,9.11,13.46163276081882,-0.3232618834681482
2003-03-21,9.42,13.64163276081882,-0.30946682371805934
2003-03-24,9.6,13.73163276081882,-0.30088430362103935
2003-03-25,9.69,13.74163276081882,-0.2948436209393648
2003-03-26,9.7,13.82163276081882,-0.29820158241381667
2003-03-27,9.78,13.77163276081882,-0.289844554392655
2003-03-28,9.73,13.67163276081882,-0.28830739018349316
2003-03-31,9.63,20.130937610544613,-0.5216318193268954
2003-04-01,9.59,20.170937610544613,-0.524563498972566
2003-04-02,9.63,20.20093761054461,-0.5232894539027102
2003-04-03,9.66,20.22093761054461,-0.5222773450938991
2003-04-04,9.68,19.880937610544613,-0.5131014346694673
2003-04-07,9.34,19.83093761054461,-0.529018739132451
2003-04-08,9.29,19.890937610544608,-0.5329531376602794
2003-04-09,9.35,19.96093761054461,-0.5315851297956692
2003-04-10,9.42,19.890937610544608,-0.5264174980365803
2003-04-11,9.35,20.04093761054461,-0.5334549619534534
2003-04-14,9.5,20.04093761054461,-0.525970282198696
2003-04-15,9.5,20.06093761054461,-0.5264428719918592
2003-04-16,9.52,20.350937610544612,-0.5322082853289611
2003-04-17,9.81,20.280937610544612,-0.5162945526295828
2003-04-21,9.74,20.50093761054461,-0.5248997784867042
2003-04-22,9.96,20.640937610544608,-0.5174637805740062
2003-04-23,10.1,20.86093761054461,-0.515841512564865
2003-04-24,10.32,21.030937610544612,-0.5092943457344622
2003-04-25,10.49,21.620937610544612,-0.5148221511501894
2003-04-28,11.08,21.670937610544613,-0.4887161691329539
2003-04-29,11.13,21.850937610544612,-0.4906397062509119
2003-04-30,11.31,21.70093761054461,-0.4788243622015481
2003-05-01,11.16,21.940937610544616,-0.49136175499461765
2003-05-02,11.4,21.90093761054461,-0.47947434019851
2003-05-05,11.36,21.84093761054461,-0.47987580924568496
2003-05-06,11.3,21.66093761054461,-0.4783235978437459
2003-05-07,11.12,21.620937610544612,-0.48568372934128745
2003-05-08,11.08,21.68093761054461,-0.4889519909595055
2003-05-09,11.14,21.880937610544613,-0.49088104914519115
2003-05-12,11.34,22.26093761054461,-0.4905874946332699
2003-05-13,11.72,22.240937610544613,-0.47304379854725853
2003-05-14,11.7,22.26093761054461,-0.47441566906607213
2003-05-15,11.72,22.54093761054461,-0.4800571208485398
2003-05-16,12.0,22.25093761054461,-0.46069688342871185
2003-05-19,11.71,22.25093761054461,-0.47373004207918457
2003-05-20,11.71,22.370937610544612,-0.4765530080205286
2003-05-21,11.83,22.48093761054461,-0.47377639647684544
2003-05-22,11.94,22.58093761054461,-0.4712354196300341
2003-05-23,12.04,22.45093761054461,-0.4637195021046635
2003-05-27,11.91,22.630937610544613,-0.4737292725136285
2003-05-28,12.09,22.59093761054461,-0.4648296494627635
2003-05-29,12.05,22.84093761054461,-0.47243846966960457
2003-05-30,12.3,22.95093761054461,-0.464074182557628
2003-06-02,12.41,23.00093761054461,-0.46045677745281455
2003-06-03,12.46,23.18093761054461,-0.4624893863511301
2003-06-04,12.64,23.140937610544608,-0.4537818556565165
2003-06-05,12.6,22.740937610544613,-0.44593313539730306
2003-06-06,12.2,22.940937610544616,-0.4681995911800759
2003-06-09,12.4,22.98093761054461,-0.4604223635196518
2003-06-10,12.44,23.01093761054461,-0.4593875221190703
2003-06-11,12.47,23.370937610544612,-0.46643133417233007
2003-06-12,12.83,23.440937610544616,-0.45266694476296954
2003-06-13,12.9,23.66093761054461,-0.454797598796294
2003-06-16,13.12,24.420937610544613,-0.46275609031755727
2003-06-17,13.88,24.46093761054461,-0.4325646783867919
2003-06-18,13.92,24.140937610544608,-0.4233861076746318
2003-06-19,13.6,23.79093761054461,-0.42835376130900304
2003-06-20,13.25,23.740937610544613,-0.4418923036083052
2003-06-23,13.2,24.23093761054461,-0.4552418807658629
2003-06-24,13.69,23.940937610544616,-0.4281761131205515
2003-06-25,13.4,24.370937610544612,-0.4501647735455938
2003-06-26,13.83,24.46093761054461,-0.4346087537528337
2003-06-27,13.92,24.47093761054461,-0.43116196765579484
2003-06-30,13.93,26.509928138823888,-0.4745364858383202
2003-07-01,14.91,26.529928138823884,-0.43799320066077696
2003-07-02,14.93,26.369928138823884,-0.4338247748950488
2003-07-03,14.77,26.449928138823882,-0.44158638456487087
2003-07-07,14.85,26.479928138823887,-0.43919787387083264
2003-07-08,14.88,26.899928138823885,-0.44683867097309715
2003-07-09,15.3,27.099928138823888,-0.43542285715212203
2003-07-10,15.5,26.73992813882389,-0.420342496078161
2003-07-11,15.14,27.069928138823887,-0.4407077875361589
2003-07-14,15.47,27.169928138823888,-0.43062050363340953
2003-07-15,15.57,26.899928138823885,-0.42118804482870453
2003-07-16,15.3,26.48992813882389,-0.4224219892247961
2003-07-17,14.89,26.55992813882389,-0.43938101330046175
2003-07-18,14.96,26.319928138823887,-0.4316093903792667
2003-07-21,14.72,27.139928138823883,-0.4576256825476659
2003-07-22,15.54,27.399928138823885,-0.43284522786828594
2003-07-23,15.8,26.779928138823884,-0.4100058850757655
2003-07-24,15.18,27.299928138823887,-0.4439545802901893
2003-07-25,15.7,27.17992813882389,-0.42236786205574717
2003-07-28,15.58,26.869928138823884,-0.4201696439415209
2003-07-29,15.27,26.67992813882389,-0.42765962784661626
2003-07-30,15.08,26.329928138823888,-0.42726771146160836
2003-07-31,14.73,25.969928138823885,-0.4328055156233064
2003-08-01,14.37,26.229928138823887,-0.45215252119846905
2003-08-04,14.63,26.539928138823885,-0.4487551012393839
2003-08-05,14.94,26.599928138823888,-0.4383443473219635
2003-08-06,15.0,26.609928138823886,-0.4363006197632304
2003-08-07,15.01,26.609928138823886,-0.4359248201764059
2003-08-08,15.01,26.629928138823885,-0.4363484602079396
2003-08-11,15.03,26.699928138823882,-0.43707713661801406
2003-08-12,15.1,26.99992813882389,-0.44073925225425614
2003-08-13,15.4,27.23992813882389,-0.43465342780948646
2003-08-14,15.64,27.299928138823887,-0.42710471908686165
2003-08-15,15.7,27.17992813882389,-0.42236786205574717
2003-08-18,15.58,25.919928138823888,-0.3989180866337487
2003-08-19,14.32,26.279928138823884,-0.455097444545719
2003-08-20,14.68,25.979928138823887,-0.4349483985653332
2003-08-21,14.38,25.24992813882389,-0.4304934286965538
2003-08-22,13.65,24.879928138823885,-0.4513649748569869
2003-08-25,13.28,25.659928138823886,-0.4824615280232549
2003-08-26,14.06,26.169928138823888,-0.4627421242650811
2003-08-27,14.57,25.889928138823883,-0.43723289142115473
2003-08-28,14.29,25.67992813882389,-0.4435342683690834
2003-08-29,14.08,25.519928138823886,-0.4482743084773869
2003-09-02,13.92,25.799928138823887,-0.46046361349925236
2003-09-03,14.2,25.789928138823885,-0.44939745766009065
2003-09-04,14.19,25.669928138823888,-0.44721309996428615
2003-09-05,14.07,26.029928138823884,-0.4594683502404887
2003-09-08,14.43,26.019928138823886,-0.44542506332024623
2003-09-09,14.42,25.919928138823888,-0.44367129712828346
2003-09-10,14.32,25.889928138823883,-0.4468891561531185
2003-09-11,14.29,25.919928138823888,-0.4486867431319813
2003-09-12,14.32,25.859928138823886,-0.44624749445837875
2003-09-15,14.26,25.899928138823885,-0.44941932180018995
2003-09-16,14.3,26.069928138823887,-0.451475281256946
2003-09-17,14.47,26.349928138823888,-0.45085239231905316
2003-09-18,14.75,26.269928138823886,-0.43852149415661235
2003-09-19,14.67,26.099928138823888,-0.4379294869330219
2003-09-22,14.5,25.649928138823885,-0.4346962719925631
2003-09-23,14.05,25.539928138823885,-0.4498809893422432
2003-09-24,13.94,25.299928138823887,-0.4490102926969015
2003-09-25,13.7,24.899928138823885,-0.44979760890799503
2003-09-26,13.3,24.889928138823883,-0.4656473122051986
2003-09-29,13.29,25.359928138823886,-0.47594488725486006
2003-09-30,13.76,25.36275318330379,-0.4574721482107015
2003-10-01,13.81,25.75275318330379,-0.4637466564563901
2003-10-02,14.2,25.902753183303787,-0.4517957261333543
2003-10-03,14.35,26.132753183303787,-0.45088066690316375
2003-10-06,14.58,26.132753183303787,-0.4420794511113678
2003-10-07,14.58,26.222753183303787,-0.4439943091374864
2003-10-08,14.67,26.06275318330379,-0.43712777016213955
2003-10-09,14.51,26.07275318330379,-0.4434803299065566
2003-10-10,14.52,26.492753183303783,-0.4519255926503415
2003-10-13,14.94,26.462753183303786,-0.43543289330053037
2003-10-14,14.91,26.422753183303787,-0.4357136102901856
2003-10-15,14.87,26.242753183303783,-0.4333673797053954
2003-10-16,14.69,25.672753183303787,-0.42779802792816135
2003-10-17,14.12,25.332753183303787,-0.4426188145508735
2003-10-20,13.78,25.55275318330379,-0.46072347268614977
2003-10-21,14.0,24.992753183303783,-0.43983762423770933
2003-10-22,13.44,24.622753183303786,-0.4541633951351385
2003-10-23,13.07,25.10275318330379,-0.47933997898313996
2003-10-24,13.55,25.152753183303787,-0.46129157705907153
2003-10-27,13.6,25.152753183303787,-0.45930372309988
2003-10-28,13.6,25.35275318330379,-0.46356910818836183
2003-10-29,13.8,25.02275318330379,-0.44850193346398315
2003-10-30,13.47,25.14275318330379,-0.4642591484792189
2003-10-31,13.59,25.152753183303787,-0.4597012938917183
2003-11-03,13.6,24.75275318330379,-0.4505661693757177
2003-11-04,13.2,24.81275318330379,-0.4680155038626619
2003-11-05,13.26,24.82275318330379,-0.46581267991985253
2003-11-06,13.27,25.03275318330379,-0.4698945056970101
2003-11-07,13.48,25.06275318330379,-0.46215007180535717
2003-11-10,13.51,25.202753183303788,-0.4639474544015276
2003-11-11,13.65,25.412753183303785,-0.46286811580226306
2003-11-12,13.86,25.00275318330379,-0.4456610478699058
2003-11-13,13.45,25.082753183303787,-0.4637749731176669
2003-11-14,13.53,24.722753183303787,-0.4527308548654152
2003-11-17,13.17,24.82275318330379,-0.4694383857122517
2003-11-18,13.27,25.19275318330379,-0.4732612230411347
2003-11-19,13.64,25.132753183303787,-0.45728190220475573
2003-11-20,13.58,25.132753183303787,-0.4596692252155853
2003-11-21,13.58,25.28275318330379,-0.4628749526784942
2003-11-24,13.73,25.242753183303783,-0.4560815177212373
2003-11-25,13.69,25.25275318330379,-0.45788089319895087
2003-11-26,13.7,25.242753183303783,-0.4572699776242499
2003-11-28,13.69,25.35275318330379,-0.46001919787490253
2003-12-01,13.8,25.412753183303785,-0.4569655676242659
2003-12-02,13.86,25.222753183303787,-0.45049614927942794
2003-12-03,13.67,25.35275318330379,-0.460808066833449
2003-12-04,13.8,25.682753183303788,-0.4626744297425518
2003-12-05,14.13,25.55275318330379,-0.4470263185090926
2003-12-08,14.0,25.422753183303787,-0.4493122008046555
2003-12-09,13.87,25.122753183303786,-0.4479108281325711
2003-12-10,13.57,25.27275318330379,-0.46305810445041284
2003-12-11,13.72,25.202753183303788,-0.45561503141295023
2003-12-12,13.65,25.14275318330379,-0.457100027968919
2003-12-15,13.59,25.28275318330379,-0.4624794261340748
2003-12-16,13.73,25.30275318330379,-0.4573713026193591
2003-12-17,13.75,25.622753183303786,-0.46336758186627147
2003-12-18,14.07,25.94275318330379,-0.4576520116972336
2003-12-19,14.39,25.992753183303783,-0.4463841556713857
2003-12-22,14.44,26.03275318330379,-0.4453141433668587
2003-12-23,14.48,25.94275318330379,-0.44184798360880895
2003-12-24,14.39,25.85275318330379,-0.44338616866178326
2003-12-26,14.3,26.03275318330379,-0.4506919840821384
2003-12-29,14.48,26.09275318330379,-0.44505664472136075
2003-12-30,14.54,26.02275318330379,-0.44125819825517665
2003-12-31,14.47,17.52892719060349,-0.17450738184612058
2004-01-02,14.58,18.56892719060349,-0.21481732087473648
2004-01-05,15.62,18.11892719060349,-0.13791805465720064
2004-01-06,15.17,17.94892719060349,-0.15482413857349075
2004-01-07,15.0,17.838927190603492,-0.15914226008494914
2004-01-08,14.89,18.008927190603494,-0.1731878394305938
2004-01-09,15.06,17.94892719060349,-0.16095263855746678
2004-01-12,15.0,17.748927190603492,-0.1548784983499628
2004-01-13,14.8,17.63892719060349,-0.16094670384011933
2004-01-14,14.69,17.928927190603492,-0.1806537087339507
2004-01-15,14.98,18.888927190603493,-0.20694278458270687
2004-01-16,15.94,19.348927190603487,-0.17618171576246255
2004-01-20,16.4,19.388927190603493,-0.15415639871256137
2004-01-21,16.44,20.30892719060349,-0.19050376980983807
2004-01-22,17.36,20.068927190603493,-0.13498116590267195
2004-01-23,17.12,20.03892719060349,-0.14566284725921919
2004-01-26,17.09,20.098927190603487,-0.1497058605202669
2004-01-27,17.15,19.94892719060349,-0.14030464715525492
2004-01-28,17.0,19.94892719060349,-0.1478238484920893
2004-01-29,17.0,20.428927190603492,-0.1678466597198831
2004-01-30,17.48,20.408927190603492,-0.1435120603473956
2004-02-02,17.46,20.14892719060349,-0.13345262331671326
2004-02-03,17.2,19.818927190603493,-0.13214273231929397
2004-02-04,16.87,19.978927190603493,-0.155610316857538
2004-02-05,17.03,20.068927190603493,-0.15142449627433763
2004-02-06,17.12,20.248927190603492,-0.15452310935541658
2004-02-09,17.3,20.048927190603493,-0.13711093688303966
2004-02-10,17.1,19.94892719060349,-0.14281104760086627
2004-02-11,17.0,19.83892719060349,-0.14309882602664714
2004-02-12,16.89,19.568927190603493,-0.1368969879907288
2004-02-13,16.62,20.018927190603492,-0.1697856812326528
2004-02-17,17.07,20.00892719060349,-0.1468807978862383
2004-02-18,17.06,20.068927190603493,-0.14992964805873177
2004-02-19,17.12,19.94892719060349,-0.14180848742262164
2004-02-20,17.0,20.318927190603493,-0.16334165477684937
2004-02-23,17.37,20.248927190603492,-0.14217677625605052
2004-02-24,17.3,20.46892719060349,-0.15481647675498234
2004-02-25,17.52,21.23892719060349,-0.1750995781109328
2004-02-26,18.29,21.598927190603487,-0.1531986825735966
2004-02-27,18.65,21.91892719060349,-0.14913718915973506
2004-03-01,18.97,21.828927190603487,-0.13096966083766803
2004-03-02,18.88,21.598927190603487,-0.12588251104371262
2004-03-03,18.65,21.94892719060349,-0.15030015644754557
2004-03-04,19.0,22.388927190603493,-0.15136621606531497
2004-03-05,19.44,22.03892719060349,-0.11792439659728848
2004-03-08,19.09,22.33892719060349,-0.14543792380370435
2004-03-09,19.39,22.14892719060349,-0.12456256534961851
2004-03-10,19.2,21.798927190603493,-0.11922271072696511
2004-03-11,18.85,21.96892719060349,-0.1419699361531641
2004-03-12,19.02,21.64892719060349,-0.12143452502092356
2004-03-15,18.7,21.23892719060349,-0.11954121636269655
2004-03-16,18.29,21.768927190603492,-0.15981160486885015
2004-03-17,18.82,21.638927190603493,-0.1302711158355201
2004-03-18,18.69,21.69892719060349,-0.1386670946527936
2004-03-19,18.75,21.36892719060349,-0.12255772913836804
2004-03-22,18.42,21.52892719060349,-0.14440697221366472
2004-03-23,18.58,21.39892719060349,-0.13173217355687417
2004-03-24,18.45,21.55892719060349,-0.14420602486929524
2004-03-25,18.61,21.888927190603493,-0.1497984420182582
2004-03-26,18.94,22.27892719060349,-0.14986929855454334
2004-03-29,19.33,22.80892719060349,-0.15252480581536043
2004-03-30,19.86,22.298927190603493,-0.1093741940926749
2004-03-31,19.35,25.621402550091076,-0.24477202361698114
2004-04-01,20.1,26.121402550091076,-0.23051605052769575
2004-04-02,20.6,27.001402550091075,-0.23707666808106165
2004-04-05,21.48,27.121402550091076,-0.20800556090975952
2004-04-06,21.6,27.501402550091075,-0.21458551211496413
2004-04-07,21.98,27.431402550091075,-0.19872853894862097
2004-04-08,21.91,27.521402550091075,-0.20389231762000104
2004-04-12,22.0,26.591402550091075,-0.17266492587001014
2004-04-13,21.07,26.731402550091076,-0.21178845889146158
2004-04-14,21.21,27.281402550091077,-0.22254730265218003
2004-04-15,21.76,27.521402550091075,-0.20934262124195435
2004-04-16,22.0,28.471402550091074,-0.22729482815978708
2004-04-19,22.95,28.741402550091074,-0.20150034571199882
2004-04-20,23.22,28.421402550091074,-0.18301005873738652
2004-04-21,22.9,28.961402550091076,-0.20929243808573827
2004-04-22,23.44,29.291402550091075,-0.199765188440008
2004-04-23,23.77,28.981402550091076,-0.17981885248941132
2004-04-26,23.46,29.721402550091074,-0.21066982083158414
2004-04-27,24.2,29.221402550091074,-0.17183988829705998
2004-04-28,23.7,28.921402550091074,-0.180537667253438
2004-04-29,23.4,28.981402550091076,-0.1925856604228955
2004-04-30,23.46,29.181402550091075,-0.19606331602019644
2004-05-03,23.66,29.781402550091077,-0.2055444682229164
2004-05-04,24.26,29.991402550091074,-0.19110151786061325
2004-05-05,24.47,29.11140255009107,-0.15943589602406683
2004-05-06,23.59,28.821402550091076,-0.1815110330248153
2004-05-07,23.3,28.881402550091074,-0.1932524758938161
2004-05-10,23.36,29.081402550091074,-0.19673750398510803
2004-05-11,23.56,28.891402550091076,-0.1845324933896043
2004-05-12,23.37,29.101402550091073,-0.19694592177218395
2004-05-13,23.58,29.251402550091075,-0.19388480741664194
2004-05-14,23.73,28.911402550091076,-0.17921657522888845
2004-05-17,23.39,30.081402550091074,-0.2224431702926304
2004-05-18,24.56,30.331402550091074,-0.19027812975545189
2004-05-19,24.81,30.261402550091073,-0.18014375047777387
2004-05-20,24.74,30.431402550091075,-0.18702399735677133
2004-05-21,24.91,30.771402550091075,-0.1904821381004529
2004-05-24,25.25,31.051402550091073,-0.18683222249727516
2004-05-25,25.53,31.521402550091075,-0.19007411045780898
2004-05-26,26.0,31.581402550091074,-0.17673067373237916
2004-05-27,26.06,31.36140255009107,-0.16904226593895355
2004-05-28,25.84,29.921402550091074,-0.13640411886636816
2004-06-01,24.4,30.161402550091076,-0.1910190529277519
2004-06-02,24.64,29.211402550091076,-0.1564937713022213
2004-06-03,23.69,29.641402550091076,-0.20078005890692197
2004-06-04,24.12,30.391402550091076,-0.20635449580698217
2004-06-07,24.87,30.461402550091076,-0.18355696330451332
2004-06-08,24.94,29.941402550091077,-0.16703968832869065
2004-06-09,24.42,30.921402550091074,-0.21025574566222005
2004-06-10,25.4,30.881402550091074,-0.17749849739499313
2004-06-14,25.36,30.701402550091075,-0.17397910539677386
2004-06-15,25.18,30.981402550091076,-0.1872543549541149
2004-06-16,25.46,30.961402550091076,-0.17768583129238413
2004-06-17,25.44,31.331402550091074,-0.18803507250185159
2004-06-18,25.81,31.521402550091075,-0.18119125698848615
2004-06-21,26.0,31.321402550091076,-0.16989668778659472
2004-06-22,25.8,32.23140255009107,-0.1995384017216122
2004-06-23,26.71,32.521402550091075,-0.1786947085427839
2004-06-24,27.0,33.201402550091075,-0.1867813427681254
2004-06-25,27.68,33.71140255009107,-0.17891283345832731
2004-06-28,28.19,33.661402550091076,-0.16254232252946543
2004-06-29,28.14,34.39140255009107,-0.18177224790369928
2004-06-30,28.87,35.962265527773525,-0.19721409159543057
2004-07-01,29.47,35.14226552777353,-0.16140864689815304
2004-07-02,28.65,34.822265527773524,-0.17725054456467382
2004-07-06,28.33,35.322265527773524,-0.19795631518243306
2004-07-07,28.83,34.83226552777352,-0.1723191252945524
2004-07-08,28.34,34.242265527773526,-0.1723678453163755
2004-07-09,27.75,33.452265527773534,-0.17045977119365097
2004-07-12,26.96,33.25226552777353,-0.1892281752206626
2004-07-13,26.76,32.672265527773526,-0.18095670539735664
2004-07-14,26.18,31.022265527773527,-0.15609000327324118
2004-07-15,24.53,29.932265527773527,-0.18048301498464514
2004-07-16,23.44,30.34226552777353,-0.2274802295647832
2004-07-19,23.85,31.652265527773533,-0.24649943369542926
2004-07-20,25.16,30.65226552777353,-0.17917975827258426
2004-07-21,24.16,31.52226552777353,-0.23355762679198333
2004-07-22,25.03,31.34226552777353,-0.20139787030328105
2004-07-23,24.85,31.04226552777353,-0.1994785310444982
2004-07-26,24.55,31.51226552777353,-0.22093827311899528
2004-07-27,25.02,31.44226552777352,-0.20425581363087908
2004-07-28,24.95,31.782265527773525,-0.21497100393309043
2004-07-29,25.29,31.592265527773527,-0.19948760946672384
2004-07-30,25.1,31.572265527773524,-0.20499845100060976
2004-08-02,25.08,31.76226552777353,-0.2103837814066012
2004-08-03,25.27,31.532265527773525,-0.19859865515396413
2004-08-04,25.04,30.74226552777353,-0.18548618424435648
2004-08-05,24.25,32.47226552777352,-0.2532088659086943
2004-08-06,25.98,33.572265527773524,-0.22614695220650582
2004-08-09,27.08,33.992265527773526,-0.2033481858432128
2004-08-10,27.5,33.952265527773534,-0.19003932219178332
2004-08-11,27.46,33.132265527773534,-0.17120065402767837
2004-08-12,26.64,33.09226552777353,-0.19497805377991717
2004-08-13,26.6,33.492265527773526,-0.2057867814901354
2004-08-16,27.0,33.48226552777353,-0.19360295444752662
2004-08-17,26.99,33.47226552777352,-0.19366079425950067
2004-08-18,26.98,33.242265527773526,-0.1883826336246991
2004-08-19,26.75,33.48226552777353,-0.20106959375819766
2004-08-20,26.99,33.97226552777352,-0.20552840439991493
2004-08-23,27.48,33.772265527773534,-0.18631458178601967
2004-08-24,27.28,33.76226552777353,-0.19199735048707212
2004-08-25,27.27,34.14226552777353,-0.20128323125432868
2004-08-26,27.65,33.79226552777354,-0.18176542566301956
2004-08-27,27.3,33.12226552777353,-0.17578101724024486
2004-08-30,26.63,33.12226552777353,-0.19600910216511802
2004-08-31,26.63,32.952265527773534,-0.19186133112592418
2004-09-01,26.46,34.032265527773525,-0.2225025401730556
2004-09-02,27.54,33.89226552777353,-0.18742522604657608
2004-09-03,27.4,35.39226552777353,-0.22581955149216792
2004-09-07,28.9,35.202265527773534,-0.17903011165009353
2004-09-08,28.71,35.412265527773535,-0.18926395778087124
2004-09-09,28.92,35.322265527773524,-0.18125296982266015
2004-09-10,28.83,34.79226552777354,-0.171367556476426
2004-09-13,28.3,35.272265527773534,-0.19766990930263728
2004-09-14,28.78,34.76226552777353,-0.172090783985122
2004-09-15,28.27,34.65226552777353,-0.18418032502545012
2004-09-16,28.16,35.15226552777353,-0.19891365244294124
2004-09-17,28.66,35.712265527773525,-0.19747460497259572
2004-09-20,29.22,36.72226552777352,-0.20429745877468986
2004-09-21,30.23,36.90226552777353,-0.18080910297368658
2004-09-22,30.41,37.102265527773525,-0.18037350098645366
2004-09-23,30.61,38.01226552777353,-0.1947336057190564
2004-09-24,31.52,37.922265527773526,-0.16882602973930005
2004-09-27,31.43,38.352265527773525,-0.1804916980135276
2004-09-28,31.86,38.18226552777353,-0.16558120479191463
2004-09-29,31.69,38.75226552777353,-0.18224135883647996
2004-09-30,32.26,41.37698265657233,-0.22033947550605626
2004-10-01,33.14,41.92698265657233,-0.20957822623553168
2004-10-04,33.69,41.97698265657233,-0.19741730186685635
2004-10-05,33.74,41.956982656572336,-0.1958430310356264
2004-10-06,33.72,41.66698265657233,-0.19072613733691646
2004-10-07,33.43,41.41698265657233,-0.19284318036395875
2004-10-08,33.18,41.48698265657233,-0.20023106344795472
2004-10-11,33.25,41.26698265657233,-0.1942711131388114
2004-10-12,33.03,41.68698265657233,-0.20766632902867288
2004-10-13,33.45,42.57698265657233,-0.21436424300404144
2004-10-14,34.34,42.466982656572334,-0.19137179399569537
2004-10-15,34.23,42.37698265657233,-0.19225018266629235
2004-10-18,34.14,42.18698265657233,-0.1907456317053926
2004-10-19,33.95,41.63698265657233,-0.18461910940991177
2004-10-20,33.4,41.92698265657233,-0.20337696910883396
2004-10-21,33.69,41.85698265657233,-0.1951163733798179
2004-10-22,33.62,42.10698265657233,-0.20155760686517932
2004-10-25,33.87,41.37698265657233,-0.1814289533598923
2004-10-26,33.14,42.28698265657233,-0.21630729084782985
2004-10-27,34.05,42.98698265657233,-0.20789974323089522
2004-10-28,34.75,43.38698265657233,-0.19906852534406383
2004-10-29,35.15,43.396982656572334,-0.190035853917216
2004-11-01,35.16,44.19698265657233,-0.20447057951428926
2004-11-02,35.96,45.63698265657233,-0.21204256051267922
2004-11-03,37.4,45.62698265657233,-0.18030959264818447
2004-11-04,37.39,44.30698265657233,-0.15611495619520122
