date,NLOK,dcf,Deviation
2019-05-17,19.84,22.759531013615735,-0.12827729235146124
2019-05-20,20.05,23.239531013615732,-0.1372459285751949
2019-05-21,20.53,22.999531013615734,-0.10737310304952608
2019-05-22,20.29,22.679531013615733,-0.10536068899225348
2019-05-23,19.97,22.559531013615732,-0.11478656236483065
2019-05-24,19.85,22.169531013615735,-0.10462697709713209
2019-05-28,19.46,21.719531013615736,-0.10403221930525386
2019-05-29,19.01,21.589531013615733,-0.11948064142703774
2019-05-30,18.88,21.439531013615735,-0.11938372215279514
2019-05-31,18.73,20.689531013615735,-0.0947112340210211
2019-06-03,17.98,21.579531013615735,-0.16680302326054208
2019-06-04,18.87,21.78953101361573,-0.13398778577617787
2019-06-05,19.08,21.659531013615734,-0.11909449987602116
2019-06-06,18.95,21.859531013615733,-0.1331012550911299
2019-06-07,19.15,21.919531013615735,-0.12634992107702436
2019-06-10,19.21,21.559531013615732,-0.10897876267029671
2019-06-11,18.85,21.899531013615732,-0.13925097353544813
2019-06-12,19.19,22.289531013615733,-0.13905770434211284
2019-06-13,19.58,22.069531013615734,-0.11280398355904464
2019-06-14,19.36,22.469531013615732,-0.1383887813115222
2019-06-17,19.76,22.679531013615733,-0.12872977892986326
2019-06-18,19.97,22.859531013615733,-0.1264037749459801
2019-06-19,20.15,23.269531013615733,-0.13406076004670653
2019-06-20,20.56,23.549531013615734,-0.12694652016158048
2019-06-21,20.84,23.689531013615735,-0.1202865101878946
2019-06-24,20.98,23.509531013615735,-0.10759597935623366
2019-06-25,20.8,23.569531013615734,-0.11750471454081202
2019-06-26,20.86,23.799531013615734,-0.12351214029948854
2019-06-27,21.09,24.469531013615732,-0.13811180164161052
2019-06-28,21.76,24.769531013615733,-0.1215013320987548
2019-07-01,22.06,24.809531013615732,-0.11082559408748038
2019-07-02,22.1,27.809531013615732,-0.20530842504392854
2019-07-03,25.1,27.709531013615734,-0.09417449224721552
2019-07-05,25.0,27.996292834890966,-0.10702462831638815
2019-07-08,25.61,27.946292834890965,-0.08359938288394742
2019-07-09,25.56,28.186292834890967,-0.09317624173832317
2019-07-10,25.8,27.826292834890967,-0.0728193599813709
2019-07-11,25.44,27.956292834890967,-0.0900081012082723
2019-07-12,25.57,25.226292834890966,0.01362495739499403
2019-07-15,22.84,25.956292834890967,-0.12005924169194082
2019-07-16,23.57,25.066292834890966,-0.059693423544793345
2019-07-17,22.68,25.386292834890966,-0.10660449134863181
2019-07-18,23.0,24.656292834890966,-0.06717525809667368
2019-07-19,22.27,25.096292834890967,-0.1126179413623043
2019-07-22,22.71,25.196292834890965,-0.09867693041922543
2019-07-23,22.81,25.076292834890967,-0.09037591201430162
2019-07-24,22.69,24.866292834890967,-0.08751979433932011
2019-07-25,22.48,25.116292834890967,-0.10496345349297287
2019-07-26,22.73,24.486292834890964,-0.07172555056551433
2019-07-29,22.1,24.316292834890966,-0.09114435534806731
2019-07-30,21.93,23.946292834890965,-0.08420062549110419
2019-07-31,21.56,23.926292834890965,-0.09889926748034594
2019-08-01,21.54,23.536292834890965,-0.0848176409469038
2019-08-02,21.15,22.726292834890966,-0.0693598752045883
2019-08-05,20.34,22.846292834890967,-0.10970238598462434
2019-08-06,20.46,22.796292834890966,-0.1024856476363184
2019-08-07,20.41,25.306292834890964,-0.19348123673571882
2019-08-08,22.92,25.376292834890965,-0.09679478601829894
2019-08-09,22.99,24.056292834890964,-0.04432490251966115
2019-08-12,21.67,25.506292834890967,-0.15040573946689595
2019-08-13,23.12,25.436292834890967,-0.09106251645733954
2019-08-14,23.05,25.526292834890967,-0.09700949726261121
2019-08-15,23.14,25.896292834890964,-0.106435807335995
2019-08-16,23.51,26.236292834890964,-0.10391303573442878
2019-08-19,23.85,26.146292834890964,-0.08782479601952098
2019-08-20,23.76,26.096292834890967,-0.08952585141776626
2019-08-21,23.71,25.916292834890967,-0.08513149812540499
2019-08-22,23.53,25.606292834890965,-0.08108525698268287
2019-08-23,23.22,25.706292834890967,-0.09671922944549749
2019-08-26,23.32,25.456292834890967,-0.08392002907677565
2019-08-27,23.07,25.336292834890966,-0.08944847810450085
2019-08-28,22.95,25.596292834890967,-0.10338578527605125
2019-08-29,23.21,25.636292834890966,-0.09464288969225632
2019-08-30,23.25,25.376292834890965,-0.08379052246620644
2019-09-03,22.99,25.696292834890965,-0.10531841508345152
2019-09-04,23.31,25.856292834890965,-0.09847865087043539
2019-09-05,23.47,26.906292834890966,-0.12771335151882857
2019-09-06,24.52,26.796292834890966,-0.08494805042311848
2019-09-09,24.41,26.816292834890966,-0.08973249396203309
2019-09-10,24.43,27.116292834890967,-0.09906563744710972
2019-09-11,24.73,26.926292834890965,-0.08156684800088854
2019-09-12,24.54,26.846292834890967,-0.08590731126547124
2019-09-13,24.46,26.646292834890964,-0.0820486680244017
2019-09-16,24.26,26.816292834890966,-0.09532610829655563
2019-09-17,24.43,26.406292834890966,-0.07484173743160438
2019-09-18,24.02,26.366292834890967,-0.08898834772046826
2019-09-19,23.98,26.266292834890965,-0.08704284419817154
2019-09-20,23.88,26.146292834890964,-0.08667740582583494
2019-09-23,23.76,25.756292834890967,-0.07750699402620054
2019-09-24,23.37,26.186292834890967,-0.10754835946608299
2019-09-25,23.8,26.126292834890965,-0.08904029552115644
2019-09-26,23.74,25.886292834890966,-0.08291232926168846
2019-09-27,23.5,26.016292834890965,-0.0967198843763134
2019-09-30,23.63,25.896292834890964,-0.08751418009289391
2019-10-01,23.51,25.676292834890965,-0.0843693771846703
2019-10-02,23.29,25.876292834890965,-0.09994835239318633
2019-10-03,23.49,25.866292834890967,-0.09186831874436963
2019-10-04,23.48,26.10919129082426,-0.1006998363732643
2019-10-07,23.47,25.86919129082426,-0.09274318875500565
2019-10-08,23.23,26.15919129082426,-0.11197560575397902
2019-10-09,23.52,26.129191290824263,-0.09985733051525891
2019-10-10,23.49,26.19919129082426,-0.1034074395942558
2019-10-11,23.56,26.059191290824263,-0.0959044071219608
2019-10-14,23.42,26.22919129082426,-0.10710171196955642
2019-10-15,23.59,26.13919129082426,-0.09752372452774061
2019-10-16,23.5,26.11919129082426,-0.10027842216326166
2019-10-17,23.48,25.649191290824263,-0.08457152766451037
2019-10-18,23.01,25.719191290824263,-0.10533734362755054
2019-10-21,23.08,25.78919129082426,-0.10505142484976582
2019-10-22,23.15,25.649191290824263,-0.09743743038472807
2019-10-23,23.01,25.669191290824262,-0.10359466571020559
2019-10-24,23.03,25.329191290824262,-0.09077239239206047
2019-10-25,22.69,25.489191290824262,-0.1098187564637223
2019-10-28,22.85,25.739191290824262,-0.11224872056699875
2019-10-29,23.1,25.629191290824263,-0.09868400692493795
2019-10-30,22.99,25.51919129082426,-0.09910938250357737
2019-10-31,22.88,26.04919129082426,-0.12166179193212034
2019-11-01,23.41,26.38919129082426,-0.1128943762615473
2019-11-04,23.75,26.38919129082426,-0.1000103133793997
2019-11-05,23.75,26.63919129082426,-0.10845641893864211
2019-11-06,24.0,26.97919129082426,-0.1104255223483106
2019-11-07,24.34,27.469191290824263,-0.11391639665305797
2019-11-08,24.83,26.989191290824262,-0.08000207444371787
2019-11-11,24.35,26.83919129082426,-0.09274464583719633
2019-11-12,24.2,27.20919129082426,-0.1105946611444879
2019-11-13,24.57,27.15919129082426,-0.09533388763674344
2019-11-14,24.52,27.469191290824263,-0.10736360090110852
2019-11-15,24.83,27.18919129082426,-0.08676945428753657
2019-11-18,24.55,27.33919129082426,-0.10202171897309864
2019-11-19,24.7,27.19919129082426,-0.09188476466457929
2019-11-20,24.56,27.20919129082426,-0.097363837921844
2019-11-21,24.57,27.15919129082426,-0.09533388763674344
2019-11-22,24.52,27.54919129082426,-0.10995572461080505
2019-11-25,24.91,27.63919129082426,-0.09874352914697271
2019-11-26,25.0,27.559191290824263,-0.09286162514051477
2019-11-27,24.92,27.53919129082426,-0.09510777797229442
2019-11-29,24.9,27.629191290824263,-0.09877926798858705
2019-12-02,24.99,27.58919129082426,-0.09421049219694644
2019-12-03,24.95,28.01919129082426,-0.10953889635741776
2019-12-04,25.38,28.129191290824263,-0.09773445892563037
2019-12-05,25.49,28.099191290824262,-0.09285645497122508
2019-12-06,25.46,28.03919129082426,-0.09198522397000408
2019-12-09,25.4,28.919191290824262,-0.12169051532021447
2019-12-10,26.28,29.01919129082426,-0.09439240616227573
2019-12-11,26.38,28.81919129082426,-0.08463774247547595
2019-12-12,26.18,28.63919129082426,-0.08586804235677437
2019-12-13,26.0,28.60919129082426,-0.09120115505191151
2019-12-16,25.97,28.559191290824263,-0.09066052551901704
2019-12-17,25.92,28.61919129082426,-0.09431403086814893
2019-12-18,25.98,28.65919129082426,-0.09348453917058186
2019-12-19,26.02,28.149191290824263,-0.07563951904786381
2019-12-20,25.51,28.36919129082426,-0.10078508271573594
2019-12-23,25.73,28.31919129082426,-0.09142885699787573
2019-12-24,25.68,28.08919129082426,-0.08576933617918925
2019-12-26,25.45,28.239191290824262,-0.09877022546784309
2019-12-27,25.6,28.11919129082426,-0.08958974903543238
2019-12-30,25.48,28.15919129082426,-0.09514446857347358
2019-12-31,25.52,28.65919129082426,-0.10953523632152617
2020-01-02,26.02,28.469191290824263,-0.0860295350789837
2020-01-03,25.83,21.67569206842924,0.19165745289496572
2020-01-06,26.39,,
2020-01-07,26.75,,
2020-01-08,26.61,,
2020-01-09,26.69,,
2020-01-10,26.49,,
2020-01-13,26.6,,
2020-01-14,26.78,,
2020-01-15,27.5,,
2020-01-16,27.88,,
2020-01-17,28.13,,
2020-01-21,28.05,,
2020-01-22,28.21,,
2020-01-23,28.4,,
2020-01-24,28.07,,
2020-01-27,27.43,,
2020-01-28,27.68,,
2020-01-29,27.68,,
2020-01-30,28.3,,
2020-01-31,28.42,,
2020-02-03,17.15,,
2020-02-04,17.53,,
2020-02-05,17.64,,
2020-02-06,17.61,,
2020-02-07,19.73,,
2020-02-10,20.2,,
2020-02-11,20.61,,
2020-02-12,20.61,,
2020-02-13,20.76,,
2020-02-14,20.66,,
2020-02-18,20.53,,
2020-02-19,20.7,,
2020-02-20,20.79,,
2020-02-21,20.47,,
2020-02-24,19.92,,
2020-02-25,19.13,,
2020-02-26,19.3,,
2020-02-27,18.93,,
2020-02-28,19.03,,
2020-03-02,19.93,,
2020-03-03,19.29,,
2020-03-04,19.71,,
2020-03-05,19.35,,
2020-03-06,18.68,,
2020-03-09,17.19,,
2020-03-10,17.94,,
2020-03-11,17.85,,
2020-03-12,17.26,,
2020-03-13,17.45,,
2020-03-16,16.84,,
2020-03-17,16.64,,
2020-03-18,16.61,,
2020-03-19,16.82,,
2020-03-20,16.96,,
2020-03-23,16.58,,
2020-03-24,17.35,,
2020-03-25,17.89,,
2020-03-26,18.73,,
2020-03-27,18.93,,
2020-03-30,19.1,,
2020-03-31,18.71,,
2020-04-01,18.76,,
2020-04-02,18.47,,
2020-04-03,18.29,22.35569206842924,-0.1818638428183943
2020-04-06,18.97,22.325692068429237,-0.1503062954619231
2020-04-07,18.94,22.965692068429234,-0.1752915634518727
2020-04-08,19.58,22.755692068429237,-0.13955594314071096
2020-04-09,19.37,22.24569206842924,-0.12926961586914976
2020-04-13,18.86,22.455692068429236,-0.16012385890722425
2020-04-14,19.07,23.08569206842924,-0.17394722482333047
2020-04-15,19.7,23.805692068429238,-0.17246682249889922
2020-04-16,20.42,23.505692068429237,-0.1312742487839217
2020-04-17,20.12,23.39569206842924,-0.14001261680348176
2020-04-20,20.01,22.76569206842924,-0.12104582896694571
2020-04-21,19.38,23.295692068429236,-0.1680865310602151
2020-04-22,19.91,23.595692068429237,-0.1562019057436611
2020-04-23,20.21,24.345692068429237,-0.16987367033169198
2020-04-24,20.96,24.665692068429237,-0.15023669549383223
2020-04-27,21.28,24.35569206842924,-0.1262822694501079
2020-04-28,20.97,24.665692068429237,-0.1498312740699267
2020-04-29,21.28,24.65569206842924,-0.13691329608839875
2020-04-30,21.27,24.24569206842924,-0.12273075398429001
2020-05-01,20.86,24.485692068429238,-0.1480739061120533
2020-05-04,21.1,24.915692068429237,-0.15314413334173904
2020-05-05,21.53,24.90569206842924,-0.13553897876655707
2020-05-06,21.52,24.56569206842924,-0.1239815291971127
2020-05-07,21.18,24.665692068429237,-0.14131742416790882
2020-05-08,21.28,24.885692068429236,-0.14489016654688613
2020-05-11,21.5,24.185692068429237,-0.1110446647890222
2020-05-12,20.8,23.81569206842924,-0.126626262204109
2020-05-13,20.43,24.31569206842924,-0.15980182910254503
2020-05-14,20.93,23.40569206842924,-0.10577307695885552
2020-05-15,20.02,23.325692068429237,-0.14171892772705397
2020-05-18,19.94,23.615692068429237,-0.15564617195119612
2020-05-19,20.23,24.385692068429236,-0.17041517857142852
2020-05-20,21.0,23.615692068429237,-0.11076076283726777
2020-05-21,20.23,23.625692068429238,-0.14372878722849625
2020-05-22,20.24,23.255692068429237,-0.12967543857889274
2020-05-26,19.87,23.24569206842924,-0.14521796376257945
2020-05-27,19.86,24.325692068429237,-0.1835792402480082
2020-05-28,20.94,26.165692068429237,-0.19971541569635776
2020-05-29,22.78,25.095692068429237,-0.09227448528277138
2020-06-01,21.71,24.44569206842924,-0.11190896378680515
2020-06-02,21.06,24.095692068429237,-0.1259848465778941
2020-06-03,20.71,24.485692068429238,-0.15419993267404708
2020-06-04,21.1,24.435692068429237,-0.13650900736054572
2020-06-05,21.05,25.35569206842924,-0.16981165636533035
2020-06-08,21.97,24.525692068429237,-0.10420468712151287
2020-06-09,21.14,24.795692068429236,-0.1474325482967178
2020-06-10,21.41,23.365692068429237,-0.08369929992665137
2020-06-11,19.98,23.235692068429238,-0.14011599305246458
2020-06-12,19.85,23.645692068429238,-0.16052361916262492
2020-06-15,20.26,23.715692068429238,-0.14571331329729642
2020-06-16,20.33,23.60569206842924,-0.13876704224275727
2020-06-17,20.22,23.44569206842924,-0.1375814396527365
2020-06-18,20.06,24.19569206842924,-0.17092679377522446
2020-06-19,20.81,24.095692068429237,-0.13636014517027428
2020-06-22,20.71,23.865692068429237,-0.13222713422183752
2020-06-23,20.48,23.125692068429235,-0.11440488183448072
2020-06-24,19.74,22.915692068429237,-0.13858154748048668
2020-06-25,19.530001,22.505692068429237,-0.13221948738041733
2020-06-26,19.120001,22.81569206842924,-0.1619802308580015
2020-06-29,19.43,23.215692068429234,-0.16306608725127592
2020-06-30,19.83,23.15569206842924,-0.14362309097051484
2020-07-01,19.77,23.39569206842924,-0.15497263589487253
2020-07-02,20.01,23.31569206842924,-0.1417797103653351
2020-07-06,19.93,23.185692068429237,-0.14041815352418763
2020-07-07,19.799999,23.49569206842924,-0.15729236907199173
2020-07-08,20.110001,23.465692068429234,-0.143004138068614
2020-07-09,20.08,23.68569106842924,-0.1522307733395747
2020-07-10,20.299999,23.54069306842924,-0.1376634944013343
2020-07-13,20.16,23.555692068429238,-0.14415590331902617
2020-07-14,20.17,23.625692068429238,-0.1462683953731473
2020-07-15,20.24,23.555692068429238,-0.14075969658616527
2020-07-16,20.17,23.695691068429237,-0.14879038801812627
2020-07-17,20.309999,23.81569206842924,-0.1472009739778457
2020-07-20,20.43,23.32569306842924,-0.12414178047933289
2020-07-21,19.940001,24.085693068429237,-0.17212259811876784
2020-07-22,20.700001,24.50569306842924,-0.1552982834561053
2020-07-23,21.120001,23.770692068429238,-0.11151089168117756
2020-07-24,20.389999,24.205692068429236,-0.15763618977066685
2020-07-27,20.82,23.955692068429236,-0.13089549070309292
2020-07-28,20.57,24.56569206842924,-0.16265334830783496
2020-07-29,21.18,24.515691068429238,-0.13606351373569336
2020-07-30,21.129999,24.835693068429237,-0.14920840172323835
2020-07-31,21.450001,,
