date,DAL,dcf,Deviation
2010-10-18,11.51,15.771090047393365,-0.27018361030140936
2010-10-19,11.7,17.041090047393364,-0.31342420188726994
2010-10-20,12.97,17.601090047393367,-0.26311382050336185
2010-10-21,13.53,17.251090047393365,-0.2157017346249156
2010-10-22,13.18,17.541090047393364,-0.24862138188734917
2010-10-25,13.47,17.401090047393364,-0.22591056288351485
2010-10-26,13.33,17.851090047393367,-0.2532668893266572
2010-10-27,13.78,17.951090047393365,-0.2323585941790225
2010-10-28,13.88,17.961090047393366,-0.22721839468677685
2010-10-29,13.89,17.791090047393364,-0.21927212087631054
2010-11-01,13.72,17.921090047393363,-0.23442156901635647
2010-11-02,13.85,18.261090047393363,-0.24155677650924323
2010-11-03,14.19,18.251090047393365,-0.22251219170185255
2010-11-04,14.18,18.331090047393364,-0.2264508022524082
2010-11-05,14.26,18.161090047393365,-0.21480484030490687
2010-11-08,14.09,17.931090047393365,-0.2142139734528712
2010-11-09,13.86,17.611090047393365,-0.21299590413192893
2010-11-10,13.54,17.611090047393365,-0.23116627286769975
2010-11-11,13.54,17.531090047393366,-0.2276578373965279
2010-11-12,13.46,17.271090047393365,-0.2206629712968552
2010-11-15,13.2,17.221090047393364,-0.23349799788091863
2010-11-16,13.15,17.281090047393366,-0.23905263129026333
2010-11-17,13.21,17.841090047393365,-0.25957438895780804
2010-11-18,13.77,17.831090047393364,-0.22775332504066592
2010-11-19,13.76,17.831090047393364,-0.2283141432505129
2010-11-22,13.76,17.781090047393366,-0.2261441810752678
2010-11-23,13.71,18.401090047393364,-0.2549354432433685
2010-11-24,14.33,18.301090047393366,-0.21698653124538725
2010-11-26,14.23,18.221090047393364,-0.21903684340577156
2010-11-29,14.15,17.751090047393365,-0.20286585430972803
2010-11-30,13.68,17.951090047393365,-0.23792928652895706
2010-12-01,13.88,17.581090047393364,-0.21051539110580342
2010-12-02,13.51,17.701090047393365,-0.23677016704463005
2010-12-03,13.63,17.551090047393366,-0.22341005811064785
2010-12-06,13.48,17.191090047393367,-0.2158728758422197
2010-12-07,13.12,17.171090047393363,-0.23592503657089225
2010-12-08,13.1,17.381090047393364,-0.24630733951208073
2010-12-09,13.31,17.091090047393365,-0.2212316497606912
2010-12-10,13.02,17.151090047393364,-0.24086457688566631
2010-12-13,13.08,17.141090047393366,-0.236921341417895
2010-12-14,13.07,16.711090047393366,-0.2178846524713276
2010-12-15,12.64,16.641090047393366,-0.2404343727483218
2010-12-16,12.57,16.531090047393366,-0.23961457085027216
2010-12-17,12.46,16.601090047393367,-0.24944687581184355
2010-12-20,12.53,16.721090047393364,-0.25064693961424545
2010-12-21,12.65,16.501090047393365,-0.23338397865428973
2010-12-22,12.43,16.301090047393366,-0.23747430608251718
2010-12-23,12.23,16.521090047393365,-0.259734075359658
2010-12-27,12.45,16.551090047393366,-0.2477836828662079
2010-12-28,12.48,16.731090047393366,-0.2540832686544334
2010-12-29,12.66,16.561090047393364,-0.23555756512581594
2010-12-30,12.49,16.671090047393363,-0.25079884011826237
2010-12-31,12.6,16.006540284360188,-0.21282177309038364
2011-01-03,12.58,15.95654028436019,-0.21160854572401933
2011-01-04,12.53,16.40654028436019,-0.23628017956080405
2011-01-05,12.98,16.33654028436019,-0.20546212514614115
2011-01-06,12.91,16.42654028436019,-0.21407674552798617
2011-01-07,13.0,16.02654028436019,-0.1888455169150699
2011-01-10,12.6,15.77654028436019,-0.20134581011460417
2011-01-11,12.35,15.93654028436019,-0.2250513737840547
2011-01-12,12.51,16.03654028436019,-0.21990655227546096
2011-01-13,12.61,16.17654028436019,-0.22047608584193956
2011-01-14,12.75,15.126540284360189,-0.15711063069837383
2011-01-18,11.7,14.876540284360189,-0.21352681629207226
2011-01-19,11.45,15.03654028436019,-0.23852164238143425
2011-01-20,11.61,14.966540284360189,-0.22426961880213048
2011-01-21,11.54,15.44654028436019,-0.2529071372905174
2011-01-24,12.02,15.056540284360189,-0.20167583169915604
2011-01-25,11.63,15.40654028436019,-0.24512578519616823
2011-01-26,11.98,15.726540284360189,-0.23823041919054933
2011-01-27,12.3,15.25654028436019,-0.19378838381798802
2011-01-28,11.83,15.09654028436019,-0.21637674744221236
2011-01-31,11.67,15.216540284360189,-0.23307139586817782
2011-02-01,11.79,14.77654028436019,-0.2021136359991661
2011-02-02,11.35,14.95654028436019,-0.24113466187975907
2011-02-03,11.53,14.82654028436019,-0.2223404935430252
2011-02-04,11.4,14.976540284360189,-0.23880951250771343
2011-02-07,11.55,15.28654028436019,-0.24443335214202
2011-02-08,11.86,15.16654028436019,-0.21801546182354525
2011-02-09,11.74,15.11654028436019,-0.22336726663928586
2011-02-10,11.69,15.32654028436019,-0.23727078759392695
2011-02-11,11.9,15.24654028436019,-0.21949506064618807
2011-02-14,11.82,15.32654028436019,-0.22878876897863265
2011-02-15,11.9,15.24654028436019,-0.21949506064618807
2011-02-16,11.82,15.07654028436019,-0.21600050296276507
2011-02-17,11.65,14.92654028436019,-0.21951103349738055
2011-02-18,11.5,14.16654028436019,-0.1882280522156875
2011-02-22,10.74,14.44654028436019,-0.2565694077199152
2011-02-23,11.02,14.556540284360189,-0.24295198002233487
2011-02-24,11.13,14.546540284360189,-0.23486961281326146
2011-02-25,11.12,14.66654028436019,-0.24181164852777715
2011-02-28,11.24,14.03654028436019,-0.19923287560227032
2011-03-01,10.61,13.57654028436019,-0.21850487843192024
2011-03-02,10.15,13.68654028436019,-0.2583954900860844
2011-03-03,10.26,13.33654028436019,-0.23068503665587548
2011-03-04,9.91,13.51654028436019,-0.2668242174762183
2011-03-07,10.09,14.49654028436019,-0.3039718579690529
2011-03-08,11.07,14.306540284360189,-0.22622802019425703
2011-03-09,10.88,14.60654028436019,-0.25512819680854515
2011-03-10,11.18,14.65654028436019,-0.2372006092099349
2011-03-11,11.23,14.39654028436019,-0.21995147596677722
2011-03-14,10.97,14.11654028436019,-0.2228974111912011
2011-03-15,10.69,13.626540284360189,-0.21550153032832498
2011-03-16,10.2,13.28654028436019,-0.23230579355510694
2011-03-17,9.86,13.66654028436019,-0.27852991358144574
2011-03-18,10.24,13.59654028436019,-0.2468672334403441
2011-03-21,10.17,13.42654028436019,-0.24254500529474055
2011-03-22,10.0,13.33654028436019,-0.25018034761781227
2011-03-23,9.91,13.43654028436019,-0.2624589522099672
2011-03-24,10.01,13.226540284360189,-0.2431883330944532
2011-03-25,9.8,13.33654028436019,-0.26517674066545605
2011-03-28,9.91,13.216540284360189,-0.2501819850897733
2011-03-29,9.79,13.36654028436019,-0.2675741222689464
2011-03-30,9.94,13.226540284360189,-0.24848072237351293
2011-03-31,9.8,,
2011-04-01,9.82,,
2011-04-04,9.83,,
2011-04-05,9.7,,
2011-04-06,9.59,,
2011-04-07,9.41,,
2011-04-08,9.04,,
2011-04-11,9.43,,
2011-04-12,9.9,,
2011-04-13,9.58,,
2011-04-14,9.35,,
2011-04-15,9.25,,
2011-04-18,9.14,,
2011-04-19,9.13,,
2011-04-20,9.07,,
2011-04-21,9.05,,
2011-04-25,9.0,,
2011-04-26,9.99,,
2011-04-27,10.05,,
2011-04-28,10.07,,
2011-04-29,10.38,,
2011-05-02,10.46,,
2011-05-03,10.52,,
2011-05-04,10.47,,
2011-05-05,11.22,,
2011-05-06,11.21,,
2011-05-09,10.81,,
2011-05-10,10.8,,
2011-05-11,11.06,,
2011-05-12,10.87,,
2011-05-13,10.65,,
2011-05-16,11.0,,
2011-05-17,11.01,,
2011-05-18,10.93,,
2011-05-19,11.38,,
2011-05-20,11.51,,
2011-05-23,11.23,,
2011-05-24,11.09,,
2011-05-25,10.49,,
2011-05-26,10.18,,
2011-05-27,10.0,,
2011-05-31,10.08,,
2011-06-01,9.68,,
2011-06-02,9.62,,
2011-06-03,9.62,,
2011-06-06,9.33,,
2011-06-07,9.26,,
2011-06-08,9.14,,
2011-06-09,9.18,,
2011-06-10,9.22,,
2011-06-13,9.26,,
2011-06-14,9.5,,
2011-06-15,9.33,,
2011-06-16,9.4,,
2011-06-17,9.58,,
2011-06-20,9.69,,
2011-06-21,9.81,,
2011-06-22,9.59,,
2011-06-23,9.94,,
2011-06-24,9.43,,
2011-06-27,9.66,,
2011-06-28,9.39,,
2011-06-29,9.2,12.576921241050119,-0.26850142227400653
2011-06-30,9.17,12.69692124105012,-0.27777767335023806
2011-07-01,9.29,12.52692124105012,-0.2583971894421181
2011-07-05,9.12,12.53692124105012,-0.27254867246529113
2011-07-06,9.13,12.81692124105012,-0.2876604429183526
2011-07-07,9.41,12.756921241050119,-0.26236120595306023
2011-07-08,9.35,12.406921241050119,-0.24638838126382612
2011-07-11,9.0,12.016921241050118,-0.2510560883718066
2011-07-12,8.61,12.10692124105012,-0.2888365399779216
2011-07-13,8.7,11.916921241050119,-0.269945665997088
2011-07-14,8.51,11.81692124105012,-0.2798462622872019
2011-07-15,8.41,11.46692124105012,-0.26658605015152015
2011-07-18,8.06,11.666921241050119,-0.3091579317737355
2011-07-19,8.26,11.54692124105012,-0.2846578037931776
2011-07-20,8.14,11.576921241050119,-0.29687696491043614
2011-07-21,8.17,11.506921241050119,-0.28999253328908614
2011-07-22,8.1,11.266921241050118,-0.2810813329831131
2011-07-25,7.86,11.426921241050119,-0.31215068046818206
2011-07-26,8.02,11.016921241050118,-0.2720289249126425
2011-07-27,7.61,11.03692124105012,-0.310496121717732
2011-07-28,7.63,11.29692124105012,-0.32459474247952325
2011-07-29,7.89,11.20692124105012,-0.29597078177907454
2011-08-01,7.8,10.836921241050119,-0.2802383789176487
2011-08-02,7.43,10.95692124105012,-0.3218898049423322
2011-08-03,7.55,10.426921241050119,-0.27591281976158644
2011-08-04,7.02,10.37692124105012,-0.3234987683794358
2011-08-05,6.97,10.02692124105012,-0.3048713725340849
2011-08-08,6.62,10.48692124105012,-0.3687375114359971
2011-08-09,7.08,10.086921241050119,-0.2981009932756328
2011-08-10,6.68,10.37692124105012,-0.3562637852955315
2011-08-11,6.97,10.37692124105012,-0.32831715322003807
2011-08-12,6.97,10.72692124105012,-0.35023294723867415
2011-08-15,7.32,11.06692124105012,-0.33856943222400493
2011-08-16,7.66,11.20692124105012,-0.3164938134889367
2011-08-17,7.8,10.79692124105012,-0.2775718349834546
2011-08-18,7.39,10.61692124105012,-0.30394133739763385
2011-08-19,7.21,10.62692124105012,-0.32153444667031994
2011-08-22,7.22,10.666921241050119,-0.32314115414906563
2011-08-23,7.26,10.656921241050119,-0.31875258944068086
2011-08-24,7.25,10.23692124105012,-0.2917792538124203
2011-08-25,6.83,10.52692124105012,-0.3511873183427875
2011-08-26,7.12,10.906921241050119,-0.3472035010940919
2011-08-29,7.5,11.016921241050118,-0.3192290444943664
2011-08-30,7.61,10.93692124105012,-0.3041917526628072
2011-08-31,7.53,10.826921241050119,-0.30451142736218384
2011-09-01,7.42,10.676921241050119,-0.30504310816942837
2011-09-02,7.27,10.53692124105012,-0.31004514186959375
2011-09-06,7.13,10.87692124105012,-0.3444836234456701
2011-09-07,7.47,10.71692124105012,-0.3029714568222359
2011-09-08,7.31,10.586921241050119,-0.3095254197550903
2011-09-09,7.18,10.78692124105012,-0.33437912083049404
2011-09-12,7.38,11.39692124105012,-0.35245669914623345
2011-09-13,7.99,11.79692124105012,-0.32270464159776324
2011-09-14,8.39,11.86692124105012,-0.2929926954451112
2011-09-15,8.46,11.80692124105012,-0.28347112449718015
2011-09-16,8.4,11.71692124105012,-0.28308812296436014
2011-09-19,8.31,11.77692124105012,-0.2943826463715896
2011-09-20,8.37,11.406921241050119,-0.26623496181608963
2011-09-21,8.0,10.98692124105012,-0.2718615320450438
2011-09-22,7.58,11.576921241050119,-0.3452490656045585
2011-09-23,8.17,11.70692124105012,-0.30212223762537715
2011-09-26,8.3,11.54692124105012,-0.28119367693503317
2011-09-27,8.14,11.516921241050118,-0.29321388679933424
2011-09-28,8.11,11.35692124105012,-0.28589801515167446
2011-09-29,7.95,10.906921241050119,-0.2711050328227571
2011-09-30,7.5,9.383412322274882,-0.20071720793979497
2011-10-03,6.65,10.023412322274881,-0.33655328283544683
2011-10-04,7.29,10.163412322274882,-0.28272121913004555
2011-10-05,7.43,10.513412322274881,-0.2932836863766888
2011-10-06,7.78,10.53341232227488,-0.26139794380328896
2011-10-07,7.8,10.78341232227488,-0.2766668131674944
2011-10-10,8.05,10.943412322274881,-0.26439763366911195
2011-10-11,8.21,11.153412322274882,-0.26390240378690977
2011-10-12,8.42,11.413412322274882,-0.2622714607824004
2011-10-13,8.68,11.303412322274882,-0.23209029693671335
2011-10-14,8.57,11.133412322274882,-0.23024498222761425
2011-10-17,8.4,11.443412322274881,-0.2659532171492942
2011-10-18,8.71,11.233412322274882,-0.2246345322223393
2011-10-19,8.5,11.433412322274881,-0.2565649028995419
2011-10-20,8.7,11.393412322274882,-0.23640084691827412
2011-10-21,8.66,11.633412322274882,-0.255592446988369
2011-10-24,8.9,11.173412322274881,-0.20346625155349318
2011-10-25,8.44,11.293412322274882,-0.25266166158184755
2011-10-26,8.56,11.37341232227488,-0.24736747798765713
2011-10-27,8.64,11.243412322274882,-0.23155001770388972
2011-10-28,8.51,11.253412322274881,-0.24378492884727965
2011-10-31,8.52,11.063412322274882,-0.22989401896863415
2011-11-01,8.33,10.983412322274882,-0.2415836030204962
2011-11-02,8.25,11.03341232227488,-0.2522712141062262
2011-11-03,8.3,11.083412322274881,-0.2511331565894124
2011-11-04,8.35,11.043412322274882,-0.24389312321900647
2011-11-07,8.31,10.933412322274881,-0.23994451548581452
2011-11-08,8.2,10.733412322274882,-0.2360304669389558
2011-11-09,8.0,10.353412322274881,-0.22730789125548734
2011-11-10,7.62,10.683412322274881,-0.2867447431461272
2011-11-11,7.95,10.793412322274882,-0.26343960902955554
2011-11-14,8.06,10.733412322274882,-0.24907384921072961
2011-11-15,8.0,10.313412322274882,-0.22431104759366405
2011-11-16,7.58,10.013412322274881,-0.24301529228570207
2011-11-17,7.28,10.093412322274881,-0.27873748068985915
2011-11-18,7.36,9.943412322274881,-0.25981144485858354
2011-11-21,7.21,10.013412322274881,-0.27996573316357676
2011-11-22,7.28,9.853412322274881,-0.2611696575872866
2011-11-23,7.12,9.853412322274881,-0.2774076870908627
2011-11-25,7.12,10.163412322274882,-0.29944788480191
2011-11-28,7.43,10.53341232227488,-0.2946255427324469
2011-11-29,7.8,10.853412322274881,-0.28133201168523236
2011-11-30,8.12,11.253412322274881,-0.27844108369446663
2011-12-01,8.52,11.143412322274882,-0.23542270952595634
2011-12-02,8.41,11.343412322274881,-0.25860051974965115
2011-12-05,8.61,11.20341232227488,-0.23148414497952552
2011-12-06,8.47,11.293412322274882,-0.2500052456869961
2011-12-07,8.56,10.913412322274882,-0.21564403990046588
2011-12-08,8.18,11.233412322274882,-0.2718152093661007
2011-12-09,8.5,11.233412322274882,-0.2433287627887354
2011-12-12,8.5,10.723412322274882,-0.2073418661386699
2011-12-13,7.99,10.883412322274882,-0.2658552516983105
2011-12-14,8.15,11.323412322274882,-0.2802522978018115
2011-12-15,8.59,11.753412322274881,-0.269148417117949
2011-12-16,9.02,11.243412322274882,-0.19775244903808875
2011-12-19,8.51,11.36341232227488,-0.2511052350605585
2011-12-20,8.63,11.20341232227488,-0.2296989745845882
2011-12-21,8.47,11.093412322274881,-0.23648380192334795
2011-12-22,8.36,11.063412322274882,-0.24435610311945788
2011-12-23,8.33,10.913412322274882,-0.23671902480968243
2011-12-27,8.18,10.853412322274881,-0.2463199814852821
2011-12-28,8.12,10.823412322274882,-0.24977449271808538
2011-12-29,8.09,10.823412322274882,-0.2525462618336588
2011-12-30,8.09,11.188104265402844,-0.27691056428417116
2012-01-03,8.04,11.158104265402844,-0.27944749316162365
2012-01-04,8.01,11.478104265402843,-0.30214956975572693
2012-01-05,8.33,11.468104265402843,-0.2736375771250986
2012-01-06,8.32,11.428104265402844,-0.2719702404896882
2012-01-09,8.28,11.418104265402844,-0.2748358389852318
2012-01-10,8.27,11.758104265402844,-0.29665532697020514
2012-01-11,8.61,12.018104265402844,-0.28358085353061346
2012-01-12,8.87,11.998104265402844,-0.26071654289777224
2012-01-13,8.85,11.878104265402843,-0.2549316117911805
2012-01-17,8.73,12.068104265402843,-0.27660552080019785
2012-01-18,8.92,12.478104265402843,-0.2851478229163501
2012-01-19,9.33,12.558104265402843,-0.2570534689934182
2012-01-20,9.41,12.438104265402844,-0.24345384158144212
2012-01-23,9.29,12.528104265402844,-0.25846721872718403
2012-01-24,9.38,13.108104265402844,-0.2844121613559861
2012-01-25,9.96,13.318104265402843,-0.252145815837046
2012-01-26,10.17,13.538104265402843,-0.24878699405574578
2012-01-27,10.39,13.918104265402844,-0.2534902884851127
2012-01-30,10.77,13.698104265402844,-0.21375981732000138
2012-01-31,10.55,14.048104265402843,-0.24900899077307148
2012-02-01,10.9,14.248104265402844,-0.23498594641342496
2012-02-02,11.1,14.448104265402844,-0.23173311902379823
2012-02-03,11.3,14.138104265402843,-0.20074150056651707
2012-02-06,10.99,14.118104265402843,-0.22156687658614527
2012-02-07,10.97,14.138104265402843,-0.22408267798360104
2012-02-08,10.99,14.268104265402844,-0.2297505123614465
2012-02-09,11.12,14.038104265402843,-0.20787025158336825
2012-02-10,10.89,14.298104265402843,-0.2383605687957837
2012-02-13,11.15,14.088104265402844,-0.20855213803450867
2012-02-14,10.94,13.978104265402843,-0.2173473747024799
2012-02-15,10.83,14.078104265402844,-0.23072028763028196
2012-02-16,10.93,13.978104265402843,-0.2180627792959876
2012-02-17,10.83,13.198104265402844,-0.17942760700948002
2012-02-21,10.05,13.078104265402844,-0.23154000028990973
2012-02-22,9.93,12.838104265402844,-0.2265213153969966
2012-02-23,9.69,12.678104265402844,-0.23569014758437135
2012-02-24,9.53,12.808104265402843,-0.2559398485111989
2012-02-27,9.66,13.048104265402843,-0.259662568330821
2012-02-28,9.9,12.958104265402843,-0.23599935629224322
2012-02-29,9.81,12.788104265402843,-0.23288082452219738
2012-03-01,9.64,12.918104265402844,-0.25376047429669957
2012-03-02,9.77,12.818104265402843,-0.23779680694515304
2012-03-05,9.67,12.508104265402844,-0.22690123180800315
2012-03-06,9.36,12.518104265402844,-0.2522829494343738
2012-03-07,9.37,12.618104265402843,-0.2574161852750506
2012-03-08,9.47,12.518104265402844,-0.2434956764042221
2012-03-09,9.37,12.338104265402844,-0.24056404465033387
2012-03-12,9.19,12.458104265402843,-0.26232757374479776
2012-03-13,9.31,12.448104265402844,-0.2520949534560545
2012-03-14,9.3,12.778104265402844,-0.2721925094021912
2012-03-15,9.63,12.358104265402844,-0.22075426835815848
2012-03-16,9.21,12.458104265402843,-0.2607221930565382
2012-03-19,9.31,12.678104265402844,-0.2656630829732195
2012-03-20,9.53,12.888104265402843,-0.26055843406057977
2012-03-21,9.74,12.678104265402844,-0.23174634029636498
2012-03-22,9.53,12.768104265402844,-0.25360885203428274
2012-03-23,9.62,13.028104265402844,-0.26159633020848116
2012-03-26,9.88,12.958104265402843,-0.2375427919360973
2012-03-27,9.81,13.148104265402843,-0.2538848337388483
2012-03-28,10.0,13.218104265402843,-0.24346186115553126
2012-03-29,10.07,13.068104265402843,-0.2294215139789001
2012-03-30,9.92,13.446835891381346,-0.2622799831774437
2012-04-02,10.01,13.756835891381346,-0.27236174953055436
2012-04-03,10.32,13.916835891381346,-0.2584521308905321
2012-04-04,10.48,13.806835891381345,-0.24095570611207584
2012-04-05,10.37,13.726835891381345,-0.2445454959863692
2012-04-09,10.29,13.246835891381346,-0.2232107286318179
2012-04-10,9.81,13.346835891381346,-0.2649943342500555
2012-04-11,9.91,13.696835891381346,-0.2764752327772424
2012-04-12,10.26,13.566835891381347,-0.24374407694295852
2012-04-13,10.13,13.686835891381346,-0.2598727653059023
2012-04-16,10.25,13.876835891381345,-0.26135899565072385
2012-04-17,10.44,13.966835891381345,-0.2525150233602792
2012-04-18,10.53,14.256835891381346,-0.2614069432919771
2012-04-19,10.82,14.186835891381346,-0.23732112763965463
2012-04-20,10.75,13.826835891381346,-0.22252639111014716
2012-04-23,10.39,13.916835891381346,-0.2534222519333942
2012-04-24,10.48,13.916835891381346,-0.2469552647027884
2012-04-25,10.48,13.836835891381346,-0.24260140958036824
2012-04-26,10.4,14.256835891381346,-0.2705253760908415
2012-04-27,10.82,14.396835891381347,-0.2484459723210859
2012-04-30,10.96,14.486835891381347,-0.24345108330243226
2012-05-01,11.05,14.306835891381345,-0.22764194096496992
2012-05-02,10.87,14.396835891381347,-0.24497298698061043
2012-05-03,10.96,14.436835891381346,-0.24083087994766106
2012-05-04,11.0,14.606835891381346,-0.24692793964430948
2012-05-07,11.17,14.606835891381346,-0.2352895532569942
2012-05-08,11.17,14.346835891381346,-0.221431116619225
2012-05-09,10.91,14.466835891381345,-0.24586135614494242
2012-05-10,11.03,14.806835891381345,-0.2550737996346497
2012-05-11,11.37,14.866835891381346,-0.23521049918957837
2012-05-14,11.43,14.606835891381346,-0.21748966819404159
2012-05-15,11.17,14.826835891381346,-0.24663629638654183
2012-05-16,11.39,13.846835891381346,-0.17742940774726368
2012-05-17,10.41,13.576835891381346,-0.2332528666264333
2012-05-18,10.14,14.016835891381346,-0.2765842392265667
2012-05-21,10.58,13.976835891381345,-0.24303325286061095
2012-05-22,10.54,14.176835891381346,-0.2565336806637031
2012-05-23,10.74,14.706835891381346,-0.2697273513268773
2012-05-24,11.27,14.806835891381345,-0.23886506998028123
2012-05-25,11.37,15.236835891381347,-0.2537820790974462
2012-05-29,11.8,15.186835891381346,-0.22301129185858937
2012-05-30,11.75,15.536835891381346,-0.24373275986534648
2012-05-31,12.1,14.946835891381346,-0.19046411642365657
2012-06-01,11.51,13.616835891381346,-0.15472286720550465
2012-06-04,10.18,14.016835891381346,-0.27373052813870313
2012-06-05,10.58,14.046835891381345,-0.24680546695277306
2012-06-06,10.61,13.716835891381345,-0.22649799968325446
2012-06-07,10.28,13.816835891381347,-0.25598016211421837
2012-06-08,10.38,13.606835891381346,-0.2371481450309284
2012-06-11,10.17,13.476835891381345,-0.24537183045288247
2012-06-12,10.04,13.726835891381345,-0.2685859961140933
2012-06-13,10.29,13.886835891381345,-0.25901047002461286
2012-06-14,10.45,13.696835891381346,-0.23705006887206692
2012-06-15,10.26,14.066835891381347,-0.2706248882674297
2012-06-18,10.63,14.346835891381346,-0.25907007785697056
2012-06-19,10.91,14.646835891381347,-0.2551292251168197
2012-06-20,11.21,14.666835891381346,-0.23569063682049385
2012-06-21,11.23,14.476835891381345,-0.22427800630898354
2012-06-22,11.04,13.956835891381346,-0.20898976774403122
2012-06-25,10.52,14.576835891381346,-0.2783070291530124
2012-06-26,11.14,14.506835891381346,-0.23208616383270841
2012-06-27,11.07,14.596835891381346,-0.2416164652137902
2012-06-28,11.16,14.386835891381345,-0.22429086671617837
2012-06-29,10.95,14.12829383886256,-0.2249594944097254
2012-07-02,11.12,13.76829383886256,-0.19234727772786586
2012-07-03,10.76,13.638293838862559,-0.2110450084790526
2012-07-05,10.63,14.00829383886256,-0.24116383320646195
2012-07-06,11.0,13.91829383886256,-0.20967324534521037
2012-07-09,10.91,13.728293838862559,-0.20529090300241304
2012-07-10,10.72,14.09829383886256,-0.23962430330045648
2012-07-11,11.09,13.75829383886256,-0.1939407509472959
2012-07-12,10.75,13.828293838862558,-0.22260836186539712
2012-07-13,10.82,13.978293838862559,-0.2259427277227387
2012-07-16,10.97,13.808293838862559,-0.20554993049715975
2012-07-17,10.8,13.238293838862559,-0.18418490090502915
2012-07-18,10.23,13.00829383886256,-0.21357865015028688
2012-07-19,10.0,12.94829383886256,-0.22769747702308496
2012-07-20,9.94,12.66829383886256,-0.21536395299680888
2012-07-23,9.66,12.33829383886256,-0.2170716530049398
2012-07-24,9.33,12.478293838862559,-0.2523016270908345
2012-07-25,9.47,12.41829383886256,-0.23741537099371823
2012-07-26,9.41,12.42829383886256,-0.24285665257000355
2012-07-27,9.42,12.478293838862559,-0.2450891025933184
2012-07-30,9.47,12.658293838862559,-0.2518739001834587
2012-07-31,9.65,12.488293838862559,-0.22727634979487887
2012-08-01,9.48,12.238293838862559,-0.22538222036339972
2012-08-02,9.23,12.29829383886256,-0.24948939089150424
2012-08-03,9.29,12.37829383886256,-0.24949269092050763
2012-08-06,9.37,12.328293838862558,-0.2399597119868372
2012-08-07,9.32,12.398293838862559,-0.24828366538737934
2012-08-08,9.39,12.078293838862558,-0.2225723164817226
2012-08-09,9.07,12.068293838862559,-0.24844388766930692
2012-08-10,9.06,12.26829383886256,-0.2615110039751063
2012-08-13,9.26,12.28829383886256,-0.24643729052811025
2012-08-14,9.28,12.26829383886256,-0.24357860009812227
2012-08-15,9.26,12.03829383886256,-0.2307880066769551
2012-08-16,9.03,12.138293838862559,-0.2560733724298956
2012-08-17,9.13,12.468293838862559,-0.2677426343977709
2012-08-20,9.46,12.718293838862559,-0.25618953926873245
2012-08-21,9.71,12.53829383886256,-0.22557246426114497
2012-08-22,9.53,12.158293838862559,-0.21617291650424886
2012-08-23,9.15,12.11829383886256,-0.24494321381640694
2012-08-24,9.11,12.068293838862559,-0.24512941749364792
2012-08-27,9.06,11.70829383886256,-0.2261895606063672
2012-08-28,8.7,11.61829383886256,-0.25118092891582977
2012-08-29,8.61,11.558293838862559,-0.25508036739380024
2012-08-30,8.55,11.658293838862559,-0.26661652912720024
2012-08-31,8.65,11.568293838862559,-0.25226657271263575
2012-09-04,8.56,11.888293838862559,-0.2799639615217486
2012-09-05,8.88,12.20829383886256,-0.2726256332615151
2012-09-06,9.2,12.28829383886256,-0.25131998626982877
2012-09-07,9.28,12.388293838862559,-0.25090572433079694
2012-09-10,9.38,12.28829383886256,-0.23667189904467312
2012-09-11,9.28,12.50829383886256,-0.25809226105901306
2012-09-12,9.5,12.45829383886256,-0.23745577661962192
2012-09-13,9.45,12.27829383886256,-0.2303490921442688
2012-09-14,9.27,12.238293838862559,-0.24254147497560297
2012-09-17,9.23,11.968293838862559,-0.22879567261049139
2012-09-18,8.96,12.37829383886256,-0.2761522616413076
2012-09-19,9.37,12.158293838862559,-0.22933265767521638
2012-09-20,9.15,12.078293838862558,-0.2424426726099853
2012-09-21,9.07,12.138293838862559,-0.2527780163830734
2012-09-24,9.13,12.02829383886256,-0.24095635488205136
2012-09-25,9.02,12.16829383886256,-0.2587292746668952
2012-09-26,9.16,12.238293838862559,-0.2515296559629474
2012-09-27,9.23,12.16829383886256,-0.24147130877776524
2012-09-28,9.16,12.148445229681979,-0.24599404888292942
2012-10-01,9.47,12.44844522968198,-0.23926242793599606
2012-10-02,9.77,12.838445229681978,-0.2390044257530386
2012-10-03,10.16,12.818445229681979,-0.20739217448354563
2012-10-04,10.14,12.95844522968198,-0.21749871838221657
2012-10-05,10.28,12.808445229681979,-0.19740453929744906
2012-10-08,10.13,12.568445229681979,-0.19401327571713323
2012-10-09,9.89,12.518445229681978,-0.20996578899828366
2012-10-10,9.84,12.428445229681978,-0.20826782287298318
2012-10-11,9.75,12.69844522968198,-0.23218946700578247
2012-10-12,10.02,12.78844522968198,-0.21648020380588717
2012-10-15,10.11,12.668445229681979,-0.20195416116948428
2012-10-16,9.99,12.86844522968198,-0.22368244013213356
2012-10-17,10.19,12.88844522968198,-0.20936933676588732
2012-10-18,10.21,12.678445229681978,-0.19469620958751388
2012-10-19,10.0,12.818445229681979,-0.21987418748380483
2012-10-22,10.14,12.828445229681979,-0.20956906168656775
2012-10-23,10.15,12.71844522968198,-0.20194647877932503
2012-10-24,10.04,12.318445229681979,-0.18496207818434252
2012-10-25,9.64,12.318445229681979,-0.21743370853556387
2012-10-26,9.64,12.308445229681979,-0.2167979123185264
2012-10-31,9.63,12.37844522968198,-0.2220347692044189
2012-11-01,9.7,12.37844522968198,-0.21637977791099317
2012-11-02,9.7,12.44844522968198,-0.22078622502419887
