date,HBI,dcf,Deviation
2007-04-03,7.37,8.797407960455178,-0.16225324173568556
2007-04-04,7.26,8.777407960455177,-0.172876544794494
2007-04-05,7.24,8.657407960455178,-0.16372197855634552
2007-04-09,7.12,8.647407960455178,-0.1766318840790274
2007-04-10,7.11,8.607407960455177,-0.1739673508371724
2007-04-11,7.07,8.657407960455178,-0.18335834093830972
2007-04-12,7.12,8.667407960455177,-0.17853180183916417
2007-04-13,7.13,8.627407960455177,-0.17356406087653864
2007-04-16,7.09,8.617407960455177,-0.17724679711861968
2007-04-17,7.08,8.607407960455177,-0.17745272066486373
2007-04-18,7.07,8.507407960455177,-0.1689595664315915
2007-04-19,6.97,8.657407960455178,-0.19490914233946532
2007-04-20,7.12,8.637407960455178,-0.17567862574077298
2007-04-23,7.1,8.607407960455177,-0.1751291407797363
2007-04-24,7.07,8.627407960455177,-0.18051864100941484
2007-04-25,7.09,8.287407960455177,-0.14448521976579642
2007-04-26,6.75,8.397407960455178,-0.1961805319228388
2007-04-27,6.86,8.187407960455177,-0.16212798566609843
2007-04-30,6.65,8.137407960455178,-0.18278645579568276
2007-05-01,6.6,8.257407960455177,-0.20071770322993898
2007-05-02,6.72,8.227407960455178,-0.18321784548675546
2007-05-03,6.69,8.237407960455178,-0.18785132020700257
2007-05-04,6.7,8.217407960455178,-0.18465773730079305
2007-05-07,6.68,8.097407960455177,-0.17504465223652887
2007-05-08,6.56,8.007407960455177,-0.18075861347432842
2007-05-09,6.47,7.897407960455177,-0.18074385514876035
2007-05-10,6.36,8.097407960455177,-0.21456347129106634
2007-05-11,6.56,8.127407960455177,-0.19285459375013259
2007-05-14,6.59,8.137407960455178,-0.19015981108173685
2007-05-15,6.6,8.137407960455178,-0.1889309185340612
2007-05-16,6.6,8.247407960455178,-0.1997485717154044
2007-05-17,6.71,8.197407960455177,-0.1814485710154391
2007-05-18,6.66,8.177407960455177,-0.1855609953414522
2007-05-21,6.64,8.207407960455177,-0.19097478375721555
2007-05-22,6.67,8.097407960455177,-0.17627961533198322
2007-05-23,6.56,8.007407960455177,-0.18075861347432842
2007-05-24,6.47,7.967407960455177,-0.1879416703509219
2007-05-25,6.43,7.947407960455178,-0.1909311775619822
2007-05-29,6.41,7.927407960455177,-0.1914128764439228
2007-05-30,6.39,8.067407960455178,-0.20792402822288114
2007-05-31,6.53,8.127407960455177,-0.19654580749822648
2007-06-01,6.59,8.307407960455178,-0.20673210809320575
2007-06-04,6.77,8.257407960455177,-0.180130128919195
2007-06-05,6.72,8.297407960455178,-0.19010852159770686
2007-06-06,6.76,8.217407960455178,-0.17735616479900917
2007-06-07,6.68,8.267407960455177,-0.19200793864873944
2007-06-08,6.73,8.137407960455178,-0.17295531541427744
2007-06-11,6.6,8.117407960455177,-0.18693257353177184
2007-06-12,6.58,8.207407960455177,-0.19828525257868646
2007-06-13,6.67,8.267407960455177,-0.19321750760285805
2007-06-14,6.73,8.347407960455177,-0.19376170041256502
2007-06-15,6.81,8.397407960455178,-0.18903546998437526
2007-06-18,6.86,8.357407960455177,-0.17917133727831347
2007-06-19,6.82,8.347407960455177,-0.1829799103735058
2007-06-20,6.81,8.247407960455178,-0.17428602626998546
2007-06-21,6.71,8.187407960455177,-0.18044880230605254
2007-06-22,6.65,8.127407960455177,-0.1817809525058508
2007-06-25,6.59,8.157407960455178,-0.19214534421393792
2007-06-26,6.62,8.347407960455177,-0.2069394437936376
2007-06-27,6.81,8.417407960455177,-0.1909623447035893
2007-06-28,6.88,8.297407960455178,-0.17082539115955708
2007-06-29,6.76,8.645938478010212,-0.21812999049285908
2007-07-02,6.83,8.775938478010213,-0.22173565629318537
2007-07-03,6.96,8.695938478010213,-0.19962635227928005
2007-07-05,6.88,8.775938478010213,-0.21603825992637116
2007-07-06,6.96,8.555938478010212,-0.1865299151124059
2007-07-09,6.74,8.485938478010212,-0.20574488991812734
2007-07-10,6.67,8.405938478010212,-0.2065133456010173
2007-07-11,6.59,8.475938478010212,-0.222504974865385
2007-07-12,6.66,8.425938478010213,-0.2095835950640883
2007-07-13,6.61,8.335938478010213,-0.20704789059602013
2007-07-16,6.52,8.405938478010212,-0.2243578730612643
2007-07-17,6.59,8.305938478010212,-0.20659176353799413
2007-07-18,6.49,8.395938478010212,-0.22700719913587408
2007-07-19,6.58,8.345938478010213,-0.21159255878330374
2007-07-20,6.53,8.605938478010213,-0.2412216265912921
2007-07-23,6.79,8.515938478010213,-0.20267155316667884
2007-07-24,6.7,8.475938478010212,-0.20952706094052798
2007-07-25,6.66,9.335938478010213,-0.28662768979391784
2007-07-26,7.52,9.555938478010212,-0.2130547912897558
2007-07-27,7.74,10.005938478010213,-0.2264593654048549
2007-07-30,8.19,9.565938478010212,-0.14383727024516868
2007-07-31,7.75,9.565938478010212,-0.18983380273504968
2007-08-01,7.75,9.445938478010213,-0.17954155449543663
2007-08-02,7.63,9.125938478010212,-0.1639216045138605
2007-08-03,7.31,9.665938478010213,-0.2437361341963762
2007-08-06,7.85,9.605938478010213,-0.1827971813508783
2007-08-07,7.79,9.445938478010213,-0.17530693026057442
2007-08-08,7.63,8.735938478010212,-0.12659641328679683
2007-08-09,6.92,8.945938478010213,-0.22646461106234095
2007-08-10,7.13,9.125938478010212,-0.21871049019447253
2007-08-13,7.31,8.865938478010213,-0.17549619612964118
2007-08-14,7.05,8.505938478010213,-0.17116729468172687
2007-08-15,6.69,8.595938478010213,-0.2217254675432948
2007-08-16,6.78,8.815938478010212,-0.23093837180108479
2007-08-17,7.0,8.865938478010213,-0.21046147372195456
2007-08-20,7.05,8.835938478010213,-0.20212210422863797
2007-08-21,7.02,8.975938478010212,-0.21790907800916715
2007-08-22,7.16,9.035938478010213,-0.20760859345993565
2007-08-23,7.22,9.405938478010212,-0.23239982731341857
2007-08-24,7.59,9.165938478010213,-0.17193421947910847
2007-08-27,7.35,8.825938478010212,-0.16722736983579778
2007-08-28,7.01,9.075938478010212,-0.22762808309198057
2007-08-29,7.26,9.075938478010212,-0.2000827222892695
2007-08-30,7.26,9.305938478010212,-0.21985299847454753
2007-08-31,7.49,9.395938478010212,-0.20284705806352132
2007-09-04,7.58,9.555938478010212,-0.20677597313515272
2007-09-05,7.74,9.575938478010212,-0.1917241304574152
2007-09-06,7.76,9.325938478010212,-0.1679121604439665
2007-09-07,7.51,9.125938478010212,-0.17707093707720745
2007-09-10,7.31,9.055938478010212,-0.1927948696040428
2007-09-11,7.24,9.005938478010213,-0.19608600284380162
2007-09-12,7.19,8.945938478010213,-0.19628331698529344
2007-09-13,7.13,8.875938478010212,-0.19670466197300784
2007-09-14,7.06,8.715938478010212,-0.18998969327147563
2007-09-17,6.9,8.905938478010212,-0.22523605827315163
2007-09-18,7.09,8.875938478010212,-0.20121122768423927
2007-09-19,7.06,8.765938478010213,-0.1946099076886797
2007-09-20,6.95,8.755938478010213,-0.20625298847698303
2007-09-21,6.94,8.745938478010212,-0.20648881564292465
2007-09-24,6.93,8.635938478010212,-0.19753944314842709
2007-09-25,6.82,8.465938478010212,-0.19441890373824977
2007-09-26,6.65,8.865938478010213,-0.24993840003585688
2007-09-27,7.05,8.835938478010213,-0.20212210422863797
2007-09-28,7.02,9.064300283403322,-0.22553315970195997
2007-10-01,7.24,9.084300283403323,-0.20302062083667471
2007-10-02,7.26,8.854300283403322,-0.18005943240842093
2007-10-03,7.03,8.724300283403322,-0.194204718815843
2007-10-04,6.9,8.864300283403322,-0.22159676687409746
2007-10-05,7.04,8.824300283403323,-0.20220303322624023
2007-10-08,7.0,8.834300283403323,-0.20763390699423656
2007-10-09,7.01,8.934300283403322,-0.2153834348928222
2007-10-10,7.11,8.834300283403323,-0.19518243981843164
2007-10-11,7.01,8.794300283403322,-0.20289280851265323
2007-10-12,6.97,8.754300283403323,-0.20381986288339404
2007-10-15,6.93,8.704300283403322,-0.20384180527255236
2007-10-16,6.88,8.584300283403323,-0.1985368902691319
2007-10-17,6.76,8.494300283403323,-0.20417223615132885
2007-10-18,6.67,8.274300283403322,-0.19388954092242028
2007-10-19,6.45,8.344300283403323,-0.2270172715585338
2007-10-22,6.52,8.304300283403322,-0.2148646150199266
2007-10-23,6.48,8.264300283403323,-0.21590458020827497
2007-10-24,6.44,8.754300283403323,-0.2643615375852306
2007-10-25,6.93,9.034300283403322,-0.23292343816256333
2007-10-26,7.21,9.094300283403323,-0.20719574070388724
2007-10-29,7.27,9.104300283403322,-0.2014762503766664
2007-10-30,7.28,9.584300283403323,-0.24042446660332317
2007-10-31,7.76,9.344300283403323,-0.1695472357857809
2007-11-01,7.52,9.374300283403322,-0.19780679382398902
2007-11-02,7.55,9.404300283403321,-0.19717578421818205
2007-11-05,7.58,9.424300283403323,-0.1956962562675587
2007-11-06,7.6,9.444300283403322,-0.1952818343402689
2007-11-07,7.62,9.604300283403322,-0.20660539808738443
2007-11-08,7.78,9.574300283403323,-0.18740798077052923
2007-11-09,7.75,9.454300283403322,-0.18026720458574375
2007-11-12,7.63,9.684300283403322,-0.2121268675367206
2007-11-13,7.86,9.674300283403323,-0.18753814025349536
2007-11-14,7.85,9.624300283403322,-0.18435628888918032
2007-11-15,7.8,9.214300283403322,-0.15348971054815108
2007-11-16,7.39,9.034300283403322,-0.1820063792238591
2007-11-19,7.21,9.124300283403322,-0.20980242034398466
2007-11-20,7.3,8.964300283403322,-0.18565869401816448
2007-11-21,7.14,9.024300283403322,-0.20880292368692088
2007-11-23,7.2,8.804300283403322,-0.1822178062721841
2007-11-26,6.98,8.734300283403321,-0.20085184004227497
2007-11-27,6.91,8.924300283403323,-0.2257096040514629
2007-11-28,7.1,8.904300283403321,-0.2026324613924294
2007-11-29,7.08,8.884300283403322,-0.20308861990785232
2007-11-30,7.06,8.934300283403322,-0.20978702572657992
2007-12-03,7.11,9.064300283403322,-0.21560409764685673
2007-12-04,7.24,9.094300283403323,-0.20389697124773132
2007-12-05,7.27,9.154300283403321,-0.20583771834746822
2007-12-06,7.33,9.064300283403322,-0.19133305706771597
2007-12-07,7.24,9.174300283403323,-0.21083899846864063
2007-12-10,7.35,9.164300283403323,-0.19797477464690316
2007-12-11,7.34,9.274300283403322,-0.2085656302141542
2007-12-12,7.45,9.304300283403322,-0.19929497403592578
2007-12-13,7.48,9.004300283403323,-0.16928581182625646
2007-12-14,7.18,9.234300283403321,-0.22246409802110145
2007-12-17,7.41,9.154300283403321,-0.19054435941605774
2007-12-18,7.33,9.054300283403322,-0.19043992682283706
2007-12-19,7.23,8.884300283403322,-0.1862049042279339
2007-12-20,7.06,9.204300283403322,-0.23296722373017364
2007-12-21,7.38,9.034300283403322,-0.183113271809483
2007-12-24,7.21,8.824300283403323,-0.1829380496535784
2007-12-26,7.0,8.674300283403323,-0.19301848318610648
2007-12-27,6.85,8.784300283403322,-0.22019969957742747
2007-12-28,6.96,8.606169112741828,-0.1912778021413266
2007-12-31,6.79,8.436169112741828,-0.19513230362528955
2008-01-02,6.62,8.246169112741828,-0.1972029788024965
2008-01-03,6.43,7.896169112741828,-0.18568106784540772
2008-01-04,6.08,7.766169112741828,-0.2171172283610664
2008-01-07,5.95,7.846169112741828,-0.24166814218451316
2008-01-08,6.03,7.896169112741828,-0.2363385441847291
2008-01-09,6.08,7.926169112741828,-0.2329207321319945
2008-01-10,6.11,7.716169112741828,-0.20815628704787403
2008-01-11,5.9,7.696169112741828,-0.23338482905320757
2008-01-14,5.88,7.606169112741828,-0.2269432992030318
2008-01-15,5.79,7.486169112741828,-0.22657371042485064
2008-01-16,5.67,7.2461691127418275,-0.21751757214308676
2008-01-17,5.43,7.436169112741828,-0.2697852997054989
2008-01-18,5.62,7.546169112741828,-0.2552512518556549
2008-01-22,5.73,7.596169112741828,-0.24567240210746655
2008-01-23,5.78,7.766169112741828,-0.2557463124879874
2008-01-24,5.95,7.676169112741828,-0.2248737732831504
2008-01-25,5.86,7.7461691127418275,-0.24349702224280523
2008-01-28,5.93,8.016169112741828,-0.2602451474515214
2008-01-29,6.2,8.006169112741828,-0.2255971722939636
2008-01-30,6.19,8.216169112741827,-0.2466075229147361
2008-01-31,6.4,8.216169112741827,-0.2210481658569161
2008-02-01,6.4,8.096169112741828,-0.20950267825710067
2008-02-04,6.28,7.7061691127418275,-0.1850684940697339
2008-02-05,5.89,7.876169112741828,-0.2521745133085911
2008-02-06,6.06,8.146169112741829,-0.25609204570510924
2008-02-07,6.33,8.246169112741828,-0.2323708241419642
2008-02-08,6.43,8.186169112741828,-0.21452880933138052
2008-02-11,6.37,8.086169112741828,-0.21223512504055408
2008-02-12,6.27,8.216169112741827,-0.23687062498794764
2008-02-13,6.4,8.236169112741829,-0.22293970505063676
2008-02-14,6.42,8.266169112741828,-0.22334035120284002
2008-02-15,6.45,8.596169112741828,-0.24966576210798708
2008-02-19,6.78,8.726169112741827,-0.22302674720113536
2008-02-20,6.91,8.966169112741827,-0.229325265549565
2008-02-21,7.15,9.186169112741828,-0.2216559577503886
2008-02-22,7.37,9.086169112741828,-0.18887708245878765
2008-02-25,7.27,9.246169112741828,-0.21372841969962864
2008-02-26,7.43,9.296169112741827,-0.20074603743857844
2008-02-27,7.48,9.146169112741829,-0.18217125576878235
2008-02-28,7.33,9.096169112741828,-0.194166257338795
2008-02-29,7.28,9.166169112741828,-0.2057750723930979
2008-03-03,7.35,8.766169112741828,-0.16154937174134532
2008-03-04,6.95,8.886169112741827,-0.2178856927183127
2008-03-05,7.07,8.686169112741828,-0.18606235864911413
2008-03-06,6.87,8.496169112741828,-0.19140027595531717
2008-03-07,6.68,8.406169112741829,-0.20534551346645546
2008-03-10,6.59,8.366169112741828,-0.2123037544192945
2008-03-11,6.55,8.666169112741828,-0.2441873779765542
2008-03-12,6.85,8.626169112741827,-0.2059047405085329
2008-03-13,6.81,8.526169112741828,-0.2012825560986259
2008-03-14,6.71,8.336169112741828,-0.1950739111393781
2008-03-17,6.52,8.696169112741828,-0.2502445714347086
2008-03-18,6.88,8.716169112741827,-0.21066240099192246
2008-03-19,6.9,9.076169112741828,-0.23976736062429171
2008-03-20,7.26,9.306169112741827,-0.21987233285286556
2008-03-24,7.49,9.196169112741828,-0.18553041944148574
2008-03-25,7.38,9.056169112741827,-0.18508588917398805
2008-03-26,7.24,8.916169112741828,-0.1879920727778105
2008-03-27,7.1,8.866169112741828,-0.199203183503867
2008-03-28,7.05,8.563392950528188,-0.17672819164918063
2008-03-31,7.3,8.803392950528188,-0.17077426385221028
2008-04-01,7.54,8.843392950528187,-0.1473860720449316
2008-04-02,7.58,8.803392950528188,-0.13896834520544565
2008-04-03,7.54,8.853392950528187,-0.1483491084002807
2008-04-04,7.59,8.823392950528188,-0.13978669627927587
2008-04-07,7.56,8.843392950528187,-0.14512449663921523
2008-04-08,7.58,8.833392950528188,-0.14189258391966386
2008-04-09,7.57,8.993392950528188,-0.1582709616223975
2008-04-10,7.73,8.913392950528188,-0.13276571077886368
2008-04-11,7.65,9.213392950528187,-0.1696869935888884
2008-04-14,7.95,9.223392950528188,-0.138061227290036
2008-04-15,7.96,9.613392950528187,-0.17198849137206496
2008-04-16,8.35,9.803392950528188,-0.14825407467216567
2008-04-17,8.54,9.653392950528188,-0.11533695522746423
2008-04-18,8.39,9.403392950528188,-0.10776886128865482
2008-04-21,8.14,9.473392950528188,-0.14075136094231633
2008-04-22,8.21,9.473392950528188,-0.13336224488162363
2008-04-23,8.21,9.743392950528188,-0.15737771824598967
2008-04-24,8.48,9.823392950528188,-0.13675447549473785
2008-04-25,8.56,9.743392950528188,-0.12145594009569693
2008-04-28,8.48,9.973392950528188,-0.14973770289970356
2008-04-29,8.71,10.023392950528187,-0.13103277074046837
2008-04-30,8.76,10.183392950528187,-0.13977590351694713
2008-05-01,8.92,10.063392950528188,-0.11361903049489641
2008-05-02,8.8,9.883392950528187,-0.10961751252339791
2008-05-05,8.62,9.893392950528188,-0.12871144984291816
2008-05-06,8.63,9.863392950528187,-0.12504753249865586
2008-05-07,8.6,9.833392950528188,-0.12542903113232529
2008-05-08,8.57,10.153392950528188,-0.15594717531796287
2008-05-09,8.89,10.063392950528188,-0.11660013241027234
2008-05-12,8.8,10.163392950528188,-0.13414742076437491
2008-05-13,8.9,10.233392950528188,-0.13029822630424504
2008-05-14,8.97,10.643392950528188,-0.15722363707760534
2008-05-15,9.38,10.313392950528188,-0.09050299498967351
2008-05-16,9.05,10.143392950528188,-0.10779361066468907
2008-05-19,8.88,10.093392950528187,-0.12021655715531121
2008-05-20,8.83,9.873392950528187,-0.1056772434517933
2008-05-21,8.61,9.753392950528188,-0.11723027630771998
2008-05-22,8.49,9.543392950528187,-0.11037929130539315
2008-05-23,8.28,9.473392950528188,-0.12597312882093115
2008-05-27,8.21,9.593392950528187,-0.14420267757842864
2008-05-28,8.33,9.573392950528188,-0.12988007041532612
2008-05-29,8.31,9.513392950528187,-0.12649461204704826
2008-05-30,8.25,9.323392950528188,-0.11512900466856091
2008-06-02,8.06,9.133392950528187,-0.11752400847552624
2008-06-03,7.87,9.343392950528187,-0.15769356574528903
2008-06-04,8.08,9.443392950528187,-0.14437532756189397
2008-06-05,8.18,9.173392950528187,-0.1082906789107938
2008-06-06,7.91,9.503392950528188,-0.16766569148754695
2008-06-09,8.24,9.633392950528187,-0.1446419717003019
2008-06-10,8.37,9.253392950528188,-0.09546692280886693
2008-06-11,7.99,9.293392950528187,-0.14024941778170574
2008-06-12,8.03,9.263392950528187,-0.13314699669065222
2008-06-13,8.0,9.433392950528187,-0.1519488224486535
2008-06-16,8.17,9.503392950528188,-0.14030704165022234
2008-06-17,8.24,9.333392950528188,-0.11714849640679825
2008-06-18,8.07,8.523392950528187,-0.053193951418148644
2008-06-19,7.26,8.433392950528187,-0.13913652042677527
2008-06-20,7.17,8.223392950528188,-0.12809711962755332
2008-06-23,6.96,8.353392950528187,-0.16680562722002468
2008-06-24,7.09,8.373392950528187,-0.153270359830328
2008-06-25,7.11,8.263392950528187,-0.13957861588253084
2008-06-26,7.0,8.203392950528187,-0.146694539416243
2008-06-27,6.94,7.801258464716869,-0.11039993978050133
2008-06-30,6.79,7.901258464716869,-0.1406432240736336
2008-07-01,6.89,8.051258464716868,-0.14423316178531176
2008-07-02,7.04,7.981258464716869,-0.11793359015723337
2008-07-03,6.97,7.831258464716869,-0.10997701947869587
2008-07-07,6.82,7.741258464716869,-0.11900629192472811
2008-07-08,6.73,7.441258464716869,-0.09558308827590645
2008-07-09,6.43,7.011258464716869,-0.08290358537514597
2008-07-10,6.0,6.921258464716869,-0.13310562947666993
2008-07-11,5.91,6.791258464716869,-0.1297636467961477
2008-07-14,5.78,6.921258464716869,-0.16489175639585874
2008-07-15,5.91,7.301258464716869,-0.19055050186760092
2008-07-16,6.29,7.521258464716869,-0.1637037831491699
2008-07-17,6.51,7.5012584647168685,-0.13214562188189893
2008-07-18,6.49,7.511258464716869,-0.13596369629857552
2008-07-21,6.5,7.7112584647168685,-0.15707662637156095
2008-07-22,6.7,7.7512584647168685,-0.13562423050426142
2008-07-23,6.74,7.381258464716869,-0.0868765763700251
2008-07-24,6.37,7.601258464716869,-0.16198087072450718
2008-07-25,6.59,7.651258464716869,-0.13870377920322163
2008-07-28,6.64,7.831258464716869,-0.15211584065115358
2008-07-29,6.82,6.571258464716869,0.03785295261458699
2008-07-30,5.56,6.371258464716869,-0.12733096125506504
2008-07-31,5.36,6.591258464716869,-0.18680172706135234
2008-08-01,5.58,6.631258464716869,-0.158530763098789
2008-08-04,5.62,7.331258464716869,-0.23341946992493012
2008-08-05,6.32,7.181258464716869,-0.11993141159706544
2008-08-06,6.17,6.971258464716869,-0.11493742037714161
2008-08-07,5.96,7.2112584647168685,-0.17351457735692133
2008-08-08,6.2,7.421258464716869,-0.16456217911330506
2008-08-11,6.41,7.071258464716869,-0.09351354755540608
2008-08-12,6.06,6.9612584647168685,-0.1294677491555437
2008-08-13,5.95,7.141258464716869,-0.16681352041836495
2008-08-14,6.13,7.081258464716869,-0.1343346623282593
2008-08-15,6.07,7.101258464716869,-0.14522193070999356
2008-08-18,6.09,6.861258464716869,-0.11240772646635677
