date,LDOS,dcf,Deviation
2010-11-22,38.54,39.95057471264368,-0.0353079955116955
2010-11-23,38.1,40.69057471264368,-0.06366522790445417
2010-11-24,38.84,40.12057471264368,-0.03191815475764148
2010-11-26,38.27,39.70057471264368,-0.03603410587877642
2010-11-29,37.85,39.680574712643676,-0.04613276712598591
2010-11-30,37.83,40.89057471264368,-0.07484792606002
2010-12-01,39.04,41.38057471264368,-0.05656216060064834
2010-12-02,39.53,41.06057471264368,-0.03727601777021328
2010-12-03,39.21,40.790574712643675,-0.03874852766302772
2010-12-06,38.94,41.040574712643675,-0.05118287761200713
2010-12-07,39.19,41.87057471264368,-0.06402049007066124
2010-12-08,40.02,39.31057471264368,0.01804667808960181
2010-12-09,37.46,39.21057471264368,-0.04464547447908718
2010-12-10,37.36,39.85057471264368,-0.062497836746466695
2010-12-13,38.0,39.85057471264368,-0.04643784251514271
2010-12-14,38.0,40.000574712643676,-0.050013649229177726
2010-12-15,38.15,40.070574712643676,-0.04792980201598329
2010-12-16,38.22,40.62057471264368,-0.05909750735004915
2010-12-17,38.77,40.790574712643675,-0.04953533326946147
2010-12-20,38.94,40.71057471264368,-0.04349176412127098
2010-12-21,38.86,40.790574712643675,-0.047328941213600095
2010-12-22,38.94,40.94057471264368,-0.048865330462150136
2010-12-23,39.09,40.89057471264368,-0.04403397910880724
2010-12-27,39.04,40.99057471264368,-0.04758593228608765
2010-12-28,39.14,41.260574712643674,-0.051394696448419985
2010-12-29,39.41,41.330574712643674,-0.04646861859523432
2010-12-30,39.48,41.010574712643674,-0.037321464606829724
2010-12-31,39.16,41.45057471264368,-0.05526038489268492
2011-01-03,39.6,41.260574712643674,-0.04024603932952042
2011-01-04,39.41,41.500574712643676,-0.05037459666809774
2011-01-05,39.65,41.500574712643676,-0.04459154422456413
2011-01-06,39.65,41.500574712643676,-0.04459154422456413
2011-01-07,39.65,41.38057471264368,-0.041820944360033474
2011-01-10,39.53,41.78057471264368,-0.05386653314662526
2011-01-11,39.93,41.500574712643676,-0.037844649707108324
2011-01-12,39.65,41.900574712643675,-0.05371226356865588
2011-01-13,40.05,42.49057471264368,-0.05743802547150423
2011-01-14,40.64,42.59057471264368,-0.04579827170222761
2011-01-18,40.74,42.34057471264368,-0.03780238514725964
2011-01-19,40.49,42.49057471264368,-0.04708278779878161
2011-01-20,40.64,42.540574712643675,-0.0446767521473751
2011-01-21,40.69,42.62057471264368,-0.04529677803877585
2011-01-24,40.77,42.64057471264368,-0.043868421691066306
2011-01-25,40.79,43.06057471264368,-0.05272978188971966
2011-01-26,41.21,42.96057471264368,-0.040748400698849774
2011-01-27,41.11,42.34057471264368,-0.029063722469412023
2011-01-28,40.49,42.760574712643674,-0.053099723937346854
2011-01-31,40.91,41.09,-0.0043806278899977125
2011-02-01,41.09,40.94,0.003663898387884945
2011-02-02,40.94,41.01,-0.0017069007559131766
2011-02-03,41.01,41.23,-0.005335920446276954
2011-02-04,41.23,41.36,-0.0031431334622824547
2011-02-07,41.36,41.73,-0.00886652288521439
2011-02-08,41.73,41.46,0.0065123010130245795
2011-02-09,41.46,41.58,-0.0028860028860028253
2011-02-10,41.58,40.62,0.02363367799113747
2011-02-11,40.62,40.49,0.0032106693010618415
2011-02-14,40.49,40.62,-0.0032003938946331134
2011-02-15,40.62,40.59,0.0007390983000736817
2011-02-16,40.59,40.64,-0.0012303149606298636
2011-02-17,40.64,40.79,-0.0036773719048786013
2011-02-18,40.79,39.83,0.024102435350238594
2011-02-22,39.83,39.38,0.011427120365667731
2011-02-23,39.38,39.21,0.004335628666156666
2011-02-24,39.21,39.28,-0.001782077393075343
2011-02-25,39.28,40.35,-0.02651796778190829
2011-02-28,40.35,40.59,-0.005912786400591341
2011-03-01,40.59,40.44,0.0037091988130564246
2011-03-02,40.44,40.79,-0.008580534444716847
2011-03-03,40.79,40.94,-0.003663898387884723
2011-03-04,40.94,40.81,0.003185493751531432
2011-03-07,40.81,41.68,-0.020873320537427964
2011-03-08,41.68,41.63,0.0012010569300984208
2011-03-09,41.63,40.99,0.015613564283971648
2011-03-10,40.99,41.16,-0.004130223517978537
2011-03-11,41.16,40.91,0.0061109753116597165
2011-03-14,40.91,40.64,0.0066437007874013965
2011-03-15,40.64,40.25,0.009689440993788878
2011-03-16,40.25,40.84,-0.014446620959843393
2011-03-17,40.84,41.41,-0.013764791113257457
2011-03-18,41.41,41.58,-0.004088504088504141
2011-03-21,41.58,41.63,-0.001201056930098643
2011-03-22,41.63,41.88,-0.005969436485195767
2011-03-23,41.88,42.07,-0.0045162823864985935
2011-03-24,42.07,41.19,0.021364408837096338
2011-03-25,41.19,41.75,-0.013413173652694677
2011-03-28,41.75,41.88,-0.003104106972301901
2011-03-29,41.88,41.56,0.007699711260827691
2011-03-30,41.56,41.78,-0.005265677357587317
2011-03-31,41.78,42.59,-0.01901854895515387
2011-04-01,42.59,42.72,-0.003043071161048627
2011-04-04,42.72,42.74,-0.00046794571829678056
