date,EXR,dcf,Deviation
2010-09-16,16.51,16.898108075802366,-0.022967546074470047
2010-09-17,16.59,17.388108075802364,-0.045899650055259755
2010-09-20,17.08,16.878108075802366,0.011961762733767367
2010-09-21,16.57,16.718108075802366,-0.008859140946500754
2010-09-22,16.41,16.338108075802367,0.004400260046272475
2010-09-23,16.03,17.008108075802365,-0.05750834081269329
2010-09-24,16.7,16.61810807580237,0.004927872885654994
2010-09-27,16.31,16.608108075802367,-0.017949550571428663
2010-09-28,16.3,16.558108075802366,-0.015588017339949523
2010-09-29,16.25,16.34810807580237,-0.006001188354485043
2010-09-30,16.04,16.40701240674813,-0.022369240520424105
2010-10-01,16.17,16.46701240674813,-0.018036811985786327
2010-10-04,16.23,16.96701240674813,-0.04343796002972233
2010-10-05,16.73,16.387012406748127,0.02093045301598928
2010-10-06,16.15,16.21701240674813,-0.004132228863575782
2010-10-07,15.98,16.28701240674813,-0.018850136481809665
2010-10-08,16.05,16.23701240674813,-0.011517661135148516
2010-10-11,16.0,16.277012406748128,-0.017018627241033757
2010-10-12,16.04,16.617012406748124,-0.03472419666207882
2010-10-13,16.38,16.51701240674813,-0.008295229389798875
2010-10-14,16.28,16.23701240674813,0.0026475063376811825
2010-10-15,16.0,16.447012406748126,-0.02717894263670151
2010-10-18,16.21,16.177012406748126,0.0020391647371249544
2010-10-19,15.94,16.40701240674813,-0.028464195380022428
2010-10-20,16.17,16.347012406748128,-0.010828425546129394
2010-10-21,16.11,16.35701240674813,-0.015101315607379817
2010-10-22,16.12,16.46701240674813,-0.021073185479955292
2010-10-25,16.23,16.387012406748127,-0.009581515095666182
2010-10-26,16.15,16.07701240674813,0.004539872919500532
2010-10-27,15.84,16.057012406748125,-0.01351511733633115
2010-10-28,15.82,16.437012406748128,-0.03753798996311619
2010-10-29,16.2,16.847012406748128,-0.0384051718564038
2010-11-01,16.61,17.097012406748128,-0.028485234446920527
2010-11-02,16.86,17.03701240674813,-0.010389873677500994
2010-11-03,16.8,17.48701240674813,-0.03928700859633483
2010-11-04,17.25,17.557012406748125,-0.01748659735696967
2010-11-05,17.32,17.37701240674813,-0.003280909595598236
2010-11-08,17.14,16.817012406748123,0.019206003149660145
2010-11-09,16.58,16.83701240674813,-0.015264727526430044
2010-11-10,16.6,16.847012406748128,-0.014662089680018586
2010-11-11,16.61,16.62701240674813,-0.0010231788087934346
2010-11-12,16.39,16.387012406748127,0.0001823147000634684
2010-11-15,16.15,15.767012406748126,0.024290435205591487
2010-11-16,15.53,15.907012406748128,-0.023701019217674868
2010-11-17,15.67,15.947012406748128,-0.017370802736123014
2010-11-18,15.71,15.927012406748126,-0.013625430884713796
2010-11-19,15.69,16.017012406748126,-0.020416566987883078
2010-11-22,15.78,15.877012406748129,-0.006110243178174768
2010-11-23,15.64,16.507012406748125,-0.05252388411567965
2010-11-24,16.27,16.527012406748128,-0.015551050632913399
2010-11-26,16.29,16.437012406748128,-0.00894398587226064
2010-11-29,16.2,16.257012406748125,-0.0035069424394644777
2010-11-30,16.02,16.597012406748128,-0.03476604057447852
2010-12-01,16.36,16.82701240674813,-0.02775373283500071
2010-12-02,16.59,16.807012406748125,-0.012912015621586281
2010-12-03,16.57,17.007012406748125,-0.025696012697369763
2010-12-06,16.77,17.46701240674813,-0.03990450058184236
2010-12-07,17.23,17.307012406748125,-0.004449780524690472
2010-12-08,17.07,17.317012406748123,-0.014264146779260023
2010-12-09,17.08,17.51701240674813,-0.02494788475344001
2010-12-10,17.28,17.73701240674813,-0.0257660307309846
2010-12-13,17.5,17.28701240674813,0.01232067104716883
2010-12-14,17.05,17.097012406748128,-0.002749743968693097
2010-12-15,16.86,17.257012406748125,-0.02300585972765934
2010-12-16,17.02,17.28701240674813,-0.015445838787267796
2010-12-17,17.05,17.41701240674813,-0.021072064380337152
2010-12-20,17.18,17.687012406748128,-0.02866580262897811
2010-12-21,17.45,17.777012406748128,-0.018395239833662647
2010-12-22,17.54,17.597012406748128,-0.003239891262806993
2010-12-23,17.36,17.697012406748126,-0.019043463326025467
2010-12-27,17.46,17.777012406748128,-0.01783271561580224
2010-12-28,17.54,17.807012406748125,-0.014994789729406821
2010-12-29,17.57,17.777012406748128,-0.01164494921933823
2010-12-30,17.54,17.637012406748127,-0.005500501134251601
2010-12-31,17.4,18.397873654896625,-0.0542385317789722
2011-01-03,17.89,18.207873654896623,-0.017458032767661336
2011-01-04,17.7,18.257873654896624,-0.030555236904435845
2011-01-05,17.75,18.007873654896624,-0.01432005020906535
2011-01-06,17.5,18.177873654896626,-0.037291141294406804
2011-01-07,17.67,18.377873654896625,-0.03851771255963643
2011-01-10,17.87,18.377873654896625,-0.02763506074933242
2011-01-11,17.87,18.527873654896624,-0.03550723991054183
2011-01-12,18.02,18.567873654896623,-0.02950653720934493
2011-01-13,18.06,18.847873654896624,-0.04180172624894152
2011-01-14,18.34,18.727873654896623,-0.020711035435419523
2011-01-18,18.22,18.727873654896623,-0.02711859681752149
2011-01-19,18.22,18.967873654896625,-0.039428439291800066
2011-01-20,18.46,19.287873654896625,-0.0429219762483487
2011-01-21,18.78,19.337873654896622,-0.028848758909713945
2011-01-24,18.83,19.507873654896624,-0.034748720792871945
2011-01-25,19.0,19.687873654896624,-0.03493895110026479
2011-01-26,19.18,19.917873654896624,-0.0370458045713743
2011-01-27,19.41,19.527873654896624,-0.0060361745973845915
2011-01-28,19.02,19.737873654896624,-0.03637036427774143
2011-01-31,19.23,19.847873654896624,-0.031130470983434022
2011-02-01,19.34,20.017873654896626,-0.03386341959106176
2011-02-02,19.51,20.047873654896623,-0.026829461525723852
2011-02-03,19.54,20.027873654896624,-0.024359733005273054
2011-02-04,19.52,20.257873654896624,-0.036424042694049974
2011-02-07,19.75,20.107873654896625,-0.017797687663980155
2011-02-08,19.6,20.067873654896623,-0.023314560523080563
2011-02-09,19.56,20.177873654896626,-0.030621346206451516
2011-02-10,19.67,20.257873654896624,-0.0290195143336045
2011-02-11,19.75,20.197873654896625,-0.022174297282429367
2011-02-14,19.69,19.697873654896625,-0.0003997210579460564
2011-02-15,19.19,19.697873654896625,-0.025783171513559466
2011-02-16,19.19,19.847873654896624,-0.03314580021695779
2011-02-17,19.34,19.907873654896623,-0.028525078305233542
2011-02-18,19.4,19.527873654896624,-0.006548263121548881
2011-02-22,19.02,19.137873654896623,-0.006159182416091702
2011-02-23,18.63,19.287873654896625,-0.034108148293972795
2011-02-24,18.78,19.637873654896623,-0.0436846508930826
2011-02-25,19.13,20.257873654896624,-0.05567581643120778
2011-02-28,19.75,19.777873654896624,-0.0014093352694526384
2011-03-01,19.27,19.707873654896623,-0.022218208953649787
2011-03-02,19.2,20.047873654896623,-0.04229244804171706
2011-03-03,19.54,20.277873654896624,-0.03638811778070461
2011-03-04,19.77,20.397873654896625,-0.030781328756093185
2011-03-07,19.89,20.637873654896623,-0.03623792195855313
2011-03-08,20.13,20.497873654896622,-0.01794691786524616
2011-03-09,19.99,20.157873654896623,-0.008327944592303016
2011-03-10,19.65,20.197873654896625,-0.027125313498720938
2011-03-11,19.69,20.117873654896623,-0.021268333932124017
2011-03-14,19.61,19.887873654896623,-0.013972014289632573
2011-03-15,19.38,19.537873654896625,-0.008080390818632432
2011-03-16,19.03,19.607873654896625,-0.029471510530276857
2011-03-17,19.1,19.967873654896625,-0.0434634989131053
2011-03-18,19.46,20.507873654896624,-0.05109616299232589
2011-03-21,20.0,20.487873654896624,-0.023812800835972703
2011-03-22,19.98,20.257873654896624,-0.013716822388684324
2011-03-23,19.75,20.387873654896623,-0.03128691425569152
2011-03-24,19.88,20.537873654896625,-0.032032218424898895
2011-03-25,20.03,20.517873654896626,-0.02377798319175206
2011-03-28,20.01,20.827873654896624,-0.03926822624566584
2011-03-29,20.32,21.367873654896623,-0.04903967852957114
2011-03-30,20.86,21.217873654896625,-0.016866612588864904
2011-03-31,20.71,20.94850718958775,-0.011385402665174071
2011-04-01,20.49,20.81850718958775,-0.015779574711872302
2011-04-04,20.36,20.65850718958775,-0.014449601166641957
2011-04-05,20.2,20.508507189587753,-0.015042888628402196
2011-04-06,20.05,20.188507189587753,-0.00686069496308217
2011-04-07,19.73,19.97850718958775,-0.01243872663905854
2011-04-08,19.52,19.95850718958775,-0.021970941284452206
2011-04-11,19.5,19.81850718958775,-0.01607119984067651
2011-04-12,19.36,19.96850718958775,-0.0304733440417142
2011-04-13,19.51,20.60850718958775,-0.05330357892893667
2011-04-14,20.15,20.81850718958775,-0.03211119719103106
2011-04-15,20.36,20.69850718958775,-0.016354183733503058
2011-04-18,20.24,20.93850718958775,-0.03335993264768666
2011-04-19,20.48,21.248507189587748,-0.03616758498518591
2011-04-20,20.79,21.488507189587754,-0.032506082596850505
2011-04-21,21.03,21.738507189587754,-0.03259226511777735
2011-04-25,21.28,21.918507189587753,-0.029130961523286203
2011-04-26,21.46,22.06850718958775,-0.02757355467500089
2011-04-27,21.61,22.35850718958775,-0.033477511858945874
2011-04-28,21.9,22.098507189587753,-0.008982832545416763
2011-04-29,21.64,21.988507189587754,-0.015849515684847493
2011-05-02,21.53,21.88850718958775,-0.016378786661078837
2011-05-03,21.43,21.68850718958775,-0.011919086331209305
2011-05-04,21.23,21.76850718958775,-0.02473790163458378
2011-05-05,21.31,21.54850718958775,-0.011068385734998687
2011-05-06,21.09,21.81850718958775,-0.03338941492456493
2011-05-09,21.36,22.32850718958775,-0.04337536680640186
2011-05-10,21.87,22.04850718958775,-0.008096112269770694
2011-05-11,21.59,21.628507189587754,-0.0017803905396804875
2011-05-12,21.17,21.68850718958775,-0.023907002222664397
2011-05-13,21.23,21.77850718958775,-0.02518571106884626
2011-05-16,21.32,21.70850718958775,-0.01789654102858307
2011-05-17,21.25,22.058507189587747,-0.0366528515569442
2011-05-18,21.6,22.038507189587747,-0.019897318172027667
2011-05-19,21.58,21.54850718958775,0.0014614845536708998
2011-05-20,21.09,21.38850718958775,-0.013956429354408884
2011-05-23,20.93,21.31850718958775,-0.018223939703315706
2011-05-24,20.86,21.51850718958775,-0.03060189927609791
2011-05-25,21.06,21.738507189587754,-0.031212225553038153
2011-05-26,21.28,21.82850718958775,-0.025128021115863985
2011-05-27,21.37,22.21850718958775,-0.03818920786835689
2011-05-31,21.76,21.44850718958775,0.01452282005730754
2011-06-01,20.99,21.44850718958775,-0.021377114292146948
2011-06-02,20.99,21.26850718958775,-0.013094816063259018
2011-06-03,20.81,21.118507189587753,-0.014608380545944044
2011-06-06,20.66,21.39850718958775,-0.03451208923336013
2011-06-07,20.94,21.378507189587754,-0.02051159071580666
2011-06-08,20.92,21.19850718958775,-0.013138056708283052
2011-06-09,20.74,20.64850718958775,0.0044309648911755595
2011-06-10,20.19,20.328507189587754,-0.006813446176642812
2011-06-13,19.87,20.69850718958775,-0.04002738854541765
2011-06-14,20.24,20.258507189587753,-0.0009135514978747539
2011-06-15,19.8,20.31850718958775,-0.0255189608542431
2011-06-16,19.86,20.418507189587753,-0.02735298836501432
2011-06-17,19.96,20.668507189587753,-0.034279553094414106
2011-06-20,20.21,20.88850718958775,-0.032482320705328416
2011-06-21,20.43,21.228507189587752,-0.03761485357667582
2011-06-22,20.77,20.928507189587748,-0.007573745616534344
2011-06-23,20.47,20.93850718958775,-0.022375386427774036
2011-06-24,20.48,21.14850718958775,-0.031610136053332516
2011-06-27,20.69,21.45850718958775,-0.03581363711827301
2011-06-28,21.0,21.678507189587748,-0.03129861219935093
2011-06-29,21.22,21.788507189587747,-0.02609206700766653
2011-06-30,21.33,22.062995965565307,-0.033222866319212896
2011-07-01,21.69,22.312995965565307,-0.02792076718548908
2011-07-05,21.94,22.37299596556531,-0.01935350840950134
2011-07-06,22.0,22.54299596556531,-0.02408712517159406
2011-07-07,22.17,22.402995965565307,-0.010400214592879986
2011-07-08,22.03,22.08299596556531,-0.002399853971261301
2011-07-11,21.71,21.952995965565304,-0.011068920431018037
2011-07-12,21.58,21.72299596556531,-0.00658270000104888
2011-07-13,21.35,21.662995965565305,-0.014448415448298557
2011-07-14,21.29,22.152995965565307,-0.03895617400494056
2011-07-15,21.78,21.83299596556531,-0.002427333639821727
2011-07-18,21.46,22.37299596556531,-0.040807943959339066
2011-07-19,22.0,22.522995965565304,-0.023220532755273582
2011-07-20,22.15,22.442995965565306,-0.013055118221063533
2011-07-21,22.07,22.562995965565307,-0.02184975640281528
2011-07-22,22.19,22.452995965565304,-0.011713179210856461
2011-07-25,22.08,22.402995965565307,-0.014417534425385403
2011-07-26,22.03,21.702995965565304,0.015067230116686758
2011-07-27,21.33,21.662995965565305,-0.015371648782773417
2011-07-28,21.29,21.632995965565307,-0.015855222554993165
2011-07-29,21.26,21.762995965565306,-0.023112441244816373
2011-08-01,21.39,21.252995965565308,0.006446339831648773
2011-08-02,20.88,21.382995965565307,-0.02352317544161353
2011-08-03,21.01,20.182995965565304,0.04097528611934864
2011-08-04,19.81,19.842995965565308,-0.0016628520019138504
2011-08-05,19.47,18.21299596556531,0.06901687327067241
2011-08-08,17.84,20.012995965565306,-0.10857924367267147
2011-08-09,19.64,19.252995965565308,0.02010097727786686
2011-08-10,18.88,20.39299596556531,-0.07419194159210774
2011-08-11,20.02,20.532995965565306,-0.02498398024455961
2011-08-12,20.16,21.502995965565308,-0.06245622552857144
2011-08-15,21.13,21.362995965565307,-0.01090652106759138
2011-08-16,20.99,21.22299596556531,-0.010978467222222177
2011-08-17,20.85,20.092995965565308,0.03767502047639004
2011-08-18,19.72,19.71299596556531,0.0003553003534786381
2011-08-19,19.34,19.882995965565307,-0.0273095647409326
2011-08-22,19.51,20.612995965565307,-0.05350973567393591
2011-08-23,20.24,21.022995965565304,-0.03724473746976009
2011-08-24,20.65,20.822995965565305,-0.008307928688618405
2011-08-25,20.45,20.80299596556531,-0.01696851579212988
2011-08-26,20.43,21.142995965565305,-0.03372256073484248
2011-08-29,20.77,21.47299596556531,-0.03273860651269411
2011-08-30,21.1,21.87299596556531,-0.03534019604731953
2011-08-31,21.5,21.642995965565305,-0.0066070319373905395
2011-09-01,21.27,21.202995965565304,0.003160121076451361
2011-09-02,20.83,21.282995965565306,-0.021284407810734374
2011-09-06,20.91,22.12299596556531,-0.054829642759658404
2011-09-07,21.75,21.98299596556531,-0.010598917723966261
2011-09-08,21.61,21.092995965565308,0.02451069707113729
2011-09-09,20.72,21.192995965565306,-0.02231850401584734
2011-09-12,20.82,21.08299596556531,-0.012474316553247933
2011-09-13,20.71,21.272995965565304,-0.026465288033553303
2011-09-14,20.9,21.812995965565307,-0.04185559686558382
2011-09-15,21.44,21.932995965565308,-0.022477365442427844
2011-09-16,21.56,21.54299596556531,0.0007893068569417849
2011-09-19,21.17,21.452995965565304,-0.013191442632047523
2011-09-20,21.08,20.32299596556531,0.03724864364079661
2011-09-21,19.95,19.54299596556531,0.020826081894087745
2011-09-22,19.17,19.632995965565307,-0.023582542693808106
2011-09-23,19.26,20.002995965565308,-0.037144234135944254
2011-09-26,19.63,20.23299596556531,-0.02980260395403389
2011-09-27,19.86,19.37299596556531,0.025138292254864414
2011-09-28,19.0,19.592995965565308,-0.03026571161488001
2011-09-29,19.22,19.002995965565308,0.011419464321726691
2011-09-30,18.63,18.09356536692929,0.029647812478749147
2011-10-03,17.74,19.43356536692929,-0.08714640545637009
2011-10-04,19.08,18.993565366929296,0.004550732387569534
2011-10-05,18.64,19.88356536692929,-0.06254237326056267
2011-10-06,19.53,18.993565366929296,0.02824296664199344
2011-10-07,18.64,20.043565366929297,-0.0700257335077269
2011-10-10,19.69,19.503565366929294,0.009559002652244741
2011-10-11,19.15,19.68356536692929,-0.02710715040608158
2011-10-12,19.33,19.693565366929292,-0.01846112474584294
2011-10-13,19.34,20.293565366929297,-0.0469885576875142
2011-10-14,19.94,19.923565366929296,0.000824884139361215
2011-10-17,19.57,20.723565366929297,-0.05566442581208342
2011-10-18,20.37,20.473565366929297,-0.005058492015102778
2011-10-19,20.12,20.603565366929292,-0.023469984845703507
2011-10-20,20.25,21.333565366929292,-0.05079157413645474
2011-10-21,20.98,22.013565366929292,-0.04695129342755189
2011-10-24,21.66,21.773565366929294,-0.005215745102627123
2011-10-25,21.42,22.09356536692929,-0.030486947477364357
2011-10-26,21.74,22.863565366929294,-0.04914217659833853
2011-10-27,22.51,23.173565366929296,-0.02863458239690042
2011-10-28,22.82,22.883565366929297,-0.0027777737389279578
2011-10-31,22.53,22.34356536692929,0.008343996582866442
2011-11-01,21.99,23.023565366929294,-0.04489162953075432
2011-11-02,22.67,23.263565366929292,-0.02551480641798287
2011-11-03,22.91,23.193565366929292,-0.012226036076955049
2011-11-04,22.84,23.243565366929293,-0.01736245539608483
2011-11-07,22.89,23.423565366929296,-0.0227789987805449
2011-11-08,23.07,22.34356536692929,0.032512028458354436
2011-11-09,21.99,22.613565366929294,-0.02757483646701786
2011-11-10,22.26,23.253565366929294,-0.04272744206109225
2011-11-11,22.9,23.163565366929294,-0.011378445535227821
2011-11-14,22.81,23.64356536692929,-0.03525548511796006
2011-11-15,23.29,23.633565366929297,-0.01453717886383965
2011-11-16,23.28,23.223565366929297,0.00243005895860704
2011-11-17,22.87,23.763565366929292,-0.03760232747619707
2011-11-18,23.41,23.153565366929293,0.011075384244578546
2011-11-21,22.8,23.153565366929293,-0.015270450201777419
2011-11-22,22.8,22.603565366929292,0.008690426925219041
2011-11-23,22.25,22.53356536692929,-0.01258413226277355
2011-11-25,22.18,23.293565366929293,-0.0478057072581195
2011-11-28,22.94,23.39356536692929,-0.019388466863220488
2011-11-29,23.04,24.453565366929293,-0.05780610498790428
2011-11-30,24.1,24.07356536692929,0.0010980771924637978
2011-12-01,23.72,24.43356536692929,-0.029204307935144724
2011-12-02,24.08,24.723565366929297,-0.026030443319075003
2011-12-05,24.37,24.723565366929297,-0.014300743508548819
2011-12-06,24.37,24.57356536692929,-0.008283916635200339
2011-12-07,24.22,23.943565366929292,0.01154525772726056
2011-12-08,23.59,24.213565366929295,-0.025752728170340244
2011-12-09,23.86,23.863565366929294,-0.00014940629677384631
2011-12-12,23.51,23.613565366929294,-0.004385842007337604
2011-12-13,23.26,23.39356536692929,-0.005709491684328993
2011-12-14,23.04,23.633565366929297,-0.025115354273201662
2011-12-15,23.28,24.023565366929294,-0.030951499312124597
2011-12-16,23.67,23.723565366929297,-0.0022578969940144633
2011-12-19,23.37,24.153565366929293,-0.032440981487649734
2011-12-20,23.8,24.03356536692929,-0.009718298694486704
2011-12-21,23.68,24.28356536692929,-0.024854890861753853
2011-12-22,23.93,24.633565366929297,-0.028561247892837982
2011-12-23,24.28,24.833565366929292,-0.022291014550269606
2011-12-27,24.48,24.623565366929295,-0.005830405336918032
2011-12-28,24.27,24.773565366929294,-0.020326721627300093
2011-12-29,24.42,24.583565366929292,-0.006653443651803426
2011-12-30,24.23,24.67392469044462,-0.01799165297025218
2012-01-03,24.4,24.27392469044462,0.00519385765438285
2012-01-04,24.0,24.66392469044462,-0.02691885816136308
2012-01-05,24.39,24.67392469044462,-0.011507074533407047
2012-01-06,24.4,24.56392469044462,-0.0066733916713394015
2012-01-09,24.29,24.96392469044462,-0.02699594309794484
2012-01-10,24.69,24.78392469044462,-0.003789742408345509
2012-01-11,24.51,24.77392469044462,-0.010653325774676925
2012-01-12,24.5,24.78392469044462,-0.01145600198479002
2012-01-13,24.51,24.92392469044462,-0.016607524520538597
2012-01-17,24.65,25.01392469044462,-0.014548884069505608
2012-01-18,24.74,25.21392469044462,-0.01879614920180306
2012-01-19,24.94,25.733924690444624,-0.030851286773968756
2012-01-20,25.46,25.67392469044462,-0.008332371969768881
2012-01-23,25.4,25.67392469044462,-0.010669373449808783
2012-01-24,25.4,25.92392469044462,-0.02021008380099698
2012-01-25,25.65,26.07392469044462,-0.01625856849237506
2012-01-26,25.8,26.14392469044462,-0.013155052063408168
2012-01-27,25.87,25.99392469044462,-0.004767448237247951
2012-01-30,25.72,26.59392469044462,-0.03286181714873504
2012-01-31,26.32,26.66392469044462,-0.01289850216865751
2012-02-01,26.39,27.003924690444624,-0.022734646814574377
2012-02-02,26.73,27.47392469044462,-0.027077481605798925
2012-02-03,27.2,27.24392469044462,-0.0016122746977063063
2012-02-06,26.97,27.54392469044462,-0.020836707074054828
2012-02-07,27.27,27.42392469044462,-0.005612788548031933
2012-02-08,27.15,26.74392469044462,0.015183833870892727
2012-02-09,26.47,26.183924690444623,0.010925608476859638
2012-02-10,25.91,26.94392469044462,-0.03837320295106417
2012-02-13,26.67,27.09392469044462,-0.015646485154442225
2012-02-14,26.82,26.67392469044462,0.00547633358235089
2012-02-15,26.4,27.14392469044462,-0.027406673829540318
2012-02-16,26.87,27.03392469044462,-0.006063666016742353
2012-02-17,26.76,26.61392469044462,0.005488679751462167
2012-02-21,26.34,26.39392469044462,-0.0020430720734815333
2012-02-22,26.12,27.15392469044462,-0.03807643654578052
2012-02-23,26.88,26.92392469044462,-0.0016314371307170061
2012-02-24,26.65,27.16392469044462,-0.018919382832238707
2012-02-27,26.89,26.77392469044462,0.004335386421580711
2012-02-28,26.5,26.64392469044462,-0.005401782662155519
2012-02-29,26.37,26.883924690444623,-0.019116430966170883
2012-03-01,26.61,26.65392469044462,-0.001647963328281099
2012-03-02,26.38,26.92392469044462,-0.020202280934089045
2012-03-05,26.65,26.603924690444618,0.0017318989619576897
2012-03-06,26.33,26.883924690444623,-0.02060430896243015
2012-03-07,26.61,26.52392469044462,0.0032451950667160556
2012-03-08,26.25,26.62392469044462,-0.014044687054678429
2012-03-09,26.35,26.97392469044462,-0.023130660354577115
2012-03-12,26.7,27.333924690444622,-0.02319186496720793
2012-03-13,27.06,27.353924690444618,-0.01074524748352823
2012-03-14,27.08,27.52392469044462,-0.016128684242430635
2012-03-15,27.25,27.86392469044462,-0.02203295828800289
2012-03-16,27.59,28.17392469044462,-0.020725713469471274
2012-03-19,27.9,28.03392469044462,-0.004777236577590993
2012-03-20,27.76,27.933924690444623,-0.006226289086549874
2012-03-21,27.66,27.67392469044462,-0.0005031700635300673
2012-03-22,27.4,28.15392469044462,-0.026778671134987442
2012-03-23,27.88,28.74392469044462,-0.030055905717419784
2012-03-26,28.47,28.683924690444623,-0.007457999306346275
2012-03-27,28.41,28.69392469044462,-0.00989494095031107
2012-03-28,28.42,28.76392469044462,-0.011956806803866793
2012-03-29,28.49,29.06392469044462,-0.019746978309275298
2012-03-30,28.79,29.416023173314947,-0.021281706559262314
2012-04-02,29.04,28.86602317331495,0.006027045209534787
2012-04-03,28.49,28.80602317331495,-0.01097073245458291
2012-04-04,28.43,29.15602317331495,-0.024901310065477023
2012-04-05,28.78,28.68602317331495,0.0032760493191148488
2012-04-09,28.31,27.85602317331495,0.016297259083268623
2012-04-10,27.48,28.376023173314948,-0.031576770565847845
2012-04-11,28.0,28.61602317331495,-0.021527211156629367
2012-04-12,28.24,28.646023173314948,-0.014173805936636197
2012-04-13,28.27,29.266023173314952,-0.03403343076086729
2012-04-16,28.89,28.766023173314952,0.004309835458940148
2012-04-17,28.39,28.65602317331495,-0.009283324894944767
2012-04-18,28.28,28.876023173314948,-0.020640763783073335
2012-04-19,28.5,29.466023173314948,-0.032784307798610524
2012-04-20,29.09,29.32602317331495,-0.008048250249277578
2012-04-23,28.95,30.036023173314952,-0.03615735568748035
2012-04-24,29.66,30.32602317331495,-0.02196210065225468
2012-04-25,29.95,30.496023173314953,-0.01790473368320178
2012-04-26,30.12,30.85602317331495,-0.023853468387056376
2012-04-27,30.48,30.726023173314953,-0.008006996933095478
2012-04-30,30.35,30.58602317331495,-0.0077167002711509
2012-05-01,30.21,31.036023173314952,-0.026614981201108723
2012-05-02,30.66,30.81602317331495,-0.005063053478297497
2012-05-03,30.44,30.45602317331495,-0.0005261085212526773
2012-05-04,30.08,30.746023173314953,-0.0216620916975373
2012-05-07,30.37,30.67602317331495,-0.009975972817140022
2012-05-08,30.3,30.34602317331495,-0.001516613002372602
2012-05-09,29.97,30.266023173314952,-0.009780709266619225
2012-05-10,29.89,30.416023173314947,-0.017294278424157872
2012-05-11,30.04,29.80602317331495,0.00784998472706433
2012-05-14,29.43,29.766023173314952,-0.011288816492496578
2012-05-15,29.39,29.59602317331495,-0.00696117759161341
2012-05-16,29.22,28.776023173314947,0.01542870687902309
2012-05-17,28.4,28.496023173314953,-0.0033697043524612003
2012-05-18,28.12,28.68602317331495,-0.019731671061379075
2012-05-21,28.31,28.486023173314948,-0.006179282107719564
2012-05-22,28.11,28.266023173314952,-0.005519813394275097
2012-05-23,27.89,28.506023173314947,-0.02161028108233698
2012-05-24,28.13,28.60602317331495,-0.016640662367882197
2012-05-25,28.23,29.146023173314948,-0.03142875334545214
2012-05-29,28.77,28.40602317331495,0.012813367941872933
2012-05-30,28.03,28.736023173314948,-0.024569272131245268
2012-05-31,28.36,28.07602317331495,0.01011456732785998
2012-06-01,27.7,28.19602317331495,-0.01759195508763778
2012-06-04,27.82,28.65602317331495,-0.029174431087614083
2012-06-05,28.28,29.34602317331495,-0.036325984172339565
2012-06-06,28.97,29.036023173314952,-0.002273836638056914
2012-06-07,28.66,29.35602317331495,-0.02370972284650752
2012-06-08,28.98,28.506023173314947,0.01662725185492553
2012-06-11,28.13,29.036023173314952,-0.031203418178410103
2012-06-12,28.66,28.726023173314953,-0.002298374993176422
2012-06-13,28.35,29.29602317331495,-0.032291863223833706
2012-06-14,28.92,29.56602317331495,-0.02185018828971297
2012-06-15,29.19,29.526023173314947,-0.011380576765876005
2012-06-18,29.15,29.79602317331495,-0.021681523388447532
2012-06-19,29.42,29.976023173314953,-0.01854893059363294
2012-06-20,29.6,29.416023173314947,0.006254306559424716
2012-06-21,29.04,29.29602317331495,-0.008739178413408544
2012-06-22,28.92,29.536023173314952,-0.020856672873669435
2012-06-25,29.16,29.56602317331495,-0.013732762466391102
2012-06-26,29.19,29.36602317331495,-0.005994110005160702
2012-06-27,28.99,29.70602317331495,-0.024103636125826444
2012-06-28,29.33,30.976023173314953,-0.05313862157531446
2012-06-29,30.6,32.38987952095389,-0.05526045627295306
2012-07-02,30.59,32.64987952095389,-0.06308995779393023
2012-07-03,30.85,32.329879520953895,-0.045774359288742295
2012-07-05,30.53,32.739879520953885,-0.06749809569517617
2012-07-06,30.94,32.90987952095389,-0.05985678311887044
2012-07-09,31.11,32.56987952095389,-0.04482299420280855
2012-07-10,30.77,32.49987952095389,-0.053227259499179724
2012-07-11,30.7,32.96987952095389,-0.06884706750327296
2012-07-12,31.17,33.29987952095389,-0.06396057738328043
2012-07-13,31.5,33.449879520953886,-0.05829257231651397
2012-07-16,31.65,34.019879520953886,-0.06966160828095247
2012-07-17,32.22,33.92987952095389,-0.05039450611364327
2012-07-18,32.13,33.65987952095389,-0.045451128843212674
2012-07-19,31.86,33.619879520953894,-0.052346395823846814
2012-07-20,31.82,33.279879520953884,-0.043866730948791566
2012-07-23,31.48,33.16987952095389,-0.05094620617739565
2012-07-24,31.37,33.30987952095389,-0.05823736227366394
2012-07-25,31.51,33.739879520953885,-0.06609032256825442
2012-07-26,31.94,34.00987952095389,-0.060861124770483555
2012-07-27,32.21,33.869879520953894,-0.04900754134442653
2012-07-30,32.07,34.539879520953896,-0.07150805258181414
2012-07-31,32.74,34.699879520953886,-0.05648087393993373
2012-08-01,32.9,35.06987952095389,-0.061873024675132116
2012-08-02,33.27,35.2498795209539,-0.05616698689074884
2012-08-03,33.45,35.019879520953886,-0.044828238772625095
2012-08-06,33.22,34.949879520953886,-0.04949600813120836
2012-08-07,33.15,34.779879520953884,-0.046862713252699195
2012-08-08,32.98,34.75987952095389,-0.05120499683783275
2012-08-09,32.96,34.7498795209539,-0.051507502921689596
2012-08-10,32.95,34.769879520953886,-0.052340691024170605
2012-08-13,32.97,34.989879520953885,-0.05772753575056666
2012-08-14,33.19,35.45987952095388,-0.06401261232747768
