date,AJG,dcf,Deviation
2003-11-05,29.65,31.981855688082813,-0.07291183197201778
2003-11-06,30.0,31.981855688082813,-0.061968126784503585
2003-11-07,30.0,32.131855688082815,-0.0663471076422606
2003-11-10,30.15,32.39185568808282,-0.06921047406702341
2003-11-11,30.41,32.741855688082815,-0.07121941133384047
2003-11-12,30.76,32.83185568808282,-0.0631050437040892
2003-11-13,30.85,32.66185568808282,-0.05547313984195634
2003-11-14,30.68,33.701855688082816,-0.08966437088956392
2003-11-17,31.72,32.90185568808282,-0.035920639227376205
2003-11-18,30.92,33.78185568808282,-0.08471576323417873
2003-11-19,31.8,33.521855688082816,-0.051365166180073474
2003-11-20,31.54,33.171855688082815,-0.049193982496103406
2003-11-21,31.19,32.98185568808282,-0.05432852854092918
2003-11-24,31.0,32.87185568808282,-0.05694402244414298
2003-11-25,30.89,33.08185568808282,-0.06625552413833902
2003-11-26,31.1,33.28185568808282,-0.06555691210643866
2003-11-28,31.3,33.771855688082816,-0.0731927706582931
2003-12-01,31.79,33.98185568808282,-0.06450076500240931
2003-12-02,32.0,33.65185568808282,-0.04908661511548651
2003-12-03,31.67,33.80185568808282,-0.06306919086795648
2003-12-04,31.82,33.66185568808282,-0.05471640378800868
2003-12-05,31.68,33.97185568808281,-0.0674633646488374
2003-12-08,31.99,34.091855688082816,-0.061652721615196304
2003-12-09,32.11,34.16185568808282,-0.06006277020831152
2003-12-10,32.18,34.631855688082815,-0.07079769880556896
2003-12-11,32.65,34.381855688082815,-0.05037121043711146
2003-12-12,32.4,33.85185568808282,-0.04288851108962788
2003-12-15,31.87,33.83185568808282,-0.057988415006566596
2003-12-16,31.85,33.64185568808282,-0.05326268873799256
2003-12-17,31.66,33.53185568808282,-0.05582320601326207
2003-12-18,31.55,33.58185568808282,-0.060504568507328216
2003-12-19,31.6,33.55185568808282,-0.0581742990977423
2003-12-22,31.57,33.701855688082816,-0.06325632949750759
2003-12-23,31.72,33.921855688082815,-0.06490964728843995
2003-12-24,31.94,33.93185568808281,-0.05870164326975991
2003-12-26,31.95,34.23185568808282,-0.06665883698724528
2003-12-29,32.25,34.32185568808282,-0.060365491508147295
2003-12-30,32.34,34.47185568808282,-0.06184336890281816
2003-12-31,32.49,31.949999999999996,0.016901408450704425
2004-01-02,31.95,32.31,-0.011142061281337101
2004-01-05,32.31,31.620000000000005,0.02182163187855779
2004-01-06,31.62,31.71,-0.0028382213812677692
2004-01-07,31.71,32.08,-0.011533665835411377
2004-01-08,32.08,31.82,0.00817096165933373
2004-01-09,31.82,31.67,0.00473634354278496
2004-01-12,31.67,31.85,-0.005651491365777028
2004-01-13,31.85,32.26,-0.012709237445753141
2004-01-14,32.26,31.949999999999996,0.009702660406885721
2004-01-15,31.95,32.07,-0.00374181478016844
2004-01-16,32.07,32.31,-0.007428040854224771
2004-01-20,32.31,32.08,0.007169576059850469
2004-01-21,32.08,31.940000000000005,0.004383218534752542
2004-01-22,31.94,31.989999999999995,-0.0015629884338853595
2004-01-23,31.99,32.1,-0.003426791277258645
2004-01-26,32.1,32.61,-0.015639374425022945
2004-01-27,32.61,31.97,0.020018767594619957
2004-01-28,31.97,31.480000000000004,0.015565438373570384
2004-01-29,31.48,31.28,0.006393861892583175
2004-01-30,31.28,32.06,-0.0243293824079851
2004-02-02,32.06,31.4,0.021019108280254883
2004-02-03,31.4,31.68,-0.008838383838383868
2004-02-04,31.68,32.07,-0.012160898035547207
2004-02-05,32.07,32.31,-0.007428040854224771
2004-02-06,32.31,32.35,-0.0012364760432765909
2004-02-09,32.35,32.26,0.002789832610043508
2004-02-10,32.26,32.45,-0.005855161787365337
2004-02-11,32.45,33.12,-0.02022946859903363
2004-02-12,33.12,32.85,0.008219178082191636
2004-02-13,32.85,33.86,-0.029828706438275177
2004-02-17,33.86,33.6,0.007738095238095211
2004-02-18,33.6,33.1,0.015105740181268867
2004-02-19,33.1,33.27,-0.005109708446047523
2004-02-20,33.27,32.75,0.0158778625954199
2004-02-23,32.75,32.86,-0.0033475349969567247
2004-02-24,32.86,33.02,-0.0048455481526348265
2004-02-25,33.02,32.95,0.0021244309559940167
2004-02-26,32.95,33.65,-0.02080237741456159
2004-02-27,33.65,33.61,0.0011901219875036784
2004-03-01,33.61,33.65,-0.0011887072808320909
2004-03-02,33.65,33.65,0.0
2004-03-03,33.65,33.36,0.008693045563549218
2004-03-04,33.36,33.36,0.0
2004-03-05,33.36,33.42,-0.0017953321364453378
2004-03-08,33.42,33.01,0.012420478642835686
2004-03-09,33.01,32.74,0.008246792913866763
2004-03-10,32.74,32.31,0.013308573197152507
2004-03-11,32.31,32.5,-0.005846153846153723
2004-03-12,32.5,32.25,0.007751937984496138
2004-03-15,32.25,32.3,-0.001547987616098978
2004-03-16,32.3,32.35,-0.0015455950540959051
2004-03-17,32.35,32.3,0.0015479876160993111
2004-03-18,32.3,32.17,0.004041032017407353
2004-03-19,32.17,32.35,-0.005564142194744992
2004-03-22,32.35,32.05,0.009360374414976835
2004-03-23,32.05,31.699999999999996,0.011041009463722551
2004-03-24,31.7,32.15,-0.013996889580093264
2004-03-25,32.15,31.5,0.02063492063492056
2004-03-26,31.5,32.0,-0.015625
2004-03-29,32.0,32.48,-0.01477832512315258
2004-03-30,32.48,32.57,-0.002763279091188342
2004-03-31,32.57,35.60641026714754,-0.08527706793147583
2004-04-01,33.28,35.29641026714753,-0.05712791334546341
2004-04-02,32.97,35.70641026714754,-0.07663638676288986
2004-04-05,33.38,35.336410267147535,-0.0553652805238799
2004-04-06,33.01,35.156410267147535,-0.06105316927517157
2004-04-07,32.83,35.19641026714753,-0.06723442104424915
2004-04-08,32.87,35.766410267147535,-0.08098129629206796
2004-04-12,33.44,35.60641026714754,-0.06084326532479434
2004-04-13,33.28,35.59641026714754,-0.06507426590948662
2004-04-14,33.27,35.09641026714754,-0.052039802738947705
2004-04-15,32.77,35.516410267147535,-0.07732792381013642
2004-04-16,33.19,35.09641026714754,-0.054319238139635684
2004-04-19,32.77,34.726410267147536,-0.05633782046854319
2004-04-20,32.4,34.85641026714754,-0.07047226746303037
2004-04-21,32.53,35.32641026714754,-0.07915919692944606
2004-04-22,33.0,34.726410267147536,-0.049714619330543997
2004-04-23,32.4,34.42641026714754,-0.058862084412016236
2004-04-26,32.1,35.14641026714753,-0.08667770745267567
2004-04-27,32.82,34.84641026714754,-0.05815262609870597
2004-04-28,32.52,34.67641026714754,-0.062186663802121456
2004-04-29,32.35,34.55641026714753,-0.06384952169771929
2004-04-30,32.23,34.56641026714754,-0.06759192664469715
2004-05-03,32.24,34.376410267147534,-0.06214756719927894
2004-05-04,32.05,34.27641026714753,-0.0649545926716093
2004-05-05,31.95,34.07641026714754,-0.062401240344191145
2004-05-06,31.75,33.35641026714754,-0.04815896717548407
2004-05-07,31.03,33.49641026714753,-0.07363207721295817
2004-05-10,31.17,33.446410267147535,-0.0680614227047116
2004-05-11,31.12,33.79641026714753,-0.07919214632535054
2004-05-12,31.47,33.38641026714753,-0.05740090808844145
2004-05-13,31.06,33.226410267147536,-0.06520145419650003
2004-05-14,30.9,32.89641026714753,-0.06068778480493586
2004-05-17,30.57,32.906410267147535,-0.07100167560604798
2004-05-18,30.58,33.016410267147535,-0.07379391785580791
2004-05-19,30.69,33.27641026714753,-0.07772503843964773
2004-05-20,30.95,33.02641026714753,-0.06287120672067126
2004-05-21,30.7,32.836410267147535,-0.06506223578540771
2004-05-24,30.51,33.74641026714753,-0.09590383811276681
2004-05-25,31.42,33.726410267147536,-0.06838588064601048
2004-05-26,31.4,34.02641026714753,-0.07718740374100908
2004-05-27,31.7,34.17641026714754,-0.07245963656774146
2004-05-28,31.85,34.306410267147534,-0.07160207809616959
2004-06-01,31.98,34.03641026714753,-0.06041795392072846
2004-06-02,31.71,33.93641026714754,-0.06560535571149761
2004-06-03,31.61,34.14641026714753,-0.074280436722446
2004-06-04,31.82,34.226410267147536,-0.07030857891215503
2004-06-07,31.9,34.49641026714753,-0.0752661000678152
2004-06-08,32.17,33.66641026714753,-0.04444816822682651
2004-06-09,31.34,33.70641026714753,-0.07020653485173978
2004-06-10,31.38,33.626410267147534,-0.06680493841896173
2004-06-14,31.3,33.77641026714753,-0.07331774595230445
2004-06-15,31.45,33.59641026714753,-0.06388808358035847
2004-06-16,31.27,33.876410267147534,-0.07693879742846199
2004-06-17,31.55,33.726410267147536,-0.0645313346397719
2004-06-18,31.4,33.82641026714754,-0.07173123745572518
2004-06-21,31.5,33.88641026714753,-0.07042381439444256
2004-06-22,31.56,33.71641026714754,-0.06395729112504878
2004-06-23,31.39,33.63641026714753,-0.0667850775188572
2004-06-24,31.31,33.626410267147534,-0.06888663549705842
2004-06-25,31.3,33.60641026714754,-0.06863006934728177
2004-06-28,31.28,32.84641026714753,-0.04768893326264734
2004-06-29,30.52,32.77641026714753,-0.06884250742398046
2004-06-30,30.45,33.26317649945567,-0.08457329682574677
2004-07-01,30.41,33.18317649945567,-0.08357176111518916
2004-07-02,30.33,33.67317649945567,-0.0992830747497111
2004-07-06,30.82,33.94317649945567,-0.09201190994913966
2004-07-07,31.09,33.69317649945567,-0.0772612371379624
2004-07-08,30.84,33.523176499455666,-0.08003944672424568
2004-07-09,30.67,33.36317649945567,-0.08072302406515786
2004-07-12,30.51,33.57317649945566,-0.09123880486868219
2004-07-13,30.72,33.29317649945567,-0.0772884047125314
2004-07-14,30.44,33.05317649945567,-0.07905976902095024
2004-07-15,30.2,32.90317649945567,-0.08215548731291611
2004-07-16,30.05,32.593176499455666,-0.07802788106578495
2004-07-19,29.74,32.76317649945567,-0.09227360782633198
2004-07-20,29.91,33.00317649945567,-0.09372359959068444
2004-07-21,30.15,32.273176499455666,-0.0657876518442948
2004-07-22,29.42,31.853176499455667,-0.07638724820732545
2004-07-23,29.0,32.65317649945567,-0.11187813533291524
2004-07-26,29.8,33.15317649945567,-0.10114193731966292
2004-07-27,30.3,33.843176499455666,-0.1046939698320769
2004-07-28,30.99,33.703176499455665,-0.08050210043256567
2004-07-29,30.85,33.82317649945566,-0.08790352672829271
2004-07-30,30.97,34.093176499455666,-0.09160708447056942
2004-08-02,31.24,33.88317649945567,-0.07800852141174353
2004-08-03,31.03,33.86317649945567,-0.08366540863351113
2004-08-04,31.01,33.80317649945567,-0.08263059240898984
2004-08-05,30.95,33.58317649945567,-0.07840760684142989
2004-08-06,30.73,33.85317649945567,-0.09225652722738997
2004-08-09,31.0,34.163176499455666,-0.09259023380059717
2004-08-10,31.31,34.273176499455666,-0.0864575975180687
2004-08-11,31.42,34.22317649945567,-0.08190871760545815
2004-08-12,31.37,34.14317649945566,-0.08122198294877092
2004-08-13,31.29,34.343176499455666,-0.08890198317863984
2004-08-16,31.49,34.36317649945567,-0.083612075254486
2004-08-17,31.51,34.43317649945567,-0.0848941862654431
2004-08-18,31.58,34.43317649945567,-0.082861263162891
2004-08-19,31.58,34.51317649945567,-0.08498714974850052
2004-08-20,31.66,34.29317649945567,-0.07678426929909699
2004-08-23,31.44,34.36317649945567,-0.08506712118136028
2004-08-24,31.51,34.50317649945567,-0.08675075176057745
2004-08-25,31.65,34.483176499455666,-0.08216112281594445
2004-08-26,31.63,34.57317649945566,-0.08512890042087984
2004-08-27,31.72,34.54317649945567,-0.08172891973325491
2004-08-30,31.69,34.71317649945566,-0.08709017163851507
2004-08-31,31.86,34.773176499455666,-0.08377654251693889
2004-09-01,31.92,34.85317649945567,-0.08415808239175782
2004-09-02,32.0,34.80317649945567,-0.0805436969093758
2004-09-03,31.95,34.85317649945567,-0.08329732870979534
2004-09-07,32.0,34.82317649945566,-0.08107176838103192
2004-09-08,31.97,34.97317649945567,-0.08587085303796793
2004-09-09,32.12,35.093176499455666,-0.08472235334700429
2004-09-10,32.24,35.093176499455666,-0.08130288517769035
2004-09-13,32.24,34.93317649945567,-0.07709509324173924
2004-09-14,32.08,34.90317649945567,-0.08088594742944666
2004-09-15,32.05,35.053176499455674,-0.08567487455815348
2004-09-16,32.2,35.26317649945566,-0.08686615340801596
2004-09-17,32.41,35.163176499455666,-0.07829714984646763
2004-09-20,32.31,35.38317649945567,-0.08685417205272528
2004-09-21,32.53,35.63317649945567,-0.08708672098046255
2004-09-22,32.78,35.47317649945567,-0.07592149238444978
2004-09-23,32.62,35.96317649945566,-0.0929611014618319
2004-09-24,33.11,35.60317649945567,-0.07002679942037726
2004-09-27,32.75,35.64317649945566,-0.08117055727341937
2004-09-28,32.79,35.553176499455674,-0.0777195393356197
2004-09-29,32.7,35.98317649945567,-0.09124198636285863
2004-09-30,33.13,36.99578574883015,-0.10449259748327933
2004-10-01,33.75,37.14578574883014,-0.09141779290365637
2004-10-04,33.9,36.83578574883015,-0.07969928397477943
2004-10-05,33.59,37.20578574883015,-0.09718342661111079
2004-10-06,33.96,37.05578574883015,-0.08354392401267274
2004-10-07,33.81,36.86578574883015,-0.08288947832685523
2004-10-08,33.62,36.96578574883014,-0.0905103376285199
2004-10-11,33.72,36.80578574883015,-0.08383969221274479
2004-10-12,33.56,36.24578574883015,-0.07409925577118537
2004-10-13,33.0,33.74578574883015,-0.022100115089363603
2004-10-14,30.5,30.305785748830147,0.006408487566680332
2004-10-15,27.06,32.06578574883015,-0.15610987324746217
2004-10-18,28.82,31.54578574883015,-0.08640728655589858
2004-10-19,28.3,32.69578574883015,-0.1344450255026346
2004-10-20,29.45,33.15578574883015,-0.11176890141898999
2004-10-21,29.91,33.17578574883015,-0.09843883649222418
2004-10-22,29.93,32.84578574883015,-0.08877198953701393
2004-10-25,29.6,33.24578574883015,-0.10966159068622516
2004-10-26,30.0,31.62578574883015,-0.05140696777439868
2004-10-27,28.38,31.485785748830146,-0.09864088429000195
2004-10-28,28.24,31.345785748830153,-0.09908144506940819
2004-10-29,28.1,31.245785748830148,-0.10067872109594578
2004-11-01,28.0,31.305785748830147,-0.10559663876041436
2004-11-02,28.06,31.845785748830153,-0.1188787043500481
2004-11-03,28.6,32.04578574883015,-0.10752695458422135
2004-11-04,28.8,31.595785748830153,-0.08848603326580251
2004-11-05,28.35,31.76578574883015,-0.10753034021694063
2004-11-08,28.52,31.805785748830147,-0.10330779986943106
2004-11-09,28.56,32.16578574883015,-0.11210003626170684
2004-11-10,28.92,32.53578574883014,-0.11113257804017074
2004-11-11,29.29,32.70578574883015,-0.10443980080656923
2004-11-12,29.46,33.12578574883015,-0.11066260515675785
2004-11-15,29.88,33.11578574883015,-0.0977112780403967
2004-11-16,29.87,33.21578574883014,-0.10072878522670448
2004-11-17,29.97,33.19578574883015,-0.09717455622944027
2004-11-18,29.95,33.08578574883015,-0.09477743018211449
2004-11-19,29.84,33.06578574883015,-0.09755660347325268
2004-11-22,29.82,33.19578574883015,-0.10169320209415778
2004-11-23,29.95,33.855785748830144,-0.11536538474712865
2004-11-24,30.61,33.87578574883015,-0.09640472321569471
2004-11-26,30.63,33.56578574883015,-0.08746363844416993
2004-11-29,30.32,33.89578574883014,-0.10549351991208977
2004-11-30,30.65,33.90578574883015,-0.0960244889455919
2004-12-01,30.66,33.94578574883015,-0.09679510066852359
2004-12-02,30.7,34.105785748830144,-0.09985947175977217
2004-12-03,30.86,34.16578574883015,-0.09675719953091799
2004-12-06,30.92,34.03578574883014,-0.09154440481625237
2004-12-07,30.79,34.00578574883015,-0.09456584160655013
2004-12-08,30.76,34.24578574883015,-0.10178729068727022
2004-12-09,31.0,34.72578574883015,-0.10729161827405631
2004-12-10,31.48,34.74578574883015,-0.09399084460020035
2004-12-13,31.5,34.55578574883015,-0.08843050975721478
2004-12-14,31.31,34.40578574883015,-0.08997863822759555
2004-12-15,31.16,34.39578574883014,-0.09407506409241417
2004-12-16,31.15,34.69578574883015,-0.10219643891332542
2004-12-17,31.45,34.82578574883014,-0.09693351280504969
2004-12-20,31.58,35.32578574883014,-0.10603545453915886
2004-12-21,32.08,35.25578574883014,-0.0900784277353831
2004-12-22,32.01,35.18578574883015,-0.09025763333808001
2004-12-23,31.94,35.17578574883015,-0.09198901118897573
2004-12-27,31.93,35.55578574883015,-0.10197456398356886
2004-12-28,32.31,35.58578574883015,-0.09205320832174779
2004-12-29,32.34,35.65578574883015,-0.09299432558260012
2004-12-30,32.41,35.74578574883015,-0.0933196929078367
2004-12-31,32.5,32.68,-0.005507955936352449
2005-01-03,32.68,31.979999999999997,0.021888680425265816
2005-01-04,31.98,31.81,0.005344231373781927
2005-01-05,31.81,31.94,-0.004070131496556106
2005-01-06,31.94,31.65,0.009162717219589389
2005-01-07,31.65,31.78,-0.00409062303335439
2005-01-10,31.78,31.53,0.007928956549318134
2005-01-11,31.53,31.49,0.0012702445220704739
2005-01-12,31.49,31.39,0.003185727938833871
2005-01-13,31.39,31.32,0.002234993614304015
2005-01-14,31.32,31.76,-0.013853904282115859
2005-01-18,31.76,31.420000000000005,0.010821133036282404
2005-01-19,31.42,31.28,0.004475703324808178
2005-01-20,31.28,31.0,0.00903225806451613
2005-01-21,31.0,31.0,0.0
2005-01-24,31.0,30.56,0.014397905759162333
2005-01-25,30.56,29.68,0.029649595687331498
2005-01-26,29.68,29.51,0.0057607590647237306
2005-01-27,29.51,29.4,0.0037414965986395377
2005-01-28,29.4,29.65,-0.00843170320404718
2005-01-31,29.65,30.0,-0.011666666666666714
2005-02-01,30.0,30.2,-0.0066225165562913135
2005-02-02,30.2,29.95,0.008347245409014992
2005-02-03,29.95,29.95,0.0
2005-02-04,29.95,29.86,0.003014065639651786
2005-02-07,29.86,29.840000000000003,0.0006702412868631047
2005-02-08,29.84,29.64,0.006747638326585648
2005-02-09,29.64,30.0,-0.01200000000000001
2005-02-10,30.0,30.64,-0.02088772845953002
2005-02-11,30.64,30.05,0.019633943427620704
2005-02-14,30.05,29.97,0.002669336002669498
2005-02-15,29.97,29.54,0.014556533513879533
2005-02-16,29.54,29.47,0.002375296912114022
2005-02-17,29.47,29.37,0.00340483486550891
2005-02-18,29.37,28.82,0.01908396946564883
2005-02-22,28.82,29.32,-0.017053206002728527
2005-02-23,29.32,29.729999999999997,-0.013790783720147859
2005-02-24,29.73,29.95,-0.007345575959933237
2005-02-25,29.95,29.86,0.003014065639651786
2005-02-28,29.86,29.979999999999997,-0.004002668445630353
2005-03-01,29.98,30.11,-0.00431750249086682
2005-03-02,30.11,30.159999999999997,-0.0016578249336869355
2005-03-03,30.16,30.479999999999997,-0.010498687664041939
2005-03-04,30.48,30.3,0.005940594059405946
2005-03-07,30.3,30.31,-0.0003299241174529177
2005-03-08,30.31,29.97,0.011344678011344644
2005-03-09,29.97,30.0,-0.0010000000000000009
2005-03-10,30.0,29.909999999999997,0.0030090270812439535
2005-03-11,29.91,30.14,-0.007631055076310567
2005-03-14,30.14,29.85,0.009715242881072061
2005-03-15,29.85,29.770000000000003,0.002687269062814801
2005-03-16,29.77,29.64,0.004385964912280604
2005-03-17,29.64,29.3,0.011604095563140016
2005-03-18,29.3,29.0,0.010344827586207028
2005-03-21,29.0,28.7,0.010452961672473782
2005-03-22,28.7,28.65,0.0017452006980802626
2005-03-23,28.65,28.75,-0.003478260869565264
2005-03-24,28.75,28.79,-0.0013893713094824678
2005-03-28,28.79,28.86,-0.002425502425502435
2005-03-29,28.86,29.22,-0.012320328542094416
2005-03-30,29.22,28.8,0.01458333333333317
2005-03-31,28.8,31.031891891891892,-0.07192252085909867
2005-04-01,28.74,30.98189189189189,-0.07236136191149145
2005-04-04,28.69,30.741891891891893,-0.0667457910237812
2005-04-05,28.45,30.91189189189189,-0.0796422263801213
2005-04-06,28.62,30.87189189189189,-0.07294311277642562
2005-04-07,28.58,30.691891891891892,-0.06880943994364219
2005-04-08,28.4,30.541891891891893,-0.07012964028140356
2005-04-11,28.25,30.581891891891892,-0.0762507401482948
2005-04-12,28.29,30.131891891891893,-0.06112765499425954
2005-04-13,27.84,30.151891891891893,-0.07667485344472136
2005-04-14,27.86,29.901891891891893,-0.06828637797481862
2005-04-15,27.61,29.991891891891893,-0.07941786068306755
2005-04-18,27.7,30.05189189189189,-0.07826102597309159
2005-04-19,27.76,29.811891891891893,-0.06882796634754862
2005-04-20,27.52,30.191891891891892,-0.0884970011637275
2005-04-21,27.9,30.291891891891893,-0.07896145610278382
2005-04-22,28.0,30.491891891891893,-0.08172309874135797
2005-04-25,28.2,30.351891891891892,-0.07089811401399804
2005-04-26,28.06,29.631891891891893,-0.05304730111822553
2005-04-27,27.34,30.031891891891892,-0.08963444266455478
2005-04-28,27.74,30.131891891891893,-0.07938074052812871
2005-04-29,27.84,30.191891891891892,-0.07789812908423599
2005-05-02,27.9,30.311891891891893,-0.07956916382830759
2005-05-03,28.02,30.611891891891894,-0.08466944483684147
2005-05-04,28.32,30.361891891891894,-0.0672518003542848
2005-05-05,28.07,30.281891891891892,-0.07304338512892372
2005-05-06,27.99,30.14189189189189,-0.07139206455951586
2005-05-09,27.85,29.791891891891893,-0.06518189240678585
2005-05-10,27.5,29.91189189189189,-0.08063321105227961
2005-05-11,27.62,29.41189189189189,-0.06092406086892588
2005-05-12,27.12,29.351891891891892,-0.07603911530174401
2005-05-13,27.06,29.451891891891893,-0.08121352273978644
2005-05-16,27.16,29.39189189189189,-0.07593563218390798
2005-05-17,27.1,30.02189189189189,-0.09732537517667283
2005-05-18,27.73,30.221891891891893,-0.0824532064639022
2005-05-19,27.93,30.151891891891893,-0.07368996611749523
2005-05-20,27.86,29.861891891891894,-0.06703834770882178
2005-05-23,27.57,29.77189189189189,-0.07395874940992764
2005-05-24,27.48,29.721891891891893,-0.07542897673022886
2005-05-25,27.43,29.881891891891893,-0.08205276629613889
2005-05-26,27.59,30.031891891891892,-0.08130995878255554
2005-05-27,27.74,29.91189189189189,-0.0726096463487359
2005-05-31,27.62,30.191891891891892,-0.08518485363888639
2005-06-01,27.9,29.741891891891893,-0.061929210777409316
2005-06-02,27.45,29.781891891891892,-0.07829898450899786
2005-06-03,27.49,29.781891891891892,-0.07695588649006746
2005-06-06,27.49,29.471891891891893,-0.06724684995323083
2005-06-07,27.18,29.221891891891893,-0.06987541735648028
2005-06-08,26.93,29.281891891891892,-0.08031898692116701
2005-06-09,26.99,29.451891891891893,-0.08359028007194524
2005-06-10,27.16,29.39189189189189,-0.07593563218390798
2005-06-13,27.1,29.791891891891893,-0.09035652726118115
2005-06-14,27.5,29.59189189189189,-0.07069138734130964
2005-06-15,27.3,30.09189189189189,-0.09277887551643604
2005-06-16,27.8,30.221891891891893,-0.08013700467711793
2005-06-17,27.93,29.73189189189189,-0.0606046832957603
2005-06-20,27.44,29.59189189189189,-0.07271896976892855
2005-06-21,27.3,29.66189189189189,-0.07962714922231628
2005-06-22,27.37,29.101891891891892,-0.059511316251381396
2005-06-23,26.81,28.791891891891893,-0.0688350699333522
2005-06-24,26.5,29.131891891891893,-0.09034400860949277
2005-06-27,26.84,28.96189189189189,-0.07326496141248051
2005-06-28,26.67,29.02189189189189,-0.08103854499399321
2005-06-29,26.73,29.421891891891892,-0.09149282112051149
2005-06-30,27.13,29.802,-0.08965841218710158
2005-07-01,27.21,30.022,-0.09366464592632062
2005-07-05,27.43,30.012,-0.08603225376516066
2005-07-06,27.42,30.112,-0.08939957492029749
2005-07-07,27.52,30.102,-0.08577503155936483
2005-07-08,27.51,30.252,-0.09063863546211814
2005-07-11,27.66,30.092,-0.08081882227834636
2005-07-12,27.5,29.792,-0.07693340494092382
2005-07-13,27.2,29.742,-0.08546836123999735
2005-07-14,27.15,29.612,-0.08314196947183572
2005-07-15,27.02,29.742,-0.09152040884943857
2005-07-18,27.15,29.852,-0.0905131984456653
2005-07-19,27.26,29.792,-0.08498925886143927
2005-07-20,27.2,29.842,-0.0885329401514644
2005-07-21,27.25,29.862,-0.08746902417788494
2005-07-22,27.27,29.482,-0.07502883115121095
2005-07-25,26.89,29.192,-0.0788572211564812
2005-07-26,26.6,29.922,-0.1110219905086558
2005-07-27,27.33,30.262,-0.096887185248827
2005-07-28,27.67,30.482,-0.09225116462174388
2005-07-29,27.89,30.292,-0.07929486333025226
2005-08-01,27.7,30.052,-0.07826434180753361
2005-08-02,27.46,30.112,-0.08807120085015929
2005-08-03,27.52,29.682,-0.07283875749612556
2005-08-04,27.09,29.632,-0.0857856371490281
2005-08-05,27.04,29.432,-0.08127208480565373
2005-08-08,26.84,29.422,-0.08775746040377952
2005-08-09,26.83,29.392,-0.0871665759390311
2005-08-10,26.8,29.542,-0.09281700629612077
2005-08-11,26.95,29.592,-0.0892808867261422
2005-08-12,27.0,29.522,-0.08542781654359455
2005-08-15,26.93,29.712,-0.09363220247711368
2005-08-16,27.12,29.922,-0.09364347302987763
2005-08-17,27.33,29.672,-0.0789296306282018
2005-08-18,27.08,30.082,-0.09979389668240146
2005-08-19,27.49,29.952,-0.08219818376068388
2005-08-22,27.36,29.922,-0.0856226188089032
2005-08-23,27.33,30.122,-0.09268972843768675
2005-08-24,27.53,30.122,-0.08605006307682084
2005-08-25,27.53,29.992,-0.08208855694851958
2005-08-26,27.4,30.602,-0.1046336840729365
2005-08-29,28.01,30.422,-0.07928472815725462
2005-08-30,27.83,31.152,-0.10663841807909613
2005-08-31,28.56,31.602,-0.09625973039681035
2005-09-01,29.01,31.502,-0.07910608850231726
2005-09-02,28.91,31.892,-0.0935030728709394
2005-09-06,29.3,31.732,-0.07664187570906333
2005-09-07,29.14,31.242,-0.06728122399334235
2005-09-08,28.65,31.592,-0.09312484173208413
2005-09-09,29.0,31.552,-0.0808823529411764
2005-09-12,28.96,31.282,-0.07422799053768936
2005-09-13,28.69,31.002,-0.07457583381717303
2005-09-14,28.41,31.142,-0.08772718515188493
2005-09-15,28.55,31.382,-0.0902428143521764
2005-09-16,28.79,31.492,-0.08579956814429068
2005-09-19,28.9,31.892,-0.093816631130064
2005-09-20,29.3,31.952,-0.08299949924887329
2005-09-21,29.36,32.202,-0.0882553878641078
2005-09-22,29.61,32.212,-0.08077735005587994
2005-09-23,29.62,32.312,-0.0833127011636543
2005-09-26,29.72,32.142,-0.07535312052765863
2005-09-27,29.55,31.342,-0.0571756748133494
2005-09-28,28.75,32.082,-0.10385886166697844
2005-09-29,29.49,31.402,-0.060887841538755594
2005-09-30,28.81,32.239047634662136,-0.10636318025025537
2005-10-03,28.96,32.349047634662135,-0.10476498946543189
2005-10-04,29.07,32.37904763466213,-0.10219718850284398
2005-10-05,29.1,32.39904763466213,-0.1018254509164227
2005-10-06,29.12,32.32904763466213,-0.09926205284258038
2005-10-07,29.05,32.29904763466213,-0.10059267602600686
2005-10-10,29.02,32.21904763466213,-0.09929057093607296
2005-10-11,28.94,31.65904763466213,-0.08588532624352097
2005-10-12,28.38,31.77904763466213,-0.10695876332539034
2005-10-13,28.5,32.169047634662135,-0.11405521469988245
2005-10-14,28.89,32.28904763466213,-0.10526936790211405
2005-10-17,29.01,32.239047634662136,-0.10015952304963227
2005-10-18,28.96,32.669047634662135,-0.11353399940336195
2005-10-19,29.39,32.739047634662136,-0.10229520638579492
2005-10-20,29.46,32.75904763466213,-0.10070645738710149
2005-10-21,29.48,32.92904763466213,-0.10474179736165701
2005-10-24,29.65,33.06904763466213,-0.10339117329397685
2005-10-25,29.79,32.36904763466213,-0.07967635204380807
2005-10-26,29.09,32.279047634662135,-0.09879621204306066
2005-10-27,29.0,32.69904763466213,-0.11312401743288114
2005-10-28,29.42,32.69904763466213,-0.10027960665087454
2005-10-31,29.42,32.65904763466213,-0.09917765119471578
2005-11-01,29.38,32.96904763466213,-0.1088611255755163
2005-11-02,29.69,32.60904763466213,-0.08951649454365851
2005-11-03,29.33,32.65904763466213,-0.10193339597352202
2005-11-04,29.38,32.75904763466213,-0.10314853082257447
2005-11-07,29.48,32.67904763466213,-0.09789292731006505
2005-11-08,29.4,32.779047634662135,-0.10308559517418592
2005-11-09,29.5,32.76904763466213,-0.09976022712372723
