date,KMI,dcf,Deviation
2011-02-11,31.05,,
2011-02-14,30.7,,
2011-02-15,30.94,,
2011-02-16,30.72,,
2011-02-17,30.55,,
2011-02-18,31.37,,
2011-02-22,30.72,,
2011-02-23,30.42,,
2011-02-24,30.46,,
2011-02-25,30.5,,
2011-02-28,30.5,,
2011-03-01,30.45,,
2011-03-02,30.57,,
2011-03-03,30.77,,
2011-03-04,30.85,,
2011-03-07,30.9,,
2011-03-08,30.97,,
2011-03-09,30.75,,
2011-03-10,30.1,,
2011-03-11,30.1,,
2011-03-14,29.99,,
2011-03-15,29.88,,
2011-03-16,30.05,,
2011-03-17,30.15,,
2011-03-18,30.5,,
2011-03-21,30.82,,
2011-03-22,30.7,,
2011-03-23,30.02,,
2011-03-24,30.05,,
2011-03-25,29.52,,
2011-03-28,29.62,,
2011-03-29,29.79,,
2011-03-30,29.69,,
2011-03-31,29.64,29.506567164179103,0.004522140277398501
2011-04-01,29.5,29.446567164179104,0.001814569267887256
2011-04-04,29.44,29.446567164179104,-0.0002230196865559142
2011-04-05,29.44,29.466567164179104,-0.0009016036388317383
2011-04-06,29.46,29.226567164179105,0.00798700834448307
2011-04-07,29.22,29.336567164179105,-0.003973442547887451
2011-04-08,29.33,29.256567164179103,0.002509960769109032
2011-04-11,29.25,28.736567164179103,0.01786688134624881
2011-04-12,28.73,28.836567164179105,-0.00369555653321596
2011-04-13,28.83,29.126567164179104,-0.010182015700903935
2011-04-14,29.12,28.886567164179105,0.00808101684406326
2011-04-15,28.88,28.526567164179106,0.012389602779289133
2011-04-18,28.52,28.786567164179104,-0.009260123399180809
2011-04-19,28.78,29.456567164179106,-0.022968296353345963
2011-04-20,29.45,29.636567164179105,-0.006295167829174386
2011-04-21,29.63,29.366567164179106,0.00897050153489598
2011-04-25,29.36,29.126567164179104,0.008014430073585155
2011-04-26,29.12,28.866567164179106,0.00877945875515751
2011-04-27,28.86,28.836567164179105,0.0008126083693484887
2011-04-28,28.83,28.586567164179105,0.00851563723698634
2011-04-29,28.58,28.826567164179103,-0.008553469539914427
2011-05-02,28.82,28.196567164179104,0.02211023888797725
2011-05-03,28.19,27.966567164179104,0.007989283579540762
2011-05-04,27.96,27.986567164179103,-0.0009492827049223385
2011-05-05,27.98,28.006567164179103,-0.0009486048048431561
2011-05-06,28.0,28.296567164179105,-0.010480676417686907
2011-05-09,28.29,28.526567164179106,-0.00829287179272542
2011-05-10,28.52,28.316567164179105,0.007184233690524566
2011-05-11,28.31,28.456567164179106,-0.005150556753156232
2011-05-12,28.45,27.936567164179106,0.01837852277280616
2011-05-13,27.93,27.546567164179105,0.01391944170522641
2011-05-16,27.54,27.506567164179103,0.001215449227864207
2011-05-17,27.5,27.566567164179105,-0.002414778879889168
2011-05-18,27.56,28.296567164179105,-0.02603026578826617
2011-05-19,28.29,28.506567164179103,-0.007597097291014321
2011-05-20,28.5,28.336567164179105,0.005767559453266902
2011-05-23,28.33,29.066567164179105,-0.025340700194099064
2011-05-24,29.06,29.026567164179106,0.0011518012320159698
2011-05-25,29.02,28.696567164179104,0.011270784898084418
2011-05-26,28.69,29.186567164179106,-0.01701355152135009
2011-05-27,29.18,29.296567164179105,-0.0039788676784504595
2011-05-31,29.29,29.006567164179103,0.00977133330589064
2011-06-01,29.0,29.386567164179105,-0.013154553303875272
2011-06-02,29.38,29.756567164179103,-0.012654926292452684
2011-06-03,29.75,29.526567164179106,0.0075671795701315325
2011-06-06,29.52,29.796567164179105,-0.009281846551491002
2011-06-07,29.79,29.736567164179103,0.0017968730393755905
2011-06-08,29.73,29.696567164179104,0.0011258148336157348
2011-06-09,29.69,29.536567164179104,0.005194673943252903
2011-06-10,29.53,29.456567164179106,0.0024929189953333264
2011-06-13,29.45,29.506567164179103,-0.0019171042115592174
2011-06-14,29.5,29.366567164179106,0.004543698794445827
2011-06-15,29.36,29.216567164179104,0.004909298036791743
2011-06-16,29.21,29.706567164179106,-0.016715737009757148
2011-06-17,29.7,29.616567164179106,0.0028171001506820392
2011-06-20,29.61,29.626567164179104,-0.0005591995889127066
2011-06-21,29.62,29.626567164179104,-0.00022166470191131715
2011-06-22,29.62,29.106567164179104,0.01763975919677563
2011-06-23,29.1,28.606567164179104,0.017248935637365514
2011-06-24,28.6,28.266567164179104,0.011796014488927531
2011-06-27,28.26,28.306567164179103,-0.0016451010788065545
2011-06-28,28.3,28.406567164179105,-0.0037514974464597506
2011-06-29,28.4,28.736567164179103,-0.011712156231334592
2011-06-30,28.73,29.271099290780576,-0.018485786454593645
2011-07-01,29.27,29.261099290780574,0.0003041823251743736
2011-07-05,29.26,29.111099290780565,0.005114911935551358
2011-07-06,29.11,28.981099290780566,0.004447750857416111
2011-07-07,28.98,28.921099290780575,0.002036599944809314
2011-07-08,28.92,28.361099290780565,0.01970659541399078
2011-07-11,28.36,28.171099290780575,0.006705478805409726
2011-07-12,28.17,28.19109929078057,-0.0007484380287173797
2011-07-13,28.19,28.03109929078057,0.005668729134418626
2011-07-14,28.03,28.59109929078057,-0.019624963876834878
2011-07-15,28.59,28.19109929078057,0.014149881319097224
2011-07-18,28.19,28.35109929078057,-0.00568229433110401
2011-07-19,28.35,28.50109929078057,-0.005301525012736841
2011-07-20,28.5,28.511099290780574,-0.0003892971879959628
2011-07-21,28.51,28.361099290780565,0.005250174109712402
2011-07-22,28.36,27.50109929078057,0.03123150460779467
2011-07-25,27.5,27.571099290780573,-0.0025787615513882534
2011-07-26,27.57,28.18109929078057,-0.021684721538896445
2011-07-27,28.18,28.161099290780573,0.000671163757645532
2011-07-28,28.16,28.231099290780566,-0.002518474043403107
2011-07-29,28.23,28.231099290780566,-3.893900018714369e-05
2011-08-01,28.23,27.85109929078057,0.013604515400397643
2011-08-02,27.85,27.721099290780572,0.004649913333786948
2011-08-03,27.72,26.471099290780572,0.04717978258101274
2011-08-04,26.47,25.921099290780575,0.021175826806645315
2011-08-05,25.92,23.661099290780573,0.09546896707794117
2011-08-08,23.66,25.921099290780575,-0.08723006942783429
2011-08-09,25.92,26.051099290780567,-0.005032389970083151
2011-08-10,26.05,27.451099290780576,-0.051039824523571364
2011-08-11,27.45,26.771099290780576,0.025359463272142335
2011-08-12,26.77,27.081099290780568,-0.011487690637672077
2011-08-15,27.08,26.50109929078057,0.021844403617657493
2011-08-16,26.5,26.28109929078057,0.008329206735131489
2011-08-17,26.28,24.821099290780573,0.058776635640844344
2011-08-18,24.82,23.821099290780573,0.04193344299631163
2011-08-19,23.82,23.761099290780574,0.002478871389686832
2011-08-22,23.76,24.541099290780565,-0.031828211178543286
2011-08-23,24.54,24.451099290780576,0.0036358573560306695
2011-08-24,24.45,0.0,inf
2011-08-25,24.45,0.0,inf
2011-08-26,24.78,0.0,inf
2011-08-29,25.31,0.0,inf
2011-08-30,25.37,0.0,inf
2011-08-31,25.85,0.0,inf
2011-09-01,25.72,0.0,inf
2011-09-02,25.19,0.0,inf
2011-09-06,25.37,0.0,inf
2011-09-07,25.44,0.0,inf
2011-09-08,25.4,0.0,inf
2011-09-09,24.85,0.0,inf
2011-09-12,24.96,0.0,inf
2011-09-13,24.97,0.0,inf
2011-09-14,25.25,0.0,inf
2011-09-15,25.54,0.0,inf
2011-09-16,25.5,0.0,inf
2011-09-19,26.68,0.0,inf
2011-09-20,26.7,0.0,inf
2011-09-21,26.55,0.0,inf
2011-09-22,25.69,0.0,inf
2011-09-23,25.52,0.0,inf
2011-09-26,26.34,0.0,inf
2011-09-27,27.03,0.0,inf
2011-09-28,26.62,0.0,inf
2011-09-29,26.32,25.89,0.016608729239088404
2011-09-30,25.89,25.48,0.01609105180533743
2011-10-03,25.48,26.05,-0.021880998080614167
2011-10-04,26.05,26.59,-0.020308386611508022
2011-10-05,26.59,26.7,-0.0041198501872659055
2011-10-06,26.7,26.34,0.013667425968109326
2011-10-07,26.34,26.87,-0.019724599925567632
2011-10-10,26.87,26.85,0.0007448789571693482
2011-10-11,26.85,26.9,-0.0018587360594793934
2011-10-12,26.9,26.92,-0.0007429420505201678
2011-10-13,26.92,26.89,0.0011156563778356166
2011-10-14,26.89,28.19,-0.046115643845335286
2011-10-17,28.19,28.06,0.004632929436920952
2011-10-18,28.06,27.58,0.017403915881073262
2011-10-19,27.58,28.23,-0.0230251505490614
2011-10-20,28.23,29.22,-0.03388090349075967
2011-10-21,29.22,29.98,-0.02535023348899268
2011-10-24,29.98,30.11,-0.00431750249086682
2011-10-25,30.11,29.66,0.015171948752528586
2011-10-26,29.66,29.44,0.007472826086956541
2011-10-27,29.44,29.1,0.011683848797250818
2011-10-28,29.1,28.6,0.0174825174825175
2011-10-31,28.6,27.82,0.028037383177570208
2011-11-01,27.82,28.06,-0.008553100498930766
2011-11-02,28.06,28.17,-0.00390486332978357
2011-11-03,28.17,28.31,-0.004945249028611709
2011-11-04,28.31,27.96,0.012517882689556448
2011-11-07,27.96,28.15,-0.006749555950266384
2011-11-08,28.15,27.03,0.041435442101368736
2011-11-09,27.03,27.43,-0.014582573824279965
2011-11-10,27.43,27.57,-0.005077983315197709
2011-11-11,27.57,27.73,-0.005769924269743987
2011-11-14,27.73,27.96,-0.00822603719599424
2011-11-15,27.96,27.77,0.0068419157364061345
2011-11-16,27.77,28.32,-0.019420903954802338
2011-11-17,28.32,28.25,0.002477876106194765
2011-11-18,28.25,28.59,-0.01189227002448412
2011-11-21,28.59,28.61,-0.0006990562740299966
2011-11-22,28.61,28.02,0.021056388294075745
2011-11-23,28.02,29.0,-0.03379310344827591
2011-11-25,29.0,28.8,0.00694444444444442
2011-11-28,28.8,29.54,-0.025050778605280932
2011-11-29,29.54,29.5,0.0013559322033898091
2011-11-30,29.5,30.26,-0.025115664243225422
2011-12-01,30.26,31.0,-0.023870967741935423
2011-12-02,31.0,30.91,0.002911679068262618
2011-12-05,30.91,30.86,0.0016202203499675605
2011-12-06,30.86,30.42,0.014464168310322156
2011-12-07,30.42,29.55,0.029441624365482255
2011-12-08,29.55,29.6,-0.0016891891891892552
2011-12-09,29.6,29.49,0.003730077992539993
2011-12-12,29.49,29.2,0.009931506849315097
2011-12-13,29.2,29.09,0.003781368167755206
2011-12-14,29.09,28.83,0.009018383628165205
2011-12-15,28.83,29.84,-0.033847184986595225
2011-12-16,29.84,29.79,0.0016784155756965902
2011-12-19,29.79,30.14,-0.011612475116124843
2011-12-20,30.14,30.71,-0.018560729404102916
2011-12-21,30.71,30.95,-0.007754442649434479
2011-12-22,30.95,31.37,-0.013388587822760645
2011-12-23,31.37,31.74,-0.011657214870825383
2011-12-27,31.74,31.29,0.014381591562799612
2011-12-28,31.29,31.56,-0.008555133079847899
2011-12-29,31.56,32.17,-0.018961765620143067
2011-12-30,32.17,32.49,-0.009849184364419838
2012-01-03,32.49,32.49,0.0
2012-01-04,32.49,32.65,-0.00490045941807038
2012-01-05,32.65,32.89,-0.007297050775311731
2012-01-06,32.89,32.81,0.0024382810118865894
2012-01-09,32.81,33.18,-0.011151295961422503
2012-01-10,33.18,33.39,-0.0062893081761006275
2012-01-11,33.39,33.08,0.009371221281741393
2012-01-12,33.08,32.86,0.0066950699939134495
2012-01-13,32.86,33.07,-0.006350166313879635
2012-01-17,33.07,32.83,0.0073103868413038064
2012-01-18,32.83,33.03,-0.006055101422948961
2012-01-19,33.03,32.77,0.007934086054318001
2012-01-20,32.77,32.81,-0.0012191405059432947
2012-01-23,32.81,32.68,0.00397796817625462
2012-01-24,32.68,33.23,-0.01655130905808
2012-01-25,33.23,32.84,0.01187576126674772
2012-01-26,32.84,32.38,0.01420630018529967
2012-01-27,32.38,32.24,0.004342431761786614
2012-01-30,32.24,32.47,-0.007083461656913981
2012-01-31,32.47,32.33,0.004330343334364439
2012-02-01,32.33,32.18,0.004661280298321913
2012-02-02,32.18,31.92,0.008145363408521344
2012-02-03,31.92,32.26,-0.01053936763794161
2012-02-06,32.26,31.84,0.013190954773869334
2012-02-07,31.84,32.07,-0.007171811661989436
2012-02-08,32.07,32.64,-0.01746323529411764
2012-02-09,32.64,32.35,0.008964451313755673
2012-02-10,32.35,32.57,-0.006754682222904429
2012-02-13,32.57,32.31,0.008047044258743252
2012-02-14,32.31,32.15,0.004976671850700054
2012-02-15,32.15,32.33,-0.005567584287039851
2012-02-16,32.33,32.23,0.0031026993484331022
2012-02-17,32.23,32.07,0.004989086373557772
2012-02-21,32.07,32.23,-0.004964318957492941
2012-02-22,32.23,32.32284153005806,-0.0028723195629852816
2012-02-23,32.32,33.242841530058065,-0.027760609129145464
