date,JKHY,dcf,Deviation
2005-10-19,18.32,,
2005-10-20,17.29,,
2005-10-21,18.23,,
2005-10-24,17.88,,
2005-10-25,17.85,,
2005-10-26,17.75,,
2005-10-27,17.43,,
2005-10-28,17.77,,
2005-10-31,17.98,,
2005-11-01,17.86,,
2005-11-02,18.0,,
2005-11-03,18.18,,
2005-11-04,18.47,,
2005-11-07,18.57,,
2005-11-08,18.52,,
2005-11-09,18.64,,
2005-11-10,18.89,,
2005-11-11,18.96,,
2005-11-14,19.12,,
2005-11-15,18.96,,
2005-11-16,18.97,,
2005-11-17,19.29,,
2005-11-18,19.1,,
2005-11-21,19.0,,
2005-11-22,18.99,,
2005-11-23,19.0,,
2005-11-25,18.94,,
2005-11-28,19.16,,
2005-11-29,19.22,,
2005-11-30,19.14,,
2005-12-01,19.16,,
2005-12-02,19.18,,
2005-12-05,19.13,,
2005-12-06,19.38,,
2005-12-07,19.5,,
2005-12-08,19.16,,
2005-12-09,19.19,,
2005-12-12,19.06,,
2005-12-13,19.02,,
2005-12-14,19.07,,
2005-12-15,19.01,,
2005-12-16,19.12,,
2005-12-19,19.2,,
2005-12-20,19.23,,
2005-12-21,19.06,,
2005-12-22,19.05,,
2005-12-23,19.27,,
2005-12-27,19.1,,
2005-12-28,19.31,,
2005-12-29,19.17,,
2005-12-30,19.09,,
2006-01-03,19.35,,
2006-01-04,19.58,,
2006-01-05,19.75,,
2006-01-06,20.16,,
2006-01-09,20.35,,
2006-01-10,20.55,,
2006-01-11,20.79,,
2006-01-12,20.77,,
2006-01-13,20.91,,
2006-01-17,20.79,,
2006-01-18,20.88,,
2006-01-19,21.01,,
2006-01-20,20.82,,
2006-01-23,20.82,,
2006-01-24,20.61,,
2006-01-25,20.2,,
2006-01-26,20.25,,
2006-01-27,20.27,,
2006-01-30,20.31,,
2006-01-31,20.47,,
2006-02-01,20.42,,
2006-02-02,21.95,,
2006-02-03,21.94,,
2006-02-06,21.89,,
2006-02-07,21.75,,
2006-02-08,21.92,,
2006-02-09,21.81,,
2006-02-10,21.61,,
2006-02-13,21.33,,
2006-02-14,21.28,,
2006-02-15,21.46,,
2006-02-16,21.36,,
2006-02-17,21.25,,
2006-02-21,21.05,,
2006-02-22,21.06,,
2006-02-23,21.79,,
2006-02-24,22.05,,
2006-02-27,22.18,,
2006-02-28,22.01,,
2006-03-01,22.28,,
2006-03-02,22.09,,
2006-03-03,22.46,,
2006-03-06,21.9,,
2006-03-07,22.13,,
2006-03-08,22.21,,
2006-03-09,22.21,,
2006-03-10,22.34,,
2006-03-13,22.26,,
2006-03-14,22.41,,
2006-03-15,22.61,,
2006-03-16,22.59,,
2006-03-17,22.87,,
2006-03-20,22.9,,
2006-03-21,22.46,,
2006-03-22,22.66,,
2006-03-23,22.66,,
2006-03-24,22.82,,
2006-03-27,22.37,,
2006-03-28,22.72,,
2006-03-29,22.65,,
2006-03-30,22.39,,
2006-03-31,22.87,,
2006-04-03,23.31,,
2006-04-04,23.39,,
2006-04-05,23.61,,
2006-04-06,23.5,,
2006-04-07,23.17,,
2006-04-10,23.41,,
2006-04-11,23.07,,
2006-04-12,23.1,,
2006-04-13,22.94,,
2006-04-17,22.85,,
2006-04-18,23.28,,
2006-04-19,23.04,,
2006-04-20,23.61,,
2006-04-21,23.67,,
2006-04-24,23.02,,
2006-04-25,22.95,,
2006-04-26,23.09,,
2006-04-27,22.63,,
2006-04-28,22.45,,
2006-05-01,22.28,,
2006-05-02,22.58,,
2006-05-03,22.76,,
2006-05-04,22.9,,
2006-05-05,23.17,,
2006-05-08,23.32,,
2006-05-09,19.92,,
2006-05-10,20.09,,
2006-05-11,19.44,,
2006-05-12,19.25,,
2006-05-15,19.24,,
2006-05-16,19.45,,
2006-05-17,19.15,,
2006-05-18,18.62,,
2006-05-19,19.16,,
2006-05-22,19.18,,
2006-05-23,18.9,,
2006-05-24,18.95,,
2006-05-25,19.1,,
2006-05-26,19.16,,
2006-05-30,18.83,,
2006-05-31,18.76,,
2006-06-01,19.42,,
2006-06-02,19.29,,
2006-06-05,18.91,,
2006-06-06,19.02,,
2006-06-07,19.15,,
2006-06-08,19.24,,
2006-06-09,19.43,,
2006-06-12,18.89,,
2006-06-13,18.67,,
2006-06-14,18.76,,
2006-06-15,19.36,,
2006-06-16,19.07,,
2006-06-19,18.8,,
2006-06-20,18.81,,
2006-06-21,19.11,,
2006-06-22,18.82,,
2006-06-23,18.79,,
2006-06-26,19.07,,
2006-06-27,19.05,,
2006-06-28,19.06,,
2006-06-29,19.86,,
2006-06-30,19.66,,
2006-07-03,19.89,,
2006-07-05,19.38,,
2006-07-06,19.16,,
2006-07-07,18.74,,
2006-07-10,18.68,,
2006-07-11,18.64,,
2006-07-12,18.26,,
2006-07-13,17.95,,
2006-07-14,17.9,,
2006-07-17,17.81,,
2006-07-18,18.1,,
2006-07-19,18.73,,
2006-07-20,18.22,,
2006-07-21,18.02,,
2006-07-24,18.52,,
2006-07-25,18.45,,
2006-07-26,18.32,,
2006-07-27,18.35,,
2006-07-28,18.74,,
2006-07-31,18.88,,
2006-08-01,18.11,,
2006-08-02,18.23,,
2006-08-03,18.22,,
2006-08-04,18.23,,
2006-08-07,17.91,,
2006-08-08,17.68,,
2006-08-09,17.63,,
2006-08-10,17.75,,
2006-08-11,17.7,,
2006-08-14,17.93,,
2006-08-15,18.38,,
2006-08-16,18.67,,
2006-08-17,18.77,,
2006-08-18,18.92,,
2006-08-21,18.5,,
2006-08-22,18.47,,
2006-08-23,19.23,,
2006-08-24,18.68,,
2006-08-25,18.77,,
2006-08-28,19.1,,
2006-08-29,19.34,,
2006-08-30,19.47,,
2006-08-31,19.16,,
2006-09-01,19.08,,
2006-09-05,19.13,,
2006-09-06,19.25,,
2006-09-07,19.52,,
2006-09-08,19.77,,
2006-09-11,19.95,,
2006-09-12,20.31,,
2006-09-13,20.38,,
2006-09-14,20.48,,
2006-09-15,20.9,,
2006-09-18,20.6,,
2006-09-19,20.79,,
2006-09-20,21.2,,
2006-09-21,21.07,,
2006-09-22,20.9,,
2006-09-25,21.5,,
2006-09-26,21.69,,
2006-09-27,21.9,,
2006-09-28,22.03,,
2006-09-29,21.79,,
2006-10-02,21.71,,
2006-10-03,21.75,,
2006-10-04,22.07,,
2006-10-05,22.4,,
2006-10-06,22.14,,
2006-10-09,22.25,,
2006-10-10,22.18,,
2006-10-11,21.92,,
2006-10-12,22.17,,
2006-10-13,22.33,,
2006-10-16,22.61,,
2006-10-17,22.75,,
2006-10-18,22.23,,
2006-10-19,22.15,,
2006-10-20,22.03,,
2006-10-23,22.45,,
2006-10-24,22.09,,
2006-10-25,22.21,,
2006-10-26,22.68,,
2006-10-27,22.26,,
2006-10-30,22.7,,
2006-10-31,21.79,,
2006-11-01,21.17,,
2006-11-02,21.5,,
2006-11-03,21.79,,
2006-11-06,21.89,,
2006-11-07,22.0,,
2006-11-08,22.32,,
2006-11-09,21.99,,
2006-11-10,22.22,,
2006-11-13,22.36,,
2006-11-14,22.63,,
2006-11-15,22.68,,
2006-11-16,22.69,,
2006-11-17,22.67,,
2006-11-20,22.63,,
2006-11-21,22.58,,
2006-11-22,22.63,,
2006-11-24,22.57,,
2006-11-27,22.01,,
2006-11-28,21.9,,
2006-11-29,22.06,,
2006-11-30,21.88,,
2006-12-01,21.61,,
2006-12-04,22.02,,
2006-12-05,22.0,,
2006-12-06,21.77,,
2006-12-07,21.53,,
2006-12-08,21.5,,
2006-12-11,21.51,,
2006-12-12,21.43,,
2006-12-13,21.69,,
2006-12-14,21.84,,
2006-12-15,21.67,,
2006-12-18,21.34,,
2006-12-19,21.47,,
2006-12-20,21.49,,
2006-12-21,21.61,,
2006-12-22,21.36,,
2006-12-26,21.63,,
2006-12-27,21.96,,
2006-12-28,21.72,,
2006-12-29,21.4,,
2007-01-03,21.37,,
2007-01-04,21.64,,
2007-01-05,21.38,,
2007-01-08,21.55,,
2007-01-09,21.47,,
2007-01-10,21.61,,
2007-01-11,21.67,,
2007-01-12,21.62,,
2007-01-16,21.46,,
2007-01-17,21.41,,
2007-01-18,21.15,,
2007-01-19,21.15,,
2007-01-22,20.97,,
2007-01-23,21.17,,
2007-01-24,21.46,,
2007-01-25,20.95,,
2007-01-26,21.1,,
2007-01-29,21.3,,
2007-01-30,21.35,,
2007-01-31,21.34,,
2007-02-01,21.41,,
2007-02-02,21.55,,
2007-02-05,21.63,,
2007-02-06,22.06,,
2007-02-07,22.54,,
2007-02-08,22.72,,
2007-02-09,22.88,,
2007-02-12,23.32,,
2007-02-13,23.41,,
2007-02-14,23.9,,
2007-02-15,23.84,,
2007-02-16,23.95,,
2007-02-20,24.18,,
2007-02-21,24.18,,
2007-02-22,24.31,,
2007-02-23,24.49,,
2007-02-26,24.27,,
2007-02-27,23.46,,
2007-02-28,23.46,,
2007-03-01,23.43,,
2007-03-02,22.97,,
2007-03-05,22.76,,
2007-03-06,23.05,,
2007-03-07,22.94,,
2007-03-08,22.92,,
2007-03-09,23.14,,
2007-03-12,23.37,,
2007-03-13,22.68,,
2007-03-14,23.0,,
2007-03-15,23.13,,
2007-03-16,23.01,,
2007-03-19,23.33,,
2007-03-20,23.32,,
2007-03-21,23.51,,
2007-03-22,23.51,,
2007-03-23,23.63,,
2007-03-26,23.86,,
2007-03-27,23.81,,
2007-03-28,23.82,,
2007-03-29,23.79,,
2007-03-30,24.05,,
2007-04-02,24.0,24.4904431346631,-0.02002589875431615
2007-04-03,24.19,24.4704431346631,-0.011460484516761515
2007-04-04,24.17,24.500443134663097,-0.01348723093892068
2007-04-05,24.2,24.4704431346631,-0.01105182824744233
2007-04-09,24.17,24.5804431346631,-0.01669795505371885
2007-04-10,24.28,24.4204431346631,-0.005751047754893102
2007-04-11,24.12,24.7204431346631,-0.024289335405203727
2007-04-12,24.42,24.7004431346631,-0.011353769369001343
2007-04-13,24.4,25.210443134663098,-0.03214711976041318
2007-04-16,24.91,25.070443134663098,-0.006399692809628266
2007-04-17,24.77,24.770443134663097,-1.7889654241876052e-05
2007-04-18,24.47,24.270443134663097,0.00822221762617481
2007-04-19,23.97,24.5304431346631,-0.022846841028776876
2007-04-20,24.23,24.4204431346631,-0.007798512648313771
2007-04-23,24.12,24.460443134663098,-0.01391810985552644
2007-04-24,24.16,24.3104431346631,-0.0061884159753793355
2007-04-25,24.01,24.500443134663097,-0.02001772506592825
2007-04-26,24.2,24.4504431346631,-0.010242887349066088
2007-04-27,24.15,24.050443134663098,0.004139502327647815
2007-04-30,23.75,24.000443134663097,-0.010434937940849487
2007-05-01,23.7,24.390443134663098,-0.0283079372872016
2007-05-02,24.09,24.4704431346631,-0.015547047209953924
2007-05-03,24.17,24.4704431346631,-0.012277797055399886
2007-05-04,24.17,24.320443134663098,-0.0061858714428058015
2007-05-07,24.02,24.390443134663098,-0.015188044457324135
2007-05-08,24.09,24.7604431346631,-0.027077186422585497
2007-05-09,24.46,24.320443134663098,0.005738253393006598
2007-05-10,24.02,24.8104431346631,-0.03185929128201492
2007-05-11,24.51,24.6304431346631,-0.004890010870068129
2007-05-14,24.33,24.6004431346631,-0.0109934253290761
2007-05-15,24.3,24.9704431346631,-0.026849468831909196
2007-05-16,24.67,25.1004431346631,-0.01714882611250257
2007-05-17,24.8,25.9404431346631,-0.04396390334362377
2007-05-18,25.64,26.2204431346631,-0.022137045193403315
2007-05-21,25.92,26.320443134663098,-0.015214148660579574
2007-05-22,26.02,26.230443134663098,-0.008022858538176969
2007-05-23,25.93,26.0304431346631,-0.003858679398713205
2007-05-24,25.73,26.230443134663098,-0.01907871445762077
2007-05-25,25.93,26.410443134663097,-0.018191407550921634
2007-05-29,26.11,26.520443134663097,-0.015476481014249477
2007-05-30,26.22,26.750443134663097,-0.01982932140573601
2007-05-31,26.45,26.770443134663097,-0.011970034752550651
2007-06-01,26.47,26.820443134663098,-0.013066269371596717
2007-06-04,26.52,26.5304431346631,-0.0003936283540418861
2007-06-05,26.23,26.3704431346631,-0.005325778332427422
2007-06-06,26.07,25.9504431346631,0.004607122302940692
2007-06-07,25.65,26.050443134663098,-0.01537183581074153
2007-06-08,25.75,25.7404431346631,0.0003712781977724955
2007-06-11,25.44,25.5404431346631,-0.003932709159880532
2007-06-12,25.24,25.910443134663097,-0.02587540209863015
2007-06-13,25.61,26.0404431346631,-0.01652979300072377
2007-06-14,25.74,26.430443134663097,-0.026123025298716795
2007-06-15,26.13,26.2004431346631,-0.0026886237878132047
2007-06-18,25.9,26.180443134663097,-0.010711932308425709
2007-06-19,25.88,25.7004431346631,0.0069865279908238875
2007-06-20,25.4,25.9004431346631,-0.019321798166200055
2007-06-21,25.6,25.5104431346631,0.003510596223834872
2007-06-22,25.21,25.3104431346631,-0.00396844631003479
2007-06-25,25.01,25.520443134663097,-0.020001342922207566
2007-06-26,25.22,25.860443134663097,-0.02476535809259406
2007-06-27,25.56,26.140443134663098,-0.02220479322683755
2007-06-28,25.84,26.050443134663098,-0.008078293853784002
2007-06-29,25.75,27.422893341446454,-0.061003531633843755
2007-07-02,26.46,27.302893341446453,-0.030871942065089475
2007-07-03,26.34,27.402893341446454,-0.0387876319555952
2007-07-05,26.44,27.442893341446453,-0.03654473779307377
2007-07-06,26.48,27.452893341446455,-0.03543864500349947
2007-07-09,26.49,27.152893341446454,-0.024413359309838567
2007-07-10,26.19,27.362893341446455,-0.04286437573726454
2007-07-11,26.4,27.752893341446452,-0.048747830534340286
2007-07-12,26.79,27.932893341446455,-0.04091568057329187
2007-07-13,26.97,27.582893341446454,-0.022220052619552844
2007-07-16,26.62,27.612893341446455,-0.03595759883503913
2007-07-17,26.65,27.482893341446452,-0.030305882684862118
2007-07-18,26.52,27.832893341446454,-0.0471705663274109
2007-07-19,26.87,27.262893341446453,-0.014411285571409138
2007-07-20,26.3,27.282893341446453,-0.03602599361972003
2007-07-23,26.32,26.432893341446455,-0.00427094151170504
2007-07-24,25.47,26.372893341446453,-0.03423565741372436
2007-07-25,25.41,25.692893341446453,-0.01101056769616926
2007-07-26,24.73,24.982893341446452,-0.010122660253562565
2007-07-27,24.02,25.252893341446452,-0.04882186467809446
2007-07-30,24.29,24.982893341446452,-0.02773471158750651
2007-07-31,24.02,25.252893341446452,-0.04882186467809446
2007-08-01,24.29,25.432893341446455,-0.04493760604044017
2007-08-02,24.47,24.59289334144645,-0.004997107893740194
2007-08-03,23.63,25.022893341446455,-0.05566475956396888
2007-08-06,24.06,25.222893341446454,-0.0461046766405494
2007-08-07,24.26,25.962893341446453,-0.06558950572461808
2007-08-08,25.0,26.372893341446453,-0.05205698607550491
2007-08-09,25.41,26.59289334144645,-0.04448155852236091
2007-08-10,25.63,26.792893341446455,-0.04340305194465699
2007-08-13,25.83,26.59289334144645,-0.02868786527479672
2007-08-14,25.63,25.682893341446455,-0.0020594775184888947
2007-08-15,24.72,26.122893341446453,-0.05370359719000306
2007-08-16,25.16,27.112893341446455,-0.07202821612775423
2007-08-17,26.15,26.922893341446454,-0.028707662718279403
2007-08-20,25.96,26.732893341446452,-0.028911698093231242
2007-08-21,25.77,27.602893341446453,-0.06640221801293267
2007-08-22,26.64,27.392893341446452,-0.027484987878490963
2007-08-23,26.43,27.612893341446455,-0.042838442419612544
2007-08-24,26.65,26.902893341446454,-0.009400228378293018
2007-08-27,25.94,26.362893341446455,-0.016041234016662353
2007-08-28,25.4,26.742893341446454,-0.05021496082345078
2007-08-29,25.78,26.782893341446453,-0.03744529497470228
2007-08-30,25.82,27.202893341446455,-0.05083625936728842
2007-08-31,26.24,27.412893341446452,-0.04278619286323626
2007-09-04,26.45,26.942893341446453,-0.01829400188020014
2007-09-05,25.98,27.402893341446454,-0.051924930835473115
2007-09-06,26.44,26.832893341446454,-0.01464222797172543
2007-09-07,25.87,26.662893341446452,-0.029737708180902045
2007-09-10,25.7,27.042893341446455,-0.049657901781844926
2007-09-11,26.08,27.882893341446454,-0.06465947846117359
2007-09-12,26.92,28.102893341446453,-0.04209151445989756
2007-09-13,27.14,27.532893341446453,-0.014269961989610946
2007-09-14,26.57,27.512893341446453,-0.034270962699006424
2007-09-17,26.55,28.312893341446454,-0.06226468344956482
2007-09-18,27.35,27.812893341446454,-0.016643120719722293
2007-09-19,26.85,27.402893341446454,-0.02017645854243466
2007-09-20,26.44,27.302893341446453,-0.03160446516254589
2007-09-21,26.34,26.732893341446452,-0.014697000299526697
2007-09-24,25.77,26.892893341446452,-0.04175427787518449
2007-09-25,25.93,26.752893341446452,-0.030759040936017112
2007-09-26,25.79,27.242893341446454,-0.05333109531490443
2007-09-27,26.28,26.822893341446452,-0.020239924699233636
2007-09-28,25.86,26.970299450640187,-0.0411674869488271
2007-10-01,26.37,26.920299450640186,-0.020441802723970004
2007-10-02,26.32,27.100299450640186,-0.028793019503766115
2007-10-03,26.5,27.260299450640186,-0.027890355790729626
2007-10-04,26.66,27.810299450640187,-0.04136235399700838
2007-10-05,27.21,27.710299450640186,-0.018054638908949983
2007-10-08,27.11,28.410299450640185,-0.045768593636237975
2007-10-09,27.81,28.840299450640185,-0.03572429795340826
2007-10-10,28.24,28.960299450640186,-0.024871961419731248
2007-10-11,28.36,28.990299450640187,-0.02174173646303157
2007-10-12,28.39,28.740299450640187,-0.012188441224901148
2007-10-15,28.14,28.400299450640187,-0.009165376974020534
2007-10-16,27.8,28.260299450640186,-0.016287847602045047
2007-10-17,27.66,27.900299450640187,-0.008612791094422256
2007-10-18,27.3,27.060299450640187,0.008858015403600428
2007-10-19,26.46,27.930299450640184,-0.052641736020001106
2007-10-22,27.33,28.270299450640184,-0.03326103610193254
2007-10-23,27.67,28.080299450640187,-0.014611647976240927
2007-10-24,27.48,28.610299450640184,-0.039506732622293206
2007-10-25,28.01,28.930299450640184,-0.03181092031938226
2007-10-26,28.33,29.130299450640187,-0.027473093848426
2007-10-29,28.53,28.630299450640187,-0.0035032623676573005
2007-10-30,28.03,29.820299450640185,-0.06003626669153883
2007-10-31,29.22,28.920299450640186,0.010362982232301032
2007-11-01,28.32,29.120299450640186,-0.02748252819297814
2007-11-02,28.52,29.120299450640186,-0.020614466951403232
2007-11-05,28.52,29.300299450640185,-0.026631108393779135
2007-11-06,28.7,28.230299450640185,0.016638170990041168
2007-11-07,27.63,27.930299450640184,-0.010751744755579495
2007-11-08,27.33,27.620299450640186,-0.010510365796684296
2007-11-09,27.02,27.360299450640184,-0.01243770928948007
2007-11-12,26.76,27.500299450640185,-0.02691968689173485
2007-11-13,26.9,27.180299450640184,-0.0103125961194509
2007-11-14,26.58,26.830299450640187,-0.009328984609384028
2007-11-15,26.23,27.100299450640186,-0.032114016017621094
2007-11-16,26.5,26.550299450640185,-0.0018944965473439712
2007-11-19,25.95,26.410299450640185,-0.01742878574703277
2007-11-20,25.81,26.370299450640186,-0.0212473677702808
2007-11-21,25.77,26.760299450640186,-0.0370062918192231
2007-11-23,26.16,26.000299450640185,0.006142258079103957
2007-11-26,25.4,26.940299450640186,-0.057174548243693946
2007-11-27,26.34,27.720299450640187,-0.049793814568922734
2007-11-28,27.12,27.560299450640187,-0.015975858732186543
2007-11-29,26.96,27.360299450640184,-0.014630667744055637
2007-11-30,26.76,27.000299450640185,-0.008899880946856897
2007-12-03,26.4,26.700299450640184,-0.011247044296088804
2007-12-04,26.1,27.260299450640186,-0.04256370891086947
2007-12-05,26.66,27.850299450640186,-0.04273919757127875
2007-12-06,27.25,27.320299450640185,-0.002573158129807296
2007-12-07,26.72,27.630299450640187,-0.0329456961646899
2007-12-10,27.03,26.690299450640186,0.012727491124183254
2007-12-11,26.09,26.880299450640187,-0.02940069369730791
2007-12-12,26.28,26.670299450640186,-0.014634235785860872
2007-12-13,26.07,26.270299450640184,-0.0076245590963487375
2007-12-14,25.67,25.840299450640185,-0.006590459640976154
2007-12-17,25.24,25.680299450640184,-0.01714541730661978
2007-12-18,25.08,25.600299450640186,-0.020323959555370585
2007-12-19,25.0,25.600299450640186,-0.023448923001764932
2007-12-20,25.0,25.500299450640185,-0.019619355906333236
2007-12-21,24.9,26.010299450640186,-0.04268691534087121
2007-12-24,25.41,25.910299450640185,-0.019308902685330587
2007-12-26,25.31,25.330299450640187,-0.000801390077513453
2007-12-27,24.73,25.520299450640184,-0.030967483440730526
2007-12-28,24.92,24.940299450640186,-0.000813921688484931
2007-12-31,24.34,24.189601883844276,0.006217469674694165
2008-01-02,23.88,24.709601883844275,-0.033574069211802615
2008-01-03,24.4,23.949601883844274,0.018806079463874026
2008-01-04,23.64,24.029601883844276,-0.016213414010251004
2008-01-07,23.72,23.079601883844276,0.02774736407407441
2008-01-08,22.77,23.589601883844274,-0.034744201613915005
2008-01-09,23.28,24.279601883844276,-0.04117043964009204
2008-01-10,23.97,24.189601883844276,-0.009078358746819393
2008-01-11,23.88,24.029601883844276,-0.006225732934213024
2008-01-14,23.72,23.949601883844274,-0.00958687684905346
2008-01-15,23.64,24.149601883844273,-0.02110187514872408
2008-01-16,23.84,24.049601883844275,-0.008715399317486328
2008-01-17,23.74,23.829601883844276,-0.003760108300635334
2008-01-18,23.52,23.079601883844276,0.019081703331460087
2008-01-22,22.77,23.699601883844274,-0.03922436707588628
2008-01-23,23.39,24.129601883844273,-0.030651226133136755
2008-01-24,23.82,23.819601883844275,1.6713803936196925e-05
2008-01-25,23.51,24.329601883844276,-0.03368743507424676
2008-01-28,24.02,24.829601883844276,-0.0326063175572322
2008-01-29,24.52,24.939601883844276,-0.016824722615804477
2008-01-30,24.63,24.889601883844275,-0.01043013403974058
2008-01-31,24.58,25.169601883844276,-0.023425157321329326
2008-02-01,24.86,25.429601883844274,-0.022399166390652314
2008-02-04,25.12,25.069601883844275,0.002010327742308693
2008-02-05,24.76,24.979601883844275,-0.008791248349970804
2008-02-06,24.67,25.669601883844276,-0.038941074675310605
2008-02-07,25.36,25.289601883844274,0.0027836783069605797
2008-02-08,24.98,25.139601883844275,-0.006348624158079463
2008-02-11,24.83,25.549601883844275,-0.028164896154382002
2008-02-12,25.24,26.319601883844275,-0.04101892910876315
2008-02-13,26.01,25.419601883844276,0.02322609609912729
2008-02-14,25.11,25.289601883844274,-0.007101807480765832
2008-02-15,24.98,24.829601883844276,0.006057210134069235
2008-02-19,24.52,25.109601883844274,-0.023481132300374297
2008-02-20,24.8,24.749601883844274,0.0020363202766757738
2008-02-21,24.44,24.549601883844275,-0.004464507586023236
2008-02-22,24.24,24.589601883844274,-0.014217468241076725
2008-02-25,24.28,24.489601883844276,-0.008558811402424205
2008-02-26,24.18,24.749601883844274,-0.02301458773024112
2008-02-27,24.44,24.209601883844275,0.009516807308982411
2008-02-28,23.9,23.839601883844274,0.00253352033519727
2008-02-29,23.53,23.479601883844275,0.002146463828690548
2008-03-03,23.17,23.479601883844275,-0.0131859937564488
2008-03-04,23.17,23.619601883844275,-0.019035116936149565
2008-03-05,23.31,23.169601883844276,0.006059582588409551
2008-03-06,22.86,23.549601883844275,-0.029282952945262397
2008-03-07,23.24,23.479601883844275,-0.010204682559338485
2008-03-10,23.17,24.359601883844274,-0.04883502979715104
2008-03-11,24.05,23.889601883844275,0.006714139353833248
2008-03-12,23.58,24.219601883844273,-0.026408439201922707
2008-03-13,23.91,23.919601883844276,-0.0004014232298222842
2008-03-14,23.61,23.29960188384427,0.013322035187689485
2008-03-17,22.99,24.609601883844274,-0.06581178726452752
2008-03-18,24.3,24.039601883844274,0.010832047777410425
2008-03-19,23.73,24.609601883844274,-0.035742223218235614
2008-03-20,24.3,25.239601883844276,-0.037227286237256796
2008-03-24,24.93,25.499601883844274,-0.022337677522924593
2008-03-25,25.19,25.229601883844275,-0.001569659482801189
2008-03-26,24.92,24.819601883844275,0.004045113883195617
2008-03-27,24.51,24.879601883844273,-0.014855618894942024
2008-03-28,24.57,24.979601883844275,-0.016397454440984838
2008-03-31,24.67,26.249762250473836,-0.060181964141230226
2008-04-01,25.8,26.149762250473838,-0.013375351069109587
2008-04-02,25.7,26.119762250473837,-0.016070676541714013
2008-04-03,25.67,26.439762250473837,-0.029113811356607067
2008-04-04,25.99,25.919762250473838,0.0027098145749726577
2008-04-07,25.47,26.199762250473835,-0.027853773766998158
2008-04-08,25.75,25.849762250473837,-0.003859310174971098
2008-04-09,25.4,26.129762250473835,-0.027928392286102888
2008-04-10,25.68,25.299762250473837,0.01502930129389024
2008-04-11,24.85,25.079762250473838,-0.009161261106831131
2008-04-14,24.63,25.199762250473835,-0.02260982642656173
2008-04-15,24.75,26.029762250473837,-0.04916534535195538
2008-04-16,25.58,25.749762250473836,-0.0065927696272501946
2008-04-17,25.3,27.019762250473836,-0.06364831172575092
2008-04-18,26.57,26.409762250473836,0.006067368119653915
2008-04-21,25.96,26.049762250473837,-0.003445799221150403
2008-04-22,25.6,26.739762250473838,-0.04262424773255569
2008-04-23,26.29,27.289762250473835,-0.0366350663409124
2008-04-24,26.84,26.649762250473838,0.0071384407762504765
2008-04-25,26.2,26.659762250473836,-0.0172455495346987
2008-04-28,26.21,27.229762250473836,-0.03745028109660009
2008-04-29,26.78,26.729762250473836,0.001879468625848757
2008-04-30,26.28,27.759762250473837,-0.05330601311070582
2008-05-01,27.31,26.889762250473837,0.01562816902625297
2008-05-02,26.44,26.579762250473838,-0.005258220489588683
2008-05-05,26.13,26.839762250473836,-0.026444431357111053
2008-05-06,26.39,22.779762250473834,0.15848443499233933
2008-05-07,22.33,23.369762250473837,-0.0444917769949823
2008-05-08,22.92,23.439762250473837,-0.02217438235591862
2008-05-09,22.99,23.849762250473837,-0.03604909103262688
2008-05-12,23.4,23.829762250473838,-0.018034684775979803
2008-05-13,23.38,24.159762250473836,-0.03227524519445735
2008-05-14,23.71,23.879762250473835,-0.007109042740593652
2008-05-15,23.43,24.019762250473836,-0.024553209325050784
2008-05-16,23.57,23.749762250473836,-0.007569012631705396
2008-05-19,23.3,23.879762250473835,-0.024278392908301694
2008-05-20,23.43,23.759762250473837,-0.013879021473258257
2008-05-21,23.31,23.999762250473836,-0.028740378478550044
2008-05-22,23.55,23.599762250473837,-0.002108591177558905
2008-05-23,23.15,23.769762250473836,-0.026073556981474733
2008-05-27,23.32,23.769762250473836,-0.01892161333943798
2008-05-28,23.32,23.969762250473835,-0.027107580112146867
2008-05-29,23.52,24.249762250473836,-0.03009358371996318
2008-05-30,23.8,23.889762250473837,-0.0037573521884696204
2008-06-02,23.44,23.629762250473835,-0.008030645778927759
2008-06-03,23.18,23.979762250473836,-0.033351550449922995
2008-06-04,23.53,24.389762250473837,-0.035250948395658566
2008-06-05,23.94,23.569762250473836,0.015708166488557662
2008-06-06,23.12,23.549762250473837,-0.018249112067583173
2008-06-09,23.1,23.389762250473837,-0.012388422223828521
2008-06-10,22.94,23.149762250473838,-0.009061097397211615
2008-06-11,22.7,23.379762250473835,-0.029074814499452817
2008-06-12,22.93,23.699762250473835,-0.03247974567586409
2008-06-13,23.25,23.739762250473838,-0.02063046147246328
2008-06-16,23.29,23.719762250473835,-0.018118320324448045
2008-06-17,23.27,23.549762250473837,-0.011879621012658381
2008-06-18,23.1,23.809762250473838,-0.029809715989907115
2008-06-19,23.36,23.009762250473837,0.01522126763908438
2008-06-20,22.56,23.079762250473838,-0.022520260167028683
2008-06-23,22.63,22.719762250473835,-0.003950844620830618
2008-06-24,22.27,22.899762250473838,-0.027500820470780507
2008-06-25,22.45,22.399762250473838,0.002242780479739137
2008-06-26,21.95,22.29976225047384,-0.015684573070567587
2008-06-27,21.85,22.089762250473836,-0.010853998687500144
2008-06-30,21.64,22.79092015785601,-0.050499064973438035
2008-07-01,22.06,22.460920157856012,-0.017849676461976438
2008-07-02,21.73,22.240920157856014,-0.022972078233712168
2008-07-03,21.51,22.050920157856012,-0.02453050276286539
2008-07-07,21.32,22.100920157856013,-0.03533428256734483
2008-07-08,21.37,21.36092015785601,0.00042506793138552545
