date,DRE,dcf,Deviation
2003-03-06,25.77,155.79365298064664,-0.8345888968711629
2003-03-07,25.82,155.64365298064638,-0.8341082369532241
2003-03-10,25.67,155.4136529806464,-0.8348278963419213
2003-03-11,25.44,155.19365298064645,-0.8360757704235977
2003-03-12,25.22,155.50365298064656,-0.837817314792349
2003-03-13,25.53,155.5236529806466,-0.8358449051915148
2003-03-14,25.55,156.12365298064634,-0.8363476672995394
2003-03-17,26.15,156.18365298064643,-0.8325689052538655
2003-03-18,26.21,156.37365298064634,-0.8323886441199664
2003-03-19,26.4,156.6736529806464,-0.8314968758450973
2003-03-20,26.7,157.36365298064632,-0.8303293073446653
2003-03-21,27.39,156.81365298064668,-0.8253340861628906
2003-03-24,26.84,156.9636529806465,-0.8290049989897383
2003-03-25,26.99,157.37365298064634,-0.8284973406360516
2003-03-26,27.4,157.2736529806466,-0.8257813722723684
2003-03-27,27.3,157.1536529806464,-0.8262846616530001
2003-03-28,27.18,156.95365298064647,-0.8268278597927792
2003-03-31,26.98,120.34272397721388,-0.7758069693926116
2003-04-01,27.8,120.4027239772138,-0.7691082138203024
2003-04-02,27.86,120.14272397721388,-0.7681091365525898
2003-04-03,27.6,119.92272397721406,-0.769851792182071
2003-04-04,27.38,120.17272397721406,-0.7721612767536873
2003-04-07,27.63,119.94272397721387,-0.7696400491517184
2003-04-08,27.4,120.12272397721405,-0.771899944550063
2003-04-09,27.58,119.9127239772137,-0.7699993871772869
2003-04-10,27.37,119.79272397721388,-0.7715220166025598
2003-04-11,27.25,120.14272397721388,-0.7731864311219696
2003-04-14,27.6,120.25272397721379,-0.7704833696305307
2003-04-15,27.71,120.39272397721388,-0.769836589084532
2003-04-16,27.85,120.44272397721387,-0.7687697597634138
2003-04-17,27.9,120.73272397721396,-0.7689110368679696
2003-04-21,28.19,120.8627239772137,-0.7667601798771748
2003-04-22,28.32,120.83272397721397,-0.7656264042732295
2003-04-23,28.29,120.4527239772138,-0.765136071099964
2003-04-24,27.91,120.37272397721405,-0.7681368413222648
2003-04-25,27.83,120.2627239772137,-0.7685899746851487
2003-04-28,27.72,120.31272397721371,-0.7696004289184746
2003-04-29,27.77,119.94272397721387,-0.7684728253689186
2003-04-30,27.4,120.1627239772137,-0.7719758749377568
2003-05-01,27.62,120.30272397721379,-0.7704125136415745
2003-05-02,27.76,120.64272397721388,-0.7698990947415685
2003-05-05,28.1,120.68272397721397,-0.7671580564811783
2003-05-06,28.14,120.64272397721388,-0.7667492984880309
2003-05-07,28.1,120.79272397721388,-0.7673700942011976
2003-05-08,28.25,121.2127239772137,-0.7669386589702365
2003-05-09,28.67,120.63272397721397,-0.7623364618259353
2003-05-12,28.09,120.60272397721378,-0.7670865211526465
2003-05-13,28.06,120.54272397721388,-0.7672194631564476
2003-05-14,28.0,120.6527239772138,-0.767928985960665
2003-05-15,28.11,121.2627239772137,-0.768189274675356
2003-05-16,28.72,120.74272397721388,-0.7621388763316295
2003-05-19,28.2,120.84272397721388,-0.7666388254760179
2003-05-20,28.3,121.1627239772137,-0.7664298137988198
2003-05-21,28.62,121.49272397721388,-0.764430337364337
2003-05-22,28.95,121.5127239772137,-0.7617533452263916
2003-05-23,28.97,121.84272397721388,-0.7622344687121592
2003-05-27,29.3,120.88272397721397,-0.7576163157481216
2003-05-28,28.34,120.48272397721396,-0.764779554574482
2003-05-29,27.94,120.92272397721406,-0.7689433459565065
2003-05-30,28.38,120.64272397721388,-0.7647599534857965
2003-06-02,28.1,120.48272397721396,-0.7667715414094194
2003-06-03,27.94,120.84272397721388,-0.7687903824042532
2003-06-04,28.3,120.6127239772137,-0.7653647221718791
2003-06-05,28.07,121.03272397721396,-0.7680792509860015
2003-06-06,28.49,120.9027239772138,-0.7643560123147479
2003-06-09,28.36,121.34272397721388,-0.7662818249792585
2003-06-10,28.8,121.34272397721388,-0.7626557319958619
2003-06-11,28.8,121.06272397721371,-0.7621067901510237
2003-06-12,28.52,120.37272397721405,-0.763069248101433
2003-06-13,27.83,120.23272397721396,-0.7685322341588615
2003-06-16,27.69,119.9027239772138,-0.7690627945595115
2003-06-17,27.36,119.39272397721388,-0.7708403067742917
2003-06-18,26.85,119.49272397721388,-0.7753001261807368
2003-06-19,26.95,119.5127239772137,-0.774500997859121
2003-06-20,26.97,119.09272397721388,-0.7735378023164522
2003-06-23,26.55,119.39272397721388,-0.7776246397974212
2003-06-24,26.85,119.69272397721387,-0.7756755873889921
2003-06-25,27.15,119.7627239772137,-0.773301749506252
2003-06-26,27.22,120.1527239772138,-0.7734549904572942
2003-06-27,27.61,120.09272397721388,-0.770094314746007
2003-06-30,27.55,113.59355317528937,-0.7574686306582308
2003-07-01,27.32,114.22355317528968,-0.7608199076238313
2003-07-02,27.95,114.67355317528977,-0.7562646379564459
2003-07-03,28.4,114.85355317528953,-0.7527285903235758
2003-07-07,28.58,114.66355317528961,-0.7507490461567252
2003-07-08,28.39,114.16355317528961,-0.7513216853332405
2003-07-09,27.89,113.51355317528943,-0.754302466799433
2003-07-10,27.24,113.76355317528943,-0.7605560019910067
2003-07-11,27.49,113.87355317528942,-0.7585918834228023
2003-07-14,27.6,113.9535531752898,-0.7577960561041557
2003-07-15,27.68,113.73355317528939,-0.7566241515611598
2003-07-16,27.46,113.76355317528943,-0.7586221664711104
2003-07-17,27.49,114.12355317528942,-0.7591207140407168
2003-07-18,27.85,114.17355317528977,-0.7560731077779272
2003-07-21,27.9,114.76355317528943,-0.7568914587596844
2003-07-22,28.49,114.81355317528978,-0.7518585636270367
2003-07-23,28.54,115.1135531752897,-0.7520708968426977
2003-07-24,28.84,115.15355317528945,-0.7495518010104381
2003-07-25,28.88,114.62355317528942,-0.7480448023118345
2003-07-28,28.35,114.9535531752898,-0.7533786541006715
2003-07-29,28.68,115.50355317528971,-0.7516959503706795
2003-07-30,29.23,115.09355317528937,-0.7460326908538288
2003-07-31,28.82,114.59355317528937,-0.7485024314071564
2003-08-01,28.32,114.47355317528968,-0.7526066133665433
2003-08-04,28.2,114.53355317528974,-0.7537839417516293
2003-08-05,28.26,114.51355317528943,-0.7532169842224566
2003-08-06,28.24,114.68355317528948,-0.7537571934413627
2003-08-07,28.41,114.27355317528959,-0.7513860450596075
2003-08-08,28.0,114.35355317528953,-0.7551453433451294
2003-08-11,28.08,113.97355317528968,-0.7536270545429661
2003-08-12,27.7,113.77355317528959,-0.7565339287828786
2003-08-13,27.5,113.77355317528959,-0.7582918065533993
2003-08-14,27.5,113.98355317528939,-0.7587371227346354
2003-08-15,27.71,113.90355317528945,-0.7567240070434301
2003-08-18,27.63,113.98355317528939,-0.7575966073148355
2003-08-19,27.71,114.17355317528977,-0.7572993111858659
2003-08-20,27.9,114.27355317528959,-0.7558490199635004
2003-08-21,28.0,113.77355317528959,-0.7538971121270975
2003-08-22,27.5,113.6135531752897,-0.7579514130891464
2003-08-25,27.34,113.52355317528959,-0.7591689192657244
2003-08-26,27.25,113.71355317528952,-0.7603627778828254
2003-08-27,27.44,113.80355317528962,-0.7588827480831407
2003-08-28,27.53,113.94355317528964,-0.7583891388953956
2003-08-29,27.67,114.62355317528942,-0.7586010969518164
2003-09-02,28.35,115.00355317528971,-0.7534858774599024
2003-09-03,28.73,114.97355317528968,-0.7501164467258137
2003-09-04,28.7,114.55355317528962,-0.7494621580521094
2003-09-05,28.28,114.60355317528953,-0.7532362722057587
2003-09-08,28.33,114.77355317528959,-0.753166132647888
2003-09-09,28.5,114.31355317528978,-0.7506857305336512
2003-09-10,28.04,114.37355317528942,-0.7548384288015799
2003-09-11,28.1,114.7035531752898,-0.7550206665607156
2003-09-12,28.43,114.37355317528942,-0.7514285496016019
2003-09-15,28.1,114.47355317528968,-0.754528454646888
2003-09-16,28.2,114.5735531752895,-0.7538699008761998
2003-09-17,28.3,115.17355317528977,-0.7542838679559666
2003-09-18,28.9,115.49355317528955,-0.7497695827563879
2003-09-19,29.22,115.47355317528968,-0.7469550455796243
2003-09-22,29.2,115.4535531752898,-0.7470844404791381
2003-09-23,29.18,115.17355317528977,-0.7466432249807458
2003-09-24,28.9,115.3235531752895,-0.7494007147345472
2003-09-25,29.05,115.13355317528956,-0.7476843266031086
2003-09-26,28.86,115.42355317528977,-0.7499643772344167
2003-09-29,29.15,115.47355317528968,-0.747561244991309
2003-09-30,29.2,36.07475539605528,-0.19056970229123227
2003-10-01,29.2,36.65475539605531,-0.2033775785844576
2003-10-02,29.78,36.67475539605537,-0.18799731100038763
2003-10-03,29.8,36.87475539605532,-0.19185904611619853
2003-10-06,30.0,36.81475539605536,-0.1851093487581762
2003-10-07,29.94,36.92475539605537,-0.18916185960168985
2003-10-08,30.05,36.95475539605535,-0.18684348799105777
2003-10-09,30.08,36.764755396055314,-0.1818251018956204
2003-10-10,29.89,36.774755396055234,-0.1872141723828773
2003-10-13,29.9,36.82475539605528,-0.18804620211535938
2003-10-14,29.95,36.744755396055254,-0.1849176929555696
2003-10-15,29.87,36.764755396055314,-0.1875370942028649
2003-10-16,29.89,36.724755396055414,-0.18610758117641624
2003-10-17,29.85,36.724755396055414,-0.18719676474125202
2003-10-20,29.85,36.56475539605536,-0.18364010160395472
2003-10-21,29.69,36.35475539605526,-0.18332554636795684
2003-10-22,29.48,35.994755396055254,-0.18099179517606112
2003-10-23,29.12,35.59475539605534,-0.18190194943081084
2003-10-24,28.72,35.87475539605532,-0.19943705028974323
2003-10-27,29.0,35.474755396055414,-0.18251726682167257
2003-10-28,28.6,35.58475539605542,-0.19628504729948715
2003-10-29,28.71,36.20475539605535,-0.20701024807564172
2003-10-30,29.33,36.15475539605531,-0.18876508280290927
2003-10-31,29.28,36.82475539605528,-0.20488270227216454
2003-11-03,29.95,36.80475539605522,-0.18624645979279952
2003-11-04,29.93,36.67475539605537,-0.1839073041719813
2003-11-05,29.8,37.014755396055314,-0.1949156577926271
2003-11-06,30.14,37.10475539605526,-0.18770519632089278
2003-11-07,30.23,37.17475539605537,-0.18681374825649233
2003-11-10,30.3,37.10475539605526,-0.1833930805747529
2003-11-11,30.23,37.14475539605539,-0.18615697754169902
2003-11-12,30.27,37.044755396055294,-0.1828802842298347
2003-11-13,30.17,36.82475539605528,-0.18071417785352473
2003-11-14,29.95,36.82475539605528,-0.18668841984464923
2003-11-17,29.95,36.87475539605532,-0.18779122252282376
2003-11-18,30.0,37.034755396055374,-0.18995009743751823
2003-11-19,30.16,36.68475539605529,-0.17786013088033004
2003-11-20,29.81,36.734755396055334,-0.1885069145390017
2003-11-21,29.86,36.94475539605543,-0.1917662011862139
2003-11-24,30.07,37.12475539605532,-0.19002833340701075
2003-11-25,30.25,37.1147553960554,-0.18496027584719033
2003-11-26,30.24,37.67475539605537,-0.19734050872786302
2003-11-28,30.8,38.12475539605532,-0.19212596434948392
2003-12-01,31.25,38.62475539605532,-0.19093338767935575
2003-12-02,31.75,38.284755396055374,-0.17068818459079604
2003-12-03,31.41,37.82475539605528,-0.169591457469789
2003-12-04,30.95,38.07475539605528,-0.18712544104205697
2003-12-05,31.2,38.1147553960554,-0.18141938270896074
2003-12-08,31.24,38.224755396055414,-0.1827285831834572
2003-12-09,31.35,37.87475539605532,-0.17227188209735278
2003-12-10,31.0,38.09475539605534,-0.18623968896227627
2003-12-11,31.22,37.81475539605536,-0.17439635208491377
2003-12-12,30.94,37.734755396055334,-0.180066236675954
2003-12-15,30.86,37.81475539605536,-0.1839164453984765
2003-12-16,30.94,37.81475539605536,-0.18180086910657367
2003-12-17,30.94,37.56475539605536,-0.1763556111628779
2003-12-18,30.69,37.794755396055294,-0.18798257381490635
2003-12-19,30.92,37.64475539605539,-0.1786372450904553
2003-12-22,30.77,37.67475539605537,-0.18327273325252458
2003-12-23,30.8,37.724755396055414,-0.18355998132673068
2003-12-24,30.85,37.724755396055414,-0.1822345916860273
2003-12-26,30.85,37.85475539605526,-0.18504294434789048
2003-12-29,30.98,38.10475539605526,-0.18697811656318464
2003-12-30,31.23,37.87475539605532,-0.17544021939076004
2003-12-31,31.0,124.10977727792323,-0.7502211293911144
2004-01-02,30.95,123.97977727792328,-0.750362513310377
2004-01-05,30.82,124.12977727792327,-0.7517114694325533
2004-01-06,30.97,124.05977727792323,-0.750362279543515
2004-01-07,30.9,124.08977727792319,-0.7509867397795917
2004-01-08,30.93,124.15977727792323,-0.7508855067389071
2004-01-09,31.0,124.23977727792318,-0.7504824889483398
2004-01-12,31.08,124.50977727792323,-0.7503810489466615
2004-01-13,31.35,124.62977727792327,-0.7484549785394401
2004-01-14,31.47,124.08977727792319,-0.746393291290089
2004-01-15,30.93,123.90977727792323,-0.7503828940744071
2004-01-16,30.75,123.99977727792331,-0.7520156836162748
2004-01-20,30.84,123.88977727792319,-0.7510690496212911
2004-01-21,30.73,124.03977727792318,-0.7522568915038725
2004-01-22,30.88,124.50977727792323,-0.7519873485029893
2004-01-23,31.35,125.05977727792323,-0.7493198798017193
2004-01-26,31.9,125.41977727792315,-0.7456541488722994
2004-01-27,32.26,125.66977727792315,-0.7432954788432873
2004-01-28,32.51,125.55977727792323,-0.7410795024903558
2004-01-29,32.4,126.02977727792327,-0.7429178984538638
2004-01-30,32.87,126.58977727792319,-0.7403423822459603
2004-02-02,33.43,126.49977727792331,-0.7357307600111151
2004-02-03,33.34,126.00977727792323,-0.735417356333657
2004-02-04,32.85,126.21977727792314,-0.7397396770264644
2004-02-05,33.06,127.15977727792323,-0.7400121272016438
2004-02-06,34.0,127.21977727792314,-0.7327459556408127
2004-02-09,34.06,126.80977727792323,-0.7314087231195727
2004-02-10,33.65,126.55977727792323,-0.734117736900681
2004-02-11,33.4,125.86977727792313,-0.7346463883363192
2004-02-12,32.71,125.75977727792323,-0.7399009388533471
2004-02-13,32.6,125.64977727792332,-0.7405486845560225
2004-02-17,32.49,125.65977727792323,-0.7414447112369021
2004-02-18,32.5,125.65977727792323,-0.7413651312772952
2004-02-19,32.5,125.28977727792318,-0.7406013426944873
2004-02-20,32.13,125.21977727792314,-0.7434111392109569
2004-02-23,32.06,125.02977727792327,-0.7435810836586934
2004-02-24,31.87,125.56977727792314,-0.74619688996133
2004-02-25,32.41,125.48977727792318,-0.7417319505777644
2004-02-26,32.33,125.55977727792323,-0.7425130826057584
2004-02-27,32.4,125.65977727792323,-0.742160930873365
2004-03-01,32.5,125.89977727792332,-0.7418581612876378
2004-03-02,32.74,126.40977727792323,-0.7410010467147792
2004-03-03,33.25,126.59977727792331,-0.7373613073030406
2004-03-04,33.44,126.92977727792326,-0.7365472411821826
2004-03-05,33.77,126.81977727792314,-0.7337166116764762
2004-03-08,33.66,126.58977727792319,-0.7341017519439923
2004-03-09,33.43,126.13977727792319,-0.7349765417268509
2004-03-10,32.98,125.87977727792327,-0.7380039851263384
2004-03-11,32.72,126.50977727792323,-0.7413638636947482
2004-03-12,33.35,126.04977727792331,-0.7354219839161826
2004-03-15,32.89,126.01977727792314,-0.7390092197396554
2004-03-16,32.86,126.65977727792323,-0.7405648367129453
2004-03-17,33.5,126.94977727792332,-0.7361161183712791
2004-03-18,33.79,126.97977727792328,-0.7338946348437585
2004-03-19,33.82,126.70977727792322,-0.7330908417128715
2004-03-22,33.55,127.00977727792323,-0.735847107844416
2004-03-23,33.85,126.71977727792314,-0.7328751618166134
2004-03-24,33.56,127.09977727792331,-0.7359554775094855
2004-03-25,33.94,126.60977727792323,-0.7319322351740835
2004-03-26,33.45,126.67977727792326,-0.7359483832481493
2004-03-29,33.52,127.20977727792322,-0.7364982415874627
2004-03-30,34.05,127.87977727792327,-0.7337342875879541
2004-03-31,34.72,121.13667596352553,-0.7133816020306332
2004-04-01,35.16,120.79667596352559,-0.7089323880847804
2004-04-02,34.82,119.11667596352548,-0.7076815675190418
2004-04-05,33.14,117.20667596352543,-0.7172516008361749
2004-04-06,31.23,118.3766759635254,-0.7361811374934815
2004-04-07,32.4,117.77667596352553,-0.724903086838399
2004-04-08,31.8,115.97667596352548,-0.7258069371638047
2004-04-12,30.0,115.50667596352547,-0.7402747525218945
2004-04-13,29.53,114.94667596352551,-0.7430982692412057
2004-04-14,28.97,116.16667596352552,-0.7506169496569213
2004-04-15,30.19,116.39667596352545,-0.7406283319511593
2004-04-16,30.42,116.67667596352544,-0.7392795111037473
2004-04-19,30.7,115.3066759635255,-0.7337534904768983
2004-04-20,29.33,115.43667596352557,-0.7459213048609665
2004-04-21,29.46,115.75667596352547,-0.7455006395546228
2004-04-22,29.78,115.38667596352553,-0.7419112757055792
2004-04-23,29.41,115.63667596352553,-0.7456689259273019
2004-04-26,29.66,115.67667596352544,-0.7435956751614108
2004-04-27,29.7,115.67667596352544,-0.7432498837590662
2004-04-28,29.7,115.3366759635255,-0.7424930122887152
2004-04-29,29.36,115.13667596352553,-0.7449987177908364
2004-04-30,29.16,116.04667596352559,-0.7487217987254954
2004-05-03,30.07,116.2366759635254,-0.7413036827598558
2004-05-04,30.26,115.81667596352543,-0.738725017375478
2004-05-05,29.84,116.04667596352559,-0.7428620875846633
2004-05-06,30.07,114.9866759635254,-0.7384914404383824
2004-05-07,29.01,114.7366759635254,-0.7471601843405135
2004-05-10,28.76,115.42667596352544,-0.7508374926339549
2004-05-11,29.45,115.0566759635255,-0.7440391897873354
2004-05-12,29.08,115.0566759635255,-0.7472549962314334
2004-05-13,29.08,115.29667596352559,-0.7477811068100564
2004-05-14,29.32,115.97667596352548,-0.7471905470956841
2004-05-17,30.0,116.28667596352545,-0.7420168755239869
2004-05-18,30.31,115.42667596352544,-0.7374090543023357
2004-05-19,29.45,116.0866759635255,-0.7463102483074526
2004-05-20,30.11,116.07667596352557,-0.7406024961512391
2004-05-21,30.1,116.5566759635255,-0.741756533882115
2004-05-24,30.58,117.16667596352552,-0.7390042881346256
2004-05-25,31.19,117.89667596352545,-0.7354463156395565
2004-05-26,31.92,117.92667596352544,-0.7293233296097246
2004-05-27,31.95,118.3366759635255,-0.7300076266309201
2004-05-28,32.36,117.78667596352545,-0.7252660393436963
2004-06-01,31.81,118.3766759635254,-0.7312815236525023
2004-06-02,32.4,118.17667596352544,-0.7258342245977534
2004-06-03,32.2,118.03667596352545,-0.7272034328554784
2004-06-04,32.06,118.14667596352545,-0.7286423867744054
2004-06-07,32.17,118.1266759635254,-0.7276652395608483
2004-06-08,32.15,117.77667596352553,-0.7270257482053867
2004-06-09,31.8,117.57667596352557,-0.7295381950594951
2004-06-10,31.6,116.81667596352543,-0.7294906764008016
2004-06-14,30.84,117.20667596352543,-0.7368750564208699
2004-06-15,31.23,117.11667596352548,-0.7333428417168688
2004-06-16,31.14,117.4866759635254,-0.7349486676287647
2004-06-17,31.51,117.77667596352553,-0.7324597613048751
2004-06-18,31.8,117.92667596352544,-0.7303409110773571
2004-06-21,31.95,117.82667596352557,-0.7288389938973545
2004-06-22,31.85,118.01667596352539,-0.7301228852620483
2004-06-23,32.04,117.85667596352555,-0.7281443775835339
2004-06-24,31.88,117.69667596352551,-0.7291342364683291
2004-06-25,31.72,118.21667596352556,-0.7316791413608444
2004-06-28,32.24,117.0866759635255,-0.7246484304495644
2004-06-29,31.11,117.78667596352545,-0.7358784451168847
2004-06-30,31.81,108.77062787431115,-0.7075497253104235
2004-07-01,31.83,109.60062787431103,-0.7095819557119477
2004-07-02,32.66,109.49062787431114,-0.7017096290881465
2004-07-06,32.55,109.92062787431098,-0.7038772373351125
2004-07-07,32.98,109.45062787431098,-0.6986769227320194
2004-07-08,32.51,109.21062787431113,-0.7023183491132816
2004-07-09,32.27,109.47062787431106,-0.7052177316727289
2004-07-12,32.53,109.15062787431111,-0.7019714807553936
2004-07-13,32.21,109.480627874311,-0.705792699353363
2004-07-14,32.54,109.87062787431111,-0.7038334937229553
2004-07-15,32.93,109.94062787431106,-0.700474695872694
2004-07-16,33.0,110.17062787431098,-0.7004646280345401
2004-07-19,33.23,110.24062787431114,-0.698568480235013
2004-07-20,33.3,109.96062787431113,-0.6971643337826057
2004-07-21,33.02,108.82062787431103,-0.6965648825502233
2004-07-22,31.88,108.54062787431101,-0.7062850968863316
2004-07-23,31.6,108.08062787431095,-0.7076256807394915
2004-07-26,31.14,108.0606278743111,-0.7118284373081751
2004-07-27,31.12,108.230627874311,-0.7124658646890611
2004-07-28,31.29,107.82062787431103,-0.7097957912425119
2004-07-29,30.88,107.70062787431098,-0.7132792945642096
2004-07-30,30.76,108.19062787431106,-0.715687018327179
2004-08-02,31.25,108.52062787431115,-0.7120363140895773
2004-08-03,31.58,108.92062787431098,-0.7100641024908362
2004-08-04,31.98,108.61062787431096,-0.7055536771501895
2004-08-05,31.67,108.5606278743111,-0.7082736106070907
2004-08-06,31.62,108.74062787431114,-0.7092163194372183
2004-08-09,31.8,108.8106278743111,-0.707749136079495
2004-08-10,31.87,108.45062787431098,-0.7061335593470627
2004-08-11,31.51,107.80062787431116,-0.707701145889997
2004-08-12,30.86,108.0606278743111,-0.7144195753156803
2004-08-13,31.12,108.60062787431103,-0.7134454872948179
2004-08-16,31.66,109.01062787431101,-0.7095696023647905
2004-08-17,32.07,109.69062787431106,-0.7076322688502851
2004-08-18,32.75,109.14062787431097,-0.6999284259412938
2004-08-19,32.2,109.82062787431103,-0.7067946102361327
2004-08-20,32.88,109.96062787431113,-0.7009838827258881
2004-08-23,33.02,110.39062787431097,-0.700880404108254
2004-08-24,33.45,109.74062787431114,-0.6951903716250724
2004-08-25,32.8,110.30062787431116,-0.7026308858606319
2004-08-26,33.36,110.02062787431115,-0.6967841336252794
2004-08-27,33.08,110.35062787431103,-0.7002282575349005
2004-08-30,33.41,110.94062787431106,-0.6988479275793221
2004-08-31,34.0,110.92062787431098,-0.6934745082895952
2004-09-01,33.98,111.19062787431106,-0.6943987038331081
2004-09-02,34.25,111.39062787431097,-0.6925235035155164
2004-09-03,34.45,111.62062787431111,-0.6913652910213697
2004-09-07,34.68,111.55062787431116,-0.6891097731957598
2004-09-08,34.61,110.68062787431113,-0.6872984851576456
2004-09-09,33.74,110.82062787431103,-0.6955440458407549
2004-09-10,33.88,110.65062787431111,-0.6938110460748171
2004-09-13,33.71,109.8406278743111,-0.6931008074846966
2004-09-14,32.9,110.21062787431113,-0.7014806953325722
2004-09-15,33.27,111.00062787431108,-0.7002719656894869
2004-09-16,34.06,110.8406278743111,-0.6927119536112454
2004-09-17,33.9,110.49062787431114,-0.6931866471194008
2004-09-20,33.55,110.51062787431101,-0.6964092898091394
2004-09-21,33.57,110.14062787431097,-0.6952078388520807
2004-09-22,33.2,109.96062787431113,-0.6980737501976728
2004-09-23,33.02,110.07062787431103,-0.7000107963615385
2004-09-24,33.13,109.87062787431111,-0.6984635417037957
2004-09-27,32.93,109.91062787431105,-0.7003929407294689
2004-09-28,32.97,109.92062787431098,-0.7000562984620173
2004-09-29,32.98,110.14062787431097,-0.7005646269091934
2004-09-30,33.2,33.75,-0.016296296296296253
2004-10-01,33.75,33.55,0.005961251862891315
2004-10-04,33.55,33.45,0.002989536621823552
2004-10-05,33.45,33.4,0.0014970059880241582
2004-10-06,33.4,33.06999999999996,0.00997883277895495
2004-10-07,33.07,33.43999999999991,-0.011064593301432835
2004-10-08,33.44,33.210000000000086,0.006925624811801034
2004-10-11,33.21,33.6,-0.011607142857142927
2004-10-12,33.6,33.35,0.007496251874062887
2004-10-13,33.35,33.6,-0.007440476190476164
2004-10-14,33.6,33.75,-0.004444444444444362
2004-10-15,33.75,34.130000000000045,-0.011133899794903201
2004-10-18,34.13,33.66000000000008,0.01396316102198214
2004-10-19,33.66,33.56000000000009,0.002979737783072478
2004-10-20,33.56,34.06000000000009,-0.014679976512040005
2004-10-21,34.06,33.6,0.013690476190476142
2004-10-22,33.6,33.18000000000004,0.012658227848100001
2004-10-25,33.18,34.0,-0.024117647058823577
2004-10-26,34.0,34.139999999999915,-0.004100761570003386
2004-10-27,34.14,34.33000000000004,-0.0055345179143617695
2004-10-28,34.33,34.1,0.006744868035190477
2004-10-29,34.1,34.08999999999992,0.00029334115576662434
2004-11-01,34.09,33.73000000000004,0.010672991402311371
2004-11-02,33.73,33.98000000000004,-0.0073572689817552606
2004-11-03,33.98,34.81999999999996,-0.02412406662837341
2004-11-04,34.82,34.01999999999996,0.023515579071135884
2004-11-05,34.02,34.4,-0.011046511627906819
2004-11-08,34.4,33.73999999999992,0.019561351511561353
2004-11-09,33.74,34.01000000000008,-0.007938841517203143
2004-11-10,34.01,34.460000000000086,-0.013058618688336798
2004-11-11,34.46,35.23000000000004,-0.021856372409879032
2004-11-12,35.23,35.76999999999996,-0.015096449538718582
2004-11-15,35.77,35.41999999999996,0.009881422924902461
2004-11-16,35.42,34.31999999999996,0.03205128205128327
2004-11-17,34.32,34.360000000000085,-0.00116414435390233
2004-11-18,34.36,33.76000000000008,0.017772511848338723
2004-11-19,33.76,33.75,0.000296296296296239
2004-11-22,33.75,33.8,-0.0014792899408283544
2004-11-23,33.8,34.43999999999991,-0.018583042973284503
2004-11-24,34.44,34.18000000000004,0.007606787595083597
2004-11-26,34.18,34.08999999999992,0.002640070401879857
2004-11-29,34.09,34.55,-0.013314037626627861
2004-11-30,34.55,35.08000000000004,-0.015108323831244053
2004-12-01,35.08,34.710000000000086,0.01065975223278337
2004-12-02,34.71,35.26999999999996,-0.01587751630280576
2004-12-03,35.27,35.68000000000004,-0.011491031390135631
2004-12-06,35.68,35.0,0.01942857142857135
2004-12-07,35.0,33.469999999999956,0.04571257842844467
2004-12-08,33.47,33.98999999999992,-0.015298617240362411
2004-12-09,33.99,34.289999999999914,-0.008748906386699118
2004-12-10,34.29,34.33999999999992,-0.001456027955734407
2004-12-13,34.34,34.3,0.0011661807580176653
2004-12-14,34.3,34.33000000000004,-0.0008738712496371148
2004-12-15,34.33,33.789999999999914,0.015981059485057347
2004-12-16,33.79,34.280000000000044,-0.01429404900816933
2004-12-17,34.28,34.4,-0.0034883720930232176
2004-12-20,34.4,34.630000000000045,-0.006641640196362819
2004-12-21,34.63,34.75,-0.0034532374100718632
2004-12-22,34.75,34.039999999999914,0.020857814336077807
2004-12-23,34.04,34.2,-0.004678362573099504
2004-12-27,34.2,34.26999999999996,-0.0020426028596427503
2004-12-28,34.27,34.68999999999991,-0.012107235514554948
2004-12-29,34.69,34.75,-0.0017266187050359871
2004-12-30,34.75,34.139999999999915,0.017867603983599434
2004-12-31,34.14,73.13203799715662,-0.5331731354002829
2005-01-03,33.6,72.71203799715657,-0.5379032010997418
2005-01-04,33.18,71.53203799715658,-0.5361518987992637
2005-01-05,32.0,71.53203799715658,-0.5526480036641482
2005-01-06,32.0,71.54203799715653,-0.552710533612813
2005-01-07,32.01,71.59203799715665,-0.5528832409929256
2005-01-10,32.06,71.28203799715658,-0.5502373262493019
2005-01-11,31.75,71.32203799715656,-0.5548360521993805
2005-01-12,31.79,71.38203799715662,-0.5546498686228838
2005-01-13,31.85,72.03203799715658,-0.557835639729404
2005-01-14,32.5,72.6720379971566,-0.5527853505185638
2005-01-18,33.14,72.50203799715655,-0.5429094006805751
2005-01-19,32.97,72.27203799715664,-0.5438069699750667
2005-01-20,32.74,72.34203799715665,-0.5474277348768247
2005-01-21,32.81,71.93203799715654,-0.5438750115588693
2005-01-24,32.4,71.12203799715668,-0.5444450002783203
2005-01-25,31.59,71.33203799715649,-0.5571414908787651
2005-01-26,31.8,70.58203799715649,-0.5494604448616075
2005-01-27,31.05,70.61203799715653,-0.560273278031568
2005-01-28,31.08,70.63203799715662,-0.5599730535702345
2005-01-31,31.1,70.69203799715648,-0.5600636099747051
2005-02-01,31.16,71.2220379971565,-0.5624949681832463
2005-02-02,31.69,71.30203799715667,-0.5555526757697485
2005-02-03,31.77,72.10203799715659,-0.559374452061218
2005-02-04,32.57,71.80203799715667,-0.5463917054653831
2005-02-07,32.27,71.9020379971565,-0.551194918824468
2005-02-08,32.37,72.32203799715656,-0.5524185864165958
