date,FB,dcf,Deviation
2012-09-06,18.96,20.150758928571427,-0.05909251025196227
2012-09-07,18.98,19.98075892857143,-0.05008613197071288
2012-09-10,18.81,20.60075892857143,-0.08692684258771688
2012-09-11,19.43,22.10075892857143,-0.12084467041169
2012-09-12,20.93,21.880758928571428,-0.04345182594786268
2012-09-13,20.71,23.170758928571427,-0.10620105004575875
2012-09-14,22.0,22.69075892857143,-0.030442301676461336
2012-09-17,21.52,23.040758928571428,-0.066002987717806
2012-09-18,21.87,24.46075892857143,-0.10591490379087498
2012-09-19,23.29,23.760758928571427,-0.019812453381081063
2012-09-20,22.59,24.03075892857143,-0.05995478265392762
2012-09-21,22.86,21.96075892857143,0.0409476318351929
2012-09-24,20.79,21.450758928571428,-0.03080352218640281
2012-09-25,20.28,21.790758928571428,-0.06933025754282296
2012-09-26,20.62,21.490758928571427,-0.040517830545936384
2012-09-27,20.32,22.830758928571427,-0.10997264420454067
2012-09-28,21.66,23.30528662420382,-0.0705971417873531
2012-10-01,21.99,23.58528662420382,-0.06763906030154831
2012-10-02,22.27,23.145286624203823,-0.037817057028298184
2012-10-03,21.83,23.26528662420382,-0.06169219607682097
2012-10-04,21.95,22.22528662420382,-0.012386190057230961
2012-10-05,20.91,21.71528662420382,-0.03708385885665666
2012-10-08,20.4,21.545286624203822,-0.05315717744581849
2012-10-09,20.23,20.955286624203822,-0.034611152651383925
2012-10-10,19.64,21.06528662420382,-0.06766044296621054
2012-10-11,19.75,20.83528662420382,-0.05208887421510544
2012-10-12,19.52,20.83528662420382,-0.06312783922424603
2012-10-15,19.52,20.795286624203822,-0.06132575363108983
2012-10-16,19.48,21.19528662420382,-0.08092773901179806
2012-10-17,19.88,20.295286624203822,-0.020462220213660842
2012-10-18,18.98,20.31528662420382,-0.06572817055964886
2012-10-19,19.0,20.63528662420382,-0.07924710007593205
2012-10-22,19.32,20.81528662420382,-0.07183598531211743
2012-10-23,19.5,24.545286624203822,-0.20555012053632826
2012-10-24,23.23,23.87528662420382,-0.027027387539283132
2012-10-25,22.56,23.255286624203823,-0.029898002782738353
2012-10-26,21.94,22.42528662420382,-0.02164015258025931
2012-10-31,21.11,22.525286624203822,-0.06283101510828604
2012-11-01,21.21,22.49528662420382,-0.05713581896844622
2012-11-02,21.18,22.56528662420382,-0.06139016300896194
2012-11-05,21.25,22.485286624203823,-0.05493755293624425
2012-11-06,21.17,21.78528662420382,-0.028243219142236375
2012-11-07,20.47,21.30528662420382,-0.03920560370471127
2012-11-08,19.99,20.525286624203822,-0.026079373896421232
2012-11-09,19.21,21.38528662420382,-0.10171884354085936
2012-11-12,20.07,21.17528662420382,-0.052197008891509133
2012-11-13,19.86,23.67528662420382,-0.16115059913586693
2012-11-14,22.36,23.485286624203823,-0.04791453654408917
2012-11-15,22.17,24.87528662420382,-0.10875398804738023
2012-11-16,23.56,24.235286624203823,-0.02786377708978338
2012-11-19,22.92,24.415286624203823,-0.061243869351977454
2012-11-20,23.1,25.63528662420382,-0.09889831392835313
2012-11-21,24.32,25.31528662420382,-0.03931563718706754
2012-11-23,24.0,27.255286624203823,-0.11943688830309318
2012-11-26,25.94,27.46528662420382,-0.05553507032617888
2012-11-27,26.15,27.67528662420382,-0.055113670362852196
2012-11-28,26.36,28.63528662420382,-0.07945744193391968
2012-11-29,27.32,29.31528662420382,-0.0680630092341119
2012-11-30,28.0,28.35528662420382,-0.01252981953286103
2012-12-03,27.04,28.775286624203822,-0.06030475549613523
2012-12-04,27.46,29.025286624203822,-0.05392837784756099
2012-12-05,27.71,28.28528662420382,-0.02033872351541044
2012-12-06,26.97,28.80528662420382,-0.063713534537848
2012-12-07,27.49,29.15528662420382,-0.057117827228676754
2012-12-10,27.84,29.295286624203822,-0.04967647672719688
2012-12-11,27.98,28.895286624203823,-0.0316759835646393
2012-12-12,27.58,29.55528662420382,-0.06683361421324174
2012-12-13,28.24,28.12528662420382,0.004078656240162903
2012-12-14,26.81,28.06528662420382,-0.04472737588652487
2012-12-17,26.75,29.025286624203822,-0.07838980726228173
2012-12-18,27.71,28.72528662420382,-0.03534469951462016
2012-12-19,27.41,28.67528662420382,-0.04412463738499606
2012-12-20,27.36,27.575286624203823,-0.00780723069673761
2012-12-21,26.26,28.24528662420382,-0.07028735982103995
2012-12-24,26.93,27.825286624203823,-0.03217528848112772
2012-12-26,26.51,27.365286624203822,-0.031254436905745586
2012-12-27,26.05,27.22528662420382,-0.04316893483718065
2012-12-28,25.91,27.935286624203822,-0.0724992247779217
2012-12-31,26.62,29.100646352723913,-0.0852436857469221
2013-01-02,28.0,28.870646352723917,-0.030156801551544432
2013-01-03,27.77,29.860646352723915,-0.07001343266413274
2013-01-04,28.76,30.520646352723915,-0.057687059847170596
2013-01-07,29.42,30.160646352723916,-0.024556713541950437
2013-01-08,29.06,31.690646352723913,-0.08301018298725238
2013-01-09,30.59,32.40064635272392,-0.05588303186956933
2013-01-10,31.3,32.82064635272391,-0.046332005055034764
2013-01-11,31.72,32.050646352723916,-0.01031637081777026
2013-01-14,30.95,31.200646352723915,-0.0080333705234934
2013-01-15,30.1,30.950646352723915,-0.027483960852696332
2013-01-16,29.85,31.240646352723914,-0.044514007073437556
2013-01-17,30.14,30.760646352723914,-0.020176635614451377
2013-01-18,29.66,31.830646352723914,-0.06819359961058913
2013-01-22,30.73,31.920646352723914,-0.037300195602784525
2013-01-23,30.82,32.18064635272391,-0.042281510999195304
2013-01-24,31.08,32.64064635272391,-0.047812973305097484
2013-01-25,31.54,33.57064635272391,-0.06048874756202449
2013-01-28,32.47,31.890646352723916,0.01816688319415638
2013-01-29,30.79,32.340646352723915,-0.04794729010087684
2013-01-30,31.24,32.08064635272392,-0.026204158840226754
2013-01-31,30.98,30.830646352723914,0.004844324233990394
2013-02-01,29.73,29.210646352723916,0.017779601348247853
2013-02-04,28.11,29.740646352723914,-0.05482888076420589
2013-02-05,28.64,30.150646352723914,-0.0501032825317006
2013-02-06,29.05,29.750646352723916,-0.023550626242436756
2013-02-07,28.65,29.650646352723914,-0.03374787654947664
2013-02-08,28.55,29.360646352723915,-0.027609962770751673
2013-02-11,28.26,28.470646352723914,-0.007398720426442296
2013-02-12,27.37,29.010646352723914,-0.05655325058174265
2013-02-13,27.91,29.600646352723913,-0.05711518365437096
2013-02-14,28.5,29.420646352723914,-0.03129252640089175
2013-02-15,28.32,30.030646352723917,-0.05696335445569767
2013-02-19,28.93,29.560646352723914,-0.021333983878393914
2013-02-20,28.46,28.380646352723915,0.0027960479225825896
2013-02-21,27.28,28.230646352723916,-0.03367426805770568
2013-02-22,27.13,28.370646352723917,-0.043729929071735785
2013-02-25,27.27,28.490646352723914,-0.04284375782886418
2013-02-26,27.39,27.970646352723914,-0.020759132463428642
2013-02-27,26.87,28.350646352723913,-0.05222619386882699
2013-02-28,27.25,28.880646352723915,-0.05646156020223969
2013-03-01,27.78,28.820646352723916,-0.036107668786739766
2013-03-04,27.72,28.620646352723917,-0.03146841415194668
2013-03-05,27.52,28.550646352723916,-0.03609887986390847
2013-03-06,27.45,29.680646352723915,-0.07515491159508392
2013-03-07,28.58,29.060646352723914,-0.016539424033796934
2013-03-08,27.96,29.240646352723914,-0.04379678674936727
2013-03-11,28.14,28.930646352723915,-0.027329024836995175
2013-03-12,27.83,28.180646352723915,-0.012442807320138805
2013-03-13,27.08,28.140646352723916,-0.03769090231366523
2013-03-14,27.04,27.750646352723916,-0.025608281107807884
2013-03-15,26.65,27.590646352723915,-0.03409294369905369
2013-03-18,26.49,27.650646352723914,-0.04197537872779522
2013-03-19,26.55,26.960646352723916,-0.015231324477590902
2013-03-20,25.86,26.840646352723915,-0.0365358695106236
2013-03-21,25.74,26.830646352723914,-0.04064927614437397
2013-03-22,25.73,26.230646352723916,-0.019086314000490767
2013-03-25,25.13,26.310646352723914,-0.044873331384414405
2013-03-26,25.21,27.190646352723913,-0.07284293013966892
2013-03-27,26.09,26.680646352723915,-0.022137632833756804
2013-03-28,25.58,26.460372148859545,-0.03327134417863775
2013-04-01,25.53,26.350372148859545,-0.03113322818459896
2013-04-02,25.42,27.180372148859544,-0.06476630044719256
2013-04-03,26.25,28.000372148859544,-0.0625124601756708
2013-04-04,27.07,28.320372148859544,-0.04415097874728657
2013-04-05,27.39,27.780372148859545,-0.014052084931323372
2013-04-08,26.85,27.520372148859543,-0.02435912367875892
2013-04-09,26.59,28.500372148859544,-0.06702972644993999
2013-04-10,27.57,28.950372148859543,-0.047680635736280896
2013-04-11,28.02,28.330372148859542,-0.010955456117156426
2013-04-12,27.4,27.450372148859543,-0.0018350260822106446
2013-04-15,26.52,27.850372148859545,-0.047768559132665755
2013-04-16,26.92,27.560372148859543,-0.02323525043133501
2013-04-17,26.63,26.620372148859545,0.00036167229693928604
2013-04-18,25.69,26.660372148859544,-0.0363975470200274
2013-04-19,25.73,26.900372148859542,-0.04350765641393406
2013-04-22,25.97,26.910372148859544,-0.034944598449167086
2013-04-23,25.98,27.040372148859543,-0.039214406629542786
2013-04-24,26.11,27.070372148859544,-0.035476872781004753
2013-04-25,26.14,27.780372148859545,-0.05904788244267223
2013-04-26,26.85,27.910372148859544,-0.0379920462258283
2013-04-29,26.98,28.700372148859543,-0.05994250318206773
2013-04-30,27.77,28.360372148859543,-0.020816798374886036
2013-05-01,27.43,29.900372148859542,-0.08262011377519818
2013-05-02,28.97,29.240372148859542,-0.009246535833508096
2013-05-03,28.31,28.500372148859544,-0.006679637299654151
2013-05-06,27.57,27.820372148859544,-0.008999597400058734
2013-05-07,26.89,28.050372148859545,-0.041367442210805794
2013-05-08,27.12,27.970372148859543,-0.030402604024495017
2013-05-09,27.04,27.610372148859543,-0.02065789427916509
2013-05-10,26.68,27.750372148859544,-0.03857145205541079
2013-05-13,26.82,28.000372148859544,-0.04215558788234253
2013-05-14,27.07,27.530372148859545,-0.016722336565966667
2013-05-15,26.6,27.060372148859543,-0.017012779659016708
2013-05-16,26.13,27.180372148859544,-0.03864450946833764
2013-05-17,26.25,26.690372148859545,-0.016499288447664573
2013-05-20,25.76,26.590372148859544,-0.03122830113888253
2013-05-21,25.66,26.090372148859544,-0.016495439252611654
2013-05-22,25.16,25.990372148859542,-0.03194922120020427
2013-05-23,25.06,25.240372148859542,-0.007146176284397399
2013-05-24,24.31,25.030372148859545,-0.02877992163182319
2013-05-28,24.1,24.250372148859544,-0.006200818195139068
2013-05-29,23.32,25.480372148859544,-0.08478573767440989
2013-05-30,24.55,25.280372148859545,-0.02889087805190771
2013-05-31,24.35,24.780372148859545,-0.01736746108065812
2013-06-03,23.85,24.450372148859543,-0.024554724370015157
2013-06-04,23.52,23.830372148859542,-0.013024225845939874
2013-06-05,22.9,23.900372148859542,-0.04185592352407275
2013-06-06,22.97,24.220372148859543,-0.0516248115914445
2013-06-07,23.29,25.260372148859542,-0.07800249882496291
2013-06-10,24.33,24.960372148859545,-0.02525491787943346
2013-06-11,24.03,24.700372148859543,-0.027140163914109006
2013-06-12,23.77,24.660372148859544,-0.036105381682195015
2013-06-13,23.73,24.560372148859543,-0.03380942861234704
2013-06-14,23.63,24.950372148859543,-0.05291993806673123
2013-06-17,24.02,25.140372148859544,-0.0445646604682568
2013-06-18,24.21,25.240372148859542,-0.04082238339366551
2013-06-19,24.31,24.830372148859542,-0.020957082146811246
2013-06-20,23.9,25.460372148859545,-0.061286305625718795
2013-06-21,24.53,24.870372148859545,-0.013685848640393239
2013-06-24,23.94,25.180372148859544,-0.04925948439231942
2013-06-25,24.25,25.090372148859544,-0.03349380965231086
2013-06-26,24.16,25.590372148859544,-0.05589493347494323
2013-06-27,24.66,25.810372148859543,-0.044570149636930845
2013-06-28,24.88,26.010880352140855,-0.04347720403272615
2013-07-01,24.81,25.610880352140857,-0.03127109810865647
2013-07-02,24.41,25.720880352140856,-0.05096560981559661
2013-07-03,24.52,25.570880352140858,-0.04109676075555513
2013-07-05,24.37,25.910880352140857,-0.05946846773245751
2013-07-08,24.71,26.680880352140857,-0.07386864024457551
2013-07-09,25.48,27.000880352140857,-0.05632706535141807
2013-07-10,25.8,27.010880352140855,-0.04482935529514798
2013-07-11,25.81,27.110880352140857,-0.04798370009545383
2013-07-12,25.91,27.480880352140858,-0.05716266480591403
2013-07-15,26.28,27.520880352140857,-0.045088686708538606
2013-07-16,26.32,27.850880352140855,-0.0549670363300806
2013-07-17,26.65,27.380880352140856,-0.026693091775762068
2013-07-18,26.18,27.080880352140856,-0.03326628752191352
2013-07-19,25.88,27.250880352140857,-0.05030591065044843
2013-07-22,26.05,27.330880352140856,-0.046865682174797696
2013-07-23,26.13,27.710880352140855,-0.05704908440480927
2013-07-24,26.51,35.560880352140856,-0.2545178933287001
2013-07-25,34.36,35.210880352140855,-0.02416526777039585
2013-07-26,34.01,36.630880352140856,-0.07154838559558896
2013-07-29,35.43,38.83088035214086,-0.08758185035465871
2013-07-30,37.63,38.000880352140854,-0.009759783160390834
2013-07-31,36.8,38.69088035214086,-0.04887147397348468
2013-08-01,37.49,39.250880352140854,-0.044862187455237734
2013-08-02,38.05,40.390880352140854,-0.05795566552975073
2013-08-05,39.19,39.750880352140854,-0.014109885043354753
2013-08-06,38.55,40.070880352140854,-0.03795475264769421
2013-08-07,38.87,39.740880352140856,-0.0219139672907106
2013-08-08,38.54,39.70088035214086,-0.029240670278442793
2013-08-09,38.5,39.420880352140856,-0.023360217831635666
2013-08-12,38.22,38.22088035214086,-2.30332774323605e-05
2013-08-13,37.02,37.850880352140855,-0.021951414191978214
2013-08-14,36.65,37.76088035214086,-0.02941881496885912
2013-08-15,36.56,38.280880352140855,-0.044954043279848754
2013-08-16,37.08,39.01088035214086,-0.049495944072815545
2013-08-19,37.81,39.61088035214085,-0.045464284967438706
2013-08-20,38.41,39.52088035214086,-0.02810869449877229
2013-08-21,38.32,39.750880352140854,-0.03599619277523225
2013-08-22,38.55,41.750880352140854,-0.07666617626128036
2013-08-23,40.55,42.54088035214086,-0.04679922784063095
2013-08-26,41.34,40.84088035214086,0.012221079554495473
2013-08-27,39.64,41.750880352140854,-0.05055894233455638
2013-08-28,40.55,42.48088035214086,-0.04545292696702674
2013-08-29,41.28,42.490880352140856,-0.02849741737769962
2013-08-30,41.29,43.070880352140854,-0.04134766546633484
2013-09-03,41.87,42.98088035214086,-0.025845919000249795
2013-09-04,41.78,43.86088035214085,-0.047442740214841184
2013-09-05,42.66,45.15088035214086,-0.055167924361916865
2013-09-06,43.95,45.240880352140856,-0.028533493205548655
2013-09-09,44.04,44.80088035214086,-0.016983602691738153
2013-09-10,43.6,46.240880352140856,-0.057111377033257305
2013-09-11,45.04,45.95088035214086,-0.01982291405867309
2013-09-12,44.75,45.51088035214086,-0.016718647194990277
2013-09-13,44.31,43.710880352140855,0.013706419157714533
2013-09-16,42.51,46.27088035214086,-0.08127963685840811
2013-09-17,45.07,46.43088035214085,-0.029309811526718188
2013-09-18,45.23,47.18088035214085,-0.04134896037505442
2013-09-19,45.98,48.69088035214086,-0.055675320153082186
2013-09-20,47.49,48.390880352140854,-0.01861673822805332
2013-09-23,47.19,49.65088035214086,-0.04956368013391632
2013-09-24,48.45,50.66088035214086,-0.04364078035701613
2013-09-25,49.46,51.59088035214086,-0.041303430714813016
2013-09-26,50.39,52.44088035214086,-0.039108427211160146
2013-09-27,51.24,51.43088035214085,-0.0037113957768935
2013-09-30,50.23,51.65801916932907,-0.027643707449335087
2013-10-01,50.42,51.51801916932907,-0.021313303326358612
2013-10-02,50.28,50.41801916932907,-0.0027374968632847274
2013-10-03,49.18,52.27801916932907,-0.059260454366003246
2013-10-04,51.04,51.75801916932908,-0.013872616859235798
2013-10-07,50.52,48.37801916932907,0.04427591016436061
2013-10-08,47.14,48.00801916932908,-0.01808071202162065
2013-10-09,46.77,50.288019169329075,-0.0699574019307313
2013-10-10,49.05,50.34801916932907,-0.02578093817283278
2013-10-11,49.11,50.748019169329076,-0.03227749961754289
2013-10-14,49.51,50.73801916932907,-0.024203135822681188
2013-10-15,49.5,52.37801916932907,-0.05494707923231945
2013-10-16,51.14,53.44801916932907,-0.04318250152577252
2013-10-17,52.21,55.45801916932907,-0.058567168787834745
2013-10-18,54.22,55.08801916932907,-0.015756950103087974
2013-10-21,53.85,53.91801916932907,-0.0012615294548461442
2013-10-22,52.68,53.13801916932908,-0.008619424970839784
2013-10-23,51.9,53.688019169329074,-0.03330387667478962
2013-10-24,52.45,53.188019169329074,-0.013875665626492228
2013-10-25,51.95,51.46801916932907,0.009364666417124523
2013-10-28,50.23,50.63801916932908,-0.0080575657583426
2013-10-29,49.4,50.248019169329076,-0.01687666863983961
2013-10-30,49.01,51.44801916932907,-0.04738800849270608
2013-10-31,50.21,50.98801916932907,-0.015258862415213681
2013-11-01,49.75,49.45801916932907,0.005903609476782368
2013-11-04,48.22,51.34801916932907,-0.060918010469184436
2013-11-05,50.11,50.358019169329076,-0.004925117655940947
2013-11-06,49.12,48.79801916932907,0.006598235669231789
2013-11-07,47.56,48.76801916932907,-0.024770724542546363
2013-11-08,47.53,47.438019169329074,0.0019389686222479607
2013-11-11,46.2,47.84801916932907,-0.03444278776717802
2013-11-12,46.61,49.94801916932907,-0.06682986082016251
2013-11-13,48.71,50.22801916932907,-0.03022255694001219
2013-11-14,48.99,50.248019169329076,-0.025036194264488665
2013-11-15,49.01,47.06801916932908,0.04125903033404854
2013-11-18,45.83,47.59801916932907,-0.03714480560712785
2013-11-19,46.36,47.66801916932907,-0.027440183001577023
2013-11-20,46.43,47.938019169329074,-0.03145768630953172
2013-11-21,46.7,47.46801916932907,-0.016179718108509378
2013-11-22,46.23,46.05801916932907,0.0037340040621081094
2013-11-25,44.82,47.12801916932907,-0.048973396506151734
2013-11-26,45.89,47.72801916932907,-0.038510275542929295
2013-11-27,46.49,48.248019169329076,-0.036437126323449864
2013-11-29,47.01,48.29801916932907,-0.026668157234634893
2013-12-02,47.06,47.96801916932907,-0.018929678253415516
2013-12-03,46.73,49.858019169329076,-0.06273853677791774
2013-12-04,48.62,49.57801916932908,-0.019323466031530234
2013-12-05,48.34,49.178019169329076,-0.017040523052455958
2013-12-06,47.94,50.07801916932908,-0.04269376474536235
2013-12-09,48.84,51.48801916932907,-0.05142981245055289
2013-12-10,50.25,50.618019169329074,-0.007270517008932442
2013-12-11,49.38,53.06801916932908,-0.06949607743151986
2013-12-12,51.83,54.55801916932907,-0.050002166700045536
2013-12-13,53.32,55.04801916932907,-0.031391123520968955
2013-12-16,53.81,56.09801916932907,-0.04078609553793333
2013-12-17,54.86,56.80801916932907,-0.03429127080672467
2013-12-18,55.57,56.288019169329075,-0.012756163388323971
2013-12-19,55.05,56.358019169329076,-0.023209104730936403
2013-12-20,55.12,59.008019169329074,-0.06588967438768012
2013-12-23,57.77,59.19801916932907,-0.02412275257461549
2013-12-24,57.96,58.968019169329075,-0.01709433661718407
2013-12-26,57.73,56.678019169329076,0.018560649191498024
2013-12-27,55.44,54.94801916932907,0.008953568083224672
2013-12-30,53.71,55.88801916932908,-0.03897112836885719
2013-12-31,54.65,56.030222487087805,-0.024633535720938404
2014-01-02,54.71,55.880222487087806,-0.020941621829766444
2014-01-03,54.56,58.5202224870878,-0.0676727175458296
2014-01-06,57.2,59.240222487087806,-0.03443981810724117
2014-01-07,57.92,59.5502224870878,-0.027375590199369637
2014-01-08,58.23,58.5402224870878,-0.005299304886588585
2014-01-09,57.22,59.2602224870878,-0.03442819485755977
2014-01-10,57.94,57.2302224870878,0.012402144916915825
2014-01-13,55.91,59.060222487087806,-0.05333915712519599
2014-01-14,57.74,58.920222487087806,-0.020030855914477286
2014-01-15,57.6,58.5102224870878,-0.015556640333895033
2014-01-16,57.19,57.6202224870878,-0.007466519019155293
2014-01-17,56.3,59.8302224870878,-0.05900400065952749
2014-01-21,58.51,58.8302224870878,-0.005443162944999691
2014-01-22,57.51,57.9502224870878,-0.007596562501306914
2014-01-23,56.63,55.7702224870878,0.015416426088514568
2014-01-24,54.45,54.8702224870878,-0.007658479737104873
2014-01-27,53.55,56.460222487087805,-0.05154465141814424
2014-01-28,55.14,54.850222487087805,0.0052830690519152235
2014-01-29,53.53,62.4002224870878,-0.14215049455830508
2014-01-30,61.08,63.890222487087804,-0.04398517296845772
2014-01-31,62.57,62.8002224870878,-0.0036659501825034857
2014-02-03,61.48,64.0702224870878,-0.040427867838445875
2014-02-04,62.75,63.5102224870878,-0.01197008067862404
2014-02-05,62.19,63.4802224870878,-0.02032479466104964
2014-02-06,62.16,65.6402224870878,-0.05301966317637641
2014-02-07,64.32,64.8702224870878,-0.008481896099513553
2014-02-10,63.55,66.1702224870878,-0.039598211833111185
2014-02-11,64.85,65.7702224870878,-0.013991475964194477
2014-02-12,64.45,68.6502224870878,-0.061182940636176464
2014-02-13,67.33,68.41022248708781,-0.01579036652441379
2014-02-14,67.09,68.6202224870878,-0.022299876503252936
2014-02-18,67.3,69.3802224870878,-0.029982931915142785
2014-02-19,68.06,70.9502224870878,-0.04073591858875125
2014-02-20,69.63,69.91022248708781,-0.0040083192002366985
2014-02-21,68.59,72.1002224870878,-0.04868532115440327
2014-02-24,70.78,71.1702224870878,-0.005482946005383016
2014-02-25,69.85,70.58022248708781,-0.010345992990053343
2014-02-26,69.26,70.2602224870878,-0.014235970961686273
2014-02-27,68.94,69.7802224870878,-0.012040983206140887
2014-02-28,68.46,68.7302224870878,-0.003931639929414921
2014-03-03,67.41,70.1202224870878,-0.0386510822550068
2014-03-04,68.8,72.8902224870878,-0.05611483059764799
2014-03-05,71.57,72.16022248708781,-0.008179332972447884
2014-03-06,70.84,71.1202224870878,-0.003940123881624125
2014-03-07,69.8,73.3502224870878,-0.04840097775726271
2014-03-10,72.03,71.4202224870878,0.008537883132784252
2014-03-11,70.1,72.2002224870878,-0.029088864476330523
2014-03-12,70.88,70.1502224870878,0.010403067688723677
2014-03-13,68.83,69.0402224870878,-0.003044927717710033
2014-03-14,67.72,70.0602224870878,-0.03340301249427391
2014-03-17,68.74,70.5102224870878,-0.025105898473260058
2014-03-18,69.19,69.5602224870878,-0.005322330404514242
2014-03-19,68.24,68.2902224870878,-0.0007354271996595774
2014-03-20,66.97,68.5602224870878,-0.02319453510214753
2014-03-21,67.24,65.4202224870878,0.027816742953929552
2014-03-24,64.1,66.2102224870878,-0.03187155106599049
2014-03-25,64.89,61.710222487087805,0.051527565203277836
2014-03-26,60.39,62.2902224870878,-0.030505951194534586
2014-03-27,60.97,61.3302224870878,-0.005873490629577316
2014-03-28,60.01,61.560222487087806,-0.025182210597321397
2014-03-31,60.24,63.76909927175163,-0.05534183973200546
2014-04-01,62.62,63.86909927175163,-0.01955717688199954
2014-04-02,62.72,60.639099271751626,0.03431615497655893
2014-04-03,59.49,57.89909927175163,0.02747712396666868
2014-04-04,56.75,58.099099271751626,-0.023220657267703504
2014-04-07,56.95,59.33909927175163,-0.04026180547180902
2014-04-08,58.19,63.55909927175163,-0.08447412460638637
2014-04-09,62.41,60.30909927175163,0.03483555141126793
2014-04-10,59.16,59.67909927175163,-0.00869817537607076
2014-04-11,58.53,60.03909927175163,-0.025135275013388858
2014-04-14,58.89,60.23909927175163,-0.02239574110604725
2014-04-15,59.09,60.86909927175163,-0.02922828320177362
2014-04-16,59.72,60.08909927175163,-0.0061425329423292485
2014-04-17,58.94,62.389099271751626,-0.055283684361721486
2014-04-21,61.24,64.17909927175162,-0.04579527143730522
2014-04-22,63.03,62.50909927175163,0.008333198435380051
2014-04-23,61.36,62.01909927175163,-0.010627359627775723
2014-04-24,60.87,58.85909927175163,0.03416465343725461
2014-04-25,57.71,57.28909927175163,0.0073469601302653675
2014-04-28,56.14,59.29909927175163,-0.05327398410006767
2014-04-29,58.15,60.92909927175163,-0.04561201962557315
2014-04-30,59.78,62.29909927175163,-0.04043556489899147
2014-05-01,61.15,61.60909927175163,-0.007451809508309704
2014-05-02,60.46,62.36909927175163,-0.030609697655459067
2014-05-05,61.22,59.67909927175163,0.025819771864045826
2014-05-06,58.53,58.53909927175163,-0.00015543921694782803
2014-05-07,57.39,57.90909927175163,-0.008964036365263328
2014-05-08,56.76,58.389099271751626,-0.027900743324872246
2014-05-09,57.24,60.97909927175163,-0.06131771896282756
2014-05-12,59.83,60.97909927175163,-0.01884414964266201
2014-05-13,59.83,60.37909927175163,-0.009094194487404783
2014-05-14,59.23,59.06909927175163,0.002723940778377676
