date,FOX,dcf,Deviation
2019-09-06,33.87,39.197729468599036,-0.13591933871748962
2019-09-09,33.99,39.42772946859903,-0.13791637362556564
2019-09-10,34.22,39.17772946859903,-0.12654458376850697
2019-09-11,33.97,38.90772946859904,-0.12690870261612397
2019-09-12,33.7,38.917729468599035,-0.1340707574630987
2019-09-13,33.71,38.697729468599036,-0.12888946036604776
2019-09-16,33.49,38.027729468599034,-0.11932685784845531
2019-09-17,32.82,37.707729468599034,-0.12962142079303052
2019-09-18,32.5,37.17772946859903,-0.1258207409505716
2019-09-19,31.97,37.28772946859903,-0.14261338902593224
2019-09-20,32.08,37.387729468599034,-0.1419644772239207
2019-09-23,32.18,36.737729468599035,-0.124061272553457
2019-09-24,31.53,37.207729468599034,-0.15259542975850426
2019-09-25,32.0,36.67772946859903,-0.12753596082341423
2019-09-26,31.47,36.68772946859903,-0.1422200159065411
2019-09-27,31.48,36.74772946859903,-0.1433484338971286
2019-09-30,31.54,36.5325641025641,-0.1366606540002948
2019-10-01,31.18,35.662564102564104,-0.1256938253141987
2019-10-02,30.31,35.7425641025641,-0.15199144882206095
2019-10-03,30.39,35.842564102564104,-0.1521253916701244
2019-10-04,30.49,35.842564102564104,-0.14933541270227357
2019-10-07,30.49,35.3925641025641,-0.13851960791416418
2019-10-08,30.04,35.6125641025641,-0.1564774748180201
2019-10-09,30.26,35.772564102564104,-0.15410033473583107
2019-10-10,30.42,36.512564102564106,-0.1668621268407784
2019-10-11,31.16,36.3625641025641,-0.1430747316908062
2019-10-14,31.01,36.7925641025641,-0.15716665156699716
2019-10-15,31.44,36.9325641025641,-0.1487187319924741
2019-10-16,31.58,36.842564102564104,-0.1428392466907007
2019-10-17,31.49,36.8825641025641,-0.14620903491330772
2019-10-18,31.53,37.442564102564106,-0.15791023516360103
2019-10-21,32.09,38.122564102564105,-0.15824129999058367
2019-10-22,32.77,37.9625641025641,-0.13678117443635418
2019-10-23,32.61,36.952564102564104,-0.11751726052111167
2019-10-24,31.6,37.052564102564105,-0.14715753780146013
2019-10-25,31.7,37.5625641025641,-0.15607465152156408
2019-10-28,32.21,37.4025641025641,-0.1388290943991224
2019-10-29,32.05,36.7125641025641,-0.12700186479860875
2019-10-30,31.36,36.592564102564104,-0.14299528417571183
2019-10-31,31.24,37.2125641025641,-0.16049859090877772
2019-11-01,31.86,37.2525641025641,-0.1447568572116873
2019-11-04,31.9,37.5025641025641,-0.14939149459865997
2019-11-05,32.15,37.6825641025641,-0.14682026646343949
2019-11-06,32.33,39.6025641025641,-0.1836387180317255
2019-11-07,34.25,39.7825641025641,-0.13907007321852116
2019-11-08,34.43,39.5725641025641,-0.12995276447681314
2019-11-11,34.22,39.162564102564104,-0.12620634567286926
2019-11-12,33.81,38.9225641025641,-0.13135219172848123
2019-11-13,33.57,38.802564102564105,-0.13485098790722272
2019-11-14,33.45,38.952564102564104,-0.1412632063983148
2019-11-15,33.6,39.8125641025641,-0.1560453149051002
2019-11-18,34.46,40.7825641025641,-0.15503105902472147
2019-11-19,35.43,40.342564102564104,-0.12177124116540405
2019-11-20,34.99,40.1325641025641,-0.12813943533290306
2019-11-21,34.78,40.232564102564105,-0.13552613968784055
2019-11-22,34.88,40.202564102564104,-0.13239364755405314
2019-11-25,34.85,40.5425641025641,-0.1404095727187633
2019-11-26,35.19,40.3825641025641,-0.12858430904426899
2019-11-27,35.03,40.3325641025641,-0.1314710388627881
2019-11-29,34.98,40.162564102564104,-0.12903967210184264
2019-12-02,34.81,39.702564102564104,-0.12323043141307155
2019-12-03,34.35,39.9925641025641,-0.1410903308948458
2019-12-04,34.64,39.982564102564105,-0.13362234820306296
2019-12-05,34.63,39.952564102564104,-0.13322209029939347
2019-12-06,34.6,40.1425641025641,-0.13807199979560025
2019-12-09,34.79,40.272564102564104,-0.1361364547983931
2019-12-10,34.92,40.6425641025641,-0.14080224092463367
2019-12-11,35.29,41.3125641025641,-0.14578044799185697
2019-12-12,35.96,41.2125641025641,-0.1274505534159983
2019-12-13,35.86,41.2425641025641,-0.1305099287517253
2019-12-16,35.89,41.592564102564104,-0.13710537509786636
2019-12-17,36.24,41.3525641025641,-0.1236335451867927
2019-12-18,36.0,41.4025641025641,-0.13048863565987479
2019-12-19,36.05,41.5725641025641,-0.1328415560064885
2019-12-20,36.22,41.982564102564105,-0.1372608897466593
2019-12-23,36.63,41.8525641025641,-0.12478480624904265
2019-12-24,36.5,42.1525641025641,-0.1340977523647312
2019-12-26,36.8,42.0725641025641,-0.1253207218298057
2019-12-27,36.72,41.7925641025641,-0.12137479983557375
2019-12-30,36.44,41.7525641025641,-0.1272392298952928
2019-12-31,36.4,41.8125641025641,-0.12944827036407902
2020-01-02,36.46,41.452564102564104,-0.12044041691151453
2020-01-03,36.1,41.3625641025641,-0.1272301226179996
2020-01-06,36.01,41.8225641025641,-0.13898153370772737
2020-01-07,36.47,41.772564102564104,-0.12693891831836634
2020-01-08,36.42,41.8525641025641,-0.1298024199724307
2020-01-09,36.5,41.4325641025641,-0.11905041865991695
2020-01-10,36.08,41.6525641025641,-0.13378682015451382
2020-01-13,36.3,41.8925641025641,-0.1334977751390921
2020-01-14,36.54,42.1425641025641,-0.13294312346370074
2020-01-15,36.79,43.5825641025641,-0.15585508201350806
2020-01-16,38.23,43.9325641025641,-0.12980266959267417
2020-01-17,38.58,43.7625641025641,-0.11842459894301416
2020-01-21,38.41,43.7525641025641,-0.12210859436809574
2020-01-22,38.4,42.2525641025641,-0.09117941560214826
2020-01-23,36.9,41.3925641025641,-0.10853553530610605
2020-01-24,36.04,41.7225641025641,-0.13619882250273474
2020-01-27,36.37,41.9725641025641,-0.13348157832039242
2020-01-28,36.62,41.342564102564104,-0.11423007268848162
2020-01-29,35.99,41.8125641025641,-0.13925393545063747
2020-01-30,36.46,41.6825641025641,-0.12529373408299593
2020-01-31,36.33,42.1825641025641,-0.13874367827270961
2020-02-03,36.83,42.7525641025641,-0.13853120220709514
2020-02-04,37.4,43.2825641025641,-0.1359107119583891
2020-02-05,37.93,41.8525641025641,-0.093723387961403
2020-02-06,36.5,41.7225641025641,-0.12517361324500054
2020-02-07,36.37,42.1325641025641,-0.13677221468259526
2020-02-10,36.78,41.9625641025641,-0.12350446674080673
2020-02-11,36.61,42.5125641025641,-0.1388428156985264
2020-02-12,37.16,42.872564102564105,-0.1332452168920415
2020-02-13,37.52,42.662564102564104,-0.12054043658044045
2020-02-14,37.31,42.5725641025641,-0.12361398035330318
2020-02-18,37.22,42.8825641025641,-0.13204816971813305
2020-02-19,37.53,41.8925641025641,-0.10413695594959016
2020-02-20,36.54,40.8525641025641,-0.10556409854071869
2020-02-21,35.5,39.622564102564105,-0.10404586870987786
2020-02-24,34.27,38.1825641025641,-0.10246991511765324
2020-02-25,32.83,37.7525641025641,-0.13039019254932593
2020-02-26,32.4,36.342564102564104,-0.10848337754698889
2020-02-27,30.99,35.802564102564105,-0.13441953734870737
2020-02-28,30.45,37.1425641025641,-0.18018583973049096
2020-03-02,31.79,36.0625641025641,-0.11847643696140608
2020-03-03,30.71,36.022564102564104,-0.14747878822390525
2020-03-04,30.67,34.4725641025641,-0.110306970240176
2020-03-05,29.12,33.872564102564105,-0.1403071845453927
2020-03-06,28.52,32.482564102564105,-0.12199049588734001
2020-03-09,27.13,34.1125641025641,-0.20469185727493444
2020-03-10,28.76,32.872564102564105,-0.12510627676419428
2020-03-11,27.52,30.9125641025641,-0.109747094783467
2020-03-12,25.56,30.7325641025641,-0.16830890144088373
2020-03-13,25.38,28.542564102564103,-0.11080168169894722
2020-03-16,23.19,29.1425641025641,-0.20425670444147248
2020-03-17,23.79,26.762564102564102,-0.1110717228428536
2020-03-18,21.41,27.292564102564103,-0.21553724598603918
2020-03-19,21.94,25.402564102564103,-0.13630766124962146
2020-03-20,20.05,25.1625641025641,-0.20318136425703626
2020-03-23,19.81,27.002564102564104,-0.2663659671446207
2020-03-24,21.65,28.692564102564102,-0.24544910233152517
2020-03-25,23.34,29.952564102564104,-0.22076788083722132
2020-03-26,24.6,27.3925641025641,-0.10194606434461895
2020-03-27,22.04,29.1225641025641,-0.24319850675306842
2020-03-30,23.77,28.043166397415185,-0.1523781707406997
2020-03-31,22.88,26.733166397415186,-0.14413430643171954
2020-04-01,21.57,27.003166397415185,-0.2012047890033838
2020-04-02,21.84,26.753166397415185,-0.18364803344885117
2020-04-03,21.59,29.613166397415185,-0.2709324051924247
2020-04-06,24.45,30.133166397415184,-0.18860169961769058
2020-04-07,24.97,30.983166397415186,-0.19407849799098786
2020-04-08,25.82,30.803166397415186,-0.16177448555526885
2020-04-09,25.64,30.563166397415184,-0.16108168680557755
2020-04-13,25.4,31.173166397415187,-0.18519666317547667
2020-04-14,26.01,30.333166397415187,-0.14252275350269994
2020-04-15,25.17,30.293166397415185,-0.16911954102798332
2020-04-16,25.13,31.393166397415186,-0.19950731691502377
2020-04-17,26.23,30.853166397415187,-0.14984414688155012
2020-04-20,25.69,30.213166397415186,-0.1497084528618673
2020-04-21,25.05,29.753166397415185,-0.15807280255804212
2020-04-22,24.59,29.613166397415185,-0.1696261159648783
2020-04-23,24.45,29.683166397415185,-0.17630081398158692
2020-04-24,24.52,31.173166397415187,-0.21342607012057824
2020-04-27,26.01,32.13316639741519,-0.1905559608314149
2020-04-28,26.97,33.113166397415185,-0.18552035536821154
2020-04-29,27.95,30.723166397415184,-0.09026303999865382
2020-04-30,25.56,30.183166397415185,-0.1531703578260465
2020-05-01,25.02,29.793166397415185,-0.16021010770541322
2020-05-04,24.63,29.013166397415187,-0.1510750787203181
2020-05-05,23.85,29.773166397415185,-0.1989431126791208
2020-05-06,24.61,30.173166397415187,-0.18437463023077894
2020-05-07,25.01,30.893166397415186,-0.19043584984889816
2020-05-08,25.73,30.613166397415185,-0.1595119673026536
2020-05-11,25.45,30.053166397415186,-0.15316743455728166
2020-05-12,24.89,29.223166397415184,-0.14827846984433746
2020-05-13,24.06,30.283166397415187,-0.20549919766469216
2020-05-14,25.12,30.663166397415186,-0.18077605964015697
2020-05-15,25.5,32.02316639741519,-0.20370148024905244
2020-05-18,26.86,32.10316639741519,-0.1633224066594673
2020-05-19,26.94,32.53316639741519,-0.1719219804519111
2020-05-20,27.37,32.393166397415186,-0.1550687060285656
2020-05-21,27.23,32.53316639741519,-0.16300800028602602
2020-05-22,27.37,33.753166397415185,-0.1891131137819415
2020-05-26,28.59,34.463166397415186,-0.17041865305376258
2020-05-27,29.3,33.823166397415186,-0.1337298331051835
2020-05-28,28.66,33.94316639741518,-0.15564742356557237
2020-05-29,28.78,34.30316639741518,-0.16101039575843246
2020-06-01,29.14,34.03316639741519,-0.1437764074102379
2020-06-02,28.87,35.38316639741519,-0.18407528383019411
2020-06-03,30.22,35.113166397415185,-0.13935417677898143
2020-06-04,29.95,35.41316639741519,-0.15426935665978592
2020-06-05,30.25,34.893166397415186,-0.13306807254268394
2020-06-08,31.68,,
2020-06-09,30.33,,
2020-06-10,29.73,34.02316639741519,-0.12618362286648754
2020-06-11,27.62,,
2020-06-12,27.95,,
2020-06-15,28.86,33.183166397415185,-0.1302819129928463
2020-06-16,28.02,32.92316639741519,-0.14892754658616725
2020-06-17,27.76,33.823166397415186,-0.17926075655289742
2020-06-18,28.66,32.98316639741518,-0.13107190332563035
2020-06-19,27.82,32.76316639741518,-0.1508757223723397
2020-06-22,27.6,32.973166397415184,-0.1629557299003105
2020-06-23,27.809999,32.17316639741519,-0.13561510681042965
2020-06-24,27.01,31.913166397415186,-0.15364086209296723
2020-06-25,26.75,30.913166397415186,-0.13467292039560497
2020-06-26,25.75,31.953166397415185,-0.19413307339447217
2020-06-29,26.790001,32.003166397415185,-0.16289530019242848
2020-06-30,26.84,32.083166397415184,-0.16342421855959965
2020-07-01,26.915001,31.713166397415186,-0.15129884342946798
2020-07-02,26.549999,31.693166397415187,-0.16228001118356705
2020-07-06,26.530001,30.933166397415185,-0.14234447714939136
2020-07-07,25.77,30.553166397415186,-0.15655223210579727
2020-07-08,25.389999,29.613166397415185,-0.14261113927296232
2020-07-09,24.451,30.553165397415185,-0.1997228541803211
2020-07-10,25.389999,30.213165397415185,-0.1596379040055108
2020-07-13,25.049999,30.293165397415187,-0.17308083617641912
2020-07-14,25.129999,31.413166397415186,-0.20001700299566716
2020-07-15,26.25,31.558166397415185,-0.16820262402349073
2020-07-16,26.395,30.423166397415187,-0.13240457435612052
2020-07-17,25.26,29.983166397415186,-0.1575272716300692
2020-07-20,24.82,30.513166397415187,-0.18658064926023088
2020-07-21,25.35,31.033167397415184,-0.18313204464873756
2020-07-22,25.870001,31.293165397415187,-0.17330188009242242
2020-07-23,26.129999,31.653166397415184,-0.174490201961792
2020-07-24,26.49,30.853167397415184,-0.14141716282201622
2020-07-27,25.690001,30.873165397415185,-0.16788574578261872
2020-07-28,25.709999,31.083166397415187,-0.17286422267012058
2020-07-29,25.92,31.043165397415187,-0.1650336018195414
2020-07-30,25.879999,30.933166397415185,-0.16335758623913244
2020-07-31,25.77,31.413166397415186,-0.17964334846166707
2020-08-03,26.25,31.873165397415185,-0.17642318631682585
2020-08-04,26.709999,30.013166397415187,-0.11005727798516007
2020-08-05,24.85,30.323166397415186,-0.18049455408725812
2020-08-06,25.16,30.053165397415185,-0.1628169722792674
2020-08-07,24.889999,29.843166397415185,-0.16597325268555274
2020-08-10,24.68,30.103167397415184,-0.18015271701544755
2020-08-11,24.940001,30.373165397415185,-0.17888041388921416
2020-08-12,25.209999,30.853167397415184,-0.18290402164310549
2020-08-13,25.690001,30.983166397415186,-0.17084004034709566
2020-08-14,25.82,30.873165397415185,-0.16367500165170157
2020-08-17,25.709999,30.898167397415186,-0.16791184832046724
2020-08-18,25.735001,31.083166397415187,-0.17205986446284083
2020-08-19,25.92,31.083166397415187,-0.16610812204269332
2020-08-20,25.92,31.173166397415187,-0.16851564998064383
2020-08-21,26.01,,
