date,MSCI,dcf,Deviation
2008-05-07,32.13,32.30770510682234,-0.0055003939844929794
2008-05-08,32.09,32.34770510682234,-0.00796671992561182
2008-05-09,32.13,32.717705106822336,-0.017962907389240557
2008-05-12,32.5,32.58770510682233,-0.002691355728635325
2008-05-13,32.37,32.73770510682234,-0.011231853473617881
2008-05-14,32.52,33.867705106822335,-0.039793221966812564
2008-05-15,33.65,33.23770510682234,0.012404433213803134
2008-05-16,33.02,33.437705106822335,-0.012492038717606513
2008-05-19,33.22,33.217705106822336,6.908644562542143e-05
2008-05-20,33.0,32.34770510682234,0.020165105716883902
2008-05-21,32.13,33.267705106822326,-0.034198484781837624
2008-05-22,33.05,34.74770510682233,-0.048858049807985915
2008-05-23,34.53,36.13770510682233,-0.044488301126759056
2008-05-27,35.92,37.55770510682234,-0.04360503662735371
2008-05-28,37.34,35.437705106822335,0.05367996848112622
2008-05-29,35.22,35.767705106822326,-0.015312838919538607
2008-05-30,35.55,36.10903816326329,-0.015481945565419486
2008-06-02,35.79,36.32903816326329,-0.014837666795384119
2008-06-03,36.01,36.06903816326329,-0.001636810025154145
2008-06-04,35.75,37.56903816326329,-0.04841854495604392
2008-06-05,37.25,36.769038163263296,0.01308062056453907
2008-06-06,36.45,36.07903816326329,0.010281921459714294
2008-06-09,35.76,36.17903816326329,-0.011582346699553603
2008-06-10,35.86,34.30903816326329,0.04520563442659897
2008-06-11,33.99,35.16903816326329,-0.03352489078006349
2008-06-12,34.85,36.05903816326329,-0.03352940690733808
2008-06-13,35.74,35.32903816326329,0.011632409431515445
2008-06-16,35.01,36.48903816326329,-0.040533766788963144
2008-06-17,36.17,35.86903816326328,0.008390574493992498
2008-06-18,35.55,36.439038163263284,-0.024397959114068724
2008-06-19,36.12,36.86903816326328,-0.020316184000960358
2008-06-20,36.55,37.439038163263284,-0.0237462874817026
2008-06-23,37.12,37.189038163263284,-0.0018564116382951967
2008-06-24,36.87,37.9090381632633,-0.02740871870155248
2008-06-25,37.59,36.30903816326329,0.035279420814643414
2008-06-26,35.99,36.46903816326329,-0.013135475663458629
2008-06-27,36.15,36.60903816326329,-0.01253892990075689
2008-06-30,36.29,34.17903816326329,0.06176188535947835
2008-07-01,33.86,32.26903816326329,0.04930304487810688
2008-07-02,31.95,33.12903816326329,-0.03558926635457593
2008-07-03,32.81,32.5890381632633,0.006780250329259108
2008-07-07,32.27,31.56903816326329,0.022204092285346144
2008-07-08,31.25,32.449038163263296,-0.03695142386749606
2008-07-09,32.13,32.96903816326329,-0.02544927635159866
2008-07-10,32.65,33.05903816326329,-0.012372960194523497
2008-07-11,32.74,33.28903816326329,-0.01649306178720389
2008-07-14,32.97,32.47903816326328,0.01511626773763397
2008-07-15,32.16,32.06903816326329,0.002836437945959558
2008-07-16,31.75,31.56903816326329,0.005732256896800125
2008-07-17,31.25,32.32903816326329,-0.03337674810534397
2008-07-18,32.01,32.67903816326329,-0.020473006577513164
2008-07-21,32.36,33.20903816326329,-0.02556647859203931
2008-07-22,32.89,33.519038163263296,-0.01876659348634646
2008-07-23,33.2,33.46903816326329,-0.00803841932806404
2008-07-24,33.15,33.9090381632633,-0.022384538293558354
2008-07-25,33.59,32.769038163263296,0.02505297325623279
2008-07-28,32.45,32.97903816326328,-0.01604164926351903
2008-07-29,32.66,32.50903816326329,0.004643688194604811
2008-07-30,32.19,30.06903816326329,0.07053640443105302
2008-07-31,29.75,30.63903816326329,-0.029016516723728625
2008-08-01,30.32,30.71903816326329,-0.012989930255710158
2008-08-04,30.4,30.72903816326329,-0.01070772737874559
2008-08-05,30.41,30.58903816326329,-0.005853017094153312
2008-08-06,30.27,29.95903816326329,0.010379566761860248
2008-08-07,29.64,30.54903816326329,-0.02975668688503763
2008-08-08,30.23,30.94903816326329,-0.023232972846205957
2008-08-11,30.63,30.39903816326329,0.007597669225463344
2008-08-12,30.08,30.09903816326329,-0.0006325173302889064
2008-08-13,29.78,30.81903816326329,-0.03371416582694775
2008-08-14,30.5,31.42903816326329,-0.029559866211534946
2008-08-15,31.11,31.28903816326329,-0.005722073089274415
2008-08-18,30.97,30.80903816326329,0.005224500547006405
2008-08-19,30.49,31.22903816326329,-0.02366509526805305
2008-08-20,30.91,30.39903816326329,0.016808486965689706
2008-08-21,30.08,31.40903816326329,-0.04231387654582064
2008-08-22,31.09,29.96903816326329,0.03740399777363601
2008-08-25,29.65,30.18903816326329,-0.01785542687210362
2008-08-26,29.87,30.37903816326329,-0.016756230415446716
2008-08-27,30.06,30.16903816326329,-0.003614240622230591
2008-08-28,29.85,30.16903816326329,-0.010575019380358652
2008-08-29,29.85,32.05443043976451,-0.0687714743179415
2008-09-02,29.62,31.12443043976451,-0.04833599903702823
2008-09-03,28.69,28.98443043976451,-0.010158227548282994
2008-09-04,26.55,29.19443043976451,-0.09057996336734975
2008-09-05,26.76,30.02443043976451,-0.10872580734924053
2008-09-08,27.59,29.73443043976451,-0.0721194389147174
2008-09-09,27.3,28.53443043976451,-0.0432610856687804
2008-09-10,26.1,27.74443043976451,-0.059270650494509414
2008-09-11,25.31,28.72443043976451,-0.11886851671174525
2008-09-12,26.29,26.934430439764512,-0.02392589816241708
2008-09-15,24.5,25.54443043976451,-0.04088681649126402
2008-09-16,23.11,22.45443043976451,0.02919555505957261
2008-09-17,20.02,24.89443043976451,-0.19580405551188906
2008-09-18,22.46,28.20443043976451,-0.20367120874972977
2008-09-19,25.77,27.35443043976451,-0.05792226028077918
2008-09-22,24.92,27.31443043976451,-0.087661737814554
2008-09-23,24.88,26.74443043976451,-0.06971284895984975
2008-09-24,24.31,27.29443043976451,-0.10934210356031382
2008-09-25,24.86,27.08443043976451,-0.08212948929133368
2008-09-26,24.65,25.08443043976451,-0.017318728476124368
2008-09-29,22.65,26.434430439764512,-0.14316292716758172
2008-09-30,24.0,24.53443043976451,-0.02178287533825629
2008-10-01,22.1,24.36443043976451,-0.09294001127433682
2008-10-02,21.93,24.90443043976451,-0.11943378697050167
2008-10-03,22.47,23.74443043976451,-0.05367281573662164
2008-10-06,21.31,21.15443043976451,0.007353994269827302
2008-10-07,18.72,21.94443043976451,-0.14693616444570223
2008-10-08,19.51,20.434430439764512,-0.04523886498767338
2008-10-09,18.0,19.63443043976451,-0.08324307877321413
2008-10-10,17.2,21.934430439764512,-0.21584469461224554
2008-10-13,19.5,22.22443043976451,-0.12258718832631554
2008-10-14,19.79,20.934430439764512,-0.054667378845458914
2008-10-15,18.5,20.574430439764512,-0.10082565570103119
2008-10-16,18.14,21.45443043976451,-0.154486992748193
2008-10-17,19.02,21.55443043976451,-0.1175828072491717
2008-10-20,19.12,21.03443043976451,-0.09101413253127011
2008-10-21,18.6,19.594430439764512,-0.0507506682994181
2008-10-22,17.16,18.854430439764513,-0.08986908648223668
2008-10-23,16.42,17.72443043976451,-0.07359505537836852
2008-10-24,15.29,16.79443043976451,-0.08957912834021697
2008-10-27,14.36,16.98443043976451,-0.15451977910428516
2008-10-28,14.55,18.444430439764513,-0.211143979342863
2008-10-29,16.01,19.434430439764512,-0.1762043117434423
2008-10-30,17.0,19.67443043976451,-0.13593432592382182
2008-10-31,17.24,19.334430439764507,-0.10832646176413663
2008-11-03,16.9,19.52443043976451,-0.13441777202470684
2008-11-04,17.09,18.934430439764512,-0.09741145611071522
2008-11-05,16.5,17.27443043976451,-0.044831025975931915
2008-11-06,14.84,17.58443043976451,-0.1560716139863364
2008-11-07,15.15,17.19443043976451,-0.11890073631264231
2008-11-10,14.76,16.23443043976451,-0.09082119913200337
2008-11-11,13.8,15.52443043976451,-0.11107849955947668
2008-11-12,13.09,16.60443043976451,-0.21165618733588754
2008-11-13,14.17,16.38443043976451,-0.13515455712089675
2008-11-14,13.95,15.35443043976451,-0.09146743966010962
2008-11-17,12.92,14.90443043976451,-0.13314366139548128
2008-11-18,12.47,14.544430439764511,-0.1426271347204503
2008-11-19,12.11,14.31443043976451,-0.1540005694980887
2008-11-20,11.88,15.034430439764511,-0.20981376397348372
2008-11-21,12.6,16.04443043976451,-0.2146807549632822
2008-11-24,13.61,16.69443043976451,-0.18475805154859892
2008-11-25,14.26,18.15443043976451,-0.21451680638982507
2008-11-26,15.72,17.86443043976451,-0.12003911610813034
2008-11-28,15.43,17.339139277032235,-0.1101057697576211
2008-12-01,14.69,17.509139277032236,-0.16100958661801656
2008-12-02,14.86,18.459139277032236,-0.19497871612629636
2008-12-03,15.81,17.589139277032235,-0.10114987714921453
2008-12-04,14.94,18.669139277032237,-0.19974885942492382
2008-12-05,16.02,19.369139277032236,-0.1729111050899209
2008-12-08,16.72,18.779139277032236,-0.10965035439886539
2008-12-09,16.13,19.419139277032237,-0.16937616184268423
2008-12-10,16.77,18.149139277032234,-0.07598923871709651
2008-12-11,15.5,19.059139277032234,-0.1867418683130816
2008-12-12,16.41,18.239139277032233,-0.1002864910042981
2008-12-15,15.59,18.649139277032234,-0.16403648616640365
2008-12-16,16.0,19.149139277032234,-0.16445330682874915
2008-12-17,16.5,19.31913927703224,-0.14592468311379703
2008-12-18,16.67,19.149139277032234,-0.12946478905220293
2008-12-19,16.5,18.339139277032235,-0.10028492882081741
2008-12-22,15.69,18.329139277032237,-0.14398599067547446
2008-12-23,15.68,18.759139277032236,-0.16414075462418376
2008-12-24,16.11,19.74913927703224,-0.18426824713644452
2008-12-26,17.1,19.679139277032235,-0.13105955706316785
2008-12-29,17.03,19.609139277032234,-0.13152740875542268
2008-12-30,16.96,20.409139277032235,-0.1689997422338031
2008-12-31,17.76,21.299139277032236,-0.1661634881578824
2009-01-02,18.65,19.269139277032235,-0.03213113300655912
2009-01-05,16.62,20.109139277032234,-0.17351012536958121
2009-01-06,17.46,20.149139277032234,-0.1334617444476922
2009-01-07,17.5,21.079139277032237,-0.16979532370812012
2009-01-08,18.43,19.269139277032235,-0.04354835288530212
2009-01-09,16.62,18.269139277032235,-0.09026912828375633
2009-01-12,15.62,18.859139277032234,-0.17175435365584524
2009-01-13,16.21,18.83913927703224,-0.13955729284498453
2009-01-14,16.19,19.389139277032232,-0.16499645658958317
2009-01-15,16.74,19.629139277032234,-0.14718624368888023
2009-01-16,16.98,18.979139277032232,-0.10533350579557144
2009-01-20,16.33,20.329139277032237,-0.19671955720970669
2009-01-21,17.68,19.419139277032237,-0.08955800008547155
2009-01-22,16.77,19.399139277032234,-0.1355286561680097
2009-01-23,16.75,19.879139277032234,-0.15740818721701644
2009-01-26,17.23,19.869139277032236,-0.1328260494949045
2009-01-27,17.22,21.089139277032235,-0.18346596445716679
2009-01-28,18.44,20.139139277032235,-0.08437000477820944
2009-01-29,17.49,20.009139277032236,-0.125899432362084
2009-01-30,17.36,20.829139277032237,-0.16655221470709403
2009-02-02,18.18,20.219139277032234,-0.10085193286880301
2009-02-03,17.57,19.909139277032235,-0.11749072847818864
2009-02-04,17.26,20.839139277032235,-0.17175082086892934
2009-02-05,18.19,19.74913927703224,-0.07894720145325407
2009-02-06,17.1,20.049139277032236,-0.14709555538928742
2009-02-09,17.4,19.649139277032234,-0.11446502797510527
2009-02-10,17.0,19.919139277032237,-0.14654946865089447
2009-02-11,17.27,20.339139277032235,-0.15089818872020944
2009-02-12,17.69,20.609139277032234,-0.14164294965415924
2009-02-13,17.96,19.33913927703224,-0.07131337425498285
2009-02-17,16.69,18.90913927703224,-0.117358026958302
2009-02-18,16.26,18.799139277032232,-0.1350667836231424
2009-02-19,16.15,19.279139277032236,-0.16230700095413841
2009-02-20,16.63,18.869139277032236,-0.11866674171819525
2009-02-23,16.22,19.489139277032233,-0.16774159343634454
2009-02-24,16.84,18.209139277032236,-0.07518967570088142
2009-02-25,15.56,18.759139277032236,-0.1705376366041007
2009-02-26,16.11,18.409139277032235,-0.12489118814483124
2009-02-27,15.76,17.139139277032235,-0.08046724253419124
2009-03-02,14.49,16.739139277032233,-0.1343640936256667
2009-03-03,14.09,16.409139277032235,-0.14133217092491368
2009-03-04,13.76,15.849139277032235,-0.13181405251827838
2009-03-05,13.2,16.069139277032235,-0.17854965518489985
2009-03-06,13.42,15.929139277032235,-0.1575188234213063
2009-03-09,13.28,16.889139277032235,-0.21369586796766804
2009-03-10,14.24,17.449139277032234,-0.18391390120063544
2009-03-11,14.8,17.529139277032236,-0.15569157355079732
2009-03-12,14.88,17.599139277032236,-0.15450410581049545
2009-03-13,14.95,17.289139277032234,-0.13529529952596686
2009-03-16,14.64,17.509139277032236,-0.16386523812714504
2009-03-17,14.86,17.719139277032234,-0.16135881276909914
2009-03-18,15.07,18.399139277032234,-0.1809399465326087
2009-03-19,15.75,18.139139277032235,-0.13171183265886055
2009-03-20,15.49,18.81913927703224,-0.17690178217105157
2009-03-23,16.17,18.309139277032234,-0.11683450787419913
2009-03-24,15.66,18.699139277032234,-0.16252829780059164
2009-03-25,16.05,18.669139277032237,-0.14029244938219732
2009-03-26,16.02,19.549139277032232,-0.18052658109498076
2009-03-27,16.9,19.049139277032232,-0.11282080758491153
2009-03-30,16.4,19.559139277032234,-0.16151729543344095
2009-03-31,16.91,19.649139277032234,-0.13940250707235802
2009-04-01,17.0,21.819139277032235,-0.22086752441720137
2009-04-02,19.17,22.609139277032234,-0.15211279097766994
2009-04-03,19.96,22.988671245971755,-0.13174625073219315
2009-04-06,20.26,22.588671245971756,-0.10309022698212178
2009-04-07,19.86,22.678671245971756,-0.124287318926254
2009-04-08,19.95,23.658671245971757,-0.15675737692171599
2009-04-09,20.93,23.438671245971754,-0.10703129113613485
2009-04-13,20.71,22.998671245971757,-0.09951319454477703
2009-04-14,20.27,23.238671245971755,-0.12774703056597314
2009-04-15,20.51,23.708671245971754,-0.13491566915692188
2009-04-16,20.98,23.828671245971755,-0.11954805270366564
2009-04-17,21.1,22.388671245971757,-0.057559076722948355
2009-04-20,19.66,24.168671245971755,-0.18655023274079352
2009-04-21,21.44,24.138671245971757,-0.11179866606875088
2009-04-22,21.41,23.148671245971755,-0.07510890052811614
2009-04-23,20.42,23.128671245971756,-0.1171131370741203
2009-04-24,20.4,22.868671245971754,-0.1079499206324287
2009-04-27,20.14,22.298671245971754,-0.09680716945686696
2009-04-28,19.57,23.238671245971755,-0.15786923473981718
2009-04-29,20.51,23.718671245971755,-0.13528039630452304
2009-04-30,20.99,24.528671245971754,-0.1442667322043748
2009-05-01,21.8,25.028671245971754,-0.1289989074626322
2009-05-04,22.3,25.258671245971755,-0.11713487289809843
2009-05-05,22.53,25.468671245971755,-0.11538376767247127
2009-05-06,22.74,24.968671245971755,-0.08925870439866967
2009-05-07,22.24,26.368671245971754,-0.15657486899733253
2009-05-08,23.64,26.318671245971757,-0.10177836186854394
2009-05-11,23.59,25.998671245971757,-0.09264593652435049
2009-05-12,23.27,24.678671245971756,-0.05708051425992766
2009-05-13,21.95,25.388671245971757,-0.13544116636341685
2009-05-14,22.66,25.828671245971755,-0.12268038165013784
2009-05-15,23.1,26.208671245971754,-0.11861231791556592
2009-05-18,23.48,24.298671245971754,-0.0336920170524746
2009-05-19,21.57,24.028671245971754,-0.10232239730625692
2009-05-20,21.3,23.768671245971756,-0.10386240023367477
2009-05-21,21.04,23.428671245971756,-0.1019550456316406
2009-05-22,20.7,24.558671245971755,-0.15712052200725946
2009-05-26,21.83,23.238671245971755,-0.060617546978549375
2009-05-27,20.51,23.408671245971757,-0.12382895276341532
2009-05-28,20.68,23.998671245971757,-0.13828562473136108
2009-05-29,21.27,23.18557531000167,-0.0826192701448879
2009-06-01,22.47,23.86557531000167,-0.058476499806682125
2009-06-02,23.15,23.43557531000167,-0.012185547238509509
2009-06-03,22.72,24.48557531000167,-0.07210675214482232
2009-06-04,23.77,23.655575310001673,0.0048371129638071775
2009-06-05,22.94,23.25557531000167,-0.013569877579676426
2009-06-08,22.54,23.96557531000167,-0.059484293264878585
2009-06-09,23.25,23.945575310001672,-0.029048177001249287
2009-06-10,23.23,24.66557531000167,-0.05820157413557503
2009-06-11,23.95,24.635575310001673,-0.027828670586123483
2009-06-12,23.92,24.265575310001672,-0.014241381281375753
2009-06-15,23.55,23.48557531000167,0.0027431599672542717
2009-06-16,22.77,24.11557531000167,-0.055796940056561994
2009-06-17,23.4,24.71557531000167,-0.05322859344768305
2009-06-18,24.0,24.54557531000167,-0.022227032901500632
2009-06-19,23.83,23.45557531000167,0.015963142453328416
2009-06-22,22.74,23.98557531000167,-0.051930182782911394
2009-06-23,23.27,24.71557531000167,-0.058488434595195926
2009-06-24,24.0,25.635575310001673,-0.0638009988160303
2009-06-25,24.92,25.585575310001673,-0.02601369333842929
2009-06-26,24.87,25.265575310001672,-0.015656691175564785
2009-06-29,24.55,25.155575310001673,-0.024073204549645122
2009-06-30,24.44,24.785575310001672,-0.013942597889273989
2009-07-01,24.07,25.45557531000167,-0.05443111354302288
2009-07-02,24.74,25.52557531000167,-0.030776008002211808
2009-07-06,24.81,25.015575310001672,-0.008217892551105166
2009-07-07,24.3,24.91557531000167,-0.024706445761040308
2009-07-08,24.2,25.315575310001673,-0.04406675717778108
2009-07-09,24.6,25.745575310001673,-0.044496007419054906
2009-07-10,25.03,26.445575310001672,-0.05352786972519763
2009-07-13,25.73,26.285575310001672,-0.021136128977564117
2009-07-14,25.57,26.995575310001673,-0.05280773955106288
2009-07-15,26.28,27.065575310001673,-0.029024888664065274
2009-07-16,26.35,27.425575310001673,-0.03921796709254177
2009-07-17,26.71,27.54557531000167,-0.03033428420346973
2009-07-20,26.83,26.475575310001673,0.013386855086183314
2009-07-21,25.76,26.07557531000167,-0.012102333553523748
2009-07-22,25.36,27.21557531000167,-0.06818063880206682
2009-07-23,26.5,27.195575310001672,-0.025576782328479042
2009-07-24,26.48,27.225575310001673,-0.027385107624439242
2009-07-27,26.51,27.085575310001673,-0.021250252335941133
2009-07-28,26.37,27.105575310001672,-0.027137417361152716
2009-07-29,26.39,27.91557531000167,-0.054649610228705625
2009-07-30,27.2,28.66557531000167,-0.05112666653825437
2009-07-31,27.95,29.20557531000167,-0.04299094596406361
2009-08-03,28.49,28.765575310001672,-0.009580038189114792
2009-08-04,28.05,27.93557531000167,0.004096020530401034
2009-08-05,27.22,28.39557531000167,-0.04139994689903692
2009-08-06,27.68,29.425575310001673,-0.05932170540802839
2009-08-07,28.71,29.59557531000167,-0.029922557704171182
2009-08-10,28.88,29.015575310001672,-0.004672501184387667
2009-08-11,28.3,29.34557531000167,-0.03562974311992151
2009-08-12,28.63,29.405575310001673,-0.026375110904151566
2009-08-13,28.69,29.21557531000167,-0.017989558802963046
2009-08-14,28.5,28.46557531000167,0.0012093446074223912
2009-08-17,27.75,29.59557531000167,-0.062359838951262736
2009-08-18,28.88,29.68557531000167,-0.027136927669050626
2009-08-19,28.97,30.21557531000167,-0.041222955287876784
2009-08-20,29.5,30.29557531000167,-0.026260445687559586
2009-08-21,29.58,30.925575310001673,-0.043510114088855745
2009-08-24,30.21,30.835575310001673,-0.02028745381633157
2009-08-25,30.12,31.265575310001672,-0.03664014810676486
2009-08-26,30.55,30.75557531000167,-0.006684164023256556
2009-08-27,30.04,30.385575310001673,-0.011373005331510866
2009-08-28,29.67,30.135575310001673,-0.015449358613942032
2009-08-31,29.42,28.59,0.029031129765652475
2009-09-01,28.59,27.93,0.023630504833512367
2009-09-02,27.93,28.34,-0.014467184191954807
2009-09-03,28.34,28.94,-0.020732550103662817
2009-09-04,28.94,29.71,-0.02591719959609562
2009-09-08,29.71,29.87,-0.005356545028456616
2009-09-09,29.87,29.3,0.01945392491467568
2009-09-10,29.3,29.17,0.004456633527596843
2009-09-11,29.17,29.05,0.004130808950085996
2009-09-14,29.05,27.99,0.03787066809574857
2009-09-15,27.99,27.84,0.005387931034482651
2009-09-16,27.84,27.3,0.01978021978021971
2009-09-17,27.3,26.99,0.011485735457577029
2009-09-18,26.99,27.38,-0.014243973703433221
2009-09-21,27.38,28.16,-0.027698863636363646
2009-09-22,28.16,28.86,-0.024255024255024238
2009-09-23,28.86,28.73,0.004524886877828038
2009-09-24,28.73,28.21,0.018433179723502224
2009-09-25,28.21,29.65,-0.048566610455311854
2009-09-28,29.65,30.25,-0.01983471074380172
2009-09-29,30.25,29.62,0.02126941255908177
2009-09-30,29.62,27.14,0.09137803979366255
2009-10-01,27.14,27.11,0.0011066027296200431
2009-10-02,27.11,27.21,-0.00367511944138188
2009-10-05,27.21,26.2,0.03854961832061066
2009-10-06,26.2,25.98,0.008468052347959887
2009-10-07,25.98,26.47,-0.018511522478277254
2009-10-08,26.47,26.92,-0.01671619613670139
2009-10-09,26.92,26.54,0.014318010550113058
2009-10-12,26.54,26.5,0.0015094339622641062
2009-10-13,26.5,27.76,-0.04538904899135454
2009-10-14,27.76,28.33,-0.020120014119308083
2009-10-15,28.33,28.03,0.01070281840884757
2009-10-16,28.03,28.44,-0.014416315049226469
2009-10-19,28.44,27.77,0.024126755491537644
2009-10-20,27.77,27.97,-0.00715051841258485
2009-10-21,27.97,28.49,-0.018252018252018276
2009-10-22,28.49,28.48,0.000351123595505598
2009-10-23,28.48,28.89,-0.014191761855313234
2009-10-26,28.89,29.45,-0.01901528013582343
2009-10-27,29.45,28.82,0.021859819569743255
2009-10-28,28.82,29.23,-0.014026684912760823
2009-10-29,29.23,30.4,-0.0384868421052631
2009-10-30,30.4,30.17,0.007623467020218655
2009-11-02,30.17,30.42,-0.008218277449046685
2009-11-03,30.42,30.26,0.005287508261731633
2009-11-04,30.26,30.92,-0.021345407503234104
2009-11-05,30.92,32.23,-0.04064536146447395
2009-11-06,32.23,33.6,-0.04077380952380971
2009-11-09,33.6,32.4,0.0370370370370372
2009-11-10,32.4,32.65,-0.007656967840735107
2009-11-11,32.65,31.99,0.02063144732728972
2009-11-12,31.99,32.23,-0.007446478436239468
2009-11-13,32.23,32.16,0.0021766169154229242
2009-11-16,32.16,32.1,0.0018691588785044733
2009-11-17,32.1,31.58,0.016466117796073654
2009-11-18,31.58,31.0,0.018709677419354698
2009-11-19,31.0,30.87,0.00421120829284094
2009-11-20,30.87,31.12,-0.008033419023136257
2009-11-23,31.12,30.87,0.008098477486232492
2009-11-24,30.87,30.8,0.002272727272727204
2009-11-25,30.8,30.2,0.019867549668874274
2009-11-27,30.2,30.47,-0.0088611749261569
2009-11-30,30.47,33.027726274701145,-0.07744179097973014
2009-12-01,31.31,33.85772627470114,-0.07524800259859243
2009-12-02,32.14,33.80772627470115,-0.04932973785785577
2009-12-03,32.09,33.997726274701144,-0.056113348854177514
2009-12-04,32.28,33.51772627470115,-0.036927513058526595
2009-12-07,31.8,33.777726274701145,-0.05855119609345705
2009-12-08,32.06,33.96772627470115,-0.05616290767515997
2009-12-09,32.25,34.22772627470115,-0.05778140969191259
2009-12-10,32.51,34.707726274701145,-0.06332095215073463
2009-12-11,32.99,35.32772627470115,-0.06617256532513494
2009-12-14,33.61,34.80772627470115,-0.03440978204806444
2009-12-15,33.09,35.07772627470115,-0.056666337468250894
2009-12-16,33.36,34.39772627470115,-0.03016845550818792
2009-12-17,32.68,34.137726274701144,-0.04270132881642563
2009-12-18,32.42,33.61772627470115,-0.035627819231858315
2009-12-21,31.9,33.78772627470115,-0.05587017780816472
2009-12-22,32.07,33.83772627470114,-0.0522412841912131
2009-12-23,32.12,34.11772627470115,-0.05855391002953492
2009-12-24,32.4,34.14772627470115,-0.0511813366618199
