date,PM,dcf,Deviation
2008-09-09,54.78,56.00831253439421,-0.02193089701890072
2008-09-10,54.62,56.198312534394205,-0.02808469619845355
2008-09-11,54.81,55.0683125343942,-0.0046907653876785416
2008-09-12,53.68,54.20831253439421,-0.009745969016449418
2008-09-15,52.82,55.15831253439421,-0.04239274965013018
2008-09-16,53.77,50.3683125343942,0.06753626028831028
2008-09-17,48.98,51.3883125343942,-0.04686498574519882
2008-09-18,50.0,52.80831253439421,-0.05317936513432708
2008-09-19,51.42,51.418312534394204,3.2818377784460395e-05
2008-09-22,50.03,50.6383125343942,-0.012012891108506563
2008-09-23,49.25,51.17831253439421,-0.0376783140924839
2008-09-24,49.79,52.9983125343942,-0.06053612617028348
2008-09-25,51.61,52.2883125343942,-0.012972545900157395
2008-09-26,50.9,48.1883125343942,0.056272720977111224
2008-09-29,46.8,49.488312534394204,-0.05432217015938534
2008-09-30,48.1,52.0711078769931,-0.07626317239829039
2008-10-01,50.78,50.3711078769931,0.008117592410423535
2008-10-02,49.08,50.9611078769931,-0.03691261739312268
2008-10-03,49.67,47.4111078769931,0.04764478672102612
2008-10-06,46.12,45.6511078769931,0.010271210159243482
2008-10-07,44.36,44.3411078769931,0.0004260633960546656
2008-10-08,43.05,40.2911078769931,0.06847397027229096
2008-10-09,39.0,41.031107876993104,-0.04950165818291208
2008-10-10,39.74,46.281107876993104,-0.14133429766586825
2008-10-13,44.99,45.331107876993094,-0.007524807863039551
2008-10-14,44.04,42.1111078769931,0.04580482965779975
2008-10-15,40.82,44.3011078769931,-0.07857834812300357
2008-10-16,43.01,44.5911078769931,-0.035457918680887435
2008-10-17,43.3,44.6811078769931,-0.030910331963909465
2008-10-20,43.39,43.45110787699309,-0.001406359468809959
2008-10-21,42.16,42.1211078769931,0.0009233404572470683
2008-10-22,40.83,44.2511078769931,-0.07731123673791218
2008-10-23,42.96,41.7911078769931,0.02796987642556359
2008-10-24,40.5,40.351107876993105,0.003689914127284366
2008-10-27,39.06,43.8711078769931,-0.10966460866414862
2008-10-28,42.58,42.8411078769931,-0.006094797495499016
2008-10-29,41.55,44.0911078769931,-0.05763311468794052
2008-10-30,42.8,44.761107876993094,-0.04381276447362226
2008-10-31,43.47,43.9011078769931,-0.009819977167797811
2008-11-03,42.61,46.0411078769931,-0.0745227044961626
2008-11-04,44.75,45.311107876993105,-0.012383450842039734
2008-11-05,44.02,42.171107876993105,0.043842626292860176
2008-11-06,40.88,43.491107876993105,-0.06003774114879201
2008-11-07,42.2,43.4011078769931,-0.02767459025233332
2008-11-10,42.11,42.6111078769931,-0.01176002929657849
2008-11-11,41.32,40.3911078769931,0.02299744106637891
2008-11-12,39.1,41.131107876993106,-0.049381307283707154
2008-11-13,39.84,39.70110787699309,0.003498444512864518
2008-11-14,38.41,39.6411078769931,-0.03105634385429501
2008-11-17,38.35,39.8411078769931,-0.0374263657927586
2008-11-18,38.55,37.9311078769931,0.01631621530839289
2008-11-19,36.64,37.921107876993105,-0.03378350340260916
2008-11-20,36.63,39.5511078769931,-0.07385653737129083
2008-11-21,38.26,43.1211078769931,-0.11273151633441003
2008-11-24,41.83,42.491107876993105,-0.015558734757091686
2008-11-25,41.2,43.7911078769931,-0.059169726517798615
2008-11-26,42.5,43.45110787699309,-0.0218891513580185
2008-11-28,42.16,40.9711078769931,0.029017817301311144
2008-12-01,39.68,41.3211078769931,-0.03971596990764237
2008-12-02,40.03,42.9011078769931,-0.0669238632537229
2008-12-03,41.61,42.1511078769931,-0.012837334633580277
2008-12-04,40.86,43.6511078769931,-0.06394128380105091
2008-12-05,42.36,43.95110787699309,-0.03620176950820353
2008-12-08,42.66,43.261107876993094,-0.013894879407671756
2008-12-09,41.97,43.5911078769931,-0.03718895793076882
2008-12-10,42.3,43.241107876993105,-0.02176419437888255
2008-12-11,41.95,42.6511078769931,-0.01643821021050873
2008-12-12,41.36,42.831107876993094,-0.034346715504487535
2008-12-15,41.54,42.311107876993105,-0.018224714872389303
2008-12-16,41.02,43.3211078769931,-0.05311747528541777
2008-12-17,42.03,43.2511078769931,-0.02823298493222315
2008-12-18,41.96,43.1411078769931,-0.02737778270230684
2008-12-19,41.85,43.4611078769931,-0.03707010602566718
2008-12-22,42.17,43.02110787699309,-0.01978349510260402
2008-12-23,41.73,43.7111078769931,-0.045322756004448794
2008-12-24,42.42,43.7511078769931,-0.030424552464717758
2008-12-26,42.46,44.45110787699309,-0.04479321151011506
2008-12-29,43.16,45.20110787699309,-0.0451561471136418
2008-12-30,43.91,44.8011078769931,-0.019890308950389124
2008-12-31,43.51,44.830897902372314,-0.02946400728463705
2009-01-02,44.12,45.180897902372315,-0.023481115950035436
2009-01-05,44.47,43.950897902372326,0.011810955461723394
2009-01-06,43.24,43.41089790237232,-0.003936751153055029
2009-01-07,42.7,43.41089790237232,-0.01637602391848858
2009-01-08,42.7,43.030897902372324,-0.007689774522554815
2009-01-09,42.32,42.540897902372315,-0.005192600844468709
2009-01-12,41.83,42.90089790237232,-0.024962132606392462
2009-01-13,42.19,42.27089790237232,-0.0019137966399285222
2009-01-14,41.56,42.19089790237232,-0.014953412554342571
2009-01-15,41.48,42.830897902372314,-0.031540265755145236
2009-01-16,42.12,42.19089790237232,-0.001680407526201022
2009-01-20,41.48,42.12089790237231,-0.015215675217982949
2009-01-21,41.41,41.67089790237232,-0.006260913863280759
2009-01-22,40.96,41.930897902372315,-0.023154712895317786
2009-01-23,41.22,41.84089790237232,-0.014839497561000337
2009-01-26,41.13,40.86089790237232,0.006585809696855849
2009-01-27,40.15,40.700897902372326,-0.013535276388588424
2009-01-28,39.99,39.46089790237232,0.013408263008528154
2009-01-29,38.75,37.86089790237232,0.02348338647224657
2009-01-30,37.15,38.12089790237231,-0.025468914841900836
2009-02-02,37.41,39.030897902372324,-0.04152858349368915
2009-02-03,38.32,37.490897902372325,0.022114757021469256
2009-02-04,36.78,37.970897902372315,-0.03136343800544972
2009-02-05,37.26,37.540897902372315,-0.007482450289356679
2009-02-06,36.83,37.430897902372315,-0.016053526258963502
2009-02-09,36.72,36.750897902372316,-0.0008407387066948768
2009-02-10,36.04,37.080897902372314,-0.02807100046802591
2009-02-11,36.37,36.86089790237232,-0.013317578526504947
2009-02-12,36.15,36.700897902372326,-0.015010474780147498
2009-02-13,35.99,35.44089790237232,0.015493458973310226
2009-02-17,34.73,36.11089790237232,-0.0382404753851775
2009-02-18,35.4,36.62089790237231,-0.03333883034837393
2009-02-19,35.91,36.34089790237232,-0.011857106655149385
2009-02-20,35.63,35.82089790237232,-0.00532923275381314
2009-02-23,35.11,35.61089790237232,-0.014065859943928949
2009-02-24,34.9,35.510897902372314,-0.017203110550789602
2009-02-25,34.8,34.92089790237232,-0.003462050223058788
2009-02-26,34.21,34.180897902372315,0.0008514140766813227
2009-02-27,33.47,33.46089790237232,0.0002720219180680772
2009-03-02,32.75,33.05089790237232,-0.009104076484128476
2009-03-03,32.34,34.200897902372326,-0.05441079084193412
2009-03-04,33.49,33.66089790237232,-0.005077045266824953
2009-03-05,32.95,34.05089790237232,-0.032330950729367314
2009-03-06,33.34,34.780897902372324,-0.04142785233483115
2009-03-09,34.07,34.760897902372314,-0.01987572082610567
2009-03-10,34.05,34.36089790237232,-0.009048014497632262
2009-03-11,33.65,35.35089790237232,-0.048114701557783524
2009-03-12,34.64,36.720897902372315,-0.056667947170155664
2009-03-13,36.01,37.87089790237231,-0.04913793982834891
2009-03-16,37.16,39.31089790237232,-0.05471505402176324
2009-03-17,38.6,38.990897902372325,-0.010025362928319237
2009-03-18,38.28,37.92089790237232,0.009469767792740447
2009-03-19,37.21,39.07089790237232,-0.047628746772654273
2009-03-20,38.36,38.830897902372314,-0.012126886778570878
2009-03-23,38.12,39.510897902372314,-0.03520289277680033
2009-03-24,38.8,39.290897902372315,-0.012493934437234566
2009-03-25,38.58,39.010897902372314,-0.011045577660136696
2009-03-26,38.3,38.290897902372315,0.00023770917179555262
2009-03-27,37.58,37.44089790237232,0.003715244703542897
2009-03-30,36.73,36.290897902372315,0.012099510428453142
2009-03-31,35.58,37.371707317073174,-0.04794288101080779
2009-04-01,36.22,37.24170731707317,-0.027434491882298295
2009-04-02,36.09,37.35170731707317,-0.03377910697261355
2009-04-03,36.2,38.48170731707317,-0.05929329741720801
2009-04-06,37.33,38.13170731707317,-0.021024689778687544
2009-04-07,36.98,39.40170731707317,-0.061461989390084626
2009-04-08,38.25,38.86170731707317,-0.015740618704223164
2009-04-09,37.71,38.23170731707317,-0.013645933014354128
2009-04-13,37.08,37.59170731707317,-0.013612239336646681
2009-04-14,36.44,38.95170731707317,-0.06448259884034024
2009-04-15,37.8,39.15170731707317,-0.03452486263565113
2009-04-16,38.0,38.47170731707317,-0.012261148515855691
2009-04-17,37.32,38.06170731707317,-0.01948696917073045
2009-04-20,36.91,38.04170731707317,-0.02974912002872332
2009-04-21,36.89,37.40170731707317,-0.013681389267478195
2009-04-22,36.25,38.15170731707317,-0.04984592960069545
2009-04-23,37.0,38.58170731707317,-0.04099630179852698
2009-04-24,37.43,38.34170731707317,-0.023778474691636853
2009-04-27,37.19,37.98170731707317,-0.020844437309359587
2009-04-28,36.83,37.99170731707317,-0.03057791815929023
2009-04-29,36.84,37.35170731707317,-0.013699703543116781
2009-04-30,36.2,38.33170731707317,-0.05561211504199526
2009-05-01,37.18,39.28170731707317,-0.05350346155040209
2009-05-04,38.13,38.441707317073174,-0.008108571102270812
2009-05-05,37.29,40.441707317073174,-0.07793210341895296
2009-05-06,39.29,42.02170731707317,-0.06500705210431312
2009-05-07,40.87,42.25170731707317,-0.03270181028909214
2009-05-08,41.1,41.70170731707317,-0.014428841306140638
2009-05-11,40.55,42.99170731707317,-0.056794844155991564
2009-05-12,41.84,42.92170731707317,-0.02520187067775126
2009-05-13,41.77,43.57170731707317,-0.04135039519939088
2009-05-14,42.42,44.32170731707317,-0.042906905717068566
2009-05-15,43.17,43.84170731707317,-0.01532119431880774
2009-05-18,42.69,43.371707317073174,-0.01571778837502258
2009-05-19,42.22,44.34170731707317,-0.04784902173255379
2009-05-20,43.19,43.96170731707317,-0.01755407977008816
2009-05-21,42.81,43.86170731707317,-0.023977801627064976
2009-05-22,42.71,43.28170731707317,-0.013208982558958526
2009-05-26,42.13,42.80170731707317,-0.015693470171579627
2009-05-27,41.65,43.691707317073174,-0.04672985887817083
2009-05-28,42.54,43.79170731707317,-0.02858320430418937
2009-05-29,42.64,44.78170731707317,-0.04782549494839461
2009-06-01,43.63,45.75170731707317,-0.04637438560203
2009-06-02,44.6,45.34170731707317,-0.01635816913303323
2009-06-03,44.19,45.58170731707317,-0.03053214543703342
2009-06-04,44.43,45.25170731707317,-0.018158592587801503
2009-06-05,44.1,45.68170731707317,-0.03462452281160733
2009-06-08,44.53,45.00170731707317,-0.010481987133279413
2009-06-09,43.85,44.67170731707317,-0.01839435666160716
2009-06-10,43.52,45.03170731707317,-0.03356984238747762
2009-06-11,43.88,44.67170731707317,-0.01772279065704263
2009-06-12,43.52,44.04170731707317,-0.011845755963028282
2009-06-15,42.89,43.41170731707317,-0.01201766411218741
2009-06-16,42.26,43.05170731707317,-0.018389684554024788
2009-06-17,41.9,43.68170731707317,-0.040788408386610464
2009-06-18,42.53,43.30170731707317,-0.01782163717985552
2009-06-19,42.15,42.73170731707317,-0.013613013698630216
2009-06-22,41.58,42.61170731707317,-0.02421182773542141
2009-06-23,41.46,42.78170731707317,-0.0308942162424104
2009-06-24,41.63,44.13170731707317,-0.05668729965734498
2009-06-25,42.98,43.76170731707317,-0.01786281580399396
2009-06-26,42.61,44.54170731707317,-0.04336850636016665
2009-06-29,43.39,44.77170731707317,-0.030861171035715063
2009-06-30,43.62,45.48667203435319,-0.0410377798785414
2009-07-01,44.09,44.33667203435319,-0.005563611859772943
2009-07-02,42.94,45.54667203435319,-0.05723079026250555
2009-07-06,44.15,45.146672034353195,-0.022076312371259732
2009-07-07,43.75,44.8866720343532,-0.025323152348725397
2009-07-08,43.49,43.73667203435319,-0.005639936073769891
2009-07-09,42.34,43.746672034353196,-0.03215494959819043
2009-07-10,42.35,44.29667203435319,-0.043946236702466
2009-07-13,42.9,44.05667203435319,-0.026254185369500416
2009-07-14,42.66,45.426672034353196,-0.06090413209800949
2009-07-15,44.03,44.69667203435319,-0.014915473658548839
2009-07-16,43.3,45.396672034353195,-0.04618558895168734
2009-07-17,44.0,45.34667203435319,-0.02969726275244622
2009-07-20,43.95,45.29667203435319,-0.029730043596400857
2009-07-21,43.9,45.2766720343532,-0.030405769074826505
2009-07-22,43.88,47.41667203435319,-0.07458709948667175
2009-07-23,46.02,48.69667203435319,-0.05496622094554893
2009-07-24,47.3,48.09667203435319,-0.016563974193145148
2009-07-27,46.7,47.87667203435319,-0.02457714758262408
2009-07-28,46.48,48.216672034353195,-0.03601808173562582
2009-07-29,46.82,48.216672034353195,-0.02896657889117893
2009-07-30,46.82,47.996672034353196,-0.024515700453377365
2009-07-31,46.6,48.216672034353195,-0.03352931602582099
2009-08-03,46.82,48.37667203435319,-0.03217815465370932
2009-08-04,46.98,48.16667203435319,-0.024636786895030682
2009-08-05,46.77,48.3866720343532,-0.033411515328134134
2009-08-06,46.99,48.4566720343532,-0.030267700458533442
2009-08-07,47.06,48.59667203435319,-0.031620931434706234
2009-08-10,47.2,48.186672034353194,-0.02047603606345283
2009-08-11,46.79,47.936672034353194,-0.0239205598905875
2009-08-12,46.54,47.826672034353194,-0.02690281342237233
2009-08-13,46.43,48.01667203435319,-0.033044190010045216
2009-08-14,46.62,46.856672034353195,-0.005050978314884991
2009-08-17,45.46,47.716672034353195,-0.047293156419804916
2009-08-18,46.32,47.186672034353194,-0.01836688193908298
2009-08-19,45.79,47.87667203435319,-0.04358431665542528
2009-08-20,46.48,48.26667203435319,-0.03701668167802319
2009-08-21,46.87,48.826672034353194,-0.04007383573012169
2009-08-24,47.43,48.19667203435319,-0.015907157112564296
2009-08-25,46.8,48.076672034353194,-0.026554916975970233
2009-08-26,46.68,47.66667203435319,-0.020699410977172872
2009-08-27,46.27,46.756672034353194,-0.01040861150245298
2009-08-28,45.36,47.106672034353195,-0.03707907943654798
2009-08-31,45.71,46.55667203435319,-0.018185836687992785
2009-09-01,45.16,47.036672034353195,-0.03989806151639663
2009-09-02,45.64,47.216672034353195,-0.03339227366990338
2009-09-03,45.82,47.44667203435319,-0.034284217725016
2009-09-04,46.05,48.84667203435319,-0.05725409568099815
2009-09-08,47.45,48.61667203435319,-0.02399736521514273
2009-09-09,47.22,48.216672034353195,-0.020670693191829792
2009-09-10,46.82,48.816672034353196,-0.04090143697112536
2009-09-11,47.42,49.05667203435319,-0.03336288350761074
2009-09-14,47.66,48.29667203435319,-0.013182523920081568
2009-09-15,46.9,48.896672034353195,-0.040834518000537945
2009-09-16,47.5,48.926672034353196,-0.029159392516038607
2009-09-17,47.53,49.576672034353194,-0.04128296536191445
2009-09-18,48.18,49.826672034353194,-0.033048003551549465
2009-09-21,48.43,50.326672034353194,-0.037687213512916595
2009-09-22,48.93,50.79667203435319,-0.0367479198852001
2009-09-23,49.4,49.686672034353194,-0.005769596203887284
2009-09-24,48.29,49.036672034353195,-0.015226808903958777
2009-09-25,47.64,49.41667203435319,-0.03595288717779488
2009-09-28,48.02,50.11667203435319,-0.04183581928416946
2009-09-29,48.72,50.1366720343532,-0.028256204029308285
2009-09-30,48.74,49.17990338164251,-0.008944779297934025
2009-10-01,48.32,49.21990338164251,-0.018283322798600676
2009-10-02,48.36,49.909903381642515,-0.03105402488542164
2009-10-05,49.05,50.769903381642514,-0.03387643598046319
2009-10-06,49.91,50.449903381642514,-0.010701772361351503
2009-10-07,49.59,51.20990338164251,-0.031632619369932335
2009-10-08,50.35,51.049903381642515,-0.013710180338836864
2009-10-09,50.19,51.30990338164251,-0.021826261751316967
2009-10-12,50.45,50.73990338164251,-0.0057135185982123415
2009-10-13,49.88,51.18990338164251,-0.025589096581734472
2009-10-14,50.33,51.23990338164251,-0.017757710721376996
2009-10-15,50.38,51.80990338164251,-0.027599035865972343
2009-10-16,50.95,52.30990338164251,-0.025997053975055695
2009-10-19,51.45,52.409903381642515,-0.01831530530885761
2009-10-20,51.55,51.67990338164251,-0.0025136150252296208
2009-10-21,50.82,50.31990338164251,0.009938346156283195
2009-10-22,49.46,49.92990338164251,-0.009411261585081987
2009-10-23,49.07,49.60990338164251,-0.010882975874576983
2009-10-26,48.75,49.769903381642514,-0.020492372143497084
2009-10-27,48.91,49.81990338164251,-0.018263852795382896
2009-10-28,48.96,49.86990338164251,-0.01824554129730782
2009-10-29,49.01,48.21990338164251,0.01638527999743533
2009-10-30,47.36,49.42990338164251,-0.041875529589063265
2009-11-02,48.57,48.70990338164251,-0.002872175305838054
2009-11-03,47.85,48.23990338164251,-0.00808259043468329
2009-11-04,47.38,49.519903381642514,-0.043212995896833584
2009-11-05,48.66,49.68990338164251,-0.020726612682909762
2009-11-06,48.83,50.729903381642515,-0.037451350288398744
2009-11-09,49.87,50.68990338164251,-0.016174885469192657
2009-11-10,49.83,50.20990338164251,-0.007566303777860162
2009-11-11,49.35,50.81990338164251,-0.028923773636560624
2009-11-12,49.96,51.00990338164251,-0.020582344055573132
2009-11-13,50.15,51.49990338164251,-0.026211765323887914
2009-11-16,50.64,51.46990338164251,-0.01612405167130171
2009-11-17,50.61,51.379903381642514,-0.014984523733409638
2009-11-18,50.52,50.99990338164251,-0.009409888055106563
2009-11-19,50.14,50.589903381642515,-0.00889314569843136
2009-11-20,49.73,50.92990338164251,-0.023559899037134513
2009-11-23,50.07,51.17990338164251,-0.021686312562298027
2009-11-24,50.32,51.16990338164251,-0.016609438859081727
2009-11-25,50.31,50.84990338164251,-0.010617589134641725
2009-11-27,49.99,48.949903381642514,0.021248185318125667
2009-11-30,48.09,50.02990338164251,-0.03877487763356979
2009-12-01,49.17,50.02990338164251,-0.017187788173063656
2009-12-02,49.17,50.339903381642515,-0.023240079997236207
2009-12-03,49.48,50.67990338164251,-0.023676118176601535
2009-12-04,49.82,50.699903381642514,-0.017355129358315735
2009-12-07,49.84,49.89990338164251,-0.0012004708943894604
2009-12-08,49.04,49.91990338164251,-0.017626303779387675
2009-12-09,49.06,49.729903381642515,-0.01347083617881717
2009-12-10,48.87,49.339903381642515,-0.009523800198955157
2009-12-11,48.48,51.11990338164251,-0.051641400061615106
2009-12-14,50.26,50.92990338164251,-0.013153439083176788
2009-12-15,50.07,50.93990338164251,-0.01707705205338106
2009-12-16,50.08,50.14990338164251,-0.00139388866037371
2009-12-17,49.29,49.519903381642514,-0.004642646005802664
2009-12-18,48.66,50.10990338164251,-0.028934467715890255
2009-12-21,49.25,50.45990338164251,-0.023977520775092853
2009-12-22,49.6,49.659903381642515,-0.0012062726176116367
2009-12-23,48.8,49.75990338164251,-0.01929070027086588
2009-12-24,48.9,49.70990338164251,-0.016292596173936746
2009-12-28,48.85,49.70990338164251,-0.01729843196516989
2009-12-29,48.85,49.519903381642514,-0.013527962211066225
2009-12-30,48.66,49.049903381642515,-0.0079491162012858
2009-12-31,48.19,50.17662372517445,-0.03959261460188146
2010-01-04,49.35,49.74662372517445,-0.00797287726229623
2010-01-05,48.92,49.74662372517445,-0.016616679952817237
2010-01-06,48.92,50.35662372517445,-0.028528992194054692
2010-01-07,49.53,50.08662372517445,-0.01111322113122748
2010-01-08,49.26,50.26662372517445,-0.020025688032640154
2010-01-11,49.44,49.99662372517445,-0.011133226280121367
2010-01-12,49.17,50.49662372517445,-0.02627153317010933
2010-01-13,49.67,50.42662372517445,-0.015004449421362365
2010-01-14,49.6,50.44662372517445,-0.016782564672449096
2010-01-15,49.62,50.91662372517445,-0.025465626553972998
2010-01-19,50.09,50.06662372517445,0.00046690335968868624
2010-01-20,49.24,48.55662372517445,0.014073801314798962
2010-01-21,47.73,47.63662372517445,0.0019601782730080952
2010-01-22,46.81,47.87662372517445,-0.022278591140786563
2010-01-25,47.05,47.82662372517445,-0.016238313823638384
2010-01-26,47.0,47.46662372517445,-0.009830564901269212
2010-01-27,46.64,47.03662372517445,-0.008432232030339604
2010-01-28,46.21,46.33662372517445,-0.00273269209093574
2010-01-29,45.51,46.93662372517445,-0.030394681422500347
2010-02-01,46.11,48.42662372517445,-0.047837812074645214
2010-02-02,47.6,47.79662372517445,-0.004113757622400516
2010-02-03,46.97,46.76662372517445,0.0043487482872550665
2010-02-04,45.94,46.48662372517445,-0.01175873146662676
2010-02-05,45.66,46.35662372517445,-0.015027490554626932
2010-02-08,45.53,47.67662372517445,-0.045024658993228606
2010-02-09,46.85,47.63662372517445,-0.01651300330839245
2010-02-10,46.81,49.49662372517445,-0.05427892900517184
2010-02-11,48.67,50.11662372517445,-0.02886514728341094
2010-02-12,49.29,50.24662372517445,-0.01903856725591624
2010-02-16,49.42,50.65662372517445,-0.02441188603258393
2010-02-17,49.83,51.10662372517445,-0.024979613837131764
2010-02-18,50.28,50.80662372517445,-0.010365257255098959
2010-02-19,49.98,50.57662372517445,-0.01179643244706119
2010-02-22,49.75,50.12662372517445,-0.007513446890804687
2010-02-23,49.3,50.65662372517445,-0.02678077663711842
2010-02-24,49.83,50.43662372517445,-0.01202744514541454
2010-02-25,49.61,49.80662372517445,-0.003947742498254581
2010-02-26,48.98,49.75662372517445,-0.015608449027089355
2010-03-01,48.93,50.63662372517445,-0.03370334749087922
2010-03-02,49.81,50.80662372517445,-0.019616019567949006
2010-03-03,49.98,51.48662372517445,-0.02926243004817164
2010-03-04,50.66,52.07662372517445,-0.027202679894350434
2010-03-05,51.25,51.61662372517445,-0.0071028226705893704
2010-03-08,50.79,51.20662372517445,-0.008136129564223382
2010-03-09,50.38,51.12662372517445,-0.014603423241633107
2010-03-10,50.3,51.06662372517445,-0.015012226563091313
2010-03-11,50.24,50.96662372517445,-0.014256854232538418
2010-03-12,50.14,51.74662372517445,-0.031047894713038815
2010-03-15,50.92,52.06662372517445,-0.02202224079722792
2010-03-16,51.24,52.65662372517445,-0.02690304894153661
2010-03-17,51.83,52.64662372517445,-0.015511416827741598
2010-03-18,51.82,53.50662372517445,-0.03152177445987692
2010-03-19,52.68,53.71662372517445,-0.01929800596698028
2010-03-22,52.89,53.26662372517445,-0.007070538713277785
2010-03-23,52.44,52.71662372517445,-0.005247371808493773
2010-03-24,51.89,52.54662372517445,-0.012496021221242937
2010-03-25,51.72,52.94662372517445,-0.023167175522680772
2010-03-26,52.12,53.35662372517445,-0.02317657375668991
2010-03-29,52.53,53.31662372517445,-0.014753817294005267
2010-03-30,52.49,52.98662372517445,-0.009372624452357647
2010-03-31,52.16,52.92625335480408,-0.014477755484925803
2010-04-01,52.47,53.30625335480408,-0.015687715833975657
2010-04-05,52.85,53.10625335480408,-0.004825295301704835
2010-04-06,52.65,52.97625335480408,-0.006158482983291136
2010-04-07,52.52,52.82625335480408,-0.005797370348170405
2010-04-08,52.37,53.206253354804076,-0.015717200555873556
2010-04-09,52.75,53.40625335480408,-0.012287949698404521
2010-04-12,52.95,52.91625335480408,0.0006377368588372789
