date,IQV,dcf,Deviation
2015-07-01,72.97,72.8,0.002335164835164827
2015-07-02,72.8,72.62,0.0024786560176259798
2015-07-06,72.62,72.86,-0.0032939884710402323
2015-07-07,72.86,71.67,0.016603878889353885
2015-07-08,71.67,72.16,-0.006790465631928977
2015-07-09,72.16,74.17,-0.02709990562221931
2015-07-10,74.17,75.24,-0.014221158958001023
2015-07-13,75.24,76.07,-0.010911003023530985
2015-07-14,76.07,75.93,0.0018438035032264377
2015-07-15,75.93,76.72,-0.010297184567257478
2015-07-16,76.72,76.86,-0.0018214936247723523
2015-07-17,76.86,76.41,0.005889281507656108
2015-07-20,76.41,75.29,0.014875813521051828
2015-07-21,75.29,76.23,-0.012331103240194152
2015-07-22,76.23,75.64,0.007800105764145915
2015-07-23,75.64,74.94,0.00934080597811593
2015-07-24,74.94,74.58,0.00482703137570395
2015-07-27,74.58,76.75,-0.02827361563517916
2015-07-28,76.75,79.1,-0.02970922882427296
2015-07-29,79.1,78.75,0.004444444444444473
2015-07-30,78.75,76.72,0.026459854014598605
2015-07-31,76.72,77.11,-0.005057709765270424
2015-08-03,77.11,77.49,-0.004903858562395058
2015-08-04,77.49,77.32,0.002198654940507083
2015-08-05,77.32,76.0,0.017368421052631478
2015-08-06,76.0,75.29,0.009430203214238153
2015-08-07,75.29,76.14,-0.011163645915418852
2015-08-10,76.14,75.38,0.010082249933669463
2015-08-11,75.38,75.04,0.004530916844349475
2015-08-12,75.04,75.0,0.0005333333333334966
2015-08-13,75.0,75.08,-0.0010655301012253426
2015-08-14,75.08,76.17,-0.014310095838256598
2015-08-17,76.17,76.03,0.0018413784032618175
2015-08-18,76.03,75.69,0.0044920068701281846
2015-08-19,75.69,74.04,0.022285251215559132
2015-08-20,74.04,72.94,0.015080888401425963
2015-08-21,72.94,70.24,0.038439635535307604
2015-08-24,70.24,71.01,-0.010843543162934899
2015-08-25,71.01,73.32,-0.03150572831423881
2015-08-26,73.32,74.2,-0.011859838274932755
2015-08-27,74.2,75.24,-0.013822434875066403
2015-08-28,75.24,74.51,0.009797342638571793
2015-08-31,74.51,71.9,0.036300417246175165
2015-09-01,71.9,73.84,-0.026273022751895914
2015-09-02,73.84,74.34,-0.006725854183481261
2015-09-03,74.34,72.78,0.021434460016487966
2015-09-04,72.78,74.35,-0.021116341627437696
2015-09-08,74.35,73.99,0.004865522367887509
2015-09-09,73.99,74.42,-0.0057780166621876905
2015-09-10,74.42,75.89,-0.019370140993543283
2015-09-11,75.89,75.61,0.0037032138606005738
2015-09-14,75.61,76.94,-0.017286197036651907
2015-09-15,76.94,77.44,-0.0064566115702479054
2015-09-16,77.44,78.44,-0.012748597654258065
2015-09-17,78.44,77.57,0.011215676163465416
2015-09-18,77.57,76.65,0.012002609262883102
2015-09-21,76.65,75.57,0.014291385470424967
2015-09-22,75.57,76.01,-0.005788712011577601
2015-09-23,76.01,75.2,0.010771276595744617
2015-09-24,75.2,73.36,0.025081788440567188
2015-09-25,73.36,69.06,0.06226469736461038
2015-09-28,69.06,68.86,0.002904443799012446
2015-09-29,68.86,69.57,-0.010205548368549588
2015-09-30,69.57,69.61,-0.0005746300818848527
2015-10-01,69.61,71.33,-0.02411327632132343
2015-10-02,71.33,70.67,0.009339182114051159
2015-10-05,70.67,66.37,0.06478830797046853
2015-10-06,66.37,67.77,-0.02065810830751058
2015-10-07,67.77,67.98,-0.003089143865843025
2015-10-08,67.98,69.83,-0.026492911356150617
2015-10-09,69.83,70.09,-0.0037095163361393624
2015-10-12,70.09,69.88,0.0030051516886091534
2015-10-13,69.88,69.23,0.00938899321103559
2015-10-14,69.23,70.63,-0.019821605550049415
2015-10-15,70.63,71.57,-0.013133994690512796
2015-10-16,71.57,71.75,-0.0025087108013938098
2015-10-19,71.75,70.18,0.02237104588201766
2015-10-20,70.18,68.79,0.02020642535252226
2015-10-21,68.79,67.69,0.016250553996159045
2015-10-22,67.69,68.27,-0.008495678921927596
2015-10-23,68.27,69.14,-0.012583164593578333
2015-10-26,69.14,68.76,0.005526468877254054
2015-10-27,68.76,66.99,0.026421854008060963
2015-10-28,66.99,64.47,0.039087947882736174
2015-10-29,64.47,63.65,0.012882953652788798
2015-10-30,63.65,66.05,-0.036336109008326956
2015-11-02,66.05,65.27,0.011950360042898733
2015-11-03,65.27,65.82,-0.008356122759039741
2015-11-04,65.82,65.89,-0.0010623766884202412
2015-11-05,65.89,66.09,-0.003026176426085714
2015-11-06,66.09,67.06,-0.014464658514762863
2015-11-09,67.06,67.26,-0.0029735355337496827
2015-11-10,67.26,66.58,0.010213277260438636
2015-11-11,66.58,66.8,-0.003293413173652726
2015-11-12,66.8,66.71,0.0013491230700044543
2015-11-13,66.71,67.19,-0.007143920226224232
2015-11-16,67.19,68.58,-0.02026829979585887
2015-11-17,68.58,69.73,-0.016492184138821253
2015-11-18,69.73,69.07,0.009555523382076325
2015-11-19,69.07,68.73,0.004946893641786465
2015-11-20,68.73,69.24,-0.007365684575389775
2015-11-23,69.24,69.16,0.0011567379988433046
2015-11-24,69.16,68.51,0.009487666034155406
2015-11-25,68.51,69.26,-0.010828761189719871
2015-11-27,69.26,67.99,0.01867921753199009
2015-11-30,67.99,68.94,-0.013780098636495541
2015-12-01,68.94,66.75,0.03280898876404481
2015-12-02,66.75,65.78,0.014746123441775616
2015-12-03,65.78,68.02,-0.032931490738018154
2015-12-04,68.02,67.41,0.009049102507046491
2015-12-07,67.41,67.53,-0.0017769880053309928
2015-12-08,67.53,66.69,0.012595591542960083
2015-12-09,66.69,67.92,-0.01810954063604242
2015-12-10,67.92,67.35,0.008463251670378646
2015-12-11,67.35,68.14,-0.011593777516877068
2015-12-14,68.14,68.93,-0.011460902364717973
2015-12-15,68.93,68.73,0.002909937436345267
2015-12-16,68.73,69.86,-0.01617520755797297
2015-12-17,69.86,69.52,0.004890678941311899
2015-12-18,69.52,69.74,-0.003154574132492094
2015-12-21,69.74,69.29,0.006494443642661052
2015-12-22,69.29,70.04,-0.01070816676185038
2015-12-23,70.04,69.63,0.00588826655177388
2015-12-24,69.63,69.58,0.0007185972980741084
2015-12-28,69.58,70.46,-0.012489355662787305
2015-12-29,70.46,69.59,0.012501796235091067
2015-12-30,69.59,68.66,0.01354500436935635
2015-12-31,68.66,67.04,0.024164677804295875
2016-01-04,67.04,67.11,-0.0010430636268811133
2016-01-05,67.11,66.74,0.005543901708121135
2016-01-06,66.74,65.18,0.0239337220006135
2016-01-07,65.18,65.1,0.0012288786482337333
2016-01-08,65.1,64.57,0.008208146197924648
2016-01-11,64.57,65.14,-0.008750383788762806
2016-01-12,65.14,63.76,0.02164366373902138
2016-01-13,63.76,63.96,-0.0031269543464665928
2016-01-14,63.96,63.34,0.009788443321755658
2016-01-15,63.34,63.36,-0.0003156565656564636
2016-01-19,63.36,63.25,0.0017391304347826875
2016-01-20,63.25,62.47,0.012485993276772911
2016-01-21,62.47,63.61,-0.01792171042288948
2016-01-22,63.61,63.0,0.009682539682539737
2016-01-25,63.0,63.5,-0.007874015748031482
2016-01-26,63.5,61.93,0.025351202971096498
2016-01-27,61.93,60.43,0.024822108224391792
2016-01-28,60.43,60.83,-0.006575702778234382
2016-01-29,60.83,60.53,0.004956220056170357
2016-02-01,60.53,58.28,0.03860672614962257
2016-02-02,58.28,58.55,-0.004611443210930766
2016-02-03,58.55,59.53,-0.016462287922056174
2016-02-04,59.53,57.5,0.035304347826087046
2016-02-05,57.5,55.91,0.02843856197460215
2016-02-08,55.91,56.7,-0.013932980599647427
2016-02-09,56.7,58.35,-0.028277634961439535
2016-02-10,58.35,59.0,-0.011016949152542366
2016-02-11,59.0,60.43,-0.023663743173920282
2016-02-12,60.43,61.79,-0.022010033986081923
2016-02-16,61.79,63.17,-0.021845812885863625
2016-02-17,63.17,62.73,0.007014187788936699
2016-02-18,62.73,63.43,-0.01103578748226397
2016-02-19,63.43,62.5,0.014880000000000004
2016-02-22,62.5,61.65,0.013787510137875048
2016-02-23,61.65,62.1,-0.007246376811594235
2016-02-24,62.1,62.86,-0.012090359529112304
2016-02-25,62.86,63.35,-0.007734806629834279
2016-02-26,63.35,62.71,0.01020570881837024
2016-02-29,62.71,65.36,-0.040544675642594785
2016-03-01,65.36,65.44,-0.0012224938875304847
2016-03-02,65.44,64.67,0.011906602752435269
2016-03-03,64.67,65.44,-0.011766503667481554
2016-03-04,65.44,65.32,0.001837109614207133
2016-03-07,65.32,65.65,-0.0050266565118052275
2016-03-08,65.65,65.51,0.0021370783086551715
2016-03-09,65.51,65.28,0.0035232843137256165
2016-03-10,65.28,67.4,-0.03145400593471814
2016-03-11,67.4,66.83,0.00852910369594495
2016-03-14,66.83,65.4,0.021865443425076236
2016-03-15,65.4,65.03,0.00568968168537598
2016-03-16,65.03,64.65,0.005877803557617911
2016-03-17,64.65,64.88,-0.003545006165227904
2016-03-18,64.88,64.6,0.004334365325077361
2016-03-21,64.6,65.3,-0.01071975497702915
2016-03-22,65.3,64.54,0.011775643012085446
2016-03-23,64.54,64.23,0.004826405106648002
2016-03-24,64.23,63.77,0.007213423239768035
2016-03-28,63.77,65.07,-0.019978484708775057
2016-03-29,65.07,64.7,0.005718701700154316
2016-03-30,64.7,65.1,-0.006144393241167334
2016-03-31,65.1,67.52,-0.03584123222748814
2016-04-01,67.52,68.42,-0.013154048523823514
2016-04-04,68.42,67.69,0.010784458561087451
2016-04-05,67.69,70.19,-0.03561760934606073
2016-04-06,70.19,70.16,0.0004275940706954806
2016-04-07,70.16,70.83,-0.009459268671466958
2016-04-08,70.83,70.35,0.006823027718550145
2016-04-11,70.35,69.4,0.013688760806916278
2016-04-12,69.4,70.0,-0.008571428571428452
2016-04-13,70.0,69.67,0.004736615472943795
2016-04-14,69.67,70.09,-0.0059922956199173205
2016-04-15,70.09,69.83,0.0037233280824862103
2016-04-18,69.83,69.74,0.0012905075996558768
2016-04-19,69.74,69.72,0.0002868617326448053
2016-04-20,69.72,70.03,-0.00442667428245036
2016-04-21,70.03,70.04,-0.00014277555682473686
2016-04-22,70.04,70.0,0.0005714285714286671
2016-04-25,70.0,70.08,-0.0011415525114154557
2016-04-26,70.08,69.82,0.0037238613577772472
2016-04-27,69.82,69.98,-0.002286367533581135
2016-04-28,69.98,69.07,0.013175039814680822
2016-04-29,69.07,69.1,-0.0004341534008682757
2016-05-02,69.1,67.46,0.02431070263860069
2016-05-03,67.46,65.03,0.03736736890665826
2016-05-04,65.03,64.52,0.007904525728456457
2016-05-05,64.52,65.96,-0.02183141297756208
2016-05-06,65.96,67.03,-0.01596300164105635
2016-05-09,67.03,67.65,-0.009164818920916584
2016-05-10,67.65,65.95,0.02577710386656573
2016-05-11,65.95,65.31,0.00979941815954688
2016-05-12,65.31,65.74,-0.006540918770915671
2016-05-13,65.74,65.58,0.0024397682220187455
2016-05-16,65.58,65.58,0.0
2016-05-17,65.58,65.85,-0.004100227790432731
2016-05-18,65.85,64.92,0.014325323475046003
2016-05-19,64.92,66.55,-0.024492862509391422
2016-05-20,66.55,65.97,0.008791875094739998
2016-05-23,65.97,66.92,-0.014196054991034157
2016-05-24,66.92,67.06,-0.0020876826722338038
2016-05-25,67.06,66.74,0.004794725801618327
2016-05-26,66.74,66.7,0.0005997001499249421
2016-05-27,66.7,67.89,-0.017528354691412562
2016-05-31,67.89,67.86,0.0004420866489831532
2016-06-01,67.86,67.83,0.0004422821760283746
2016-06-02,67.83,67.22,0.009074680154715908
2016-06-03,67.22,67.21,0.00014878738283008452
2016-06-06,67.21,67.24,-0.0004461629982153159
2016-06-07,67.24,66.8,0.006586826347305452
2016-06-08,66.8,66.54,0.003907424105800805
2016-06-09,66.54,65.57,0.014793350617660739
2016-06-10,65.57,65.4,0.0025993883792045924
2016-06-13,65.4,65.17,0.0035292312413688354
2016-06-14,65.17,65.1,0.0010752688172044333
2016-06-15,65.1,64.87,0.003545552643748895
2016-06-16,64.87,63.4,0.023186119873817024
2016-06-17,63.4,63.69,-0.004553305071439806
2016-06-20,63.69,63.83,-0.0021933260222466444
2016-06-21,63.83,63.92,-0.0014080100125156703
2016-06-22,63.92,65.02,-0.01691787142417711
2016-06-23,65.02,63.32,0.026847757422615137
2016-06-24,63.32,61.32,0.032615786040443684
2016-06-27,61.32,62.4,-0.017307692307692246
2016-06-28,62.4,63.49,-0.01716805796188381
2016-06-29,63.49,65.32,-0.028015921616656336
2016-06-30,65.32,66.86,-0.023033203709243333
2016-07-01,66.86,67.23,-0.00550349546333484
2016-07-05,67.23,68.31,-0.015810276679841917
2016-07-06,68.31,68.99,-0.009856500942165392
2016-07-07,68.99,71.41,-0.03388881109088371
2016-07-08,71.41,70.82,0.008330979949166872
2016-07-11,70.82,71.06,-0.0033774275260344266
2016-07-12,71.06,71.06,0.0
2016-07-13,71.06,72.82,-0.02416918429003012
2016-07-14,72.82,71.67,0.01604576531324109
2016-07-15,71.67,72.37,-0.009672516236009399
2016-07-18,72.37,72.14,0.0031882450790130523
2016-07-19,72.14,73.22,-0.014750068287353146
2016-07-20,73.22,72.89,0.004527370009603571
2016-07-21,72.89,74.03,-0.01539916250168849
2016-07-22,74.03,74.08,-0.0006749460043196098
2016-07-25,74.08,75.45,-0.01815772034459917
2016-07-26,75.45,75.0,0.006000000000000005
2016-07-27,75.0,77.92,-0.03747433264887068
2016-07-28,77.92,77.64,0.003606388459556964
2016-07-29,77.64,78.61,-0.012339397023279464
2016-08-01,78.61,77.56,0.013537906137184086
2016-08-02,77.56,77.04,0.00674974039460019
2016-08-03,77.04,77.38,-0.004393900232618098
2016-08-04,77.38,77.78,-0.005142710208279833
2016-08-05,77.78,76.56,0.015935214211076243
2016-08-08,76.56,76.48,0.0010460251046024993
2016-08-09,76.48,76.81,-0.004296315583908306
2016-08-10,76.81,76.75,0.0007817589576546435
2016-08-11,76.75,76.4,0.0045811518324605505
2016-08-12,76.4,76.51,-0.0014377205594039433
2016-08-15,76.51,76.11,0.005255551175929574
2016-08-16,76.11,75.3,0.010756972111553909
2016-08-17,75.3,75.26,0.0005314908317830547
2016-08-18,75.26,75.05,0.002798134576948774
2016-08-19,75.05,76.59,-0.020107063585324547
2016-08-22,76.59,76.01,0.007630574924351929
2016-08-23,76.01,75.41,0.007956504442381718
2016-08-24,75.41,75.68,-0.00356765327695574
2016-08-25,75.68,75.69,-0.00013211784912126046
2016-08-26,75.69,77.42,-0.022345647119607404
2016-08-29,77.42,77.14,0.003629764065335772
2016-08-30,77.14,77.3,-0.002069857697283295
2016-08-31,77.3,77.42,-0.0015499870834410068
2016-09-01,77.42,76.96,0.00597713097713104
2016-09-02,76.96,76.54,0.005487326887901656
2016-09-06,76.54,77.69,-0.014802419873857553
2016-09-07,77.69,77.85,-0.002055234425176633
2016-09-08,77.85,77.07,0.010120669521214598
2016-09-09,77.07,77.74,-0.00861847182917419
2016-09-12,77.74,77.53,0.002708628917838185
2016-09-13,77.53,77.9,-0.0047496790757382
2016-09-14,77.9,77.85,0.0006422607578677741
2016-09-15,77.85,77.31,0.006984866123399103
2016-09-16,77.31,77.38,-0.0009046265184801117
2016-09-19,77.38,77.47,-0.0011617400283980839
2016-09-20,77.47,78.0,-0.006794871794871815
2016-09-21,78.0,78.13,-0.0016638935108151953
2016-09-22,78.13,79.41,-0.01611887671577883
2016-09-23,79.41,78.98,0.0054444163079259145
2016-09-26,78.98,79.7,-0.009033877038895799
2016-09-27,79.7,79.57,0.0016337815759710494
2016-09-28,79.57,79.06,0.006450796863141761
2016-09-29,79.06,81.06,-0.024673081667900276
2016-09-30,81.06,80.2,0.0107231920199502
2016-10-03,80.2,78.79,0.017895672039598853
2016-10-04,78.79,80.54,-0.021728333747206396
2016-10-05,80.54,79.27,0.016021193389681
2016-10-06,79.27,79.46,-0.0023911401963251366
2016-10-07,79.46,79.81,-0.004385415361483624
2016-10-10,79.81,77.23,0.03340670723811989
2016-10-11,77.23,75.89,0.017657135327447726
2016-10-12,75.89,75.7,0.002509907529722577
2016-10-13,75.7,75.34,0.00477833820015916
2016-10-14,75.34,75.28,0.0007970244420829609
2016-10-17,75.28,76.33,-0.013756059216559646
2016-10-18,76.33,75.21,0.014891636750432147
2016-10-19,75.21,74.42,0.010615425960763147
2016-10-20,74.42,74.02,0.005403944879762257
2016-10-21,74.02,74.54,-0.0069761202039174686
2016-10-24,74.54,74.43,0.00147789869676207
2016-10-25,74.43,73.12,0.017915754923413685
2016-10-26,73.12,72.1,0.014147018030513214
2016-10-27,72.1,71.77,0.004598021457433488
2016-10-28,71.77,71.74,0.00041817674937272287
2016-10-31,71.74,71.66,0.0011163829193412411
2016-11-01,71.66,72.36,-0.009673852957435058
2016-11-02,72.36,72.21,0.002077274615704283
2016-11-03,72.21,72.59,-0.005234880837581057
2016-11-04,72.59,74.59,-0.026813245743397274
2016-11-07,74.59,75.94,-0.017777192520410767
2016-11-08,75.94,77.68,-0.022399588053553132
2016-11-09,77.68,78.34,-0.008424814909369416
2016-11-10,78.34,77.13,0.015687799818488335
2016-11-11,77.13,76.89,0.0031213421771361105
2016-11-14,76.89,77.94,-0.013471901462663527
2016-11-15,77.94,77.31,0.008149010477299212
2016-11-16,77.31,79.48,-0.02730246602918973
2016-11-17,79.48,79.88,-0.005007511266900244
2016-11-18,79.88,80.02,-0.0017495626093476657
2016-11-21,80.02,80.2,-0.002244389027431515
2016-11-22,80.2,79.87,0.004131714035307432
2016-11-23,79.87,80.57,-0.008688097306689735
2016-11-25,80.57,79.82,0.009396141317965512
2016-11-28,79.82,80.93,-0.013715556653898564
2016-11-29,80.93,76.83,0.05336457113106863
2016-11-30,76.83,73.0,0.052465753424657535
2016-12-01,73.0,74.03,-0.013913278400648377
2016-12-02,74.03,75.7,-0.022060766182298575
2016-12-05,75.7,77.58,-0.02423304975509144
2016-12-06,77.58,76.93,0.008449239568438793
2016-12-07,76.93,77.54,-0.007866907402630852
2016-12-08,77.54,78.34,-0.010211896859841696
2016-12-09,78.34,79.41,-0.013474373504596349
2016-12-12,79.41,79.32,0.0011346444780635512
2016-12-13,79.32,79.39,-0.0008817231389344204
2016-12-14,79.39,80.54,-0.014278619319592845
2016-12-15,80.54,77.88,0.03415511042629693
2016-12-16,77.88,76.68,0.01564945226917036
2016-12-19,76.68,76.89,-0.002731174404994041
2016-12-20,76.89,75.44,0.019220572640509026
2016-12-21,75.44,74.95,0.006537691794529676
2016-12-22,74.95,76.22,-0.01666229336132241
2016-12-23,76.22,75.85,0.004878048780487809
2016-12-27,75.85,75.96,-0.0014481305950500012
2016-12-28,75.96,75.88,0.0010542962572481773
2016-12-29,75.88,76.05,-0.002235371466140723
2016-12-30,76.05,84.81157894736842,-0.10330640056596041
2017-01-03,76.93,85.16157894736843,-0.09665836459485677
2017-01-04,77.28,84.88157894736842,-0.0895551077352349
2017-01-05,77.0,85.70157894736842,-0.1015334729446733
2017-01-06,77.82,85.87157894736842,-0.09376302434479888
2017-01-09,77.99,85.76157894736842,-0.09061842194087655
2017-01-10,77.88,84.86157894736841,-0.08227019852763318
2017-01-11,76.98,85.07157894736842,-0.09511494963993161
2017-01-12,77.19,85.04157894736842,-0.09232635429108982
2017-01-13,77.16,84.67157894736842,-0.08871428926626723
2017-01-17,76.79,83.47157894736841,-0.0800461550102145
2017-01-18,75.59,83.95157894736842,-0.09960002006168966
2017-01-19,76.07,83.98157894736842,-0.09420612289662522
2017-01-20,76.1,83.73157894736842,-0.09114337796215988
2017-01-23,75.85,83.23157894736842,-0.08868723915517895
2017-01-24,75.35,83.41157894736843,-0.0966481997955605
2017-01-25,75.53,83.42157894736842,-0.09459877224749369
2017-01-26,75.54,84.24157894736842,-0.10329316064701133
2017-01-27,76.36,83.23157894736842,-0.08255975717718478
2017-01-30,75.35,86.37157894736842,-0.1276065469879225
2017-01-31,78.49,86.44157894736843,-0.09198789568860022
2017-02-01,78.56,86.09157894736842,-0.08748334087324383
2017-02-02,78.21,85.50157894736842,-0.0852800502299127
2017-02-03,77.62,85.63157894736842,-0.09355869698832209
2017-02-06,77.75,85.87157894736842,-0.09457819510162047
2017-02-07,77.99,86.01157894736842,-0.09326161716292791
2017-02-08,78.13,86.73157894736842,-0.09917470720310706
2017-02-09,78.85,87.44157894736843,-0.09825507556925239
2017-02-10,79.56,87.88157894736842,-0.0946908219793382
2017-02-13,80.0,90.18157894736842,-0.1129008725086813
2017-02-14,82.3,85.73157894736842,-0.04002701209405124
2017-02-15,77.85,84.75157894736842,-0.08143304270064833
2017-02-16,76.87,84.63157894736842,-0.09171019900497512
2017-02-17,76.75,84.13157894736842,-0.08773850484829526
2017-02-21,76.25,85.23157894736842,-0.10537853525997276
2017-02-22,77.35,86.00157894736842,-0.10059790823913883
2017-02-23,78.12,85.52157894736843,-0.08654633179683802
2017-02-24,77.64,87.35157894736842,-0.11117805842090045
2017-02-27,79.47,85.27157894736843,-0.06803649022318792
2017-02-28,77.39,84.98157894736842,-0.08933205338618277
2017-03-01,77.1,84.66157894736843,-0.08931535463175377
2017-03-02,76.78,85.73157894736842,-0.10441402173245751
2017-03-03,77.85,85.78157894736842,-0.09246249654876215
2017-03-06,77.9,85.36157894736841,-0.08741144481370255
2017-03-07,77.48,87.01157894736842,-0.10954379937334413
2017-03-08,79.13,87.68157894736842,-0.09752993787328557
2017-03-09,79.8,88.58157894736843,-0.09913549805412802
2017-03-10,80.7,88.42157894736842,-0.08732686114963595
2017-03-13,80.54,87.51157894736842,-0.07966464588144717
2017-03-14,79.63,88.72157894736841,-0.1024731418808692
2017-03-15,80.84,88.29157894736842,-0.08439739141838642
2017-03-16,80.41,89.39157894736842,-0.10047455311933307
2017-03-17,81.51,87.88157894736842,-0.0725018715376553
2017-03-20,80.0,85.80157894736843,-0.06761622593131034
2017-03-21,77.92,85.41157894736843,-0.08771151452410009
2017-03-22,77.53,85.35157894736842,-0.09163953431009819
2017-03-23,77.47,85.87157894736842,-0.09783887812890735
2017-03-24,77.99,86.58157894736843,-0.0992310264125712
2017-03-27,78.7,86.58157894736843,-0.09103066776085833
2017-03-28,78.7,88.03157894736842,-0.10600263063493953
2017-03-29,80.15,87.81157894736842,-0.08725021277615941
2017-03-30,79.93,88.41157894736843,-0.0959328975723589
2017-03-31,80.53,80.02,0.006373406648338076
2017-04-03,80.02,78.85,0.014838300570703788
2017-04-04,78.85,78.23,0.007925348331841775
2017-04-05,78.23,79.33,-0.013866128828942337
2017-04-06,79.33,79.19,0.0017678999873722567
2017-04-07,79.19,78.85,0.004311984781230294
2017-04-10,78.85,78.76,0.0011427120365665733
2017-04-11,78.76,78.67,0.0011440193212153282
2017-04-12,78.67,78.95,-0.0035465484483850895
2017-04-13,78.95,79.48,-0.006668344237544033
2017-04-17,79.48,79.99,-0.006375796974621761
2017-04-18,79.99,81.3,-0.01611316113161132
2017-04-19,81.3,82.88,-0.019063706563706595
2017-04-20,82.88,82.25,0.007659574468084962
2017-04-21,82.25,82.75,-0.0060422960725075026
2017-04-24,82.75,82.65,0.001209921355111776
2017-04-25,82.65,83.02,-0.004456757407853451
2017-04-26,83.02,83.68,-0.007887189292543173
2017-04-27,83.68,84.28,-0.00711912672045556
2017-04-28,84.28,84.59,-0.0036647357843716533
2017-05-01,84.59,85.34,-0.008788375908132195
2017-05-02,85.34,82.64,0.03267182962245885
2017-05-03,82.64,82.2,0.005352798053527952
2017-05-04,82.2,83.3,-0.013205282112845107
2017-05-05,83.3,83.64,-0.004065040650406582
2017-05-08,83.64,84.27,-0.007475970096119555
2017-05-09,84.27,83.8,0.005608591885441605
2017-05-10,83.8,83.46,0.004073807812125629
2017-05-11,83.46,82.89,0.006876583423814697
2017-05-12,82.89,83.62,-0.008729968906960095
2017-05-15,83.62,83.19,0.005168890491645817
2017-05-16,83.19,82.22,0.01179761615178787
2017-05-17,82.22,83.09,-0.010470574076302808
2017-05-18,83.09,83.05,0.00048163756773034194
2017-05-19,83.05,83.54,-0.005865453674886445
2017-05-22,83.54,83.8,-0.0031026252983292757
2017-05-23,83.8,84.22,-0.004986938969365973
2017-05-24,84.22,84.7,-0.005667060212514841
2017-05-25,84.7,86.02,-0.01534526854219942
2017-05-26,86.02,85.5,0.006081871345029244
2017-05-30,85.5,86.44,-0.010874595094863437
2017-05-31,86.44,87.13,-0.007919201193618663
2017-06-01,87.13,87.93,-0.009098146252701111
2017-06-02,87.93,87.29,0.007331882231641718
2017-06-05,87.29,87.09,0.0022964749110117033
2017-06-06,87.09,87.57,-0.005481329222336351
2017-06-07,87.57,87.8,-0.002619589977221004
2017-06-08,87.8,86.15,0.019152640742890137
2017-06-09,86.15,85.59,0.006542820422946738
2017-06-12,85.59,86.73,-0.013144240747146374
2017-06-13,86.73,86.35,0.00440069484655492
2017-06-14,86.35,86.63,-0.003232136673207875
2017-06-15,86.63,87.13,-0.005738551589578811
2017-06-16,87.13,87.87,-0.008421531808353366
2017-06-19,87.87,88.39,-0.005883018441000032
2017-06-20,88.39,89.78,-0.015482290042325708
2017-06-21,89.78,90.88,-0.012103873239436513
2017-06-22,90.88,91.08,-0.002195871761089152
2017-06-23,91.08,90.18,0.0099800399201595
2017-06-26,90.18,89.47,0.007935620878506855
2017-06-27,89.47,90.59,-0.012363395518269149
2017-06-28,90.59,89.42,0.013084321180943936
2017-06-29,89.42,89.5,-0.0008938547486033732
2017-06-30,89.5,88.23,0.01439419698515243
2017-07-03,88.23,89.16,-0.010430686406460166
2017-07-05,89.16,87.86,0.014796266788071888
2017-07-06,87.86,88.85,-0.011142374788970066
2017-07-07,88.85,88.27,0.0065707488387900526
2017-07-10,88.27,88.12,0.0017022242396731446
2017-07-11,88.12,88.91,-0.008885389719941461
2017-07-12,88.91,89.22,-0.0034745572741538
2017-07-13,89.22,89.38,-0.001790109644215665
2017-07-14,89.38,90.08,-0.007770870337477809
2017-07-17,90.08,90.07,0.00011102475852120541
2017-07-18,90.07,90.96,-0.009784520668425722
2017-07-19,90.96,90.3,0.0073089700996678
2017-07-20,90.3,91.15,-0.009325287986834963
2017-07-21,91.15,91.72,-0.006214566070649741
2017-07-24,91.72,90.52,0.013256738842244875
2017-07-25,90.52,91.7,-0.012868047982551922
2017-07-26,91.7,91.59,0.0012010044764712013
2017-07-27,91.59,90.65,0.010369553226696082
2017-07-28,90.65,90.55,0.001104362230811784
2017-07-31,90.55,91.29,-0.008106035710373605
2017-08-01,91.29,91.62,-0.003601833660772713
2017-08-02,91.62,91.1,0.0057080131723381555
2017-08-03,91.1,90.42,0.007520460075204571
2017-08-04,90.42,91.19,-0.008443908323281013
2017-08-07,91.19,90.67,0.005735083268997521
2017-08-08,90.67,90.1,0.0063263041065484416
2017-08-09,90.1,87.57,0.02889117277606479
2017-08-10,87.57,88.91,-0.015071420537622338
2017-08-11,88.91,89.99,-0.0120013334814979
2017-08-14,89.99,91.53,-0.016825084671692414
2017-08-15,91.53,92.59,-0.01144832055297551
2017-08-16,92.59,91.7,0.009705561613958524
2017-08-17,91.7,91.55,0.0016384489350083076
2017-08-18,91.55,93.08,-0.016437473141383774
2017-08-21,93.08,94.73,-0.017417924627889825
2017-08-22,94.73,94.11,0.006588035277866444
2017-08-23,94.11,95.11,-0.01051414152034491
2017-08-24,95.11,98.82,-0.03754300748836259
2017-08-25,98.82,95.55,0.03422291993720572
2017-08-28,95.55,96.0,-0.004687500000000067
2017-08-29,96.0,95.79,0.0021922956467270716
2017-08-30,95.79,96.03,-0.002499218994064356
2017-08-31,96.03,95.68,0.0036580267558528057
2017-09-01,95.68,96.95,-0.013099535843218102
2017-09-05,96.95,96.25,0.0072727272727273196
2017-09-06,96.25,96.74,-0.005065123010130179
2017-09-07,96.74,97.0,-0.0026804123711340333
2017-09-08,97.0,96.94,0.0006189395502371742
2017-09-11,96.94,97.52,-0.005947497949138625
2017-09-12,97.52,96.57,0.009837423630527198
