date,TMUS,dcf,Deviation
2007-04-19,54.8,57.28125655713613,-0.04331707623524572
2007-04-20,57.1,57.68125655713614,-0.010077043945122321
2007-04-23,57.5,58.581256557136136,-0.018457380750813268
2007-04-24,58.4,57.401256557136136,0.017399330655239797
2007-04-25,57.22,56.581256557136136,0.011288958247487102
2007-04-26,56.4,56.981256557136135,-0.010200837823807873
2007-04-27,56.8,56.28125655713613,0.009216984029793984
2007-04-30,56.1,55.981256557136135,0.0021211285735016627
2007-05-01,55.8,56.50125655713614,-0.01241134445261416
2007-05-02,56.32,57.481256557136135,-0.020202351630602355
2007-05-03,57.3,57.78125655713613,-0.008328938929534235
2007-05-04,57.6,58.32125655713614,-0.012366958459297583
2007-05-07,58.14,58.78125655713613,-0.010909201243645139
2007-05-08,58.6,61.88125655713613,-0.05302504731956248
2007-05-09,61.7,61.00125655713614,0.011454574582564492
2007-05-10,60.82,62.00125655713614,-0.019052138984434475
2007-05-11,61.82,64.02125655713614,-0.034383213881027386
2007-05-14,63.84,68.60125655713614,-0.069404800962656
2007-05-15,68.42,68.90125655713614,-0.006984728308068733
2007-05-16,68.72,72.98125655713613,-0.0583883692630045
2007-05-17,72.8,73.34125655713613,-0.007379973872065793
2007-05-18,73.16,69.26125655713614,0.0562903943223676
2007-05-21,69.08,67.60125655713614,0.0218744963951083
2007-05-22,67.42,67.34125655713613,0.001169319476494346
2007-05-23,67.16,68.04125655713612,-0.012951797214328487
2007-05-24,67.86,70.20125655713612,-0.03335063604211408
2007-05-25,70.02,67.98125655713613,0.029989787569612902
2007-05-29,67.8,71.82125655713614,-0.055989782828947066
2007-05-30,71.64,71.50125655713613,0.0019404336307433656
2007-05-31,71.32,73.36125655713614,-0.02782472183456064
2007-06-01,73.18,73.54125655713612,-0.004912297859031689
2007-06-04,73.36,70.70125655713612,0.037605320928281616
2007-06-05,70.52,67.96125655713614,0.03765003139270506
2007-06-06,67.78,65.24125655713614,0.038913159813844356
2007-06-07,65.06,65.28125655713613,-0.0033892815304876756
2007-06-08,65.1,67.72125655713614,-0.03870655522944422
2007-06-11,67.54,66.42125655713613,0.01684315384641244
2007-06-12,66.24,67.76125655713614,-0.022450241250373204
2007-06-13,67.58,66.04125655713612,0.023299729942791503
2007-06-14,65.86,71.38125655713614,-0.07734882829803824
2007-06-15,71.2,71.42125655713613,-0.0030979090511957796
2007-06-18,71.24,68.16125655713614,0.04516852532322524
2007-06-19,67.98,65.46125655713614,0.03847685753886254
2007-06-20,65.28,67.42125655713613,-0.03175936887680997
2007-06-21,67.24,67.84125655713613,-0.008862697827976662
2007-06-22,67.66,70.18125655713614,-0.03592492754933119
2007-06-25,70.0,69.70125655713612,0.004286055339891792
2007-06-26,69.52,69.88125655713614,-0.005169577293458905
2007-06-27,69.7,67.48125655713613,0.032879403201172774
2007-06-28,67.3,66.26125655713614,0.015676482711555195
2007-06-29,66.08,66.30303715321746,-0.003363905528219635
2007-07-02,66.06,68.92303715321748,-0.04153962552249224
2007-07-03,68.68,68.62303715321747,0.0008300834405705615
2007-07-05,68.38,70.58303715321748,-0.031211991465247668
2007-07-06,70.34,70.60303715321747,-0.0037255784428458227
2007-07-09,70.36,71.46303715321747,-0.015435072411665751
2007-07-10,71.22,72.58303715321748,-0.018779004112768227
2007-07-11,72.34,74.56303715321746,-0.029814198000671643
2007-07-12,74.32,74.66303715321747,-0.004594470922921645
2007-07-13,74.42,76.96303715321746,-0.033042318069579246
2007-07-16,76.72,80.90303715321745,-0.0517043278028666
2007-07-17,80.66,78.88303715321746,0.022526552106900688
2007-07-18,78.64,79.34303715321745,-0.008860729037380222
2007-07-19,79.1,78.98303715321747,0.001480860334044154
2007-07-20,78.74,78.26303715321745,0.00609435646930967
2007-07-23,78.02,75.74303715321746,0.030061678701589045
2007-07-24,75.5,71.52303715321746,0.0556039425208279
2007-07-25,71.28,71.14303715321748,0.001925175706057436
2007-07-26,70.9,70.64303715321748,0.003637483000981323
2007-07-27,70.4,74.82303715321746,-0.059113306830358425
2007-07-30,74.58,73.48303715321747,0.014928109796214395
2007-07-31,73.24,73.94303715321746,-0.009507820888675411
2007-08-01,73.7,78.28303715321746,-0.058544447429235924
2007-08-02,78.04,62.563037153217465,0.2473818975392661
2007-08-03,62.32,61.423037153217464,0.014603036390810509
2007-08-06,61.18,64.24303715321746,-0.04767889702836148
2007-08-07,64.0,63.76303715321746,0.0037163042628149956
2007-08-08,63.52,56.22303715321746,0.12978599549677572
2007-08-09,55.98,55.243037153217465,0.013340375271883698
2007-08-10,55.0,57.90303715321746,-0.05013618103547357
2007-08-13,57.66,55.72303715321746,0.03476053972895654
2007-08-14,55.48,51.82303715321746,0.0705663551900777
2007-08-15,51.58,48.54303715321746,0.0625622751455972
2007-08-16,48.3,52.60303715321746,-0.08180206668835399
2007-08-17,52.36,51.64303715321746,0.013883049609483944
2007-08-20,51.4,51.423037153217464,-0.0004479928548137835
2007-08-21,51.18,51.32303715321746,-0.002786997051449802
2007-08-22,51.08,51.30303715321747,-0.004347445406621131
2007-08-23,51.06,56.94303715321747,-0.10331442521037104
2007-08-24,56.7,61.583037153217475,-0.07929191834219806
2007-08-27,61.34,60.10303715321746,0.020580704493006197
2007-08-28,59.86,56.843037153217466,0.05307532809428306
2007-08-29,56.6,54.10303715321746,0.04615199031638939
2007-08-30,53.86,54.82303715321746,-0.01756628605828603
2007-08-31,54.58,57.54303715321746,-0.051492540189144176
2007-09-04,57.3,58.023037153217466,-0.012461208318140793
2007-09-05,57.78,56.423037153217464,0.024049801557078254
2007-09-06,56.18,54.68303715321746,0.027375268908129025
2007-09-07,54.44,53.743037153217465,0.012968430585631907
2007-09-10,53.5,53.54303715321746,-0.0008037861784774281
2007-09-11,53.3,52.283037153217464,0.01945110502670855
2007-09-12,52.04,49.82303715321746,0.04449674233958989
2007-09-13,49.58,50.44303715321747,-0.017109143341152322
2007-09-14,50.2,50.62303715321746,-0.008356613451245054
2007-09-17,50.38,51.163037153217466,-0.015304743361355011
2007-09-18,50.92,51.54303715321746,-0.012087707431081562
2007-09-19,51.3,53.12303715321746,-0.0343172614163505
2007-09-20,52.88,53.243037153217465,-0.006818490691519963
2007-09-21,53.0,53.663037153217466,-0.012355565178399752
2007-09-24,53.42,54.60303715321746,-0.021666141938182393
