date,ZION,dcf,Deviation
2008-08-01,30.59,1657254.8408982034,-0.9999815417645825
2008-08-04,30.29,1657258.1208982035,-0.9999817228230062
2008-08-05,33.57,1657258.9108982035,-0.9999797436599802
2008-08-06,34.36,1657256.6708982033,-0.9999792669412026
2008-08-07,32.12,1657256.5508982036,-0.9999806185711062
2008-08-08,32.0,16447.00539730135,-0.9980543570560723
2008-08-11,32.8,16442.30539730135,-0.99800514592039
2008-08-12,28.1,16441.09539730135,-0.9982908681373741
2008-08-13,26.89,16442.04539730135,-0.9983645587060346
2008-08-14,27.84,16442.18539730135,-0.9983067944237772
2008-08-15,27.98,16440.115397301346,-0.9982980654743705
2008-08-18,25.91,16439.45539730135,-0.9984239137262264
2008-08-19,25.25,16440.115397301346,-0.9984641227029255
2008-08-20,25.91,16439.59539730135,-0.998423927148216
2008-08-21,25.39,16439.70539730135,-0.9984555684310397
2008-08-22,25.5,16439.07539730135,-0.9984488178693927
2008-08-25,24.87,16439.04539730135,-0.998487138431768
2008-08-26,24.84,16439.55539730135,-0.998489010231744
2008-08-27,25.35,16440.335397301347,-0.9984580606546408
2008-08-28,26.13,16441.04539730135,-0.9984106850039908
2008-08-29,26.84,16443.65539730135,-0.9983677595187014
2008-09-02,29.45,16444.895397301352,-0.9982091707311904
2008-09-03,30.69,16444.73539730135,-0.9981337492359387
2008-09-04,30.53,16447.17539730135,-0.9981437542153889
2008-09-05,32.97,16450.865397301346,-0.9979958501146445
2008-09-08,36.66,16447.75539730135,-0.9977711244413316
2008-09-09,33.55,16446.785397301348,-0.9979600876895065
2008-09-10,32.58,16447.82539730135,-0.9980191910351052
2008-09-11,33.62,16451.68539730135,-0.9979564403774999
2008-09-12,37.48,16451.05539730135,-0.9977217267163206
2008-09-15,36.85,16454.38539730135,-0.9977604754531857
2008-09-16,40.18,16450.19539730135,-0.9975574758214366
2008-09-17,35.99,16459.42539730135,-0.9978134109100856
2008-09-18,45.22,16467.035397301348,-0.9972539076458529
2008-09-19,52.83,16461.43539730135,-0.9967906808413158
2008-09-22,47.23,16454.74539730135,-0.9971297033858849
2008-09-23,40.54,16453.98539730135,-0.9975361592330908
2008-09-24,39.78,16455.71539730135,-0.9975826028197763
2008-09-25,41.51,16458.18539730135,-0.9974778507473365
2008-09-26,43.98,16448.45539730135,-0.9973261927069933
2008-09-29,34.25,16452.90539730135,-0.9979183008001968
2008-09-30,38.7,13434468.209390402,-0.9999971193500631
2008-10-01,44.5,13434467.249390401,-0.9999966876245129
2008-10-02,43.54,13434467.2593904,-0.9999967590825033
2008-10-03,43.55,13434464.159390403,-0.9999967583374012
2008-10-06,40.45,13434458.3693904,-0.9999969890859097
2008-10-07,34.66,13434457.269390402,-0.9999974200669737
2008-10-08,33.56,13434453.089390403,-0.9999975019452019
2008-10-09,29.38,13434457.079390401,-0.9999978130861689
2008-10-10,33.37,13434455.6993904,-0.9999975160884261
2008-10-13,31.99,13434463.479390403,-0.9999976188107512
2008-10-14,39.77,13434461.299390404,-0.9999970397026636
2008-10-15,37.59,13434463.909390403,-0.9999972019724602
2008-10-16,40.2,13434460.019390402,-0.9999970076951405
2008-10-17,36.31,13434458.229390403,-0.9999972972486586
2008-10-20,34.52,13434456.269390402,-0.9999974304877467
2008-10-21,32.56,13434456.5093904,-0.9999975763813015
2008-10-22,32.8,13434455.139390402,-0.9999975585165413
2008-10-23,31.43,13434455.9493904,-0.999997660493278
2008-10-24,32.24,13434458.269390402,-0.9999976002009643
2008-10-27,34.56,13434460.8693904,-0.999997427511209
2008-10-28,37.16,13434460.209390402,-0.9999972339789303
2008-10-29,36.5,13434459.779390402,-0.9999972831062358
2008-10-30,36.07,13434461.819390401,-0.9999973151138851
2008-10-31,38.11,13434464.719390403,-0.9999971632662115
2008-11-03,41.01,13434466.729390403,-0.9999969474039554
2008-11-04,43.02,13434463.079390401,-0.9999967977879171
2008-11-05,39.37,13434461.109390404,-0.9999970694767971
2008-11-06,37.4,13434462.659390403,-0.9999972161149315
2008-11-07,38.95,13434461.659390403,-0.9999971007397999
2008-11-10,37.95,13434460.8693904,-0.9999971751750689
2008-11-11,37.16,13434455.849390402,-0.9999972339780325
2008-11-12,32.14,13434458.459390402,-0.9999976076445435
2008-11-13,34.75,13434456.399390401,-0.9999974133676148
2008-11-14,32.69,13434453.739390405,-0.9999975667041895
2008-11-17,30.03,13434453.159390403,-0.9999977647024674
2008-11-18,29.45,13434451.279390402,-0.9999978078747402
2008-11-19,27.57,13434450.019390402,-0.9999979478132741
2008-11-20,26.31,13434449.609390404,-0.9999980416019438
2008-11-21,25.9,13434453.5593904,-0.9999980721210665
2008-11-24,29.85,13434454.529390402,-0.9999977781010807
2008-11-25,30.82,13434454.849390402,-0.9999977058987249
2008-11-26,31.14,13434455.599390402,-0.999997682079503
2008-11-28,31.89,13434449.6193904,-0.9999976262518449
2008-12-01,25.91,13434449.569390401,-0.9999980713761389
2008-12-02,25.86,13434450.849390402,-0.9999980750980975
2008-12-03,27.14,13434452.039390404,-0.9999979798208427
2008-12-04,28.33,13434453.729390403,-0.9999978912428766
2008-12-05,30.02,13434452.8093904,-0.9999977654467639
2008-12-08,29.1,13434451.529390402,-0.999997833927203
2008-12-09,27.82,13434452.039390404,-0.9999979292047105
2008-12-10,28.33,13434450.649390401,-0.9999978912423932
2008-12-11,26.94,13434449.419390403,-0.9999979947075494
2008-12-12,25.71,13434448.049390404,-0.9999980862630228
2008-12-15,24.34,13434450.7593904,-0.9999981882400378
2008-12-16,27.05,13434450.099390402,-0.9999979865197459
2008-12-17,26.39,13434449.679390399,-0.999998035647114
2008-12-18,25.97,13434448.649390401,-0.9999980669098764
2008-12-19,24.94,13434446.269390402,-0.99999814357812
2008-12-22,22.56,13434445.5093904,-0.9999983207345636
2008-12-23,21.8,13434445.8093904,-0.9999983773055987
2008-12-24,22.1,13434446.019390402,-0.9999983549749675
2008-12-26,22.31,13434445.429390399,-0.999998339343435
2008-12-29,21.72,13434446.599390402,-0.9999983832605356
2008-12-30,22.89,13434448.219390403,-0.9999982961711843
2008-12-31,24.51,25.00143451143451,-0.019656252572617383
2009-01-02,25.0,24.331434511434512,0.027477438218913797
2009-01-05,24.33,25.151434511434513,-0.03265954914265701
2009-01-06,25.15,22.581434511434512,0.11374678111192837
2009-01-07,22.58,22.20143451143451,0.017051397663989443
2009-01-08,22.2,21.78143451143451,0.019216617176694983
2009-01-09,21.78,20.82143451143451,0.04603743743204025
2009-01-12,20.82,21.91143451143451,-0.049811184697421074
2009-01-13,21.91,20.991434511434512,0.043759062205354526
2009-01-14,20.99,18.241434511434512,0.15067704718302544
2009-01-15,18.24,16.491434511434512,0.10602870765142347
2009-01-16,16.49,13.331434511434512,0.23692615268494555
2009-01-20,13.33,15.061434511434511,-0.11495814094733281
2009-01-21,15.06,13.871434511434511,0.08568439605764855
2009-01-22,13.87,13.561434511434511,0.022753159948183832
2009-01-23,13.56,12.191434511434512,0.11225631301073657
2009-01-26,12.19,14.081434511434512,-0.13432115242936482
2009-01-27,14.08,17.96143451143451,-0.21609824699488966
2009-01-28,17.96,16.43143451143451,0.09302690446788286
2009-01-29,16.43,14.921434511434512,0.10110056693339042
2009-01-30,14.92,14.461434511434511,0.031709543628116954
2009-02-02,14.46,13.111434511434512,0.1028541527923128
2009-02-03,13.11,12.841434511434512,0.020913978755749296
2009-02-04,12.84,12.961434511434511,-0.009368909847701112
2009-02-05,12.96,14.341434511434512,-0.0963247093819719
2009-02-06,14.34,14.841434511434512,-0.03378612162107275
2009-02-09,14.84,11.951434511434512,0.2416919480085724
2009-02-10,11.95,12.611434511434512,-0.052447206607210584
2009-02-11,12.61,11.681434511434512,0.0794907070408648
2009-02-12,11.68,11.421434511434512,0.02263861761905872
2009-02-13,11.42,10.011434511434512,0.14069567023154383
2009-02-17,10.01,10.111434511434512,-0.010031663788140466
2009-02-18,10.11,9.301434511434511,0.0869291169627111
2009-02-19,9.3,9.001434511434512,0.03316865641651012
2009-02-20,9.0,8.671434511434512,0.03789055756948034
2009-02-23,8.67,10.16143451143451,-0.146774012050781
2009-02-24,10.16,9.621434511434511,0.05597559157373411
2009-02-25,9.62,10.91143451143451,-0.11835607042146179
2009-02-26,10.91,9.371434511434511,0.16417609136447742
2009-02-27,9.37,8.921434511434512,0.05027952488925025
2009-03-02,8.92,8.311434511434511,0.0732202711491321
2009-03-03,8.31,7.981434511434512,0.04116621994389269
2009-03-04,7.98,6.771434511434512,0.17847997887665557
2009-03-05,6.77,6.481434511434512,0.04452185516283502
2009-03-06,6.48,6.841434511434511,-0.05283022308120078
2009-03-09,6.84,7.651434511434512,-0.10604998451230052
2009-03-10,7.65,8.471434511434511,-0.09696522003749908
2009-03-11,8.47,9.181434511434512,-0.07748620442137821
2009-03-12,9.18,9.421434511434512,-0.025626088165394578
2009-03-13,9.42,9.98143451143451,-0.05624787807717857
2009-03-16,9.98,10.851434511434512,-0.08030592734225617
2009-03-17,10.85,11.73143451143451,-0.07513441860629966
2009-03-18,11.73,10.471434511434511,0.12019036046982601
2009-03-19,10.47,9.921434511434512,0.05529094486621511
2009-03-20,9.92,11.66143451143451,-0.1493327866075964
2009-03-23,11.66,10.451434511434512,0.11563632602235074
2009-03-24,10.45,10.521434511434512,-0.006789426988960345
2009-03-25,10.52,10.881434511434511,-0.03321570433151133
2009-03-26,10.88,10.461434511434511,0.040010333965957656
2009-03-27,10.46,9.381434511434511,0.11496807735009895
2009-03-30,9.38,9.831434511434512,-0.04591746106933503
2009-03-31,9.83,11595.853156538655,-0.9991522831595658
2009-04-01,10.38,11596.643156538661,-0.9991049133908939
2009-04-02,11.17,11596.723156538657,-0.9990367968736322
2009-04-03,11.25,11596.463156538653,-0.9990298766228859
2009-04-06,10.99,11595.733156538661,-0.9990522375901861
2009-04-07,10.26,11595.25315653866,-0.9991151551534505
2009-04-08,9.78,11597.833156538656,-0.9991567390332318
2009-04-09,12.36,11598.91315653866,-0.9989343829173312
2009-04-13,13.44,11597.50315653866,-0.9988411298691975
2009-04-14,12.03,11598.303156538654,-0.9989627793102461
2009-04-15,12.83,11599.173156538656,-0.9988938866739163
2009-04-16,13.7,11600.493156538656,-0.9988190157250101
2009-04-17,15.02,11598.403156538656,-0.9987049941446868
2009-04-20,12.93,11596.41315653866,-0.9988850000577368
2009-04-21,10.94,11595.873156538653,-0.9990565609116006
2009-04-22,10.4,11596.213156538653,-0.9991031554991608
2009-04-23,10.74,11597.553156538654,-0.999073942593318
2009-04-24,12.08,11596.383156538657,-0.9989582958895948
2009-04-27,10.91,11596.013156538655,-0.9990591593979136
2009-04-28,10.54,11596.683156538658,-0.9990911194297779
2009-04-29,11.21,11596.403156538656,-0.99903332094886
2009-04-30,10.93,11596.183156538658,-0.999057448485208
2009-05-01,10.71,11598.32315653866,-0.9990765906540583
2009-05-04,12.85,11598.243156538656,-0.9988920735816135
2009-05-05,12.77,11601.57315653866,-0.9988992872063387
2009-05-06,16.1,11601.493156538656,-0.9986122475975494
2009-05-07,16.02,11605.833156538656,-0.9986196596328826
2009-05-08,20.36,11603.893156538661,-0.9982454164541728
2009-05-11,18.42,11602.783156538653,-0.9984124498621161
2009-05-12,17.31,11601.113156538659,-0.9985079018050743
2009-05-13,15.64,11601.59315653866,-0.9986519092861669
2009-05-14,16.12,11600.523156538658,-0.9986104074977934
2009-05-15,15.05,11602.993156538656,-0.9987029208931733
2009-05-18,17.52,11600.493156538656,-0.998489719379721
2009-05-19,15.02,11599.933156538658,-0.9987051649524779
2009-05-20,14.46,11598.59315653866,-0.9987532970762193
2009-05-21,13.12,11598.183156538658,-0.9988687883418531
2009-05-22,12.71,11599.963156538653,-0.9989043068647304
2009-05-26,14.49,11599.25315653866,-0.9987507816404687
2009-05-27,13.78,11599.213156538653,-0.9988119883811056
2009-05-28,13.74,11599.153156538656,-0.9988154307633869
2009-05-29,13.68,11599.683156538658,-0.9988206574425019
2009-06-01,14.21,11600.123156538653,-0.9987750130056171
2009-06-02,14.65,11599.543156538657,-0.9987370192254734
2009-06-03,14.07,11600.113156538659,-0.9987870807973913
2009-06-04,14.64,11599.943156538655,-0.998737924849938
2009-06-05,14.47,11599.793156538657,-0.9987525639634494
2009-06-08,14.32,11600.123156538653,-0.9987655303476732
2009-06-09,14.65,11599.643156538661,-0.9987370301135736
2009-06-10,14.17,11600.153156538656,-0.9987784644039797
2009-06-11,14.68,11600.25315653866,-0.9987345103764632
2009-06-12,14.78,11600.453156538659,-0.9987259118414983
2009-06-15,14.98,11599.303156538654,-0.998708543108337
2009-06-16,13.83,11598.373156538653,-0.9988075913911941
2009-06-17,12.9,11598.673156538656,-0.9988878038180835
2009-06-18,13.2,11598.813156538657,-0.998861952527224
2009-06-19,13.34,11597.383156538657,-0.9988497405130158
2009-06-22,11.91,11597.233156538661,-0.9989730309083865
2009-06-23,11.76,11597.333156538656,-0.9989859737716192
2009-06-24,11.86,11597.643156538661,-0.9989773784345732
2009-06-25,12.17,11597.373156538653,-0.9989506244357466
2009-06-26,11.9,11597.713156538653,-0.9989739356509872
2009-06-29,12.24,11597.033156538653,-0.9989445576437712
2009-06-30,11.56,10698.973900114768,-0.9989195225534782
2009-07-01,11.35,10698.68390011477,-0.9989391218484474
2009-07-02,11.06,10698.75390011477,-0.9989662347500224
2009-07-06,11.13,10698.643900114768,-0.9989596812358732
2009-07-07,11.02,10698.573900114772,-0.9989699561733287
2009-07-08,10.95,10698.973900114768,-0.9989765373668327
2009-07-09,11.35,10698.623900114771,-0.9989391158988328
2009-07-10,11.0,10699.563900114772,-0.9989719207153964
2009-07-13,11.94,10699.38390011477,-0.9988840478936482
2009-07-14,11.76,10699.943900114771,-0.9989009288170311
2009-07-15,12.32,10700.023900114773,-0.9988486007026706
2009-07-16,12.4,10699.18390011477,-0.9988410330997426
2009-07-17,11.56,10699.843900114769,-0.9989196104066643
2009-07-20,12.22,10698.30390011477,-0.9988577628646472
2009-07-21,10.68,10698.623900114771,-0.9990017407752892
2009-07-22,11.0,10698.953900114771,-0.9989718620995384
2009-07-23,11.33,10698.823900114772,-0.9989410050949733
2009-07-24,11.2,10700.273900114773,-0.998953297821668
2009-07-27,12.65,10700.423900114769,-0.9988178038442137
2009-07-28,12.8,10700.173900114769,-0.9988037577595013
2009-07-29,12.55,10701.08390011477,-0.9988272216051063
2009-07-30,13.46,10701.203900114771,-0.9987421975951831
2009-07-31,13.58,10701.773900114773,-0.9987310514941963
2009-08-03,14.15,10702.773900114773,-0.9986779128353026
2009-08-04,15.15,10702.823900114772,-0.9985844857262542
2009-08-05,15.2,10703.13390011477,-0.9985798551955108
2009-08-06,15.51,10704.68390011477,-0.99855110154165
2009-08-07,17.06,10705.55390011477,-0.9984064346264403
2009-08-10,17.93,10704.05390011477,-0.9983249336964001
2009-08-11,16.43,10703.853900114773,-0.9984650388399057
2009-08-12,16.23,10704.483900114772,-0.9984838129375088
2009-08-13,16.86,10704.573900114772,-0.9984249723382432
2009-08-14,16.95,10703.563900114772,-0.9984164153025874
2009-08-17,15.94,10703.99390011477,-0.9985108362216248
2009-08-18,16.37,10704.29390011477,-0.9984707071617471
2009-08-19,16.67,10705.193900114771,-0.9984428119513257
2009-08-20,17.57,10705.843900114769,-0.9983588402592147
2009-08-21,18.22,10705.193900114771,-0.9982980224207051
2009-08-24,17.57,10705.18390011477,-0.9983587390778208
2009-08-25,17.56,10705.04390011477,-0.99835965175259
2009-08-26,17.42,10705.063900114772,-0.9983727327400808
2009-08-27,17.44,10705.74390011477,-0.9983709679436836
2009-08-28,18.12,10705.30390011477,-0.998307381073058
2009-08-31,17.68,10704.05390011477,-0.9983482893336505
2009-09-01,16.43,10703.903900114772,-0.9984650460100054
2009-09-02,16.28,10704.013900114769,-0.998479075218706
2009-09-03,16.39,10704.363900114771,-0.9984688487655184
2009-09-04,16.74,10703.693900114771,-0.9984360539308939
2009-09-08,16.07,10703.80390011477,-0.9984986645728975
2009-09-09,16.18,10703.563900114772,-0.998488353958458
2009-09-10,15.94,10703.513900114769,-0.9985107694399473
2009-09-11,15.89,10703.983900114772,-0.9985155059883984
2009-09-14,16.36,10705.74390011477,-0.9984718483691895
2009-09-15,18.12,10706.93390011477,-0.9983076387536299
2009-09-16,19.31,10705.893900114768,-0.998196320626735
2009-09-17,18.27,10706.023900114773,-0.9982934841010579
2009-09-18,18.4,10705.823900114772,-0.9982813092974747
2009-09-21,18.2,10706.693900114771,-0.9983001288567889
2009-09-22,19.07,10706.263900114769,-0.9982187997439709
2009-09-23,18.64,10705.373900114771,-0.998258818405231
2009-09-24,17.75,10705.403900114772,-0.9983419588680993
2009-09-25,17.78,10705.813900114772,-0.9983392201502952
2009-09-28,18.19,10705.813900114772,-0.9983009232021299
2009-09-29,18.19,10705.593900114769,-0.9983008882860945
2009-09-30,17.97,8343.060531329664,-0.9978461141528916
2009-10-01,16.38,8343.360531329668,-0.9980367622927845
2009-10-02,16.68,8343.810531329664,-0.9980009133791606
2009-10-05,17.13,8344.040531329663,-0.9979470377767604
2009-10-06,17.36,8344.020531329663,-0.9979194682066256
2009-10-07,17.34,8343.820531329668,-0.9979218153201053
2009-10-08,17.14,8343.950531329667,-0.997945817159912
2009-10-09,17.27,8343.680531329666,-0.9979301700328587
2009-10-12,17.0,8344.700531329667,-0.9979627788994735
2009-10-13,18.02,8345.330531329664,-0.9978407086534979
2009-10-14,18.65,8345.500531329662,-0.9977652628587121
2009-10-15,18.82,8344.850531329665,-0.9977447169449779
2009-10-16,18.17,8345.010531329668,-0.9978226510401893
2009-10-19,18.33,8343.910531329666,-0.997803188333435
2009-10-20,17.23,8343.410531329666,-0.9979348972539106
2009-10-21,16.73,8344.060531329664,-0.997994980988311
2009-10-22,17.38,8343.500531329662,-0.9979169414642285
2009-10-23,16.82,8342.330531329664,-0.9979837768430737
2009-10-26,15.65,8341.970531329667,-0.9981239444635744
2009-10-27,15.29,8341.250531329662,-0.9981669415224287
2009-10-28,14.57,8341.760531329668,-0.9982533663073546
2009-10-29,15.08,8340.840531329668,-0.9981920287357903
2009-10-30,14.16,8340.730531329662,-0.9983023069805682
2009-11-02,14.05,8341.080531329664,-0.9983155659572849
2009-11-03,14.4,8340.330531329664,-0.9982734497216977
2009-11-04,13.65,8340.730531329662,-0.9983634527037257
2009-11-05,14.05,8340.510531329668,-0.9983154508411417
2009-11-06,13.83,8341.030531329667,-0.9983419314977864
2009-11-09,14.35,8339.940531329663,-0.9982793642297456
2009-11-10,13.26,8339.92053132967,-0.9984100567924853
2009-11-11,13.24,8339.620531329665,-0.9984123977883334
2009-11-12,12.94,8339.790531329663,-0.9984484022768451
2009-11-13,13.11,8340.060531329664,-0.9984280689629588
2009-11-16,13.38,8340.140531329665,-0.9983957104859639
2009-11-17,13.46,8340.000531329662,-0.9983860912299182
2009-11-18,13.32,8339.42053132967,-0.9984027667210259
2009-11-19,12.74,8339.230531329662,-0.9984722811112924
2009-11-20,12.55,8340.800531329667,-0.9984953482638915
2009-11-23,14.12,8340.030531329667,-0.9983069606343816
2009-11-24,13.35,8339.760531329668,-0.998399234612331
2009-11-25,13.08,8339.300531329667,-0.9984315231294447
2009-11-27,12.62,8339.830531329664,-0.9984867798029479
2009-11-30,13.15,8339.840531329668,-0.9984232312415806
2009-12-01,13.16,8340.020531329663,-0.9984220662346617
2009-12-02,13.34,8339.270531329663,-0.9984003396999913
2009-12-03,12.59,8339.740531329668,-0.9984903607069424
2009-12-04,13.06,8339.940531329663,-0.9984340415916709
2009-12-07,13.26,8340.42053132967,-0.9984101521080153
2009-12-08,13.74,8340.660531329666,-0.9983526484565114
2009-12-09,13.98,8340.200531329667,-0.9983237813110747
2009-12-10,13.52,8340.270531329663,-0.9983789494658221
2009-12-11,13.59,8340.440531329663,-0.9983705896650241
2009-12-14,13.76,8339.730531329662,-0.9983500665940814
2009-12-15,13.05,8339.590531329668,-0.9984351749704048
2009-12-16,12.91,8339.380531329669,-0.998451923383098
2009-12-17,12.7,8339.800531329667,-0.9984771818040143
2009-12-18,13.12,8339.890531329665,-0.9984268378642726
2009-12-21,13.21,8339.90053132967,-0.9984160482549671
2009-12-22,13.22,8339.600531329665,-0.9984147921773547
2009-12-23,12.92,8339.580531329664,-0.9984507614080274
2009-12-24,12.9,8339.440531329663,-0.9984531336422945
2009-12-28,12.76,8339.430531329666,-0.9984699195044479
2009-12-29,12.75,8339.480531329662,-0.9984711277936197
2009-12-30,12.8,8339.510531329668,-0.9984651377377709
2009-12-31,12.83,973.9781481481077,-0.9868272198668989
2010-01-04,13.33,974.4481481481114,-0.9863204624839885
2010-01-05,13.8,975.6481481481482,-0.9858555566100408
2010-01-06,15.0,977.328148148126,-0.9846520331697982
2010-01-07,16.68,977.0581481481591,-0.9829283446112046
2010-01-08,16.41,977.1581481481776,-0.9832064031486625
2010-01-11,16.51,976.6981481481114,-0.9830961080132034
2010-01-12,16.05,976.9981481481666,-0.9835721285343051
2010-01-13,16.35,977.3581481481224,-0.9832712296603046
2010-01-14,16.71,976.9081481481776,-0.9828950142020256
2010-01-15,16.26,977.7581481481039,-0.9833701206880282
2010-01-19,17.11,978.5681481481886,-0.9825152698538385
2010-01-20,17.92,979.0081481481039,-0.9816957601079239
2010-01-21,18.36,978.3081481481591,-0.9812329069989311
2010-01-22,17.66,978.5681481481886,-0.9819532241740964
2010-01-25,17.92,979.7281481481077,-0.9817092118524179
2010-01-26,19.08,979.5881481481555,-0.9805224266585203
2010-01-27,18.94,979.9881481481372,-0.9806732356551551
2010-01-28,19.34,979.6181481481518,-0.9802576136053013
2010-01-29,18.97,980.5681481481886,-0.9806540728088864
2010-02-01,19.92,980.5581481481591,-0.9796850395485265
2010-02-02,19.91,979.2681481481334,-0.9796684901498621
2010-02-03,18.62,978.1381481481187,-0.9809638341626357
2010-02-04,17.49,978.6481481481482,-0.9821284084243193
2010-02-05,18.0,978.6381481481187,-0.9816070934552659
2010-02-08,17.99,978.8581481481224,-0.9816214432765005
2010-02-09,18.21,979.168148148115,-0.9814025813294271
2010-02-10,18.52,978.8181481481886,-0.9810792229026017
2010-02-11,18.17,978.4981481481666,-0.9814307262263222
2010-02-12,17.85,978.9081481481776,-0.981765398486296
2010-02-16,18.26,978.6981481481114,-0.9813425620202189
2010-02-17,18.05,978.3681481481518,-0.9815509120629439
2010-02-18,17.72,979.0881481481555,-0.9819015274227192
2010-02-19,18.44,979.5181481481334,-0.9811744172021085
2010-02-22,18.87,978.828148148126,-0.9807218457747657
2010-02-23,18.18,979.3181481481886,-0.9814360634137365
2010-02-24,18.67,979.0881481481555,-0.9809312368500095
2010-02-25,18.44,979.1881481481739,-0.9811680727193508
2010-02-26,18.54,978.9481481481114,-0.9810613054071634
2010-03-01,18.3,979.2881481481922,-0.9813129567282063
2010-03-02,18.64,979.0481481481297,-0.9809610997832359
2010-03-03,18.4,978.7281481481077,-0.9812000911235511
2010-03-04,18.08,979.3881481481187,-0.9815394948017426
2010-03-05,18.74,979.578148148126,-0.9808693160056422
2010-03-08,18.93,979.9081481481776,-0.9806818628503358
2010-03-09,19.26,981.1381481481187,-0.9803697368853174
2010-03-10,20.49,982.078148148126,-0.9791360799151907
2010-03-11,21.43,981.6381481481187,-0.9781691450760872
2010-03-12,20.99,981.8881481481187,-0.9786228196769785
2010-03-15,21.24,982.8681481481518,-0.9783897768586571
2010-03-16,22.22,983.8381481481555,-0.9774149843225495
2010-03-17,23.19,983.3781481481813,-0.9764180238866711
2010-03-18,22.73,982.7581481481039,-0.9768712169491222
2010-03-19,22.11,983.2581481481039,-0.9775135349331784
2010-03-22,22.61,983.4681481481703,-0.9770099315950662
2010-03-23,22.82,983.7081481481408,-0.9768020626412831
2010-03-24,23.06,983.2881481481922,-0.9765480749021246
2010-03-25,22.64,982.8781481481813,-0.9769656085623071
2010-03-26,22.23,982.3981481481482,-0.9773717000160228
2010-03-29,21.75,982.3081481481591,-0.9778582718253911
2010-03-30,21.66,982.4881481481372,-0.9779539325325947
2010-03-31,21.84,6941.653884148721,-0.9968537757190874
2010-04-01,21.88,6942.983884148723,-0.9968486171990182
2010-04-05,23.21,6944.043884148723,-0.9966575672061949
2010-04-06,24.27,6943.523884148723,-0.9965046566549003
2010-04-07,23.75,6943.733884148723,-0.9965796500274562
2010-04-08,23.96,6943.703884148722,-0.9965493920248102
2010-04-09,23.93,6944.673884148721,-0.9965541938470832
2010-04-12,24.9,6944.343884148724,-0.9964143480773127
2010-04-13,24.57,6946.133884148724,-0.9964627805323376
2010-04-14,26.36,6945.913884148721,-0.996204963027233
2010-04-15,26.14,6945.303884148723,-0.9962363057922261
2010-04-16,25.53,6945.203884148722,-0.9963240819958838
2010-04-19,25.43,6947.193884148722,-0.9963395292510804
2010-04-20,27.42,6948.643884148724,-0.9960539062791014
2010-04-21,28.87,6949.373884148724,-0.995845668907547
2010-04-22,29.6,6949.773884148723,-0.9957408686248753
2010-04-23,30.0,6948.553884148723,-0.9956825548883722
2010-04-26,28.78,6947.523884148723,-0.9958575169398606
2010-04-27,27.75,6947.4338841487215,-0.9960057194551625
2010-04-28,27.66,6948.633884148724,-0.9960193614369153
2010-04-29,28.86,6948.503884148722,-0.9958465879157329
2010-04-30,28.73,6948.773884148723,-0.9958654576362691
2010-05-03,29.0,6947.543884148723,-0.9958258629979776
2010-05-04,27.77,6947.633884148724,-0.9960029557597504
2010-05-05,27.86,6946.213884148722,-0.9959891819537005
2010-05-06,26.44,6945.343884148724,-0.9961931330628072
2010-05-07,25.57,6947.603884148723,-0.9963195944348038
2010-05-10,27.83,6947.513884148722,-0.9959942505385277
2010-05-11,27.74,6948.653884148721,-0.9960078598729345
2010-05-12,28.88,6948.273884148723,-0.9958435720178094
2010-05-13,28.5,6947.103884148723,-0.9958975710633853
2010-05-14,27.33,6947.073884148724,-0.9960659695785935
2010-05-17,27.3,6945.853884148723,-0.9960695977117656
2010-05-18,26.08,6944.193884148722,-0.9962443444933857
2010-05-19,24.42,6942.563884148723,-0.9964825674768718
2010-05-20,22.79,6943.573884148724,-0.996717828544746
2010-05-21,23.8,6942.6838841487215,-0.9965719309135853
2010-05-24,22.91,6942.883884148724,-0.9967002184708423
2010-05-25,23.11,6943.733884148723,-0.9966718194582952
2010-05-26,23.96,6944.633884148724,-0.9965498541176246
2010-05-27,24.86,6943.723884148722,-0.9964197885148125
2010-05-28,23.95,6942.923884148721,-0.9965504446830131
2010-06-01,23.15,6943.553884148723,-0.9966659724420303
2010-06-02,23.78,6943.333884148724,-0.9965751322928185
2010-06-03,23.56,6942.123884148724,-0.9966062259341416
2010-06-04,22.35,6941.253884148722,-0.9967801206564365
2010-06-07,21.48,6942.293884148723,-0.9969059218237584
2010-06-08,22.52,6942.563884148723,-0.9967562415880079
2010-06-09,22.79,6943.333884148724,-0.9967177150947575
2010-06-10,23.56,6943.453884148722,-0.9966068760024769
2010-06-11,23.68,6943.173884148721,-0.9965894560045426
2010-06-14,23.4,6944.013884148722,-0.9966301910695461
2010-06-15,24.24,6943.943884148722,-0.9965091883799156
2010-06-16,24.17,6943.443884148722,-0.9965190184578033
2010-06-17,23.67,6943.753884148722,-0.9965911810247143
2010-06-18,23.98,6943.6838841487215,-0.9965465017705166
2010-06-21,23.91,6943.403884148721,-0.9965564440152207
2010-06-22,23.63,6943.123884148724,-0.9965966328133727
2010-06-23,23.35,6942.723884148722,-0.9966367667230276
2010-06-24,22.95,6943.593884148724,-0.9966947951762571
2010-06-25,23.82,6943.323884148724,-0.9965693664306255
2010-06-28,23.55,6941.713884148722,-0.9966074660533365
2010-06-29,21.94,6941.343884148724,-0.9968392287767067
2010-06-30,21.57,28.56037112308351,-0.24475771315988404
2010-07-01,21.73,27.58037112308351,-0.21212082669137888
2010-07-02,20.75,27.71037112308351,-0.25118289077280986
