date,CHTR,dcf,Deviation
2010-01-05,35.0,36.650634853347654,-0.045037005769543614
2010-01-06,35.0,36.650634853347654,-0.045037005769543614
2010-01-07,35.0,35.150634853347654,-0.004285409181828959
2010-01-08,33.5,35.150634853347654,-0.04695889164546485
2010-01-11,33.5,35.150634853347654,-0.04695889164546485
2010-01-12,33.5,34.400634853347654,-0.02618076256985158
2010-01-13,32.75,34.400634853347654,-0.04798268579589959
2010-01-14,32.75,33.900634853347654,-0.03394139544363228
2010-01-15,32.25,33.650634853347654,-0.04162283592721927
2010-01-19,32.0,33.400634853347654,-0.04193437817866119
2010-01-20,31.75,33.25063485334765,-0.04513101358714555
2010-01-21,31.6,33.150634853347654,-0.04677541954195985
2010-01-22,31.5,32.900634853347654,-0.04257166646147981
2010-01-25,31.25,32.400634853347654,-0.035512725554782465
2010-01-26,30.75,32.400634853347654,-0.05094452194590593
2010-01-27,30.75,32.400634853347654,-0.05094452194590593
2010-01-28,30.75,32.28063485334765,-0.04741650405270503
2010-01-29,30.63,32.150634853347654,-0.04729719522752507
2010-02-01,30.5,32.150634853347654,-0.05134066126149239
2010-02-02,30.5,31.40063485334765,-0.02868205874033891
2010-02-03,29.75,31.90063485334765,-0.0674166787975996
2010-02-04,30.25,32.150634853347654,-0.05911655748066047
2010-02-05,30.5,31.50063485334765,-0.03176554561538647
2010-02-08,29.85,31.45063485334766,-0.050893562588205876
2010-02-09,29.8,31.40063485334765,-0.05097460165449508
2010-02-10,29.75,31.390634853347656,-0.05226510585123423
2010-02-11,29.74,31.390634853347656,-0.05258367220220861
2010-02-12,29.74,31.390634853347656,-0.05258367220220861
2010-02-16,29.74,31.390634853347656,-0.05258367220220861
2010-02-17,29.74,31.350634853347643,-0.051374872020355844
2010-02-18,29.7,31.350634853347643,-0.05265076324830431
2010-02-19,29.7,31.350634853347643,-0.05265076324830431
2010-02-22,29.7,31.350634853347643,-0.05265076324830431
2010-02-23,29.7,31.350634853347643,-0.05265076324830431
2010-02-24,29.7,31.15063485334765,-0.046568388097931734
2010-02-25,29.5,31.40063485334765,-0.06052854861770485
2010-02-26,29.75,31.75063485334765,-0.06301086143909684
2010-03-01,30.1,32.05063485334765,-0.06086103636552176
2010-03-02,30.4,32.400634853347654,-0.06174677941969242
2010-03-03,30.75,32.67063485334764,-0.05878780323581134
2010-03-04,31.02,33.400634853347654,-0.07127513784693973
2010-03-05,31.75,33.400634853347654,-0.04941926584914047
2010-03-08,31.75,34.400634853347654,-0.07705191676396372
2010-03-09,32.75,34.650634853347654,-0.05485137173941357
2010-03-10,33.0,34.150634853347654,-0.033692927182431665
2010-03-11,32.5,34.150634853347654,-0.04833394343724329
2010-03-12,32.5,34.650634853347654,-0.06206624676430361
2010-03-15,33.0,34.400634853347654,-0.04071537805388359
2010-03-16,32.75,35.650634853347654,-0.08136278260624807
2010-03-17,34.0,36.400634853347654,-0.06595035671821192
2010-03-18,34.75,36.400634853347654,-0.045346320469348944
2010-03-19,34.75,36.080634853347654,-0.036879474509140864
2010-03-22,34.43,36.650634853347654,-0.060589260247011056
2010-03-23,35.0,36.650634853347654,-0.045037005769543614
2010-03-24,35.0,36.150634853347654,-0.031828897556445024
2010-03-25,34.5,36.400634853347654,-0.05221433255230323
2010-03-26,34.75,36.150634853347654,-0.03874440543104185
2010-03-29,34.5,36.10063485334764,-0.04433813587627844
2010-03-30,34.45,36.150634853347654,-0.047043014880557954
2010-03-31,34.5,36.61032067616268,-0.05764278042876392
2010-04-01,35.0,36.61032067616268,-0.04398542942048511
2010-04-05,35.0,36.160320676162684,-0.03208822970775205
2010-04-06,34.55,36.160320676162684,-0.04453280961150963
2010-04-07,34.55,36.160320676162684,-0.04453280961150963
2010-04-08,34.55,36.310320676162675,-0.04847989892081317
2010-04-09,34.7,36.61032067616268,-0.052179840025452284
2010-04-12,35.0,36.61032067616268,-0.04398542942048511
2010-04-13,35.0,36.86032067616268,-0.05046946532306584
2010-04-14,35.25,37.61032067616268,-0.06275726007459026
2010-04-15,36.0,37.71032067616269,-0.045354180115572684
2010-04-16,36.1,37.620320676162684,-0.04041222001400968
2010-04-19,36.01,37.620320676162684,-0.04280454411923795
2010-04-20,36.01,37.120320676162684,-0.029911397744893264
2010-04-21,35.51,37.61032067616268,-0.05584426397868658
2010-04-22,36.0,37.86032067616268,-0.04913642153416731
2010-04-23,36.25,38.11032067616268,-0.048814091384076885
2010-04-26,36.5,38.11032067616268,-0.04225418856603602
2010-04-27,36.5,38.11032067616268,-0.04225418856603602
2010-04-28,36.5,38.86032067616268,-0.06073857948399597
2010-04-29,37.25,39.51032067616267,-0.057208360688562165
2010-04-30,37.9,41.11032067616268,-0.07809038273992708
2010-05-03,39.5,41.36032067616268,-0.044978391021877284
2010-05-04,39.75,41.11032067616268,-0.03308951751746969
2010-05-05,39.5,39.96032067616269,-0.011519443997787593
2010-05-06,38.35,39.46032067616269,-0.02813764959678633
2010-05-07,37.85,39.36032067616268,-0.03837165577457691
2010-05-10,37.75,39.61032067616268,-0.04696555454251128
2010-05-11,38.0,39.61032067616268,-0.04065406814875305
2010-05-12,38.0,39.61032067616268,-0.04065406814875305
2010-05-13,38.0,39.21032067616269,-0.030867400605027018
2010-05-14,37.6,39.61032067616268,-0.05075244637876608
2010-05-17,38.0,38.86032067616268,-0.022138795079228668
2010-05-18,37.25,39.810320676162696,-0.06431298800604102
2010-05-19,38.2,38.61032067616268,-0.010627227875266043
2010-05-20,37.0,38.36032067616268,-0.035461660700036646
2010-05-21,36.75,37.910320676162684,-0.030606986579574724
2010-05-24,36.3,37.61032067616268,-0.034839391225748306
2010-05-25,36.0,37.61032067616268,-0.04281592518256028
2010-05-26,36.0,37.61032067616268,-0.04281592518256028
2010-05-27,36.0,37.61032067616268,-0.04281592518256028
2010-05-28,36.0,37.49032067616269,-0.039752145334682965
2010-06-01,35.88,36.61032067616268,-0.01994849164591439
2010-06-02,35.0,36.61032067616268,-0.04398542942048511
2010-06-03,35.0,36.61032067616268,-0.04398542942048511
2010-06-04,35.0,35.36032067616268,-0.010189971959320476
2010-06-07,33.75,36.11032067616268,-0.0653641571707444
2010-06-08,34.5,36.13032067616268,-0.04512333811745828
2010-06-09,34.52,36.13032067616268,-0.04456978642941034
2010-06-10,34.52,36.11032067616268,-0.04404061349730648
2010-06-11,34.5,35.71032067616269,-0.03389274174092194
2010-06-14,34.1,36.11032067616268,-0.05567163731918168
2010-06-15,34.5,36.310320676162675,-0.04985691788040669
2010-06-16,34.7,36.36032067616268,-0.04566298220937193
2010-06-17,34.75,36.86032067616268,-0.057251826285043994
2010-06-18,35.25,36.86032067616268,-0.04368710436108769
2010-06-21,35.25,37.11032067616268,-0.05012946916833383
2010-06-22,35.5,37.26032067616267,-0.04724384128258019
2010-06-23,35.65,37.21032067616269,-0.04193247055681104
2010-06-24,35.6,37.21032067616269,-0.04327618378183651
2010-06-25,35.6,36.96032067616269,-0.0368048937692258
2010-06-28,35.35,37.11032067616268,-0.047434800995761695
2010-06-29,35.5,36.910320676162684,-0.038209385622420045
2010-06-30,35.3,35.853775129542946,-0.015445378556152245
2010-07-01,35.5,35.853775129542946,-0.009867165403495859
2010-07-02,35.5,36.853775129542946,-0.036733689419451765
2010-07-06,36.5,36.853775129542946,-0.009599427149577178
2010-07-07,36.5,36.353775129542946,0.004022274713863849
2010-07-08,36.0,36.55377512954295,-0.015149601582337913
2010-07-09,36.2,36.603775129542946,-0.011030969568410876
2010-07-12,36.25,36.40377512954294,-0.004224153374086437
2010-07-13,36.05,35.90377512954294,0.004072687897845428
2010-07-14,35.55,35.80377512954295,-0.00708794334186158
2010-07-15,35.45,35.75377512954295,-0.00849630922727218
2010-07-16,35.4,35.353775129542946,0.001307494610905735
2010-07-19,35.0,35.853775129542946,-0.02381269828513677
2010-07-20,35.5,35.603775129542946,-0.002914722642904155
2010-07-21,35.25,35.40377512954294,-0.004343467016731384
2010-07-22,35.05,35.353775129542946,-0.008592438245416778
2010-07-23,35.0,35.353775129542946,-0.01000671436774847
2010-07-26,35.0,35.853775129542946,-0.02381269828513677
2010-07-27,35.5,35.853775129542946,-0.009867165403495859
2010-07-28,35.5,36.603775129542946,-0.03015468010161848
2010-07-29,36.25,36.853775129542946,-0.016382992717045797
2010-07-30,36.5,36.853775129542946,-0.009599427149577178
2010-08-02,36.5,36.603775129542946,-0.002835093625607743
2010-08-03,36.25,36.853775129542946,-0.016382992717045797
2010-08-04,36.5,36.603775129542946,-0.002835093625607743
2010-08-05,36.25,36.603775129542946,-0.009664990244610427
2010-08-06,36.25,36.50377512954295,-0.00695202423974961
2010-08-09,36.15,36.55377512954295,-0.01104605825559768
2010-08-10,36.2,36.55377512954295,-0.00967821048001749
