date,HPE,dcf,Deviation
2016-03-02,8.08,12.683464566929134,-0.36295008691333497
2016-03-03,7.9,13.753464566929134,-0.42559927634554495
2016-03-04,8.97,14.063464566929134,-0.3621770825168247
2016-03-07,9.28,13.633464566929133,-0.31932195558635823
2016-03-08,8.85,13.783464566929133,-0.35792630676949444
2016-03-09,9.0,14.023464566929134,-0.3582185089108244
2016-03-10,9.24,14.273464566929134,-0.35264490574989105
2016-03-11,9.49,14.323464566929134,-0.3374507993051432
2016-03-14,9.54,14.533464566929133,-0.3435839089800894
2016-03-15,9.75,14.773464566929134,-0.34003293839241455
2016-03-16,9.99,14.753464566929134,-0.32287091247751765
2016-03-17,9.97,14.853464566929134,-0.3287761279480913
2016-03-18,10.07,15.073464566929134,-0.33193858948039257
2016-03-21,10.29,14.963464566929133,-0.3123250331516134
2016-03-22,10.18,14.933464566929134,-0.31830956209960193
2016-03-23,10.15,14.993464566929134,-0.3230383841778832
2016-03-24,10.21,14.963464566929133,-0.317671388579006
2016-03-28,10.18,15.043464566929133,-0.3232941816887549
2016-03-29,10.26,15.183464566929134,-0.32426489654099466
2016-03-30,10.4,15.083464566929134,-0.31050323658383794
2016-03-31,10.3,15.473464566929135,-0.33434429274399147
2016-04-01,10.69,15.263464566929134,-0.2996347616148902
2016-04-04,10.48,15.023464566929134,-0.3024245537164959
2016-04-05,10.24,15.223464566929135,-0.32735416731320277
2016-04-06,10.44,15.093464566929134,-0.30830990103658573
2016-04-07,10.31,15.183464566929134,-0.3209718404812528
2016-04-08,10.4,15.083464566929134,-0.31050323658383794
2016-04-11,10.3,14.803464566929135,-0.3042169315546478
2016-04-12,10.02,14.953464566929133,-0.32992117277222244
2016-04-13,10.17,14.813464566929134,-0.3134624277763899
2016-04-14,10.03,14.893464566929135,-0.32655024927701737
2016-04-15,10.11,14.923464566929134,-0.3225433709003419
2016-04-18,10.14,14.803464566929135,-0.31502521222952706
2016-04-19,10.02,14.893464566929135,-0.3272216847214072
2016-04-20,10.11,14.933464566929134,-0.3229970209063827
2016-04-21,10.15,14.953464566929133,-0.32122753529321935
2016-04-22,10.17,14.783464566929133,-0.31206924101198397
2016-04-25,10.0,14.873464566929133,-0.32766169206905493
2016-04-26,10.09,14.843464566929134,-0.320239560346291
2016-04-27,10.06,14.683464566929134,-0.31487558987558983
2016-04-28,9.9,14.463464566929133,-0.31551669697200646
2016-04-29,9.68,14.634815864022663,-0.33856359451732354
2016-05-02,9.53,14.364815864022663,-0.3365734660150904
2016-05-03,9.26,14.364815864022663,-0.35536939090238584
2016-05-04,9.26,14.244815864022662,-0.3499389470251093
2016-05-05,9.14,14.274815864022663,-0.3597115306379626
2016-05-06,9.17,14.324815864022662,-0.35985215537528725
2016-05-09,9.22,14.344815864022664,-0.35725909015506385
2016-05-10,9.24,14.414815864022662,-0.3589928524122371
2016-05-11,9.31,14.344815864022664,-0.3509850465665558
2016-05-12,9.24,14.274815864022663,-0.35270618633422046
2016-05-13,9.17,14.384815864022663,-0.36252225355663037
2016-05-16,9.28,14.294815864022663,-0.3508136034577405
2016-05-17,9.19,14.214815864022663,-0.3534914494911148
2016-05-18,9.11,14.274815864022663,-0.3618131339290853
2016-05-19,9.17,14.324815864022662,-0.35985215537528725
2016-05-20,9.22,14.444815864022663,-0.3617087204992332
2016-05-23,9.34,14.544815864022663,-0.3578468034715405
2016-05-24,9.44,15.184815864022664,-0.3783263435965555
2016-05-25,10.08,15.214815864022663,-0.33748787431365357
2016-05-26,10.11,15.714815864022663,-0.3566580679353851
2016-05-27,10.61,15.834815864022662,-0.32995747528038233
2016-05-31,10.73,15.734815864022663,-0.318072731659102
2016-06-01,10.63,15.854815864022664,-0.3295412516192433
2016-06-02,10.75,15.774815864022663,-0.31853404232011795
2016-06-03,10.67,16.084815864022662,-0.33664145799356804
2016-06-06,10.98,16.244815864022662,-0.3240920616208788
2016-06-07,11.14,16.35481586402266,-0.3188550643052006
2016-06-08,11.25,16.46481586402266,-0.31672482140645
2016-06-09,11.36,16.21481586402266,-0.299406166849819
2016-06-10,11.11,15.914815864022662,-0.3019083541446761
2016-06-13,10.81,15.744815864022662,-0.3134248064023951
2016-06-14,10.64,16.03481586402266,-0.33644389245074
2016-06-15,10.93,15.954815864022663,-0.3149403858275406
2016-06-16,10.85,16.114815864022663,-0.32670654808887356
2016-06-17,11.01,16.364815864022663,-0.32721516138748574
2016-06-20,11.26,16.584815864022662,-0.3210657210595719
2016-06-21,11.48,16.264815864022662,-0.294181987919491
2016-06-22,11.16,16.524815864022663,-0.3246520813404512
2016-06-23,11.42,15.654815864022662,-0.2705120201225084
2016-06-24,10.55,15.104815864022664,-0.3015472618154539
2016-06-27,10.0,15.214815864022663,-0.342745907057196
2016-06-28,10.11,15.434815864022664,-0.3449873267639292
2016-06-29,10.33,15.724815864022663,-0.34307656831554023
2016-06-30,10.62,15.854815864022664,-0.3301719748068076
2016-07-01,10.75,15.684815864022664,-0.3146237677767062
2016-07-05,10.58,15.794815864022663,-0.330159965707542
2016-07-06,10.69,15.834815864022662,-0.3249053167528074
2016-07-07,10.73,16.174815864022662,-0.3366230509080145
2016-07-08,11.07,16.344815864022664,-0.3227210332563799
2016-07-11,11.24,16.544815864022663,-0.3206331159936442
2016-07-12,11.44,16.434815864022664,-0.303916752420499
2016-07-13,11.33,16.724815864022663,-0.32256354317344926
2016-07-14,11.62,16.594815864022664,-0.29978132356430653
2016-07-15,11.49,16.60481586402266,-0.30803207370127095
2016-07-18,11.5,16.60481586402266,-0.30742983877846963
2016-07-19,11.5,16.764815864022662,-0.31403958783233465
2016-07-20,11.66,16.584815864022662,-0.2969472742055602
2016-07-21,11.48,16.754815864022664,-0.31482386358833025
2016-07-22,11.65,16.85481586402266,-0.3088028908777679
2016-07-25,11.75,16.994815864022662,-0.3086126914223134
2016-07-26,11.89,16.934815864022664,-0.29789611558400064
2016-07-27,11.83,16.904815864022662,-0.3001994168314509
2016-07-28,11.8,17.324815864022664,-0.3188960798997982
2016-07-29,12.22,18.39588100686499,-0.33572086080358254
2016-08-01,12.25,18.21588100686499,-0.3275098802312465
2016-08-02,12.07,18.64588100686499,-0.3526720461448778
2016-08-03,12.5,18.795881006864988,-0.3349606759356205
2016-08-04,12.65,18.87588100686499,-0.3298326051430761
2016-08-05,12.73,18.725881006864988,-0.320192198416025
2016-08-08,12.58,18.75588100686499,-0.3292770414039472
2016-08-09,12.61,18.675881006864987,-0.32479758275581516
2016-08-10,12.53,18.80588100686499,-0.3337190639765302
2016-08-11,12.66,18.86588100686499,-0.3289473205416047
2016-08-12,12.72,18.93588100686499,-0.32825940364810546
2016-08-15,12.79,18.96588100686499,-0.325631116457471
2016-08-16,12.82,18.725881006864988,-0.31538601600105576
2016-08-17,12.58,18.855881006864987,-0.3328341436064475
2016-08-18,12.71,18.86588100686499,-0.32629703349793004
2016-08-19,12.72,18.89588100686499,-0.3268374205267939
2016-08-22,12.75,18.89588100686499,-0.3252497729336967
2016-08-23,12.75,18.75588100686499,-0.3202132176391357
2016-08-24,12.61,18.835881006864987,-0.3305330398188374
2016-08-25,12.69,18.80588100686499,-0.3252110871398378
2016-08-26,12.66,18.835881006864987,-0.3278785316499985
2016-08-29,12.69,18.68588100686499,-0.320877619024876
2016-08-30,12.54,18.62588100686499,-0.3267432560436686
2016-08-31,12.48,19.02588100686499,-0.3440514005371462
2016-09-01,12.88,19.05588100686499,-0.32409317651805725
2016-09-02,12.91,18.855881006864987,-0.31533297249278514
2016-09-06,12.71,18.98588100686499,-0.3305551638396833
2016-09-07,12.84,18.57588100686499,-0.3087811019431709
2016-09-08,12.43,18.30588100686499,-0.3209832405586731
2016-09-09,12.16,18.515881006864987,-0.3432664643129034
2016-09-12,12.37,18.44588100686499,-0.3293895805032969
2016-09-13,12.3,18.55588100686499,-0.337137374644219
2016-09-14,12.41,19.00588100686499,-0.3470442124983596
2016-09-15,12.86,19.085881006864987,-0.3262034906654613
2016-09-16,12.94,19.32588100686499,-0.3304315598650629
2016-09-19,13.18,19.295881006864988,-0.31695267009001105
2016-09-20,13.15,19.585881006864987,-0.32859798365001636
2016-09-21,13.44,19.655881006864988,-0.3162351768762762
2016-09-22,13.51,19.50588100686499,-0.3073883719866214
2016-09-23,13.36,19.39588100686499,-0.3111939594148184
2016-09-26,13.25,19.46588100686499,-0.31932184341786785
2016-09-27,13.32,19.53588100686499,-0.3181776652243481
2016-09-28,13.39,19.45588100686499,-0.3117762184464763
2016-09-29,13.31,19.36588100686499,-0.31270877915227535
2016-09-30,13.22,19.30588100686499,-0.3152345652964973
2016-10-03,13.16,19.155881006864988,-0.31300471143646247
2016-10-04,13.01,19.39588100686499,-0.3292390278433224
2016-10-05,13.25,19.32588100686499,-0.314390893988569
2016-10-06,13.18,19.12588100686499,-0.31088141794518076
2016-10-07,12.98,19.225881006864988,-0.3248683898872967
2016-10-10,13.08,18.91588100686499,-0.30851753638897494
2016-10-11,12.77,18.93588100686499,-0.32561891388257136
2016-10-12,12.79,18.795881006864988,-0.31953176361732694
2016-10-13,12.65,18.655881006864988,-0.3219296373435778
2016-10-14,12.51,18.50588100686499,-0.3239986793733701
2016-10-17,12.36,18.62588100686499,-0.33640722844495563
2016-10-18,12.48,18.77588100686499,-0.3353174748265094
2016-10-19,12.63,18.86588100686499,-0.3305374927678093
2016-10-20,12.72,18.71588100686499,-0.32036327890018634
2016-10-21,12.57,18.745881006864987,-0.32945269441341796
2016-10-24,12.6,18.69588100686499,-0.3260547606516445
2016-10-25,12.55,18.815881006864988,-0.3330102377124343
2016-10-26,12.67,19.045881006864988,-0.33476429914514505
2016-10-27,12.9,19.03588100686499,-0.3223323892732982
2016-10-28,12.89,19.20588100686499,-0.32885140778532507
2016-10-31,13.06,20.298085106382977,-0.35658955356862077
2016-11-01,12.83,20.26808510638298,-0.3669850934285115
2016-11-02,12.8,20.138085106382977,-0.36438842460036547
2016-11-03,12.67,20.278085106382978,-0.37518755180626817
2016-11-04,12.81,20.89808510638298,-0.3870251779151098
2016-11-07,13.43,20.978085106382977,-0.3598081077517571
2016-11-08,13.51,20.96808510638298,-0.35568746829020803
2016-11-09,13.5,20.87808510638298,-0.3533889755113272
2016-11-10,13.41,21.01808510638298,-0.3619780331021917
2016-11-11,13.55,21.03808510638298,-0.3559299750199739
2016-11-14,13.57,21.07808510638298,-0.35620337751218867
2016-11-15,13.61,21.14808510638298,-0.3564429152078554
2016-11-16,13.68,21.188085106382978,-0.3543541131105399
2016-11-17,13.72,21.01808510638298,-0.3472288302879992
2016-11-18,13.55,20.90808510638298,-0.35192534701021694
2016-11-21,13.44,20.75808510638298,-0.3525414347652286
2016-11-22,13.29,21.15808510638298,-0.37187132327061745
2016-11-23,13.69,20.96808510638298,-0.34710299340436335
2016-11-25,13.5,21.03808510638298,-0.3583066171785718
2016-11-28,13.57,21.26808510638298,-0.3619547819127651
2016-11-29,13.8,21.298085106382977,-0.35205442503071893
2016-11-30,13.83,21.048085106382977,-0.3429331015102197
2016-12-01,13.58,21.32808510638298,-0.3632808603180303
2016-12-02,13.86,21.53808510638298,-0.35648875322289075
2016-12-05,14.07,21.39808510638298,-0.3424645275477026
2016-12-06,13.93,21.80808510638298,-0.36124607309410917
2016-12-07,14.34,21.78808510638298,-0.34184211554236166
2016-12-08,14.32,21.71808510638298,-0.34064168503551306
2016-12-09,14.25,21.35808510638298,-0.3328053554884791
2016-12-12,13.89,21.37808510638298,-0.35026921584044113
2016-12-13,13.91,21.368085106382978,-0.3490291745494374
2016-12-14,13.9,21.25808510638298,-0.3461311340866554
2016-12-15,13.79,21.118085106382978,-0.34700518865548335
2016-12-16,13.65,21.25808510638298,-0.3578913654879745
2016-12-19,13.79,21.32808510638298,-0.3534346880549072
2016-12-20,13.86,21.35808510638298,-0.3510654194435313
2016-12-21,13.89,21.278085106382978,-0.34721569490135684
2016-12-22,13.81,21.30808510638298,-0.3518892039781124
2016-12-23,13.84,21.26808510638298,-0.3492597038815527
2016-12-27,13.8,21.00808510638298,-0.34311004881605867
2016-12-28,13.54,21.03808510638298,-0.3564053034516935
2016-12-29,13.57,20.91808510638298,-0.351279052026649
2016-12-30,13.45,20.94808510638298,-0.35793654018038523
2017-01-03,13.48,21.098085106382978,-0.36107945664121976
2017-01-04,13.63,21.15808510638298,-0.3558018161157648
2017-01-05,13.69,20.89808510638298,-0.3449160566477637
2017-01-06,13.43,20.57808510638298,-0.34736395876629755
2017-01-09,13.11,20.80808510638298,-0.36995644082701085
2017-01-10,13.34,20.69808510638298,-0.3554959344579106
2017-01-11,13.23,20.688085106382978,-0.36050147067898053
2017-01-12,13.22,20.798085106382977,-0.36436455893034336
2017-01-13,13.33,20.65808510638298,-0.3547320610136674
2017-01-17,13.19,20.75808510638298,-0.3645849348626016
2017-01-18,13.29,20.69808510638298,-0.3579116168624912
2017-01-19,13.23,20.76808510638298,-0.36296486015777074
2017-01-20,13.3,20.58808510638298,-0.3539952875036171
2017-01-23,13.12,20.76808510638298,-0.36826144862206744
2017-01-24,13.3,20.82808510638298,-0.36143913700813135
2017-01-25,13.36,20.618085106382978,-0.35202517929931376
2017-01-26,13.15,20.57808510638298,-0.3609706669975289
2017-01-27,13.11,20.33808510638298,-0.3553965414430531
2017-01-30,12.87,20.64808510638298,-0.37669764853780685
2017-01-31,13.18,18.928823529411765,-0.30370738680505927
2017-02-01,13.13,18.988823529411764,-0.30854062761376655
2017-02-02,13.19,19.458823529411763,-0.3221584038694074
2017-02-03,13.66,19.478823529411766,-0.2987256145436976
2017-02-06,13.68,19.568823529411766,-0.30092884840833267
2017-02-07,13.77,19.528823529411763,-0.29488840025301966
2017-02-08,13.73,19.798823529411763,-0.30652445183908716
2017-02-09,14.0,19.738823529411764,-0.2907378710215759
2017-02-10,13.94,19.818823529411766,-0.296628279710317
2017-02-13,14.02,19.828823529411764,-0.29294847073481856
2017-02-14,14.03,19.968823529411765,-0.2974047780363508
2017-02-15,14.17,19.938823529411764,-0.2893261741798442
2017-02-16,14.14,19.978823529411766,-0.29225061830173127
2017-02-17,14.18,20.128823529411765,-0.2955375668488267
2017-02-21,14.33,20.198823529411765,-0.29055274040421686
2017-02-22,14.4,20.128823529411765,-0.2846079663344925
2017-02-23,14.33,19.138823529411766,-0.2512601426112614
2017-02-24,13.34,18.768823529411765,-0.2892468737267685
2017-02-27,12.97,19.058823529411764,-0.31947530864197526
2017-02-28,13.26,19.268823529411765,-0.31184174374942764
2017-03-01,13.47,19.138823529411766,-0.2961949840177035
2017-03-02,13.34,19.198823529411765,-0.30516575770574184
2017-03-03,13.4,19.208823529411763,-0.3024039197672638
2017-03-06,13.41,19.058823529411764,-0.2963888888888889
2017-03-07,13.26,18.948823529411765,-0.30022040790985005
2017-03-08,13.15,18.858823529411765,-0.30271366188396753
2017-03-09,13.06,18.798823529411763,-0.3052756743225482
2017-03-10,13.0,18.768823529411765,-0.30736202087316267
2017-03-13,12.97,18.718823529411765,-0.30711457482244986
2017-03-14,12.92,18.988823529411764,-0.3195997645673926
2017-03-15,13.19,18.958823529411763,-0.30428172510083773
2017-03-16,13.16,19.078823529411764,-0.3102300055497317
2017-03-17,13.28,19.138823529411766,-0.30612244897959195
2017-03-20,13.34,18.728823529411766,-0.2877288859574736
2017-03-21,12.93,18.878823529411765,-0.3151056272200411
2017-03-22,13.08,19.048823529411763,-0.3133434209307352
2017-03-23,13.25,19.028823529411763,-0.3036879037991901
2017-03-24,13.23,19.008823529411764,-0.30400742689153637
2017-03-27,13.21,19.168823529411764,-0.310860158959094
2017-03-28,13.37,19.558823529411764,-0.31642105263157894
2017-03-29,13.76,19.528823529411763,-0.29540046386939367
2017-03-30,13.73,19.568823529411766,-0.29837376378994196
2017-03-31,13.77,19.428823529411765,-0.2912591964637138
2017-04-03,13.63,19.688823529411764,-0.30772907890412593
2017-04-04,13.89,19.688823529411764,-0.29452361745989053
2017-04-05,13.89,19.778823529411763,-0.2977337615988579
2017-04-06,13.98,19.978823529411766,-0.30025909786833116
2017-04-07,14.18,19.998823529411766,-0.2909582916642156
2017-04-10,14.2,19.898823529411764,-0.2863899728035947
2017-04-11,14.1,19.798823529411763,-0.2878364727553627
2017-04-12,14.0,19.758823529411764,-0.29145579041381364
2017-04-13,13.96,19.848823529411764,-0.2966837566310049
2017-04-17,14.05,19.868823529411763,-0.2928620066909434
2017-04-18,14.07,19.888823529411766,-0.2925675076158647
2017-04-19,14.09,20.018823529411765,-0.2961624353549601
2017-04-20,14.22,19.868823529411763,-0.28430588862243533
2017-04-21,14.07,20.108823529411765,-0.300307152259763
2017-04-24,14.31,20.168823529411764,-0.29048910665850025
2017-04-25,14.37,20.238823529411764,-0.2899784921234668
2017-04-26,14.44,20.248823529411766,-0.28687214943497086
2017-04-27,14.45,20.248823529411766,-0.286378293582779
2017-04-28,14.45,19.398389423076924,-0.2550927974046221
2017-05-01,14.53,19.37838942307692,-0.2501956853701771
2017-05-02,14.51,19.348389423076924,-0.2500667790625587
2017-05-03,14.48,19.418389423076924,-0.25431508841861594
2017-05-04,14.55,19.478389423076923,-0.25301832282077885
2017-05-05,14.61,19.518389423076922,-0.2514751251593357
2017-05-08,14.65,19.438389423076924,-0.24633673700312997
2017-05-09,14.57,19.608389423076922,-0.25695070178213053
2017-05-10,14.74,19.498389423076922,-0.2440401265883646
2017-05-11,14.63,19.518389423076922,-0.25045045045045033
2017-05-12,14.65,19.598389423076924,-0.2524895957649581
2017-05-15,14.73,19.69838942307692,-0.25222312933139535
2017-05-16,14.83,19.44838942307692,-0.23746899152465906
2017-05-17,14.58,19.438389423076924,-0.24993785839628913
2017-05-18,14.57,19.248389423076922,-0.24305355218281244
2017-05-19,14.38,19.44838942307692,-0.2606071542902627
2017-05-22,14.58,19.498389423076922,-0.2522459325412725
2017-05-23,14.63,19.53838942307692,-0.2512177087267792
2017-05-24,14.67,19.488389423076924,-0.2472441061430808
2017-05-25,14.62,19.478389423076923,-0.2494245965388171
2017-05-26,14.61,19.488389423076924,-0.25032286235517454
2017-05-30,14.62,19.458389423076923,-0.24865312939717277
2017-05-31,14.59,18.458389423076923,-0.20957350798117913
2017-06-01,13.59,18.368389423076923,-0.2601419924750532
2017-06-02,13.5,18.178389423076922,-0.25735995165434444
2017-06-05,13.31,18.078389423076924,-0.2637618491053253
2017-06-06,13.21,18.088389423076922,-0.26969727978396674
2017-06-07,13.22,18.098389423076924,-0.2695482625021085
2017-06-08,13.23,18.048389423076923,-0.26697060386540983
2017-06-09,13.18,17.938389423076924,-0.26526291245274625
2017-06-12,13.07,17.968389423076925,-0.2726114905315826
2017-06-13,13.1,17.858389423076922,-0.2664512073484101
2017-06-14,12.99,17.688389423076924,-0.2656199674656208
2017-06-15,12.82,17.658389423076922,-0.2739994745361011
2017-06-16,12.79,17.838389423076922,-0.2830070194871961
2017-06-19,12.97,17.778389423076923,-0.27046259976932885
2017-06-20,12.91,17.718389423076925,-0.2713784705970139
2017-06-21,12.85,17.808389423076925,-0.27842997506847067
2017-06-22,12.94,17.938389423076924,-0.27864203999533665
2017-06-23,13.07,17.908389423076922,-0.27017445895174286
2017-06-26,13.04,17.668389423076924,-0.26195876218529135
2017-06-27,12.8,17.978389423076923,-0.2880341114666245
2017-06-28,13.11,17.78838942307692,-0.26300241757736853
2017-06-29,12.92,17.738389423076924,-0.2716362409322458
2017-06-30,12.87,17.798389423076923,-0.2769008647876253
2017-07-03,12.93,18.008389423076924,-0.2820013108206779
2017-07-05,13.14,17.658389423076922,-0.2558777765526028
2017-07-06,12.79,17.758389423076924,-0.2797770284629828
2017-07-07,12.89,17.858389423076922,-0.27821038646725227
2017-07-10,12.99,17.888389423076923,-0.27383065670281936
2017-07-11,13.02,17.898389423076924,-0.27256024593961914
2017-07-12,13.03,18.12838942307692,-0.2812378587028155
2017-07-13,13.26,18.208389423076923,-0.2717642570190991
2017-07-14,13.34,18.238389423076924,-0.26857576672197936
2017-07-17,13.37,18.168389423076924,-0.2641064824921773
2017-07-18,13.3,18.578389423076924,-0.28411447854141947
2017-07-19,13.71,18.758389423076924,-0.2691270188082512
2017-07-20,13.89,18.838389423076922,-0.2626758217990319
2017-07-21,13.97,18.708389423076923,-0.25327618085777537
2017-07-24,13.84,18.738389423076924,-0.2614093085846749
2017-07-25,13.87,18.528389423076923,-0.2514190152585495
2017-07-26,13.66,18.488389423076924,-0.26115792525714554
2017-07-27,13.62,18.44838942307692,-0.2617241707309763
2017-07-28,13.58,18.44838942307692,-0.2638923816833082
2017-07-31,13.58,18.229031491384433,-0.2550344758349723
2017-08-01,13.62,18.069031491384433,-0.24622412626298174
2017-08-02,13.46,18.019031491384432,-0.2530120164096652
2017-08-03,13.41,18.189031491384434,-0.2627424936642784
2017-08-04,13.58,18.28903149138443,-0.25747845060044616
2017-08-07,13.68,18.28903149138443,-0.2520106925047205
2017-08-08,13.68,18.299031491384433,-0.25241945146436684
2017-08-09,13.69,17.889031491384433,-0.23472659732343448
2017-08-10,13.28,18.029031491384433,-0.26341023885026005
2017-08-11,13.42,18.249031491384432,-0.26461850831175726
2017-08-14,13.64,18.37903149138443,-0.25784990322291756
2017-08-15,13.77,18.259031491384434,-0.2458526616541844
2017-08-16,13.65,18.029031491384433,-0.24288778315557602
2017-08-17,13.42,17.939031491384434,-0.2519105612560403
2017-08-18,13.33,18.03903149138443,-0.2610468025200521
2017-08-21,13.43,18.319031491384433,-0.26688264025768926
2017-08-22,13.71,18.349031491384434,-0.25282159952489236
2017-08-23,13.74,18.53903149138443,-0.2588609601108163
2017-08-24,13.93,18.53903149138443,-0.24861231254320748
2017-08-25,13.93,18.409031491384432,-0.24330619964883293
2017-08-28,13.8,18.509031491384434,-0.2544180387599637
2017-08-29,13.9,18.55903149138443,-0.2510385034664805
2017-08-30,13.95,18.619031491384433,-0.2507666144474233
2017-08-31,14.01,18.919031491384434,-0.2594758348819265
2017-09-01,14.31,18.64903149138443,-0.23266792666359093
2017-09-05,14.04,18.37903149138443,-0.2360859707661117
2017-09-06,13.77,17.85903149138443,-0.22896154773886068
2017-09-07,13.25,17.729031491384433,-0.2526382500680342
2017-09-08,13.12,17.959031491384433,-0.2694483549241441
2017-09-11,13.35,17.729031491384433,-0.24699778403081174
2017-09-12,13.12,17.839031491384432,-0.26453406361570375
2017-09-13,13.23,18.079031491384434,-0.26821301205737935
2017-09-14,13.47,18.12903149138443,-0.2569928511403695
2017-09-15,13.52,18.14903149138443,-0.25505666754624834
2017-09-18,13.54,18.099031491384434,-0.2518936714130058
2017-09-19,13.49,18.239031491384434,-0.26037739414111616
2017-09-20,13.63,18.39903149138443,-0.2592001374429729
2017-09-21,13.79,18.869031491384433,-0.26917287692818315
2017-09-22,14.26,19.30903149138443,-0.26148548639724767
2017-09-25,14.7,19.499031491384432,-0.24611640293544146
