date,DG,dcf,Deviation
2009-11-13,22.73,24.154984442204512,-0.058993391016833985
2009-11-16,23.1,24.094984442204513,-0.04129425543274923
2009-11-17,23.04,23.60498444220451,-0.02393496354923874
2009-11-18,22.55,23.92498444220451,-0.05747065146587893
2009-11-19,22.87,24.26498444220451,-0.057489607938020715
2009-11-20,23.21,24.454984442204513,-0.05090923059660235
2009-11-23,23.4,24.55498444220451,-0.04703665949872693
2009-11-24,23.5,24.79498444220451,-0.052227677142650863
2009-11-25,23.74,24.204984442204513,-0.019210276433549556
2009-11-27,23.15,24.05498444220451,-0.03762149355693267
2009-11-30,23.0,24.364984442204513,-0.056022381029725454
2009-12-01,23.31,24.654984442204512,-0.05455223244441243
2009-12-02,23.6,24.364984442204513,-0.03139687792615298
2009-12-03,23.31,24.904984442204512,-0.0640427801071668
2009-12-04,23.85,24.684984442204513,-0.03382560131481871
2009-12-07,23.63,24.684984442204513,-0.042737901847763826
2009-12-08,23.63,25.05498444220451,-0.05687428964450525
2009-12-09,24.0,24.75498444220451,-0.030498279809756057
2009-12-10,23.7,24.39498444220451,-0.02848882498166938
2009-12-11,23.34,23.85498444220451,-0.02158812735561444
2009-12-14,22.8,23.74498444220451,-0.039797223051655894
2009-12-15,22.69,23.78498444220451,-0.04603679455268217
2009-12-16,22.73,23.49498444220451,-0.03255947855961783
2009-12-17,22.44,23.62498444220451,-0.05015810465837223
2009-12-18,22.57,23.654984442204512,-0.04586705372203559
2009-12-21,22.6,23.454984442204513,-0.03645214279767617
2009-12-22,22.4,23.46498444220451,-0.04538611328840314
2009-12-23,22.41,23.204984442204513,-0.03425921030822232
2009-12-24,22.15,23.67498444220451,-0.06441332394229493
2009-12-28,22.62,23.66498444220451,-0.044157410910478645
2009-12-29,22.61,23.66498444220451,-0.04457997615764475
2009-12-30,22.61,23.48498444220451,-0.0372571863676473
2009-12-31,22.43,24.13498444220451,-0.07064369344373911
2010-01-04,23.08,24.314984442204516,-0.05079108502577956
2010-01-05,23.26,24.63498444220451,-0.05581430121989006
2010-01-06,23.58,24.79498444220451,-0.049001218171221717
2010-01-07,23.74,24.92498444220451,-0.04754203337427265
2010-01-08,23.87,25.05498444220451,-0.047295357334504295
2010-01-11,24.0,25.00498444220451,-0.04019136442685611
2010-01-12,23.95,25.35498444220451,-0.05541255390659405
2010-01-13,24.3,25.25498444220451,-0.037813701465149174
2010-01-14,24.2,25.41498444220451,-0.0478058306495317
2010-01-15,24.36,25.60498444220451,-0.048622737694478446
2010-01-19,24.55,25.564984442204516,-0.039702134163199676
2010-01-20,24.51,25.03498444220451,-0.020970032692310347
2010-01-21,23.98,24.39498444220451,-0.017011055825334576
2010-01-22,23.34,24.404984442204512,-0.0436379889823979
2010-01-25,23.35,24.58498444220451,-0.050233281420525855
2010-01-26,23.53,24.60498444220451,-0.04368970217110191
2010-01-27,23.55,24.89498444220451,-0.05402632186121614
2010-01-28,23.84,24.54498444220451,-0.02872213848269156
2010-01-29,23.49,24.05365575244123,-0.02343326761812603
2010-02-01,23.37,24.313655752441232,-0.03881175920435087
2010-02-02,23.63,24.523655752441233,-0.03644056014577979
2010-02-03,23.84,23.15365575244123,0.029643018575431723
2010-02-04,22.47,22.393655752441234,0.003409190906689785
2010-02-05,21.71,23.073655752441233,-0.059100116907003564
2010-02-08,22.39,23.24365575244123,-0.036726398012996486
2010-02-09,22.56,22.733655752441233,-0.007638707752605334
2010-02-10,22.05,22.74365575244123,-0.030498867903713145
2010-02-11,22.06,23.233655752441233,-0.050515328493576206
2010-02-12,22.55,23.71365575244123,-0.04907112444362083
2010-02-16,23.03,23.443655752441234,-0.017644677810036424
2010-02-17,22.76,23.96365575244123,-0.05022838605577151
2010-02-18,23.28,24.263655752441228,-0.04054029460677033
2010-02-19,23.58,23.923655752441228,-0.01436468389268486
2010-02-22,23.24,24.323655752441233,-0.0445515165758944
2010-02-23,23.64,24.843655752441233,-0.04844922037381538
2010-02-24,24.16,24.483655752441233,-0.01321925760245024
2010-02-25,23.8,24.573655752441233,-0.03148313625921839
2010-02-26,23.89,24.773655752441233,-0.03566917056051189
2010-03-01,24.09,24.723655752441232,-0.02562953305878579
2010-03-02,24.04,24.673655752441228,-0.02568147009907662
2010-03-03,23.99,24.883655752441232,-0.0359133626237198
2010-03-04,24.2,25.203655752441232,-0.03982183228891378
2010-03-05,24.52,25.353655752441234,-0.032881086679618754
2010-03-08,24.67,25.80365575244123,-0.04393392019012565
2010-03-09,25.12,25.74365575244123,-0.024225609541958293
2010-03-10,25.06,25.793655752441232,-0.02844326370339334
2010-03-11,25.11,25.813655752441232,-0.027259050759390613
2010-03-12,25.13,25.71365575244123,-0.022698279780222208
2010-03-15,25.03,25.80365575244123,-0.029982408689049223
2010-03-16,25.12,26.503655752441233,-0.05220622261945074
2010-03-17,25.82,25.923655752441228,-0.003998500575346786
2010-03-18,25.24,26.28365575244123,-0.039707404566212134
2010-03-19,25.6,25.693655752441234,-0.003645092521811888
2010-03-22,25.01,25.863655752441232,-0.03300599731964249
2010-03-23,25.18,25.933655752441233,-0.029060914497960333
2010-03-24,25.25,25.113655752441232,0.005429088018995998
2010-03-25,24.43,25.673655752441228,-0.04844092966086344
2010-03-26,24.99,26.03365575244123,-0.04008871294779126
2010-03-29,25.35,26.473655752441232,-0.04244429870013755
2010-03-30,25.79,25.933655752441233,-0.005539356032660758
2010-03-31,25.25,26.203655752441232,-0.03639399637405116
2010-04-01,25.52,26.483655752441233,-0.03638681009333111
2010-04-05,25.8,27.69365575244123,-0.06837868461170216
2010-04-06,27.01,27.233655752441233,-0.008212476300438754
2010-04-07,26.55,27.19365575244123,-0.023669335167760486
2010-04-08,26.51,27.15365575244123,-0.02370420242156024
2010-04-09,26.47,26.92365575244123,-0.016849708546733955
2010-04-12,26.24,27.71365575244123,-0.05317435439066609
2010-04-13,27.03,28.203655752441232,-0.04161360366695166
2010-04-14,27.52,27.683655752441233,-0.005911638040319245
2010-04-15,27.0,29.28365575244123,-0.07798397070867269
2010-04-16,28.6,29.69365575244123,-0.03683129357863979
2010-04-19,29.01,28.933655752441233,0.0026385966644510983
2010-04-20,28.25,28.87365575244123,-0.021599473159490734
2010-04-21,28.19,30.21365575244123,-0.06697818261458544
2010-04-22,29.53,30.063655752441232,-0.017750860269143964
2010-04-23,29.38,30.26365575244123,-0.029198579301509264
2010-04-26,29.58,29.67365575244123,-0.0031561919172540254
2010-04-27,28.99,29.69365575244123,-0.023697174854712233
2010-04-28,29.01,29.813655752441232,-0.026955961359264813
2010-04-29,29.13,29.253655752441233,-0.004227018786563619
2010-04-30,28.57,29.666663588823365,-0.03696619222245545
2010-05-03,29.02,29.286663588823362,-0.009105290809743538
2010-05-04,28.64,29.166663588823365,-0.018057039236574868
2010-05-05,28.52,28.556663588823362,-0.001283889089820467
2010-05-06,27.91,27.836663588823363,0.00263452589936386
2010-05-07,27.19,28.366663588823364,-0.041480507044437065
2010-05-10,27.72,28.626663588823362,-0.0316719964941129
2010-05-11,27.98,30.006663588823365,-0.06754045090098715
2010-05-12,29.36,30.086663588823363,-0.024152348653684097
2010-05-13,29.44,29.916663588823365,-0.015933046390956607
2010-05-14,29.27,30.096663588823365,-0.02746695115834541
2010-05-17,29.45,29.936663588823365,-0.01625644044732688
2010-05-18,29.29,30.346663588823365,-0.03481976151119737
2010-05-19,29.7,29.676663588823363,0.0007863556193501431
2010-05-20,29.03,30.196663588823363,-0.03863551300598578
2010-05-21,29.55,30.656663588823363,-0.03609863107304423
2010-05-24,30.01,31.256663588823365,-0.03988473002822801
2010-05-25,30.61,31.086663588823363,-0.015333378812473764
2010-05-26,30.44,31.286663588823362,-0.027061485364831883
2010-05-27,30.64,30.876663588823362,-0.007664804461225194
2010-05-28,30.23,31.186663588823365,-0.030675406687819318
2010-06-01,30.54,32.006663588823365,-0.04582369495505678
2010-06-02,31.36,31.346663588823365,0.00042544914353781493
2010-06-03,30.7,30.686663588823365,0.0004345995822592208
2010-06-04,30.04,29.876663588823362,0.005467023139683613
2010-06-07,29.23,30.476663588823364,-0.04090551399072928
2010-06-08,29.83,30.646663588823365,-0.026647716037878855
2010-06-09,30.0,30.626663588823362,-0.02046137304528506
2010-06-10,29.98,30.616663588823364,-0.02079467565028148
2010-06-11,29.97,30.866663588823364,-0.029049579208426102
2010-06-14,30.22,30.646663588823365,-0.013922024092011376
2010-06-15,30.0,30.946663588823363,-0.030590166403762442
2010-06-16,30.3,30.546663588823364,-0.008074976440753279
2010-06-17,29.9,30.796663588823364,-0.02911560813194003
2010-06-18,30.15,30.276663588823364,-0.004183538534613285
2010-06-21,29.63,29.536663588823362,0.003160018764338579
2010-06-22,28.89,29.776663588823364,-0.029777130207300107
2010-06-23,29.13,29.776663588823364,-0.02171712713529428
2010-06-24,29.13,29.726663588823364,-0.0200716635097824
2010-06-25,29.08,29.556663588823362,-0.016127110808393463
2010-06-28,28.91,29.036663588823362,-0.004362195003427272
2010-06-29,28.39,28.196663588823363,0.006856712340011395
2010-06-30,27.55,28.776663588823364,-0.04262702606357016
2010-07-01,28.13,28.656663588823363,-0.01837839869916935
2010-07-02,28.01,28.646663588823365,-0.022224702951856523
2010-07-06,28.0,28.596663588823365,-0.020864797285532366
2010-07-07,27.95,28.276663588823364,-0.011552409208294367
2010-07-08,27.63,28.786663588823362,-0.040180536561814195
2010-07-09,28.14,28.116663588823364,0.0008299850763913152
2010-07-12,27.47,28.346663588823365,-0.030926517545049603
2010-07-13,27.7,28.876663588823362,-0.04074790653026783
2010-07-14,28.23,30.446663588823363,-0.07280481102162784
2010-07-15,29.8,29.736663588823365,0.002129909799310603
2010-07-16,29.09,29.916663588823365,-0.027632211939977114
2010-07-19,29.27,30.166663588823365,-0.029723657910766588
2010-07-20,29.52,29.566663588823364,-0.001578250068127507
2010-07-21,28.92,29.626663588823362,-0.02385228382888005
2010-07-22,28.98,30.016663588823363,-0.034536269687526544
2010-07-23,29.37,30.336663588823363,-0.03186453203705297
2010-07-26,29.69,30.006663588823365,-0.010553108908159747
2010-07-27,29.36,30.146663588823365,-0.026094548954167407
2010-07-28,29.5,29.366663588823364,0.004540400402427203
2010-07-29,28.72,29.826663588823365,-0.03710316393678226
2010-07-30,29.18,30.32672625750206,-0.03781239846877271
2010-08-02,29.51,30.14672625750206,-0.021120908853033638
2010-08-03,29.33,30.91672625750206,-0.051322583260801635
2010-08-04,30.1,30.40672625750206,-0.010087447589869458
2010-08-05,29.59,30.25672625750206,-0.022035637690206
2010-08-06,29.44,30.47672625750206,-0.0340169822947064
2010-08-09,29.66,30.16672625750206,-0.016797522315701863
2010-08-10,29.35,29.25672625750206,0.0031881127668555997
2010-08-11,28.44,29.81672625750206,-0.0461729515712902
2010-08-12,29.0,29.57672625750206,-0.01949932702087931
2010-08-13,28.76,29.89672625750206,-0.0380217635774357
2010-08-16,29.08,30.17672625750206,-0.03634344720310445
2010-08-17,29.36,30.206726257502062,-0.02803105011393847
2010-08-18,29.39,29.81672625750206,-0.014311640178629403
2010-08-19,29.0,30.25672625750206,-0.04153543403230742
2010-08-20,29.44,28.96672625750206,0.016338530570929377
2010-08-23,28.15,28.83672625750206,-0.023814293320602142
2010-08-24,28.02,29.26672625750206,-0.04259876033051302
2010-08-25,28.45,29.31672625750206,-0.02956422384577373
2010-08-26,28.5,28.90672625750206,-0.014070298167939588
2010-08-27,28.09,28.19672625750206,-0.0037850584683980504
2010-08-30,27.38,28.12672625750206,-0.026548637429956612
2010-08-31,27.31,28.83672625750206,-0.05294381351991628
2010-09-01,28.02,29.51672625750206,-0.050707732437693664
2010-09-02,28.7,28.84672625750206,-0.0050864093274328726
2010-09-03,28.03,28.81672625750206,-0.027301028245609538
2010-09-07,28.0,28.49672625750206,-0.01743099375744228
2010-09-08,27.68,28.14672625750206,-0.016581902038346752
2010-09-09,27.33,28.26672625750206,-0.033138830757008964
2010-09-10,27.45,28.23672625750206,-0.02786180842380903
2010-09-13,27.42,28.21672625750206,-0.02823595658232081
2010-09-14,27.4,28.28672625750206,-0.031347786570631864
2010-09-15,27.47,28.49672625750206,-0.03602962137560506
2010-09-16,27.68,28.23672625750206,-0.019716388239381932
2010-09-17,27.42,28.616726257502062,-0.04181911818750861
2010-09-20,27.8,28.546726257502062,-0.026158034752087223
2010-09-21,27.73,28.48672625750206,-0.02656417064782135
2010-09-22,27.67,28.26672625750206,-0.021110554227824152
2010-09-23,27.45,29.046726257502062,-0.054970954156655316
2010-09-24,28.23,30.06672625750206,-0.06108833538349634
2010-09-27,29.25,30.57672625750206,-0.043390068849393115
2010-09-28,29.76,30.34672625750206,-0.019334087391288612
2010-09-29,29.53,30.06672625750206,-0.01785117052336682
2010-09-30,29.25,29.96672625750206,-0.023917402633283347
2010-10-01,29.15,29.75672625750206,-0.020389549987848476
2010-10-04,28.94,30.05672625750206,-0.03715395508928143
2010-10-05,29.24,30.57672625750206,-0.04371711497970099
2010-10-06,29.76,30.64672625750206,-0.028933800303874047
2010-10-07,29.83,30.81672625750206,-0.03201917845708391
2010-10-08,30.0,30.15672625750206,-0.00519705806803461
2010-10-11,29.34,29.62672625750206,-0.009677959522424673
2010-10-12,28.81,30.05672625750206,-0.04147911009406369
2010-10-13,29.24,29.81672625750206,-0.01934237355641799
2010-10-14,29.0,29.74672625750206,-0.025102804625895203
2010-10-15,28.93,30.15672625750206,-0.040678362996941386
2010-10-18,29.34,28.92672625750206,0.0142869171858242
2010-10-19,28.11,28.91672625750206,-0.0278982568883559
2010-10-20,28.1,28.71672625750206,-0.021476203518879244
2010-10-21,27.9,29.01672625750206,-0.03848560473679696
2010-10-22,28.2,29.40672625750206,-0.041035722471630454
2010-10-25,28.59,29.136726257502062,-0.018764162201005408
2010-10-26,28.32,28.75672625750206,-0.015186925437596588
2010-10-27,27.94,28.75672625750206,-0.02840122516689436
2010-10-28,27.94,29.00672625750206,-0.03677513443028302
2010-10-29,28.19,28.630326961245167,-0.015379739178012386
2010-11-01,27.94,29.33032696124517,-0.04740236830916478
2010-11-02,28.64,29.24032696124517,-0.020530788251473253
2010-11-03,28.55,29.040326961245167,-0.01688434713216269
2010-11-04,28.35,28.69032696124517,-0.011862080265062191
2010-11-05,28.0,29.07032696124517,-0.03681853880322927
2010-11-08,28.38,29.270326961245168,-0.03041739036342128
2010-11-09,28.58,29.750326961245168,-0.03933828904703196
2010-11-10,29.06,30.37032696124517,-0.04314497380674387
2010-11-11,29.68,29.71032696124517,-0.0010207548804402888
2010-11-12,29.02,29.57032696124517,-0.018610783775452555
2010-11-15,28.88,29.85032696124517,-0.032506409812694925
2010-11-16,29.16,30.40032696124517,-0.040799790174176676
2010-11-17,29.71,30.770326961245168,-0.034459398581647704
2010-11-18,30.08,31.65032696124517,-0.049614873273441606
2010-11-19,30.96,32.670326961245166,-0.052351081863185045
2010-11-22,31.98,33.97032696124517,-0.05859016204100187
2010-11-23,33.28,33.70032696124517,-0.01247248911645682
2010-11-24,33.01,33.43032696124517,-0.012573223161485902
2010-11-26,32.74,33.47032696124517,-0.021820132264940395
2010-11-29,32.78,33.53032696124517,-0.022377561725312467
2010-11-30,32.84,33.00032696124517,-0.0048583446289320875
2010-12-01,32.31,32.62032696124517,-0.009513300146066994
2010-12-02,31.93,34.12032696124517,-0.06419419613806765
2010-12-03,33.43,31.680326961245168,0.05522900823893706
2010-12-06,30.99,32.29032696124517,-0.040269860469540064
2010-12-07,31.6,31.53032696124517,0.0022097150733790816
2010-12-08,30.84,31.520326961245168,-0.021583753305657094
2010-12-09,30.83,31.76032696124517,-0.02929210906362467
2010-12-10,31.07,31.69032696124517,-0.019574646926293404
2010-12-13,31.0,31.19032696124517,-0.0061021149756350646
2010-12-14,30.5,31.200326961245167,-0.02244614173803572
2010-12-15,30.51,31.39032696124517,-0.028044529842968124
2010-12-16,30.7,31.35032696124517,-0.020743865352635615
2010-12-17,30.66,31.680326961245168,-0.03220695804349949
2010-12-20,30.99,31.99032696124517,-0.031269669811659684
2010-12-21,31.3,31.78032696124517,-0.015113971666525283
2010-12-22,31.09,31.500326961245168,-0.013026117530462233
2010-12-23,30.81,31.32032696124517,-0.016293794182820398
2010-12-27,30.63,31.31032696124517,-0.021728516667592013
2010-12-28,30.62,31.48032696124517,-0.02732903512419993
2010-12-29,30.79,31.270326961245168,-0.01536047134526164
2010-12-30,30.58,31.360326961245168,-0.02488261561205951
2010-12-31,30.67,31.360326961245168,-0.02201274757429239
2011-01-03,30.67,31.23032696124517,-0.0179417577645119
2011-01-04,30.54,30.790326961245167,-0.008130052063436866
2011-01-05,30.1,30.49032696124517,-0.012801665319669864
2011-01-06,29.8,30.520326961245168,-0.0236015479834093
2011-01-07,29.83,30.69032696124517,-0.02803251207885682
2011-01-10,30.0,30.28032696124517,-0.009257725704347575
2011-01-11,29.59,30.15032696124517,-0.0185844406253175
2011-01-12,29.46,29.39032696124517,0.0023706112166328452
2011-01-13,28.7,30.15032696124517,-0.048103191819757085
2011-01-14,29.46,30.69032696124517,-0.04008842795317202
2011-01-18,30.0,30.020326961245168,-0.0006771065908578455
2011-01-19,29.33,30.17032696124517,-0.027852762826355848
2011-01-20,29.48,30.10032696124517,-0.0206086452829517
2011-01-21,29.41,29.69032696124517,-0.009441693303380627
2011-01-24,29.0,29.39032696124517,-0.013280796833593067
2011-01-25,28.7,29.44032696124517,-0.025146696306047378
2011-01-26,28.75,29.360326961245168,-0.020787471544536307
2011-01-27,28.67,29.090326961245168,-0.014449028428079713
2011-01-28,28.4,29.253428856622214,-0.029173635022583744
2011-01-31,27.81,30.293428856622214,-0.08197912716900424
2011-02-01,28.85,29.07342885662221,-0.007684984723476007
