date,MPC,dcf,Deviation
2011-11-02,19.17,27.636179775280898,-0.30634406940909564
2011-11-03,19.33,27.616179775280898,-0.30004800963447587
2011-11-04,19.31,27.7661797752809,-0.3045496299353754
2011-11-07,19.46,27.366179775280898,-0.2889033047434091
2011-11-08,19.06,26.816179775280897,-0.28923507525223746
2011-11-09,18.51,27.156179775280897,-0.3183871902023252
2011-11-10,18.85,27.1961797752809,-0.30688794691918064
2011-11-11,18.89,26.6661797752809,-0.2916120659506424
2011-11-14,18.36,26.796179775280898,-0.3148277047709299
2011-11-15,18.49,24.6261797752809,-0.24917302769957983
2011-11-16,16.32,24.116179775280898,-0.3232759022335696
2011-11-17,15.81,24.7161797752809,-0.3603380399501759
2011-11-18,16.41,24.726179775280897,-0.3363309597706111
2011-11-21,16.42,25.066179775280897,-0.3449340846030059
2011-11-22,16.76,24.726179775280897,-0.32217592234950887
2011-11-23,16.42,24.4461797752809,-0.32832041034880566
2011-11-25,16.14,24.9461797752809,-0.3530071479724891
2011-11-28,16.64,24.886179775280898,-0.3313557906333102
2011-11-29,16.58,25.0061797752809,-0.3369638965648941
2011-11-30,16.7,25.2861797752809,-0.3395601807622408
2011-12-01,16.98,24.9661797752809,-0.3198799274524188
2011-12-02,16.66,25.5061797752809,-0.3468249598026475
2011-12-05,17.2,25.6261797752809,-0.3288113893358706
2011-12-06,17.32,25.5561797752809,-0.32227742360958456
2011-12-07,17.25,25.316179775280897,-0.3186175736971515
2011-12-08,17.01,25.7461797752809,-0.33931945832478694
2011-12-09,17.44,25.6061797752809,-0.31891441233901574
2011-12-12,17.3,25.2861797752809,-0.3158318040231596
2011-12-13,16.98,24.6461797752809,-0.31104941395297947
2011-12-14,16.34,24.566179775280897,-0.33485791647418806
2011-12-15,16.26,24.2861797752809,-0.33048342100514927
2011-12-16,15.98,24.276179775280898,-0.3417415693934036
2011-12-19,15.97,24.406179775280897,-0.34565752825541507
2011-12-20,16.1,24.636179775280898,-0.34648958779907135
2011-12-21,16.33,24.9661797752809,-0.34591514813297997
2011-12-22,16.66,25.066179775280897,-0.3353594305411741
2011-12-23,16.76,25.136179775280898,-0.3332320125876126
2011-12-27,16.83,24.8761797752809,-0.32344917298259257
2011-12-28,16.57,24.9461797752809,-0.3357700397710127
2011-12-29,16.64,24.956179775280898,-0.33323128179730754
2011-12-30,16.65,25.334649859943976,-0.34279731150636805
2012-01-03,16.71,25.504649859943978,-0.3448253517785519
2012-01-04,16.88,24.584649859943976,-0.31339270251301166
2012-01-05,15.96,24.454649859943977,-0.34736338113995946
2012-01-06,15.83,24.10464985994398,-0.34328023464445423
2012-01-09,15.48,24.544649859943977,-0.36931265720507067
2012-01-10,15.92,25.074649859943978,-0.36509582032362753
2012-01-11,16.45,24.94464985994398,-0.34053995175873986
2012-01-12,16.32,25.134649859943977,-0.35069714155801746
2012-01-13,16.51,25.39464985994398,-0.34986305812225826
2012-01-17,16.77,26.35464985994398,-0.36367965087297704
2012-01-18,17.73,26.544649859943977,-0.3320687937664355
2012-01-19,17.92,27.204649859943977,-0.34128907770339134
2012-01-20,18.58,27.55464985994398,-0.3257036436884786
2012-01-23,18.93,28.14464985994398,-0.3274032509126522
2012-01-24,19.52,28.004649859943978,-0.3029728956575839
2012-01-25,19.38,27.37464985994398,-0.292045739428513
2012-01-26,18.75,27.384649859943977,-0.3153098507413833
2012-01-27,18.76,27.364649859943977,-0.31444399632313047
2012-01-30,18.74,27.73464985994398,-0.3243109217302428
2012-01-31,19.11,29.564649859943977,-0.353619945085451
2012-02-01,20.94,29.904649859943977,-0.29977444651347507
2012-02-02,21.28,30.614649859943977,-0.30490794121925846
2012-02-03,21.99,30.834649859943976,-0.2868412613769842
2012-02-06,22.21,30.584649859943976,-0.2738187260045133
2012-02-07,21.96,31.10464985994398,-0.2939962321106304
2012-02-08,22.48,31.044649859943977,-0.27588167038709943
2012-02-09,22.42,30.664649859943978,-0.268864960063139
2012-02-10,22.04,30.364649859943977,-0.27415596419985644
2012-02-13,21.74,30.634649859943977,-0.2903460591392
2012-02-14,22.01,30.474649859943977,-0.27776036472431964
2012-02-15,21.85,30.674649859943976,-0.2876854308113068
2012-02-16,22.05,30.344649859943978,-0.2733480168078397
2012-02-17,21.72,30.53464985994398,-0.2886769588115444
2012-02-21,21.91,30.384649859943977,-0.27891221057367166
2012-02-22,21.76,30.46464985994398,-0.2857295225765639
2012-02-23,21.84,30.05464985994398,-0.2733237584940972
2012-02-24,21.43,29.934649859943978,-0.2841072101973767
2012-02-27,21.31,29.454649859943977,-0.2765149101643224
2012-02-28,20.83,29.404649859943977,-0.29160863675593907
2012-02-29,20.78,29.98464985994398,-0.30697873421694755
2012-03-01,21.36,29.71464985994398,-0.2811626554350296
2012-03-02,21.09,30.004649859943978,-0.29710894483208017
2012-03-05,21.38,29.62464985994398,-0.2783037065052951
2012-03-06,21.0,29.904649859943977,-0.2977680695693876
2012-03-07,21.28,30.44464985994398,-0.3010266139405303
2012-03-08,21.82,30.574649859943978,-0.2863368803910161
2012-03-09,21.95,30.514649859943976,-0.28067337817258187
2012-03-12,21.89,30.64464985994398,-0.2856828157592133
2012-03-13,22.02,30.584649859943976,-0.28003099264382636
2012-03-14,21.96,30.574649859943978,-0.2817579236199228
2012-03-15,21.95,30.71464985994398,-0.28535730994525377
2012-03-16,22.09,30.904649859943977,-0.2852208292244329
2012-03-19,22.28,30.524649859943978,-0.2700980976939241
2012-03-20,21.9,30.46464985994398,-0.28113403237255297
2012-03-21,21.84,30.30464985994398,-0.2793185170943805
2012-03-22,21.68,30.62464985994398,-0.2920735388274033
2012-03-23,22.0,31.23464985994398,-0.29565402209892233
2012-03-26,22.61,30.62464985994398,-0.26170584469038694
2012-03-27,22.0,30.404649859943977,-0.2764264643289486
2012-03-28,21.78,30.244649859943976,-0.27987263529721207
2012-03-29,21.62,30.30464985994398,-0.2865781291016716
2012-03-30,21.68,28.02,-0.22626695217701642
2012-04-02,21.72,27.5,-0.21018181818181825
2012-04-03,21.2,27.6,-0.23188405797101452
2012-04-04,21.3,27.37,-0.2217756667884545
2012-04-05,21.07,27.53,-0.23465310570286957
2012-04-09,21.23,27.22,-0.2200587803085966
2012-04-10,20.92,27.05,-0.22661737523105352
2012-04-11,20.75,27.18,-0.23657100809418685
2012-04-12,20.88,27.11,-0.22980450018443377
2012-04-13,20.81,26.3,-0.20874524714828901
2012-04-16,20.0,26.3,-0.2395437262357415
2012-04-17,20.0,26.23,-0.23751429660693868
2012-04-18,19.93,26.17,-0.2384409629346581
2012-04-19,19.87,26.25,-0.24304761904761896
2012-04-20,19.95,26.3,-0.2414448669201521
2012-04-23,20.0,26.43,-0.24328414680287547
2012-04-24,20.13,26.36,-0.23634294385432475
2012-04-25,20.06,26.63,-0.24671423206909504
2012-04-26,20.33,26.95,-0.2456400742115028
2012-04-27,20.65,27.11,-0.23828845444485436
2012-04-30,20.81,26.91,-0.22668153102935718
2012-05-01,20.61,27.05,-0.2380776340110906
2012-05-02,20.75,26.48,-0.21638972809667678
2012-05-03,20.18,26.17,-0.2288880397401606
2012-05-04,19.87,26.13,-0.23957137389973204
2012-05-07,19.83,25.56,-0.22417840375586862
2012-05-08,19.26,25.41,-0.24203069657615106
2012-05-09,19.11,25.4,-0.2476377952755905
2012-05-10,19.1,24.91,-0.2332396627860297
2012-05-11,18.61,24.21,-0.23130937629078896
2012-05-14,17.91,23.95,-0.2521920668058455
2012-05-15,17.65,23.94,-0.2627401837928155
2012-05-16,17.64,23.73,-0.2566371681415929
2012-05-17,17.43,23.76,-0.26641414141414144
2012-05-18,17.46,24.28,-0.28088962108731463
2012-05-21,17.98,24.0,-0.25083333333333335
2012-05-22,17.7,24.01,-0.26280716368179935
2012-05-23,17.71,24.2,-0.2681818181818181
2012-05-24,17.9,24.74,-0.27647534357316084
2012-05-25,18.44,24.92,-0.2600321027287319
2012-05-29,18.62,24.59,-0.2427816185441236
2012-05-30,18.29,24.34,-0.24856203779786368
2012-05-31,18.04,23.92,-0.2458193979933111
2012-06-01,17.62,23.44,-0.24829351535836175
2012-06-04,17.14,23.9,-0.28284518828451877
2012-06-05,17.6,24.46,-0.28045789043336056
2012-06-06,18.16,24.92,-0.2712680577849118
2012-06-07,18.62,24.98,-0.25460368294635705
2012-06-08,18.68,25.24,-0.259904912836767
2012-06-11,18.94,25.84,-0.26702786377708976
2012-06-12,19.54,25.68,-0.2390965732087228
2012-06-13,19.38,26.0,-0.2546153846153847
2012-06-14,19.7,26.38,-0.2532221379833207
2012-06-15,20.08,26.22,-0.23417238749046532
2012-06-18,19.92,26.73,-0.25476992143658805
2012-06-19,20.43,27.7,-0.26245487364620934
2012-06-20,21.4,26.97,-0.20652576937337785
2012-06-21,20.67,27.2,-0.24007352941176463
2012-06-22,20.9,26.97,-0.22506488691138304
2012-06-25,20.67,27.58,-0.2505438723712834
2012-06-26,21.28,27.56,-0.22786647314949193
2012-06-27,21.26,28.39,-0.25114476928495943
2012-06-28,22.09,28.76,-0.23191933240611962
2012-06-29,22.46,28.516878612716763,-0.21239626871419826
2012-07-02,23.04,28.156878612716763,-0.18172748063081745
2012-07-03,22.68,27.57687861271676,-0.17757189569883458
2012-07-05,22.1,27.726878612716764,-0.202939490279877
2012-07-06,22.25,27.676878612716763,-0.19607986466448069
2012-07-09,22.2,27.476878612716764,-0.19204796465762075
2012-07-10,22.0,27.66687861271676,-0.20482536870321344
2012-07-11,22.19,27.196878612716763,-0.18409754604617146
2012-07-12,21.72,27.956878612716764,-0.22308923321217244
2012-07-13,22.48,27.896878612716762,-0.1941750791519551
2012-07-16,22.42,28.206878612716764,-0.2051584187024441
2012-07-17,22.73,28.896878612716762,-0.2134098528552797
2012-07-18,23.42,28.226878612716764,-0.17029437362412325
2012-07-19,22.75,28.25687861271676,-0.1948863031969299
2012-07-20,22.78,28.406878612716763,-0.19808155233915092
2012-07-23,22.93,27.696878612716763,-0.17210887477147319
2012-07-24,22.22,27.726878612716764,-0.19861155991035606
2012-07-25,22.25,28.386878612716764,-0.21618715803320354
2012-07-26,22.91,28.996878612716763,-0.2099149599518385
2012-07-27,23.52,29.216878612716762,-0.19498587402958145
2012-07-30,23.74,29.126878612716762,-0.18494527629764146
2012-07-31,23.65,28.876878612716762,-0.18100566487178982
2012-08-01,23.4,29.476878612716764,-0.20615746641827637
2012-08-02,24.0,30.176878612716763,-0.20468911619354102
2012-08-03,24.7,30.146878612716762,-0.18067802914823572
2012-08-06,24.67,30.696878612716763,-0.19633522641679968
2012-08-07,25.22,30.216878612716762,-0.1653671339373164
2012-08-08,24.74,29.876878612716762,-0.17193491593630894
2012-08-09,24.4,30.25687861271676,-0.19357180519788175
2012-08-10,24.78,30.25687861271676,-0.18101267757391426
2012-08-13,24.78,30.046878612716764,-0.1752887107044676
2012-08-14,24.57,30.336878612716763,-0.1900946595837112
2012-08-15,24.86,30.336878612716763,-0.18053533729145554
2012-08-16,24.86,30.106878612716763,-0.17427507780565965
2012-08-17,24.63,30.25687861271676,-0.18597022795179619
2012-08-20,24.78,29.936878612716765,-0.1722583933826085
2012-08-21,24.46,30.106878612716763,-0.1875610781627688
2012-08-22,24.63,29.996878612716763,-0.17891456914592274
2012-08-23,24.52,29.856878612716763,-0.17874871254772284
2012-08-24,24.38,30.276878612716764,-0.19476507760743822
2012-08-27,24.8,30.396878612716762,-0.18412675472458762
2012-08-28,24.92,30.336878612716763,-0.178557546472368
2012-08-29,24.86,30.886878612716764,-0.1951274743002155
2012-08-30,25.41,31.356878612716763,-0.1896514856011532
2012-08-31,25.88,30.876878612716762,-0.1618323754609956
2012-09-04,25.4,30.636878612716764,-0.1709338173420526
2012-09-05,25.16,30.936878612716765,-0.18673114004274982
2012-09-06,25.46,31.426878612716763,-0.18986545518084919
2012-09-07,25.95,31.656878612716763,-0.1802729410733589
2012-09-10,26.18,32.14687861271676,-0.1856130010195256
2012-09-11,26.67,32.21687861271676,-0.17217306118933806
2012-09-12,26.74,32.806878612716766,-0.1849270296127804
2012-09-13,27.33,33.28687861271676,-0.17895575857452206
2012-09-14,27.81,32.29687861271676,-0.13892607600011453
2012-09-17,26.82,31.516878612716763,-0.14902740434522654
2012-09-18,26.04,32.08687861271676,-0.18845331406964105
2012-09-19,26.61,32.15687861271676,-0.17249431076694088
2012-09-20,26.68,32.33687861271676,-0.174935827309323
2012-09-21,26.86,32.206878612716764,-0.16601666609832755
2012-09-24,26.73,32.306878612716766,-0.1726220189690988
2012-09-25,26.83,31.976878612716764,-0.1609562545191613
2012-09-26,26.5,32.736878612716765,-0.19051537217399905
2012-09-27,27.26,32.776878612716764,-0.1683161681715576
2012-09-28,27.3,37.51593023255814,-0.27230912759540904
2012-10-01,27.67,37.54593023255814,-0.263035971445826
2012-10-02,27.7,37.10593023255814,-0.25348859801135026
2012-10-03,27.26,37.645930232558136,-0.27588454232367055
2012-10-04,27.8,37.27593023255814,-0.25421042944976646
2012-10-05,27.43,38.80593023255814,-0.29314927291740955
2012-10-08,28.96,38.41593023255814,-0.24614606949030948
2012-10-09,28.57,37.49593023255814,-0.23805064115485397
2012-10-10,27.65,37.17593023255814,-0.25623918952310354
2012-10-11,27.33,36.99593023255814,-0.26127009570505866
2012-10-12,27.15,37.03593023255814,-0.2669280930837119
2012-10-15,27.19,37.37593023255814,-0.2725264674131156
2012-10-16,27.53,37.72593023255814,-0.27026318952789863
2012-10-17,27.88,37.24593023255814,-0.2514618422490361
2012-10-18,27.4,37.31593023255814,-0.2657291449190913
2012-10-19,27.47,37.10593023255814,-0.2596870681361658
2012-10-22,27.26,36.47593023255814,-0.25265785337894053
2012-10-23,26.63,36.69593023255814,-0.27430644675760896
2012-10-24,26.85,36.82593023255814,-0.2708941816149516
2012-10-25,26.98,37.65593023255814,-0.28351258796755197
2012-10-26,27.81,37.31593023255814,-0.25474188029926736
2012-10-31,27.47,36.85593023255814,-0.2546654004751373
2012-11-01,27.01,36.37593023255814,-0.2574760335386612
2012-11-02,26.53,37.22593023255814,-0.2873247267627279
2012-11-05,27.38,38.33593023255814,-0.2857875149004062
2012-11-06,28.49,37.57593023255814,-0.24180187094039063
2012-11-07,27.73,37.00593023255814,-0.2506606420718238
2012-11-08,27.16,36.40593023255814,-0.25396769629277116
2012-11-09,26.56,36.78593023255814,-0.2779848210419176
2012-11-12,26.94,36.79593023255814,-0.2678538134588949
2012-11-13,26.95,36.41593023255814,-0.2599392675707348
2012-11-14,26.57,36.87593023255814,-0.2794758035272268
2012-11-15,27.03,37.01593023255814,-0.26977385600794124
2012-11-16,27.17,38.13593023255814,-0.28754851830508366
2012-11-19,28.29,38.34593023255814,-0.2622424380259267
2012-11-20,28.5,38.76593023255814,-0.2648183642433568
2012-11-21,28.92,39.33593023255814,-0.2647943030958736
2012-11-23,29.49,39.37593023255814,-0.2510653125950514
2012-11-26,29.53,39.145930232558136,-0.24564316585228196
2012-11-27,29.3,39.47593023255814,-0.2577755653282984
2012-11-28,29.63,39.57593023255814,-0.25131260779249787
2012-11-29,29.73,39.61593023255814,-0.2495443165041078
2012-11-30,29.77,39.62593023255814,-0.24872426148017945
2012-12-03,29.78,39.42593023255814,-0.24465954704582915
2012-12-04,29.58,38.90593023255814,-0.23970459456470739
2012-12-05,29.06,39.54593023255814,-0.26515826460253755
2012-12-06,29.7,40.19593023255814,-0.2611192270419602
2012-12-07,30.35,40.84593023255814,-0.2569639171589211
2012-12-10,31.0,40.55593023255814,-0.23562350013332145
2012-12-11,30.71,40.60593023255814,-0.24370652699943585
2012-12-12,30.76,40.73593023255814,-0.2448926580442955
2012-12-13,30.89,41.26593023255814,-0.2514405994020632
2012-12-14,31.42,41.32593023255814,-0.23970253486886717
2012-12-17,31.48,41.34593023255814,-0.23861913801588974
2012-12-18,31.5,40.95593023255814,-0.23088061188855857
2012-12-19,31.11,40.97593023255814,-0.24077379516619235
2012-12-20,31.13,40.91593023255814,-0.23917164236366684
2012-12-21,31.07,41.02593023255814,-0.24267408870736884
2012-12-24,31.18,40.67593023255814,-0.23345330219288585
2012-12-26,30.83,40.85593023255814,-0.24539718409271372
2012-12-27,31.01,40.40593023255814,-0.23253839667789955
2012-12-28,30.56,41.34593023255814,-0.2608704211488434
2012-12-31,31.5,46.22052631578947,-0.3184846103918286
2013-01-02,32.01,45.32052631578947,-0.29369752290701323
2013-01-03,31.11,45.490526315789474,-0.31612134394668645
2013-01-04,31.28,44.340526315789475,-0.2945505477939867
2013-01-07,30.13,44.990526315789474,-0.3303034556982757
2013-01-08,30.78,45.42052631578947,-0.32233281961552274
2013-01-09,31.21,45.61052631578947,-0.3157281329333025
2013-01-10,31.4,45.21052631578947,-0.30547147846332945
2013-01-11,31.0,45.520526315789475,-0.3189885418955012
2013-01-14,31.31,46.340526315789475,-0.3243494951559963
2013-01-15,32.13,46.58052631578948,-0.3102267719738314
2013-01-16,32.37,46.90052631578947,-0.3098158476506828
2013-01-17,32.69,46.810526315789474,-0.30165279964020697
2013-01-18,32.6,47.770526315789475,-0.3175708430655326
2013-01-22,33.56,48.00052631578947,-0.3008409995504434
2013-01-23,33.79,48.54052631578947,-0.30388064232816847
2013-01-24,34.33,48.54052631578947,-0.2927559174645169
2013-01-25,34.33,48.54052631578947,-0.2927559174645169
2013-01-28,34.33,50.200526315789475,-0.316142627986706
2013-01-29,35.99,50.660526315789475,-0.2895849566256298
2013-01-30,36.45,51.32052631578947,-0.2897578685044456
2013-01-31,37.11,52.32052631578947,-0.2907181442324136
2013-02-01,38.11,52.61052631578947,-0.2756202480992397
2013-02-04,38.4,52.550526315789476,-0.2692746830118383
2013-02-05,38.34,53.11052631578947,-0.2781092062233672
2013-02-06,38.9,53.72052631578947,-0.27588200139121577
2013-02-07,39.51,54.93052631578947,-0.2807278092902039
2013-02-08,40.72,55.060526315789474,-0.26045022224346415
2013-02-11,40.85,54.660526315789475,-0.25265995859611956
2013-02-12,40.45,55.04052631578947,-0.2650869694100997
2013-02-13,40.83,55.79052631578947,-0.268155317824192
2013-02-14,41.58,55.490526315789474,-0.25068290462098797
2013-02-15,41.28,56.32052631578947,-0.267052304011812
2013-02-19,42.11,54.33052631578948,-0.2249292827527416
2013-02-20,40.12,54.50052631578947,-0.26386032003553805
2013-02-21,40.29,54.97052631578947,-0.26706177473095627
2013-02-22,40.76,53.85052631578947,-0.24309003479416713
2013-02-25,39.64,54.490526315789474,-0.2725340957385156
2013-02-26,40.28,55.58052631578948,-0.2752857399884473
2013-02-27,41.37,55.65052631578947,-0.2566108042672316
2013-02-28,41.44,56.72052631578947,-0.26940029136393584
2013-03-01,42.51,59.11052631578947,-0.28083874988870094
2013-03-04,44.9,58.590526315789475,-0.2336645047699467
2013-03-05,44.38,58.480526315789476,-0.2411149010466822
2013-03-06,44.27,58.35052631578947,-0.2413093283784027
2013-03-07,44.14,58.72052631578947,-0.24830374028628022
2013-03-08,44.51,58.160526315789475,-0.23470431202208053
2013-03-11,43.95,58.700526315789475,-0.2512843962665088
2013-03-12,44.49,57.630526315789474,-0.2280132970465214
2013-03-13,43.42,58.060526315789474,-0.2521597244255087
2013-03-14,43.85,58.18052631578947,-0.24631139013777437
2013-03-15,43.97,58.58052631578948,-0.24940927019038128
2013-03-18,44.37,58.36052631578947,-0.23972584208865044
2013-03-19,44.15,59.770526315789475,-0.2613416223451094
2013-03-20,45.56,58.740526315789474,-0.22438556721352598
2013-03-21,44.53,59.67052631578947,-0.253735424347734
2013-03-22,45.46,59.310526315789474,-0.23352560120685062
2013-03-25,45.1,59.68052631578947,-0.24430961346820346
2013-03-26,45.47,59.04052631578947,-0.22985103898303572
2013-03-27,44.83,59.01052631578948,-0.24030503032465222
2013-03-28,44.8,59.145225225225225,-0.24254240592708132
2013-04-01,44.92,56.965225225225225,-0.21144874223882437
2013-04-02,42.74,54.925225225225226,-0.2218511653845523
2013-04-03,40.7,55.535225225225226,-0.2671318098569043
2013-04-04,41.31,55.41522522522523,-0.25453700075921504
2013-04-05,41.19,55.90522522522522,-0.26321734982628264
2013-04-08,41.68,56.62522522522522,-0.2639322875234671
2013-04-09,42.4,56.395225225225225,-0.24816330051582547
2013-04-10,42.17,55.26522522522522,-0.23695235424912453
2013-04-11,41.04,54.37522522522522,-0.2452445055627811
2013-04-12,40.15,52.98522522522523,-0.24224159038045634
2013-04-15,38.76,53.66522522522523,-0.27774457598323954
2013-04-16,39.44,52.535225225225226,-0.24926561500563338
2013-04-17,38.31,52.715225225225225,-0.27326498490102347
2013-04-18,38.49,53.605225225225226,-0.2819729823299463
2013-04-19,39.38,54.215225225225225,-0.2736357759945761
2013-04-22,39.99,55.005225225225225,-0.27297816096095695
2013-04-23,40.78,55.535225225225226,-0.26569128270183195
2013-04-24,41.31,55.035225225225226,-0.24938982568084977
2013-04-25,40.81,54.895225225225225,-0.256583795174099
2013-04-26,40.67,55.435225225225224,-0.2663509558270264
2013-04-29,41.21,53.40522522522522,-0.22835265975931085
2013-04-30,39.18,50.965225225225225,-0.23124052082854585
2013-05-01,36.74,52.12522522522522,-0.2951589208247636
2013-05-02,37.9,53.27522522522523,-0.2885999103753245
2013-05-03,39.05,54.395225225225225,-0.2821061069549361
2013-05-06,40.17,54.94522522522522,-0.268908265725735
2013-05-07,40.72,53.535225225225226,-0.23937930906820637
2013-05-08,39.31,53.465225225225225,-0.26475573918552764
2013-05-09,39.24,52.91522522522523,-0.25843649284338877
2013-05-10,38.69,52.44522522522522,-0.26227793218836637
2013-05-13,38.22,53.145225225225225,-0.28083849794545634
2013-05-14,38.92,53.91522522522523,-0.27812598690971313
2013-05-15,39.69,53.48522522522523,-0.25792590696091877
2013-05-16,39.26,55.56522522522523,-0.2934429791139056
2013-05-17,41.34,56.52522522522523,-0.26864510782079276
2013-05-20,42.3,55.66522522522523,-0.2401000835108209
2013-05-21,41.44,55.44522522522522,-0.25259569545139915
2013-05-22,41.22,55.40522522522522,-0.25602684886780114
2013-05-23,41.18,55.255225225225225,-0.2547311167016939
2013-05-24,41.03,56.105225225225226,-0.26869556560388463
2013-05-28,41.88,56.08522522522522,-0.253279275748298
2013-05-29,41.86,55.99522522522523,-0.25243625984841056
2013-05-30,41.77,55.47522522522522,-0.2470512768462506
2013-05-31,41.25,55.23522522522523,-0.25319395672235534
2013-06-03,41.01,54.535225225225226,-0.24800897345463135
2013-06-04,40.31,54.19522522522522,-0.25620753797997553
2013-06-05,39.97,55.605225225225226,-0.2811826615555606
2013-06-06,41.38,56.035225225225226,-0.26153593862290603
2013-06-07,41.81,55.435225225225224,-0.24578641414133195
2013-06-10,41.21,54.15522522522522,-0.23903926484263616
2013-06-11,39.93,53.865225225225224,-0.25870541090208465
