date,NWS,dcf,Deviation
2014-05-21,16.5,22.30312629399586,-0.2601934014765498
2014-05-22,16.77,22.27312629399586,-0.24707471332748332
2014-05-23,16.74,22.39312629399586,-0.2524491765811012
2014-05-27,16.86,22.24312629399586,-0.24201302563520222
2014-05-28,16.71,22.17312629399586,-0.2463850257992347
2014-05-29,16.64,22.12312629399586,-0.24784590663770523
2014-05-30,16.59,22.313126293995857,-0.2564914579242923
2014-06-02,16.78,22.45312629399586,-0.2526653179478574
2014-06-03,16.92,22.543126293995858,-0.24943861914545196
2014-06-04,17.01,22.80312629399586,-0.2540496517585489
2014-06-05,17.27,22.80312629399586,-0.24264770640036104
2014-06-06,17.27,22.78312629399586,-0.24198287025467435
2014-06-09,17.25,22.71312629399586,-0.2405272714676896
2014-06-10,17.18,22.70312629399586,-0.24327602386004987
2014-06-11,17.17,22.383126293995858,-0.23290429699242887
2014-06-12,16.85,22.26312629399586,-0.2431431337410921
2014-06-13,16.73,22.26312629399586,-0.24853321231385583
2014-06-16,16.73,22.34312629399586,-0.25122385382139834
2014-06-17,16.81,22.60312629399586,-0.2562975678074545
2014-06-18,17.07,22.69312629399586,-0.24778984707292728
2014-06-19,17.16,22.64312629399586,-0.24215411877333326
2014-06-20,17.11,22.37312629399586,-0.235243221033812
2014-06-23,16.84,22.53312629399586,-0.25265585519364175
2014-06-24,17.0,22.73312629399586,-0.25219260298175794
2014-06-25,17.2,23.07312629399586,-0.25454401883650146
2014-06-26,17.54,23.08312629399586,-0.24013758896418125
2014-06-27,17.55,22.98312629399586,-0.23639631199412658
2014-06-30,17.45,23.025219941348972,-0.24213536094553978
2014-07-01,17.6,23.145219941348973,-0.23958380846675076
2014-07-02,17.72,23.195219941348974,-0.23604949447315093
2014-07-03,17.77,23.055219941348973,-0.2292417923053538
2014-07-07,17.63,23.00521994134897,-0.23365218654952713
2014-07-08,17.58,23.095219941348976,-0.2388035253768983
2014-07-09,17.67,22.935219941348972,-0.22956919335473736
2014-07-10,17.51,22.985219941348973,-0.23820611485641663
2014-07-11,17.56,23.015219941348974,-0.23702662652152928
2014-07-14,17.59,23.085219941348974,-0.23804061452783642
2014-07-15,17.66,23.055219941348973,-0.23401294609524748
2014-07-16,17.63,22.925219941348974,-0.23097793412216183
2014-07-17,17.5,23.075219941348973,-0.24161069560852244
2014-07-18,17.65,22.965219941348973,-0.23144650714966153
2014-07-21,17.54,22.935219941348972,-0.2352373317171531
2014-07-22,17.51,22.975219941348975,-0.23787454289014687
2014-07-23,17.55,23.155219941348975,-0.24207154825334065
2014-07-24,17.73,23.035219941348974,-0.23030906389679962
2014-07-25,17.61,22.915219941348973,-0.2315151220423619
2014-07-28,17.49,22.815219941348975,-0.2334064696741257
2014-07-29,17.39,22.805219941348973,-0.23745528239920377
2014-07-30,17.38,22.635219941348975,-0.23217004097888105
2014-07-31,17.21,22.785219941348974,-0.24468580754103086
2014-08-01,17.36,22.815219941348975,-0.23910442044269986
2014-08-04,17.39,22.645219941348973,-0.23206751601264952
2014-08-05,17.22,22.575219941348973,-0.23721673389061015
2014-08-06,17.15,22.425219941348974,-0.235236040277233
2014-08-07,17.0,22.175219941348974,-0.23337851687770694
2014-08-08,16.75,22.365219941348972,-0.2510692922347486
2014-08-11,16.94,22.25521994134897,-0.238830258939548
2014-08-12,16.83,22.185219941348972,-0.2413868312104437
2014-08-13,16.76,22.395219941348973,-0.2516260146632673
2014-08-14,16.97,22.235219941348973,-0.23679639577379152
2014-08-15,16.81,22.265219941348974,-0.24501082655905093
2014-08-18,16.84,22.175219941348974,-0.24059377789532843
2014-08-19,16.75,22.515219941348974,-0.25605878851581665
2014-08-20,17.09,22.615219941348972,-0.2443142253614271
2014-08-21,17.19,22.565219941348975,-0.23820817857393495
2014-08-22,17.14,22.735219941348973,-0.24610362054043033
2014-08-25,17.31,22.675219941348974,-0.23661159429661494
2014-08-26,17.25,22.715219941348973,-0.24059727158531818
2014-08-27,17.29,22.715219941348973,-0.2388363377223276
2014-08-28,17.29,22.685219941348972,-0.2378297391560642
2014-08-29,17.26,22.485219941348973,-0.2323846488928536
2014-09-02,17.06,22.675219941348974,-0.24763684567881283
2014-09-03,17.25,22.725219941348975,-0.24093143896868108
2014-09-04,17.3,22.815219941348975,-0.2417342438743495
2014-09-05,17.39,22.685219941348972,-0.23342158264453183
2014-09-08,17.26,22.395219941348973,-0.2292998217832931
2014-09-09,16.97,22.545219941348975,-0.2472905545323053
2014-09-10,17.12,22.375219941348973,-0.23486785627690876
2014-09-11,16.95,22.215219941348973,-0.2370095797048073
2014-09-12,16.79,22.145219941348973,-0.24182283831599471
2014-09-15,16.72,22.135219941348975,-0.24464269863581756
2014-09-16,16.71,22.095219941348976,-0.24372782690753303
2014-09-17,16.67,22.115219941348972,-0.24622047421594961
2014-09-18,16.69,22.265219941348974,-0.2504003982909314
2014-09-19,16.84,22.105219941348974,-0.23818898682388157
2014-09-22,16.68,22.085219941348974,-0.24474376780957796
2014-09-23,16.66,22.055219941348973,-0.24462326631502107
2014-09-24,16.63,21.845219941348976,-0.2387350621944312
2014-09-25,16.42,22.055219941348973,-0.25550504399115515
2014-09-26,16.63,21.925219941348974,-0.24151273991841105
2014-09-29,16.5,21.555219941348973,-0.23452416422119826
2014-09-30,16.13,20.536330401793414,-0.2145626952616917
2014-10-01,15.82,20.366330401793412,-0.22322776426101154
2014-10-02,15.65,20.476330401793412,-0.23570289730090987
2014-10-03,15.76,20.476330401793412,-0.23033084098800893
2014-10-06,15.76,20.046330401793412,-0.21382119898662066
2014-10-07,15.33,20.456330401793412,-0.2505987291515386
2014-10-08,15.74,19.976330401793412,-0.2120674977128476
2014-10-09,15.26,19.686330401793413,-0.22484283822596907
2014-10-10,14.97,19.24633040179341,-0.22218938948460187
2014-10-13,14.53,19.296330401793412,-0.24700708904478685
2014-10-14,14.58,19.196330401793414,-0.24047983677974905
2014-10-15,14.48,18.956330401793412,-0.23613907897331843
2014-10-16,14.24,18.976330401793412,-0.2495914806239773
2014-10-17,14.26,19.146330401793414,-0.25520976078714885
2014-10-20,14.43,19.726330401793412,-0.2684904031269748
2014-10-21,15.01,19.576330401793413,-0.23325773053846122
2014-10-22,14.86,19.81633040179341,-0.25011343176559353
2014-10-23,15.1,20.036330401793414,-0.24636898587735268
2014-10-24,15.32,19.786330401793414,-0.2257280815137197
2014-10-27,15.07,19.786330401793414,-0.2383630671287047
2014-10-28,15.07,19.856330401793414,-0.24104808415965495
2014-10-29,15.14,19.776330401793413,-0.23443835674251112
2014-10-30,15.06,19.76633040179341,-0.2380983372293728
2014-10-31,15.05,19.81633040179341,-0.24052538008561108
2014-11-03,15.1,19.456330401793412,-0.22390298231118966
2014-11-04,14.74,19.576330401793413,-0.24704989661138688
2014-11-05,14.86,19.706330401793412,-0.24592759296029887
2014-11-06,14.99,19.556330401793414,-0.2334962801290501
2014-11-07,14.84,19.65633040179341,-0.24502693551355736
2014-11-10,14.94,19.636330401793412,-0.23916537895311085
2014-11-11,14.92,19.716330401793414,-0.24326689115319022
2014-11-12,15.0,19.536330401793414,-0.2321997175773084
2014-11-13,14.82,19.696330401793414,-0.24757557891846738
2014-11-14,14.98,19.65633040179341,-0.23790454811274186
2014-11-17,14.94,19.626330401793414,-0.2387777188019411
2014-11-18,14.91,19.696330401793414,-0.24300619984307348
2014-11-19,14.98,19.476330401793412,-0.2308612715555176
2014-11-20,14.76,19.546330401793412,-0.24487104757802813
2014-11-21,14.83,19.76633040179341,-0.24973428559837973
2014-11-24,15.05,19.736330401793413,-0.23744689647917383
2014-11-25,15.02,19.916330401793413,-0.24584500774060825
2014-11-26,15.2,19.76633040179341,-0.23101558604823813
2014-11-28,15.05,19.76633040179341,-0.23860424802802516
2014-12-01,15.05,19.946330401793414,-0.24547524798612452
2014-12-02,15.23,19.966330401793414,-0.23721586823826113
2014-12-03,15.25,19.876330401793414,-0.23275576065972348
2014-12-04,15.16,19.946330401793414,-0.2399604491341959
2014-12-05,15.23,19.706330401793412,-0.22715190045661848
2014-12-08,14.99,19.826330401793413,-0.24393472235063418
2014-12-09,15.11,19.58633040179341,-0.2285435969865769
2014-12-10,14.87,19.49633040179341,-0.2372923676636014
2014-12-11,14.78,19.366330401793412,-0.23681979531696395
2014-12-12,14.65,18.966330401793414,-0.22757857267873338
2014-12-15,14.25,18.956330401793412,-0.24827222896200196
2014-12-16,14.24,19.08633040179341,-0.2539163002930115
2014-12-17,14.37,19.196330401793414,-0.25141942760802427
2014-12-18,14.48,19.306330401793414,-0.2499869369968455
2014-12-19,14.59,19.466330401793414,-0.25050075186970844
2014-12-22,14.75,19.706330401793412,-0.2515095555965281
2014-12-23,14.99,19.636330401793412,-0.23661907834719753
2014-12-24,14.92,19.756330401793413,-0.24479902408163756
2014-12-26,15.04,19.846330401793413,-0.24217728438901176
2014-12-29,15.13,19.896330401793414,-0.23955826554648418
2014-12-30,15.18,19.796330401793412,-0.23319121817522326
2014-12-31,15.08,18.28006882312457,-0.1750578104539975
2015-01-02,14.98,17.94006882312457,-0.16499762917905136
2015-01-05,14.64,17.77006882312457,-0.17614275185312422
2015-01-06,14.47,17.71006882312457,-0.18295066244428781
2015-01-07,14.41,18.04006882312457,-0.20122255955428425
2015-01-08,14.74,18.18006882312457,-0.18922199121429584
2015-01-09,14.88,18.02006882312457,-0.17425398614987653
2015-01-12,14.72,18.00006882312457,-0.18222534898925968
2015-01-13,14.7,17.93006882312457,-0.18014815531319783
2015-01-14,14.63,17.840068823124568,-0.17993589906803653
2015-01-15,14.54,17.840068823124568,-0.1849807226554513
2015-01-16,14.54,17.74006882312457,-0.18038649427071052
2015-01-20,14.44,17.75006882312457,-0.18648202754077503
2015-01-21,14.45,18.00006882312457,-0.1972252916368753
2015-01-22,14.7,17.96006882312457,-0.18151761305764336
2015-01-23,14.66,18.28006882312457,-0.19803365392941663
2015-01-26,14.98,18.21006882312457,-0.17737817767183695
2015-01-27,14.91,18.05006882312457,-0.1739643684406188
2015-01-28,14.75,17.76006882312457,-0.16948520037294545
2015-01-29,14.46,17.74006882312457,-0.18489605963923472
2015-01-30,14.44,17.78006882312457,-0.1878546622260827
2015-02-02,14.48,18.43006882312457,-0.214327404907373
2015-02-03,15.13,18.41006882312457,-0.1781671135853946
2015-02-04,15.11,18.52006882312457,-0.18412830188118323
2015-02-05,15.22,19.07006882312457,-0.20189066221176577
2015-02-06,15.77,19.470068823124574,-0.190038815822264
2015-02-09,16.17,19.60006882312457,-0.1750028968815508
2015-02-10,16.3,19.60006882312457,-0.16837026711003578
2015-02-11,16.3,19.66006882312457,-0.17090829403264285
2015-02-12,16.36,19.71006882312457,-0.16996738333019656
2015-02-13,16.41,19.86006882312457,-0.17371887549087428
2015-02-17,16.56,19.81006882312457,-0.16406146046957293
2015-02-18,16.51,19.85006882312457,-0.16826484849430423
2015-02-19,16.55,19.970068823124574,-0.17125974143685796
2015-02-20,16.67,20.20006882312457,-0.17475528692671727
2015-02-23,16.9,20.21006882312457,-0.1637831544312781
2015-02-24,16.91,20.31006882312457,-0.16740804045200142
2015-02-25,17.01,20.16006882312457,-0.15625288042227747
2015-02-26,16.86,20.12006882312457,-0.16203069938695636
2015-02-27,16.82,20.30006882312457,-0.17143138052617302
2015-03-02,17.0,20.02006882312457,-0.15085206998070766
2015-03-03,16.72,19.92006882312457,-0.16064547023099207
2015-03-04,16.62,19.95006882312457,-0.16692016717579505
2015-03-05,16.65,19.71006882312457,-0.155254091225414
2015-03-06,16.41,19.590068823124568,-0.16233066110368854
2015-03-09,16.29,19.23006882312457,-0.15288914720830715
2015-03-10,15.93,19.36006882312457,-0.17717234656870318
2015-03-11,16.06,19.74006882312457,-0.18642634208111486
2015-03-12,16.44,19.69006882312457,-0.16506132367133197
2015-03-13,16.39,19.880068823124567,-0.17555617408451352
2015-03-16,16.58,19.76006882312457,-0.16093409651504043
2015-03-17,16.46,19.89006882312457,-0.1724513300394771
2015-03-18,16.59,19.70006882312457,-0.1578709623325718
2015-03-19,16.4,19.840068823124568,-0.17338996420793673
2015-03-20,16.54,19.91006882312457,-0.16926454916169853
2015-03-23,16.61,19.86006882312457,-0.16364841693500443
2015-03-24,16.56,19.54006882312457,-0.15251066155907433
2015-03-25,16.24,19.32006882312457,-0.15942328421925578
2015-03-26,16.02,19.25006882312457,-0.16779518311354702
2015-03-27,15.95,19.340068823124568,-0.17528731950897325
2015-03-30,16.04,19.17006882312457,-0.16327895596017972
2015-03-31,15.87,19.413416394569513,-0.18252410202053404
2015-04-01,15.93,19.473416394569515,-0.18196172272871725
2015-04-02,15.99,19.573416394569513,-0.18307567377781342
2015-04-06,16.09,19.433416394569512,-0.17204470519675574
2015-04-07,15.95,19.373416394569514,-0.17670690212022278
2015-04-08,15.89,19.203416394569512,-0.1725430687170073
2015-04-09,15.72,19.213416394569514,-0.1818217188878961
2015-04-10,15.73,19.423416394569514,-0.19015276816091609
2015-04-13,15.94,19.333416394569515,-0.17552078356532363
2015-04-14,15.85,19.323416394569513,-0.17975167142522752
2015-04-15,15.84,19.183416394569512,-0.17428680719853296
2015-04-16,15.7,18.973416394569515,-0.17252646157633578
2015-04-17,15.49,18.963416394569514,-0.18316406296727117
2015-04-20,15.48,18.833416394569515,-0.17805672238715264
2015-04-21,15.35,18.893416394569513,-0.18754767907343584
2015-04-22,15.41,18.943416394569514,-0.1865247704517773
2015-04-23,15.46,18.913416394569513,-0.1825908298387101
2015-04-24,15.43,18.953416394569512,-0.18589874887036373
2015-04-27,15.47,19.343416394569513,-0.20024468871263812
2015-04-28,15.86,19.143416394569513,-0.17151674115498705
2015-04-29,15.66,19.053416394569513,-0.1781001540246968
2015-04-30,15.57,19.413416394569513,-0.19797733260615713
2015-05-01,15.93,19.553416394569513,-0.18530860906617985
2015-05-04,16.07,19.403416394569515,-0.1717953337074417
2015-05-05,15.92,18.393416394569513,-0.13447291908749304
2015-05-06,14.91,18.393416394569513,-0.18938387082880148
2015-05-07,14.91,18.573416394569513,-0.19723977090400135
2015-05-08,15.09,19.073416394569513,-0.20884650721009013
2015-05-11,15.59,18.663416394569513,-0.16467598051682453
2015-05-12,15.18,18.583416394569515,-0.18314266452986916
2015-05-13,15.1,18.623416394569514,-0.18919280544019423
2015-05-14,15.14,18.783416394569514,-0.19396984648771687
2015-05-15,15.3,18.833416394569515,-0.18761420235939508
2015-05-18,15.35,18.873416394569514,-0.1866867302087032
2015-05-19,15.39,18.813416394569515,-0.18196675833729392
2015-05-20,15.33,18.843416394569513,-0.18645325884652453
2015-05-21,15.36,18.733416394569513,-0.18007480982205726
2015-05-22,15.25,18.523416394569512,-0.17671774605947832
2015-05-26,15.04,18.613416394569512,-0.1919806831169404
2015-05-27,15.13,18.583416394569515,-0.18583323546356512
2015-05-28,15.1,18.433416394569512,-0.18083551758487582
2015-05-29,14.95,18.483416394569513,-0.19116684487006652
2015-06-01,15.0,18.393416394569513,-0.1844908157231404
2015-06-02,14.91,18.423416394569514,-0.19070384771877213
2015-06-03,14.94,18.203416394569512,-0.17927494069426786
2015-06-04,14.72,18.123416394569514,-0.1877911051908132
2015-06-05,14.64,18.053416394569513,-0.18907315490691678
2015-06-08,14.57,17.783416394569514,-0.1806973600163121
2015-06-09,14.3,17.773416394569512,-0.1954276160227011
2015-06-10,14.29,17.743416394569515,-0.1946308601328015
2015-06-11,14.26,17.663416394569513,-0.19268166013545762
2015-06-12,14.18,17.533416394569514,-0.19125858412899732
2015-06-15,14.05,17.473416394569515,-0.1959214109745283
2015-06-16,13.99,17.433416394569512,-0.19751816377437825
2015-06-17,13.95,17.713416394569514,-0.21246135193453042
2015-06-18,14.23,18.063416394569515,-0.2122198985415611
2015-06-19,14.58,18.163416394569513,-0.19728757612146586
2015-06-22,14.68,18.143416394569513,-0.1908910824317599
2015-06-23,14.66,17.953416394569512,-0.18344232218474543
2015-06-24,14.47,17.823416394569513,-0.18814666730174356
2015-06-25,14.34,18.103416394569514,-0.20788431932098894
2015-06-26,14.62,17.513416394569514,-0.1652114201696645
2015-06-29,14.03,17.723416394569515,-0.20839189873692665
2015-06-30,14.24,17.658003442340792,-0.19356681255056385
2015-07-01,14.3,17.568003442340792,-0.18602019592417363
2015-07-02,14.21,17.188003442340793,-0.17326057981841003
2015-07-06,13.83,17.388003442340793,-0.2046240359992596
2015-07-07,14.03,17.16800344234079,-0.18278208371054105
2015-07-08,13.81,17.10800344234079,-0.19277547222012625
2015-07-09,13.75,17.188003442340793,-0.20002343226623065
2015-07-10,13.83,17.35800344234079,-0.20324938026772432
2015-07-13,14.0,17.37800344234079,-0.19438386311458689
2015-07-14,14.02,17.458003442340793,-0.19692993266358416
