date,FLT,dcf,Deviation
2011-05-13,35.38,36.58657799419511,-0.03297870586274965
2011-05-16,35.15,35.50657799419511,-0.01004258969291294
2011-05-17,34.07,36.43657799419511,-0.06495061074539277
2011-05-18,35.0,37.43657799419511,-0.06508548923923885
2011-05-19,36.0,36.93657799419511,-0.025356382346580775
2011-05-20,35.5,36.30657799419511,-0.022215753694112106
2011-05-23,34.87,35.776577994195115,-0.0253399862430167
2011-05-24,34.34,35.15657799419511,-0.023226890692545132
2011-05-25,33.72,35.12657799419511,-0.040043126160127396
2011-05-26,33.69,34.80657799419511,-0.03207951078618898
2011-05-27,33.37,35.176577994195114,-0.05135741158486873
2011-05-31,33.74,34.43657799419511,-0.020227851742775638
2011-06-01,33.0,34.34657799419511,-0.03920559406013291
2011-06-02,32.91,33.22657799419511,-0.009527854305382388
2011-06-03,31.79,32.51657799419511,-0.0223448480441214
2011-06-06,31.08,32.05657799419511,-0.030464199715014906
2011-06-07,30.62,31.436577994195112,-0.025975409739122823
2011-06-08,30.0,31.47657799419511,-0.04691037235583295
2011-06-09,30.04,30.596577994195112,-0.018190857627957913
2011-06-10,29.16,31.44657799419511,-0.07271309439829032
2011-06-13,30.01,31.596577994195112,-0.05021360207066072
2011-06-14,30.16,31.52657799419511,-0.04334685465852761
2011-06-15,30.09,31.506577994195112,-0.044961340912875625
2011-06-16,30.07,31.666577994195112,-0.05041839362901113
2011-06-17,30.23,31.436577994195112,-0.038381340183333945
2011-06-20,30.0,31.78657799419511,-0.05620542087044966
2011-06-21,30.35,31.53657799419511,-0.03762545176631149
2011-06-22,30.1,31.596577994195112,-0.047365192346780716
2011-06-23,30.16,31.47657799419511,-0.04182722767506408
2011-06-24,30.04,31.36657799419511,-0.042292722988163334
2011-06-27,29.93,31.306577994195113,-0.043970886707910384
2011-06-28,29.87,30.966577994195113,-0.03541166203126067
2011-06-29,29.53,31.076577994195112,-0.04976667619208275
2011-06-30,29.64,,
2011-07-01,29.7,,
2011-07-05,29.53,,
2011-07-06,30.1,,
2011-07-07,29.7,,
2011-07-08,29.8,,
2011-07-11,29.98,,
2011-07-12,30.0,,
2011-07-13,30.15,,
2011-07-14,29.91,,
2011-07-15,29.62,,
2011-07-18,29.51,,
2011-07-19,29.72,,
2011-07-20,29.55,,
2011-07-21,29.51,,
2011-07-22,29.39,,
2011-07-25,29.16,,
2011-07-26,29.33,,
2011-07-27,29.3,,
2011-07-28,29.48,,
2011-07-29,29.64,,
2011-08-01,29.62,,
2011-08-02,29.19,,
2011-08-03,29.11,,
2011-08-04,28.4,,
2011-08-05,30.01,,
2011-08-08,26.97,,
2011-08-09,28.86,,
2011-08-10,28.42,,
2011-08-11,27.45,,
2011-08-12,26.96,,
2011-08-15,27.01,,
2011-08-16,26.29,,
2011-08-17,27.0,,
2011-08-18,25.58,,
2011-08-19,25.26,,
2011-08-22,25.25,,
2011-08-23,26.82,,
2011-08-24,27.88,,
2011-08-25,27.91,,
2011-08-26,28.0,,
2011-08-29,28.47,,
2011-08-30,28.07,,
2011-08-31,28.41,,
2011-09-01,28.26,,
2011-09-02,27.89,,
2011-09-06,27.81,,
2011-09-07,28.03,,
2011-09-08,27.8,,
2011-09-09,27.68,,
2011-09-12,27.88,,
2011-09-13,28.02,,
2011-09-14,28.42,,
2011-09-15,28.85,,
2011-09-16,29.1,,
2011-09-19,28.22,,
2011-09-20,27.85,,
2011-09-21,26.75,,
2011-09-22,26.24,,
2011-09-23,26.61,,
2011-09-26,26.22,,
2011-09-27,27.06,,
2011-09-28,26.81,,
2011-09-29,26.24,,
2011-09-30,26.26,,
2011-10-03,25.78,,
2011-10-04,27.3,,
2011-10-05,27.75,,
2011-10-06,28.03,,
2011-10-07,27.8,,
2011-10-10,28.01,,
2011-10-11,28.0,,
2011-10-12,28.22,,
2011-10-13,28.11,,
2011-10-14,28.08,,
2011-10-17,27.26,,
2011-10-18,27.72,,
2011-10-19,27.9,,
2011-10-20,27.73,,
2011-10-21,27.75,,
2011-10-24,28.05,,
2011-10-25,27.94,,
2011-10-26,28.0,,
2011-10-27,28.22,,
2011-10-28,28.19,,
2011-10-31,27.96,,
2011-11-01,27.3,,
2011-11-02,27.83,,
2011-11-03,28.27,,
2011-11-04,27.97,,
2011-11-07,28.05,,
2011-11-08,27.85,,
2011-11-09,26.91,,
2011-11-10,28.43,,
2011-11-11,29.55,,
2011-11-14,28.74,,
2011-11-15,28.97,,
2011-11-16,28.81,,
2011-11-17,28.16,,
2011-11-18,28.23,,
2011-11-21,27.9,,
2011-11-22,27.75,,
2011-11-23,27.19,,
2011-11-25,26.98,,
2011-11-28,27.37,,
2011-11-29,27.73,,
2011-11-30,28.4,,
2011-12-01,28.41,,
2011-12-02,28.68,,
2011-12-05,28.95,,
2011-12-06,28.94,,
2011-12-07,28.91,,
2011-12-08,28.74,,
2011-12-09,29.26,,
2011-12-12,28.93,,
2011-12-13,29.41,,
2011-12-14,29.96,,
2011-12-15,28.44,,
2011-12-16,29.16,,
2011-12-19,28.52,,
2011-12-20,29.5,,
2011-12-21,29.48,,
2011-12-22,29.52,,
2011-12-23,29.49,,
2011-12-27,29.63,,
2011-12-28,29.44,,
2011-12-29,29.68,,
2011-12-30,29.87,,
2012-01-03,30.56,,
2012-01-04,30.55,,
2012-01-05,31.15,,
2012-01-06,31.18,,
2012-01-09,31.57,,
2012-01-10,32.02,,
2012-01-11,32.4,,
2012-01-12,32.53,,
2012-01-13,32.32,,
2012-01-17,32.55,,
2012-01-18,32.77,,
2012-01-19,33.24,,
2012-01-20,33.2,,
2012-01-23,33.52,,
2012-01-24,33.66,,
2012-01-25,33.97,,
2012-01-26,33.76,,
2012-01-27,34.11,,
2012-01-30,33.82,,
2012-01-31,33.99,,
2012-02-01,34.35,,
2012-02-02,34.47,,
2012-02-03,34.74,,
2012-02-06,35.23,,
2012-02-07,35.21,,
2012-02-08,35.74,,
2012-02-09,36.75,,
2012-02-10,36.49,,
2012-02-13,35.4,,
2012-02-14,36.14,,
2012-02-15,36.14,,
2012-02-16,36.42,,
2012-02-17,36.66,,
2012-02-21,36.2,,
2012-02-22,36.57,,
2012-02-23,37.17,,
2012-02-24,37.4,,
2012-02-27,36.98,,
2012-02-28,36.99,,
2012-02-29,37.03,,
2012-03-01,37.5,,
2012-03-02,36.95,,
2012-03-05,37.12,,
2012-03-06,35.89,,
2012-03-07,36.47,,
2012-03-08,36.87,,
2012-03-09,37.24,,
2012-03-12,37.2,,
2012-03-13,37.7,,
2012-03-14,37.0,,
2012-03-15,38.59,,
2012-03-16,38.61,,
2012-03-19,38.63,,
2012-03-20,38.74,,
2012-03-21,38.96,,
2012-03-22,39.03,,
2012-03-23,39.41,,
2012-03-26,39.73,,
2012-03-27,39.9,,
2012-03-28,39.63,,
2012-03-29,39.53,,
2012-03-30,38.77,,
2012-04-02,38.96,,
2012-04-03,39.22,,
2012-04-04,39.18,,
2012-04-05,39.25,,
2012-04-09,38.71,,
2012-04-10,37.86,,
2012-04-11,38.35,,
2012-04-12,38.7,,
2012-04-13,38.55,,
2012-04-16,38.08,,
2012-04-17,39.12,,
2012-04-18,38.67,,
2012-04-19,38.49,,
2012-04-20,38.62,,
2012-04-23,38.63,,
2012-04-24,39.07,,
2012-04-25,40.07,,
2012-04-26,40.0,,
2012-04-27,40.08,,
2012-04-30,39.55,,
2012-05-01,40.79,,
2012-05-02,40.47,,
2012-05-03,40.65,,
2012-05-04,40.27,,
2012-05-07,40.26,,
2012-05-08,40.55,,
2012-05-09,40.87,,
2012-05-10,39.53,,
2012-05-11,39.68,,
2012-05-14,39.34,,
2012-05-15,39.21,,
2012-05-16,39.01,,
2012-05-17,38.99,,
2012-05-18,37.74,,
2012-05-21,38.0,,
2012-05-22,37.64,,
2012-05-23,37.85,,
2012-05-24,38.54,,
2012-05-25,38.46,,
2012-05-29,38.69,,
2012-05-30,38.2,,
2012-05-31,37.9,,
2012-06-01,36.21,,
2012-06-04,36.68,,
2012-06-05,37.03,,
2012-06-06,38.54,,
2012-06-07,38.6,,
2012-06-08,36.67,,
2012-06-11,36.58,,
2012-06-12,36.99,,
2012-06-13,37.23,,
2012-06-14,37.28,,
2012-06-15,37.45,,
2012-06-18,37.93,,
2012-06-19,38.23,,
2012-06-20,37.59,,
2012-06-21,36.46,,
2012-06-22,35.0,,
2012-06-25,34.43,,
2012-06-26,34.39,,
2012-06-27,34.09,,
2012-06-28,34.01,,
2012-06-29,35.04,37.940942177388216,-0.07645941325930228
2012-07-02,34.95,38.59094217738821,-0.09434706622741029
2012-07-03,35.6,38.28094217738821,-0.070033338389769
2012-07-05,35.29,37.830942177388216,-0.0671657122752537
2012-07-06,34.84,38.36094217738821,-0.09178455943826169
2012-07-09,35.37,38.28094217738821,-0.07604154996758805
2012-07-10,35.29,38.67094217738821,-0.08742849248098039
2012-07-11,35.68,39.130942177388214,-0.08818960100026263
2012-07-12,36.14,39.46094217738821,-0.08415770111265031
2012-07-13,36.47,38.950942177388214,-0.06369402224186638
2012-07-16,35.96,39.43094217738821,-0.08802584938938207
2012-07-17,36.44,39.270942177388214,-0.07208745246296233
2012-07-18,36.28,39.330942177388216,-0.07757104225034905
2012-07-19,36.34,39.00094217738821,-0.0682276383294903
2012-07-20,36.01,38.4709421773882,-0.06396885644341344
2012-07-23,35.48,38.46094217738821,-0.07750569821299791
2012-07-24,35.47,38.760942177388216,-0.08490356509723951
2012-07-25,35.77,39.510942177388216,-0.09468116858851128
2012-07-26,36.52,40.260942177388216,-0.09291740270025872
2012-07-27,37.27,39.9709421773882,-0.06757264228102533
2012-07-30,36.98,39.91094217738821,-0.07343705804692213
2012-07-31,36.92,39.380942177388214,-0.06249068816848258
2012-08-01,36.39,38.770942177388214,-0.0614104802120804
2012-08-02,35.78,39.06094217738821,-0.08399546950220516
2012-08-03,36.07,38.98094217738821,-0.07467603435908654
2012-08-06,35.99,39.55094217738821,-0.09003431982523147
2012-08-07,36.56,39.690942177388216,-0.07888303994889545
2012-08-08,36.7,43.07094217738821,-0.1479174091699551
2012-08-09,40.08,43.64094217738821,-0.08159636340833298
2012-08-10,40.65,42.98094217738821,-0.05423199351396468
2012-08-13,39.99,43.700942177388214,-0.08491675447922797
2012-08-14,40.71,44.950942177388214,-0.09434601305245938
2012-08-15,41.96,45.770942177388214,-0.08326116955641116
2012-08-16,42.78,45.53094217738821,-0.0604191797013679
2012-08-17,42.54,46.43094217738821,-0.08380062938466692
2012-08-20,43.44,46.380942177388214,-0.06340841818478615
2012-08-21,43.39,46.16094217738821,-0.06002785139739941
2012-08-22,43.17,45.760942177388216,-0.05661907412973832
2012-08-23,42.77,45.760942177388216,-0.0653601528961989
2012-08-24,42.77,46.09094217738821,-0.07205194818120741
2012-08-27,43.1,45.98094217738821,-0.06265513582287907
2012-08-28,42.99,46.33094217738821,-0.07211038714897433
2012-08-29,43.34,45.86094217738821,-0.05496926268189839
2012-08-30,42.87,46.17094217738821,-0.07149393150146333
2012-08-31,43.18,46.05094217738821,-0.06234274569951992
2012-09-04,43.06,45.98094217738821,-0.06352506145088566
2012-09-05,42.99,47.450942177388214,-0.0940116670541894
2012-09-06,44.46,47.11094217738821,-0.056270200825246475
2012-09-07,44.12,47.01094217738821,-0.06149509121684282
2012-09-10,44.02,46.79094217738821,-0.05921962774084233
2012-09-11,43.8,46.96094217738821,-0.06731002468920255
2012-09-12,43.97,47.24094217738821,-0.0692395626892015
2012-09-13,44.25,47.62094217738821,-0.0707869694142429
2012-09-14,44.63,46.79094217738821,-0.046182916539613594
2012-09-17,43.8,46.950942177388214,-0.06711137266390632
2012-09-18,43.96,47.60094217738821,-0.07648886788458908
2012-09-19,44.61,46.950942177388214,-0.049859322706320985
2012-09-20,43.96,48.59094217738821,-0.09530463847525916
2012-09-21,45.6,48.21094217738821,-0.05415663041351615
2012-09-24,45.22,46.96094217738821,-0.03707213051245983
2012-09-25,43.97,46.97094217738821,-0.06388933324043189
2012-09-26,43.98,47.380942177388214,-0.07177869457841346
2012-09-27,44.39,47.79094217738821,-0.07116290289412475
2012-09-28,44.8,47.88207163781935,-0.06436796764208919
2012-10-01,44.38,48.30207163781935,-0.081198828638821
2012-10-02,44.8,48.74207163781935,-0.08087616109366735
2012-10-03,45.24,49.042071637819355,-0.07752673390100717
2012-10-04,45.54,49.152071637819354,-0.07348767849369953
2012-10-05,45.65,48.81207163781935,-0.06478052522092492
2012-10-08,45.31,49.142071637819356,-0.07797944836477388
2012-10-09,45.64,49.16207163781935,-0.07164205088358999
2012-10-10,45.66,49.502071637819355,-0.07761436058534632
2012-10-11,46.0,49.10207163781935,-0.06317598289335868
2012-10-12,45.6,49.34207163781935,-0.07583937020899534
2012-10-15,45.84,49.322071637819356,-0.07059864929009507
2012-10-16,45.82,49.822071637819356,-0.08032728279370527
2012-10-17,46.32,50.70207163781935,-0.08642786174738282
2012-10-18,47.2,50.572071637819356,-0.06667853478435737
2012-10-19,47.07,51.02207163781935,-0.07745807865021959
2012-10-22,47.52,50.20207163781935,-0.05342551712146537
2012-10-23,46.7,50.10207163781935,-0.0679028137281914
2012-10-24,46.6,49.822071637819356,-0.06467157089014974
2012-10-25,46.32,50.142071637819356,-0.07622484498499627
2012-10-26,46.64,50.91207163781935,-0.08391077990717433
2012-10-31,47.41,51.13207163781935,-0.07279328841169741
2012-11-01,47.63,50.92207163781935,-0.06464920872100488
2012-11-02,47.42,50.712071637819356,-0.06491692276606265
2012-11-05,47.21,51.03207163781936,-0.07489548268675139
2012-11-06,47.53,49.722071637819354,-0.04408649047824531
2012-11-07,46.22,49.642071637819356,-0.06893490793023804
2012-11-08,46.14,51.38207163781935,-0.10202141468272308
2012-11-09,47.88,52.142071637819356,-0.08173959154181387
2012-11-12,48.64,52.02207163781935,-0.06501224444434905
2012-11-13,48.52,51.81207163781935,-0.06353869925973687
2012-11-14,48.31,51.972071637819354,-0.07046229873881948
2012-11-15,48.47,52.152071637819354,-0.07060259587366435
2012-11-16,48.65,52.972071637819354,-0.08159151613646953
2012-11-19,49.47,54.05207163781935,-0.08477143426660738
2012-11-20,50.55,54.62207163781935,-0.07454993038015656
2012-11-21,51.12,55.212071637819356,-0.07411552431255553
2012-11-23,51.71,54.70207163781935,-0.054697592764489045
2012-11-26,51.2,56.20207163781935,-0.08900155264834342
2012-11-27,52.7,55.69207163781935,-0.053725270937622915
2012-11-28,52.19,55.09207163781935,-0.0526767564105749
2012-11-29,51.59,55.69207163781935,-0.07365629464273182
2012-11-30,52.19,55.432071637819355,-0.05848728979501838
2012-12-03,51.93,55.17207163781935,-0.05876291285747148
2012-12-04,51.67,55.95207163781935,-0.07653106511475427
2012-12-05,52.45,55.95207163781935,-0.06259056251729944
2012-12-06,52.45,56.24207163781935,-0.06742411023262185
2012-12-07,52.74,55.20207163781935,-0.04460107319835738
2012-12-10,51.7,54.792071637819355,-0.056432829520632666
2012-12-11,51.29,54.85207163781935,-0.06493960084751615
2012-12-12,51.35,54.03207163781936,-0.04963851202666192
2012-12-13,50.53,53.92207163781935,-0.06290692354335015
2012-12-14,50.42,54.24207163781935,-0.0704632312596718
2012-12-17,50.74,55.02207163781935,-0.07782461674663799
2012-12-18,51.52,55.402071637819354,-0.070070875024271
2012-12-19,51.9,56.02207163781935,-0.07357942177626697
2012-12-20,52.52,56.60207163781935,-0.07211876738256806
2012-12-21,53.1,56.99207163781935,-0.0682914574952318
2012-12-24,53.49,56.78207163781936,-0.057977307675873724
2012-12-26,53.28,56.63207163781935,-0.05919034110666033
2012-12-27,53.13,56.35207163781935,-0.057177518841329156
2012-12-28,52.85,57.152071637819354,-0.07527411543508311
2012-12-31,53.65,,
2013-01-02,55.18,,
2013-01-03,54.89,,
2013-01-04,55.0,,
2013-01-07,55.81,,
2013-01-08,55.74,,
2013-01-09,55.98,,
2013-01-10,56.71,,
2013-01-11,56.57,,
2013-01-14,56.93,,
2013-01-15,57.2,,
2013-01-16,57.17,,
2013-01-17,58.19,,
2013-01-18,59.08,,
2013-01-22,58.73,,
2013-01-23,58.02,,
2013-01-24,59.36,,
2013-01-25,60.26,,
2013-01-28,59.34,,
2013-01-29,59.08,,
2013-01-30,59.51,,
2013-01-31,59.84,,
2013-02-01,60.03,,
2013-02-04,59.78,,
2013-02-05,59.89,,
2013-02-06,59.9,,
2013-02-07,59.55,,
2013-02-08,66.01,,
2013-02-11,66.15,,
2013-02-12,66.03,,
2013-02-13,66.04,,
2013-02-14,66.53,,
2013-02-15,68.47,,
2013-02-19,69.55,,
2013-02-20,68.65,,
2013-02-21,67.7,,
2013-02-22,67.97,,
2013-02-25,67.28,,
2013-02-26,67.45,,
2013-02-27,68.23,,
2013-02-28,69.81,,
2013-03-01,70.34,,
2013-03-04,71.18,,
2013-03-05,72.07,,
2013-03-06,72.25,,
2013-03-07,69.88,,
2013-03-08,70.52,,
2013-03-11,70.41,,
2013-03-12,70.4,,
2013-03-13,70.5,,
2013-03-14,70.56,,
2013-03-15,69.52,,
2013-03-18,69.46,,
2013-03-19,68.83,,
2013-03-20,69.74,,
2013-03-21,72.38,,
2013-03-22,75.82,,
2013-03-25,75.46,,
2013-03-26,76.69,,
2013-03-27,76.05,,
2013-03-28,76.67,79.9152382086708,-0.04060850322684384
2013-04-01,77.24,80.50523820867079,-0.040559326092635684
2013-04-02,77.83,79.9452382086708,-0.026458589105078034
2013-04-03,77.27,79.9352382086708,-0.03334246908369998
2013-04-04,77.26,77.92523820867079,-0.008536877447706814
2013-04-05,75.25,79.11523820867079,-0.04885579941598617
2013-04-08,76.44,79.75523820867079,-0.04156765477894797
2013-04-09,77.08,81.03523820867079,-0.048808867550753754
2013-04-10,78.36,80.24523820867078,-0.023493458936072797
2013-04-11,77.57,79.70523820867079,-0.026789182952827728
2013-04-12,77.03,76.4852382086708,0.007122443547119106
2013-04-15,73.81,77.7252382086708,-0.05037280423843116
2013-04-16,75.05,76.77523820867079,-0.02247128434797807
2013-04-17,74.1,75.09523820867079,-0.013253013538691794
2013-04-18,72.42,76.11523820867079,-0.04854794250975414
2013-04-19,73.44,77.9752382086708,-0.05816254381338315
2013-04-22,75.3,79.89523820867079,-0.057515795830897054
2013-04-23,77.22,78.60523820867081,-0.017622721338156455
2013-04-24,75.93,77.6652382086708,-0.022342533785946306
2013-04-25,74.99,78.1552382086708,-0.04049937382597135
2013-04-26,75.48,78.11523820867079,-0.03373526432360385
2013-04-29,75.44,79.57523820867081,-0.051966394342759514
2013-04-30,76.9,77.57523820867081,-0.008704300808648147
2013-05-01,74.9,79.8752382086708,-0.06228761654110104
2013-05-02,77.2,83.0152382086708,-0.07005025022096967
2013-05-03,80.34,84.64523820867079,-0.05086214298384206
2013-05-06,81.97,84.84523820867079,-0.033888032721404504
2013-05-07,82.17,85.5152382086708,-0.03911862118079912
2013-05-08,82.84,84.25523820867079,-0.01679703527946519
2013-05-09,81.58,83.92523820867079,-0.027944373572579173
2013-05-10,81.25,85.02523820867079,-0.04440138349751532
2013-05-13,82.35,86.88523820867078,-0.052198029287536585
2013-05-14,84.21,84.57523820867081,-0.0043185005021171285
2013-05-15,81.9,83.89523820867079,-0.023782496495308503
2013-05-16,81.22,84.7252382086708,-0.04137183067030992
2013-05-17,82.05,86.10523820867081,-0.04709630091078998
2013-05-20,83.43,86.6852382086708,-0.03755239387858289
2013-05-21,84.01,84.5152382086708,-0.005978072349785535
2013-05-22,81.84,84.7352382086708,-0.03416805416349822
2013-05-23,82.06,85.21523820867081,-0.0370266900028422
2013-05-24,82.54,87.02523820867079,-0.05153951084760022
2013-05-28,84.35,88.5852382086708,-0.047809751311999715
2013-05-29,85.91,90.06523820867079,-0.04613587096770444
2013-05-30,87.39,89.75523820867079,-0.02635209104088032
2013-05-31,87.08,88.81523820867079,-0.01953761813478294
2013-06-03,86.14,88.00523820867079,-0.02119462712262754
2013-06-04,85.33,86.8052382086708,-0.016994806294114206
2013-06-05,84.13,88.09523820867079,-0.04501081204046875
2013-06-06,85.42,89.78523820867079,-0.04861866266396142
2013-06-07,87.11,90.77523820867079,-0.04037707067477225
2013-06-10,88.1,90.25523820867079,-0.023879369790015592
2013-06-11,87.58,90.21523820867081,-0.029210566429757945
2013-06-12,87.54,90.46523820867081,-0.03233549445725581
2013-06-13,87.79,90.32523820867081,-0.02806788289684725
2013-06-14,87.65,90.74523820867078,-0.0341090978410703
2013-06-17,88.07,91.7952382086708,-0.04058204195954607
2013-06-18,89.12,90.82523820867081,-0.01877493791706908
2013-06-19,88.15,86.61523820867079,0.0177193046289581
2013-06-20,83.94,86.4752382086708,-0.029317504770014047
2013-06-21,83.8,85.0552382086708,-0.014757917738014603
2013-06-24,82.38,86.07523820867081,-0.042930327996450135
2013-06-25,83.4,87.5852382086708,-0.04778474425906698
2013-06-26,84.91,85.84523820867079,-0.010894468093820664
2013-06-27,83.17,83.9752382086708,-0.00958899582600592
2013-06-28,81.3,86.35818600674489,-0.05857216600577775
2013-07-01,82.88,85.88818600674489,-0.03502444453197162
2013-07-02,82.41,86.71818600674489,-0.04968030588658534
2013-07-03,83.24,87.81818600674488,-0.05213255038532971
2013-07-05,84.34,87.73818600674488,-0.03873098090361293
2013-07-08,84.26,89.27818600674489,-0.056208422585621975
2013-07-09,85.8,89.14818600674488,-0.037557533772942464
2013-07-10,85.67,90.1281860067449,-0.04946494769584353
2013-07-11,86.65,89.44818600674488,-0.03128275856297269
2013-07-12,85.97,89.60818600674489,-0.0406010451597697
2013-07-15,86.13,88.41818600674488,-0.02587913312958412
2013-07-16,84.94,89.04818600674487,-0.04613441543249075
2013-07-17,85.57,90.47818600674488,-0.05424717518517663
2013-07-18,87.0,90.34818600674488,-0.03705869652429905
2013-07-19,86.87,91.08818600674488,-0.04630881557387179
2013-07-22,87.61,90.55818600674488,-0.03255570961332299
2013-07-23,87.08,91.21818600674489,-0.04536580026310655
2013-07-24,87.74,91.08818600674488,-0.0367576318458791
2013-07-25,87.61,93.93818600674487,-0.06736542694459202
2013-07-26,90.46,92.59818600674488,-0.023091013970718
2013-07-29,89.12,93.04818600674487,-0.04221668551883562
2013-07-30,89.57,93.24818600674489,-0.03944512128610034
2013-07-31,89.77,95.32818600674489,-0.058305798521663066
2013-08-01,91.85,101.91818600674488,-0.09878694275503075
2013-08-02,98.44,102.25818600674488,-0.03733868314946476
2013-08-05,98.78,101.66818600674488,-0.028407962413662724
2013-08-06,98.19,101.41818600674488,-0.031830445148468556
2013-08-07,97.94,102.37818600674488,-0.04335089514530455
2013-08-08,98.9,102.14818600674488,-0.031798763480052394
2013-08-09,98.67,100.72818600674488,-0.020433069315941577
2013-08-12,97.25,100.92818600674488,-0.036443595711698196
2013-08-13,97.45,102.90818600674488,-0.05303937634647582
2013-08-14,99.43,100.99818600674489,-0.01552687299393829
2013-08-15,97.52,101.14818600674488,-0.03587000568159415
2013-08-16,97.67,100.98818600674488,-0.03285717011020739
2013-08-19,97.51,101.27818600674489,-0.03720629441856249
2013-08-20,97.8,100.43818600674489,-0.026266762788484832
2013-08-21,96.96,106.59818600674488,-0.09041604147124083
2013-08-22,103.12,106.29818600674488,-0.029898779331410386
2013-08-23,102.82,108.17818600674488,-0.04953111347615691
2013-08-26,104.7,106.64818600674488,-0.01826740875481614
2013-08-27,103.17,106.56818600674488,-0.031887434084031496
2013-08-28,103.09,107.95818600674488,-0.045093254961145135
2013-08-29,104.48,106.58818600674488,-0.019778796184892977
2013-08-30,103.11,109.27818600674489,-0.0564448059776923
2013-09-03,105.8,107.46818600674489,-0.015522603188260709
2013-09-04,103.99,107.48818600674488,-0.032544841779406086
2013-09-05,104.01,106.80818600674488,-0.026198235466410424
2013-09-06,103.33,106.68818600674489,-0.031476643595126697
2013-09-09,103.21,109.56818600674488,-0.058029490479594936
2013-09-10,106.09,110.88818600674489,-0.04327048876471862
2013-09-11,107.41,110.71818600674489,-0.029879337135665818
2013-09-12,107.24,110.70818600674488,-0.03132727697781612
2013-09-13,107.23,111.94818600674488,-0.04214615863860982
2013-09-16,108.47,113.04818600674488,-0.04049765120929705
2013-09-17,109.57,114.45818600674488,-0.04270717698126747
2013-09-18,110.98,114.20818600674488,-0.028265802300320497
