date,MKTX,dcf,Deviation
2005-05-23,10.73,12.457588407991745,-0.13867759564792403
2005-05-24,10.85,12.027588407991745,-0.09790727517823072
2005-05-25,10.42,12.047588407991745,-0.13509661459816202
2005-05-26,10.44,11.957588407991745,-0.1269142536280542
2005-05-27,10.35,11.607588407991745,-0.10834191942280658
2005-05-31,10.0,11.437588407991745,-0.12568981823014935
2005-06-01,9.83,11.667588407991746,-0.15749513470436483
2005-06-02,10.06,11.887588407991744,-0.15373920641154593
2005-06-03,10.28,11.907588407991746,-0.1366849736676652
2005-06-06,10.3,11.847588407991745,-0.13062476131833078
2005-06-07,10.24,11.537588407991745,-0.11246617248825963
2005-06-08,9.93,11.697588407991745,-0.1511070783430999
2005-06-09,10.09,11.807588407991744,-0.1454647933721358
2005-06-10,10.2,12.207588407991745,-0.1644541363040607
2005-06-13,10.6,13.037588407991745,-0.1869662035424864
2005-06-14,11.43,12.777588407991745,-0.10546500364254152
2005-06-15,11.17,13.157588407991746,-0.1510602358396096
2005-06-16,11.55,12.967588407991746,-0.10931781325802303
2005-06-17,11.36,12.937588407991745,-0.12193836735579289
2005-06-20,11.33,13.057588407991744,-0.13230531963577552
2005-06-21,11.45,13.257588407991745,-0.13634368124613994
2005-06-22,11.65,13.107588407991745,-0.11120187502249057
2005-06-23,11.5,13.187588407991745,-0.12796793134437368
2005-06-24,11.58,13.117588407991745,-0.11721578389019938
2005-06-27,11.51,13.107588407991745,-0.12188271085913027
2005-06-28,11.5,12.977588407991744,-0.113856932547023
2005-06-29,11.37,12.907588407991746,-0.11912282599898738
2005-06-30,11.3,12.081378865687512,-0.06467629848996093
2005-07-01,11.02,11.91137886568751,-0.0748342300029814
2005-07-05,10.85,11.951378865687513,-0.09215496203953333
2005-07-06,10.89,11.581378865687512,-0.05969745690091177
2005-07-07,10.52,11.60137886568751,-0.0932112361993297
2005-07-08,10.54,12.361378865687511,-0.14734431210932808
2005-07-11,11.3,12.111378865687511,-0.06699310414491377
2005-07-12,11.05,11.92137886568751,-0.07309379858696874
2005-07-13,10.86,11.951378865687513,-0.09131823850224252
2005-07-14,10.89,11.93137886568751,-0.08728068041509662
2005-07-15,10.87,12.011378865687512,-0.09502479927163476
2005-07-18,10.95,12.031378865687513,-0.08987987808874642
2005-07-19,10.97,12.49137886568751,-0.12179430966316906
2005-07-20,11.43,12.121378865687511,-0.05703797178096848
2005-07-21,11.06,12.451378865687513,-0.11174496260183364
2005-07-22,11.39,12.081378865687512,-0.05722681768147386
2005-07-25,11.02,11.98137886568751,-0.08023941788876443
2005-07-26,10.92,12.05137886568751,-0.09387961977602033
2005-07-27,10.99,11.92137886568751,-0.07812677343627039
2005-07-28,10.86,12.011378865687512,-0.09585734315454952
2005-07-29,10.95,11.82137886568751,-0.07371211730780047
2005-08-01,10.76,11.82137886568751,-0.0897846924412724
2005-08-02,10.76,11.901378865687512,-0.09590307800201081
2005-08-03,10.84,11.621378865687511,-0.06723633010490326
2005-08-04,10.56,11.63137886568751,-0.09211107969735821
2005-08-05,10.57,11.281378865687513,-0.06305779410096601
2005-08-08,10.22,11.901378865687512,-0.14127597185692842
2005-08-09,10.84,11.34137886568751,-0.04420792847370558
2005-08-10,10.28,11.06137886568751,-0.07064027687464491
2005-08-11,10.0,11.10137886568751,-0.09921099703134051
2005-08-12,10.04,11.42137886568751,-0.12094676850598973
2005-08-15,10.36,11.06137886568751,-0.06340790548845532
2005-08-16,10.0,11.05137886568751,-0.09513553724520729
2005-08-17,9.99,11.05137886568751,-0.09604040170796202
2005-08-18,9.99,11.121378865687511,-0.10173008934873384
2005-08-19,10.06,11.121378865687511,-0.09543590579061689
2005-08-22,10.06,11.18137886568751,-0.10028985504897825
2005-08-23,10.12,11.56137886568751,-0.12467188234487447
2005-08-24,10.5,12.07137886568751,-0.13017393316633463
2005-08-25,11.01,12.07137886568751,-0.08792523849155665
2005-08-26,11.01,12.441378865687511,-0.11504985750696484
2005-08-29,11.38,12.201378865687513,-0.06731852807205074
2005-08-30,11.14,12.25137886568751,-0.09071459448537278
2005-08-31,11.19,12.111378865687511,-0.07607547215766242
2005-09-01,11.05,12.13137886568751,-0.08913899051871921
2005-09-02,11.07,12.35137886568751,-0.10374379084485996
2005-09-06,11.29,12.281378865687513,-0.08072211406630325
2005-09-07,11.22,12.361378865687511,-0.09233426772928455
2005-09-08,11.3,12.401378865687512,-0.08881100058436553
2005-09-09,11.34,13.261378865687512,-0.1448853007781029
2005-09-12,12.2,12.82137886568751,-0.048464277687826574
2005-09-13,11.76,12.261378865687512,-0.04089090396599526
2005-09-14,11.2,12.30137886568751,-0.08953296030574343
2005-09-15,11.24,12.80137886568751,-0.12196958484469123
2005-09-16,11.74,13.111378865687511,-0.10459455711987775
2005-09-19,12.05,13.22137886568751,-0.08859732994472347
2005-09-20,12.16,13.271378865687513,-0.0837425317244862
2005-09-21,12.21,13.82137886568751,-0.11658597028172524
2005-09-22,12.76,14.191378865687511,-0.10086256446499053
2005-09-23,13.13,14.391378865687512,-0.08764822866938349
2005-09-26,13.33,14.49137886568751,-0.08014274393428544
2005-09-27,13.43,15.15137886568751,-0.11361202706017881
2005-09-28,14.09,15.07137886568751,-0.06511540015238959
2005-09-29,14.01,14.66137886568751,-0.044428213175225495
2005-09-30,13.6,13.141536227357928,0.03488661939596116
2005-10-03,13.14,12.791536227357927,0.027241745357902802
2005-10-04,12.79,12.441536227357927,0.028008098539779036
2005-10-05,12.44,12.441536227357927,-0.00012347569704052042
2005-10-06,12.44,12.441536227357927,-0.00012347569704052042
2005-10-07,12.44,12.281536227357927,0.01290260189837511
2005-10-10,12.28,12.721536227357928,-0.03470777581157192
2005-10-11,12.72,12.301536227357929,0.03401719630036393
2005-10-12,12.3,12.201536227357927,0.008069784886701514
2005-10-13,12.2,12.001536227357928,0.016536530730929755
2005-10-14,12.0,11.741536227357928,0.022012773084994386
2005-10-17,11.74,11.551536227357929,0.01631503974300208
2005-10-18,11.55,12.471536227357928,-0.07389115587351769
2005-10-19,12.47,12.051536227357929,0.03472285729782132
2005-10-20,12.05,12.251536227357928,-0.016449874009097143
2005-10-21,12.25,12.541536227357927,-0.02324565524293376
2005-10-24,12.54,12.401536227357928,0.011165050047317493
2005-10-25,12.4,12.361536227357927,0.003111568977725243
2005-10-26,12.36,12.011536227357928,0.02901075816167431
2005-10-27,12.01,12.341536227357928,-0.026863448864898998
2005-10-28,12.34,12.341536227357928,-0.00012447618591615583
2005-10-31,12.34,11.961536227357927,0.031640064072745666
2005-11-01,11.96,12.151536227357928,-0.015762305586243808
2005-11-02,12.15,12.631536227357929,-0.03812174692694914
2005-11-03,12.63,12.051536227357929,0.04799917302898815
2005-11-04,12.05,12.391536227357928,-0.027562056963033155
2005-11-07,12.39,12.001536227357928,0.032367837357067275
2005-11-08,12.0,11.941536227357927,0.004895833461370902
2005-11-09,11.94,11.971536227357928,-0.002634267378806454
2005-11-10,11.97,12.071536227357928,-0.008411210093361099
2005-11-11,12.07,12.001536227357928,0.005704584091993814
2005-11-14,12.0,11.691536227357927,0.026383510827283185
2005-11-15,11.69,11.131536227357929,0.05016951490213328
2005-11-16,11.13,11.151536227357928,-0.001931234129437076
2005-11-17,11.15,11.901536227357928,-0.06314615298404758
2005-11-18,11.9,12.001536227357928,-0.008460269205076587
2005-11-21,12.0,12.051536227357929,-0.004276320162481584
2005-11-22,12.05,12.271536227357927,-0.01805285200267248
2005-11-23,12.27,12.451536227357927,-0.014579424100221838
2005-11-25,12.45,12.301536227357929,0.012068718077006935
2005-11-28,12.3,12.201536227357927,0.008069784886701514
2005-11-29,12.2,12.211536227357927,-0.0009446991060865217
2005-11-30,12.21,11.651536227357928,0.04793048416489443
2005-12-01,11.65,11.761536227357928,-0.009483134277858074
2005-12-02,11.76,11.601536227357927,0.013658861166023328
2005-12-05,11.6,11.381536227357929,0.01919457692512072
2005-12-06,11.38,11.321536227357928,0.00516394343205806
2005-12-07,11.32,11.471536227357928,-0.013209758863554466
2005-12-08,11.47,11.631536227357929,-0.013887780960350482
2005-12-09,11.63,11.401536227357928,0.020037981556719986
2005-12-12,11.4,11.141536227357928,0.02319821677798939
2005-12-13,11.14,11.241536227357928,-0.009032237703493262
2005-12-14,11.24,11.041536227357927,0.01797428985926186
2005-12-15,11.04,11.141536227357928,-0.009113305857105014
2005-12-16,11.14,10.901536227357928,0.021874327403841987
2005-12-19,10.9,10.851536227357927,0.004466074814355903
2005-12-20,10.85,10.641536227357928,0.019589631439316024
2005-12-21,10.64,11.091536227357928,-0.04070998084505073
2005-12-22,11.09,10.981536227357928,0.009876921625214807
2005-12-23,10.98,10.701536227357927,0.0260209157569542
2005-12-27,10.7,10.911536227357928,-0.019386475281780613
2005-12-28,10.91,10.871536227357927,0.003538025522582533
2005-12-29,10.87,11.431536227357928,-0.04912167675365109
2005-12-30,11.43,11.223326871167565,0.018414604796316958
2006-01-03,11.22,11.363326871167565,-0.012613108185000943
2006-01-04,11.36,11.073326871167565,0.025888617952646742
2006-01-05,11.07,11.183326871167566,-0.01013355618351286
2006-01-06,11.18,11.643326871167565,-0.03979334053696493
2006-01-09,11.64,12.043326871167565,-0.03348965576390295
2006-01-10,12.04,12.003326871167566,0.0030552470349303196
2006-01-11,12.0,11.863326871167565,0.011520640905933632
2006-01-12,11.86,11.753326871167566,0.009075994397306886
2006-01-13,11.75,11.213326871167565,0.04786029471881026
2006-01-17,11.21,11.103326871167566,0.009607312301094018
2006-01-18,11.1,11.243326871167564,-0.012747727857589264
2006-01-19,11.24,11.103326871167566,0.01230920519752865
2006-01-20,11.1,11.203326871167565,-0.009222873915558427
2006-01-23,11.2,11.433326871167566,-0.02040760959576582
2006-01-24,11.43,11.453326871167565,-0.0020366895514253303
2006-01-25,11.45,11.993326871167564,-0.04530243167754766
2006-01-26,11.99,12.533326871167565,-0.043350570582936565
2006-01-27,12.53,12.923326871167566,-0.030435419229787763
2006-01-30,12.92,12.903326871167565,0.0012921573636712758
2006-01-31,12.9,12.613326871167565,0.022727796699515634
2006-02-01,12.61,12.403326871167565,0.0166627172676439
2006-02-02,12.4,12.533326871167565,-0.010637787758833506
2006-02-03,12.53,12.253326871167566,0.02257942938610835
2006-02-06,12.25,12.083326871167566,0.01379364562504204
2006-02-07,12.08,12.483326871167565,-0.0323092453902748
2006-02-08,12.48,12.503326871167566,-0.0018656531503912221
2006-02-09,12.5,13.093326871167566,-0.04531521109994696
2006-02-10,13.09,13.093326871167566,-0.00025408906386448216
2006-02-13,13.09,12.973326871167565,0.008993308346507023
2006-02-14,12.97,12.793326871167565,0.01380978775978936
2006-02-15,12.79,12.673326871167566,0.009206195817285323
2006-02-16,12.67,12.813326871167565,-0.01118576561798934
2006-02-17,12.81,12.553326871167565,0.020446621956603517
2006-02-21,12.55,12.703326871167565,-0.01206982019139935
2006-02-22,12.7,12.653326871167565,0.0036886053215605674
2006-02-23,12.65,12.743326871167564,-0.007323587640109985
2006-02-24,12.74,13.453326871167565,-0.053022339975722144
2006-02-27,13.45,13.153326871167565,0.022554987931057147
2006-02-28,13.15,13.683326871167566,-0.03897640363261001
2006-03-01,13.68,13.343326871167566,0.025231573211319747
2006-03-02,13.34,12.903326871167565,0.033841902417288905
2006-03-03,12.9,13.013326871167566,-0.0087085241375634
2006-03-06,13.01,12.513326871167566,0.03969153319065266
2006-03-07,12.51,12.593326871167566,-0.006616748061891609
2006-03-08,12.59,12.063326871167565,0.04365902826451884
2006-03-09,12.06,12.053326871167565,0.0005536337729625807
2006-03-10,12.05,12.043326871167565,0.0005540934746537385
2006-03-13,12.04,11.993326871167564,0.003891591493652813
2006-03-14,11.99,11.973326871167565,0.0013925226473674446
2006-03-15,11.97,11.933326871167566,0.003073168884784483
2006-03-16,11.93,11.883326871167565,0.003927614660308443
2006-03-17,11.88,12.273326871167566,-0.032047290461363565
2006-03-20,12.27,12.153326871167565,0.0096000979870976
2006-03-21,12.15,12.203326871167565,-0.004369863376646799
2006-03-22,12.2,12.253326871167566,-0.004352032042256759
2006-03-23,12.25,12.353326871167566,-0.00836429507979175
2006-03-24,12.35,12.403326871167565,-0.004299400614163229
2006-03-27,12.4,12.293326871167565,0.008677319813452877
2006-03-28,12.29,12.153326871167565,0.011245737918616827
2006-03-29,12.15,12.163326871167564,-0.00109566003682382
2006-03-30,12.16,12.033326871167565,0.010526858464715128
2006-03-31,12.03,13.49211502375187,-0.10836811138786806
2006-04-03,12.03,13.932115023751871,-0.13652737007332272
2006-04-04,12.47,13.91211502375187,-0.10365893476942767
2006-04-05,12.45,13.692115023751871,-0.0907175422932951
2006-04-06,12.23,13.29211502375187,-0.07990564495221131
2006-04-07,11.83,13.262115023751871,-0.10798541719680577
2006-04-10,11.8,12.65211502375187,-0.06734961088736469
2006-04-11,11.19,12.47211502375187,-0.10279852465361439
2006-04-12,11.01,12.37211502375187,-0.110095567422134
2006-04-13,10.91,12.58211502375187,-0.13289618006156656
2006-04-17,11.12,12.48211502375187,-0.10912533822672998
2006-04-18,11.02,12.57211502375187,-0.12345695380765587
2006-04-19,11.11,12.522115023751871,-0.11276968955111655
2006-04-20,11.06,12.262115023751871,-0.0980348839839913
2006-04-21,10.8,12.04211502375187,-0.10314758008056901
2006-04-24,10.58,12.352115023751871,-0.1434665253961992
2006-04-25,10.89,12.49211502375187,-0.12825010182068364
2006-04-26,11.03,12.772115023751871,-0.13639988525879376
2006-04-27,11.31,12.62211502375187,-0.10395365763049824
2006-04-28,11.16,12.13211502375187,-0.08012741569369353
2006-05-01,10.67,11.942115023751871,-0.10652342748514321
2006-05-02,10.48,12.13211502375187,-0.13617699968368346
2006-05-03,10.67,12.24211502375187,-0.1284185796900036
2006-05-04,10.78,12.24211502375187,-0.11943320422289028
2006-05-05,10.78,12.262115023751871,-0.12086944388313081
2006-05-08,10.8,12.38211502375187,-0.12777421472155548
2006-05-09,10.92,12.22211502375187,-0.106537618179947
2006-05-10,10.76,12.06211502375187,-0.10795080474592034
2006-05-11,10.6,11.86211502375187,-0.10639881852643485
2006-05-12,10.4,11.672115023751871,-0.10898753320741039
2006-05-15,10.21,11.62211502375187,-0.12150241336159207
2006-05-16,10.16,11.75211502375187,-0.13547476522601165
2006-05-17,10.29,11.422115023751871,-0.09911605875073748
2006-05-18,9.96,11.82211502375187,-0.15751115769138468
2006-05-19,10.36,12.73211502375187,-0.18630958166232947
2006-05-22,11.27,11.89211502375187,-0.05231323633427132
2006-05-23,10.43,11.86211502375187,-0.12073015822931277
2006-05-24,10.4,12.092115023751871,-0.13993540587632047
2006-05-25,10.63,12.29211502375187,-0.13521798490659986
2006-05-26,10.83,11.95211502375187,-0.09388422229220061
2006-05-30,10.49,12.41211502375187,-0.15485797707108762
2006-05-31,10.95,12.442115023751871,-0.11992454827040577
2006-06-01,10.98,12.06211502375187,-0.08971188067938707
2006-06-02,10.6,11.99211502375187,-0.11608586316880831
2006-06-05,10.53,11.942115023751871,-0.11824664399424156
2006-06-06,10.48,11.87211502375187,-0.11725922642820963
2006-06-07,10.41,12.262115023751871,-0.15104368374985078
2006-06-08,10.8,12.182115023751871,-0.11345443882750372
2006-06-09,10.72,12.03211502375187,-0.10905107050270901
2006-06-12,10.57,11.86211502375187,-0.10892787847400143
2006-06-13,10.4,11.97211502375187,-0.13131472765112095
2006-06-14,10.51,12.422115023751871,-0.15392829804713504
2006-06-15,10.96,12.45211502375187,-0.11982823969307421
2006-06-16,10.99,12.05211502375187,-0.08812685753983363
2006-06-19,10.59,12.012115023751871,-0.11839006044646472
2006-06-20,10.55,12.342115023751871,-0.1452032346403369
2006-06-21,10.88,12.422115023751871,-0.12414271006211497
2006-06-22,10.96,12.32211502375187,-0.11054230715476054
2006-06-23,10.86,12.53211502375187,-0.13342640253323124
2006-06-26,11.07,12.64211502375187,-0.1243553804721913
2006-06-27,11.18,12.54211502375187,-0.10860329547068737
2006-06-28,11.08,12.79211502375187,-0.1338414343971177
2006-06-29,11.33,12.47211502375187,-0.0915734838539276
2006-06-30,11.01,12.70936732808567,-0.13370982868127035
2006-07-03,11.25,12.499367328085668,-0.09995444531647457
2006-07-05,11.04,11.98936732808567,-0.0791841055584086
2006-07-06,10.53,11.63936732808567,-0.09531165198376201
2006-07-07,10.18,11.63936732808567,-0.12538201492827128
2006-07-10,10.18,11.659367328085668,-0.12688229870947587
2006-07-11,10.2,11.839367328085672,-0.1384674774129797
2006-07-12,10.38,11.50936732808567,-0.09812592611669768
2006-07-13,10.05,11.36936732808567,-0.11604580008831666
2006-07-14,9.91,11.45936732808567,-0.13520531140391467
2006-07-17,10.0,11.469367328085669,-0.12811232616881563
2006-07-18,10.01,11.469367328085669,-0.12724043849498445
2006-07-19,10.01,11.299367328085669,-0.11410969221974243
2006-07-20,9.84,10.809367328085669,-0.08967845190781787
2006-07-21,9.35,11.42936732808567,-0.18193197124533644
2006-07-24,9.97,11.549367328085669,-0.1367492506922846
2006-07-25,10.09,11.129367328085669,-0.0933896148312725
2006-07-26,9.67,11.039367328085671,-0.12404400427928619
2006-07-27,9.58,11.51936732808567,-0.16835710441816087
2006-07-28,10.06,11.61936732808567,-0.1342041510570421
2006-07-31,10.16,11.409367328085668,-0.10950364662291001
2006-08-01,9.95,11.469367328085669,-0.1324717645379716
2006-08-02,10.01,11.039367328085671,-0.09324513783202226
2006-08-03,9.58,10.75936732808567,-0.10961307408913468
2006-08-04,9.3,10.839367328085672,-0.1420163448190418
2006-08-07,9.38,10.469367328085669,-0.10405283279757271
2006-08-08,9.01,10.35936732808567,-0.13025576614387924
2006-08-09,8.9,10.499367328085668,-0.15232987646859264
2006-08-10,9.04,10.63936732808567,-0.15032541680027167
2006-08-11,9.18,10.629367328085669,-0.13635499492580783
2006-08-14,9.17,11.13936732808567,-0.17679346322661504
2006-08-15,9.68,11.17936732808567,-0.13411915755901893
2006-08-16,9.72,11.289367328085671,-0.1390128678142486
2006-08-17,9.83,11.379367328085669,-0.13615584095450028
2006-08-18,9.92,11.16936732808567,-0.11185658877420057
2006-08-21,9.71,11.219367328085669,-0.1345323032883715
2006-08-22,9.76,11.09936732808567,-0.12067060116990225
2006-08-23,9.64,11.10936732808567,-0.13226381707362855
2006-08-24,9.65,10.999367328085668,-0.1226768129327046
2006-08-25,9.54,11.059367328085669,-0.13738284325064243
2006-08-28,9.6,11.11936732808567,-0.13664152673938568
2006-08-29,9.66,10.95936732808567,-0.11856225721678004
2006-08-30,9.5,10.879367328085669,-0.12678745799167557
2006-08-31,9.42,11.219367328085669,-0.16038046312836873
2006-09-01,9.76,11.19936732808567,-0.1285222000421432
2006-09-05,9.74,11.00936732808567,-0.11529884418039393
2006-09-06,9.55,10.95936732808567,-0.12859933296275872
2006-09-07,9.5,11.309367328085669,-0.15998837738626526
2006-09-08,9.85,11.499367328085668,-0.14343113677717811
2006-09-11,10.04,11.70936732808567,-0.14256682545790367
2006-09-12,10.25,11.70936732808567,-0.12463246622943347
2006-09-13,10.25,11.799367328085669,-0.13130935625656448
2006-09-14,10.34,11.819367328085669,-0.12516467988691193
2006-09-15,10.36,11.73936732808567,-0.11749929016920913
2006-09-18,10.28,11.549367328085669,-0.10990795357238581
2006-09-19,10.09,11.50936732808567,-0.12332279330611573
2006-09-20,10.05,11.45936732808567,-0.1229882320493787
2006-09-21,10.0,11.319367328085669,-0.11655839852568861
2006-09-22,9.86,11.50936732808567,-0.143306515559792
2006-09-25,10.05,11.819367328085669,-0.14970068016087668
2006-09-26,10.36,11.86936732808567,-0.12716493527958794
2006-09-27,10.41,12.039367328085671,-0.13533662390087986
2006-09-28,10.58,11.92936732808567,-0.11311306718746206
2006-09-29,10.47,12.144007315685581,-0.13784636917365656
2006-10-02,10.28,11.964007315685581,-0.140756125539788
2006-10-03,10.1,12.264007315685582,-0.1764518937393189
2006-10-04,10.4,12.294007315685581,-0.15405939390235024
2006-10-05,10.43,12.264007315685582,-0.1495438863070393
2006-10-06,10.4,12.264007315685582,-0.15199006880088284
2006-10-09,10.4,12.124007315685581,-0.14219781222460381
2006-10-10,10.26,12.114007315685582,-0.1530465738851715
2006-10-11,10.25,12.464007315685581,-0.1776320616323226
2006-10-12,10.6,12.644007315685581,-0.1616581883142284
2006-10-13,10.78,12.824007315685582,-0.1593891258300728
2006-10-16,10.96,13.034007315685582,-0.15912276749988064
2006-10-17,11.17,12.924007315685582,-0.13571698567183432
2006-10-18,11.06,13.034007315685582,-0.15145052997706943
2006-10-19,11.17,13.064007315685581,-0.14497904585612875
2006-10-20,11.2,13.064007315685581,-0.14268266012431896
2006-10-23,11.2,13.014007315685582,-0.1393888347902792
2006-10-24,11.15,13.054007315685581,-0.14585615509788652
2006-10-25,11.19,13.054007315685581,-0.14279196193231847
2006-10-26,11.19,12.90400731568558,-0.13282752200567216
2006-10-27,11.04,13.15400731568558,-0.16071203740055096
2006-10-30,11.29,13.114007315685582,-0.13908847782202305
2006-10-31,11.25,13.194007315685582,-0.14734017263841181
2006-11-01,11.33,13.924007315685582,-0.1862974686003933
2006-11-02,12.06,13.864007315685582,-0.13012163616247863
2006-11-03,12.0,14.254007315685582,-0.15813148301146152
2006-11-06,12.39,14.794007315685581,-0.1624987242730841
2006-11-07,12.93,14.48400731568558,-0.10729125454132127
2006-11-08,12.62,14.434007315685582,-0.1256759315699032
2006-11-09,12.57,15.364007315685582,-0.18185407350288718
2006-11-10,13.5,15.754007315685584,-0.14307517259061864
2006-11-13,13.89,15.764007315685584,-0.11887886615105148
2006-11-14,13.9,15.934007315685582,-0.1276519632122477
2006-11-15,14.07,15.98400731568558,-0.11974514762686006
2006-11-16,14.12,16.114007315685583,-0.12374372659894428
2006-11-17,14.25,16.22400731568558,-0.12167199368660808
2006-11-20,14.36,16.694007315685585,-0.13981108738897985
2006-11-21,14.83,16.814007315685583,-0.11799729109399915
2006-11-22,14.95,16.814007315685583,-0.11086038448113877
2006-11-24,14.95,16.064007315685583,-0.06934803338876838
2006-11-27,14.2,16.194007315685585,-0.1231324203339208
2006-11-28,14.33,16.274007315685584,-0.11945474018632563
2006-11-29,14.41,16.264007315685586,-0.11399449592582978
2006-11-30,14.4,16.334007315685582,-0.11840372532638399
2006-12-01,14.47,16.54400731568558,-0.12536305600633935
2006-12-04,14.68,16.514007315685586,-0.11105767852867432
2006-12-05,14.65,16.29400731568558,-0.1008964390302538
2006-12-06,14.43,16.45400731568558,-0.12300999245065958
2006-12-07,14.59,16.574007315685584,-0.1197059514875396
2006-12-08,14.71,16.334007315685582,-0.09942491663549358
2006-12-11,14.47,16.23400731568558,-0.10866123695664254
2006-12-12,14.37,15.894007315685581,-0.09588565585858011
2006-12-13,14.03,15.844007315685584,-0.11449169894599298
2006-12-14,13.98,15.78400731568558,-0.11429336540491986
2006-12-15,13.92,15.704007315685582,-0.11360204308512178
2006-12-18,13.84,15.564007315685583,-0.11076885796295588
2006-12-19,13.7,15.614007315685582,-0.12258270903733992
2006-12-20,13.75,15.444007315685583,-0.10968703141995262
2006-12-21,13.58,15.384007315685581,-0.11726511036212328
2006-12-22,13.52,15.674007315685582,-0.1374254376881644
