date,PSX,dcf,Deviation
2020-04-17,59.53,60.88654318050505,-0.022279852158520908
2020-04-16,53.53,62.29654318050505,-0.14072278705904873
2020-04-15,56.47,56.29654318050505,0.0030811273604987033
2020-04-14,61.07,59.236543180505045,0.030951448566268747
2020-04-13,61.56,63.836543180505046,-0.03566206857517118
2020-04-09,61.52,64.32654318050504,-0.04362962848212859
2020-04-08,63.7,64.28654318050505,-0.009123887387413876
2020-04-07,58.63,66.46654318050504,-0.11790207231363181
2020-04-06,57.42,61.39654318050505,-0.06476819336251649
2020-04-03,51.62,60.18654318050505,-0.14233319821697
2020-04-02,51.72,54.38654318050505,-0.049029466198191485
2020-04-01,49.51,54.486543180505045,-0.09133527087630733
2020-03-31,53.65,52.276543180505044,0.026272908190439592
2020-03-30,54.16,56.416543180505045,-0.039997898724230985
2020-03-27,52.32,57.71594331641286,-0.09349138221359365
2020-03-26,54.39,55.87594331641286,-0.026593614858514303
2020-03-25,50.5,57.94594331641286,-0.12849809478041296
2020-03-24,45.58,54.05594331641286,-0.1567994709998768
2020-03-23,42.09,49.135943316412856,-0.14339692780578606
2020-03-20,48.35,45.64594331641286,0.0592398028635952
2020-03-19,45.68,51.90594331641286,-0.119946636524072
2020-03-18,42.97,49.23594331641286,-0.12726359838675216
2020-03-17,46.67,46.52594331641286,0.003096265724424896
2020-03-16,48.27,50.22594331641286,-0.0389428886201465
2020-03-13,54.36,51.82594331641286,0.048895524546769265
2020-03-12,46.4,57.91594331641286,-0.19883891476130622
2020-03-11,55.15,49.955943316412856,0.10397274756056207
2020-03-10,63.36,58.705943316412856,0.07927743633217421
2020-03-09,62.09,66.91594331641286,-0.072119484195169
2020-03-06,69.3,65.64594331641285,0.055663099637012214
2020-03-05,71.98,72.85594331641286,-0.01202294935100412
2020-03-04,74.63,75.53594331641285,-0.011993539454693058
2020-03-03,72.86,78.18594331641286,-0.06811893660806978
2020-03-02,75.11,76.41594331641286,-0.017089932542027175
2020-02-28,74.86,78.66594331641286,-0.048381080248468766
2020-02-27,74.26,78.41594331641286,-0.05299870333311418
2020-02-26,80.33,77.81594331641286,0.03230773253450847
2020-02-25,82.81,83.88594331641286,-0.01282626473370474
2020-02-24,86.56,86.36594331641285,0.0022469121060393338
2020-02-21,89.25,90.11594331641285,-0.00960921324845232
2020-02-20,90.19,92.80594331641286,-0.028187239124266683
2020-02-19,88.36,93.74594331641286,-0.057452548087698396
2020-02-18,88.0,91.91594331641286,-0.04260352638641329
2020-02-14,89.47,91.55594331641286,-0.02278326497280414
2020-02-13,90.34,93.02594331641286,-0.02887305649002725
2020-02-12,91.14,93.89594331641285,-0.029351037106318922
2020-02-11,90.27,94.69594331641287,-0.04673846799988268
2020-02-10,90.26,93.82594331641286,-0.03800594153780357
2020-02-07,90.33,93.81594331641286,-0.03715725913084755
2020-02-06,90.22,93.88594331641286,-0.03904677512860433
2020-02-05,92.64,93.77594331641286,-0.012113376589345859
2020-02-04,88.72,96.19594331641287,-0.07771578570441995
2020-02-03,88.97,92.27594331641286,-0.03582670843121949
2020-01-31,91.37,92.52594331641286,-0.01249318056082771
2020-01-30,96.41,94.92594331641286,0.015633836564998838
2020-01-29,95.8,99.96594331641286,-0.04167362581901313
2020-01-28,96.69,99.35594331641286,-0.026832248051058216
2020-01-27,96.92,100.24594331641286,-0.033177834497651104
2020-01-24,100.32,100.47594331641287,-0.001552046303479715
2020-01-23,102.08,103.87594331641286,-0.017289309334523217
2020-01-22,101.86,105.63594331641286,-0.03574487241622604
2020-01-21,102.34,105.41594331641286,-0.02917910915221067
2020-01-17,103.31,105.89594331641285,-0.024419663637974875
2020-01-16,103.79,106.86594331641285,-0.028783195290809083
2020-01-15,104.89,107.34594331641286,-0.02287877157289231
2020-01-14,106.38,108.44594331641287,-0.01905044350423568
2020-01-13,105.3,109.93594331641286,-0.04216949594974495
2020-01-10,104.87,108.85594331641286,-0.03661668067885704
2020-01-09,105.62,108.42594331641286,-0.025878892362729444
2020-01-08,104.1,109.17594331641286,-0.04649323983124931
2020-01-07,108.14,107.65594331641286,0.004496330334168741
2020-01-06,107.81,111.69594331641287,-0.03479037108272354
2020-01-03,108.49,111.36594331641285,-0.02582426216461642
2020-01-02,112.2,112.04594331641286,0.0013749420909607846
2019-12-31,111.41,115.75594331641285,-0.03754401883740388
2019-12-30,110.37,116.38575744279414,-0.051688089461900066
2019-12-27,110.6,115.34575744279415,-0.04114375377133239
2019-12-26,112.06,115.57575744279414,-0.030419505963733884
2019-12-24,113.2,117.03575744279415,-0.032774235213276826
2019-12-23,112.67,118.17575744279415,-0.04658956762311717
2019-12-20,113.35,117.64575744279415,-0.03651434217577276
2019-12-19,112.81,118.32575744279414,-0.04661501909641941
2019-12-18,113.04,117.78575744279415,-0.040291437146796394
2019-12-17,113.03,118.01575744279414,-0.04224654021485974
2019-12-16,114.14,118.00575744279415,-0.032759057918577916
2019-12-13,112.99,119.11575744279415,-0.05142692767357904
2019-12-12,113.73,117.96575744279414,-0.035906669313323536
2019-12-11,112.21,118.70575744279415,-0.05472150283801147
2019-12-10,111.93,117.18575744279414,-0.04484979708698644
2019-12-09,111.96,116.90575744279414,-0.042305507880689874
2019-12-06,113.56,116.93575744279414,-0.028868478869225167
2019-12-05,112.54,118.53575744279415,-0.050581846120886564
2019-12-04,112.57,117.51575744279414,-0.04208590873612594
2019-12-03,112.75,117.54575744279414,-0.0407990687807519
2019-12-02,114.33,117.72575744279415,-0.02884464297835787
2019-11-29,114.72,119.30575744279415,-0.03843701713216119
2019-11-27,114.69,119.69575744279415,-0.04182067560069147
2019-11-26,114.33,119.66575744279415,-0.044588841092197073
2019-11-25,115.42,119.30575744279415,-0.032569739517033125
2019-11-22,116.63,120.39575744279415,-0.03127815732695938
2019-11-21,118.37,121.60575744279414,-0.026608587544190154
2019-11-20,116.06,123.34575744279415,-0.059067758744545173
2019-11-19,117.42,121.03575744279415,-0.029873464827144813
2019-11-18,118.65,122.39575744279415,-0.030603654252843282
2019-11-15,118.36,123.62575744279415,-0.04259433917103239
2019-11-14,119.44,123.33575744279415,-0.031586601676331316
2019-11-13,118.43,124.41575744279415,-0.04811092715122012
2019-11-12,118.1,123.40575744279414,-0.04299440765763041
2019-11-11,118.41,123.07575744279414,-0.03790963825644378
2019-11-08,119.7,123.38575744279414,-0.029871822479211052
2019-11-07,119.57,124.67575744279415,-0.04095228733731071
2019-11-06,118.42,124.54575744279414,-0.04918479415573673
2019-11-05,118.92,123.39575744279415,-0.03627156666929243
2019-11-04,118.54,123.89575744279415,-0.04322793252438073
2019-11-01,118.4,123.51575744279414,-0.04141785265870612
2019-10-31,116.82,123.37575744279415,-0.053136512218244114
2019-10-30,116.45,121.79575744279414,-0.043891163001346545
2019-10-29,118.96,121.42575744279415,-0.020306708351857106
2019-10-28,117.25,123.93575744279414,-0.053945347014804246
2019-10-25,114.42,122.22575744279415,-0.06386344094817742
2019-10-24,110.63,119.39575744279415,-0.07341766265852512
2019-10-23,109.0,115.60575744279414,-0.057140384604658756
2019-10-22,108.77,113.97575744279415,-0.04567425178470064
2019-10-21,108.2,113.74575744279414,-0.04875573003752032
2019-10-18,107.2,113.17575744279415,-0.05280068433219598
2019-10-17,107.21,112.17575744279415,-0.04426765244109476
2019-10-16,106.26,112.18575744279414,-0.05282094249633962
2019-10-15,107.3,111.23575744279415,-0.03538212471666968
2019-10-14,106.65,112.27575744279414,-0.05010660868318373
2019-10-11,106.53,111.62575744279415,-0.045650372812973905
2019-10-10,106.6,111.50575744279415,-0.043995552833323015
2019-10-09,102.71,111.57575744279414,-0.07945953176557818
2019-10-08,100.82,107.68575744279414,-0.06375733992901933
2019-10-07,101.36,105.79575744279414,-0.041927555036341047
2019-10-04,100.86,106.33575744279415,-0.05149497755484522
2019-10-03,98.87,105.83575744279415,-0.06581667303282868
2019-10-02,98.24,103.84575744279415,-0.0539815740270585
2019-10-01,101.03,103.21575744279414,-0.021176586762981064
2019-09-30,102.4,106.00575744279415,-0.03401473212188488
2019-09-27,103.66,106.3749136838425,-0.025522123495314908
2019-09-26,104.56,107.63491368384248,-0.028567995073368713
2019-09-25,105.06,108.53491368384249,-0.03201655177950169
2019-09-24,103.62,109.03491368384249,-0.04966219994031973
2019-09-23,104.26,107.59491368384249,-0.03099508675328111
2019-09-20,103.27,108.23491368384249,-0.04587164635567742
2019-09-19,103.08,107.24491368384248,-0.03883553579166121
2019-09-18,102.99,107.05491368384249,-0.03797036066786341
2019-09-17,102.2,106.96491368384248,-0.044546510811257156
2019-09-16,104.03,106.17491368384249,-0.020201699341422685
2019-09-13,102.77,108.00491368384249,-0.04846921779102009
2019-09-12,102.19,106.74491368384248,-0.042671013790251844
2019-09-11,102.47,106.16491368384249,-0.034803529298256475
2019-09-10,102.96,106.44491368384249,-0.0327391282799403
2019-09-09,102.17,106.9349136838425,-0.04455900808907143
2019-09-06,100.91,106.14491368384249,-0.049318554249664026
2019-09-05,99.8,104.88491368384248,-0.04848088733876521
2019-09-04,99.69,103.77491368384248,-0.039363209650913
2019-09-03,99.47,103.66491368384249,-0.04046608958394682
2019-08-30,98.63,103.44491368384249,-0.04654567839418622
2019-08-29,98.12,102.60491368384248,-0.0437105156353611
2019-08-28,96.17,102.09491368384249,-0.0580333874632597
2019-08-27,94.52,100.14491368384249,-0.05616774209422504
2019-08-26,96.31,98.49491368384248,-0.022183010290823812
2019-08-23,95.18,100.28491368384249,-0.05090410408026269
2019-08-22,98.46,99.1549136838425,-0.007008363559855901
2019-08-21,99.3,102.4349136838425,-0.030603956903972884
2019-08-20,98.68,103.27491368384248,-0.04449206026846919
2019-08-19,98.76,102.6549136838425,-0.037941814415606845
2019-08-16,98.83,102.73491368384249,-0.03800960689819155
2019-08-15,97.47,102.80491368384249,-0.051893567074517755
2019-08-14,97.53,101.44491368384249,-0.03859152264689669
2019-08-13,99.74,101.50491368384249,-0.01738747041684774
2019-08-12,98.31,103.71491368384248,-0.05211317728440146
2019-08-09,100.44,102.28491368384249,-0.018037006801853717
2019-08-08,100.71,104.41491368384249,-0.03548261022425003
2019-08-07,97.33,104.6849136838425,-0.07025762762774945
2019-08-06,97.41,101.30491368384249,-0.038447431049573155
2019-08-05,95.64,101.38491368384248,-0.056664384030126524
2019-08-02,99.52,99.61491368384249,-0.0009528059638110875
2019-08-01,101.99,103.49491368384248,-0.014540943417178154
2019-07-31,102.56,105.96491368384248,-0.03213246314720175
2019-07-30,103.61,106.53491368384249,-0.027454977741124265
2019-07-29,102.81,107.58491368384249,-0.044382744014411
2019-07-26,102.32,106.78491368384249,-0.041812214195927955
2019-07-25,101.57,106.2949136838425,-0.044450985659539755
2019-07-24,102.42,105.5449136838425,-0.029607430379858024
2019-07-23,102.32,106.39491368384249,-0.038299891815799514
2019-07-22,102.55,106.2949136838425,-0.03523135354322926
2019-07-19,101.96,106.52491368384248,-0.042853014623328356
2019-07-18,101.92,105.9349136838425,-0.03789981550204313
2019-07-17,100.79,105.89491368384249,-0.04820735487904171
2019-07-16,101.38,104.7649136838425,-0.032309611728001064
2019-07-15,101.01,105.35491368384248,-0.041240731276009024
2019-07-12,100.33,104.98491368384249,-0.044338881849830036
2019-07-11,99.59,104.30491368384249,-0.045203179000116944
2019-07-10,98.11,103.56491368384249,-0.05267144527822387
2019-07-09,97.72,102.08491368384249,-0.04275767619651072
2019-07-08,96.96,101.69491368384249,-0.04655998527677385
2019-07-05,96.8,100.9349136838425,-0.04096613880103217
2019-07-03,97.02,100.77491368384248,-0.03726040089324856
2019-07-02,95.72,100.99491368384248,-0.05222949841172431
2019-07-01,94.06,99.69491368384249,-0.056521576433800846
2019-06-28,93.54,98.03491368384249,-0.04585013149844097
2019-06-27,91.75,96.2681297832084,-0.046932767816130094
2019-06-26,92.76,94.47812978320839,-0.018185476227681963
2019-06-25,89.83,95.4881297832084,-0.05925479738742745
2019-06-24,89.76,92.5581297832084,-0.03023105360666034
2019-06-21,90.58,92.4881297832084,-0.02063107760618621
2019-06-20,90.83,93.3081297832084,-0.0265585623564214
2019-06-19,87.6,93.5581297832084,-0.06368372045288317
2019-06-18,86.8,90.3281297832084,-0.03905903721992332
2019-06-17,85.91,89.5281297832084,-0.040413329218086824
2019-06-14,85.59,88.6381297832084,-0.03438847131210376
2019-06-13,85.24,88.31812978320839,-0.03485275096703455
2019-06-12,83.25,87.9681297832084,-0.05363453553958597
2019-06-11,84.71,85.97812978320839,-0.014749446009188039
2019-06-10,85.9,87.4381297832084,-0.017591064527820777
2019-06-07,85.52,88.6281297832084,-0.03506933736287943
2019-06-06,84.9,88.2481297832084,-0.037939951718336196
2019-06-05,84.83,87.6281297832084,-0.0319318669716101
2019-06-04,84.12,87.5581297832084,-0.03926682527049308
2019-06-03,82.2,86.84812978320839,-0.05352020584451411
2019-05-31,80.8,84.92812978320839,-0.048607331796261755
2019-05-30,82.06,83.5281297832084,-0.017576471387768744
2019-05-29,82.75,84.78812978320839,-0.02403791413278733
2019-05-28,82.52,85.47812978320839,-0.03460686131892299
2019-05-24,82.94,85.2481297832084,-0.02707543014818181
2019-05-23,82.27,85.6681297832084,-0.03966620716254343
2019-05-22,85.6,84.9981297832084,0.00708098187956252
2019-05-21,86.16,88.3281297832084,-0.024546311447212088
2019-05-20,84.52,88.8881297832084,-0.04914187972974515
2019-05-17,84.81,87.2481297832084,-0.02794477989690536
2019-05-16,88.3,87.53812978320839,0.008703295565925417
2019-05-15,87.3,91.0281297832084,-0.04095579896112633
2019-05-14,86.92,90.0281297832084,-0.03452398478889773
2019-05-13,85.79,89.64812978320839,-0.04303636665414334
2019-05-10,86.65,88.5181297832084,-0.021104487722274134
2019-05-09,85.75,89.3781297832084,-0.040593037603366966
2019-05-08,85.9,88.47812978320839,-0.029138610745111704
2019-05-07,86.55,88.6281297832084,-0.023447744957404315
2019-05-06,87.03,89.2781297832084,-0.025181192624301962
2019-05-03,89.56,89.75812978320839,-0.0022073742365947835
2019-05-02,89.1,92.28812978320839,-0.03454539376513044
2019-05-01,91.84,91.8281297832084,0.00012926558364667606
2019-04-30,94.27,94.56812978320839,-0.003152539696955392
2019-04-29,95.36,96.9981297832084,-0.016888261524934833
2019-04-26,94.92,98.08812978320839,-0.03229880914449579
2019-04-25,95.22,97.64812978320839,-0.02486611662301319
2019-04-24,94.28,97.94812978320839,-0.037449717430309004
2019-04-23,97.4,97.00812978320839,0.004039560577730583
2019-04-22,97.14,100.1281297832084,-0.0298430599840237
2019-04-18,95.42,99.86812978320839,-0.04454003286998853
2019-04-17,96.46,98.14812978320839,-0.017199816103854126
2019-04-16,95.98,99.1881297832084,-0.03234388822755585
2019-04-15,96.24,98.70812978320839,-0.025004321210716163
2019-04-12,97.17,98.9681297832084,-0.018168776020596078
2019-04-11,98.51,99.89812978320839,-0.013895453160342464
2019-04-10,98.61,101.2381297832084,-0.025959880816015413
2019-04-09,97.37,101.33812978320839,-0.03915732204351274
2019-04-08,98.3,100.09812978320839,-0.017963670121537434
2019-04-05,97.79,101.0281297832084,-0.03205176409933497
2019-04-04,96.86,100.5181297832084,-0.03639273622676864
2019-04-03,95.04,99.58812978320839,-0.04566939647435009
2019-04-02,94.52,97.7681297832084,-0.033222787327637504
2019-04-01,95.07,97.2481297832084,-0.02239765215088485
2019-03-29,95.17,97.7981297832084,-0.02687300655988245
2019-03-28,95.67,101.5385668298713,-0.0577964315736712
2019-03-27,97.27,102.0385668298713,-0.04673298516454005
2019-03-26,98.02,103.6385668298713,-0.054213088831057465
2019-03-25,95.86,104.3885668298713,-0.08170020040385118
2019-03-22,95.98,102.2285668298713,-0.06112349046495147
2019-03-21,98.55,102.3485668298713,-0.03711402071887793
2019-03-20,98.18,104.9185668298713,-0.06422663817737884
2019-03-19,98.89,104.5485668298713,-0.054123810602581646
2019-03-18,98.72,105.2585668298713,-0.06211909421529116
2019-03-15,98.52,105.0885668298713,-0.0625050567156864
2019-03-14,98.47,104.8885668298713,-0.06119415131567363
2019-03-13,98.08,104.8385668298713,-0.06446641760029859
2019-03-12,97.39,104.4485668298713,-0.06757935550583938
2019-03-11,96.67,103.7585668298713,-0.0683178945743741
2019-03-08,94.31,103.0385668298713,-0.0847116482538347
2019-03-07,96.45,100.6785668298713,-0.04200066571286043
2019-03-06,97.6,102.8185668298713,-0.05075510183395382
2019-03-05,97.46,103.96856682987129,-0.06260129410576154
2019-03-04,97.28,103.8285668298713,-0.06307095464971102
2019-03-01,97.48,103.6485668298713,-0.05951425107494612
2019-02-28,96.36,103.8485668298713,-0.07211044945992717
2019-02-27,97.64,102.7285668298713,-0.04953409734897274
2019-02-26,97.84,104.0085668298713,-0.059308257174251144
2019-02-25,97.29,104.2085668298713,-0.06639153613125115
2019-02-22,97.36,103.6585668298713,-0.0607626269829562
2019-02-21,96.81,103.7285668298713,-0.06669876044097545
2019-02-20,97.45,103.1785668298713,-0.05552089940653082
2019-02-19,96.75,103.8185668298713,-0.06808576775534425
2019-02-15,95.99,103.1185668298713,-0.06912980900551369
2019-02-14,95.65,102.3585668298713,-0.06553986674140821
2019-02-13,96.12,102.0185668298713,-0.0578185619849757
2019-02-12,94.0,102.4885668298713,-0.08282452465124357
2019-02-11,94.23,100.3685668298713,-0.06116025189715435
2019-02-08,93.52,100.5985668298713,-0.07036448980274568
2019-02-07,91.74,99.8885668298713,-0.08157657165859444
2019-02-06,94.42,98.1085668298713,-0.03759678638734565
2019-02-05,95.17,100.7885668298713,-0.05574607325605996
2019-02-04,94.76,101.5385668298713,-0.06675854349243315
2019-02-01,94.21,101.1285668298713,-0.06841357537984716
2019-01-31,95.41,100.5785668298713,-0.05138835233766992
2019-01-30,94.53,101.7785668298713,-0.07121899094912276
2019-01-29,93.35,100.8985668298713,-0.07481341972477384
2019-01-28,92.5,99.71856682987129,-0.07238939607091233
2019-01-25,93.02,98.8685668298713,-0.05915496721961455
2019-01-24,91.33,99.3885668298713,-0.08108142703843968
2019-01-23,92.63,97.6985668298713,-0.051879643625658445
2019-01-22,93.0,98.9985668298713,-0.06059246130481677
2019-01-18,95.3,99.3685668298713,-0.04094420358137085
2019-01-17,93.42,101.6685668298713,-0.08113192786197299
2019-01-16,92.99,99.7885668298713,-0.0681297171194184
2019-01-15,92.45,99.3585668298713,-0.06953166747765815
2019-01-14,92.83,98.8185668298713,-0.06060163612958869
2019-01-11,92.69,99.1985668298713,-0.06561150062816634
2019-01-10,92.94,99.0585668298713,-0.0617671648771142
2019-01-09,91.99,99.3085668298713,-0.07369522150499841
2019-01-08,91.39,98.3585668298713,-0.07084860073169497
2019-01-07,91.47,97.7585668298713,-0.06432752682243448
2019-01-04,90.84,97.8385668298713,-0.07153177991702298
2019-01-03,86.9,97.2085668298713,-0.10604586782883796
2019-01-02,88.12,93.2685668298713,-0.05520152185100757
2018-12-31,86.15,94.4885668298713,-0.08824947937759564
2018-12-28,84.96,88.08621390553623,-0.035490387961148895
2018-12-27,85.82,86.89621390553623,-0.012385049441925866
2018-12-26,84.2,87.75621390553623,-0.0405237845534705
2018-12-24,78.5,86.13621390553624,-0.08865276936725719
2018-12-21,82.38,80.43621390553623,0.024165559268447545
2018-12-20,82.78,84.31621390553623,-0.01821967370661748
2018-12-19,85.16,84.71621390553624,0.005238502454307126
2018-12-18,84.73,87.09621390553623,-0.027167815906470993
2018-12-17,85.86,86.66621390553622,-0.009302516738702526
2018-12-14,86.83,87.79621390553623,-0.011005188749663275
2018-12-13,88.83,88.76621390553623,0.0007185852776332435
2018-12-12,89.25,90.76621390553623,-0.01670460670656826
2018-12-11,88.42,91.18621390553623,-0.030335878495864277
2018-12-10,88.84,90.35621390553624,-0.01678040546410431
2018-12-07,90.35,90.77621390553622,-0.004695215709037637
2018-12-06,92.6,92.28621390553623,0.00340014051053128
2018-12-04,91.4,94.53621390553623,-0.033174735648605846
2018-12-03,92.09,93.33621390553623,-0.01335187976231278
2018-11-30,93.52,94.02621390553622,-0.005383752939842945
2018-11-29,92.68,95.45621390553623,-0.029083637323847444
2018-11-28,92.63,94.61621390553623,-0.020992320698006828
2018-11-27,91.26,94.56621390553623,-0.034961893566330726
2018-11-26,92.07,93.19621390553623,-0.012084331093940803
2018-11-23,89.0,94.00621390553623,-0.05325407435902918
2018-11-21,93.65,90.93621390553623,0.029842743368256208
2018-11-20,92.54,95.58621390553623,-0.031868757858185104
2018-11-19,94.9,94.47621390553623,0.004485637992304614
2018-11-16,96.61,96.83621390553623,-0.002336046571966288
2018-11-15,96.23,98.54621390553623,-0.02350383453347571
2018-11-14,95.6,98.16621390553622,-0.026141518588112755
2018-11-13,94.8,97.53621390553623,-0.028053312672011832
2018-11-12,97.67,96.73621390553623,0.009652911322078683
2018-11-09,99.74,99.60621390553624,0.0013431500828917642
2018-11-08,98.67,101.67621390553623,-0.029566540590596713
2018-11-07,103.12,100.60621390553624,0.024986389974122947
2018-11-06,100.88,105.05621390553623,-0.03975218361944177
2018-11-05,100.52,102.81621390553623,-0.022333188689926953
2018-11-02,99.01,102.45621390553623,-0.03363596773850741
2018-11-01,102.5,100.94621390553623,0.015392217640948669
2018-10-31,102.82,104.43621390553623,-0.015475607982094464
2018-10-30,102.06,104.75621390553623,-0.025737985414092335
2018-10-29,98.52,103.99621390553624,-0.052657819932853456
2018-10-26,99.45,100.45621390553623,-0.01001644265114765
2018-10-25,98.49,101.38621390553624,-0.028566151096585113
2018-10-24,95.3,100.42621390553623,-0.05104457995756062
2018-10-23,99.8,97.23621390553623,0.026366576725770585
2018-10-22,103.15,101.73621390553623,0.01389658647781511
2018-10-19,102.77,105.08621390553623,-0.02204108245462444
2018-10-18,109.12,104.70621390553623,0.04215400337601549
2018-10-17,108.78,111.05621390553623,-0.02049605173351543
2018-10-16,109.86,110.71621390553624,-0.0077334102687683925
2018-10-15,107.21,111.79621390553623,-0.04102298052250164
2018-10-12,109.46,109.14621390553623,0.0028749150633418097
2018-10-11,109.46,111.39621390553623,-0.017381325968386485
2018-10-10,113.05,111.39621390553623,0.014845981173706502
2018-10-09,117.68,114.98621390553623,0.023427035319875555
2018-10-08,118.14,119.61621390553623,-0.012341252555460702
2018-10-05,118.37,120.07621390553624,-0.014209424581612007
2018-10-04,117.7,120.30621390553623,-0.02166316951493963
2018-10-03,118.47,119.63621390553624,-0.009748000772216603
2018-10-02,114.69,120.40621390553623,-0.047474409501994996
2018-10-01,114.48,116.62621390553623,-0.018402500035494596
2018-09-28,112.72,116.41621390553622,-0.03174999238968079
2018-09-27,112.88,116.63688063285481,-0.03221005750900163
2018-09-26,113.89,116.79688063285481,-0.024888341341858577
2018-09-25,114.88,117.80688063285481,-0.024844734171142746
2018-09-24,113.46,118.79688063285481,-0.04492441724415808
2018-09-21,111.66,117.3768806328548,-0.04870533789986076
2018-09-20,110.33,115.57688063285481,-0.04539731998410845
2018-09-19,109.36,114.24688063285481,-0.042774740157320856
2018-09-18,113.3,113.27688063285481,0.00020409607870575108
2018-09-17,112.81,117.21688063285481,-0.037595955540379755
2018-09-14,113.6,116.72688063285482,-0.02678800817688176
2018-09-13,113.02,117.51688063285481,-0.03826582707640047
2018-09-12,112.16,116.93688063285481,-0.04085007746916669
2018-09-11,112.55,116.07688063285481,-0.030384005959034677
2018-09-10,113.95,116.46688063285481,-0.021610269109798796
2018-09-07,114.3,117.86688063285482,-0.03026194138424132
2018-09-06,116.7,118.21688063285481,-0.012831336986176889
2018-09-05,117.99,120.61688063285482,-0.021778714712833325
2018-09-04,118.96,121.90688063285481,-0.024173210056369965
2018-08-31,118.51,122.8768806328548,-0.035538667732806895
