date,CAH,dcf,Deviation
2010-12-22,39.11,46.64730321113953,-0.1615806851046343
2010-12-23,38.94,46.527303211139525,-0.16307206065025026
2010-12-27,38.82,46.457303211139525,-0.16439402813438064
2010-12-28,38.75,46.26730321113953,-0.16247549974621445
2010-12-29,38.56,46.21730321113953,-0.16568044172023277
2010-12-30,38.51,46.01730321113953,-0.16314087717600578
2010-12-31,38.31,42.707176202675775,-0.1029610616681389
2011-01-03,38.87,42.417176202675776,-0.08362593930644568
2011-01-04,38.58,42.71717620267577,-0.09685041405935968
2011-01-05,38.88,43.18717620267577,-0.09973275822578342
2011-01-06,39.35,42.63717620267577,-0.07709648000726355
2011-01-07,38.8,43.07717620267577,-0.0992910069720423
2011-01-10,39.24,43.737176202675776,-0.10282273784288443
2011-01-11,39.9,44.08717620267578,-0.09497492385147699
2011-01-12,40.25,44.46717620267577,-0.0948379583055694
2011-01-13,40.63,44.42717620267578,-0.08546967255702109
2011-01-14,40.59,45.18717620267577,-0.1017363019555877
2011-01-18,41.35,44.667176202675776,-0.07426429169429027
2011-01-19,40.83,44.28717620267578,-0.07806269216294948
2011-01-20,40.45,45.13717620267577,-0.1038429205590824
2011-01-21,41.3,45.30717620267578,-0.0884446248592099
2011-01-24,41.47,45.14717620267577,-0.08144864223995107
2011-01-25,41.31,45.65717620267578,-0.09521342676512279
2011-01-26,41.82,45.80717620267578,-0.08704261063887342
2011-01-27,41.97,44.90717620267578,-0.06540549754051939
2011-01-28,41.07,45.347176202675776,-0.0943206735422567
2011-01-31,41.51,45.787176202675774,-0.09341428228163628
2011-02-01,41.95,45.527176202675776,-0.07857232758629851
2011-02-02,41.69,46.14717620267577,-0.09658610925834576
2011-02-03,42.31,45.69717620267578,-0.0741222211992486
2011-02-04,41.86,45.57717620267577,-0.0815578434729255
2011-02-07,41.74,45.457176202675775,-0.08177314371887812
2011-02-08,41.62,45.247176202675774,-0.08016359267213846
2011-02-09,41.41,45.05717620267578,-0.08094551212597267
2011-02-10,41.22,45.40717620267578,-0.092213974812841
2011-02-11,41.57,45.80717620267578,-0.09250027078569989
2011-02-14,41.97,45.677176202675774,-0.08116036302740204
2011-02-15,41.84,45.57717620267577,-0.08199665960122304
2011-02-16,41.74,45.69717620267578,-0.0865956396326315
2011-02-17,41.86,45.97717620267578,-0.0895482616097717
2011-02-18,42.14,44.88717620267577,-0.061201804949182925
2011-02-22,41.05,44.30717620267578,-0.07351351365242442
2011-02-23,40.47,44.32717620267577,-0.08701605951707203
2011-02-24,40.49,45.097176202675776,-0.10216107948688846
2011-02-25,41.26,45.47717620267578,-0.09273170752470006
2011-02-28,41.64,45.207176202675775,-0.07890729973230748
2011-03-01,41.37,44.97717620267578,-0.08020014832458922
2011-03-02,41.14,46.677176202675774,-0.11862706044240856
2011-03-03,42.84,46.36717620267578,-0.07607054152398929
2011-03-04,42.53,45.80717620267578,-0.07154285582188635
2011-03-07,41.97,46.04717620267578,-0.08854345779489636
2011-03-08,42.21,46.22717620267578,-0.0869007482754971
2011-03-09,42.39,45.00717620267577,-0.058150197890446065
2011-03-10,41.17,44.46717620267577,-0.07414854020969663
2011-03-11,40.63,44.12717620267578,-0.0792522092647232
2011-03-14,40.29,43.93717620267577,-0.08300888946189633
2011-03-15,40.1,43.11717620267578,-0.06997620132852156
2011-03-16,39.28,44.10717620267578,-0.10944196881919044
2011-03-17,40.27,44.28717620267578,-0.09070743603727582
2011-03-18,40.45,44.737176202675776,-0.09583028180529984
2011-03-21,40.9,44.707176202675775,-0.08515805573173085
2011-03-22,40.87,43.94717620267578,-0.07001988451964347
2011-03-23,40.11,44.55717620267578,-0.099808304333449
2011-03-24,40.72,45.15717620267578,-0.09826071016399951
2011-03-25,41.32,45.32717620267577,-0.0884055998714347
2011-03-28,41.49,45.427176202675774,-0.08667006254383613
2011-03-29,41.59,45.387176202675775,-0.08366187369136024
2011-03-30,41.55,44.96717620267577,-0.07599267935513454
2011-03-31,41.13,47.78646389994315,-0.1392960130693216
2011-04-01,42.21,47.63646389994315,-0.11391407874734438
2011-04-04,42.06,47.43646389994315,-0.11334031793102506
2011-04-05,41.86,47.79646389994315,-0.1242029936015876
2011-04-06,42.22,47.81646389994315,-0.11704052210246785
2011-04-07,42.24,47.75646389994315,-0.11551240291787424
2011-04-08,42.18,47.55646389994315,-0.11305432446060348
2011-04-11,41.98,46.76646389994315,-0.10234821067899835
2011-04-12,41.19,46.65646389994315,-0.11716412781873531
2011-04-13,41.08,46.22646389994315,-0.11133155049632681
2011-04-14,40.65,46.54646389994315,-0.12667909451979553
2011-04-15,40.97,46.83646389994315,-0.12525420177910296
2011-04-18,41.26,47.55646389994315,-0.13239974934197485
2011-04-19,41.98,48.17646389994315,-0.12862014764745877
2011-04-20,42.6,48.53646389994315,-0.12230936131196202
2011-04-21,42.96,48.46646389994315,-0.11361389828874247
2011-04-25,42.89,48.81646389994315,-0.12140297404765632
2011-04-26,43.24,49.68646389994315,-0.1297428594018043
2011-04-27,44.11,49.06646389994315,-0.10101530670827275
2011-04-28,43.49,49.26646389994315,-0.11724941152007073
2011-04-29,43.69,49.89646389994315,-0.12438684858287574
2011-05-02,44.32,50.08646389994315,-0.11513018590137869
2011-05-03,44.51,50.13646389994315,-0.11222299026057825
2011-05-04,44.56,50.21646389994315,-0.11264162110684883
2011-05-05,44.64,50.15646389994315,-0.10998510403261108
2011-05-06,44.58,50.87646389994315,-0.12375985705936976
2011-05-09,45.3,50.93646389994315,-0.11065675683759901
2011-05-10,45.36,50.44646389994315,-0.10082894828925526
2011-05-11,44.87,50.45646389994315,-0.11071849805054312
2011-05-12,44.88,50.02646389994315,-0.10287482861544006
2011-05-13,44.45,50.51646389994315,-0.12008884691451993
2011-05-16,44.94,50.35646389994315,-0.10756243549399158
2011-05-17,44.78,51.11646389994315,-0.12396131141516997
2011-05-18,45.54,50.82646389994315,-0.10401006669183344
2011-05-19,45.25,50.49646389994315,-0.10389764935498891
2011-05-20,44.92,50.00646389994315,-0.10171612834133892
2011-05-23,44.43,50.29646389994315,-0.11663770064658119
2011-05-24,44.72,50.61646389994315,-0.11649300337532609
2011-05-25,45.04,50.93646389994315,-0.11576115514272534
2011-05-26,45.36,50.92646389994315,-0.10930395463701859
2011-05-27,45.35,50.99646389994315,-0.11072265541826021
2011-05-31,45.42,50.08646389994315,-0.09316816434207176
2011-06-01,44.51,49.986463899943146,-0.10955893801380456
2011-06-02,44.41,49.62646389994315,-0.10511455965229721
2011-06-03,44.05,49.69646389994315,-0.1136190275290313
2011-06-06,44.12,49.62646389994315,-0.11095821598422329
2011-06-07,44.05,49.55646389994315,-0.11111494781106579
2011-06-08,43.98,50.01646389994315,-0.1206895375894419
2011-06-09,44.44,48.83646389994315,-0.09002420627649632
2011-06-10,43.26,49.236463899943146,-0.1213828822493902
2011-06-13,43.66,49.47646389994315,-0.11756021836374275
2011-06-14,43.9,49.14646389994315,-0.10675160497048941
2011-06-15,43.57,49.03646389994315,-0.11147753049847231
2011-06-16,43.46,49.45646389994315,-0.1212473239509152
2011-06-17,43.88,50.03646389994315,-0.1230395479635431
2011-06-20,44.46,50.64646389994315,-0.12214996711646231
2011-06-21,45.07,50.08646389994315,-0.10015608029276035
2011-06-22,44.51,49.88646389994315,-0.10777400279816751
2011-06-23,44.31,49.57646389994315,-0.10622911530302159
2011-06-24,44.0,49.51646389994315,-0.11140666084496964
2011-06-27,43.94,50.59646389994315,-0.1315598638099813
2011-06-28,45.02,50.58646389994315,-0.1100386046147298
2011-06-29,45.01,50.99646389994315,-0.11738978435227987
2011-06-30,45.42,51.7931914893617,-0.12305075833511347
2011-07-01,46.32,51.853191489361706,-0.10670879323786475
2011-07-05,46.38,52.2031914893617,-0.11154857247661543
2011-07-06,46.73,52.3031914893617,-0.10655547645682906
2011-07-07,46.83,51.9231914893617,-0.09809087891689439
2011-07-08,46.45,51.183191489361704,-0.09247550517332404
2011-07-11,45.71,51.7031914893617,-0.11591531038455993
2011-07-12,46.23,51.863191489361704,-0.1086163679402028
2011-07-13,46.39,51.6531914893617,-0.10189479754500141
2011-07-14,46.18,51.753191489361704,-0.10768788028284826
2011-07-15,46.28,51.183191489361704,-0.09579690806074137
2011-07-18,45.71,51.283191489361705,-0.1086748177620307
2011-07-19,45.81,50.9931914893617,-0.10164477527246019
2011-07-20,45.52,51.463191489361705,-0.11548431640875323
2011-07-21,45.99,51.5131914893617,-0.10721897303727201
2011-07-22,46.04,50.863191489361704,-0.09482675679858787
2011-07-25,45.39,50.103191489361706,-0.09406968596725906
2011-07-26,44.63,49.1631914893617,-0.09220702220568056
2011-07-27,43.69,48.893191489361705,-0.10641955108399559
2011-07-28,43.42,49.2331914893617,-0.11807464260402079
2011-07-29,43.76,48.253191489361704,-0.09311698046651096
2011-08-01,42.78,47.613191489361704,-0.1015095047859077
2011-08-02,42.14,47.6631914893617,-0.11587959842333395
2011-08-03,42.19,45.7731914893617,-0.07828144319354446
2011-08-04,40.3,45.603191489361706,-0.11628991998507021
2011-08-05,40.13,43.463191489361705,-0.07668998467766808
2011-08-08,37.99,45.253191489361704,-0.16050119892801729
2011-08-09,39.78,43.9431914893617,-0.09474030784426701
2011-08-10,38.47,45.9531914893617,-0.16284378183165105
2011-08-11,40.48,46.3431914893617,-0.12651678274483158
2011-08-12,40.87,47.073191489361704,-0.13177758492885694
2011-08-15,41.6,46.9531914893617,-0.11401123799166202
2011-08-16,41.48,47.353191489361706,-0.12402947519769958
2011-08-17,41.88,45.81319148936171,-0.08585281578287407
2011-08-18,40.34,45.4531914893617,-0.11249356363806573
2011-08-19,39.98,45.31319148936171,-0.11769622297766857
2011-08-22,39.84,46.5431914893617,-0.1440208819993325
2011-08-23,41.07,46.4531914893617,-0.11588421197270182
2011-08-24,40.98,45.7031914893617,-0.10334489420637327
2011-08-25,40.23,46.5131914893617,-0.1350840758970231
2011-08-26,41.04,47.533191489361705,-0.13660331414554672
2011-08-29,42.06,47.6731914893617,-0.11774314481576686
2011-08-30,42.2,47.9731914893617,-0.12034203500181839
2011-08-31,42.5,47.6531914893617,-0.10813948296646869
2011-09-01,42.18,46.8831914893617,-0.10031722116078434
2011-09-02,41.41,46.6931914893617,-0.11314693472099457
2011-09-06,41.22,48.0931914893617,-0.14291402330581582
2011-09-07,42.62,47.183191489361704,-0.09671222622553122
2011-09-08,41.71,45.6531914893617,-0.08637274549098195
2011-09-09,40.18,45.4031914893617,-0.11504018369690017
2011-09-12,39.93,46.243191489361706,-0.136521535085096
2011-09-13,40.77,47.0531914893617,-0.13353380058783626
2011-09-14,41.58,46.853191489361706,-0.11254711411834173
2011-09-15,41.38,48.5931914893617,-0.1484403733996531
2011-09-16,43.12,48.7031914893617,-0.11463707651645882
2011-09-19,43.23,49.4731914893617,-0.1261934251948187
2011-09-20,44.0,48.1231914893617,-0.0856799260762493
2011-09-21,42.65,47.213191489361705,-0.09665077376499542
2011-09-22,41.74,47.1931914893617,-0.11555038591935363
2011-09-23,41.72,48.823191489361704,-0.14548806156822935
2011-09-26,43.35,49.533191489361705,-0.12482925697791292
2011-09-27,44.06,48.5831914893617,-0.09310198343705245
2011-09-28,43.11,48.5131914893617,-0.1113757170675228
2011-09-29,43.04,47.353191489361706,-0.09108554996405471
2011-09-30,41.88,45.63443617630223,-0.08227199656411865
2011-10-03,39.88,45.85443617630223,-0.1302913452764215
2011-10-04,40.1,46.20443617630224,-0.13211796704995038
2011-10-05,40.45,45.734436176302225,-0.11554610963019607
2011-10-06,39.98,46.01443617630223,-0.1311422387787512
2011-10-07,40.26,47.06443617630223,-0.14457702522586224
2011-10-10,41.31,46.99443617630223,-0.12095976968372912
2011-10-11,41.24,47.26443617630223,-0.12746235147776508
2011-10-12,41.51,47.27443617630224,-0.12193558807988158
2011-10-13,41.52,47.84443617630223,-0.13218749517702078
2011-10-14,42.09,47.074436176302235,-0.10588413969812871
2011-10-17,41.32,47.754436176302235,-0.1347400721588935
2011-10-18,42.0,48.01443617630223,-0.12526308034146383
2011-10-19,42.26,48.17443617630223,-0.12277125890290408
2011-10-20,42.42,49.754436176302235,-0.14741270809125528
2011-10-21,44.0,49.80443617630223,-0.11654456152771542
2011-10-24,44.05,48.78443617630223,-0.09704808638542917
2011-10-25,43.03,49.87443617630223,-0.1372333544204427
2011-10-26,44.12,50.70443617630223,-0.12985917353282006
2011-10-27,44.95,51.24443617630223,-0.12283160174983176
2011-10-28,45.49,50.02443617630223,-0.09064442346379309
2011-10-31,44.27,48.894436176302236,-0.09458000823708379
2011-11-01,43.14,49.574436176302235,-0.1297934313043796
2011-11-02,43.82,50.004436176302235,-0.12367775039993589
2011-11-03,44.25,49.504436176302235,-0.10614071348251275
2011-11-04,43.75,49.91443617630223,-0.12350006628400834
2011-11-07,44.16,49.894436176302236,-0.11493137543512022
2011-11-08,44.14,48.63443617630223,-0.0924126304252747
2011-11-09,42.88,48.95443617630223,-0.12408346721482066
2011-11-10,43.2,50.66443617630223,-0.14733088413986228
2011-11-11,44.91,50.10443617630223,-0.10367218100258824
2011-11-14,44.35,50.08443617630223,-0.1144953724968859
2011-11-15,44.33,48.654436176302234,-0.08888061431094141
2011-11-16,42.9,47.99443617630223,-0.10614639075221943
2011-11-17,42.24,47.63443617630223,-0.11324656297676339
2011-11-18,41.88,46.404436176302234,-0.09750007863715338
2011-11-21,40.65,46.28443617630223,-0.1217350073108826
2011-11-22,40.53,46.60443617630223,-0.13034029965136673
2011-11-23,40.85,46.044436176302234,-0.11281354725276582
2011-11-25,40.29,47.394436176302236,-0.1499002150774511
2011-11-28,41.64,46.654436176302234,-0.10748037244203756
2011-11-29,40.9,48.21443617630223,-0.15170635096832952
2011-11-30,42.46,48.12443617630223,-0.11770394889512603
2011-12-01,42.37,47.19443617630223,-0.10222468085601866
2011-12-02,41.44,46.76443617630223,-0.11385652456557105
2011-12-05,41.01,46.78443617630223,-0.12342643511918949
2011-12-06,41.03,47.56443617630223,-0.13738071344064084
2011-12-07,41.81,47.044436176302234,-0.11126578617470995
2011-12-08,41.29,47.644436176302236,-0.13337205109928152
2011-12-09,41.89,46.894436176302236,-0.10671705610208815
2011-12-12,41.14,46.724436176302234,-0.11951853533835799
2011-12-13,40.97,46.33443617630223,-0.1157764422964076
2011-12-14,40.58,46.78443617630223,-0.13261752589945652
2011-12-15,41.03,46.69443617630223,-0.12130858920568732
2011-12-16,40.94,46.09443617630224,-0.11182339136522956
2011-12-19,40.34,46.58443617630223,-0.13404554587007778
2011-12-20,40.83,46.394436176302236,-0.11993757516864678
2011-12-21,40.64,46.644436176302236,-0.12872781125721477
2011-12-22,40.89,46.71443617630223,-0.12468171839472841
2011-12-23,40.96,46.62443617630223,-0.1214907169039674
2011-12-27,40.87,45.81443617630223,-0.10792310435241736
2011-12-28,40.06,46.394436176302236,-0.13653439287915725
2011-12-29,40.64,46.364436176302235,-0.12346610135697289
2011-12-30,40.61,46.62952735605843,-0.12909260928368238
2012-01-03,41.48,46.34952735605844,-0.10506099271844971
2012-01-04,41.2,46.049527356058434,-0.10531112118831354
2012-01-05,40.9,46.70952735605844,-0.12437563993686862
2012-01-06,41.56,46.38952735605844,-0.10410813886914294
2012-01-09,41.24,46.549527356058434,-0.11406189617019591
2012-01-10,41.4,46.72952735605843,-0.11405052988124154
2012-01-11,41.58,47.009527356058435,-0.11549844598381598
2012-01-12,41.86,46.399527356058435,-0.097835637876723
2012-01-13,41.25,46.899527356058435,-0.12046021942113738
2012-01-17,41.75,47.439527356058434,-0.11993220997662057
2012-01-18,42.29,47.859527356058436,-0.11637238526454863
2012-01-19,42.71,47.789527356058436,-0.10628954997217577
2012-01-20,42.64,47.149527356058435,-0.09564310840284562
2012-01-23,42.0,46.99952735605844,-0.10637399219322097
2012-01-24,41.85,47.22952735605843,-0.11390178257560657
2012-01-25,42.08,47.26952735605843,-0.10978589476827727
2012-01-26,42.12,47.48952735605844,-0.1130676099553437
2012-01-27,42.34,47.74952735605844,-0.11328965239217337
2012-01-30,42.6,48.179527356058436,-0.11580701725910192
2012-01-31,43.03,48.22952735605843,-0.1078079682944536
2012-02-01,43.08,47.369527356058434,-0.0905545736991572
2012-02-02,42.22,47.19952735605844,-0.10549951736792718
2012-02-03,42.05,46.94952735605843,-0.10435733077568865
2012-02-06,41.8,47.55952735605844,-0.12110144226075359
2012-02-07,42.41,47.65952735605843,-0.11014644179829702
2012-02-08,42.51,47.27952735605844,-0.10087933663421589
2012-02-09,42.13,47.02952735605844,-0.1041798128006759
2012-02-10,41.88,47.51952735605843,-0.1186781028734164
2012-02-13,42.37,47.20952735605844,-0.10251166718019211
2012-02-14,42.06,46.649527356058435,-0.09838314804410098
2012-02-15,41.5,46.94952735605843,-0.11607203869657734
2012-02-16,41.8,46.66952735605844,-0.10434061864194777
2012-02-17,41.52,46.44952735605843,-0.10612653425450769
2012-02-21,41.3,46.22952735605843,-0.10663157592097716
2012-02-22,41.08,46.689527356058434,-0.12014530182067784
2012-02-23,41.54,47.19952735605844,-0.1199064412947346
2012-02-24,42.05,46.97952735605843,-0.1049292667143602
2012-02-27,41.83,47.24952735605844,-0.11470013901342302
2012-02-28,42.1,46.69952735605843,-0.09849194663126981
2012-02-29,41.55,46.73952735605844,-0.11103080517962849
2012-03-01,41.59,46.189527356058434,-0.09957944190687062
2012-03-02,41.04,46.55952735605843,-0.11854775315583654
2012-03-05,41.41,46.549527356058434,-0.1104098719788511
2012-03-06,41.4,46.19952735605843,-0.10388693631146084
2012-03-07,41.05,46.899527356058435,-0.12472465472091376
2012-03-08,41.75,47.369527356058434,-0.11863169572747934
2012-03-09,42.22,46.95952735605844,-0.10092791863346928
2012-03-12,41.81,46.97952735605843,-0.11003787494238748
2012-03-13,41.83,46.719527356058435,-0.10465703813299343
2012-03-14,41.57,46.84952735605844,-0.11269115515155148
2012-03-15,41.7,46.73952735605844,-0.10782153010807471
2012-03-16,41.59,46.37952735605843,-0.10326813637596899
2012-03-19,41.23,45.969527356058435,-0.10310150285749686
2012-03-20,40.82,46.55952735605843,-0.12327288703268147
2012-03-21,41.41,46.679527356058436,-0.11288733315279631
2012-03-22,41.53,47.329527356058435,-0.12253507862921986
2012-03-23,42.18,48.429527356058436,-0.1290437404047189
2012-03-26,43.28,48.45952735605844,-0.10688357148020944
2012-03-27,43.31,48.06952735605844,-0.09901340033580686
2012-03-28,42.92,48.24952735605844,-0.1104576075269934
2012-03-29,43.1,48.259527356058435,-0.10691209878603825
2012-03-30,43.11,49.662634593356245,-0.13194295161765024
2012-04-02,42.76,49.122634593356246,-0.12952551600757956
2012-04-03,42.22,49.28263459335624,-0.1433087871951625
2012-04-04,42.38,48.67263459335625,-0.12928485679744128
2012-04-05,41.77,48.53263459335624,-0.13934200461233548
2012-04-09,41.63,47.89263459335624,-0.13076404433647515
2012-04-10,40.99,48.162634593356245,-0.14892529559306267
2012-04-11,41.26,48.20263459335624,-0.1440301894683811
2012-04-12,41.3,47.43263459335624,-0.129291460319078
2012-04-13,40.53,47.482634593356245,-0.14642478566951833
2012-04-16,40.58,48.60263459335625,-0.16506583769540972
2012-04-17,41.7,48.07263459335624,-0.1325626241886263
2012-04-18,41.17,48.07263459335624,-0.14358760762220013
2012-04-19,41.17,48.45263459335624,-0.15030420233030672
2012-04-20,41.55,48.302634593356245,-0.1397984737313901
2012-04-23,41.4,48.14263459335624,-0.1400553719236366
2012-04-24,41.24,48.512634593356246,-0.14991217554596026
2012-04-25,41.61,48.81263459335624,-0.14755676790157468
2012-04-26,41.91,49.21263459335624,-0.1483894258801196
2012-04-27,42.31,49.17263459335624,-0.13956206841688035
2012-04-30,42.27,49.35263459335624,-0.14351077002705115
2012-05-01,42.45,49.32263459335624,-0.13934037891564666
2012-05-02,42.42,50.232634593356245,-0.15552906306032255
2012-05-03,43.33,49.60263459335624,-0.1264576900960901
2012-05-04,42.7,49.762634593356246,-0.14192646050736168
2012-05-07,42.86,49.92263459335624,-0.14147159201201587
2012-05-08,43.02,49.132634593356244,-0.1244108858388554
2012-05-09,42.23,49.14263459335624,-0.14066471304513228
2012-05-10,42.24,49.39263459335624,-0.14481176499781878
2012-05-11,42.49,49.662634593356245,-0.1444271865978649
2012-05-14,42.76,49.132634593356244,-0.12970268429729104
2012-05-15,42.23,49.022634593356244,-0.13856119014617008
2012-05-16,42.12,48.412634593356245,-0.1299791809764428
2012-05-17,41.51,47.86263459335624,-0.13272638765769162
2012-05-18,40.96,48.25263459335624,-0.15113443348356237
2012-05-21,41.35,48.15263459335624,-0.1412723239507817
2012-05-22,41.25,47.90263459335624,-0.13887826107750056
2012-05-23,41.0,48.372634593356246,-0.15241333566662596
2012-05-24,41.47,48.57263459335624,-0.14622708141772778
2012-05-25,41.67,48.60263459335625,-0.1426390699055624
2012-05-29,41.7,48.062634593356236,-0.13238214357553657
2012-05-30,41.16,48.28263459335624,-0.1475195927758327
2012-05-31,41.38,47.43263459335624,-0.12760485782090658
2012-06-01,40.53,47.442634593356246,-0.14570511634959404
2012-06-04,40.54,47.942634593356246,-0.15440608669391065
2012-06-05,41.04,48.38263459335624,-0.15176177682487146
2012-06-06,41.48,48.622634593356246,-0.14689937419253318
2012-06-07,41.72,48.802634593356245,-0.14512811966754846
2012-06-08,41.9,48.38263459335624,-0.13398680431194243
2012-06-11,41.48,48.692634593356246,-0.14812578234040263
2012-06-12,41.79,48.442634593356246,-0.13733015656973857
2012-06-13,41.54,48.72263459335624,-0.14741884656491167
2012-06-14,41.82,49.372634593356246,-0.15297207968668036
2012-06-15,42.47,49.47263459335624,-0.14154561710559554
2012-06-18,42.57,49.512634593356246,-0.1402194540923869
2012-06-19,42.61,49.092634593356244,-0.13204902623485493
2012-06-20,42.19,48.442634593356246,-0.12907296735288998
2012-06-21,41.54,48.58263459335624,-0.14496197360032292
2012-06-22,41.68,47.57263459335624,-0.12386605542715046
2012-06-25,40.67,47.57263459335624,-0.14509674842183806
2012-06-26,40.67,47.232634593356245,-0.1389428019388812
2012-06-27,40.33,47.86263459335624,-0.15738027497554097
2012-06-28,40.96,48.90263459335624,-0.16241731471938525
2012-06-29,42.0,48.915759312320915,-0.14138100705264878
2012-07-02,42.4,49.40575931232092,-0.1418004582832878
2012-07-03,42.89,49.08575931232092,-0.1262231530920972
2012-07-05,42.57,48.28575931232092,-0.11837360318495493
2012-07-06,41.77,49.095759312320915,-0.1492136880034456
2012-07-09,42.58,49.19575931232092,-0.134478243751063
2012-07-10,42.68,48.85575931232092,-0.12640801001251567
2012-07-11,42.34,48.525759312320915,-0.12747372529522316
2012-07-12,42.01,49.025759312320915,-0.14310353191322733
2012-07-13,42.51,48.805759312320916,-0.12899623735044663
2012-07-16,42.29,49.25575931232092,-0.14142019957813323
2012-07-17,42.74,49.57575931232092,-0.13788511577314455
2012-07-18,43.06,50.01575931232092,-0.1390713528687233
2012-07-19,43.5,49.61575931232092,-0.12326243510299784
2012-07-20,43.1,48.995759312320914,-0.1203320327120293
2012-07-23,42.48,48.67575931232092,-0.12728634128882788
2012-07-24,42.16,48.64575931232092,-0.13332630436869797
2012-07-25,42.13,48.58575931232092,-0.13287348811041
2012-07-26,42.07,48.85575931232092,-0.1388937437025899
2012-07-27,42.34,49.82575931232092,-0.15023874027484885
2012-07-30,43.31,49.60575931232092,-0.1269158944364187
2012-07-31,43.09,49.04575931232092,-0.12143270684005403
2012-08-01,42.53,47.40575931232092,-0.10285162358012667
2012-08-02,40.89,45.75575931232092,-0.10634200777017133
2012-08-03,39.24,45.635759312320914,-0.14014797625146913
2012-08-06,39.12,46.17575931232091,-0.1528022368749279
2012-08-07,39.66,46.26575931232092,-0.14277857773236102
2012-08-08,39.75,46.71575931232092,-0.14910941007617862
2012-08-09,40.2,46.78575931232092,-0.14076418570782012
2012-08-10,40.27,46.495759312320914,-0.13389950835088626
2012-08-13,39.98,46.28575931232092,-0.13623540816888746
2012-08-14,39.77,46.32575931232092,-0.14151434125716167
2012-08-15,39.81,46.385759312320914,-0.14176245920748076
2012-08-16,39.87,46.21575931232092,-0.13730726069947252
2012-08-17,39.7,46.57575931232092,-0.1476252757623221
2012-08-20,40.06,46.375759312320916,-0.1361866502236001
2012-08-21,39.86,46.135759312320914,-0.13602809200205201
2012-08-22,39.62,46.065759312320914,-0.13992517237411328
2012-08-23,39.55,46.235759312320916,-0.1446014818781033
2012-08-24,39.72,46.305759312320916,-0.14222333053436387
2012-08-27,39.79,46.10575931232092,-0.1369841730517417
2012-08-28,39.59,46.54575931232092,-0.14943916298900484
2012-08-29,40.03,46.08575931232092,-0.1314019645696045
2012-08-30,39.57,46.065759312320914,-0.1410105772550141
2012-08-31,39.55,46.205759312320914,-0.14404609752936448
2012-09-04,39.69,45.495759312320914,-0.1276109993563429
2012-09-05,38.98,45.705759312320914,-0.147153431285581
2012-09-06,39.19,44.82575931232092,-0.1257259084682557
2012-09-07,38.31,44.76575931232092,-0.1442119917430752
2012-09-10,38.25,44.625759312320916,-0.14287172723939745
2012-09-11,38.11,44.26575931232092,-0.13906367829112387
2012-09-12,37.75,44.305759312320916,-0.1479663008618799
2012-09-13,37.79,44.885759312320914,-0.1580848674731713
2012-09-14,38.37,44.745759312320914,-0.14248857121450897
2012-09-17,38.23,45.11575931232092,-0.15262425851359773
2012-09-18,38.6,44.79575931232092,-0.13831129123458774
2012-09-19,38.28,45.065759312320914,-0.15057461398338623
2012-09-20,38.55,45.125759312320916,-0.14572074603353002
2012-09-21,38.61,45.415759312320915,-0.14985457504999966
2012-09-24,38.9,45.565759312320914,-0.14628877940191598
2012-09-25,39.05,45.69575931232092,-0.14543492464800833
2012-09-26,39.18,46.14575931232092,-0.1509512340056145
2012-09-27,39.63,45.485759312320916,-0.12873829965359596
2012-09-28,38.97,46.593023255813954,-0.16360868480159718
2012-10-01,39.5,46.733023255813954,-0.15477327919105066
2012-10-02,39.64,46.93302325581396,-0.15539214714684957
2012-10-03,39.84,47.74302325581395,-0.16553252636449978
2012-10-04,40.65,47.61302325581396,-0.14624198968427637
2012-10-05,40.52,47.943023255813955,-0.1548301035628532
2012-10-08,40.85,48.153023255813956,-0.15166281911348511
2012-10-09,41.06,47.89302325581395,-0.142672623094105
2012-10-10,40.8,48.00302325581395,-0.1500535334499281
2012-10-11,40.91,47.983023255813954,-0.14740678631492732
2012-10-12,40.89,48.70302325581395,-0.16042173018245365
2012-10-15,41.61,49.14302325581395,-0.15328774578236282
2012-10-16,42.05,48.723023255813956,-0.13695831682648485
2012-10-17,41.63,48.833023255813956,-0.14750311931498894
2012-10-18,41.74,48.35302325581395,-0.13676545561230857
2012-10-19,41.26,48.663023255813954,-0.15212830524107412
2012-10-22,41.57,47.833023255813956,-0.13093513287502068
2012-10-23,40.74,47.77302325581395,-0.14721746241919154
2012-10-24,40.68,47.983023255813954,-0.152200148308268
2012-10-25,40.89,47.52302325581395,-0.1395749428673495
2012-10-26,40.43,48.223023255813956,-0.16160378859851765
2012-10-31,41.13,48.39302325581395,-0.15008409822672875
2012-11-01,41.3,48.193023255813955,-0.14302948414804817
2012-11-02,41.1,47.57302325581395,-0.13606499677362582
2012-11-05,40.48,47.593023255813954,-0.14945516735890552
2012-11-06,40.5,47.803023255813955,-0.15277325069446812
2012-11-07,40.71,47.153023255813956,-0.1366407244103809
2012-11-08,40.06,47.093023255813954,-0.14934320987654315
2012-11-09,40.0,46.99302325581395,-0.14880981837976937
2012-11-12,39.9,46.903023255813956,-0.14930856839693984
2012-11-13,39.81,46.38302325581395,-0.14171183321885006
2012-11-14,39.29,46.45302325581395,-0.15419929110679453
2012-11-15,39.36,46.46302325581395,-0.1528747541180533
2012-11-16,39.37,46.723023255813956,-0.15737473184377015
2012-11-19,39.63,46.403023255813956,-0.14596081851122367
2012-11-20,39.31,46.723023255813956,-0.15865889532076716
