date,NWSA,dcf,Deviation
2015-07-15,14.43,18.01800344234079,-0.19913435213966524
2015-07-16,14.66,18.16800344234079,-0.1930868988149429
2015-07-17,14.81,18.25800344234079,-0.18884887678051254
2015-07-20,14.9,17.938003442340793,-0.16936129219207874
2015-07-21,14.58,17.96800344234079,-0.18855759089833612
2015-07-22,14.61,18.07800344234079,-0.19183553390737407
2015-07-23,14.72,18.21800344234079,-0.19200805694278322
2015-07-24,14.86,18.188003442340793,-0.18297794218541674
2015-07-27,14.83,18.14800344234079,-0.18283021892092077
2015-07-28,14.79,18.188003442340793,-0.18682663290190538
2015-07-29,14.83,18.158003442340792,-0.18328025175832718
2015-07-30,14.8,18.088003442340792,-0.18177813006404908
2015-07-31,14.73,17.89800344234079,-0.17700317538471
2015-08-03,14.54,17.91800344234079,-0.1885256609761814
2015-08-04,14.56,17.958003442340793,-0.18921944487041864
2015-08-05,14.6,17.37800344234079,-0.1598574572480691
2015-08-06,14.02,17.46800344234079,-0.19738967041780842
2015-08-07,14.11,17.708003442340793,-0.20318515602599063
2015-08-10,14.35,17.318003442340792,-0.17138254142416443
2015-08-11,13.96,17.478003442340793,-0.20128176847810675
2015-08-12,14.12,18.548003442340793,-0.2387320800379349
2015-08-13,15.19,18.53800344234079,-0.18060215884381348
2015-08-14,15.18,18.60800344234079,-0.1842219909816164
2015-08-17,15.25,18.48800344234079,-0.17514078534435962
2015-08-18,15.13,18.388003442340793,-0.1771809241039629
2015-08-19,15.03,17.618003442340793,-0.14689538748307462
2015-08-20,14.26,17.26800344234079,-0.17419520747634487
2015-08-21,13.91,16.39800344234079,-0.1517259982954139
2015-08-24,13.04,16.298003442340793,-0.19990199743588133
2015-08-25,12.94,16.57800344234079,-0.21944762256769745
2015-08-26,13.22,16.978003442340793,-0.22134542822443137
2015-08-27,13.62,17.158003442340792,-0.206201348206404
2015-08-28,13.8,16.98800344234079,-0.1876620435804146
2015-08-31,13.63,16.428003442340792,-0.17031914146848448
2015-09-01,13.07,16.48800344234079,-0.20730244594463398
2015-09-02,13.13,16.678003442340792,-0.2127355024602886
2015-09-03,13.32,16.178003442340792,-0.1766598364579942
2015-09-04,12.82,16.708003442340793,-0.2327030549016983
2015-09-08,13.35,16.57800344234079,-0.1947160557402443
2015-09-09,13.22,16.368003442340793,-0.19232666057471182
2015-09-10,13.01,16.408003442340792,-0.2070942667876493
2015-09-11,13.05,16.16800344234079,-0.19285024607153145
2015-09-14,12.81,16.298003442340793,-0.21401415545656732
2015-09-15,12.94,16.39800344234079,-0.21087954118926366
2015-09-16,13.04,16.568003442340792,-0.2129407719293872
2015-09-17,13.21,16.278003442340793,-0.18847541427350933
2015-09-18,12.92,16.28800344234079,-0.20677816371192803
2015-09-21,12.93,16.14800344234079,-0.1992818154783793
2015-09-22,12.79,16.10800344234079,-0.2059847736075865
2015-09-23,12.75,16.188003442340793,-0.21237970788593163
2015-09-24,12.83,16.10800344234079,-0.20350153599572596
2015-09-25,12.75,15.648003442340793,-0.18519956574774876
2015-09-28,12.29,15.618003442340791,-0.21308763662572217
2015-09-29,12.26,15.978003442340793,-0.23269512087400712
2015-09-30,12.62,15.987250729363309,-0.2106209995930557
2015-10-01,12.73,16.29725072936331,-0.2188866569338639
2015-10-02,13.04,16.66725072936331,-0.21762741727842672
2015-10-05,13.41,16.75725072936331,-0.19974939704745276
2015-10-06,13.5,16.88725072936331,-0.20058035399886653
2015-10-07,13.63,17.307250729363307,-0.21246879627880588
2015-10-08,14.05,17.217250729363307,-0.18395798371929917
2015-10-09,13.96,17.16725072936331,-0.18682378325596105
2015-10-12,13.91,17.16725072936331,-0.1897363055222363
2015-10-13,13.91,17.237250729363307,-0.19302676404743613
2015-10-14,13.98,17.54725072936331,-0.2032939965571886
2015-10-15,14.29,17.84725072936331,-0.19931645401892184
2015-10-16,14.59,17.83725072936331,-0.1820488358117741
2015-10-19,14.58,17.82725072936331,-0.18215095410167514
2015-10-20,14.57,17.49725072936331,-0.16729775292360027
2015-10-21,14.24,17.947250729363308,-0.20656371191705225
2015-10-22,14.69,18.25725072936331,-0.19538816562485317
2015-10-23,15.0,17.967250729363307,-0.16514773317622955
2015-10-26,14.71,17.947250729363308,-0.18037585690307845
2015-10-27,14.69,18.25725072936331,-0.19538816562485317
2015-10-28,15.0,18.377250729363308,-0.18377344789485361
2015-10-29,15.12,18.65725072936331,-0.18959120937343055
2015-10-30,15.4,18.88725072936331,-0.18463516894715704
2015-11-02,15.63,18.66725072936331,-0.1627047696201862
2015-11-03,15.41,18.697250729363308,-0.17581465729615575
2015-11-04,15.44,18.607250729363308,-0.1702159429907184
2015-11-05,15.35,18.13725072936331,-0.15367548097302797
2015-11-06,14.88,17.67725072936331,-0.15824014560798494
2015-11-09,14.42,17.697250729363308,-0.1851841723599298
2015-11-10,14.44,17.63725072936331,-0.1812782943568625
2015-11-11,14.38,17.36725072936331,-0.17200481388298716
2015-11-12,14.11,17.037250729363308,-0.17181473559687999
2015-11-13,13.78,17.397250729363307,-0.20792082528638067
2015-11-16,14.14,17.397250729363307,-0.18722790054785354
2015-11-17,14.14,17.52725072936331,-0.1932562488929691
2015-11-18,14.27,17.447250729363308,-0.1821060967511673
2015-11-19,14.19,17.517250729363308,-0.18994137726110194
2015-11-20,14.26,17.57725072936331,-0.18872409459471085
2015-11-23,14.32,17.68725072936331,-0.19037728253454356
2015-11-24,14.43,17.68725072936331,-0.1841581136154653
2015-11-25,14.43,17.50725072936331,-0.1757700724650113
2015-11-27,14.25,17.607250729363308,-0.19067432962515152
2015-11-30,14.35,17.88725072936331,-0.19775262184683517
2015-12-01,14.63,17.66725072936331,-0.17191416909679902
2015-12-02,14.41,17.037250729363308,-0.15420626080446775
2015-12-03,13.78,17.31725072936331,-0.20426168013872492
2015-12-04,14.06,17.127250729363308,-0.17908599446756213
2015-12-07,13.87,16.75725072936331,-0.17229859336675402
2015-12-08,13.5,16.75725072936331,-0.19437858763166393
2015-12-09,13.5,17.00725072936331,-0.20622091043251223
2015-12-10,13.75,16.57725072936331,-0.17055003724805806
2015-12-11,13.32,16.517250729363308,-0.19357039387187125
2015-12-14,13.26,16.717250729363307,-0.20680737433044294
2015-12-15,13.46,16.92725072936331,-0.20483247898896828
2015-12-16,13.67,16.61725072936331,-0.17736091110158225
2015-12-17,13.36,16.43725072936331,-0.18721200887117617
2015-12-18,13.18,16.61725072936331,-0.2068483400379557
2015-12-21,13.36,16.56725072936331,-0.19358979843764135
2015-12-22,13.31,16.95725072936331,-0.21508502690519882
2015-12-23,13.7,16.877250729363308,-0.1882564157108526
2015-12-24,13.62,16.77725072936331,-0.1881864186387543
2015-12-28,13.52,16.97725072936331,-0.20364019972820213
2015-12-29,13.72,16.77725072936331,-0.18222596649953804
2015-12-30,13.52,16.61725072936331,-0.18638767506169662
2015-12-31,13.36,16.44150849493736,-0.18742249203509598
2016-01-04,13.21,16.00150849493736,-0.17445283335758954
2016-01-05,12.77,15.941508494937361,-0.19894657371631774
2016-01-06,12.71,15.65150849493736,-0.18793769916099912
2016-01-07,12.42,15.81150849493736,-0.21449620041144568
2016-01-08,12.58,15.441508494937361,-0.18531275593155505
2016-01-11,12.21,15.66150849493736,-0.2203816124132022
2016-01-12,12.43,15.42150849493736,-0.19398287112570245
2016-01-13,12.19,15.941508494937361,-0.23532957976522428
2016-01-14,12.71,15.74150849493736,-0.19258055833164434
2016-01-15,12.51,15.58150849493736,-0.19712523315283204
2016-01-19,12.35,15.38150849493736,-0.1970878536351064
2016-01-20,12.15,15.601508494937361,-0.22122915204368632
2016-01-21,12.37,15.931508494937361,-0.22355124099322554
2016-01-22,12.7,15.73150849493736,-0.19270297542749615
2016-01-25,12.5,16.03150849493736,-0.22028547694389367
2016-01-26,12.8,15.931508494937361,-0.19656070207868115
2016-01-27,12.7,16.071508494937362,-0.20978170754782677
2016-01-28,12.84,16.20150849493736,-0.20748120435746853
2016-01-29,12.97,15.931508494937361,-0.18589002390316367
2016-02-01,12.7,15.351508494937361,-0.17271973603192026
2016-02-02,12.12,15.47150849493736,-0.21662454543679777
2016-02-03,12.24,15.441508494937361,-0.20733133009556703
2016-02-04,12.21,14.33150849493736,-0.14803106704969593
2016-02-05,11.1,13.79150849493736,-0.19515693268255396
2016-02-08,10.56,13.72150849493736,-0.23040531557472843
2016-02-09,10.49,13.83150849493736,-0.24158670011737526
2016-02-10,10.6,13.63150849493736,-0.2223898034515579
2016-02-11,10.4,13.98150849493736,-0.2561603775611342
2016-02-12,10.75,14.17150849493736,-0.24143572973615768
2016-02-16,10.94,14.23150849493736,-0.23128317676993015
2016-02-17,11.0,14.08150849493736,-0.21883369214635184
2016-02-18,10.85,14.15150849493736,-0.23329728389863602
2016-02-19,10.92,14.33150849493736,-0.23804252679628835
2016-02-22,11.1,14.12150849493736,-0.21396499503014066
2016-02-23,10.89,14.02150849493736,-0.22333606231227043
2016-02-24,10.79,14.101508494937361,-0.23483363472257168
2016-02-25,10.87,14.15150849493736,-0.2318840070025967
2016-02-26,10.92,14.05150849493736,-0.2228592393525305
2016-02-29,10.82,14.00150849493736,-0.2272261232486288
2016-03-01,10.77,14.12150849493736,-0.23733360328600128
2016-03-02,10.89,14.14150849493736,-0.22992656661072586
2016-03-03,10.91,14.23150849493736,-0.23339117537110954
2016-03-04,11.0,14.54150849493736,-0.24354478052743567
2016-03-07,11.31,14.15150849493736,-0.20079191528973017
2016-03-08,10.92,14.32150849493736,-0.2375104896345095
2016-03-09,11.09,14.32150849493736,-0.22564023168925929
2016-03-10,11.09,14.98150849493736,-0.2597541159658523
2016-03-11,11.75,14.79150849493736,-0.20562530833000348
2016-03-14,11.56,14.80150849493736,-0.2189985227550334
2016-03-15,11.57,15.29150849493736,-0.24337092028359786
2016-03-16,12.06,15.67150849493736,-0.23045059740764895
2016-03-17,12.44,15.54150849493736,-0.19956289931235927
2016-03-18,12.31,15.611508494937361,-0.21147914668259016
2016-03-21,12.38,15.87150849493736,-0.21998592610469692
2016-03-22,12.64,15.771508494937361,-0.19855478605249277
2016-03-23,12.54,15.73150849493736,-0.20287364660321272
2016-03-24,12.5,16.08150849493736,-0.2227097349769681
2016-03-28,12.85,16.09150849493736,-0.20144217653411367
2016-03-29,12.86,15.98150849493736,-0.19532001600012883
2016-03-30,12.75,16.00150849493736,-0.20320012303628066
2016-03-31,12.77,16.415407725321888,-0.22207232292491874
2016-04-01,13.03,16.14540772532189,-0.1929593713781408
2016-04-04,12.76,15.995407725321888,-0.20227103809301494
2016-04-05,12.61,16.15540772532189,-0.21945640652354692
2016-04-06,12.77,15.975407725321888,-0.20064637976288668
2016-04-07,12.59,15.795407725321889,-0.20293288917026464
2016-04-08,12.41,15.675407725321888,-0.20831405361450228
2016-04-11,12.29,15.85540772532189,-0.2248701381313426
2016-04-12,12.47,16.08540772532189,-0.22476320072573974
2016-04-13,12.7,16.115407725321887,-0.21193430433381533
2016-04-14,12.73,16.08540772532189,-0.2085994823767977
2016-04-15,12.7,15.845407725321888,-0.19850595073646116
2016-04-18,12.46,15.925407725321888,-0.21760244918638927
2016-04-19,12.54,15.925407725321888,-0.21257902991952826
2016-04-20,12.54,16.12540772532189,-0.22234524462235383
2016-04-21,12.74,16.185407725321888,-0.21287123462028001
2016-04-22,12.8,16.005407725321888,-0.20027029491105464
2016-04-25,12.62,16.17540772532189,-0.21980328321220954
2016-04-26,12.79,16.05540772532189,-0.20338366867954594
2016-04-27,12.67,15.925407725321888,-0.20441597361087904
2016-04-28,12.54,15.805407725321889,-0.20660066365073082
2016-04-29,12.42,15.995407725321888,-0.223527138958875
2016-05-02,12.61,15.615407725321889,-0.19246424929707928
2016-05-03,12.23,15.535407725321889,-0.21276607500517997
2016-05-04,12.15,15.555407725321889,-0.21892114854555633
2016-05-05,12.17,16.08540772532189,-0.24341364497451912
2016-05-06,12.7,15.665407725321888,-0.18929655565418468
2016-05-09,12.28,15.705407725321889,-0.21810371212452462
2016-05-10,12.32,15.585407725321888,-0.2095169906922949
2016-05-11,12.2,15.325407725321888,-0.2039363507541685
2016-05-12,11.94,15.035407725321889,-0.20587454506529657
2016-05-13,11.65,15.135407725321889,-0.23028172009471015
2016-05-16,11.75,15.075407725321888,-0.22058492784485428
2016-05-17,11.69,14.995407725321888,-0.22042799941613023
2016-05-18,11.61,14.905407725321888,-0.22108806320832952
2016-05-19,11.52,15.235407725321888,-0.24386664225248955
2016-05-20,11.85,15.085407725321888,-0.2144726734757746
2016-05-23,11.7,15.195407725321889,-0.230030532151966
2016-05-24,11.81,15.415407725321888,-0.2338833840508493
2016-05-25,12.03,15.245407725321888,-0.2109099201054001
2016-05-26,11.86,15.295407725321889,-0.22460386718782888
2016-05-27,11.91,15.345407725321888,-0.22387203955832502
2016-05-31,11.96,15.405407725321888,-0.22364923971850914
2016-06-01,12.02,15.52540772532189,-0.22578522814602675
2016-06-02,12.14,15.35540772532189,-0.20939904578499136
2016-06-03,11.97,15.545407725321889,-0.22999768089053796
2016-06-06,12.16,15.255407725321888,-0.2029056044293025
2016-06-07,11.87,15.185407725321888,-0.218328528630377
2016-06-08,11.8,15.075407725321888,-0.21726826796334298
2016-06-09,11.69,14.895407725321888,-0.21519435952550403
2016-06-10,11.51,14.935407725321888,-0.22934812281785655
2016-06-13,11.55,14.835407725321888,-0.2214571912111437
2016-06-14,11.45,15.055407725321889,-0.23947592726153188
2016-06-15,11.67,14.785407725321889,-0.21070827285921634
2016-06-16,11.4,14.665407725321888,-0.22266054831081872
2016-06-17,11.28,14.795407725321889,-0.2376012740294663
2016-06-20,11.41,14.935407725321888,-0.23604362131639822
2016-06-21,11.55,15.045407725321889,-0.23232389504732454
2016-06-22,11.66,15.245407725321888,-0.2351795235601799
2016-06-23,11.86,14.515407725321888,-0.1829371778988732
2016-06-24,11.13,14.005407725321888,-0.20530696297567452
2016-06-27,10.62,14.115407725321889,-0.2476306595842367
2016-06-28,10.73,14.615407725321889,-0.26584326611636255
2016-06-29,11.23,14.735407725321888,-0.23789010732957605
2016-06-30,11.35,14.625064377682403,-0.2239350400863941
2016-07-01,11.48,14.385064377682404,-0.20195004355972457
2016-07-05,11.24,14.375064377682403,-0.21809045826254925
2016-07-06,11.23,14.505064377682404,-0.2257876485347725
2016-07-07,11.36,14.815064377682404,-0.23321291690687196
2016-07-08,11.67,14.995064377682404,-0.2217439214619975
2016-07-11,11.85,15.275064377682403,-0.22422585548553142
2016-07-12,12.13,15.405064377682404,-0.2125966044275056
2016-07-13,12.26,15.475064377682404,-0.2077577384633732
2016-07-14,12.33,15.445064377682403,-0.20168672020451828
2016-07-15,12.3,15.585064377682404,-0.21078285582102374
2016-07-18,12.44,15.645064377682404,-0.20486105395989362
2016-07-19,12.5,15.625064377682403,-0.20000329612375845
2016-07-20,12.48,15.545064377682403,-0.197172832689122
2016-07-21,12.4,15.765064377682403,-0.21345072224672357
2016-07-22,12.62,15.755064377682404,-0.19898772245725205
2016-07-25,12.61,15.945064377682403,-0.20915966838931954
2016-07-26,12.8,15.885064377682404,-0.19421163832466048
2016-07-27,12.74,15.925064377682403,-0.20000323403062625
2016-07-28,12.78,16.115064377682405,-0.20695321467664152
2016-07-29,12.97,16.0050643776824,-0.1896315007588798
2016-08-01,12.86,15.825064377682404,-0.18736507523242318
2016-08-02,12.68,15.805064377682404,-0.19772550766039032
2016-08-03,12.66,15.885064377682404,-0.20302494853048458
2016-08-04,12.74,15.975064377682404,-0.20250712618109235
2016-08-05,12.83,15.985064377682404,-0.19737576922663858
2016-08-08,12.84,16.465064377682403,-0.22016703333368082
2016-08-09,13.32,16.295064377682404,-0.1825745703562257
2016-08-10,13.15,16.535064377682403,-0.2047203627614096
2016-08-11,13.39,16.655064377682404,-0.1960403336571639
2016-08-12,13.51,16.795064377682404,-0.1955970101577973
2016-08-15,13.65,16.825064377682402,-0.1887103850784645
2016-08-16,13.68,16.905064377682404,-0.1907750426517183
2016-08-17,13.76,16.895064377682402,-0.18556096073973394
2016-08-18,13.75,16.885064377682404,-0.18567085724743404
2016-08-19,13.74,16.965064377682403,-0.19010033241754065
2016-08-22,13.82,16.995064377682404,-0.18682273318433784
2016-08-23,13.85,16.985064377682402,-0.1845777153368776
2016-08-24,13.84,17.035064377682403,-0.1875581040872525
2016-08-25,13.89,17.125064377682403,-0.18890815861097598
2016-08-26,13.98,17.185064377682405,-0.18650290201092878
2016-08-29,14.04,17.155064377682404,-0.181582785648703
2016-08-30,14.01,17.205064377682405,-0.18570487779324385
2016-08-31,14.06,17.115064377682405,-0.17850148327026616
2016-09-01,13.97,17.085064377682404,-0.18232675679885046
2016-09-02,13.94,16.905064377682404,-0.1753950361524088
2016-09-06,13.76,16.925064377682403,-0.18700456949847089
2016-09-07,13.78,16.955064377682405,-0.18726348110253566
2016-09-08,13.81,16.5050643776824,-0.16328711697281095
2016-09-09,13.36,17.045064377682404,-0.2161953921692057
2016-09-12,13.9,16.785064377682403,-0.17188283063831522
2016-09-13,13.64,16.855064377682403,-0.19074767711593155
2016-09-14,13.71,16.785064377682403,-0.18320241784541735
2016-09-15,13.64,16.785064377682403,-0.18737279207961288
2016-09-16,13.64,16.765064377682403,-0.18640336280739123
2016-09-19,13.62,16.855064377682403,-0.19193426409963255
2016-09-20,13.71,17.075064377682402,-0.19707476957338077
2016-09-21,13.93,17.285064377682403,-0.19410193126120445
2016-09-22,14.14,17.195064377682403,-0.17767100550362536
2016-09-23,14.05,16.965064377682403,-0.17182748693351135
2016-09-26,13.82,17.105064377682403,-0.19205214930196612
2016-09-27,13.96,17.165064377682402,-0.18672020722797567
2016-09-28,14.02,17.035064377682403,-0.1769916632444567
2016-09-29,13.89,17.125064377682403,-0.18890815861097598
2016-09-30,13.98,17.010922865013775,-0.1781750989681723
2016-10-03,14.43,16.860922865013773,-0.14417495913334089
2016-10-04,14.28,17.200922865013773,-0.16981198555077848
2016-10-05,14.62,17.100922865013775,-0.14507537894866573
2016-10-06,14.52,16.690922865013775,-0.1300660773865474
2016-10-07,14.11,16.500922865013774,-0.1448963118349671
2016-10-10,13.92,16.250922865013774,-0.143433261260009
2016-10-11,13.67,16.050922865013774,-0.14833557453593382
2016-10-12,13.47,16.120922865013775,-0.16443989511089996
2016-10-13,13.54,15.950922865013775,-0.15114629325315176
2016-10-14,13.37,15.960922865013774,-0.16232913891796685
2016-10-17,13.38,16.090922865013773,-0.1684752880711452
2016-10-18,13.51,16.230922865013774,-0.16763821057142736
2016-10-19,13.65,16.090922865013773,-0.1516956414178724
2016-10-20,13.51,15.990922865013774,-0.15514569646519505
2016-10-21,13.41,15.550922865013774,-0.13767175643513663
2016-10-24,12.97,15.230922865013774,-0.14844293317296164
2016-10-25,12.65,15.490922865013774,-0.18339274488481205
2016-10-26,12.91,14.800922865013774,-0.12775709205832786
2016-10-27,12.22,14.750922865013774,-0.17157725575371385
2016-10-28,12.17,14.700922865013775,-0.17216081522589521
2016-10-31,12.12,14.630922865013774,-0.1716175314557925
2016-11-01,12.05,14.420922865013774,-0.16440853939839084
2016-11-02,11.84,14.410922865013774,-0.17840098716060382
2016-11-03,11.83,14.470922865013774,-0.18249857936833525
2016-11-04,11.89,14.800922865013774,-0.19667171375472636
2016-11-07,12.22,14.230922865013774,-0.14130656768279992
2016-11-08,11.65,14.560922865013774,-0.19991334972373132
2016-11-09,11.98,14.530922865013775,-0.1755513320599652
2016-11-10,11.95,14.700922865013775,-0.1871258621158134
2016-11-11,12.12,14.750922865013774,-0.17835649261333986
2016-11-14,12.17,14.590922865013773,-0.16591979050336025
2016-11-15,12.01,14.600922865013773,-0.17744925365108621
2016-11-16,12.02,14.580922865013774,-0.17563516992182893
2016-11-17,12.0,14.450922865013775,-0.1696032072074477
2016-11-18,11.87,14.310922865013774,-0.1705636238862801
2016-11-21,11.73,14.260922865013773,-0.17747258637958618
2016-11-22,11.68,14.380922865013774,-0.18781290257697159
2016-11-23,11.8,14.380922865013774,-0.17946851458974855
2016-11-25,11.8,14.420922865013774,-0.18174446181751136
2016-11-28,11.84,14.120922865013773,-0.16152788927592154
2016-11-29,11.54,14.140922865013774,-0.183928792331422
2016-11-30,11.56,14.340922865013773,-0.19391519577851812
2016-12-01,11.76,14.240922865013774,-0.1742108210633423
2016-12-02,11.66,14.390922865013774,-0.18976704208824624
2016-12-05,11.81,14.370922865013773,-0.17820169860130397
2016-12-06,11.79,14.410922865013774,-0.18187057758644587
2016-12-07,11.83,14.500922865013774,-0.1841898539752861
2016-12-08,11.92,14.630922865013774,-0.18528720915454178
2016-12-09,12.05,14.590922865013773,-0.17414408180488827
2016-12-12,12.01,14.460922865013774,-0.1694859234014343
2016-12-13,11.88,14.460922865013774,-0.17847566777760526
2016-12-14,11.88,14.270922865013775,-0.16753806937568827
2016-12-15,11.69,14.190922865013775,-0.17623398342750052
2016-12-16,11.61,14.310922865013774,-0.18873156472786112
2016-12-19,11.73,14.230922865013774,-0.1757386283894634
2016-12-20,11.65,14.300922865013774,-0.18536725846547109
2016-12-21,11.72,14.320922865013774,-0.18161698722418695
2016-12-22,11.74,14.310922865013774,-0.17964759430707056
2016-12-23,11.73,14.490922865013774,-0.1905277455916642
2016-12-27,11.91,14.270922865013775,-0.1654358927832027
2016-12-28,11.69,14.240922865013774,-0.1791262328427271
2016-12-29,11.66,14.040922865013776,-0.16957025459817876
2016-12-30,11.46,14.381447255205645,-0.20314000415696476
2017-01-03,11.69,14.561447255205644,-0.19719518292930105
2017-01-04,11.87,14.581447255205644,-0.18595186113899942
2017-01-05,11.89,14.621447255205645,-0.1868110049251912
2017-01-06,11.93,14.691447255205645,-0.1879629152415312
2017-01-09,12.0,14.691447255205645,-0.1831982382982711
2017-01-10,12.0,14.731447255205643,-0.18541608355828265
2017-01-11,12.04,14.711447255205645,-0.1815896973875466
2017-01-12,12.02,14.741447255205644,-0.18461194536002024
2017-01-13,12.05,14.921447255205644,-0.19243758370716224
2017-01-17,12.23,14.831447255205644,-0.17540076908492996
2017-01-18,12.14,14.731447255205643,-0.17591260453312918
2017-01-19,12.04,14.661447255205644,-0.17879866902463415
2017-01-20,11.97,14.651447255205646,-0.18301586242635037
2017-01-23,11.96,14.801447255205645,-0.1919709070480463
2017-01-24,12.11,15.001447255205644,-0.19274455364313503
2017-01-25,12.31,14.911447255205644,-0.1744597429533521
2017-01-26,12.22,15.051447255205645,-0.1881179402350408
2017-01-27,12.36,15.021447255205645,-0.17717648705808475
2017-01-30,12.33,14.981447255205644,-0.17698205053482663
2017-01-31,12.29,15.051447255205645,-0.18346722467173915
2017-02-01,12.36,14.911447255205644,-0.1711066143707094
2017-02-02,12.22,14.961447255205645,-0.18323409550181002
2017-02-03,12.27,14.911447255205644,-0.17714224581946636
2017-02-06,12.22,14.891447255205644,-0.17939473641635328
2017-02-07,12.2,14.851447255205645,-0.1785312373698985
2017-02-08,12.16,15.081447255205644,-0.19371133325399204
2017-02-09,12.39,15.981447255205644,-0.2247260337474004
2017-02-10,13.29,15.771447255205645,-0.1573379547895708
2017-02-13,13.08,15.771447255205645,-0.17065315640689127
2017-02-14,13.08,15.791447255205645,-0.17170353111946834
2017-02-15,13.1,15.741447255205644,-0.16780205862787656
2017-02-16,13.05,15.771447255205645,-0.17255532806650842
2017-02-17,13.08,16.021447255205644,-0.18359435376538258
2017-02-21,13.33,15.981447255205644,-0.16590783130370046
2017-02-22,13.29,15.931447255205644,-0.16580083484521746
2017-02-23,13.24,15.791447255205645,-0.1615714642218471
2017-02-24,13.1,15.751447255205644,-0.16833038972526004
2017-02-27,13.06,15.511447255205644,-0.1580411688782255
2017-02-28,12.82,15.781447255205645,-0.1876537181486182
2017-03-01,13.09,15.531447255205645,-0.1571938026823193
2017-03-02,12.84,15.591447255205644,-0.17647157509941847
2017-03-03,12.9,15.641447255205644,-0.17526813283171483
2017-03-06,12.95,15.351447255205645,-0.1564313263292697
2017-03-07,12.66,15.181447255205644,-0.16608741003536742
2017-03-08,12.49,15.101447255205645,-0.17292695270020886
2017-03-09,12.41,15.071447255205644,-0.17658869849319792
2017-03-10,12.38,14.971447255205645,-0.173092635002577
2017-03-13,12.28,15.091447255205644,-0.18629407820617494
2017-03-14,12.4,15.291447255205645,-0.18908918213881376
2017-03-15,12.6,15.331447255205644,-0.17815977903052882
2017-03-16,12.64,15.341447255205644,-0.17608816236610214
2017-03-17,12.65,15.321447255205644,-0.17435998118898255
2017-03-20,12.63,15.211447255205645,-0.1697042504829528
2017-03-21,12.52,15.211447255205645,-0.17693564655950678
2017-03-22,12.52,15.241447255205644,-0.1785556981326788
2017-03-23,12.55,15.241447255205644,-0.1765873811154247
2017-03-24,12.55,15.271447255205645,-0.17820493432788254
2017-03-27,12.58,15.531447255205645,-0.19003040777261848
2017-03-28,12.84,15.691447255205645,-0.1817198381277212
2017-03-29,13.0,15.931447255205644,-0.1840038264099192
2017-03-30,13.24,15.691447255205645,-0.15622824429992432
2017-03-31,13.0,15.973069511355815,-0.1861301304199644
2017-04-03,12.79,15.953069511355816,-0.1982734112143284
2017-04-04,12.77,15.813069511355815,-0.1924401526958761
2017-04-05,12.63,15.753069511355816,-0.19825149054947722
2017-04-06,12.57,15.693069511355816,-0.19900947415646764
2017-04-07,12.51,15.713069511355815,-0.20384747289770222
2017-04-10,12.53,15.683069511355816,-0.2010492594624247
2017-04-11,12.5,15.673069511355816,-0.20245361057429057
2017-04-12,12.49,15.513069511355816,-0.1948724273518455
2017-04-13,12.33,15.593069511355816,-0.20926409062561102
2017-04-17,12.41,15.513069511355816,-0.2000293693704086
2017-04-18,12.33,15.613069511355816,-0.21027700600243593
2017-04-19,12.43,16.123069511355816,-0.22905498911077138
2017-04-20,12.94,16.073069511355815,-0.19492664479191513
2017-04-21,12.89,16.223069511355817,-0.20545245824304303
2017-04-24,13.04,16.253069511355815,-0.19769001228419558
2017-04-25,13.07,16.123069511355816,-0.1893603143747209
2017-04-26,12.94,16.143069511355815,-0.19841762491963633
2017-04-27,12.96,15.903069511355815,-0.1850629848064409
2017-04-28,12.72,15.923069511355816,-0.20115904845303167
2017-05-01,12.74,15.803069511355815,-0.19382750352105615
2017-05-02,12.62,15.753069511355816,-0.198886287469074
2017-05-03,12.57,15.753069511355816,-0.2020602720670569
2017-05-04,12.57,15.873069511355816,-0.20809267602543746
2017-05-05,12.69,15.973069511355815,-0.20553779654071913
2017-05-08,12.79,16.293069511355817,-0.21500365593568949
2017-05-09,13.11,15.893069511355815,-0.17511214616957882
2017-05-10,12.71,15.863069511355816,-0.19876793133249793
2017-05-11,12.68,15.893069511355815,-0.20216796441115625
2017-05-12,12.71,16.073069511355815,-0.20923629484584538
2017-05-15,12.89,16.113069511355814,-0.20002827574748128
2017-05-16,12.93,15.843069511355816,-0.18387027269354717
2017-05-17,12.66,15.883069511355815,-0.20292485083260747
2017-05-18,12.7,16.003069511355815,-0.2064022473321102
2017-05-19,12.82,16.303069511355815,-0.21364501383802004
2017-05-22,13.12,16.333069511355816,-0.1967217190327808
2017-05-23,13.15,16.403069511355817,-0.19832077826066163
2017-05-24,13.22,16.393069511355815,-0.19356164561845868
2017-05-25,13.21,16.603069511355816,-0.20436398878141748
2017-05-26,13.42,16.473069511355817,-0.18533701380007916
2017-05-30,13.29,16.563069511355817,-0.197612496229142
2017-05-31,13.38,16.753069511355815,-0.20134038774622343
2017-06-01,13.57,16.763069511355816,-0.19048238803715112
2017-06-02,13.58,16.623069511355816,-0.18306303232847487
2017-06-05,13.44,16.663069511355815,-0.1934259176653681
2017-06-06,13.48,16.543069511355817,-0.18515726535835475
2017-06-07,13.36,16.693069511355816,-0.19966786270724057
2017-06-08,13.51,16.833069511355816,-0.19741316395765063
2017-06-09,13.65,16.853069511355816,-0.19005852371270093
2017-06-12,13.67,16.743069511355817,-0.18354277925391982
