date,UAL,dcf,Deviation
2006-04-20,36.79,48.70210766808733,-0.2445912145993815
2006-04-21,34.44,50.33210766808734,-0.315744927132539
2006-04-24,36.07,50.16210766808734,-0.28093133090284006
2006-04-25,35.9,50.02210766808733,-0.2823173258070617
2006-04-26,35.76,51.09210766808734,-0.3000875941092548
2006-04-27,36.83,50.27210766808733,-0.26738699234248264
2006-04-28,36.01,49.54210766808733,-0.2731435601962505
2006-05-01,35.28,50.27210766808733,-0.2982191987467496
2006-05-02,36.01,51.882107668087336,-0.30592642399241354
2006-05-03,37.62,52.892107668087334,-0.2887407657097738
2006-05-04,38.63,53.23210766808733,-0.2743101542988744
2006-05-05,38.97,49.76210766808733,-0.21687400662509237
2006-05-08,35.5,49.462107668087334,-0.2822788661126061
2006-05-09,35.2,48.87210766808733,-0.279752773523516
2006-05-10,34.61,47.94210766808733,-0.2780876418781615
2006-05-11,33.68,47.76210766808733,-0.2948384892464956
2006-05-12,33.5,48.09210766808734,-0.30342000747391396
2006-05-15,33.83,46.95210766808733,-0.2794785648569774
2006-05-16,32.69,47.07210766808734,-0.3055335395112918
2006-05-17,32.81,46.70210766808733,-0.297462113847597
2006-05-18,32.44,47.18210766808733,-0.31245123197534663
2006-05-19,32.92,46.41210766808734,-0.2907023263105205
2006-05-22,32.15,45.83210766808734,-0.29852669589564007
2006-05-23,31.57,44.65210766808734,-0.2929785031723612
2006-05-24,30.39,44.86210766808733,-0.32259089954398346
2006-05-25,30.6,45.31210766808734,-0.3246838080420802
2006-05-26,31.05,43.25210766808733,-0.2821159089338531
2006-05-30,28.99,43.69210766808733,-0.33649344132752235
2006-05-31,29.43,44.11210766808733,-0.332836231235195
2006-06-01,29.85,43.18210766808733,-0.30874147622812986
2006-06-02,28.92,41.73210766808733,-0.3070084015403034
2006-06-05,27.47,41.94210766808733,-0.345049604626779
2006-06-06,27.68,42.31210766808734,-0.34581372742921
2006-06-07,28.05,41.86210766808733,-0.32994295885910907
2006-06-08,27.6,41.852107668087335,-0.34053500438054907
2006-06-09,27.59,41.03210766808733,-0.3275997366945377
2006-06-12,26.77,41.29210766808733,-0.3516920905277685
2006-06-13,27.03,42.07210766808734,-0.3575315928252657
2006-06-14,27.81,44.68210766808733,-0.3776032185728262
2006-06-15,30.42,45.742107668087336,-0.33496724242064235
2006-06-16,31.48,45.86210766808733,-0.31359456421351894
2006-06-19,31.6,46.06210766808734,-0.3139697334802365
2006-06-20,31.8,46.51210766808733,-0.3163070521996907
2006-06-21,32.25,46.76210766808733,-0.31033904141132373
2006-06-22,32.5,46.80210766808733,-0.30558682889914857
2006-06-23,32.54,46.142107668087334,-0.29478730720172075
2006-06-26,31.88,44.382107668087336,-0.28169251811078133
2006-06-27,30.12,44.06210766808734,-0.3164194453227467
2006-06-28,29.8,44.29210766808733,-0.3271939049883815
2006-06-29,30.03,45.28210766808733,-0.3368241553569796
2006-06-30,31.02,45.71173088546365,-0.3213995751391604
2006-07-03,30.97,45.79173088546365,-0.3236770176374515
2006-07-05,31.05,46.14173088546364,-0.3270733584512776
2006-07-06,31.4,45.89173088546364,-0.31578087393635323
2006-07-07,31.15,46.22173088546364,-0.3260745670215388
2006-07-10,31.48,45.561730885463646,-0.3090692695776487
2006-07-11,30.82,45.51173088546365,-0.32281195638191285
2006-07-12,30.77,43.36173088546365,-0.29038810555610994
2006-07-13,28.62,41.50173088546365,-0.31039020808588946
2006-07-14,26.76,41.421730885463646,-0.35396229399503354
2006-07-17,26.68,41.54173088546365,-0.35775425261984184
2006-07-18,26.8,43.30173088546364,-0.38108709624361137
2006-07-19,28.56,42.41173088546365,-0.3266014047592488
2006-07-20,27.67,41.69173088546364,-0.3363192313599169
2006-07-21,26.95,42.94173088546364,-0.37240536316800077
2006-07-24,28.2,42.25173088546365,-0.332571721701892
2006-07-25,27.51,42.12173088546364,-0.3468929357436781
2006-07-26,27.38,41.73173088546365,-0.343904520156454
2006-07-27,26.99,42.26173088546365,-0.36136075275413093
2006-07-28,27.52,40.88173088546365,-0.32683867820808654
2006-07-31,26.14,39.89173088546364,-0.34472635256031736
2006-08-01,25.15,38.991730885463646,-0.354991444881559
2006-08-02,24.25,40.11173088546365,-0.39543870422235716
2006-08-03,25.37,39.351730885463645,-0.35530154762845345
2006-08-04,24.61,39.69173088546364,-0.379971609930144
2006-08-07,24.95,39.52173088546365,-0.3687017384864393
2006-08-08,24.78,38.571730885463644,-0.3575605908487055
2006-08-09,23.83,38.26173088546365,-0.37718447523100784
2006-08-10,23.52,37.071730885463644,-0.3655543067933057
2006-08-11,22.33,37.491730885463646,-0.404401998184143
2006-08-14,22.75,38.05173088546364,-0.4021296936930967
2006-08-15,23.31,39.36173088546365,-0.407800432663178
2006-08-16,24.62,39.45173088546365,-0.37594626528613306
2006-08-17,24.71,39.62173088546364,-0.37635233373750543
2006-08-18,24.88,38.75173088546365,-0.3579641623354467
2006-08-21,24.01,38.96173088546365,-0.3837542774836534
2006-08-22,24.22,39.52173088546365,-0.3871725894245114
2006-08-23,24.78,39.02173088546365,-0.3649692251547193
2006-08-24,24.28,38.461730885463645,-0.3687231582919617
2006-08-25,23.72,39.22173088546364,-0.39523321728794214
2006-08-28,24.48,39.48173088546365,-0.3799663932917129
2006-08-29,24.74,39.94173088546364,-0.38059769941007104
2006-08-30,25.2,39.741730885463646,-0.36590582648182
2006-08-31,25.0,39.57173088546365,-0.36823587342287467
2006-09-01,24.83,39.95173088546365,-0.3785000186554035
2006-09-05,25.21,39.63173088546365,-0.3638935409392713
2006-09-06,24.89,39.68173088546365,-0.3727592157750913
2006-09-07,24.94,39.83173088546364,-0.3738660247601314
2006-09-08,25.09,39.851730885463645,-0.3704163045738158
2006-09-11,25.11,41.19173088546364,-0.39041163213509933
2006-09-12,26.45,41.44173088546364,-0.36175445776861204
2006-09-13,26.7,42.36173088546365,-0.36971413958058885
2006-09-14,27.62,42.341730885463654,-0.34768845244627855
2006-09-15,27.6,41.32173088546365,-0.33207057379802896
2006-09-18,26.58,42.54173088546365,-0.3752017267101305
2006-09-19,27.8,43.491730885463646,-0.3607980313956264
2006-09-20,28.75,42.65173088546365,-0.325935913897496
2006-09-21,27.91,42.561730885463646,-0.3442465938448884
2006-09-22,27.82,43.19173088546364,-0.35589522740421276
2006-09-25,28.45,43.04173088546365,-0.33901357090617545
2006-09-26,28.3,42.15173088546365,-0.32861594516965675
2006-09-27,27.41,41.561730885463646,-0.34049907412333635
2006-09-28,26.82,41.311730885463646,-0.35078972908789086
2006-09-29,26.57,40.985930249295954,-0.35172875573669793
2006-10-02,27.9,42.485930249295954,-0.3433120132643833
2006-10-03,29.4,42.835930249295956,-0.3136602887132768
2006-10-04,29.75,43.18593024929596,-0.31111823160310403
2006-10-05,30.1,43.125930249295955,-0.3020440411139562
2006-10-06,30.04,42.85593024929596,-0.29904683376944086
2006-10-09,29.77,43.57593024929595,-0.31682468211952886
2006-10-10,30.49,44.09593024929596,-0.30855297013522454
2006-10-11,31.01,44.50593024929596,-0.3032389206045064
2006-10-12,31.42,44.03593024929596,-0.2864917393109382
2006-10-13,30.95,43.31593024929596,-0.28548227356832423
2006-10-16,30.23,43.39593024929596,-0.30339089803264574
2006-10-17,30.31,45.56593024929595,-0.33481002507419844
2006-10-18,32.48,46.985930249295954,-0.3087292338862082
2006-10-19,33.9,48.485930249295954,-0.30082809949815803
2006-10-20,35.4,48.49593024929596,-0.2700418402528959
2006-10-23,35.41,48.075930249295965,-0.2634567897826886
2006-10-24,34.99,47.575930249295965,-0.26454407056984897
2006-10-25,34.49,48.79593024929596,-0.29317875847857955
2006-10-26,35.71,48.38593024929595,-0.2619755409059309
2006-10-27,35.3,49.855930249295966,-0.2919598566612147
2006-10-30,36.77,49.02593024929595,-0.24998873426724944
2006-10-31,35.94,48.325930249295965,-0.25629988259721936
2006-11-01,35.24,48.11593024929596,-0.26760223033377517
2006-11-02,35.03,47.855930249295966,-0.26801130356220904
2006-11-03,34.77,48.75593024929596,-0.2868559819858614
2006-11-06,35.67,48.585930249295956,-0.2658368417157787
2006-11-07,35.5,48.02593024929595,-0.2608159838711209
2006-11-08,34.94,47.835930249295956,-0.2695866931423532
2006-11-09,34.75,48.715930249295965,-0.2866809722780116
2006-11-10,35.63,50.085930249295956,-0.2886225767864051
2006-11-13,37.0,49.785930249295966,-0.256818144911067
2006-11-14,36.7,53.075930249295965,-0.3085377905272453
2006-11-15,39.99,54.585930249295956,-0.2673936339022859
2006-11-16,41.5,53.535930249295966,-0.2248196714477423
2006-11-17,40.45,53.27593024929595,-0.24074530823355167
2006-11-20,40.19,55.36593024929596,-0.27410232576177007
2006-11-21,42.28,57.085930249295956,-0.25936216130030665
2006-11-22,44.0,57.52593024929595,-0.2351275362376516
2006-11-24,44.44,54.715930249295965,-0.1878050908113399
2006-11-27,41.63,53.595930249295954,-0.2232619192098665
2006-11-28,40.51,54.105930249295966,-0.2512835503733508
2006-11-29,41.02,53.665930249295954,-0.23564168534024166
2006-11-30,40.58,53.555930249295955,-0.2422874589031443
2006-12-01,40.47,54.93593024929596,-0.26332366055604106
2006-12-04,41.85,55.00593024929596,-0.23917294352938145
2006-12-05,41.92,55.335930249295956,-0.24244519228022998
2006-12-06,42.25,55.68593024929596,-0.24128052075534523
2006-12-07,42.6,56.02593024929595,-0.23963779252848139
2006-12-08,42.94,57.61593024929596,-0.25472000861211974
2006-12-11,44.53,56.31593024929595,-0.20928235043126708
2006-12-12,43.23,58.325930249295965,-0.258820222579788
2006-12-13,45.24,57.63593024929595,-0.2150729622247638
2006-12-14,44.55,57.49593024929596,-0.22516254964766813
2006-12-15,44.41,57.79593024929596,-0.2316067963878654
2006-12-18,44.71,58.265930249295955,-0.23265620562987155
2006-12-19,45.18,56.93593024929596,-0.20647647623955923
2006-12-20,43.85,56.465930249295965,-0.2234255274569441
2006-12-21,43.38,55.905930249295956,-0.2240536950810097
2006-12-22,42.82,57.085930249295956,-0.24990273762722637
2006-12-26,44.0,57.075930249295965,-0.22909710261721505
2006-12-27,43.99,56.725930249295956,-0.2245169042327697
2006-12-28,43.64,57.085930249295956,-0.23553842760514154
2006-12-29,44.0,55.49360002922752,-0.20711577593045039
2007-01-03,46.36,56.48360002922752,-0.17923078599786568
2007-01-04,47.35,55.68360002922752,-0.14965986439190948
2007-01-05,46.55,55.93360002922752,-0.1677632053778806
2007-01-08,46.8,55.97360002922752,-0.16389154930962768
2007-01-09,46.84,57.983600029227524,-0.19218537696194127
2007-01-10,48.85,59.21360002922752,-0.17502060378210582
2007-01-11,50.08,59.29360002922752,-0.15538945222900735
2007-01-12,50.16,60.343600029227524,-0.16876023346792512
2007-01-16,51.21,58.233600029227524,-0.12061078184591656
2007-01-17,49.1,58.74360002922752,-0.16416426682105634
2007-01-18,49.61,58.283600029227514,-0.14881716340236295
2007-01-19,49.15,57.88360002922752,-0.15088211557017206
2007-01-22,48.75,53.943600029227525,-0.09627833563969679
2007-01-23,44.81,54.81360002922752,-0.18250215318631569
2007-01-24,45.68,54.32360002922752,-0.15911316673742237
2007-01-25,45.19,52.68360002922752,-0.14223781262233914
2007-01-26,43.55,54.163600029227524,-0.19595447908743624
2007-01-29,45.03,52.18360002922752,-0.13708521499514903
2007-01-30,43.05,52.33360002922752,-0.1773927271206791
2007-01-31,43.2,53.31360002922752,-0.18970018951417744
2007-02-01,44.18,53.443600029227525,-0.1733341321348374
2007-02-02,44.31,53.51360002922752,-0.17198618714122738
2007-02-05,44.38,54.25360002922752,-0.18198976701838054
2007-02-06,45.12,54.49360002922752,-0.1720128606698771
2007-02-07,45.36,54.03360002922752,-0.16052234210816696
2007-02-08,44.9,53.553600029227525,-0.16158764349184218
2007-02-09,44.42,53.893600029227514,-0.17578339587798553
2007-02-12,44.76,53.843600029227524,-0.16870343038535207
2007-02-13,44.71,54.00360002922752,-0.17209223133638663
2007-02-14,44.87,53.63360002922752,-0.16339757212739436
2007-02-15,44.5,53.78360002922752,-0.17261023851476198
2007-02-16,44.65,54.303600029227525,-0.17777090329244694
2007-02-20,45.17,53.72360002922752,-0.15921494509999445
2007-02-21,44.59,52.523600029227524,-0.1510482911455565
2007-02-22,43.39,51.873600029227525,-0.16354369128897062
2007-02-23,42.74,51.28360002922752,-0.16659516930087503
2007-02-26,42.15,49.153600029227526,-0.14248396913070605
2007-02-27,40.02,49.123600029227525,-0.18532029459996968
2007-02-28,39.99,49.11360002922751,-0.18576524677071227
2007-03-01,39.98,48.203600029227516,-0.17060136637598156
2007-03-02,39.07,47.58360002922752,-0.17891878764948776
2007-03-05,38.45,48.33360002922752,-0.20448714813816604
2007-03-06,39.2,47.96360002922752,-0.18271355827934632
2007-03-07,38.83,47.343600029227524,-0.17982578477284494
2007-03-08,38.21,47.58360002922752,-0.19699224151745398
2007-03-09,38.45,49.11360002922751,-0.21712112373928194
2007-03-12,39.98,48.00360002922752,-0.167145797905621
2007-03-13,38.87,46.95360002922752,-0.17216145352423828
2007-03-14,37.82,48.03360002922752,-0.21263448966999643
2007-03-15,38.9,47.593600029227524,-0.18266321572414634
2007-03-16,38.46,48.943600029227525,-0.21419756664746892
2007-03-19,39.81,49.343600029227524,-0.1932084408835293
2007-03-20,40.21,50.60360002922752,-0.20539250217819305
2007-03-21,41.47,48.83360002922752,-0.15078962076972235
2007-03-22,39.7,48.54360002922752,-0.18217849570083167
2007-03-23,39.41,47.45360002922752,-0.1695045270384824
2007-03-26,38.32,47.49360002922752,-0.19315444656926606
2007-03-27,38.36,47.24360002922752,-0.18803816863515133
2007-03-28,38.11,47.17360002922752,-0.19213288838697817
2007-03-29,38.04,47.303600029227525,-0.19583287579600317
2007-03-30,38.17,65.9310526678698,-0.4210618751640015
2007-04-02,38.35,67.7510526678698,-0.4339571343931742
2007-04-03,40.17,67.63105266786981,-0.4060420706850245
2007-04-04,40.05,68.5210526678698,-0.4155081038505434
2007-04-05,40.94,69.89105266786981,-0.414231172127976
2007-04-09,42.31,69.4810526678698,-0.3910570094231537
2007-04-10,41.9,70.1510526678698,-0.4027174446208873
2007-04-11,42.57,69.83105266786981,-0.3903858187206303
2007-04-12,42.25,69.7510526678698,-0.3942743745936026
2007-04-13,42.17,70.3510526678698,-0.400577554978654
2007-04-16,42.77,70.91105266786981,-0.3968500199775017
2007-04-17,43.33,71.81105266786982,-0.39661098967029906
2007-04-18,44.23,70.36105266786981,-0.37138518650677455
2007-04-19,42.78,68.4310526678698,-0.37484521526166226
2007-04-20,40.85,66.9810526678698,-0.3901260375444149
2007-04-23,39.4,66.74105266786981,-0.4096586969332029
2007-04-24,39.16,65.86105266786981,-0.40541490890709486
2007-04-25,38.28,64.5310526678698,-0.4067972175036325
2007-04-26,36.95,61.5910526678698,-0.40007519924601476
2007-04-27,34.01,60.981052667869804,-0.4422857836640878
2007-04-30,33.4,60.78105266786981,-0.45048664782905334
2007-05-01,33.2,61.3410526678698,-0.45876377147029257
2007-05-02,33.76,61.13105266786981,-0.44774384659428423
2007-05-03,33.55,63.1510526678698,-0.468734113167528
2007-05-04,35.57,63.0510526678698,-0.43585398665158015
2007-05-07,35.47,63.361052667869814,-0.4401923814945278
2007-05-08,35.78,62.831052667869805,-0.4305363593200313
2007-05-09,35.25,62.191052667869805,-0.43319820958407007
2007-05-10,34.61,62.3010526678698,-0.4444716659201934
2007-05-11,34.72,61.3510526678698,-0.4340765400072225
2007-05-14,33.77,60.88105266786981,-0.4453118249411899
2007-05-15,33.3,62.2010526678698,-0.46463928548268374
2007-05-16,34.62,63.211052667869815,-0.4523109719133447
2007-05-17,35.63,63.361052667869814,-0.4376671709233161
2007-05-18,35.78,63.191052667869805,-0.43378059884429265
2007-05-21,35.61,64.38105266786981,-0.4468869562648262
2007-05-22,36.8,64.66105266786981,-0.4308784270954812
2007-05-23,37.08,65.3510526678698,-0.432602865810751
2007-05-24,37.77,65.7010526678698,-0.42512336612118085
2007-05-25,38.12,66.56105266786982,-0.4272927113966575
2007-05-29,38.98,66.9010526678698,-0.41734848039662154
2007-05-30,39.32,66.8410526678698,-0.4117387678590384
2007-05-31,39.26,66.36105266786981,-0.40838792602504026
2007-06-01,38.78,63.791052667869806,-0.39207775419682545
2007-06-04,36.21,64.3510526678698,-0.43730524212419764
2007-06-05,36.77,63.941052667869805,-0.42493908896065413
2007-06-06,36.36,62.691052667869805,-0.42001292923519373
2007-06-07,35.11,63.6510526678698,-0.44839875338427737
2007-06-08,36.07,62.981052667869804,-0.4272880736018351
2007-06-11,35.4,62.18105266786981,-0.4306947457277145
2007-06-12,34.6,62.611052667869814,-0.4473819154017239
2007-06-13,35.03,63.37105266786981,-0.44722395281022687
2007-06-14,35.79,63.3410526678698,-0.4349636058676567
2007-06-15,35.76,62.91105266786981,-0.4315784193154426
2007-06-18,35.33,65.51105266786982,-0.4607016898489291
2007-06-19,37.93,66.2510526678698,-0.4274807950576889
2007-06-20,38.67,66.9310526678698,-0.4222412698050467
2007-06-21,39.35,66.9510526678698,-0.4122571874230695
2007-06-22,39.37,66.54105266786982,-0.4083351792387514
2007-06-25,38.96,66.1910526678698,-0.4114008097817756
2007-06-26,38.61,66.5310526678698,-0.4196694858753357
2007-06-27,38.95,68.21105266786981,-0.4289781717685315
2007-06-28,40.63,68.17105266786982,-0.40399922826555357
2007-06-29,40.59,54.793934426229505,-0.25922457613173644
2007-07-02,41.13,55.76393442622951,-0.26242650517403576
2007-07-03,42.1,57.863934426229505,-0.27243108479474165
2007-07-05,44.2,58.60393442622951,-0.2457844267156012
2007-07-06,44.94,58.52393442622951,-0.23210904323857973
2007-07-09,44.86,57.30393442622951,-0.21715671970568218
2007-07-10,43.64,56.60393442622951,-0.22902885740433965
2007-07-11,42.94,56.723934426229505,-0.2430003236844539
2007-07-12,43.06,56.74393442622951,-0.24115237275306378
2007-07-13,43.08,58.16393442622951,-0.25933483652762124
2007-07-16,44.5,59.433934426229506,-0.25126949057639425
2007-07-17,45.77,60.94393442622951,-0.2489818645462909
2007-07-18,47.28,60.59393442622951,-0.21972388081910488
2007-07-19,46.93,60.84393442622951,-0.22868235852005137
2007-07-20,47.18,60.90393442622951,-0.22533740316650253
2007-07-23,47.24,62.89393442622951,-0.24889418302476451
2007-07-24,49.23,61.88393442622951,-0.20447850550475244
2007-07-25,48.22,60.223934426229505,-0.19932165742066488
2007-07-26,46.56,59.21393442622951,-0.21369859221217857
2007-07-27,45.55,58.96393442622951,-0.2274938834519573
2007-07-30,45.3,57.80393442622951,-0.21631632085852692
2007-07-31,44.14,58.10393442622951,-0.24032683094736962
2007-08-01,44.44,59.30393442622951,-0.25063993763717896
2007-08-02,45.64,58.473934426229505,-0.2194812877252299
2007-08-03,44.81,57.14393442622951,-0.21583978334834664
2007-08-06,43.48,57.113934426229505,-0.23871467730593154
2007-08-07,43.45,59.78393442622951,-0.27321611705540716
2007-08-08,46.12,57.48393442622951,-0.1976888767210797
2007-08-09,43.82,56.293934426229505,-0.22158576325085244
2007-08-10,42.63,56.12393442622951,-0.24043101333115235
2007-08-13,42.46,55.33393442622951,-0.23265893813122718
2007-08-14,41.67,51.78393442622951,-0.1953102740896917
2007-08-15,38.12,52.223934426229505,-0.2700664854378685
2007-08-16,38.56,54.30393442622951,-0.28992253678446145
2007-08-17,40.64,54.10393442622951,-0.2488531484634916
2007-08-20,40.44,56.503934426229506,-0.28429762616269283
2007-08-21,42.84,57.49393442622951,-0.25487792012272137
2007-08-22,43.83,57.37393442622951,-0.23606424348750366
2007-08-23,43.71,59.17393442622951,-0.26133017140355885
2007-08-24,45.51,57.90393442622951,-0.21404304472642655
2007-08-27,44.24,57.46393442622951,-0.23012580948848882
2007-08-28,43.8,58.973934426229505,-0.257299001225882
2007-08-29,45.31,59.753934426229506,-0.24172357125808297
2007-08-30,46.09,61.13393442622951,-0.24608156774831924
2007-08-31,47.47,61.51393442622951,-0.22830492891121568
2007-09-04,47.85,60.613934426229505,-0.21057756021041518
2007-09-05,46.95,59.55393442622951,-0.21163898821566896
2007-09-06,45.89,58.34393442622951,-0.2134572265087188
2007-09-07,44.68,58.31393442622951,-0.23380234176236592
2007-09-10,44.65,59.37393442622951,-0.2479865039855763
2007-09-11,45.71,57.863934426229505,-0.21004334646003908
2007-09-12,44.2,58.683934426229506,-0.24681259986814608
2007-09-13,45.02,59.52393442622951,-0.24366558706237462
2007-09-14,45.86,58.55393442622951,-0.21679046080536657
2007-09-17,44.89,59.78393442622951,-0.24912937847220318
2007-09-18,46.12,61.45393442622951,-0.24951916536176644
2007-09-19,47.79,60.49393442622951,-0.21000344161316808
2007-09-20,46.83,59.67393442622951,-0.21523525387969045
2007-09-21,46.01,56.89393442622951,-0.1913021930367984
2007-09-24,43.23,57.77393442622951,-0.2517386875356463
2007-09-25,44.11,59.433934426229506,-0.25783139841179215
2007-09-26,45.77,59.433934426229506,-0.22990122659958567
2007-09-27,45.77,60.19393442622951,-0.23962438348180604
2007-09-28,46.53,61.44393442622951,-0.24272427482871228
2007-10-01,47.78,62.45393442622951,-0.23495612503904517
2007-10-02,48.79,61.92393442622951,-0.2120978672935595
2007-10-03,48.26,60.77393442622951,-0.20590956541442218
2007-10-04,47.11,62.06393442622951,-0.24094402916083368
2007-10-05,48.4,62.26393442622951,-0.22266396356072782
2007-10-08,48.6,59.6203948032016,-0.18484270088412436
2007-10-09,49.04,59.28039480320161,-0.1727450506562508
2007-10-10,48.7,58.190394803201606,-0.16309211915983501
2007-10-11,47.61,58.40039480320159,-0.18476578522393905
2007-10-12,47.82,57.1603948032016,-0.16340675804216864
2007-10-15,46.58,58.3703948032016,-0.20199271981889866
2007-10-16,47.79,60.240394803201596,-0.20667850607346772
2007-10-17,49.66,59.61039480320161,-0.16692381984806426
2007-10-18,49.03,58.4503948032016,-0.16116905343273402
2007-10-19,47.87,58.7103948032016,-0.18464183113635702
2007-10-22,48.13,62.070394803201594,-0.22459007788496532
2007-10-23,51.49,60.85039480320161,-0.1538263610856493
2007-10-24,50.27,59.190394803201606,-0.15070679681830912
2007-10-25,48.61,57.86039480320161,-0.15987438099350393
2007-10-26,47.28,57.2003948032016,-0.17343227852417442
2007-10-29,46.62,58.760394803201606,-0.2066084621089055
2007-10-30,48.18,58.48039480320159,-0.17613415295612334
2007-10-31,47.9,57.6603948032016,-0.16927381153934884
2007-11-01,47.08,56.11039480320161,-0.16093978370450435
2007-11-02,45.53,55.9103948032016,-0.18566126817275097
2007-11-05,45.33,54.06039480320159,-0.16149336006485393
2007-11-06,43.48,52.590394803201605,-0.17323305590866156
2007-11-07,42.01,52.02039480320161,-0.19243211900009494
2007-11-08,41.44,50.89039480320159,-0.1857009527976201
2007-11-09,40.31,51.60039480320161,-0.21880442671537625
2007-11-12,41.02,54.0803948032016,-0.24149962016232196
2007-11-13,43.5,54.7503948032016,-0.2054851813149614
2007-11-14,44.17,53.840394803201605,-0.1796122565324606
2007-11-15,43.26,53.490394803201596,-0.19125667030203475
2007-11-16,42.91,51.340394803201605,-0.16420588185028695
2007-11-19,40.76,48.77039480320161,-0.16424707725916865
2007-11-20,38.19,49.5803948032016,-0.22973586330672136
2007-11-21,39.0,50.81039480320159,-0.23244052420662176
2007-11-23,40.23,50.36039480320161,-0.20115797032150318
2007-11-26,39.78,51.190394803201606,-0.22290109007887482
2007-11-27,40.61,52.0803948032016,-0.22024400633953078
2007-11-28,41.5,50.7003948032016,-0.18146594003683414
2007-11-29,40.12,51.52039480320161,-0.221279259344751
2007-11-30,40.94,50.39039480320159,-0.18754357532045274
2007-12-03,39.81,50.56039480320159,-0.2126248191899176
2007-12-04,39.98,50.7103948032016,-0.2116014841699505
2007-12-05,40.13,51.2103948032016,-0.21637003279867062
2007-12-06,40.63,52.970394803201586,-0.23296777094166032
2007-12-07,42.39,52.510394803201606,-0.1927312647549273
2007-12-10,41.93,49.570394803201594,-0.1541322160845111
2007-12-11,38.99,47.06039480320159,-0.17149016358554958
2007-12-12,36.48,47.14039480320159,-0.22614139842709968
2007-12-13,36.56,47.35039480320161,-0.22788394580549542
2007-12-14,36.77,45.39039480320161,-0.18991671785576902
2007-12-17,34.81,45.2003948032016,-0.22987398336763265
2007-12-18,34.62,47.0803948032016,-0.26466207123552543
2007-12-19,36.5,46.1203948032016,-0.20859307133541205
2007-12-20,35.54,46.3303948032016,-0.23290098970742945
2007-12-21,35.75,47.550394803201584,-0.24816607416279668
2007-12-24,36.97,46.7103948032016,-0.20852734908877246
2007-12-26,36.13,45.38039480320159,-0.20384121476503703
2007-12-27,34.8,45.070394803201594,-0.2278745249081341
2007-12-28,34.49,46.240394803201596,-0.2541153650009065
2007-12-31,35.66,45.50746905373954,-0.21639236939568574
2008-01-02,31.99,45.26746905373954,-0.2933114956786542
2008-01-03,31.75,46.66746905373953,-0.31965455500836026
2008-01-04,33.15,42.69746905373954,-0.22360737686168197
