date,INFO,dcf,Deviation
2017-08-03,46.66,46.77792074480783,-0.002520863324625644
2017-08-04,46.39,46.36792074480783,0.00047617522712917193
2017-08-07,45.98,45.72792074480783,0.00551258948769906
2017-08-08,45.34,45.74792074480783,-0.008916705681189296
2017-08-09,45.36,45.54792074480783,-0.0041257809738605156
2017-08-10,45.16,46.03792074480783,-0.019069513362130808
2017-08-11,45.65,46.36792074480783,-0.015483134315187663
2017-08-14,45.98,46.77792074480783,-0.017057635997991594
2017-08-15,46.39,47.37792074480783,-0.020851922779158594
2017-08-16,46.99,46.60792074480783,0.008197732254227263
2017-08-17,46.22,46.13792074480783,0.001778997706596952
2017-08-18,45.75,46.257920744807834,-0.010980189697887499
2017-08-21,45.87,46.78792074480783,-0.01961875480242825
2017-08-22,46.4,46.77792074480783,-0.008079041111500818
2017-08-23,46.39,46.94792074480783,-0.011883822242959141
2017-08-24,46.56,46.90792074480783,-0.007417100124744724
2017-08-25,46.52,47.007920744807834,-0.010379543214783071
2017-08-28,46.62,46.78792074480783,-0.003588976430983326
2017-08-29,46.4,46.90792074480783,-0.01082803792500342
2017-08-30,46.52,47.22792074480783,-0.014989453984921797
2017-08-31,46.84,47.138559789120535,-0.006333663787272514
2017-09-01,46.77,47.61855978912054,-0.017819938126612755
2017-09-05,47.25,47.71855978912053,-0.009819235768875001
2017-09-06,47.35,47.608559789120534,-0.005430951708386256
2017-09-07,47.24,47.89855978912054,-0.013749051996968853
2017-09-08,47.53,48.318559789120535,-0.016320018489004884
2017-09-11,47.95,48.668559789120536,-0.014764352843684603
2017-09-12,48.3,47.708559789120535,0.012396941209160905
2017-09-13,47.34,47.51855978912054,-0.003757685205800665
2017-09-14,47.15,47.76855978912054,-0.012949098567158757
2017-09-15,47.4,47.89855978912054,-0.010408659285697008
2017-09-18,47.53,47.818559789120535,-0.006034472606307628
2017-09-19,47.45,48.288559789120534,-0.017365599487385364
2017-09-20,47.92,48.538559789120534,-0.012743678259262592
2017-09-21,48.17,48.79855978912054,-0.012880703689551742
2017-09-22,48.43,48.65855978912054,-0.00469721648382293
2017-09-25,48.29,44.488559789120536,0.08544758987251111
2017-09-26,44.12,44.32855978912054,-0.004704862736635285
2017-09-27,43.96,44.498559789120534,-0.012102858871675393
2017-09-28,44.13,44.44855978912054,-0.0071669316313485165
2017-09-29,44.08,44.44855978912054,-0.008291827471331281
2017-10-02,44.08,44.37855978912054,-0.006727568234283554
2017-10-03,44.01,44.69855978912054,-0.01540451845359303
2017-10-04,44.33,44.458559789120535,-0.002891676872357807
2017-10-05,44.09,44.348559789120536,-0.005830173298749686
2017-10-06,43.98,44.568559789120535,-0.01320571703248552
2017-10-09,44.2,44.608559789120534,-0.00915877560387357
2017-10-10,44.24,44.33855978912054,-0.0022228910814716674
2017-10-11,43.97,44.36855978912054,-0.00898293275722395
2017-10-12,44.0,44.26855978912054,-0.006066603259736958
2017-10-13,43.9,44.178559789120534,-0.0063053162088170245
2017-10-16,43.81,44.12855978912054,-0.007218902920078318
2017-10-17,43.76,43.998559789120534,-0.005421990862062853
2017-10-18,43.63,43.888559789120535,-0.005891279877099698
2017-10-19,43.52,44.39855978912054,-0.019788024505601687
2017-10-20,44.03,44.32855978912054,-0.006735156534316555
2017-10-23,43.96,43.90855978912054,0.001171530360515538
2017-10-24,43.54,43.318559789120535,0.005111901502669047
2017-10-25,42.95,43.358559789120534,-0.009422817342356615
2017-10-26,42.99,43.68855978912054,-0.01598953576159068
2017-10-27,43.32,42.818559789120535,0.011710814500745403
2017-10-30,42.45,42.97855978912054,-0.01229822012915227
2017-10-31,42.61,43.068559789120535,-0.010647205092666479
2017-11-01,42.7,43.29855978912054,-0.013824011515295997
2017-11-02,42.93,43.858559789120534,-0.021171689029124696
2017-11-03,43.49,43.97855978912054,-0.011109044758700781
2017-11-06,43.61,43.79855978912054,-0.004305159576671214
2017-11-07,43.43,44.29855978912054,-0.019606953211464218
2017-11-08,43.93,43.568559789120535,0.008295895311410284
2017-11-09,43.2,43.29855978912054,-0.0022762833128989746
2017-11-10,42.93,43.358559789120534,-0.009884087276073816
2017-11-13,42.99,44.25855978912054,-0.028662473319621462
2017-11-14,43.89,43.89855978912054,-0.00019499020381663623
2017-11-15,43.53,43.82855978912054,-0.006811991782459836
2017-11-16,43.46,43.988559789120536,-0.012015846657731699
2017-11-17,43.62,44.21855978912053,-0.013536392681604337
2017-11-20,43.85,43.598559789120536,0.005767167816910446
2017-11-21,43.23,43.79855978912054,-0.012981243946331156
2017-11-22,43.43,44.138559789120535,-0.01605307904258313
2017-11-24,43.77,44.238559789120536,-0.01059166011176893
2017-11-27,43.87,44.988559789120536,-0.02486320509844453
2017-11-28,44.62,44.528559789120536,0.0020535182658614204
2017-11-29,44.16,44.988559789120536,-0.0184171218861936
2017-11-30,44.62,45.03148005766458,-0.00913760900458227
2017-12-01,44.71,44.761480057664585,-0.0011500973068420128
2017-12-04,44.44,44.99148005766458,-0.012257433117509486
2017-12-05,44.67,45.66148005766458,-0.02171370828130126
2017-12-06,45.34,45.88148005766458,-0.011801712956601151
2017-12-07,45.56,45.91148005766458,-0.007655602851903809
2017-12-08,45.59,45.45148005766458,0.0030476442606419685
2017-12-11,45.13,45.52148005766458,-0.008599897392805977
2017-12-12,45.2,45.31148005766458,-0.002460304927641044
2017-12-13,44.99,45.20148005766458,-0.004678609138346612
2017-12-14,44.88,45.85148005766458,-0.02118753977936605
2017-12-15,45.53,45.85148005766458,-0.00701133436173218
2017-12-18,45.53,45.39148005766459,0.0030516727403344657
2017-12-19,45.07,45.75148005766459,-0.014895257089074687
2017-12-20,45.43,45.361480057664586,0.0015105314519787694
2017-12-21,45.04,45.371480057664584,-0.007305912375864643
2017-12-22,45.05,45.32148005766459,-0.00599009691032093
2017-12-26,45.0,45.49148005766458,-0.010803782533379547
2017-12-27,45.17,45.611480057664586,-0.009679143432891002
2017-12-28,45.29,45.471480057664586,-0.003991074348898338
2017-12-29,45.15,45.871480057664584,-0.015728292541631994
2018-01-02,45.55,45.53148005766458,0.00040675028160652715
2018-01-03,45.21,46.00148005766459,-0.017205534619156526
2018-01-04,45.68,46.27148005766458,-0.012782821230863273
2018-01-05,45.95,47.00148005766459,-0.02237121163790068
2018-01-08,46.68,47.121480057664584,-0.009368976889612246
2018-01-09,46.8,47.291480057664586,-0.01039257086192491
2018-01-10,46.97,47.78148005766458,-0.01698315030604447
2018-01-11,47.46,48.17148005766458,-0.01476973630066769
2018-01-12,47.85,48.31148005766458,-0.009552182154505706
2018-01-16,47.99,48.191480057664585,-0.004180823195790939
2018-01-17,47.87,47.971480057664586,-0.002115424780361197
2018-01-18,47.65,49.191480057664585,-0.031336321978065906
2018-01-19,48.87,48.691480057664585,0.0036663486532755307
2018-01-22,48.37,48.831480057664585,-0.009450462224770417
2018-01-23,48.51,49.00148005766459,-0.010029902302669647
2018-01-24,48.68,48.77148005766458,-0.0018756875443686205
2018-01-25,48.45,48.56148005766458,-0.0022956478577712547
2018-01-26,48.24,47.871480057664584,0.00769811048021718
2018-01-29,47.55,48.10148005766458,-0.011464929083335185
2018-01-30,47.78,48.051480057664584,-0.005649775144049518
2018-01-31,47.73,47.92148005766458,-0.003995704169282188
2018-02-01,47.6,47.34148005766458,0.005460749051793945
2018-02-02,47.02,45.471480057664586,0.03405475125005086
2018-02-05,45.15,46.111480057664586,-0.020851207908794356
2018-02-06,45.79,45.49148005766458,0.006562106617701069
2018-02-07,45.17,44.051480057664584,0.02539120004302342
2018-02-08,43.73,44.63148005766458,-0.020198300762149457
2018-02-09,44.31,45.53148005766458,-0.026827154665686304
2018-02-12,45.21,45.621480057664584,-0.00901943683423867
2018-02-13,45.3,46.42148005766458,-0.02415864501242715
2018-02-14,46.1,46.861480057664586,-0.016249594693286684
2018-02-15,46.54,47.09148005766458,-0.01171082448437133
2018-02-16,46.77,46.92148005766458,-0.0032283733905753564
2018-02-20,46.6,46.77148005766458,-0.003666338064417962
2018-02-21,46.45,47.14148005766459,-0.014668187269868294
2018-02-22,46.82,47.75148005766459,-0.01950683112941698
2018-02-23,47.43,47.92148005766458,-0.010255944872177958
2018-02-26,47.6,47.331480057664585,0.005673178654212352
2018-02-27,47.01,47.371480057664584,-0.007630752875455116
2018-02-28,47.05,46.43854889589905,0.013166886533677591
2018-03-01,46.06,46.538548895899055,-0.01028284953554326
2018-03-02,46.16,47.788548895899055,-0.03407822446014497
2018-03-05,47.41,47.888548895899056,-0.009992971324717659
2018-03-06,47.51,47.858548895899055,-0.007282897286694068
2018-03-07,47.48,48.468548895899055,-0.02039567757686056
2018-03-08,48.09,49.43854889589905,-0.02727727504176225
2018-03-09,49.06,49.48854889589905,-0.008659556714837535
2018-03-12,49.11,49.34854889589905,-0.004833959685466516
2018-03-13,48.97,49.218548895899055,-0.00504990296290031
2018-03-14,48.84,49.288548895899055,-0.009100468687897822
2018-03-15,48.91,49.15854889589905,-0.0050560665740031485
2018-03-16,48.78,49.078548895899054,-0.006083083192461647
2018-03-19,48.7,49.47854889589905,-0.01573507940859553
2018-03-20,49.1,49.16854889589905,-0.0013941614596798546
2018-03-21,48.79,48.148548895899054,0.013322335123490792
2018-03-22,47.77,47.248548895899056,0.011036341142451667
2018-03-23,46.87,48.40854889589905,-0.03178258656766708
2018-03-26,48.03,48.97854889589905,-0.01936661900529424
2018-03-27,48.6,48.328548895899054,0.005616785736432206
2018-03-28,47.95,48.61854889589905,-0.013750901889945988
2018-03-29,48.24,47.898548895899054,0.007128631492428816
2018-04-02,47.52,48.20854889589906,-0.014282713578164241
2018-04-03,47.83,48.608548895899055,-0.01601670721679871
2018-04-04,48.23,49.08854889589905,-0.017489799865947564
2018-04-05,48.71,48.44854889589905,0.005396469245399382
2018-04-06,48.07,48.37854889589905,-0.00637780386019815
2018-04-09,48.0,48.858548895899055,-0.01757213251929224
2018-04-10,48.48,48.72854889589905,-0.005100683306413334
2018-04-11,48.35,49.08854889589905,-0.015045237891738727
2018-04-12,48.71,48.898548895899054,-0.0038559200662673376
2018-04-13,48.52,49.16854889589905,-0.013190320041215231
2018-04-16,48.79,49.47854889589905,-0.013916109329473958
2018-04-17,49.1,49.76854889589905,-0.01343316031370445
2018-04-18,49.39,49.87854889589905,-0.009794769629699829
2018-04-19,49.5,49.648548895899054,-0.002992008814004299
2018-04-20,49.27,49.428548895899056,-0.003207638084479658
2018-04-23,49.05,49.48854889589905,-0.008861623662103302
2018-04-24,49.11,49.148548895899054,-0.0007843343652058632
2018-04-25,48.77,49.37854889589905,-0.012324155114035507
2018-04-26,49.0,49.638548895899056,-0.012863971854580325
2018-04-27,49.26,49.508548895899054,-0.005020322781458919
2018-04-30,49.13,49.788548895899055,-0.013226914832886294
2018-05-01,49.41,49.61854889589905,-0.004203043026038467
2018-05-02,49.24,48.97854889589905,0.005338073707668478
2018-05-03,48.6,49.748548895899056,-0.023087083370058492
2018-05-04,49.37,50.538548895899055,-0.02312193209793323
2018-05-07,50.16,50.928548895899056,-0.015090728335300119
2018-05-08,50.55,51.568548895899056,-0.019751358487034243
2018-05-09,51.19,52.18854889589905,-0.019133486502774244
2018-05-10,51.81,52.61854889589905,-0.015366233255475925
2018-05-11,52.24,52.30854889589905,-0.0013104721378425221
2018-05-14,51.93,52.09854889589905,-0.003235193675659498
2018-05-15,51.72,52.008548895899054,-0.005548105110115942
2018-05-16,51.63,51.70854889589906,-0.001519069816814822
2018-05-17,51.33,51.80854889589905,-0.009236871251897427
2018-05-18,51.43,51.97854889589905,-0.01055337071832596
2018-05-21,51.6,51.648548895899054,-0.0009399856711735932
2018-05-22,51.27,51.148548895899054,0.002374478000307212
2018-05-23,50.77,51.078548895899054,-0.006040674658316814
2018-05-24,50.7,50.328548895899054,0.0073805248164271475
2018-05-25,49.95,49.758548895899054,0.0038476022381899178
2018-05-29,49.38,49.788548895899055,-0.008205679919558895
2018-05-30,49.41,49.65854889589905,-0.005005158254223208
2018-05-31,49.28,50.10980142191713,-0.016559662947580378
2018-06-01,49.72,50.349801421917135,-0.012508518487284181
2018-06-04,49.96,50.96980142191714,-0.019811758997415274
2018-06-05,50.58,51.879801421917136,-0.02505409400753844
2018-06-06,51.49,51.54980142191714,-0.0011600708493071377
2018-06-07,51.16,51.529801421917135,-0.0071764573453187985
2018-06-08,51.14,51.07980142191714,0.001178520205778133
2018-06-11,50.69,50.989801421917136,-0.005879635016352025
2018-06-12,50.6,50.669801421917136,-0.0013775744123390998
2018-06-13,50.28,51.14980142191714,-0.01700498140241924
2018-06-14,50.76,51.19980142191714,-0.0085899048375776
2018-06-15,50.81,51.059801421917136,-0.00489233046272497
2018-06-18,50.67,51.059801421917136,-0.0076342134333059475
2018-06-19,50.67,51.61980142191714,-0.018399943350302483
2018-06-20,51.23,51.169801421917136,0.001176447365634603
2018-06-21,50.78,51.639801421917134,-0.016649975372527548
2018-06-22,51.25,50.50980142191714,0.014654553319262797
2018-06-25,50.12,52.889801421917134,-0.05236929138420532
2018-06-26,52.5,51.669801421917136,0.016067384724469225
2018-06-27,51.28,52.39980142191714,-0.021370337129727357
2018-06-28,52.01,51.97980142191714,0.0005809675538723802
2018-06-29,51.59,52.22980142191714,-0.012249738741083038
2018-07-02,51.84,52.17980142191713,-0.006512125624426046
2018-07-03,51.79,52.999801421917134,-0.022826527448399858
2018-07-05,52.61,53.03980142191714,-0.008103375397245371
2018-07-06,52.65,52.86980142191714,-0.004157409636610043
2018-07-09,52.48,52.83980142191714,-0.006809287927563967
2018-07-10,52.45,53.19980142191714,-0.014094064298672992
2018-07-11,52.81,53.35980142191713,-0.010303663193381052
2018-07-12,52.97,52.65980142191714,0.005890614277055617
2018-07-13,52.27,52.499801421917134,-0.004377186497722563
2018-07-16,52.11,53.22980142191714,-0.021037114398402834
2018-07-17,52.84,53.43980142191714,-0.011223870709802797
2018-07-18,53.05,53.07980142191714,-0.0005614456180846883
2018-07-19,52.69,53.11980142191714,-0.008091171473013192
2018-07-20,52.73,53.739801421917136,-0.01879056853949046
2018-07-23,53.35,53.78980142191714,-0.008176297556248935
2018-07-24,53.4,54.529801421917135,-0.0207189718732963
2018-07-25,54.14,54.53980142191714,-0.007330452467626314
2018-07-26,54.15,53.749801421917134,0.0074455824486019395
2018-07-27,53.36,53.28980142191714,0.0013172985488736355
2018-07-30,52.9,53.419801421917136,-0.009730500827056066
2018-07-31,53.03,53.83980142191714,-0.015040943698345077
2018-08-01,53.45,53.739801421917136,-0.005392677573217486
2018-08-02,53.35,53.33980142191714,0.0001912001509378758
2018-08-03,52.95,53.92980142191713,-0.018168088813302008
2018-08-06,53.54,54.22980142191714,-0.012719969533916742
2018-08-07,53.84,54.249801421917134,-0.0075539709118929155
2018-08-08,53.86,54.57980142191714,-0.013188054979403008
2018-08-09,54.19,54.17980142191713,0.0001882357966476178
2018-08-10,53.79,54.32980142191714,-0.009935641356851654
2018-08-13,53.94,54.569801421917134,-0.011541207875170767
2018-08-14,54.18,53.93980142191714,0.00445308606540884
2018-08-15,53.55,54.18980142191714,-0.011806675889725171
2018-08-16,53.8,54.14980142191714,-0.006459883743462069
2018-08-17,53.76,54.419801421917136,-0.012124289407116629
2018-08-20,54.03,54.39980142191714,-0.006797845070223851
2018-08-21,54.01,54.129801421917136,-0.002213224855257434
2018-08-22,53.74,54.08980142191714,-0.006467049475530118
2018-08-23,53.7,54.059801421917136,-0.006655618638126581
2018-08-24,53.67,54.739801421917136,-0.019543392451708774
2018-08-27,54.35,54.75980142191714,-0.007483617750175364
2018-08-28,54.37,55.28980142191714,-0.016636005163016
2018-08-29,54.9,55.17980142191713,-0.0050707217986833975
2018-08-30,54.79,55.389801421917134,-0.010828733927899625
2018-08-31,55.0,56.0795476892822,-0.019250292375102784
2018-09-04,55.7,55.4095476892822,0.005241918095894915
2018-09-05,55.03,55.199547689282205,-0.0030715412785008445
2018-09-06,54.82,55.0395476892822,-0.00398890794891027
2018-09-07,54.66,55.349547689282204,-0.012458054637648486
2018-09-10,54.97,55.3895476892822,-0.007574492061854898
2018-09-11,55.01,55.4295476892822,-0.00756902602983589
2018-09-12,55.05,55.8295476892822,-0.013962994893326974
2018-09-13,55.45,55.519547689282206,-0.0012526703148129092
2018-09-14,55.14,54.8195476892822,0.00584558472707819
2018-09-17,54.44,55.489547689282205,-0.018914331310812327
2018-09-18,55.11,54.7195476892822,0.007135517876261099
2018-09-19,54.34,55.3195476892822,-0.017707080592634372
2018-09-20,54.94,55.589547689282206,-0.011684709019631812
2018-09-21,55.21,54.6595476892822,0.010070561027085478
2018-09-24,54.28,54.279547689282204,8.332986125569875e-06
2018-09-25,53.9,53.7595476892822,0.002612602165657618
2018-09-26,53.38,53.779547689282204,-0.007429361280437585
2018-09-27,53.4,54.339547689282206,-0.017290311186515805
2018-09-28,53.96,54.4595476892822,-0.009172821120960517
2018-10-01,54.08,54.449547689282205,-0.006786974455527894
2018-10-02,54.07,54.879547689282205,-0.01475135498320268
2018-10-03,54.5,54.059547689282205,0.008147539695473993
2018-10-04,53.68,54.0795476892822,-0.007388147762955266
2018-10-05,53.7,53.2295476892822,0.008838179754297126
2018-10-08,52.85,53.4995476892822,-0.012141180950812513
2018-10-09,53.12,51.519547689282206,0.031064952673308
2018-10-10,51.14,50.8595476892822,0.005514250980586333
2018-10-11,50.48,52.2195476892822,-0.033312193733137985
2018-10-12,51.84,51.809547689282205,0.0005877741087498833
2018-10-15,51.43,52.879547689282205,-0.027412255827142906
2018-10-16,52.5,52.949547689282205,-0.008490113870664895
2018-10-17,52.57,52.8695476892822,-0.0056657887645013005
2018-10-18,52.49,52.4295476892822,0.0011530198787153
2018-10-19,52.05,52.2195476892822,-0.0032468241642200635
2018-10-22,51.84,51.5795476892822,0.005049526845151586
2018-10-23,51.2,50.379547689282205,0.016285424311031305
2018-10-24,50.0,51.269547689282206,-0.024762217466326564
2018-10-25,50.89,51.1195476892822,-0.004490409239875315
2018-10-26,50.74,50.7995476892822,-0.0011722090449786116
2018-10-29,50.42,51.809547689282205,-0.02682030149376613
2018-10-30,51.43,52.9095476892822,-0.02796371834382383
2018-10-31,52.53,52.849547689282204,-0.006046365640836049
2018-11-01,52.47,52.5795476892822,-0.0020834657979481586
2018-11-02,52.2,52.279547689282204,-0.0015215833494770514
2018-11-05,51.9,52.669547689282204,-0.014610865728752032
2018-11-06,52.29,53.4695476892822,-0.022060177058850217
2018-11-07,53.09,54.1595476892822,-0.019748091239946808
2018-11-08,53.78,53.2895476892822,0.009203536753163988
2018-11-09,52.91,51.7195476892822,0.023017454016994288
2018-11-12,51.34,51.3995476892822,-0.0011585255505004444
2018-11-13,51.02,51.2995476892822,-0.0054493207420734935
2018-11-14,50.92,52.559547689282205,-0.031194098148917937
2018-11-15,52.18,52.8295476892822,-0.012295159010304757
2018-11-16,52.45,50.9795476892822,0.028843965420802364
2018-11-19,50.6,50.1395476892822,0.009183415725471766
2018-11-20,49.76,50.7495476892822,-0.019498650418340313
2018-11-21,50.37,50.2095476892822,0.003195653378730734
2018-11-23,49.83,51.2495476892822,-0.027698735955460463
2018-11-26,50.87,51.349547689282204,-0.009338888283572877
2018-11-27,50.97,53.2195476892822,-0.0422691997011323
2018-11-28,52.84,53.1795476892822,-0.006384929997263478
2018-11-29,52.8,53.7495476892822,-0.017666152183668515
2018-11-30,53.37,54.49491275497665,-0.020642527863739435
2018-12-03,54.2,52.804912754976655,0.026419648707626475
2018-12-04,52.51,52.08491275497665,0.008161427610008376
2018-12-06,51.79,51.18491275497665,0.011821593755955373
2018-12-07,50.89,51.08491275497665,-0.003815466141863233
2018-12-10,50.79,50.85491275497665,-0.00127643036749292
2018-12-11,50.56,50.56491275497665,-9.715739054982908e-05
2018-12-12,50.27,49.83491275497665,0.008730571018806588
2018-12-13,49.54,49.124912754976656,0.00844962813661776
2018-12-14,48.83,48.844912754976654,-0.00030530825290775443
2018-12-17,48.55,49.804912754976655,-0.025196565671149806
2018-12-18,49.51,48.72491275497665,0.016112645475043097
2018-12-19,48.43,47.99491275497665,0.009065278381576558
2018-12-20,47.7,46.68491275497665,0.021743368148741782
2018-12-21,46.39,45.22491275497665,0.02576206727773389
2018-12-24,44.93,47.514912754976656,-0.05440213619472378
2018-12-26,47.22,48.00491275497665,-0.016350675585704133
2018-12-27,47.71,47.61491275497665,0.001997005549766895
2018-12-28,47.32,48.264912754976656,-0.019577633130171246
2018-12-31,47.97,47.71491275497665,0.00534606961000339
2019-01-02,47.42,46.89491275497665,0.01119710463620871
2019-01-03,46.6,49.094912754976654,-0.050818152329311306
2019-01-04,48.8,49.624912754976656,-0.016622956277014933
2019-01-07,49.33,50.054912754976655,-0.014482349785028492
2019-01-08,49.76,49.90491275497665,-0.002903777343287728
2019-01-09,49.61,50.18491275497665,-0.01145588830219979
2019-01-10,49.89,50.07491275497665,-0.003692722459277209
2019-01-11,49.78,49.944912754976656,-0.0033018929432452326
2019-01-14,49.65,51.06491275497665,-0.027708120481195975
2019-01-15,50.77,51.40491275497665,-0.012351207714386803
2019-01-16,51.11,51.694912754976656,-0.011314706299032196
2019-01-17,51.4,51.90491275497665,-0.009727648659389021
2019-01-18,51.61,51.79491275497665,-0.00357009492131799
2019-01-22,51.5,51.54491275497665,-0.0008713324472998663
2019-01-23,51.25,51.304912754976655,-0.0010703215740548444
2019-01-24,51.01,51.81491275497665,-0.015534384063965123
2019-01-25,51.52,51.07491275497665,0.008714400495573704
2019-01-28,50.78,50.89491275497665,-0.0022578436381229805
2019-01-29,50.6,51.72491275497665,-0.021747987479561637
2019-01-30,51.43,52.21491275497665,-0.015032348299803378
2019-01-31,51.92,52.06491275497665,-0.0027833092827530548
2019-02-01,51.77,52.524912754976654,-0.01437247042176426
2019-02-04,52.23,52.50491275497665,-0.00523594346798717
2019-02-05,52.21,52.57491275497665,-0.006940815226404884
2019-02-06,52.28,52.50491275497665,-0.004283651627538965
2019-02-07,52.21,52.704912754976654,-0.009390258499762383
2019-02-08,52.41,52.90491275497665,-0.009354759873979712
2019-02-11,52.61,53.40491275497665,-0.014884637273423373
2019-02-12,53.11,53.64491275497665,-0.009971360330472856
2019-02-13,53.35,53.28491275497665,0.0012214948220454769
2019-02-14,52.99,53.71491275497665,-0.013495558640919225
2019-02-15,53.42,53.42491275497665,-9.1956256422554e-05
2019-02-19,53.13,53.33491275497665,-0.0038420003782142498
2019-02-20,53.04,53.374912754976656,-0.006274722293488466
2019-02-21,53.08,53.40491275497665,-0.006083948802001804
2019-02-22,53.11,53.28491275497665,-0.0032825943767791355
2019-02-25,52.99,53.31491275497665,-0.006094219012790614
2019-02-26,53.02,53.344912754976654,-0.006090791758701308
2019-02-27,53.05,53.46491275497665,-0.0077604681948729715
2019-02-28,53.17,54.30647058823529,-0.020926983026613555
2019-03-01,53.98,53.896470588235296,0.001549812276259388
2019-03-04,53.57,53.756470588235295,-0.0034688026612391676
2019-03-05,53.43,53.366470588235295,0.0011904368241790753
2019-03-06,53.04,53.226470588235294,-0.0035033430955406786
2019-03-07,52.9,52.866470588235295,0.0006342282999343141
2019-03-08,52.54,53.94647058823529,-0.026071596026562283
2019-03-11,53.62,54.41647058823529,-0.014636571972153734
2019-03-12,54.09,54.716470588235296,-0.01144939689092428
2019-03-13,54.39,54.45647058823529,-0.0012206187348772213
2019-03-14,54.13,54.84647058823529,-0.013063203166057025
2019-03-15,54.52,55.616470588235295,-0.01971485383085836
2019-03-18,55.29,55.576470588235296,-0.0051545300592718
2019-03-19,55.25,55.146470588235296,0.0018773533584357516
2019-03-20,54.82,55.7864705882353,-0.01732446197159343
2019-03-21,55.46,54.866470588235295,0.010817707160700296
2019-03-22,54.54,54.66647058823529,-0.002313494668201743
2019-03-25,54.34,53.59647058823529,0.013872730864631144
2019-03-26,53.27,52.9264705882353,0.006490691858849651
2019-03-27,52.6,54.13647058823529,-0.028381432545201535
2019-03-28,53.81,54.70647058823529,-0.01638692057074642
2019-03-29,54.38,54.98647058823529,-0.011029451094921705
2019-04-01,54.66,55.05647058823529,-0.007201162442839415
2019-04-02,54.73,55.26647058823529,-0.009706981150149563
2019-04-03,54.94,55.2864705882353,-0.006266824135252813
2019-04-04,54.96,55.09647058823529,-0.0024769388452339225
2019-04-05,54.77,55.216470588235296,-0.0080858226445647
2019-04-08,54.89,55.19647058823529,-0.005552358420188863
2019-04-09,54.87,55.296470588235294,-0.00771243776860564
2019-04-10,54.97,55.336470588235294,-0.006622586954672993
2019-04-11,55.01,55.406470588235294,-0.007155673047318789
2019-04-12,55.08,55.45647058823529,-0.006788578217149621
2019-04-15,55.13,55.4964705882353,-0.0066034935978970255
2019-04-16,55.17,54.936470588235295,0.0042508994346410756
2019-04-17,54.61,55.336470588235294,-0.013128242197465778
2019-04-18,55.01,55.98647058823529,-0.017441188522437145
2019-04-22,55.66,56.616470588235295,-0.016893857534702073
2019-04-23,56.29,56.406470588235294,-0.002064844458812609
2019-04-24,56.08,56.62647058823529,-0.009650444086635845
2019-04-25,56.3,56.896470588235296,-0.0104834374095365
2019-04-26,56.57,57.226470588235294,-0.011471449863802219
2019-04-29,56.9,57.586470588235294,-0.011920692156041524
2019-04-30,57.26,56.80647058823529,0.007983763241552921
2019-05-01,56.48,56.88647058823529,-0.007145294549515513
2019-05-02,56.56,57.326470588235296,-0.013370273459545445
2019-05-03,57.0,57.30647058823529,-0.0053479229324272515
2019-05-06,56.98,56.406470588235294,0.010167794683546783
2019-05-07,56.08,56.476470588235294,-0.007020102072700762
2019-05-08,56.15,56.046470588235294,0.0018472066247545715
2019-05-09,55.72,56.52647058823529,-0.014267131484468454
2019-05-10,56.2,54.966470588235296,0.02244148839399429
2019-05-13,54.64,56.466470588235296,-0.03234610857041664
2019-05-14,56.14,56.94647058823529,-0.014161906434319138
2019-05-15,56.62,58.01647058823529,-0.024070243744169995
2019-05-16,57.69,57.726470588235294,-0.0006317827482550387
2019-05-17,57.4,57.826470588235296,-0.007375006357764113
2019-05-20,57.5,58.756470588235295,-0.02138437819113792
2019-05-21,58.43,59.046470588235294,-0.01044043076739165
2019-05-22,58.72,58.086470588235294,0.010906660455507478
2019-05-23,57.76,58.70647058823529,-0.01612208294506068
2019-05-24,58.38,58.146470588235296,0.004016226770124032
2019-05-28,57.82,57.84647058823529,-0.0004576007484313749
2019-05-29,57.52,58.146470588235296,-0.010774008841768712
2019-05-30,57.82,57.716470588235296,0.0017937585356406771
2019-05-31,57.39,57.9279226816736,-0.009286068907210732
2019-06-03,57.66,58.4879226816736,-0.014155446863443166
2019-06-04,58.22,59.3079226816736,-0.018343631550085893
2019-06-05,59.04,59.4879226816736,-0.007529640664551085
2019-06-06,59.22,59.8679226816736,-0.010822534884310175
2019-06-07,59.6,61.017922681673596,-0.023237806522368842
2019-06-10,60.75,59.9079226816736,0.014056192914597698
2019-06-11,59.64,59.7179226816736,-0.0013048458180463518
2019-06-12,59.45,59.5279226816736,-0.0013090105981068412
2019-06-13,59.26,59.5879226816736,-0.005503173578065512
2019-06-14,59.32,59.6279226816736,-0.005164068574339931
2019-06-17,59.36,59.3479226816736,0.0002035002706191058
2019-06-18,59.08,59.8179226816736,-0.012336146903671685
2019-06-19,59.55,60.1579226816736,-0.010105446707168286
2019-06-20,59.89,60.1479226816736,-0.00428813947638107
2019-06-21,59.88,59.8279226816736,0.0008704517220745611
2019-06-24,59.56,59.5279226816736,0.0005388617119723715
2019-06-25,59.26,62.6379226816736,-0.05392775713269149
2019-06-26,62.37,63.3679226816736,-0.01574807314872273
2019-06-27,63.1,63.9879226816736,-0.013876410492192903
2019-06-28,63.72,64.8779226816736,-0.017847715121136032
2019-07-01,64.61,64.92792268167359,-0.004896547872512369
2019-07-02,64.66,65.3879226816736,-0.011132372031718019
2019-07-03,65.12,64.8879226816736,0.0035765872713313662
