date,LW,dcf,Deviation
2017-02-10,39.27,39.90436773752563,-0.015897200569577663
2017-02-13,39.43,40.12436773752563,-0.017305387640444647
2017-02-14,39.65,40.104367737525635,-0.011329632236054099
2017-02-15,39.63,40.37436773752563,-0.018436641345439098
2017-02-16,39.9,40.09436773752563,-0.004847756642480161
2017-02-17,39.62,40.09436773752563,-0.011831281157269835
2017-02-21,39.62,40.324367737525634,-0.017467545730919354
2017-02-22,39.85,39.97436773752563,-0.003111187107254332
2017-02-23,39.5,40.05436773752563,-0.013840381682176939
2017-02-24,39.58,39.73597269624573,-0.003925226580912877
2017-02-27,39.48,39.44597269624573,0.0008626306167245357
2017-02-28,39.19,40.20597269624573,-0.025269198283582428
2017-03-01,39.95,40.475972696245734,-0.012994689471527265
2017-03-02,40.22,40.65597269624573,-0.010723459982203143
2017-03-03,40.4,40.675972696245736,-0.00678466126198396
2017-03-06,40.42,40.99597269624574,-0.014049494581170885
2017-03-07,40.74,40.975972696245734,-0.0057588064594583654
2017-03-08,40.72,41.23597269624573,-0.012512684011276143
2017-03-09,40.98,41.65597269624573,-0.016227509586078104
2017-03-10,41.4,41.785972696245736,-0.009236896291764829
2017-03-13,41.53,42.465972696245736,-0.02204053355708202
2017-03-14,42.21,42.615972696245734,-0.009526303650027823
2017-03-15,42.36,42.24597269624574,0.002699128377848803
2017-03-16,41.99,42.505972696245735,-0.012138828110885846
2017-03-17,42.25,42.73597269624573,-0.011371513635593966
2017-03-20,42.48,43.12597269624573,-0.014978739164808852
2017-03-21,42.87,42.69597269624573,0.004075965313926844
2017-03-22,42.44,43.26597269624573,-0.019090584234511043
2017-03-23,43.01,42.925972696245736,0.0019574932954660174
2017-03-24,42.67,43.215972696245736,-0.012633585736534059
2017-03-27,42.96,43.175972696245736,-0.00500215010244609
2017-03-28,42.92,42.895972696245735,0.0005601295936197292
2017-03-29,42.64,42.34597269624574,0.006943453769815644
2017-03-30,42.09,42.31597269624574,-0.005340127659780425
2017-03-31,42.06,42.255972696245735,-0.004637751393263834
2017-04-03,42.0,42.44597269624573,-0.01050683181269585
2017-04-04,42.19,41.99597269624574,0.00462014072534167
2017-04-05,41.74,43.395972696245735,-0.038159593929069646
2017-04-06,43.14,43.24597269624574,-0.0024504639308282616
2017-04-07,42.99,43.01597269624573,-0.0006037919083949905
2017-04-10,42.76,43.13597269624574,-0.008715989758553921
2017-04-11,42.88,42.41597269624573,0.010939918956410999
2017-04-12,42.16,42.12597269624573,0.0008077511705100182
2017-04-13,41.87,42.48597269624573,-0.014498260417612263
2017-04-17,42.23,42.63597269624574,-0.009521834980476207
2017-04-18,42.38,42.45597269624573,-0.0017894466060000003
2017-04-19,42.2,42.855972696245736,-0.015306447502548393
2017-04-20,42.6,42.51597269624573,0.001976370253941928
2017-04-21,42.26,42.925972696245736,-0.015514446252815728
2017-04-24,42.67,42.715972696245736,-0.001076241352916063
2017-04-25,42.46,42.49597269624574,-0.0008464965963448368
2017-04-26,42.24,42.895972696245735,-0.015292174416717264
2017-04-27,42.64,42.005972696245735,0.015093741748085643
2017-04-28,41.75,42.05597269624573,-0.007275368434720431
2017-05-01,41.8,41.645972696245735,0.00369849216580187
2017-05-02,41.39,41.15597269624573,0.005686350933351125
2017-05-03,40.9,41.51597269624573,-0.01483700504267449
2017-05-04,41.26,41.825972696245735,-0.013531608705337761
2017-05-05,41.57,41.83597269624573,-0.00635751194735823
2017-05-08,41.58,42.005972696245735,-0.01014076496516425
2017-05-09,41.75,42.725972696245734,-0.022842609182575524
2017-05-10,42.47,42.45597269624573,0.00033039647577104425
2017-05-11,42.2,42.45597269624573,-0.006029132769542311
2017-05-12,42.2,43.185972696245734,-0.022830855360852942
2017-05-15,42.93,44.725972696245734,-0.04015502823030803
2017-05-16,44.47,44.425972696245736,0.0009910262191734631
2017-05-17,44.17,44.19597269624573,-0.0005876711080495811
2017-05-18,43.94,44.63597269624574,-0.01559219289298197
2017-05-19,44.38,44.83597269624573,-0.010169796010334187
2017-05-22,44.58,44.475972696245734,0.0023389551132413366
2017-05-23,44.22,45.74597269624574,-0.03335753086677662
2017-05-24,45.49,45.88597269624574,-0.008629493350113315
2017-05-25,45.63,45.91597269624573,-0.006228174629721139
2017-05-26,45.66,46.55949522510232,-0.019319264969551497
2017-05-30,46.17,46.79949522510232,-0.013450897751663526
2017-05-31,46.41,47.709495225102316,-0.027237664514601523
2017-06-01,47.32,47.76949522510232,-0.009409670815740845
2017-06-02,47.38,47.09949522510232,0.00595557921708223
2017-06-05,46.71,47.05949522510232,-0.0074266675286370765
2017-06-06,46.67,47.29949522510232,-0.01330870915443172
2017-06-07,46.91,46.88949522510232,0.0004372999709048031
2017-06-08,46.5,46.41949522510232,0.001734288029356934
2017-06-09,46.03,45.81949522510232,0.004594218549626383
2017-06-12,45.43,46.36949522510232,-0.020261062160403243
2017-06-13,45.98,45.97949522510232,1.0978260966298947e-05
2017-06-14,45.59,45.709495225102316,-0.0026142319995844376
2017-06-15,45.32,45.459495225102316,-0.0030685608014690002
2017-06-16,45.07,45.93949522510232,-0.01892696514930814
2017-06-19,45.55,46.11949522510232,-0.012348253646808138
2017-06-20,45.73,46.209495225102316,-0.010376551891911667
2017-06-21,45.82,45.97949522510232,-0.0034688337556008086
2017-06-22,45.59,45.94949522510232,-0.007823703467060517
2017-06-23,45.56,45.72949522510232,-0.0037064748750883503
2017-06-26,45.34,45.07949522510232,0.005778786421561932
2017-06-27,44.69,45.75949522510232,-0.023372094028599077
2017-06-28,45.37,44.51949522510232,0.01910409744309316
2017-06-29,44.13,44.42949522510232,-0.006740909919973781
2017-06-30,44.04,44.24949522510232,-0.004734409376572435
2017-07-03,43.86,43.65949522510232,0.004592466629856906
2017-07-05,43.27,43.28949522510232,-0.00045034540137145473
2017-07-06,42.9,43.48949522510232,-0.013554887727509457
2017-07-07,43.1,43.12949522510232,-0.0006838759634995029
2017-07-10,42.74,44.17949522510232,-0.032582880763300626
2017-07-11,43.79,44.38949522510232,-0.013505339992316623
2017-07-12,44.0,44.15949522510232,-0.0036117990998152383
2017-07-13,43.77,44.03949522510232,-0.0061193985926684125
2017-07-14,43.65,44.37949522510232,-0.01643766386711165
2017-07-17,43.99,44.51949522510232,-0.011893558595510778
2017-07-18,44.13,44.76949522510232,-0.014284173227482544
2017-07-19,44.38,44.66949522510232,-0.006480825978522176
2017-07-20,44.28,45.38949522510232,-0.024443876707593848
2017-07-21,45.0,45.13949522510232,-0.0030903142449131282
2017-07-24,44.75,46.06949522510232,-0.028641408347434116
2017-07-25,45.68,44.66949522510232,0.022621808681863476
2017-07-26,44.28,44.24949522510232,0.0006893813080239841
2017-07-27,43.86,44.209495225102316,-0.007905433512026883
2017-07-28,43.82,44.36949522510232,-0.012384527304503568
2017-07-31,43.98,44.42949522510232,-0.010117045508281297
2017-08-01,44.04,44.14949522510232,-0.002480101404195967
2017-08-02,43.76,43.60949522510232,0.003451192776270595
2017-08-03,43.22,44.00949522510232,-0.017939202007752342
2017-08-04,43.62,44.24949522510232,-0.014226043074616057
2017-08-07,43.86,43.94949522510232,-0.002036319749383675
2017-08-08,43.56,43.89949522510232,-0.007733465347642299
2017-08-09,43.51,44.72949522510232,-0.027263782409463366
2017-08-10,44.34,45.19949522510232,-0.0190155934446139
2017-08-11,44.81,45.19949522510232,-0.008617247231690328
2017-08-14,44.81,45.40949522510232,-0.013201979500774508
2017-08-15,45.02,45.74949522510232,-0.015945426753081415
2017-08-16,45.36,45.75949522510232,-0.008730324124798683
2017-08-17,45.37,45.65949522510232,-0.006340307173241966
2017-08-18,45.27,45.83949522510232,-0.0124236801104749
2017-08-21,45.45,46.04949522510232,-0.013018497209835278
2017-08-22,45.66,45.97949522510232,-0.006948645772167916
2017-08-23,45.59,45.38949522510232,0.00441742684961155
2017-08-24,45.0,45.42949522510232,-0.009454105157325254
2017-08-25,45.04,45.355476839237056,-0.006955650369530164
2017-08-28,44.88,45.545476839237054,-0.014611260775378443
2017-08-29,45.07,45.645476839237055,-0.012607532642585406
2017-08-30,45.17,45.95547683923706,-0.01709212684235306
2017-08-31,45.48,46.465476839237056,-0.0212087964285107
2017-09-01,45.99,46.215476839237056,-0.004878816679126485
2017-09-05,45.74,45.795476839237054,-0.001211404336541766
2017-09-06,45.32,45.755476839237055,-0.009517480077130713
2017-09-07,45.28,45.91547683923706,-0.013840144608800231
2017-09-08,45.44,46.105476839237056,-0.014433791489837033
2017-09-11,45.63,46.47547683923706,-0.018191891654208092
2017-09-12,46.0,47.02547683923706,-0.021806835531786084
2017-09-13,46.55,46.545476839237054,9.717723547164603e-05
2017-09-14,46.07,46.865476839237054,-0.01697362094417143
2017-09-15,46.39,46.755476839237055,-0.007816770653279903
2017-09-18,46.28,46.865476839237054,-0.012492710599007029
2017-09-19,46.39,47.12547683923706,-0.015606777661816618
2017-09-20,46.65,46.33547683923706,0.006787955627481468
2017-09-21,45.86,45.855476839237056,9.863948812038892e-05
2017-09-22,45.38,45.645476839237055,-0.005816060157988079
2017-09-25,45.17,46.005476839237055,-0.01816037777755397
2017-09-26,45.53,46.51547683923706,-0.021185998858895605
2017-09-27,46.04,47.05547683923706,-0.021580417571930965
2017-09-28,46.58,47.365476839237054,-0.016583319574783095
2017-09-29,46.89,48.01547683923706,-0.02343987633415201
2017-10-02,47.54,47.645476839237055,-0.0022137849431741463
2017-10-03,47.17,48.88547683923706,-0.03509174810503557
2017-10-04,48.41,49.06547683923706,-0.013359226924151368
2017-10-05,48.59,49.605476839237056,-0.02047106295395651
2017-10-06,49.13,49.30547683923706,-0.003558972562200502
2017-10-09,48.83,49.51547683923706,-0.01384368853929474
2017-10-10,49.04,49.84547683923706,-0.01615947705415488
2017-10-11,49.37,50.17547683923706,-0.016053197497610583
2017-10-12,49.7,50.47547683923706,-0.015363437609652086
2017-10-13,50.0,51.16547683923706,-0.022778578667389526
2017-10-16,50.69,50.69547683923706,-0.00010803408072146414
2017-10-17,50.22,51.035476839237056,-0.01597862682474449
2017-10-18,50.56,50.77547683923706,-0.004243718673864749
2017-10-19,50.3,51.105476839237056,-0.015761066896427867
2017-10-20,50.63,51.37547683923706,-0.014510363408787197
2017-10-23,50.9,51.19547683923706,-0.005771541891579801
2017-10-24,50.72,51.09547683923706,-0.007348533812854496
2017-10-25,50.62,51.075476839237055,-0.008917720742396495
2017-10-26,50.6,51.295476839237054,-0.013558248837742926
2017-10-27,50.82,50.855476839237056,-0.0006976011521669934
2017-10-30,50.38,51.465476839237056,-0.021091358827350692
2017-10-31,50.99,51.825476839237055,-0.016120967720735235
2017-11-01,51.35,52.27547683923706,-0.01770384308656192
2017-11-02,51.8,52.59547683923706,-0.015124434400861309
2017-11-03,52.12,52.535476839237056,-0.007908500393142948
2017-11-06,52.06,52.13547683923706,-0.001447705934862653
2017-11-07,51.66,52.865476839237054,-0.02280272327634325
2017-11-08,52.39,52.09547683923706,0.005653526536897324
2017-11-09,51.62,52.435476839237054,-0.015552005786792833
2017-11-10,51.96,53.255476839237055,-0.024325701620280804
2017-11-13,52.78,53.865476839237054,-0.02015162406297244
2017-11-14,53.39,53.215476839237056,0.003279556458550159
2017-11-15,52.74,53.92547683923706,-0.021983613474039432
2017-11-16,53.45,53.685476839237054,-0.0043862298167192115
2017-11-17,53.21,54.16547683923706,-0.017639959896834423
2017-11-20,53.69,54.215476839237056,-0.009692376971897398
2017-11-21,53.74,54.72547683923706,-0.018007642804685253
2017-11-22,54.25,54.91547683923706,-0.012118201963086217
2017-11-24,54.44,54.51433242506812,-0.0013635391237761807
2017-11-27,54.03,54.51433242506812,-0.008884497040000494
2017-11-28,54.03,54.43433242506812,-0.007427893519677209
2017-11-29,53.95,54.85433242506812,-0.016486071110307532
2017-11-30,54.37,55.34433242506812,-0.01760491783665996
2017-12-01,54.86,55.43433242506812,-0.010360590629362454
2017-12-04,54.95,54.93433242506812,0.0002852055215789573
2017-12-05,54.45,54.93433242506812,-0.008816570688808478
2017-12-06,54.45,55.46433242506812,-0.01828801286734094
2017-12-07,54.98,56.68433242506812,-0.03006708118722412
2017-12-08,56.2,57.36433242506812,-0.02029714939311844
2017-12-11,56.88,56.23433242506812,0.011481732726039473
2017-12-12,55.75,56.28433242506812,-0.009493448745785282
2017-12-13,55.8,55.93433242506812,-0.0024016095168040152
2017-12-14,55.45,55.98433242506812,-0.009544320739794276
2017-12-15,55.5,56.60433242506812,-0.019509680226862836
2017-12-18,56.12,56.33433242506812,-0.0038046501279341838
2017-12-19,55.85,56.46433242506812,-0.010880008647642825
2017-12-20,55.98,55.91433242506812,0.001174431886849181
2017-12-21,55.43,56.30433242506812,-0.015528688244935918
2017-12-22,55.82,55.66433242506812,0.0027965407676708853
2017-12-26,55.18,55.94433242506812,-0.013662374577297243
2017-12-27,55.46,56.34433242506812,-0.01569514424976426
2017-12-28,55.86,56.93433242506812,-0.01886967633250225
2017-12-29,56.45,55.85433242506812,0.010664661971047762
2018-01-02,55.37,56.54433242506812,-0.020768348916743062
2018-01-03,56.06,57.70433242506812,-0.028495822687202188
2018-01-04,57.22,58.18433242506812,-0.016573747345301704
2018-01-05,57.7,59.04433242506812,-0.022768187391637995
2018-01-08,58.56,58.52433242506812,0.00060944864219592
2018-01-09,58.04,58.35433242506812,-0.005386616760148066
2018-01-10,57.87,58.48433242506812,-0.010504222235163896
2018-01-11,58.0,58.76433242506812,-0.013006740543555662
2018-01-12,58.28,59.00433242506812,-0.012275919331652063
2018-01-16,58.52,59.82433242506812,-0.021802707563880253
2018-01-17,59.34,59.51433242506812,-0.0029292511226201023
2018-01-18,59.03,60.52433242506812,-0.024689779551359203
2018-01-19,60.04,60.78433242506812,-0.012245465161367042
2018-01-22,60.3,60.80433242506812,-0.008294350171340725
2018-01-23,60.32,60.35433242506812,-0.0005688477312004725
2018-01-24,59.87,59.72433242506812,0.002438998796924885
2018-01-25,59.24,60.28433242506812,-0.01732344679052722
2018-01-26,59.8,59.57433242506812,0.003788000062203256
2018-01-29,59.09,58.73433242506812,0.006055531070956466
2018-01-30,58.25,59.08433242506812,-0.01412104344457532
2018-01-31,58.6,57.884332425068116,0.012363752762603264
2018-02-01,57.4,57.27433242506812,0.0021941342589422153
2018-02-02,56.79,56.82433242506812,-0.0006041852777310952
2018-02-05,56.34,56.28433242506812,0.000989042110537408
2018-02-06,55.8,57.41433242506812,-0.02811723757608775
2018-02-07,56.93,55.21433242506812,0.031072866402219512
2018-02-08,54.73,54.94433242506812,-0.003900901432562165
2018-02-09,54.46,55.56433242506812,-0.01987484375084292
2018-02-12,55.08,55.02433242506812,0.0010116901464944927
2018-02-13,54.54,54.72433242506812,-0.003368381429239342
2018-02-14,54.24,55.884332425068116,-0.029423853765684682
2018-02-15,55.4,56.06433242506812,-0.011849466431371969
2018-02-16,55.58,54.77433242506812,0.014708852472716805
2018-02-20,54.29,53.99433242506812,0.005475900185305527
2018-02-21,53.51,54.23433242506812,-0.013355606913183271
2018-02-22,53.75,55.19433242506812,-0.02616812925546197
2018-02-23,54.71,54.95628318584071,-0.004481438182561859
2018-02-26,54.62,54.72628318584071,-0.0019420866840123008
2018-02-27,54.39,54.42628318584071,-0.0006666482389917627
2018-02-28,54.09,54.79628318584071,-0.012889253518260646
2018-03-01,54.46,55.70628318584071,-0.022372398849210717
2018-03-02,55.37,56.21628318584071,-0.015054057968276857
2018-03-05,55.88,57.15628318584071,-0.022329709258576802
2018-03-06,56.82,56.64628318584071,0.003066693953941879
2018-03-07,56.31,57.00628318584071,-0.012214148106636236
2018-03-08,56.67,57.666283185840705,-0.01727670192701669
2018-03-09,57.33,57.59628318584071,-0.004623270306896687
2018-03-12,57.26,56.806283185840705,0.007987088552774413
2018-03-13,56.47,56.416283185840705,0.0009521508884651197
2018-03-14,56.08,55.95628318584071,0.002210954822506661
2018-03-15,55.62,55.99628318584071,-0.00671978860796707
2018-03-16,55.66,55.806283185840705,-0.0026212673105924233
2018-03-19,55.47,56.02628318584071,-0.009928968230776714
2018-03-20,55.69,55.696283185840706,-0.00011281158241283062
2018-03-21,55.36,54.916283185840705,0.008079877013120518
2018-03-22,54.58,54.38628318584071,0.003561868964226722
2018-03-23,54.05,56.766283185840706,-0.04785029128907692
2018-03-26,56.43,56.336283185840706,0.0016635249764374027
2018-03-27,56.0,56.72628318584071,-0.012803292319740645
2018-03-28,56.39,58.556283185840705,-0.03699488881433177
2018-03-29,58.22,58.40628318584071,-0.0031894374317225083
2018-04-02,58.07,59.46628318584071,-0.023480249832953604
2018-04-03,59.13,59.766283185840706,-0.010646189656167926
2018-04-04,59.43,61.806283185840705,-0.038447275314964946
2018-04-05,61.47,62.11628318584071,-0.010404408517282748
2018-04-06,61.78,62.626283185840705,-0.013513227079585688
2018-04-09,62.29,64.10628318584071,-0.02833237391996979
2018-04-10,63.77,64.0962831858407,-0.005090516479632323
2018-04-11,63.76,63.65628318584071,0.0016293256371331388
2018-04-12,63.32,64.4562831858407,-0.017628741988807595
2018-04-13,64.12,65.0662831858407,-0.01454337238132919
2018-04-16,64.73,65.83628318584071,-0.016803548625579645
2018-04-17,65.5,65.8462831858407,-0.005258963286710827
2018-04-18,65.51,65.58628318584071,-0.001163096643616135
2018-04-19,65.25,65.69628318584071,-0.006793126858916421
2018-04-20,65.36,65.99628318584071,-0.00964119727847379
2018-04-23,65.66,65.77628318584071,-0.0017678588726603994
2018-04-24,65.44,66.18628318584071,-0.011275496219439685
2018-04-25,65.85,66.74628318584071,-0.013428211176122029
2018-04-26,66.41,66.9262831858407,-0.0077142067550216575
2018-04-27,66.59,65.65628318584069,0.014221286506828523
2018-04-30,65.32,65.30628318584071,0.00021003819985043748
2018-05-01,64.97,64.47628318584071,0.007657339873891944
2018-05-02,64.14,64.3762831858407,-0.003670345259893404
2018-05-03,64.04,65.4262831858407,-0.02118847530896739
2018-05-04,65.09,66.54628318584071,-0.02188376444367013
2018-05-07,66.21,66.99628318584071,-0.011736221002882297
2018-05-08,66.66,68.0662831858407,-0.02066049621074717
2018-05-09,67.73,68.36628318584071,-0.009306973499072613
2018-05-10,68.03,68.26628318584072,-0.0034611989230098894
2018-05-11,67.93,67.9562831858407,-0.00038676608855758854
2018-05-14,67.62,67.6462831858407,-0.0003885385065206526
2018-05-15,67.31,67.47628318584071,-0.0024643204692045284
2018-05-16,67.14,67.33628318584071,-0.0029149691155211377
2018-05-17,67.0,67.1262831858407,-0.001881277792352809
2018-05-18,66.79,67.07628318584071,-0.004268023990648517
2018-05-21,66.74,65.3762831858407,0.02085950359525257
2018-05-22,65.04,65.49628318584071,-0.006966550827717022
2018-05-23,65.16,65.5362831858407,-0.00574160095063192
2018-05-24,65.2,65.76628318584072,-0.008610539601888845
2018-05-25,65.43,64.938231292517,0.007572868827729673
2018-05-29,64.56,65.378231292517,-0.012515347636984031
2018-05-30,65.0,64.128231292517,0.01359414862865127
2018-05-31,63.75,64.488231292517,-0.01144753511952279
2018-06-01,64.11,65.658231292517,-0.02358015532918345
2018-06-04,65.28,66.108231292517,-0.012528414031412027
2018-06-05,65.73,65.03823129251701,0.01063633948425946
2018-06-06,64.66,65.238231292517,-0.008863380889716499
2018-06-07,64.86,66.05823129251702,-0.01813901566953935
2018-06-08,65.68,65.738231292517,-0.0008858055863699699
2018-06-11,65.36,66.06823129251701,-0.010719695058602707
2018-06-12,65.69,65.718231292517,-0.0004295808326207906
2018-06-13,65.34,66.22823129251701,-0.013411671656968549
2018-06-14,65.85,65.30823129251702,0.008295565455698428
2018-06-15,64.93,65.30823129251702,-0.0057914796501363774
2018-06-18,64.93,66.75823129251701,-0.0273858557532205
2018-06-19,66.38,67.858231292517,-0.021784111733546108
2018-06-20,67.48,67.668231292517,-0.0027816789196589697
2018-06-21,67.29,68.25823129251701,-0.014184828323015042
2018-06-22,67.88,68.528231292517,-0.009459332019675193
2018-06-25,68.15,69.00823129251701,-0.012436651055133918
2018-06-26,68.63,68.53823129251701,0.0013389418686822196
2018-06-27,68.16,69.09823129251701,-0.013578224434503294
2018-06-28,68.72,68.888231292517,-0.0024420904610347183
2018-06-29,68.51,68.36823129251701,0.0020736050180445442
2018-07-02,67.99,68.748231292517,-0.011029102542155722
2018-07-03,68.37,70.25823129251701,-0.026875588209094525
2018-07-05,69.88,70.56823129251701,-0.009752707130552651
2018-07-06,70.19,70.75823129251701,-0.008030603396061764
2018-07-09,70.38,70.658231292517,-0.003937705309451589
2018-07-10,70.28,70.578231292517,-0.004225542168674656
2018-07-11,70.2,70.918231292517,-0.010127597367093233
2018-07-12,70.54,71.22823129251701,-0.009662338654607416
2018-07-13,70.85,70.578231292517,0.003850602409638526
2018-07-16,70.2,71.108231292517,-0.012772519805489546
2018-07-17,70.73,70.968231292517,-0.0033568723382023657
2018-07-18,70.59,70.75823129251701,-0.00237755084382385
2018-07-19,70.38,70.798231292517,-0.005907369222106662
2018-07-20,70.42,69.39823129251701,0.014723267271411933
2018-07-23,69.02,68.718231292517,0.004391392237649949
2018-07-24,68.34,70.78823129251701,-0.03458528695822649
2018-07-25,70.41,70.42823129251701,-0.00025886341574155036
2018-07-26,70.05,70.17823129251701,-0.0018272232023420765
2018-07-27,69.8,70.61823129251701,-0.01158668629249171
2018-07-30,70.24,70.64823129251701,-0.005778365361005955
2018-07-31,70.27,70.078231292517,0.002736494685239954
2018-08-01,69.7,70.908231292517,-0.017039365818231955
2018-08-02,70.53,72.53823129251701,-0.027685142809984353
2018-08-03,72.16,72.95823129251701,-0.010940935359529336
2018-08-06,72.58,72.14823129251701,0.005984466975114566
2018-08-07,71.77,71.78823129251701,-0.0002539593494472747
2018-08-08,71.41,72.00823129251701,-0.008307818172714643
2018-08-09,71.63,71.468231292517,0.002263505120490228
2018-08-10,71.09,71.298231292517,-0.0029205674354344513
2018-08-13,70.92,72.078231292517,-0.016069085932707172
2018-08-14,71.7,69.638231292517,0.029606850564921627
2018-08-15,69.26,66.968231292517,0.034221729665706135
2018-08-16,66.59,65.968231292517,0.009425274792133509
2018-08-17,65.59,66.00823129251701,-0.006336047555396629
2018-08-20,65.63,65.61823129251701,0.00017935118413237028
2018-08-21,65.24,66.55823129251702,-0.019805683938978635
2018-08-22,66.18,67.45823129251701,-0.018948485129624215
2018-08-23,67.08,67.408231292517,-0.004869305813597902
2018-08-24,67.03,69.14241847826086,-0.03055170074684377
2018-08-27,68.12,68.92241847826087,-0.011642343608617822
2018-08-28,67.9,68.75241847826086,-0.012398378080770933
2018-08-29,67.73,68.14241847826086,-0.006052301744946642
2018-08-30,67.12,68.62241847826087,-0.021893989042907624
2018-08-31,67.6,68.19241847826088,-0.0086874537005861
2018-09-04,67.17,68.32241847826087,-0.016867354873094098
2018-09-05,67.3,68.24241847826087,-0.013809863414513845
2018-09-06,67.22,67.85241847826087,-0.00932050017441155
2018-09-07,66.83,68.05241847826088,-0.017962895450238436
2018-09-10,67.03,68.15241847826087,-0.016469239145473602
2018-09-11,67.13,68.16241847826088,-0.01514644728443948
2018-09-12,67.14,68.37241847826087,-0.018025082419056426
2018-09-13,67.35,69.03241847826087,-0.024371425995899032
2018-09-14,68.01,67.71241847826087,0.004394785010295665
2018-09-17,66.69,67.86241847826086,-0.01727640282428833
2018-09-18,66.84,66.28241847826087,0.008412208464029014
2018-09-19,65.26,67.15241847826087,-0.028180943012104498
2018-09-20,66.13,68.02241847826087,-0.027820511540113446
2018-09-21,67.0,67.45241847826088,-0.006707223973098753
2018-09-24,66.43,68.12241847826087,-0.02484378147556443
2018-09-25,67.1,67.72241847826086,-0.009190730222676025
2018-09-26,66.7,66.61241847826086,0.0013147927029211193
2018-09-27,65.59,67.62241847826087,-0.030055394704852856
2018-09-28,66.6,66.96241847826087,-0.005412266857991899
2018-10-01,65.94,73.02241847826087,-0.09698964545209288
2018-10-02,72.0,73.26241847826087,-0.01723146061081049
2018-10-03,72.24,74.27241847826087,-0.0273643772466593
2018-10-04,73.25,75.72241847826086,-0.032651076496858944
2018-10-05,74.7,75.01241847826087,-0.004164890088851236
2018-10-08,73.99,75.64241847826086,-0.02184513017303602
2018-10-09,74.62,74.24241847826087,0.005085792320325577
2018-10-10,73.22,73.15241847826087,0.0009238453511857259
2018-10-11,72.13,73.98241847826087,-0.025038631020222635
2018-10-12,72.96,74.20241847826088,-0.016743638600201116
2018-10-15,73.18,76.29241847826087,-0.040795907907254625
2018-10-16,75.27,77.13241847826087,-0.024145729059251386
2018-10-17,76.11,76.67241847826087,-0.007335342870661288
2018-10-18,75.65,77.59241847826085,-0.025033611741397843
2018-10-19,76.57,78.17241847826087,-0.0204985148144865
